
These predictions were generated by SeaState on 15-Jul-2026 at 09:37:00.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FVel6xi         FVel7xi         FVel8xi         FVel9xi         FVel1yi         FVel2yi         FVel3yi         FVel4yi         FVel5yi         FVel6yi         FVel7yi         FVel8yi         FVel9yi
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)
   10.8000   0.3737523E+00  -0.2498412E+00   0.2763916E-01   0.5088709E+00  -0.4171028E+00  -0.2514731E+01  -0.3689891E+01  -0.4955230E+01  -0.3512786E+01  -0.2147752E+01  -0.1961158E+01  -0.1392795E+01  -0.9027200E+00  -0.5744191E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   11.0000   0.3153687E+00  -0.1834570E+00   0.7489599E-01   0.5275514E+00  -0.3987096E+00  -0.2572821E+01  -0.3736623E+01  -0.4919959E+01  -0.3509717E+01  -0.2149178E+01  -0.1960374E+01  -0.1392413E+01  -0.9022935E+00  -0.5340344E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   11.2000   0.2492818E+00  -0.1126332E+00   0.1195316E+00   0.5347105E+00  -0.3717950E+00  -0.2641356E+01  -0.3789724E+01  -0.4881960E+01  -0.3506633E+01  -0.2150388E+01  -0.1960097E+01  -0.1392157E+01  -0.9018163E+00  -0.4890262E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   11.4000   0.1768566E+00  -0.3900163E-01   0.1602259E+00   0.5301540E+00  -0.3369343E+00  -0.2718930E+01  -0.3848091E+01  -0.4842090E+01  -0.3503677E+01  -0.2151389E+01  -0.1960328E+01  -0.1392029E+01  -0.9012952E+00  -0.4400499E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   11.6000   0.9961601E-01   0.3573761E-01   0.1957789E+00   0.5139525E+00  -0.2948756E+00  -0.2803909E+01  -0.3910489E+01  -0.4801253E+01  -0.3500980E+01  -0.2152194E+01  -0.1961058E+01  -0.1392031E+01  -0.9007381E+00  -0.3878281E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   11.8000   0.1920864E-01   0.1098558E+00   0.2251439E+00   0.4864412E+00  -0.2465226E+00  -0.2894469E+01  -0.3975582E+01  -0.4760382E+01  -0.3498662E+01  -0.2152813E+01  -0.1962268E+01  -0.1392160E+01  -0.9001532E+00  -0.3331403E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   12.0000  -0.6262653E-01   0.1816361E+00   0.2474569E+00   0.4482131E+00  -0.1929146E+00  -0.2988632E+01  -0.4041955E+01  -0.4720408E+01  -0.3496821E+01  -0.2153258E+01  -0.1963931E+01  -0.1392414E+01  -0.8995494E+00  -0.2768099E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   12.2000  -0.1440985E+00   0.2494131E+00   0.2620607E+00   0.4001065E+00  -0.1352029E+00  -0.3084309E+01  -0.4108152E+01  -0.4682253E+01  -0.3495537E+01  -0.2153540E+01  -0.1966011E+01  -0.1392787E+01  -0.8989362E+00  -0.2196920E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   12.4000  -0.2234035E+00   0.3116122E+00   0.2685232E+00   0.3431866E+00  -0.7462492E-01  -0.3179351E+01  -0.4172702E+01  -0.4646795E+01  -0.3494865E+01  -0.2153667E+01  -0.1968464E+01  -0.1393271E+01  -0.8983227E+00  -0.1626597E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   12.6000  -0.2987655E+00   0.3667860E+00   0.2666490E+00   0.2787219E+00  -0.1247681E-01  -0.3271593E+01  -0.4234157E+01  -0.4614857E+01  -0.3494834E+01  -0.2153647E+01  -0.1971242E+01  -0.1393858E+01  -0.8977186E+00  -0.1065902E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   12.8000  -0.3684768E+00   0.4136481E+00   0.2564852E+00   0.2081549E+00   0.4991516E-01  -0.3358910E+01  -0.4291123E+01  -0.4587183E+01  -0.3495447E+01  -0.2153484E+01  -0.1974288E+01  -0.1394535E+01  -0.8971334E+00  -0.5235099E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   13.0000  -0.4309364E+00   0.4511032E+00   0.2383194E+00   0.1330701E+00   0.1112238E+00  -0.3439259E+01  -0.4342292E+01  -0.4564423E+01  -0.3496682E+01  -0.2153182E+01  -0.1977542E+01  -0.1395291E+01  -0.8965761E+00  -0.7855831E-05   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   13.2000  -0.4846877E+00   0.4782722E+00   0.2126720E+00   0.5515724E-01   0.1701503E+00  -0.3510733E+01  -0.4386471E+01  -0.4547115E+01  -0.3498490E+01  -0.2152741E+01  -0.1980941E+01  -0.1396112E+01  -0.8960557E+00   0.4729985E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   13.4000  -0.5284526E+00   0.4945129E+00   0.1802811E+00  -0.2382770E-01   0.2254523E+00  -0.3571606E+01  -0.4422614E+01  -0.4535678E+01  -0.3500798E+01  -0.2152159E+01  -0.1984421E+01  -0.1396984E+01  -0.8955802E+00   0.9114972E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   13.6000  -0.5611621E+00   0.4994347E+00   0.1420823E+00  -0.1021027E+00   0.2759701E+00  -0.3620374E+01  -0.4449843E+01  -0.4530395E+01  -0.3503513E+01  -0.2151433E+01  -0.1987915E+01  -0.1397892E+01  -0.8951576E+00   0.1300712E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   13.8000  -0.5819820E+00   0.4929072E+00   0.9918180E-01  -0.1779010E+00   0.3206525E+00  -0.3655792E+01  -0.4467471E+01  -0.4531412E+01  -0.3506522E+01  -0.2150558E+01  -0.1991359E+01  -0.1398819E+01  -0.8947943E+00   0.1634462E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   14.0000  -0.5903347E+00   0.4750639E+00   0.5282568E-01  -0.2495124E+00   0.3585780E+00  -0.3676906E+01  -0.4475019E+01  -0.4538729E+01  -0.3509699E+01  -0.2149531E+01  -0.1994688E+01  -0.1399751E+01  -0.8944963E+00   0.1907407E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   14.2000  -0.5859141E+00   0.4462982E+00   0.4364674E-02  -0.3153229E+00   0.3889744E+00  -0.3683082E+01  -0.4472230E+01  -0.4552207E+01  -0.3512908E+01  -0.2148347E+01  -0.1997842E+01  -0.1400671E+01  -0.8942687E+00   0.2115141E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   14.4000  -0.5686951E+00   0.4072543E+00  -0.4478356E-01  -0.3738522E+00   0.4112348E+00  -0.3674017E+01  -0.4459075E+01  -0.4571564E+01  -0.3516007E+01  -0.2147002E+01  -0.2000766E+01  -0.1401566E+01  -0.8941149E+00   0.2254269E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   14.6000  -0.5389373E+00   0.3588122E+00  -0.9317470E-01  -0.4237884E+00   0.4249287E+00  -0.3649757E+01  -0.4435758E+01  -0.4596382E+01  -0.3518854E+01  -0.2145495E+01  -0.2003408E+01  -0.1402419E+01  -0.8940378E+00   0.2322459E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   14.8000  -0.4971806E+00   0.3020676E+00  -0.1393784E+00  -0.4640189E+00   0.4298111E+00  -0.3610696E+01  -0.4402710E+01  -0.4626122E+01  -0.3521310E+01  -0.2143827E+01  -0.2005723E+01  -0.1403219E+01  -0.8940387E+00   0.2318488E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   15.0000  -0.4442368E+00   0.2383059E+00  -0.1820188E+00  -0.4936554E+00   0.4258254E+00  -0.3557570E+01  -0.4360582E+01  -0.4660130E+01  -0.3523247E+01  -0.2142003E+01  -0.2007674E+01  -0.1403952E+01  -0.8941177E+00   0.2242257E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   15.2000  -0.3811729E+00   0.1689724E+00  -0.2198136E+00  -0.5120561E+00   0.4131039E+00  -0.3491445E+01  -0.4310237E+01  -0.4697655E+01  -0.3524549E+01  -0.2140032E+01  -0.2009229E+01  -0.1404608E+01  -0.8942739E+00   0.2094804E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   15.4000  -0.3092893E+00   0.9563947E-01  -0.2516110E+00  -0.5188389E+00   0.3919629E+00  -0.3413694E+01  -0.4252724E+01  -0.4737861E+01  -0.3525120E+01  -0.2137925E+01  -0.2010367E+01  -0.1405178E+01  -0.8945049E+00   0.1878284E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   15.6000  -0.2300925E+00   0.1996993E-01  -0.2764225E+00  -0.5138916E+00   0.3628943E+00  -0.3325971E+01  -0.4189262E+01  -0.4779855E+01  -0.3524885E+01  -0.2135704E+01  -0.2011074E+01  -0.1405653E+01  -0.8948073E+00   0.1595937E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   15.8000  -0.1452637E+00  -0.5632082E-01  -0.2934519E+00  -0.4973738E+00   0.3265543E+00  -0.3230172E+01  -0.4121212E+01  -0.4822698E+01  -0.3523794E+01  -0.2133390E+01  -0.2011343E+01  -0.1406027E+01  -0.8951764E+00   0.1252037E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   16.0000  -0.5662062E-01  -0.1315047E+00  -0.3021190E+00  -0.4697128E+00   0.2837468E+00  -0.3128395E+01  -0.4050046E+01  -0.4865432E+01  -0.3521824E+01  -0.2131013E+01  -0.2011177E+01  -0.1406296E+01  -0.8956066E+00   0.8518240E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   16.2000   0.3392062E-01  -0.2038796E+00  -0.3020766E+00  -0.4315929E+00   0.2354058E+00  -0.3022894E+01  -0.3977315E+01  -0.4907096E+01  -0.3518981E+01  -0.2128607E+01  -0.2010589E+01  -0.1406459E+01  -0.8960912E+00   0.4014268E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   16.4000   0.1243889E+00  -0.2718086E+00  -0.2932227E+00  -0.3839399E+00   0.1825731E+00  -0.2916026E+01  -0.3904616E+01  -0.4946757E+01  -0.3515300E+01  -0.2126210E+01  -0.2009596E+01  -0.1406515E+01  -0.8966227E+00  -0.9224539E-04   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   16.6000   0.2128013E+00  -0.3337569E+00  -0.2757045E+00  -0.3278976E+00   0.1263763E+00  -0.2810198E+01  -0.3833554E+01  -0.4983520E+01  -0.3510848E+01  -0.2123867E+01  -0.2008226E+01  -0.1406464E+01  -0.8971930E+00  -0.6216069E-03   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   16.8000   0.2972082E+00  -0.3883267E+00  -0.2499161E+00  -0.2648016E+00   0.6800297E-01  -0.2707814E+01  -0.3765708E+01  -0.5016555E+01  -0.3505716E+01  -0.2121623E+01  -0.2006511E+01  -0.1406311E+01  -0.8977931E+00  -0.1178519E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   17.0000   0.3757368E+00  -0.4342884E+00  -0.2164895E+00  -0.1961469E+00   0.8675089E-02  -0.2611216E+01  -0.3702593E+01  -0.5045116E+01  -0.3500026E+01  -0.2119528E+01  -0.2004492E+01  -0.1406060E+01  -0.8984135E+00  -0.1754424E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   17.2000   0.4466340E+00  -0.4706077E+00  -0.1762789E+00  -0.1235520E+00  -0.5037703E-01  -0.2522629E+01  -0.3645627E+01  -0.5068552E+01  -0.3493918E+01  -0.2117632E+01  -0.2002212E+01  -0.1405719E+01  -0.8990450E+00  -0.2340476E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   17.4000   0.5083061E+00  -0.4964688E+00  -0.1303385E+00  -0.4872091E-01  -0.1079412E+00  -0.2444115E+01  -0.3596097E+01  -0.5086330E+01  -0.3487556E+01  -0.2115986E+01  -0.1999720E+01  -0.1405294E+01  -0.8996775E+00  -0.2927692E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   17.6000   0.5593556E+00  -0.5112923E+00  -0.7989469E-01   0.2659794E-01  -0.1628487E+00  -0.2377513E+01  -0.3555131E+01  -0.5098039E+01  -0.3481118E+01  -0.2114638E+01  -0.1997068E+01  -0.1404795E+01  -0.9003013E+00  -0.3507087E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   17.8000   0.5986139E+00  -0.5147473E+00  -0.2631403E-01   0.1006527E+00  -0.2139985E+00  -0.2324406E+01  -0.3523671E+01  -0.5103403E+01  -0.3474792E+01  -0.2113635E+01  -0.1994310E+01  -0.1404233E+01  -0.9009068E+00  -0.4069827E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   18.0000   0.6251684E+00  -0.5067582E+00   0.2893401E-01   0.1717302E+00  -0.2603791E+00  -0.2286074E+01  -0.3502449E+01  -0.5102288E+01  -0.3468771E+01  -0.2113020E+01  -0.1991500E+01  -0.1403618E+01  -0.9014847E+00  -0.4607363E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   18.2000   0.6383839E+00  -0.4875052E+00   0.8431664E-01   0.2381958E+00  -0.3010901E+00  -0.2263469E+01  -0.3491971E+01  -0.5094703E+01  -0.3463248E+01  -0.2112827E+01  -0.1988695E+01  -0.1402963E+01  -0.9020261E+00  -0.5111570E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   18.4000   0.6379192E+00  -0.4574198E+00   0.1382796E+00   0.2985326E+00  -0.3353581E+00  -0.2257186E+01  -0.3492507E+01  -0.5080799E+01  -0.3458408E+01  -0.2113086E+01  -0.1985946E+01  -0.1402280E+01  -0.9025229E+00  -0.5574877E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   18.6000   0.6237345E+00  -0.4171740E+00   0.1892898E+00   0.3513766E+00  -0.3625525E+00  -0.2267450E+01  -0.3504079E+01  -0.5060869E+01  -0.3454427E+01  -0.2113819E+01  -0.1983306E+01  -0.1401580E+01  -0.9029675E+00  -0.5990383E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   18.8000   0.5960944E+00  -0.3676642E+00   0.2358778E+00   0.3955486E+00  -0.3821962E+00  -0.2294106E+01  -0.3526464E+01  -0.5035338E+01  -0.3451459E+01  -0.2115035E+01  -0.1980823E+01  -0.1400877E+01  -0.9033532E+00  -0.6351968E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   19.0000   0.5555629E+00  -0.3099906E+00   0.2766792E+00   0.4300816E+00  -0.3939739E+00  -0.2336625E+01  -0.3559195E+01  -0.5004755E+01  -0.3449639E+01  -0.2116735E+01  -0.1978541E+01  -0.1400183E+01  -0.9036745E+00  -0.6654383E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   19.2000   0.5029918E+00  -0.2454312E+00   0.3104727E+00   0.4542429E+00  -0.3977364E+00  -0.2394109E+01  -0.3601573E+01  -0.4969781E+01  -0.3449074E+01  -0.2118907E+01  -0.1976499E+01  -0.1399508E+01  -0.9039267E+00  -0.6893336E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   19.4000   0.4395016E+00  -0.1754132E+00   0.3362157E+00   0.4675505E+00  -0.3935009E+00  -0.2465314E+01  -0.3652682E+01  -0.4931173E+01  -0.3449836E+01  -0.2121529E+01  -0.1974731E+01  -0.1398865E+01  -0.9041064E+00  -0.7065549E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   19.6000   0.3664581E+00  -0.1014802E+00   0.3530746E+00   0.4697835E+00  -0.3814494E+00  -0.2548676E+01  -0.3711406E+01  -0.4889768E+01  -0.3451967E+01  -0.2124566E+01  -0.1973265E+01  -0.1398262E+01  -0.9042112E+00  -0.7168807E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   19.8000   0.2854416E+00  -0.2525765E-01   0.3604490E+00   0.4609854E+00  -0.3619213E+00  -0.2642346E+01  -0.3776461E+01  -0.4846463E+01  -0.3455470E+01  -0.2127972E+01  -0.1972122E+01  -0.1397710E+01  -0.9042400E+00  -0.7201989E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   20.0000   0.1982119E+00   0.5158406E-01   0.3579921E+00   0.4414628E+00  -0.3354050E+00  -0.2744231E+01  -0.3846415E+01  -0.4802199E+01  -0.3460308E+01  -0.2131689E+01  -0.1971316E+01  -0.1397215E+01  -0.9041927E+00  -0.7165074E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   20.2000   0.1066691E+00   0.1273661E+00   0.3456219E+00   0.4117756E+00  -0.3025248E+00  -0.2852043E+01  -0.3919726E+01  -0.4757937E+01  -0.3466408E+01  -0.2135647E+01  -0.1970855E+01  -0.1396784E+01  -0.9040709E+00  -0.7059137E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   20.4000   0.1281090E-01   0.2004387E+00   0.3235263E+00   0.3727222E+00  -0.2640268E+00  -0.2963353E+01  -0.3994775E+01  -0.4714638E+01  -0.3473659E+01  -0.2139770E+01  -0.1970739E+01  -0.1396423E+01  -0.9038768E+00  -0.6886323E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   20.6000  -0.8131230E-01   0.2692177E+00   0.2921618E+00   0.3253197E+00  -0.2207604E+00  -0.3075641E+01  -0.4069905E+01  -0.4673238E+01  -0.3481911E+01  -0.2143972E+01  -0.1970962E+01  -0.1396135E+01  -0.9036142E+00  -0.6649797E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   20.8000  -0.1736436E+00   0.3322185E+00   0.2522436E+00   0.2707770E+00  -0.1736604E+00  -0.3186363E+01  -0.4143455E+01  -0.4634634E+01  -0.3490986E+01  -0.2148160E+01  -0.1971510E+01  -0.1395923E+01  -0.9032875E+00  -0.6353700E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   21.0000  -0.2621658E+00   0.3880884E+00   0.2047290E+00   0.2104647E+00  -0.1237257E+00  -0.3293002E+01  -0.4213798E+01  -0.4599665E+01  -0.3500673E+01  -0.2152240E+01  -0.1972364E+01  -0.1395786E+01  -0.9029025E+00  -0.6003055E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   21.2000  -0.3449473E+00   0.4356352E+00   0.1507951E+00   0.1458815E+00  -0.7199772E-01  -0.3393133E+01  -0.4279382E+01  -0.4569084E+01  -0.3510738E+01  -0.2156112E+01  -0.1973500E+01  -0.1395725E+01  -0.9024654E+00  -0.5603690E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   21.4000  -0.4201853E+00   0.4738529E+00   0.9180871E-01   0.7861613E-01  -0.1953861E-01  -0.3484477E+01  -0.4338762E+01  -0.4543551E+01  -0.3520930E+01  -0.2159679E+01  -0.1974888E+01  -0.1395737E+01  -0.9019837E+00  -0.5162134E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   21.6000  -0.4862466E+00   0.5019419E+00   0.2929239E-01   0.1030898E-01   0.3259088E-01  -0.3564953E+01  -0.4390635E+01  -0.4523618E+01  -0.3530982E+01  -0.2162845E+01  -0.1976493E+01  -0.1395820E+01  -0.9014651E+00  -0.4685506E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   21.8000  -0.5417050E+00   0.5193254E+00  -0.3511507E-01  -0.5738853E-01   0.8335353E-01  -0.3632730E+01  -0.4433865E+01  -0.4509713E+01  -0.3540625E+01  -0.2165521E+01  -0.1978279E+01  -0.1395968E+01  -0.9009179E+00  -0.4181387E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   22.0000  -0.5853724E+00   0.5256605E+00  -0.9970113E-01  -0.1228540E+00   0.1317558E+00  -0.3686269E+01  -0.4467516E+01  -0.4502134E+01  -0.3549591E+01  -0.2167624E+01  -0.1980203E+01  -0.1396175E+01  -0.9003510E+00  -0.3657703E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   22.2000  -0.6163263E+00   0.5208440E+00  -0.1627246E+00  -0.1845336E+00   0.1768675E+00  -0.3724359E+01  -0.4490867E+01  -0.4501046E+01  -0.3557620E+01  -0.2169081E+01  -0.1982225E+01  -0.1396436E+01  -0.8997733E+00  -0.3122587E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
   22.4000  -0.6339292E+00   0.5050128E+00  -0.2224618E+00  -0.2409791E+00   0.2178398E+00  -0.3746144E+01  -0.4503432E+01  -0.4506469E+01  -0.3564468E+01  -0.2169833E+01  -0.1984300E+01  -0.1396742E+01  -0.8991936E+00  -0.2584247E-02   0.2000000E+01   0.1499987E+01   0.9727048E+00  -0.4999762E+00  -0.1863887E+01  -0.1988009E+01  -0.1399990E+01  -0.8991867E+00  -0.2485321E-02
