
Predictions were generated on 22-May-2026 at 16:29:15 using HydroDyn Driver, compiled on May 22 2026 at 16:27:45 as a 64-bit application using double precision at commit v5.0.0-133-g50658afd
 linked with  NWTC Subroutine Library

Description from the driver input file: Nonlinear Froude-Krylov and hydrostatic load example

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1NFKFxi	B1NFKFyi	B1NFKFzi	B1NFKMxi	B1NFKMyi	B1NFKMzi
   10.4000	   1.124247E-01	  -1.274644E+06	   1.038471E+01	   7.218366E+06	   1.100689E+02	  -3.810000E+06	  -1.360542E+01	  -1.047666E+06	   8.322949E+00	   8.107128E+06	   1.085088E+02	  -2.871202E+06	  -1.318530E+01
   10.5000	  -6.261116E-02	  -1.234500E+06	   4.265735E+00	   7.057670E+06	  -1.772628E+01	  -4.133475E+06	  -4.076950E+01	  -9.962457E+05	   2.215802E+00	   7.801793E+06	  -1.928370E+01	  -3.131024E+06	  -3.793039E+01
   10.6000	  -2.244929E-01	  -1.184834E+06	   4.380129E+00	   6.894100E+06	   1.906716E+01	  -4.353140E+06	   9.469437E+00	  -9.382643E+05	   2.353842E+00	   7.489458E+06	   1.752711E+01	  -3.300274E+06	   1.464130E+01
   10.7000	  -3.818372E-01	  -1.124191E+06	  -4.075098E+01	   6.727016E+06	  -6.900519E+01	  -4.461850E+06	   3.325238E+02	  -8.725213E+05	  -4.274186E+01	   7.170440E+06	  -7.051633E+01	  -3.373235E+06	   3.399268E+02
   10.8000	  -5.368576E-01	  -1.056272E+06	   3.479059E+00	   6.554859E+06	  -1.831936E+01	  -4.432675E+06	   2.023141E+01	  -8.028661E+05	   1.535123E+00	   6.844202E+06	  -1.979312E+01	  -3.323909E+06	   2.974957E+01
   10.9000	  -6.810918E-01	  -9.831544E+05	   3.434504E+00	   6.385030E+06	  -1.927858E+00	  -4.281558E+06	  -1.907534E+01	  -7.314181E+05	   1.548662E+00	   6.519234E+06	  -3.358724E+00	  -3.168660E+06	  -7.570862E+00
   11.0000	  -8.127090E-01	  -9.048379E+05	   8.898941E+00	   6.219538E+06	  -3.050799E+01	  -4.020430E+06	  -2.100372E+01	  -6.581139E+05	   7.081819E+00	   6.198688E+06	  -3.189322E+01	  -2.919329E+06	  -7.653224E+00
   11.1000	  -9.406240E-01	  -8.217718E+05	   5.497810E+00	   6.057188E+06	  -1.170005E+01	  -3.650821E+06	  -1.218046E+01	  -5.832391E+05	   3.759398E+00	   5.882564E+06	  -1.303955E+01	  -2.576868E+06	   2.865893E+00
   11.2000	  -1.067390E+00	  -7.362634E+05	  -4.779738E-01	   5.902498E+06	   2.847051E+01	  -3.206960E+06	  -1.381129E+01	  -5.088477E+05	  -2.128411E+00	   5.576592E+06	   2.717431E+01	  -2.174470E+06	   2.772631E+00
   11.3000	  -1.185014E+00	  -6.537702E+05	  -7.166614E+00	   5.769794E+06	   5.102296E+01	  -2.784302E+06	  -5.514053E+01	  -4.400657E+05	  -8.720588E+00	   5.296325E+06	   4.976530E+01	  -1.806157E+06	  -3.718377E+01
   11.4000	  -1.291621E+00	  -5.796793E+05	  -6.387220E+00	   5.667781E+06	   3.478907E+01	  -2.428582E+06	  -5.662326E+01	  -3.818868E+05	  -7.837052E+00	   5.051676E+06	   3.356303E+01	  -1.515897E+06	  -3.746302E+01
   11.5000	  -1.395481E+00	  -5.120404E+05	   4.080754E+00	   5.591874E+06	  -5.375285E-01	  -2.120017E+06	   4.751390E+01	  -3.319229E+05	   2.741913E+00	   4.839226E+06	  -1.740858E+00	  -1.281892E+06	   6.770524E+01
   11.6000	  -1.498538E+00	  -4.441348E+05	   7.001450E+00	   5.531833E+06	   7.812907E+00	  -1.822331E+06	   1.055136E+02	  -2.829929E+05	   5.779611E+00	   4.649840E+06	   6.621741E+00	  -1.065700E+06	   1.265624E+02
   11.7000	  -1.592364E+00	  -3.727388E+05	   2.150670E+00	   5.483030E+06	   3.057120E+00	  -1.521870E+06	   2.593011E+01	  -2.314062E+05	   1.050998E+00	   4.479908E+06	   1.866318E+00	  -8.514451E+05	   4.766281E+01
   11.8000	  -1.674287E+00	  -2.998013E+05	  -1.496575E+00	   5.447129E+06	   5.518166E+00	  -1.223948E+06	  -1.965737E+01	  -1.786608E+05	  -2.469779E+00	   4.332001E+06	   4.315198E+00	  -6.422730E+05	   2.587415E+00
   11.9000	  -1.751377E+00	  -2.324792E+05	  -4.418516E+00	   5.431760E+06	   1.670714E+01	  -9.553134E+05	  -2.514824E+01	  -1.314978E+05	  -5.261840E+00	   4.214532E+06	   1.547939E+01	  -4.629110E+05	  -2.560281E+00
   12.0000	  -1.824618E+00	  -1.731782E+05	  -2.526314E+00	   5.438802E+06	   1.120706E+00	  -7.235492E+05	  -2.542994E+01	  -9.195877E+04	  -3.237276E+00	   4.130022E+06	  -1.437919E-01	  -3.191569E+05	  -2.663714E+00
   12.1000	  -1.885021E+00	  -1.145946E+05	  -6.800653E+00	   5.458311E+06	   3.675870E+01	  -4.978228E+05	  -4.594612E+00	  -5.244137E+04	  -7.377741E+00	   4.069018E+06	   3.544691E+01	  -1.786998E+05	   1.818996E+01
   12.2000	  -1.929268E+00	  -5.276522E+04	  -5.434266E+00	   5.483551E+06	   2.735637E+01	  -2.623752E+05	  -1.256736E+01	  -8.758555E+03	  -5.876992E+00	   4.025119E+06	   2.598893E+01	  -2.465763E+04	   1.008138E+01
   12.3000	  -1.963658E+00	   1.075623E+04	  -2.558087E+00	   5.514828E+06	  -6.388186E+00	  -2.156358E+04	  -4.453300E+01	   3.768077E+04	  -2.867030E+00	   3.998810E+06	  -7.816763E+00	   1.393545E+05	  -2.216798E+01
   12.4000	  -1.988878E+00	   7.011728E+04	  -2.342753E+00	   5.559795E+06	  -1.113347E+01	   2.033154E+05	  -4.995007E+01	   8.108975E+04	  -2.519594E+00	   3.997771E+06	  -1.262526E+01	   2.924015E+05	  -2.800994E+01
   12.5000	  -1.996225E+00	   1.226607E+05	  -3.221927E-01	   5.623060E+06	  -6.434334E+00	   4.031884E+05	  -2.919275E+01	   1.188030E+05	  -3.697300E-01	   4.026497E+06	  -7.987717E+00	   4.254175E+05	  -7.811723E+00
   12.6000	  -1.982760E+00	   1.738361E+05	  -1.570974E+00	   5.697178E+06	   2.565216E+01	   6.005975E+05	   1.027969E+01	   1.561981E+05	  -1.493117E+00	   4.077302E+06	   2.404250E+01	   5.606462E+05	   3.097445E+01
   12.7000	  -1.955173E+00	   2.273882E+05	  -7.788624E-01	   5.775075E+06	   2.590909E+01	   8.108035E+05	   1.768966E+01	   1.968964E+05	  -5.805950E-01	   4.142768E+06	   2.425188E+01	   7.128084E+05	   3.757807E+01
   12.8000	  -1.915035E+00	   2.831650E+05	   1.267615E+00	   5.856500E+06	   6.002883E-02	   1.033994E+06	  -1.383251E+01	   2.405878E+05	   1.580294E+00	   4.222210E+06	  -1.633245E+00	   8.813903E+05	   5.136514E+00
   12.9000	  -1.855070E+00	   3.383876E+05	  -1.304885E+00	   5.947017E+06	   6.144238E+00	   1.260745E+06	  -3.622849E+01	   2.843172E+05	  -8.847182E-01	   4.320696E+06	   4.428271E+00	   1.056183E+06	  -1.828489E+01
   13.0000	  -1.773780E+00	   3.888339E+05	  -9.770315E-01	   6.052852E+06	   1.046793E+01	   1.475626E+06	  -3.069208E+01	   3.236852E+05	  -4.571242E-01	   4.443926E+06	   8.743360E+00	   1.220978E+06	  -1.387294E+01
   13.1000	  -1.679165E+00	   4.366467E+05	   1.102443E+00	   6.169586E+06	   1.795764E+01	   1.687874E+06	   2.751103E-01	   3.606729E+05	   1.713641E+00	   4.586943E+06	   1.623799E+01	   1.384303E+06	   1.587792E+01
   13.2000	  -1.574372E+00	   4.865773E+05	   1.195073E+00	   6.289276E+06	   1.490270E+01	   1.916444E+06	   5.013333E+00	   3.998984E+05	   1.888533E+00	   4.741275E+06	   1.319958E+01	   1.564543E+06	   1.931526E+01
   13.3000	  -1.453971E+00	   5.397771E+05	  -4.300937E+00	   6.410452E+06	   1.480546E+01	   2.166331E+06	  -3.970707E+01	   4.424196E+05	  -3.534704E+00	   4.904958E+06	   1.312735E+01	   1.766302E+06	  -2.678282E+01
   13.4000	  -1.318034E+00	   5.919015E+05	  -1.741132E+01	   6.539230E+06	   7.234562E+01	   2.422131E+06	  -7.066842E+01	   4.838451E+05	  -1.658215E+01	   5.083661E+06	   7.069669E+01	   1.973995E+06	  -5.919033E+01
   13.5000	  -1.175719E+00	   6.361683E+05	  -9.356163E+00	   6.683318E+06	   3.331793E+01	   2.657955E+06	  -4.354557E+01	   5.173961E+05	  -8.474139E+00	   5.284704E+06	   3.169724E+01	   2.161767E+06	  -3.357310E+01
   13.6000	  -1.031273E+00	   6.777091E+05	   1.921341E+01	   6.834497E+06	  -9.626220E+01	   2.894589E+06	   6.741619E+01	   5.482578E+05	   2.013803E+01	   5.499541E+06	  -9.786116E+01	   2.350649E+06	   7.583352E+01
   13.7000	  -8.803351E-01	   7.217951E+05	   2.464128E+01	   6.983258E+06	  -1.183910E+02	   3.143016E+06	   8.799783E+01	   5.818019E+05	   2.559816E+01	   5.718394E+06	  -1.199805E+02	   2.552060E+06	   9.482138E+01
   13.8000	  -7.235414E-01	   7.668915E+05	  -1.998389E+01	   7.127700E+06	   1.046620E+02	   3.378982E+06	  -7.934131E+01	   6.166351E+05	  -1.900516E+01	   5.939142E+06	   1.030643E+02	   2.742340E+06	  -7.413819E+01
   13.9000	  -5.700066E-01	   8.056490E+05	  -2.936104E+01	   7.274170E+06	   1.433925E+02	   3.565397E+06	  -1.205071E+02	   6.455836E+05	  -2.837086E+01	   6.167954E+06	   1.417641E+02	   2.885121E+06	  -1.169381E+02
   14.0000	  -4.237416E-01	   8.348830E+05	  -8.502987E+00	   7.423450E+06	   8.955521E+01	   3.684616E+06	   1.016989E+02	   6.656629E+05	  -7.511747E+00	   6.405450E+06	   8.786980E+01	   2.963568E+06	   1.036344E+02
   14.1000	  -2.800336E-01	   8.611364E+05	  -4.849222E+00	   7.563748E+06	   2.435163E+01	   3.760542E+06	   2.896109E+00	   6.836320E+05	  -3.867245E+00	   6.639674E+06	   2.258035E+01	   3.002445E+06	   3.213368E+00
   14.2000	  -1.386837E-01	   8.852761E+05	  -3.238274E+01	   7.691388E+06	  -3.970020E+02	   3.795084E+06	   3.418507E+01	   7.005801E+05	  -3.142026E+01	   6.866759E+06	  -3.988891E+02	   3.004538E+06	   3.291527E+01
   14.3000	  -7.470215E-03	   9.026878E+05	   2.956530E+00	   7.808974E+06	  -7.611198E+01	   3.770650E+06	  -1.087864E+02	   7.121142E+05	   3.889391E+00	   7.089073E+06	  -7.814474E+01	   2.953126E+06	  -1.115960E+02
   14.4000	   1.109836E-01	   9.073196E+05	   4.775867E+00	   7.921457E+06	  -1.047905E+01	   3.659039E+06	  -4.149965E+01	   7.123939E+05	   5.669160E+00	   7.311262E+06	  -1.268526E+01	   2.820840E+06	  -4.578506E+01
   14.5000	   2.226813E-01	   9.046068E+05	  -1.034356E+01	   8.020058E+06	   1.190967E+02	   3.489097E+06	  -5.831047E+01	   7.070494E+05	  -9.499580E+00	   7.524152E+06	   1.166923E+02	   2.637313E+06	  -6.399145E+01
   14.6000	   3.293190E-01	   8.960369E+05	  -7.494740E+00	   8.102144E+06	   6.905917E+01	   3.273981E+06	  -4.930454E+01	   6.977411E+05	  -6.709562E+00	   7.724620E+06	   6.643641E+01	   2.416407E+06	  -5.628466E+01
   14.7000	   4.248015E-01	   8.793435E+05	   1.088650E+01	   8.170603E+06	  -1.186771E+02	   3.011043E+06	   4.203864E+01	   6.823476E+05	   1.160370E+01	   7.914957E+06	  -1.215331E+02	   2.156101E+06	   3.387133E+01
   14.8000	   5.079210E-01	   8.545336E+05	   6.339607E+00	   8.224232E+06	  -1.091765E+02	   2.707000E+06	   3.512194E+01	   6.609894E+05	   6.980026E+00	   8.093252E+06	  -1.122745E+02	   1.863636E+06	   2.589399E+01
   14.9000	   5.856962E-01	   8.231659E+05	   1.254744E+00	   8.258032E+06	   2.442037E+01	   2.385396E+06	  -1.636176E+00	   6.353024E+05	   1.810005E+00	   8.253697E+06	   2.107829E+01	   1.562963E+06	  -1.178473E+01
   15.0000	   6.607310E-01	   7.831664E+05	   5.062489E+00	   8.275523E+06	   6.945994E+01	   2.052364E+06	   3.496040E+01	   6.032511E+05	   5.524705E+00	   8.398906E+06	   6.587842E+01	   1.260495E+06	   2.404335E+01
   15.1000	   7.277474E-01	   7.325356E+05	   3.862053E-01	   8.282312E+06	  -3.791834E+00	   1.701110E+06	   2.401597E+01	   5.628326E+05	   7.480484E-01	   8.533503E+06	  -7.601441E+00	   9.495683E+05	   1.249303E+01
   15.2000	   7.858838E-01	   6.741961E+05	   2.135392E+00	   8.271870E+06	  -1.146313E+01	   1.366289E+06	   2.306411E+01	   5.169237E+05	   2.390157E+00	   8.649918E+06	  -1.548313E+01	   6.648086E+05	   1.110672E+01
   15.3000	   8.419659E-01	   6.103578E+05	   1.760353E+00	   8.236424E+06	   2.388253E+01	   1.097032E+06	   9.010199E+00	   4.676438E+05	   1.902036E+00	   8.739297E+06	   1.967561E+01	   4.551442E+05	  -3.203251E+00
   15.4000	   8.982150E-01	   5.393486E+05	  -2.044792E+00	   8.188006E+06	  -1.927526E+01	   8.628693E+05	  -4.095128E+00	   4.131874E+05	  -2.021414E+00	   8.812575E+06	  -2.364061E+01	   2.897185E+05	  -1.638113E+01
   15.5000	   9.488679E-01	   4.575092E+05	   5.452488E-01	   8.133734E+06	   1.633154E+01	   6.460132E+05	  -8.745931E+00	   3.497196E+05	   4.459739E-01	   8.875788E+06	   1.184038E+01	   1.501698E+05	  -2.091784E+01
   15.6000	   9.921961E-01	   3.701098E+05	   2.787119E+00	   8.071152E+06	   4.239052E+01	   4.538676E+05	  -7.986057E+00	   2.822956E+05	   2.561810E+00	   8.925431E+06	   3.780930E+01	   4.313870E+04	  -1.985596E+01
   15.7000	   1.033777E+00	   2.815830E+05	   2.877049E-01	   7.995238E+06	   2.092088E+01	   3.029825E+05	  -5.975684E+00	   2.150983E+05	  -6.594205E-02	   8.955485E+06	   1.628736E+01	  -1.576966E+04	  -1.735635E+01
   15.8000	   1.074600E+00	   1.892341E+05	  -2.006742E+00	   7.914778E+06	  -2.125050E+01	   1.623751E+05	  -8.580090E-01	   1.451527E+05	  -2.489852E+00	   8.973814E+06	  -2.589764E+01	  -5.865246E+04	  -1.156478E+01
   15.9000	   1.107827E+00	   8.944211E+04	   1.973632E+00	   7.835304E+06	   1.797944E+01	   1.959668E+04	   5.777124E+00	   6.853258E+04	   1.361217E+00	   8.985115E+06	   1.335716E+01	  -9.922576E+04	  -4.075431E+00
   16.0000	   1.130572E+00	  -1.241233E+04	   3.892808E+00	   7.754184E+06	   4.177273E+01	  -1.190434E+05	   9.087519E+00	  -9.704364E+03	   3.152632E+00	   8.986019E+06	   3.721256E+01	  -1.325790E+05	   2.633876E-01
   16.1000	   1.147206E+00	  -1.109087E+05	   1.242742E+00	   7.664557E+06	   1.457899E+01	  -2.398174E+05	  -1.172986E+00	  -8.447284E+04	   3.778144E-01	   8.969029E+06	   1.011599E+01	  -1.464898E+05	  -8.802246E+00
   16.2000	   1.157840E+00	  -2.073784E+05	  -5.686772E-01	   7.571284E+06	   1.230535E+01	  -3.756718E+05	  -7.754596E+00	  -1.574451E+05	  -1.553816E+00	   8.938475E+06	   7.971611E+00	  -1.754922E+05	  -1.403189E+01
   16.3000	   1.155195E+00	  -3.063798E+05	  -9.284409E-01	   7.478025E+06	   2.378007E+01	  -5.436675E+05	   5.789858E+00	  -2.335203E+05	  -2.027678E+00	   8.897584E+06	   1.960407E+01	  -2.382890E+05	   1.010821E+00
   16.4000	   1.136136E+00	  -4.051884E+05	  -2.525989E+00	   7.381143E+06	   1.676976E+01	  -7.486781E+05	   2.826184E+01	  -3.103090E+05	  -3.731629E+00	   8.842385E+06	   1.277592E+01	  -3.414246E+05	   2.511514E+01
   16.5000	   1.104952E+00	  -4.984445E+05	  -2.086270E+00	   7.272709E+06	   1.005924E+01	  -9.941705E+05	   2.631697E+01	  -3.827760E+05	  -3.389048E+00	   8.764693E+06	   6.267723E+00	  -4.900384E+05	   2.492320E+01
   16.6000	   1.062134E+00	  -5.856861E+05	   2.853399E+00	   7.151551E+06	   4.360486E+01	  -1.299232E+06	  -6.174232E+00	  -4.507697E+05	   1.464262E+00	   8.663154E+06	   4.003156E+01	  -7.048660E+05	  -5.709105E+00
   16.7000	   1.001299E+00	  -6.684200E+05	   4.020063E+00	   7.022656E+06	   1.024159E+01	  -1.667606E+06	  -2.036931E+01	  -5.160878E+05	   2.556793E+00	   8.542635E+06	   6.898354E+00	  -9.912447E+05	  -1.795505E+01
   16.8000	   9.203959E-01	  -7.438684E+05	   5.492499E+00	   6.886970E+06	  -5.103956E+00	  -2.073476E+06	  -1.915006E+01	  -5.762208E+05	   3.968665E+00	   8.404005E+06	  -8.208986E+00	  -1.324874E+06	  -1.471307E+01
   16.9000	   8.248963E-01	  -8.084469E+05	   8.768534E+00	   6.741286E+06	   1.865292E+00	  -2.472593E+06	  -2.182753E+01	  -6.278255E+05	   7.198929E+00	   8.244014E+06	  -9.965244E-01	  -1.662902E+06	  -1.531168E+01
   17.0000	   7.167923E-01	  -8.626144E+05	   1.070173E+01	   6.589632E+06	   7.534586E+00	  -2.846950E+06	  -3.588676E+01	  -6.715699E+05	   9.102240E+00	   8.066680E+06	   4.918477E+00	  -1.988570E+06	  -2.725406E+01
   17.1000	   5.914863E-01	  -9.092496E+05	   1.238072E+01	   6.438885E+06	   3.296747E+01	  -3.195635E+06	  -3.548705E+01	  -7.105050E+05	   1.076817E+01	   7.878888E+06	   3.059773E+01	  -2.302019E+06	  -2.471819E+01
   17.2000	   4.486628E-01	  -9.479424E+05	   7.593998E+00	   6.289457E+06	  -8.479913E+00	  -3.508601E+06	  -2.133744E+01	  -7.443498E+05	   5.985999E+00	   7.681079E+06	  -1.060372E+01	  -2.594028E+06	  -8.432167E+00
   17.3000	   2.953387E-01	  -9.755818E+05	   4.281376E+00	   6.138092E+06	  -3.915588E+01	  -3.769062E+06	  -2.020318E+01	  -7.700736E+05	   2.696167E+00	   7.470050E+06	  -4.103469E+01	  -2.848354E+06	  -5.180504E+00
   17.4000	   1.350540E-01	  -9.914498E+05	   3.849375E+00	   5.985699E+06	  -3.271306E+01	  -3.971092E+06	  -2.557602E+01	  -7.869838E+05	   2.305646E+00	   7.246798E+06	  -3.434765E+01	  -3.059297E+06	  -8.474242E+00
   17.5000	  -3.526274E-02	  -9.969452E+05	   2.955061E+00	   5.836963E+06	  -1.853248E+01	  -4.119588E+06	  -2.324753E+01	  -7.964439E+05	   1.471786E+00	   7.016142E+06	  -1.992307E+01	  -3.231625E+06	  -4.124049E+00
   17.6000	  -2.147451E-01	  -9.922998E+05	   7.460650E+00	   5.692135E+06	  -2.921215E+01	  -4.202652E+06	  -2.169052E+01	  -7.985849E+05	   6.056887E+00	   6.778526E+06	  -3.035799E+01	  -3.352924E+06	  -6.214833E-01
   17.7000	  -3.956276E-01	  -9.767416E+05	   7.175682E+00	   5.548941E+06	  -2.589025E+01	  -4.202320E+06	  -2.914619E+01	  -7.924671E+05	   5.870383E+00	   6.531960E+06	  -2.678947E+01	  -3.404314E+06	  -6.225875E+00
   17.8000	  -5.738317E-01	  -9.511409E+05	   3.835591E+00	   5.410194E+06	  -2.450330E+00	  -4.126865E+06	  -4.125064E+01	  -7.787237E+05	   2.647388E+00	   6.279641E+06	  -3.099823E+00	  -3.392744E+06	  -1.659063E+01
   17.9000	  -7.520707E-01	  -9.178049E+05	   2.293045E+00	   5.280224E+06	   7.114329E+00	  -3.992992E+06	  -3.690571E+01	  -7.593593E+05	   1.240027E+00	   6.026410E+06	   6.718848E+00	  -3.333211E+06	  -1.063392E+01
   18.0000	  -9.295402E-01	  -8.772167E+05	   6.037926E-01	   5.159225E+06	   2.540522E+01	  -3.799924E+06	  -3.794069E+01	  -7.344933E+05	  -2.967316E-01	   5.773124E+06	   2.526905E+01	  -3.222876E+06	  -1.020012E+01
   18.1000	  -1.098976E+00	  -8.285948E+05	   2.389178E+00	   5.045586E+06	   2.930419E+01	  -3.534102E+06	  -4.428164E+01	  -7.029284E+05	   1.657438E+00	   5.518998E+06	   2.943337E+01	  -3.045819E+06	  -1.522892E+01
   18.2000	  -1.256969E+00	  -7.733602E+05	   4.400316E+00	   4.942120E+06	   2.218514E+01	  -3.206967E+06	  -2.902602E+01	  -6.656289E+05	   3.852392E+00	   5.267844E+06	   2.258618E+01	  -2.810897E+06	   1.170179E+00
   18.3000	  -1.406968E+00	  -7.137312E+05	   6.075129E+00	   4.854902E+06	  -1.686904E+00	  -2.868316E+06	  -3.537998E+01	  -6.243292E+05	   5.724555E+00	   5.026930E+06	  -1.007466E+00	  -2.565178E+06	  -4.219277E+00
   18.4000	  -1.549155E+00	  -6.503629E+05	   3.342442E+00	   4.784787E+06	  -3.545917E+00	  -2.529758E+06	  -5.456530E+01	  -5.791906E+05	   3.201046E+00	   4.798477E+06	  -2.581905E+00	  -2.317509E+06	  -2.262744E+01
   18.5000	  -1.677477E+00	  -5.835285E+05	   1.450557E+00	   4.732440E+06	  -5.116586E+00	  -2.192906E+06	  -5.768498E+01	  -5.299986E+05	   1.528257E+00	   4.584692E+06	  -3.862637E+00	  -2.066799E+06	  -2.516370E+01
   18.6000	  -1.789665E+00	  -5.144255E+05	   2.803090E+00	   4.698964E+06	  -7.560095E+00	  -1.864034E+06	  -3.358570E+01	  -4.774884E+05	   3.107745E+00	   4.388372E+06	  -6.012112E+00	  -1.816789E+06	  -6.790856E-01
   18.7000	  -1.890140E+00	  -4.438218E+05	   2.319953E+00	   4.683339E+06	  -8.499914E-01	  -1.546245E+06	  -1.779065E+01	  -4.220074E+05	   2.857236E+00	   4.210321E+06	   9.944109E-01	  -1.568323E+06	   1.530105E+01
   18.8000	  -1.980054E+00	  -3.720781E+05	  -5.473071E-01	   4.684516E+06	  -1.272601E+01	  -1.240633E+06	  -4.131047E+01	  -3.635537E+05	   2.260199E-01	   4.051406E+06	  -1.058494E+01	  -1.320593E+06	  -8.234042E+00
   18.9000	  -2.054321E+00	  -3.011231E+05	  -3.916014E+00	   4.704505E+06	  -1.731907E+01	  -9.563741E+05	  -5.865932E+01	  -3.037667E+05	  -2.905519E+00	   3.915602E+06	  -1.488360E+01	  -1.081315E+06	  -2.579652E+01
   19.0000	  -2.111385E+00	  -2.327111E+05	  -5.405755E+00	   4.744344E+06	  -1.255245E+01	  -6.999975E+05	  -5.332309E+01	  -2.441940E+05	  -4.159248E+00	   3.805923E+06	  -9.827675E+00	  -8.560577E+05	  -2.086824E+01
   19.1000	  -2.156065E+00	  -1.662179E+05	  -4.078918E+00	   4.800958E+06	  -6.151091E+00	  -4.654948E+05	  -3.139531E+01	  -1.840974E+05	  -2.599783E+00	   3.721224E+06	  -3.145176E+00	  -6.383913E+05	   4.631591E-01
   19.2000	  -2.189818E+00	  -1.011171E+05	  -5.461495E+00	   4.872383E+06	  -5.246079E+00	  -2.475785E+05	  -3.985208E+01	  -1.229331E+05	  -3.755261E+00	   3.661380E+06	  -1.970353E+00	  -4.231651E+05	  -8.770704E+00
   19.3000	  -2.207817E+00	  -3.845290E+04	  -3.380860E+00	   4.960160E+06	  -7.517347E+00	  -4.752209E+04	  -2.813334E+01	  -6.182580E+04	  -1.455082E+00	   3.629628E+06	  -3.986306E+00	  -2.123460E+05	   1.999437E+00
   19.4000	  -2.208533E+00	   2.133828E+04	  -3.361930E+00	   5.064094E+06	  -7.181338E+00	   1.361672E+05	  -2.928583E+01	  -1.388565E+03	  -1.226060E+00	   3.627281E+06	  -3.412492E+00	  -5.667842E+03	  -2.625752E-01
   19.5000	  -2.196589E+00	   7.930878E+04	  -4.389764E+00	   5.180406E+06	  -4.492725E+00	   3.103090E+05	  -3.246404E+01	   5.916420E+04	  -2.054996E+00	   3.651840E+06	  -5.062897E-01	   2.019706E+05	  -4.699574E+00
   19.6000	  -2.173265E+00	   1.355865E+05	  -5.306737E+00	   5.307253E+06	  -2.423989E+00	   4.780970E+05	  -3.468475E+01	   1.196119E+05	  -2.785848E+00	   3.702478E+06	   1.757539E+00	   4.116113E+05	  -8.315996E+00
   19.7000	  -2.133671E+00	   1.889760E+05	  -5.253306E+00	   5.446052E+06	  -2.057101E+00	   6.386912E+05	  -2.903504E+01	   1.783406E+05	  -2.560478E+00	   3.781342E+06	   2.295295E+00	   6.199032E+05	  -4.186080E+00
   19.8000	  -2.076174E+00	   2.396053E+05	  -2.844002E+00	   5.595986E+06	  -4.682771E+00	   7.961433E+05	  -2.516603E+01	   2.350036E+05	   5.357519E-03	   3.888036E+06	  -1.848272E-01	   8.281122E+05	  -1.948039E+00
   19.9000	  -2.005269E+00	   2.891761E+05	  -1.873984E+00	   5.753126E+06	  -7.073632E+00	   9.591476E+05	  -1.929487E+01	   2.907875E+05	   1.115467E+00	   4.018744E+06	  -2.455889E+00	   1.041967E+06	   2.193660E+00
   20.0000	  -1.922315E+00	   3.382252E+05	  -3.564747E+00	   5.915834E+06	  -1.355333E+00	   1.131784E+06	  -2.112380E+01	   3.456918E+05	  -4.524685E-01	   4.171631E+06	   3.356686E+00	   1.262504E+06	  -1.451115E+00
   20.1000	  -1.822790E+00	   3.857179E+05	  -6.293039E+00	   6.085607E+06	   6.549588E+00	   1.312527E+06	  -2.573832E+01	   3.981402E+05	  -3.075803E+00	   4.347702E+06	   1.133118E+01	   1.485179E+06	  -7.956607E+00
   20.2000	  -1.705531E+00	   4.312327E+05	  -6.694877E+00	   6.262423E+06	   6.044457E+00	   1.501239E+06	  -3.127027E+01	   4.471855E+05	  -3.390935E+00	   4.546173E+06	   1.087223E+01	   1.706969E+06	  -1.544447E+01
   20.3000	  -1.575572E+00	   4.757557E+05	  -5.512971E+00	   6.443848E+06	  -6.602755E-01	   1.702054E+06	  -3.461474E+01	   4.933233E+05	  -2.140705E+00	   4.763604E+06	   4.191925E+00	   1.929355E+06	  -2.080088E+01
   20.4000	  -1.435073E+00	   5.197993E+05	  -4.077540E+00	   6.629284E+06	  -6.578863E+00	   1.917317E+06	  -3.883598E+01	   5.366295E+05	  -6.552218E-01	   4.998195E+06	  -1.722169E+00	   2.152364E+06	  -2.708253E+01
