
Predictions were generated on 19-Jun-2024 at 14:16:31 using HydroDyn Driver, compiled on Jun 19 2024 at 12:41:58 as a 64-bit application using double precision at commit v3.5.3-1370-g042b249a-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
   25.6250	   2.309277E-01	  -6.016982E+05	   3.708352E+05	   4.447687E+07	  -2.869054E+07	   4.142703E+07	   2.631194E+07	  -1.954769E+00	  -7.381494E+00	  -1.629899E-02	   3.700111E-04	   2.991957E-02	  -1.834257E+00	   2.417110E-02	   8.526459E-02	   9.675137E-02	   1.095014E-04	  -3.011943E-05	  -7.008910E-05	  -1.701187E-02	  -5.470015E-02	   1.503198E-02	   2.006626E-04	  -2.089931E-04	  -1.241962E-05	  -7.663704E+05	  -1.864488E+05	  -5.872888E+05	  -3.846126E+06	   3.367929E+07	   2.600005E+07	   0.000000E+00	   0.000000E+00	   1.399534E+08	   1.096110E+07	  -3.102443E+06	   0.000000E+00	   2.023641E+04	   6.767354E+04	  -2.397973E+05	  -1.187158E+06	   1.252502E+06	   6.890002E+04
   25.6375	   2.283157E-01	  -6.200269E+05	   3.814495E+05	   4.449228E+07	  -2.845918E+07	   4.170733E+07	   2.627250E+07	  -1.954469E+00	  -7.380432E+00	  -1.508844E-02	   3.700298E-04	   2.992101E-02	  -1.834257E+00	   2.395815E-02	   8.457797E-02	   9.693553E-02	   1.119966E-04	  -3.270512E-05	  -7.024245E-05	  -1.705804E-02	  -5.516046E-02	   1.443082E-02	   1.986380E-04	  -2.046633E-04	  -1.210494E-05	  -7.871769E+05	  -1.871636E+05	  -5.811784E+05	  -3.789694E+06	   3.401642E+07	   2.596476E+07	   0.000000E+00	   0.000000E+00	   1.399488E+08	   1.096163E+07	  -3.102602E+06	   0.000000E+00	   2.182709E+04	   7.419245E+04	  -2.310171E+05	  -1.083765E+06	   1.204013E+06	   6.745955E+04
   25.6500	   2.257036E-01	  -6.383744E+05	   3.920543E+05	   4.450775E+07	  -2.822621E+07	   4.198595E+07	   2.623259E+07	  -1.954170E+00	  -7.379379E+00	  -1.387563E-02	   3.700712E-04	   2.992248E-02	  -1.834258E+00	   2.374466E-02	   8.388562E-02	   9.711215E-02	   1.144653E-04	  -3.523532E-05	  -7.039161E-05	  -1.709936E-02	  -5.561568E-02	   1.382732E-02	   1.964468E-04	  -2.001241E-04	  -1.175085E-05	  -8.079835E+05	  -1.878783E+05	  -5.750682E+05	  -3.733262E+06	   3.435356E+07	   2.592948E+07	   0.000000E+00	   0.000000E+00	   1.399441E+08	   1.096216E+07	  -3.102773E+06	   0.000000E+00	   2.341343E+04	   8.072589E+04	  -2.221998E+05	  -9.791158E+05	   1.154296E+06	   6.583052E+04
   25.6625	   2.230916E-01	  -6.567395E+05	   4.026457E+05	   4.452326E+07	  -2.799127E+07	   4.226294E+07	   2.619221E+07	  -1.953875E+00	  -7.378335E+00	  -1.266067E-02	   3.701349E-04	   2.992400E-02	  -1.834259E+00	   2.353069E-02	   8.318762E-02	   9.728122E-02	   1.169055E-04	  -3.770760E-05	  -7.053609E-05	  -1.713600E-02	  -5.606501E-02	   1.322179E-02	   1.940468E-04	  -1.953834E-04	  -1.135621E-05	  -8.287901E+05	  -1.885931E+05	  -5.689580E+05	  -3.676829E+06	   3.469068E+07	   2.589419E+07	   0.000000E+00	   0.000000E+00	   1.399395E+08	   1.096271E+07	  -3.102957E+06	   0.000000E+00	   2.499586E+04	   8.727177E+04	  -2.133500E+05	  -8.729839E+05	   1.103394E+06	   6.400707E+04
   25.6750	   2.204795E-01	  -6.751222E+05	   4.132153E+05	   4.453880E+07	  -2.775415E+07	   4.253843E+07	   2.615134E+07	  -1.953582E+00	  -7.377299E+00	  -1.144364E-02	   3.702201E-04	   2.992555E-02	  -1.834260E+00	   2.331628E-02	   8.248405E-02	   9.744271E-02	   1.193143E-04	  -4.011943E-05	  -7.067540E-05	  -1.716815E-02	  -5.650747E-02	   1.261476E-02	   1.914046E-04	  -1.904523E-04	  -1.092136E-05	  -8.495966E+05	  -1.893078E+05	  -5.628477E+05	  -3.620397E+06	   3.502782E+07	   2.585890E+07	   0.000000E+00	   0.000000E+00	   1.399348E+08	   1.096327E+07	  -3.103152E+06	   0.000000E+00	   2.657437E+04	   9.382608E+04	  -2.044754E+05	  -7.652188E+05	   1.051372E+06	   6.199080E+04
   25.6875	   2.178675E-01	  -6.935203E+05	   4.237625E+05	   4.455437E+07	  -2.751457E+07	   4.281249E+07	   2.611000E+07	  -1.953292E+00	  -7.376273E+00	  -1.022463E-02	   3.703263E-04	   2.992714E-02	  -1.834261E+00	   2.310149E-02	   8.177499E-02	   9.759660E-02	   1.216885E-04	  -4.246855E-05	  -7.080902E-05	  -1.719613E-02	  -5.694263E-02	   1.200654E-02	   1.884915E-04	  -1.853435E-04	  -1.044722E-05	  -8.704032E+05	  -1.900225E+05	  -5.567374E+05	  -3.563965E+06	   3.536494E+07	   2.582361E+07	   0.000000E+00	   0.000000E+00	   1.399302E+08	   1.096384E+07	  -3.103358E+06	   0.000000E+00	   2.814984E+04	   1.003880E+05	  -1.955807E+05	  -6.556567E+05	   9.982977E+05	   5.978588E+04
   25.7000	   2.152555E-01	  -7.119327E+05	   4.342828E+05	   4.456995E+07	  -2.727240E+07	   4.308526E+07	   2.606820E+07	  -1.953005E+00	  -7.375255E+00	  -9.003752E-03	   3.704528E-04	   2.992876E-02	  -1.834262E+00	   2.288638E-02	   8.106053E-02	   9.774289E-02	   1.240246E-04	  -4.475282E-05	  -7.093647E-05	  -1.722026E-02	  -5.736997E-02	   1.139762E-02	   1.852882E-04	  -1.800727E-04	  -9.935278E-06	  -8.912098E+05	  -1.907373E+05	  -5.506272E+05	  -3.507532E+06	   3.570208E+07	   2.578833E+07	   0.000000E+00	   0.000000E+00	   1.399255E+08	   1.096442E+07	  -3.103575E+06	   0.000000E+00	   2.972280E+04	   1.069554E+05	  -1.866732E+05	  -5.442105E+05	   9.442591E+05	   5.739939E+04
   25.7125	   2.126434E-01	  -7.303577E+05	   4.447741E+05	   4.458553E+07	  -2.702757E+07	   4.335688E+07	   2.602597E+07	  -1.952720E+00	  -7.374246E+00	  -7.781092E-03	   3.705989E-04	   2.993042E-02	  -1.834263E+00	   2.267099E-02	   8.034078E-02	   9.788156E-02	   1.263190E-04	  -4.697031E-05	  -7.105729E-05	  -1.724090E-02	  -5.778924E-02	   1.078851E-02	   1.817850E-04	  -1.746573E-04	  -9.387607E-06	  -9.120163E+05	  -1.914520E+05	  -5.445169E+05	  -3.451100E+06	   3.603920E+07	   2.575304E+07	   0.000000E+00	   0.000000E+00	   1.399209E+08	   1.096502E+07	  -3.103803E+06	   0.000000E+00	   3.129398E+04	   1.135270E+05	  -1.777602E+05	  -4.308381E+05	   8.893537E+05	   5.484117E+04
   25.7250	   2.100314E-01	  -7.487921E+05	   4.552403E+05	   4.460110E+07	  -2.677999E+07	   4.362750E+07	   2.598334E+07	  -1.952438E+00	  -7.373247E+00	  -6.556745E-03	   3.707640E-04	   2.993212E-02	  -1.834264E+00	   2.245536E-02	   7.961583E-02	   9.801263E-02	   1.285678E-04	  -4.911934E-05	  -7.117105E-05	  -1.725853E-02	  -5.820066E-02	   1.017954E-02	   1.779775E-04	  -1.691159E-04	  -8.806857E-06	  -9.328229E+05	  -1.921668E+05	  -5.384066E+05	  -3.394668E+06	   3.637634E+07	   2.571775E+07	   0.000000E+00	   0.000000E+00	   1.399162E+08	   1.096562E+07	  -3.104042E+06	   0.000000E+00	   3.286472E+04	   1.201040E+05	  -1.688464E+05	  -3.154992E+05	   8.336753E+05	   5.212388E+04
   25.7375	   2.074194E-01	  -7.672343E+05	   4.656799E+05	   4.461666E+07	  -2.652973E+07	   4.389727E+07	   2.594034E+07	  -1.952159E+00	  -7.372256E+00	  -5.330808E-03	   3.709474E-04	   2.993385E-02	  -1.834264E+00	   2.223953E-02	   7.888579E-02	   9.813608E-02	   1.307672E-04	  -5.119842E-05	  -7.127735E-05	  -1.727355E-02	  -5.860425E-02	   9.571271E-03	   1.738717E-04	  -1.634682E-04	  -8.196182E-06	  -9.536294E+05	  -1.928815E+05	  -5.322964E+05	  -3.338236E+06	   3.671346E+07	   2.568246E+07	   0.000000E+00	   0.000000E+00	   1.399115E+08	   1.096624E+07	  -3.104290E+06	   0.000000E+00	   3.443575E+04	   1.266857E+05	  -1.599403E+05	  -1.982399E+05	   7.773362E+05	   4.926258E+04
   25.7500	   2.048073E-01	  -7.856808E+05	   4.760993E+05	   4.463219E+07	  -2.627677E+07	   4.416634E+07	   2.589701E+07	  -1.951882E+00	  -7.371274E+00	  -4.103375E-03	   3.711484E-04	   2.993561E-02	  -1.834265E+00	   2.202352E-02	   7.815075E-02	   9.825194E-02	   1.329136E-04	  -5.320635E-05	  -7.137586E-05	  -1.728647E-02	  -5.900054E-02	   8.964029E-03	   1.694753E-04	  -1.577337E-04	  -7.559201E-06	  -9.744360E+05	  -1.935962E+05	  -5.261861E+05	  -3.281804E+06	   3.705060E+07	   2.564717E+07	   0.000000E+00	   0.000000E+00	   1.399068E+08	   1.096686E+07	  -3.104548E+06	   0.000000E+00	   3.600853E+04	   1.332742E+05	  -1.510466E+05	  -7.907952E+04	   7.204344E+05	   4.627463E+04
   25.7625	   2.021953E-01	  -8.041297E+05	   4.865001E+05	   4.464768E+07	  -2.602122E+07	   4.443486E+07	   2.585340E+07	  -1.951608E+00	  -7.370302E+00	  -2.874541E-03	   3.713662E-04	   2.993740E-02	  -1.834266E+00	   2.180736E-02	   7.741079E-02	   9.836021E-02	   1.350033E-04	  -5.514215E-05	  -7.146625E-05	  -1.729769E-02	  -5.938986E-02	   8.358318E-03	   1.648011E-04	  -1.519316E-04	  -6.899940E-06	  -9.952426E+05	  -1.943110E+05	  -5.200759E+05	  -3.225372E+06	   3.738773E+07	   2.561188E+07	   0.000000E+00	   0.000000E+00	   1.399021E+08	   1.096750E+07	  -3.104816E+06	   0.000000E+00	   3.758393E+04	   1.398703E+05	  -1.421727E+05	   4.190912E+04	   6.630758E+05	   4.317931E+04
   25.7750	   1.995832E-01	  -8.225791E+05	   4.968837E+05	   4.466312E+07	  -2.576319E+07	   4.470299E+07	   2.580957E+07	  -1.951337E+00	  -7.369339E+00	  -1.644401E-03	   3.716003E-04	   2.993922E-02	  -1.834267E+00	   2.159107E-02	   7.666602E-02	   9.846093E-02	   1.370329E-04	  -5.700507E-05	  -7.154828E-05	  -1.730761E-02	  -5.977250E-02	   7.754639E-03	   1.598614E-04	  -1.460796E-04	  -6.222755E-06	  -1.016049E+06	  -1.950257E+05	  -5.139656E+05	  -3.168939E+06	   3.772486E+07	   2.557660E+07	   0.000000E+00	   0.000000E+00	   1.398974E+08	   1.096814E+07	  -3.105093E+06	   0.000000E+00	   3.916275E+04	   1.464742E+05	  -1.333260E+05	   1.646557E+05	   6.053585E+05	   3.999753E+04
   25.7875	   1.969712E-01	  -8.410262E+05	   5.072564E+05	   4.467851E+07	  -2.550265E+07	   4.497082E+07	   2.576556E+07	  -1.951068E+00	  -7.368386E+00	  -4.130492E-04	   3.718500E-04	   2.994108E-02	  -1.834268E+00	   2.137467E-02	   7.591650E-02	   9.855411E-02	   1.389991E-04	  -5.879459E-05	  -7.162175E-05	  -1.731663E-02	  -6.014899E-02	   7.153310E-03	   1.546641E-04	  -1.401934E-04	  -5.532257E-06	  -1.036856E+06	  -1.957404E+05	  -5.078554E+05	  -3.112507E+06	   3.806199E+07	   2.554131E+07	   0.000000E+00	   0.000000E+00	   1.398927E+08	   1.096880E+07	  -3.105378E+06	   0.000000E+00	   4.074616E+04	   1.530882E+05	  -1.245110E+05	   2.891406E+05	   5.473614E+05	   3.675141E+04
   25.8000	   1.943592E-01	  -8.594703E+05	   5.176164E+05	   4.469382E+07	  -2.523968E+07	   4.523849E+07	   2.572144E+07	  -1.950802E+00	  -7.367441E+00	   8.194204E-04	   3.721145E-04	   2.994296E-02	  -1.834269E+00	   2.115815E-02	   7.516231E-02	   9.863979E-02	   1.408987E-04	  -6.051034E-05	  -7.168655E-05	  -1.732501E-02	  -6.051933E-02	   6.554878E-03	   1.492141E-04	  -1.342867E-04	  -4.833234E-06	  -1.057662E+06	  -1.964552E+05	  -5.017451E+05	  -3.056075E+06	   3.839912E+07	   2.550602E+07	   0.000000E+00	   0.000000E+00	   1.398880E+08	   1.096946E+07	  -3.105672E+06	   0.000000E+00	   4.233447E+04	   1.597113E+05	  -1.157360E+05	   4.153191E+05	   4.891644E+05	   3.346394E+04
   25.8125	   1.912988E-01	  -8.795110E+05	   5.254505E+05	   4.470959E+07	  -2.500287E+07	   4.548197E+07	   2.562123E+07	  -1.950539E+00	  -7.366507E+00	   2.052914E-03	   3.723932E-04	   2.994487E-02	  -1.834270E+00	   2.094154E-02	   7.440354E-02	   9.871802E-02	   1.427284E-04	  -6.215215E-05	  -7.174256E-05	  -1.727690E-02	  -6.067423E-02	   5.970362E-03	   1.421162E-04	  -1.279942E-04	  -4.131007E-06	  -1.079204E+06	  -1.966412E+05	  -4.950124E+05	  -2.999889E+06	   3.870326E+07	   2.541557E+07	   0.000000E+00	   0.000000E+00	   1.398833E+08	   1.097013E+07	  -3.105974E+06	   0.000000E+00	   4.359627E+04	   1.651043E+05	  -1.071627E+05	   5.354354E+05	   4.328894E+05	   3.016068E+04
   25.8250	   1.882384E-01	  -8.995456E+05	   5.332731E+05	   4.472526E+07	  -2.476350E+07	   4.572541E+07	   2.552107E+07	  -1.950279E+00	  -7.365581E+00	   3.287341E-03	   3.726854E-04	   2.994681E-02	  -1.834271E+00	   2.072616E-02	   7.364526E-02	   9.878908E-02	   1.444516E-04	  -6.371093E-05	  -7.178983E-05	  -1.722864E-02	  -6.082305E-02	   5.389404E-03	   1.347589E-04	  -1.217022E-04	  -3.433099E-06	  -1.100746E+06	  -1.968272E+05	  -4.882798E+05	  -2.943704E+06	   3.900740E+07	   2.532512E+07	   0.000000E+00	   0.000000E+00	   1.398786E+08	   1.097081E+07	  -3.106283E+06	   0.000000E+00	   4.486399E+04	   1.705064E+05	  -9.863905E+04	   6.572847E+05	   3.765289E+05	   2.687792E+04
   25.8375	   1.851780E-01	  -9.195744E+05	   5.410795E+05	   4.474084E+07	  -2.452144E+07	   4.596887E+07	   2.542094E+07	  -1.950021E+00	  -7.364666E+00	   4.522611E-03	   3.729905E-04	   2.994877E-02	  -1.834272E+00	   2.051111E-02	   7.288408E-02	   9.885284E-02	   1.460886E-04	  -6.519310E-05	  -7.182838E-05	  -1.718030E-02	  -6.096519E-02	   4.812658E-03	   1.271205E-04	  -1.154162E-04	  -2.738114E-06	  -1.122287E+06	  -1.970133E+05	  -4.815471E+05	  -2.887519E+06	   3.931154E+07	   2.523467E+07	   0.000000E+00	   0.000000E+00	   1.398739E+08	   1.097150E+07	  -3.106600E+06	   0.000000E+00	   4.613745E+04	   1.759152E+05	  -9.017454E+04	   7.809647E+05	   3.201183E+05	   2.360854E+04
   25.8500	   1.821176E-01	  -9.395964E+05	   5.488688E+05	   4.475632E+07	  -2.427646E+07	   4.621238E+07	   2.532095E+07	  -1.949766E+00	  -7.363759E+00	   5.758632E-03	   3.733079E-04	   2.995076E-02	  -1.834272E+00	   2.029665E-02	   7.212118E-02	   9.890943E-02	   1.476278E-04	  -6.659662E-05	  -7.185832E-05	  -1.713202E-02	  -6.110031E-02	   4.240241E-03	   1.191770E-04	  -1.091405E-04	  -2.054794E-06	  -1.143829E+06	  -1.971993E+05	  -4.748144E+05	  -2.831333E+06	   3.961567E+07	   2.514422E+07	   0.000000E+00	   0.000000E+00	   1.398691E+08	   1.097220E+07	  -3.106923E+06	   0.000000E+00	   4.741695E+04	   1.813298E+05	  -8.177093E+04	   9.066096E+05	   2.636801E+05	   2.039474E+04
   25.8625	   1.790572E-01	  -9.596130E+05	   5.566317E+05	   4.477168E+07	  -2.402835E+07	   4.645596E+07	   2.522114E+07	  -1.949514E+00	  -7.362862E+00	   6.995317E-03	   3.736369E-04	   2.995277E-02	  -1.834273E+00	   2.008281E-02	   7.135663E-02	   9.895889E-02	   1.490656E-04	  -6.792178E-05	  -7.187980E-05	  -1.708376E-02	  -6.122737E-02	   3.672643E-03	   1.108945E-04	  -1.028770E-04	  -1.386447E-06	  -1.165370E+06	  -1.973854E+05	  -4.680818E+05	  -2.775148E+06	   3.991981E+07	   2.505376E+07	   0.000000E+00	   0.000000E+00	   1.398644E+08	   1.097290E+07	  -3.107253E+06	   0.000000E+00	   4.870193E+04	   1.867457E+05	  -7.343540E+04	   1.034369E+06	   2.072334E+05	   1.725231E+04
   25.8750	   1.759967E-01	  -9.796238E+05	   5.643636E+05	   4.478692E+07	  -2.377676E+07	   4.669962E+07	   2.512154E+07	  -1.949264E+00	  -7.361975E+00	   8.232575E-03	   3.739769E-04	   2.995480E-02	  -1.834274E+00	   1.986956E-02	   7.059056E-02	   9.900129E-02	   1.503975E-04	  -6.916869E-05	  -7.189305E-05	  -1.703555E-02	  -6.134554E-02	   3.110060E-03	   1.022318E-04	  -9.662581E-05	  -7.371064E-07	  -1.186912E+06	  -1.975714E+05	  -4.613492E+05	  -2.718962E+06	   4.022395E+07	   2.496331E+07	   0.000000E+00	   0.000000E+00	   1.398597E+08	   1.097361E+07	  -3.107589E+06	   0.000000E+00	   4.999228E+04	   1.921604E+05	  -6.517086E+04	   1.164458E+06	   1.507790E+05	   1.420054E+04
   25.8875	   1.729363E-01	  -9.996304E+05	   5.720555E+05	   4.480203E+07	  -2.352142E+07	   4.694337E+07	   2.502221E+07	  -1.949017E+00	  -7.361098E+00	   9.470319E-03	   3.743273E-04	   2.995685E-02	  -1.834275E+00	   1.965692E-02	   6.982306E-02	   9.903668E-02	   1.516184E-04	  -7.033753E-05	  -7.189831E-05	  -1.698734E-02	  -6.145369E-02	   2.552822E-03	   9.314842E-05	  -9.038699E-05	  -1.104155E-07	  -1.208454E+06	  -1.977574E+05	  -4.546165E+05	  -2.662777E+06	   4.052809E+07	   2.487286E+07	   0.000000E+00	   0.000000E+00	   1.398550E+08	   1.097433E+07	  -3.107931E+06	   0.000000E+00	   5.128750E+04	   1.975695E+05	  -5.698213E+04	   1.297066E+06	   9.432429E+04	   1.125686E+04
   25.9000	   1.698759E-01	  -1.019633E+06	   5.796988E+05	   4.481702E+07	  -2.326206E+07	   4.718722E+07	   2.492319E+07	  -1.948773E+00	  -7.360229E+00	   1.070846E-02	   3.746876E-04	   2.995892E-02	  -1.834276E+00	   1.944488E-02	   6.905429E-02	   9.906514E-02	   1.527230E-04	  -7.142847E-05	  -7.189591E-05	  -1.693909E-02	  -6.155078E-02	   2.001214E-03	   8.360640E-05	  -8.416113E-05	   4.903636E-07	  -1.229995E+06	  -1.979435E+05	  -4.478838E+05	  -2.606592E+06	   4.083223E+07	   2.478241E+07	   0.000000E+00	   0.000000E+00	   1.398502E+08	   1.097505E+07	  -3.108278E+06	   0.000000E+00	   5.258714E+04	   2.029690E+05	  -4.887344E+04	   1.432369E+06	   3.787837E+04	   8.436825E+03
   25.9125	   1.668155E-01	  -1.039632E+06	   5.872894E+05	   4.483186E+07	  -2.299840E+07	   4.743116E+07	   2.482450E+07	  -1.948531E+00	  -7.359371E+00	   1.194692E-02	   3.750571E-04	   2.996100E-02	  -1.834277E+00	   1.923344E-02	   6.828437E-02	   9.908674E-02	   1.537054E-04	  -7.244169E-05	  -7.188618E-05	  -1.689086E-02	  -6.163611E-02	   1.455313E-03	   7.357122E-05	  -7.794931E-05	   1.062400E-06	  -1.251537E+06	  -1.981295E+05	  -4.411512E+05	  -2.550406E+06	   4.113637E+07	   2.469196E+07	   0.000000E+00	   0.000000E+00	   1.398455E+08	   1.097578E+07	  -3.108630E+06	   0.000000E+00	   5.389123E+04	   2.083564E+05	  -4.084588E+04	   1.570547E+06	  -1.855286E+04	   5.753923E+03
   25.9250	   1.637551E-01	  -1.059626E+06	   5.948204E+05	   4.484658E+07	  -2.273032E+07	   4.767525E+07	   2.472618E+07	  -1.948292E+00	  -7.358522E+00	   1.318560E-02	   3.754355E-04	   2.996310E-02	  -1.834278E+00	   1.902260E-02	   6.751346E-02	   9.910155E-02	   1.545593E-04	  -7.337738E-05	  -7.186949E-05	  -1.684269E-02	  -6.170897E-02	   9.153611E-04	   6.302145E-05	  -7.175546E-05	   1.603344E-06	  -1.273078E+06	  -1.983155E+05	  -4.344185E+05	  -2.494221E+06	   4.144051E+07	   2.460151E+07	   0.000000E+00	   0.000000E+00	   1.398408E+08	   1.097650E+07	  -3.108987E+06	   0.000000E+00	   5.519954E+04	   2.137284E+05	  -3.290303E+04	   1.711687E+06	  -7.494208E+04	   3.219298E+03
   25.9375	   1.606947E-01	  -1.079616E+06	   6.022916E+05	   4.486115E+07	  -2.245768E+07	   4.791951E+07	   2.462823E+07	  -1.948055E+00	  -7.357684E+00	   1.442443E-02	   3.758221E-04	   2.996521E-02	  -1.834279E+00	   1.881237E-02	   6.674171E-02	   9.910965E-02	   1.552781E-04	  -7.423582E-05	  -7.184623E-05	  -1.679475E-02	  -6.176919E-02	   3.813256E-04	   5.194376E-05	  -6.558481E-05	   2.111458E-06	  -1.294620E+06	  -1.985016E+05	  -4.276858E+05	  -2.438036E+06	   4.174465E+07	   2.451105E+07	   0.000000E+00	   0.000000E+00	   1.398360E+08	   1.097724E+07	  -3.109348E+06	   0.000000E+00	   5.651245E+04	   2.190844E+05	  -2.504440E+04	   1.855861E+06	  -1.312633E+05	   8.411357E+02
   25.9500	   1.576343E-01	  -1.099601E+06	   6.097011E+05	   4.487558E+07	  -2.218049E+07	   4.816400E+07	   2.453068E+07	  -1.947821E+00	  -7.356854E+00	   1.566332E-02	   3.762165E-04	   2.996733E-02	  -1.834280E+00	   1.860273E-02	   6.596930E-02	   9.911111E-02	   1.558554E-04	  -7.501732E-05	  -7.181685E-05	  -1.674720E-02	  -6.181671E-02	  -1.467008E-04	   4.033840E-05	  -5.944500E-05	   2.585812E-06	  -1.316162E+06	  -1.986876E+05	  -4.209532E+05	  -2.381850E+06	   4.204879E+07	   2.442060E+07	   0.000000E+00	   0.000000E+00	   1.398313E+08	   1.097798E+07	  -3.109713E+06	   0.000000E+00	   5.783021E+04	   2.244234E+05	  -1.727138E+04	   2.003052E+06	  -1.874731E+05	  -1.376302E+03
   25.9625	   1.545739E-01	  -1.119579E+06	   6.170492E+05	   4.488987E+07	  -2.189888E+07	   4.840880E+07	   2.443353E+07	  -1.947590E+00	  -7.356034E+00	   1.690218E-02	   3.766182E-04	   2.996946E-02	  -1.834280E+00	   1.839368E-02	   6.519635E-02	   9.910601E-02	   1.562844E-04	  -7.572232E-05	  -7.178175E-05	  -1.670025E-02	  -6.185174E-02	  -6.687114E-04	   2.821701E-05	  -5.334530E-05	   3.026370E-06	  -1.337703E+06	  -1.988736E+05	  -4.142206E+05	  -2.325665E+06	   4.235293E+07	   2.433015E+07	   0.000000E+00	   0.000000E+00	   1.398266E+08	   1.097872E+07	  -3.110082E+06	   0.000000E+00	   5.915322E+04	   2.297452E+05	  -9.584051E+03	   2.153187E+06	  -2.435201E+05	  -3.433091E+03
   25.9750	   1.515135E-01	  -1.139548E+06	   6.243408E+05	   4.490403E+07	  -2.161292E+07	   4.865397E+07	   2.433674E+07	  -1.947362E+00	  -7.355224E+00	   1.814094E-02	   3.770269E-04	   2.997160E-02	  -1.834281E+00	   1.818522E-02	   6.442305E-02	   9.909441E-02	   1.565590E-04	  -7.635138E-05	  -7.174134E-05	  -1.665417E-02	  -6.187486E-02	  -1.184884E-03	   1.559568E-05	  -4.729451E-05	   3.434527E-06	  -1.359245E+06	  -1.990597E+05	  -4.074879E+05	  -2.269480E+06	   4.265706E+07	   2.423970E+07	   0.000000E+00	   0.000000E+00	   1.398218E+08	   1.097946E+07	  -3.110454E+06	   0.000000E+00	   6.048223E+04	   2.350515E+05	  -1.979817E+03	   2.306190E+06	  -2.993609E+05	  -5.336249E+03
   25.9875	   1.484531E-01	  -1.159508E+06	   6.315766E+05	   4.491805E+07	  -2.132284E+07	   4.889957E+07	   2.424030E+07	  -1.947136E+00	  -7.354424E+00	   1.937952E-02	   3.774420E-04	   2.997373E-02	  -1.834282E+00	   1.797732E-02	   6.364952E-02	   9.907640E-02	   1.566728E-04	  -7.690513E-05	  -7.169603E-05	  -1.660913E-02	  -6.188651E-02	  -1.695228E-03	   2.498317E-06	  -4.130140E-05	   3.813120E-06	  -1.380786E+06	  -1.992457E+05	  -4.007552E+05	  -2.213294E+06	   4.296120E+07	   2.414925E+07	   0.000000E+00	   0.000000E+00	   1.398171E+08	   1.098020E+07	  -3.110828E+06	   0.000000E+00	   6.181746E+04	   2.403423E+05	   5.541472E+03	   2.461916E+06	  -3.549449E+05	  -7.099803E+03
   26.0000	   1.453927E-01	  -1.179458E+06	   6.387617E+05	   4.493194E+07	  -2.102875E+07	   4.914565E+07	   2.414414E+07	  -1.946912E+00	  -7.353633E+00	   2.061782E-02	   3.778632E-04	   2.997588E-02	  -1.834283E+00	   1.776998E-02	   6.287592E-02	   9.905204E-02	   1.566201E-04	  -7.738433E-05	  -7.164615E-05	  -1.656531E-02	  -6.188734E-02	  -2.200029E-03	  -1.105454E-05	  -3.537142E-05	   4.166352E-06	  -1.402328E+06	  -1.994318E+05	  -3.940226E+05	  -2.157109E+06	   4.326534E+07	   2.405880E+07	   0.000000E+00	   0.000000E+00	   1.398124E+08	   1.098094E+07	  -3.111205E+06	   0.000000E+00	   6.315939E+04	   2.456197E+05	   1.298399E+04	   2.620265E+06	  -4.102455E+05	  -8.744430E+03
   26.0125	   1.417959E-01	  -1.200175E+06	   6.430102E+05	   4.494569E+07	  -2.076604E+07	   4.935696E+07	   2.400765E+07	  -1.946691E+00	  -7.352852E+00	   2.185579E-02	   3.782903E-04	   2.997802E-02	  -1.834284E+00	   1.756318E-02	   6.210237E-02	   9.902141E-02	   1.563952E-04	  -7.778977E-05	  -7.159200E-05	  -1.646135E-02	  -6.164861E-02	  -2.673809E-03	  -2.632224E-05	  -2.916130E-05	   4.499453E-06	  -1.423706E+06	  -1.991145E+05	  -3.868688E+05	  -2.101617E+06	   4.352442E+07	   2.392838E+07	   0.000000E+00	   0.000000E+00	   1.398076E+08	   1.098169E+07	  -3.111584E+06	   0.000000E+00	   6.413896E+04	   2.495063E+05	   1.997324E+04	   2.770842E+06	  -4.625132E+05	  -1.029577E+04
