
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 24-Apr-2025 at 17:56:06.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB      LINE1N15PX
       (s)             (N)             (N)          (frac)             (m)
    1.8550   7.5959907E+06   1.4916159E+06   5.5794138E-01   1.0069048E+01
    1.8560   7.5993819E+06   1.4922372E+06   5.5782580E-01   1.0076281E+01
    1.8570   7.6028062E+06   1.4928645E+06   5.5771023E-01   1.0083514E+01
    1.8580   7.6062641E+06   1.4934980E+06   5.5759466E-01   1.0090749E+01
    1.8590   7.6097562E+06   1.4941378E+06   5.5747910E-01   1.0097983E+01
    1.8600   7.6132830E+06   1.4947839E+06   5.5736352E-01   1.0105219E+01
    1.8610   7.6168449E+06   1.4954364E+06   5.5724795E-01   1.0112455E+01
    1.8620   7.6204425E+06   1.4960955E+06   5.5713238E-01   1.0119692E+01
    1.8630   7.6240763E+06   1.4967612E+06   5.5701680E-01   1.0126930E+01
    1.8640   7.6277467E+06   1.4974336E+06   5.5690123E-01   1.0134168E+01
    1.8650   7.6314543E+06   1.4981128E+06   5.5678566E-01   1.0141407E+01
    1.8660   7.6351996E+06   1.4987988E+06   5.5667009E-01   1.0148647E+01
    1.8670   7.6389831E+06   1.4994918E+06   5.5655452E-01   1.0155887E+01
    1.8680   7.6428052E+06   1.5001919E+06   5.5643895E-01   1.0163128E+01
    1.8690   7.6466665E+06   1.5008991E+06   5.5632337E-01   1.0170370E+01
    1.8700   7.6505675E+06   1.5016136E+06   5.5620780E-01   1.0177613E+01
    1.8710   7.6545086E+06   1.5023353E+06   5.5609223E-01   1.0184856E+01
    1.8720   7.6584904E+06   1.5030645E+06   5.5597666E-01   1.0192099E+01
    1.8730   7.6625132E+06   1.5038011E+06   5.5586109E-01   1.0199344E+01
    1.8740   7.6665777E+06   1.5045453E+06   5.5574551E-01   1.0206589E+01
    1.8750   7.6706843E+06   1.5052971E+06   5.5562994E-01   1.0213834E+01
    1.8760   7.6748334E+06   1.5060567E+06   5.5551437E-01   1.0221081E+01
    1.8770   7.6790255E+06   1.5068241E+06   5.5539880E-01   1.0228328E+01
    1.8780   7.6832611E+06   1.5075994E+06   5.5528322E-01   1.0235575E+01
    1.8790   7.6875407E+06   1.5083826E+06   5.5516766E-01   1.0242824E+01
    1.8800   7.6918647E+06   1.5091739E+06   5.5505208E-01   1.0250073E+01
    1.8810   7.6962335E+06   1.5099734E+06   5.5493651E-01   1.0257322E+01
    1.8820   7.7006476E+06   1.5107810E+06   5.5482094E-01   1.0264573E+01
    1.8830   7.7051075E+06   1.5115970E+06   5.5470537E-01   1.0271824E+01
    1.8840   7.7096135E+06   1.5124213E+06   5.5458980E-01   1.0279075E+01
    1.8850   7.7141661E+06   1.5132540E+06   5.5447423E-01   1.0286328E+01
    1.8860   7.7187656E+06   1.5140953E+06   5.5435866E-01   1.0293581E+01
    1.8870   7.7234126E+06   1.5149451E+06   5.5424308E-01   1.0300834E+01
    1.8880   7.7281074E+06   1.5158036E+06   5.5412751E-01   1.0308089E+01
    1.8890   7.7328503E+06   1.5166708E+06   5.5401194E-01   1.0315344E+01
    1.8900   7.7376419E+06   1.5175467E+06   5.5389637E-01   1.0322599E+01
    1.8910   7.7424824E+06   1.5184316E+06   5.5378079E-01   1.0329855E+01
    1.8920   7.7473721E+06   1.5193253E+06   5.5366522E-01   1.0337112E+01
    1.8930   7.7523116E+06   1.5202280E+06   5.5354965E-01   1.0344370E+01
    1.8940   7.7573011E+06   1.5211398E+06   5.5343408E-01   1.0351628E+01
    1.8950   7.7623409E+06   1.5220606E+06   5.5331851E-01   1.0358887E+01
    1.8960   7.7674314E+06   1.5229906E+06   5.5320294E-01   1.0366146E+01
    1.8970   7.7725729E+06   1.5239298E+06   5.5308737E-01   1.0373406E+01
    1.8980   7.7777656E+06   1.5248783E+06   5.5297180E-01   1.0380667E+01
    1.8990   7.7830099E+06   1.5258360E+06   5.5285622E-01   1.0387929E+01
    1.9000   7.7883061E+06   1.5268031E+06   5.5274065E-01   1.0395191E+01
    1.9010   7.7936415E+06   1.5277751E+06   5.5261930E-01   1.0402453E+01
    1.9020   7.7990292E+06   1.5287565E+06   5.5249795E-01   1.0409717E+01
    1.9030   7.8044694E+06   1.5297474E+06   5.5237660E-01   1.0416981E+01
    1.9040   7.8099624E+06   1.5307478E+06   5.5225525E-01   1.0424246E+01
    1.9050   7.8155084E+06   1.5317578E+06   5.5213390E-01   1.0431511E+01
    1.9060   7.8211075E+06   1.5327773E+06   5.5201255E-01   1.0438777E+01
    1.9070   7.8267600E+06   1.5338065E+06   5.5189120E-01   1.0446043E+01
    1.9080   7.8324661E+06   1.5348453E+06   5.5176985E-01   1.0453311E+01
    1.9090   7.8382259E+06   1.5358938E+06   5.5164850E-01   1.0460578E+01
    1.9100   7.8440396E+06   1.5369520E+06   5.5152715E-01   1.0467847E+01
    1.9110   7.8499073E+06   1.5380200E+06   5.5140580E-01   1.0475116E+01
    1.9120   7.8558291E+06   1.5390976E+06   5.5128445E-01   1.0482386E+01
    1.9130   7.8618051E+06   1.5401851E+06   5.5116310E-01   1.0489656E+01
    1.9140   7.8678354E+06   1.5412823E+06   5.5104175E-01   1.0496927E+01
    1.9150   7.8739201E+06   1.5423893E+06   5.5092040E-01   1.0504199E+01
    1.9160   7.8800593E+06   1.5435061E+06   5.5079905E-01   1.0511471E+01
    1.9170   7.8862529E+06   1.5446327E+06   5.5067770E-01   1.0518744E+01
    1.9180   7.8925010E+06   1.5457692E+06   5.5055635E-01   1.0526018E+01
    1.9190   7.8988036E+06   1.5469154E+06   5.5043499E-01   1.0533292E+01
    1.9200   7.9051606E+06   1.5480714E+06   5.5031365E-01   1.0540567E+01
    1.9210   7.9115721E+06   1.5492372E+06   5.5019230E-01   1.0547843E+01
    1.9220   7.9180380E+06   1.5504128E+06   5.5007095E-01   1.0555119E+01
    1.9230   7.9245582E+06   1.5515982E+06   5.4994960E-01   1.0562396E+01
    1.9240   7.9311327E+06   1.5527933E+06   5.4982825E-01   1.0569673E+01
    1.9250   7.9377613E+06   1.5539982E+06   5.4970690E-01   1.0576951E+01
    1.9260   7.9444440E+06   1.5552128E+06   5.4958555E-01   1.0584230E+01
    1.9270   7.9511805E+06   1.5564371E+06   5.4946420E-01   1.0591509E+01
    1.9280   7.9579708E+06   1.5576710E+06   5.4934285E-01   1.0598789E+01
    1.9290   7.9648146E+06   1.5589146E+06   5.4922150E-01   1.0606069E+01
    1.9300   7.9717117E+06   1.5601678E+06   5.4910015E-01   1.0613350E+01
    1.9310   7.9786620E+06   1.5614305E+06   5.4897880E-01   1.0620632E+01
    1.9320   7.9856653E+06   1.5627027E+06   5.4885744E-01   1.0627915E+01
    1.9330   7.9927211E+06   1.5639844E+06   5.4873610E-01   1.0635198E+01
    1.9340   7.9998294E+06   1.5652755E+06   5.4861475E-01   1.0642481E+01
    1.9350   8.0069898E+06   1.5665760E+06   5.4849339E-01   1.0649766E+01
    1.9360   8.0142020E+06   1.5678859E+06   5.4837204E-01   1.0657051E+01
    1.9370   8.0214657E+06   1.5692049E+06   5.4825069E-01   1.0664336E+01
    1.9380   8.0287805E+06   1.5705331E+06   5.4812934E-01   1.0671622E+01
    1.9390   8.0361461E+06   1.5718705E+06   5.4800799E-01   1.0678909E+01
    1.9400   8.0435621E+06   1.5732169E+06   5.4788665E-01   1.0686197E+01
    1.9410   8.0510281E+06   1.5745723E+06   5.4776530E-01   1.0693485E+01
    1.9420   8.0585437E+06   1.5759367E+06   5.4764394E-01   1.0700773E+01
    1.9430   8.0661084E+06   1.5773098E+06   5.4752260E-01   1.0708062E+01
    1.9440   8.0737217E+06   1.5786917E+06   5.4740124E-01   1.0715352E+01
    1.9450   8.0813833E+06   1.5800822E+06   5.4727989E-01   1.0722643E+01
    1.9460   8.0890926E+06   1.5814814E+06   5.4715855E-01   1.0729934E+01
    1.9470   8.0968491E+06   1.5828889E+06   5.4703719E-01   1.0737226E+01
    1.9480   8.1046523E+06   1.5843049E+06   5.4691584E-01   1.0744518E+01
    1.9490   8.1125016E+06   1.5857292E+06   5.4679449E-01   1.0751811E+01
    1.9500   8.1203964E+06   1.5871616E+06   5.4667314E-01   1.0759105E+01
    1.9510   8.1283363E+06   1.5886022E+06   5.4655179E-01   1.0766399E+01
    1.9520   8.1363205E+06   1.5900507E+06   5.4643044E-01   1.0773694E+01
    1.9530   8.1443484E+06   1.5915070E+06   5.4630909E-01   1.0780989E+01
    1.9540   8.1524195E+06   1.5929712E+06   5.4618774E-01   1.0788285E+01
    1.9550   8.1605330E+06   1.5944429E+06   5.4606639E-01   1.0795582E+01
    1.9560   8.1686883E+06   1.5959221E+06   5.4594504E-01   1.0802879E+01
    1.9570   8.1768846E+06   1.5974087E+06   5.4582369E-01   1.0810177E+01
    1.9580   8.1851214E+06   1.5989025E+06   5.4570234E-01   1.0817475E+01
    1.9590   8.1933979E+06   1.6004036E+06   5.4558099E-01   1.0824774E+01
    1.9600   8.2017132E+06   1.6019115E+06   5.4545964E-01   1.0832074E+01
    1.9610   8.2100667E+06   1.6034263E+06   5.4533829E-01   1.0839375E+01
    1.9620   8.2184577E+06   1.6049478E+06   5.4521694E-01   1.0846675E+01
    1.9630   8.2268852E+06   1.6064759E+06   5.4509559E-01   1.0853977E+01
    1.9640   8.2353486E+06   1.6080104E+06   5.4497424E-01   1.0861279E+01
    1.9650   8.2438469E+06   1.6095513E+06   5.4485289E-01   1.0868582E+01
    1.9660   8.2523794E+06   1.6110982E+06   5.4473154E-01   1.0875885E+01
    1.9670   8.2609453E+06   1.6126511E+06   5.4461019E-01   1.0883189E+01
    1.9680   8.2695436E+06   1.6142098E+06   5.4448884E-01   1.0890494E+01
    1.9690   8.2781735E+06   1.6157742E+06   5.4436749E-01   1.0897799E+01
    1.9700   8.2868341E+06   1.6173441E+06   5.4424614E-01   1.0905105E+01
    1.9710   8.2955245E+06   1.6189193E+06   5.4412479E-01   1.0912411E+01
    1.9720   8.3042438E+06   1.6204998E+06   5.4400344E-01   1.0919718E+01
    1.9730   8.3129910E+06   1.6220852E+06   5.4388209E-01   1.0927026E+01
    1.9740   8.3217653E+06   1.6236755E+06   5.4376074E-01   1.0934334E+01
    1.9750   8.3305657E+06   1.6252704E+06   5.4363939E-01   1.0941643E+01
    1.9760   8.3393912E+06   1.6268698E+06   5.4351804E-01   1.0948952E+01
    1.9770   8.3482408E+06   1.6284736E+06   5.4339669E-01   1.0956262E+01
    1.9780   8.3571136E+06   1.6300815E+06   5.4327534E-01   1.0963573E+01
    1.9790   8.3660087E+06   1.6316933E+06   5.4315399E-01   1.0970884E+01
    1.9800   8.3749249E+06   1.6333090E+06   5.4303264E-01   1.0978196E+01
    1.9810   8.3838613E+06   1.6349282E+06   5.4291129E-01   1.0985508E+01
    1.9820   8.3928168E+06   1.6365509E+06   5.4278994E-01   1.0992821E+01
    1.9830   8.4017905E+06   1.6381768E+06   5.4266859E-01   1.1000135E+01
    1.9840   8.4107813E+06   1.6398058E+06   5.4254724E-01   1.1007449E+01
    1.9850   8.4197882E+06   1.6414376E+06   5.4242589E-01   1.1014764E+01
    1.9860   8.4288101E+06   1.6430721E+06   5.4230454E-01   1.1022079E+01
    1.9870   8.4378460E+06   1.6447090E+06   5.4218318E-01   1.1029395E+01
    1.9880   8.4468948E+06   1.6463483E+06   5.4206184E-01   1.1036711E+01
    1.9890   8.4559555E+06   1.6479896E+06   5.4194049E-01   1.1044029E+01
    1.9900   8.4650269E+06   1.6496328E+06   5.4181914E-01   1.1051346E+01
    1.9910   8.4741081E+06   1.6512778E+06   5.4169778E-01   1.1058665E+01
    1.9920   8.4831979E+06   1.6529243E+06   5.4157643E-01   1.1065984E+01
    1.9930   8.4922952E+06   1.6545720E+06   5.4145509E-01   1.1073303E+01
    1.9940   8.5013990E+06   1.6562209E+06   5.4133374E-01   1.1080623E+01
    1.9950   8.5105083E+06   1.6578707E+06   5.4121239E-01   1.1087944E+01
    1.9960   8.5196218E+06   1.6595213E+06   5.4109104E-01   1.1095265E+01
    1.9970   8.5287385E+06   1.6611724E+06   5.4096969E-01   1.1102587E+01
    1.9980   8.5378574E+06   1.6628238E+06   5.4084834E-01   1.1109910E+01
    1.9990   8.5469773E+06   1.6644753E+06   5.4072698E-01   1.1117233E+01
    2.0000   8.5560972E+06   1.6661267E+06   5.4060563E-01   1.1124556E+01
    2.0010   8.5652025E+06   1.6677744E+06   5.4047984E-01   1.1131881E+01
    2.0020   8.5743056E+06   1.6694216E+06   5.4035404E-01   1.1139206E+01
    2.0030   8.5834052E+06   1.6710681E+06   5.4022824E-01   1.1146531E+01
    2.0040   8.5925004E+06   1.6727138E+06   5.4010244E-01   1.1153857E+01
    2.0050   8.6015900E+06   1.6743584E+06   5.3997664E-01   1.1161184E+01
    2.0060   8.6106730E+06   1.6760017E+06   5.3985084E-01   1.1168511E+01
    2.0070   8.6197482E+06   1.6776435E+06   5.3972504E-01   1.1175839E+01
    2.0080   8.6288147E+06   1.6792837E+06   5.3959924E-01   1.1183167E+01
    2.0090   8.6378714E+06   1.6809221E+06   5.3947344E-01   1.1190496E+01
    2.0100   8.6469172E+06   1.6825584E+06   5.3934765E-01   1.1197825E+01
    2.0110   8.6559510E+06   1.6841925E+06   5.3922185E-01   1.1205155E+01
    2.0120   8.6649719E+06   1.6858242E+06   5.3909605E-01   1.1212486E+01
    2.0130   8.6739787E+06   1.6874533E+06   5.3897025E-01   1.1219817E+01
    2.0140   8.6829705E+06   1.6890795E+06   5.3884445E-01   1.1227149E+01
    2.0150   8.6919462E+06   1.6907028E+06   5.3871865E-01   1.1234482E+01
    2.0160   8.7009048E+06   1.6923229E+06   5.3859285E-01   1.1241815E+01
    2.0170   8.7098452E+06   1.6939396E+06   5.3846706E-01   1.1249148E+01
    2.0180   8.7187665E+06   1.6955528E+06   5.3834126E-01   1.1256483E+01
    2.0190   8.7276677E+06   1.6971622E+06   5.3821546E-01   1.1263817E+01
    2.0200   8.7365478E+06   1.6987677E+06   5.3808966E-01   1.1271153E+01
    2.0210   8.7454058E+06   1.7003692E+06   5.3796386E-01   1.1278488E+01
    2.0220   8.7542408E+06   1.7019664E+06   5.3783806E-01   1.1285825E+01
    2.0230   8.7630517E+06   1.7035592E+06   5.3771226E-01   1.1293162E+01
    2.0240   8.7718377E+06   1.7051473E+06   5.3758646E-01   1.1300500E+01
    2.0250   8.7805978E+06   1.7067307E+06   5.3746066E-01   1.1307838E+01
    2.0260   8.7893311E+06   1.7083091E+06   5.3733487E-01   1.1315177E+01
    2.0270   8.7980367E+06   1.7098824E+06   5.3720907E-01   1.1322516E+01
    2.0280   8.8067136E+06   1.7114504E+06   5.3708327E-01   1.1329856E+01
    2.0290   8.8153610E+06   1.7130129E+06   5.3695747E-01   1.1337197E+01
    2.0300   8.8239780E+06   1.7145698E+06   5.3683167E-01   1.1344538E+01
    2.0310   8.8325638E+06   1.7161210E+06   5.3670587E-01   1.1351879E+01
    2.0320   8.8411175E+06   1.7176662E+06   5.3658007E-01   1.1359221E+01
    2.0330   8.8496382E+06   1.7192053E+06   5.3645428E-01   1.1366564E+01
    2.0340   8.8581252E+06   1.7207382E+06   5.3632847E-01   1.1373908E+01
    2.0350   8.8665776E+06   1.7222648E+06   5.3620268E-01   1.1381252E+01
    2.0360   8.8749947E+06   1.7237848E+06   5.3607688E-01   1.1388596E+01
    2.0370   8.8833757E+06   1.7252981E+06   5.3595108E-01   1.1395941E+01
    2.0380   8.8917198E+06   1.7268046E+06   5.3582528E-01   1.1403287E+01
    2.0390   8.9000262E+06   1.7283042E+06   5.3569948E-01   1.1410633E+01
    2.0400   8.9082943E+06   1.7297967E+06   5.3557369E-01   1.1417980E+01
    2.0410   8.9165233E+06   1.7312819E+06   5.3544788E-01   1.1425327E+01
    2.0420   8.9247125E+06   1.7327598E+06   5.3532209E-01   1.1432675E+01
    2.0430   8.9328613E+06   1.7342303E+06   5.3519629E-01   1.1440024E+01
    2.0440   8.9409689E+06   1.7356931E+06   5.3507049E-01   1.1447373E+01
    2.0450   8.9490348E+06   1.7371482E+06   5.3494469E-01   1.1454722E+01
    2.0460   8.9570582E+06   1.7385956E+06   5.3481889E-01   1.1462072E+01
    2.0470   8.9650386E+06   1.7400348E+06   5.3469309E-01   1.1469423E+01
    2.0480   8.9729754E+06   1.7414661E+06   5.3456729E-01   1.1476775E+01
    2.0490   8.9808680E+06   1.7428892E+06   5.3444149E-01   1.1484126E+01
    2.0500   8.9887158E+06   1.7443040E+06   5.3431569E-01   1.1491479E+01
    2.0510   8.9965183E+06   1.7457105E+06   5.3418989E-01   1.1498832E+01
    2.0520   9.0042749E+06   1.7471084E+06   5.3406410E-01   1.1506185E+01
    2.0530   9.0119851E+06   1.7484978E+06   5.3393830E-01   1.1513540E+01
    2.0540   9.0196485E+06   1.7498785E+06   5.3381250E-01   1.1520894E+01
    2.0550   9.0272645E+06   1.7512504E+06   5.3368670E-01   1.1528249E+01
    2.0560   9.0348327E+06   1.7526135E+06   5.3356090E-01   1.1535605E+01
    2.0570   9.0423526E+06   1.7539677E+06   5.3343510E-01   1.1542962E+01
    2.0580   9.0498239E+06   1.7553128E+06   5.3330930E-01   1.1550319E+01
    2.0590   9.0572461E+06   1.7566489E+06   5.3318351E-01   1.1557676E+01
    2.0600   9.0646187E+06   1.7579758E+06   5.3305771E-01   1.1565034E+01
    2.0610   9.0719415E+06   1.7592934E+06   5.3293191E-01   1.1572393E+01
    2.0620   9.0792141E+06   1.7606018E+06   5.3280611E-01   1.1579752E+01
    2.0630   9.0864361E+06   1.7619007E+06   5.3268031E-01   1.1587111E+01
    2.0640   9.0936073E+06   1.7631903E+06   5.3255451E-01   1.1594472E+01
    2.0650   9.1007272E+06   1.7644703E+06   5.3242871E-01   1.1601833E+01
    2.0660   9.1077956E+06   1.7657408E+06   5.3230291E-01   1.1609194E+01
    2.0670   9.1148124E+06   1.7670017E+06   5.3217711E-01   1.1616556E+01
    2.0680   9.1217770E+06   1.7682530E+06   5.3205132E-01   1.1623918E+01
    2.0690   9.1286895E+06   1.7694945E+06   5.3192552E-01   1.1631281E+01
    2.0700   9.1355495E+06   1.7707263E+06   5.3179972E-01   1.1638645E+01
    2.0710   9.1423568E+06   1.7719484E+06   5.3167392E-01   1.1646009E+01
    2.0720   9.1491113E+06   1.7731606E+06   5.3154812E-01   1.1653374E+01
    2.0730   9.1558127E+06   1.7743630E+06   5.3142232E-01   1.1660739E+01
    2.0740   9.1624610E+06   1.7755555E+06   5.3129652E-01   1.1668105E+01
    2.0750   9.1690560E+06   1.7767381E+06   5.3117073E-01   1.1675471E+01
    2.0760   9.1755975E+06   1.7779107E+06   5.3104493E-01   1.1682838E+01
    2.0770   9.1820855E+06   1.7790734E+06   5.3091913E-01   1.1690205E+01
    2.0780   9.1885199E+06   1.7802262E+06   5.3079333E-01   1.1697573E+01
    2.0790   9.1949005E+06   1.7813689E+06   5.3066753E-01   1.1704942E+01
    2.0800   9.2012274E+06   1.7825017E+06   5.3054173E-01   1.1712311E+01
    2.0810   9.2075006E+06   1.7836244E+06   5.3041593E-01   1.1719680E+01
    2.0820   9.2137199E+06   1.7847371E+06   5.3029013E-01   1.1727051E+01
    2.0830   9.2198853E+06   1.7858398E+06   5.3016434E-01   1.1734421E+01
    2.0840   9.2259970E+06   1.7869325E+06   5.3003854E-01   1.1741793E+01
    2.0850   9.2320548E+06   1.7880151E+06   5.2991274E-01   1.1749164E+01
    2.0860   9.2380589E+06   1.7890877E+06   5.2978694E-01   1.1756537E+01
    2.0870   9.2440092E+06   1.7901503E+06   5.2966114E-01   1.1763909E+01
    2.0880   9.2499058E+06   1.7912029E+06   5.2953534E-01   1.1771283E+01
    2.0890   9.2557489E+06   1.7922455E+06   5.2940954E-01   1.1778657E+01
    2.0900   9.2615385E+06   1.7932781E+06   5.2928374E-01   1.1786031E+01
    2.0910   9.2672747E+06   1.7943007E+06   5.2915794E-01   1.1793406E+01
    2.0920   9.2729576E+06   1.7953134E+06   5.2903214E-01   1.1800782E+01
    2.0930   9.2785873E+06   1.7963162E+06   5.2890635E-01   1.1808158E+01
    2.0940   9.2841641E+06   1.7973091E+06   5.2878055E-01   1.1815535E+01
    2.0950   9.2896880E+06   1.7982921E+06   5.2865475E-01   1.1822912E+01
    2.0960   9.2951592E+06   1.7992652E+06   5.2852895E-01   1.1830290E+01
    2.0970   9.3005779E+06   1.8002286E+06   5.2840315E-01   1.1837668E+01
    2.0980   9.3059444E+06   1.8011821E+06   5.2827736E-01   1.1845047E+01
    2.0990   9.3112587E+06   1.8021259E+06   5.2815155E-01   1.1852426E+01
    2.1000   9.3165211E+06   1.8030600E+06   5.2802576E-01   1.1859806E+01
    2.1010   9.3217183E+06   1.8039819E+06   5.2789688E-01   1.1867186E+01
    2.1020   9.3268640E+06   1.8048942E+06   5.2776802E-01   1.1874567E+01
    2.1030   9.3319584E+06   1.8057968E+06   5.2763915E-01   1.1881949E+01
    2.1040   9.3370018E+06   1.8066899E+06   5.2751028E-01   1.1889330E+01
    2.1050   9.3419945E+06   1.8075735E+06   5.2738141E-01   1.1896713E+01
    2.1060   9.3469368E+06   1.8084476E+06   5.2725254E-01   1.1904096E+01
    2.1070   9.3518289E+06   1.8093123E+06   5.2712367E-01   1.1911480E+01
    2.1080   9.3566712E+06   1.8101676E+06   5.2699480E-01   1.1918864E+01
    2.1090   9.3614639E+06   1.8110137E+06   5.2686593E-01   1.1926248E+01
    2.1100   9.3662075E+06   1.8118505E+06   5.2673706E-01   1.1933634E+01
    2.1110   9.3709022E+06   1.8126782E+06   5.2660819E-01   1.1941019E+01
    2.1120   9.3755484E+06   1.8134967E+06   5.2647932E-01   1.1948405E+01
    2.1130   9.3801464E+06   1.8143062E+06   5.2635045E-01   1.1955792E+01
    2.1140   9.3846966E+06   1.8151067E+06   5.2622158E-01   1.1963179E+01
    2.1150   9.3891993E+06   1.8158983E+06   5.2609271E-01   1.1970567E+01
    2.1160   9.3936549E+06   1.8166809E+06   5.2596384E-01   1.1977956E+01
    2.1170   9.3980639E+06   1.8174549E+06   5.2583497E-01   1.1985344E+01
    2.1180   9.4024265E+06   1.8182200E+06   5.2570610E-01   1.1992734E+01
    2.1190   9.4067432E+06   1.8189766E+06   5.2557724E-01   1.2000124E+01
    2.1200   9.4110143E+06   1.8197245E+06   5.2544836E-01   1.2007514E+01
    2.1210   9.4152403E+06   1.8204639E+06   5.2531949E-01   1.2014905E+01
    2.1220   9.4194216E+06   1.8211949E+06   5.2519062E-01   1.2022296E+01
    2.1230   9.4235585E+06   1.8219176E+06   5.2506176E-01   1.2029688E+01
    2.1240   9.4276517E+06   1.8226320E+06   5.2493289E-01   1.2037081E+01
