
These predictions were generated by SubDyn on 08-Jun-2026 at 17:07:19.




    Time	  IntfRDYss	   M1N1FKze	   M1N2FKze	   M1N3FKze	   M2N1FKze	   M2N2FKze	   M2N3FKze	   M1N1FKye	   M1N2FKye	   M1N3FKye	   M2N1FKye	   M2N2FKye	   M2N3FKye	   M1N1MKxe	   M1N2MKxe	   M1N3MKxe	   M2N1MKxe	   M2N2MKxe	   M2N3MKxe
   49.5700	-8.6516E-01	-9.1814E+05	-6.9233E+05	-4.6653E+05	-4.6653E+05	-2.4073E+05	-1.4930E+04	 7.8222E+05	 5.8985E+05	 3.9747E+05	 3.9747E+05	 2.0510E+05	 1.2720E+04	-3.9874E+06	-2.2723E+06	-1.0382E+06	-1.0382E+06	-2.8499E+05	-1.2720E+04
   49.5800	-8.6533E-01	-9.1827E+05	-6.9244E+05	-4.6660E+05	-4.6660E+05	-2.4077E+05	-1.4932E+04	 7.8206E+05	 5.8973E+05	 3.9739E+05	 3.9739E+05	 2.0505E+05	 1.2716E+04	-3.9866E+06	-2.2719E+06	-1.0380E+06	-1.0380E+06	-2.8493E+05	-1.2717E+04
   49.5900	-8.6551E-01	-9.1841E+05	-6.9254E+05	-4.6667E+05	-4.6667E+05	-2.4080E+05	-1.4934E+04	 7.8190E+05	 5.8961E+05	 3.9731E+05	 3.9731E+05	 2.0501E+05	 1.2714E+04	-3.9858E+06	-2.2714E+06	-1.0378E+06	-1.0378E+06	-2.8487E+05	-1.2714E+04
   49.6000	-8.6568E-01	-9.1855E+05	-6.9264E+05	-4.6674E+05	-4.6674E+05	-2.4084E+05	-1.4936E+04	 7.8174E+05	 5.8949E+05	 3.9723E+05	 3.9723E+05	 2.0497E+05	 1.2712E+04	-3.9850E+06	-2.2710E+06	-1.0376E+06	-1.0376E+06	-2.8481E+05	-1.2711E+04
   49.6100	-8.6586E-01	-9.1868E+05	-6.9275E+05	-4.6681E+05	-4.6681E+05	-2.4087E+05	-1.4938E+04	 7.8158E+05	 5.8936E+05	 3.9715E+05	 3.9715E+05	 2.0493E+05	 1.2710E+04	-3.9842E+06	-2.2705E+06	-1.0373E+06	-1.0373E+06	-2.8476E+05	-1.2709E+04
   49.6200	-8.6603E-01	-9.1882E+05	-6.9285E+05	-4.6688E+05	-4.6688E+05	-2.4091E+05	-1.4941E+04	 7.8142E+05	 5.8924E+05	 3.9706E+05	 3.9706E+05	 2.0489E+05	 1.2707E+04	-3.9834E+06	-2.2700E+06	-1.0371E+06	-1.0371E+06	-2.8470E+05	-1.2706E+04
   49.6300	-8.6621E-01	-9.1895E+05	-6.9295E+05	-4.6695E+05	-4.6695E+05	-2.4095E+05	-1.4943E+04	 7.8126E+05	 5.8912E+05	 3.9698E+05	 3.9698E+05	 2.0484E+05	 1.2704E+04	-3.9825E+06	-2.2696E+06	-1.0369E+06	-1.0369E+06	-2.8464E+05	-1.2703E+04
   49.6400	-8.6638E-01	-9.1909E+05	-6.9305E+05	-4.6702E+05	-4.6702E+05	-2.4098E+05	-1.4945E+04	 7.8110E+05	 5.8900E+05	 3.9690E+05	 3.9690E+05	 2.0480E+05	 1.2701E+04	-3.9817E+06	-2.2691E+06	-1.0367E+06	-1.0367E+06	-2.8458E+05	-1.2701E+04
   49.6500	-8.6656E-01	-9.1923E+05	-6.9316E+05	-4.6709E+05	-4.6709E+05	-2.4102E+05	-1.4947E+04	 7.8094E+05	 5.8888E+05	 3.9682E+05	 3.9682E+05	 2.0476E+05	 1.2699E+04	-3.9809E+06	-2.2686E+06	-1.0365E+06	-1.0365E+06	-2.8452E+05	-1.2698E+04
   49.6600	-8.6673E-01	-9.1936E+05	-6.9326E+05	-4.6716E+05	-4.6716E+05	-2.4105E+05	-1.4949E+04	 7.8078E+05	 5.8876E+05	 3.9674E+05	 3.9674E+05	 2.0472E+05	 1.2696E+04	-3.9801E+06	-2.2682E+06	-1.0363E+06	-1.0363E+06	-2.8446E+05	-1.2696E+04
   49.6700	-8.6691E-01	-9.1950E+05	-6.9336E+05	-4.6723E+05	-4.6723E+05	-2.4109E+05	-1.4952E+04	 7.8062E+05	 5.8864E+05	 3.9666E+05	 3.9666E+05	 2.0468E+05	 1.2693E+04	-3.9793E+06	-2.2677E+06	-1.0361E+06	-1.0361E+06	-2.8440E+05	-1.2693E+04
   49.6800	-8.6708E-01	-9.1964E+05	-6.9347E+05	-4.6730E+05	-4.6730E+05	-2.4112E+05	-1.4954E+04	 7.8046E+05	 5.8852E+05	 3.9658E+05	 3.9658E+05	 2.0463E+05	 1.2691E+04	-3.9784E+06	-2.2672E+06	-1.0359E+06	-1.0359E+06	-2.8435E+05	-1.2692E+04
   49.6900	-8.6725E-01	-9.1977E+05	-6.9357E+05	-4.6736E+05	-4.6736E+05	-2.4116E+05	-1.4956E+04	 7.8030E+05	 5.8840E+05	 3.9649E+05	 3.9649E+05	 2.0459E+05	 1.2688E+04	-3.9776E+06	-2.2668E+06	-1.0356E+06	-1.0356E+06	-2.8429E+05	-1.2690E+04
   49.7000	-8.6743E-01	-9.1991E+05	-6.9367E+05	-4.6743E+05	-4.6743E+05	-2.4120E+05	-1.4959E+04	 7.8014E+05	 5.8828E+05	 3.9641E+05	 3.9641E+05	 2.0455E+05	 1.2686E+04	-3.9768E+06	-2.2663E+06	-1.0354E+06	-1.0354E+06	-2.8423E+05	-1.2686E+04
   49.7100	-8.6760E-01	-9.2004E+05	-6.9377E+05	-4.6750E+05	-4.6750E+05	-2.4123E+05	-1.4960E+04	 7.7998E+05	 5.8816E+05	 3.9633E+05	 3.9633E+05	 2.0451E+05	 1.2683E+04	-3.9760E+06	-2.2658E+06	-1.0352E+06	-1.0352E+06	-2.8417E+05	-1.2684E+04
   49.7200	-8.6778E-01	-9.2018E+05	-6.9388E+05	-4.6757E+05	-4.6757E+05	-2.4127E+05	-1.4963E+04	 7.7982E+05	 5.8803E+05	 3.9625E+05	 3.9625E+05	 2.0446E+05	 1.2680E+04	-3.9752E+06	-2.2654E+06	-1.0350E+06	-1.0350E+06	-2.8411E+05	-1.2681E+04
   49.7300	-8.6795E-01	-9.2032E+05	-6.9398E+05	-4.6764E+05	-4.6764E+05	-2.4130E+05	-1.4965E+04	 7.7966E+05	 5.8791E+05	 3.9617E+05	 3.9617E+05	 2.0442E+05	 1.2678E+04	-3.9744E+06	-2.2649E+06	-1.0348E+06	-1.0348E+06	-2.8405E+05	-1.2678E+04
   49.7400	-8.6813E-01	-9.2045E+05	-6.9408E+05	-4.6771E+05	-4.6771E+05	-2.4134E+05	-1.4967E+04	 7.7950E+05	 5.8779E+05	 3.9609E+05	 3.9609E+05	 2.0438E+05	 1.2675E+04	-3.9735E+06	-2.2644E+06	-1.0346E+06	-1.0346E+06	-2.8400E+05	-1.2677E+04
   49.7500	-8.6830E-01	-9.2059E+05	-6.9418E+05	-4.6778E+05	-4.6778E+05	-2.4137E+05	-1.4970E+04	 7.7934E+05	 5.8767E+05	 3.9600E+05	 3.9600E+05	 2.0434E+05	 1.2673E+04	-3.9727E+06	-2.2640E+06	-1.0344E+06	-1.0344E+06	-2.8394E+05	-1.2673E+04
   49.7600	-8.6848E-01	-9.2073E+05	-6.9429E+05	-4.6785E+05	-4.6785E+05	-2.4141E+05	-1.4972E+04	 7.7918E+05	 5.8755E+05	 3.9592E+05	 3.9592E+05	 2.0430E+05	 1.2670E+04	-3.9719E+06	-2.2635E+06	-1.0342E+06	-1.0342E+06	-2.8388E+05	-1.2671E+04
   49.7700	-8.6865E-01	-9.2086E+05	-6.9439E+05	-4.6792E+05	-4.6792E+05	-2.4145E+05	-1.4974E+04	 7.7902E+05	 5.8743E+05	 3.9584E+05	 3.9584E+05	 2.0425E+05	 1.2668E+04	-3.9711E+06	-2.2630E+06	-1.0339E+06	-1.0339E+06	-2.8382E+05	-1.2668E+04
   49.7800	-8.6883E-01	-9.2100E+05	-6.9449E+05	-4.6799E+05	-4.6799E+05	-2.4148E+05	-1.4976E+04	 7.7885E+05	 5.8731E+05	 3.9576E+05	 3.9576E+05	 2.0421E+05	 1.2665E+04	-3.9703E+06	-2.2626E+06	-1.0337E+06	-1.0337E+06	-2.8376E+05	-1.2664E+04
   49.7900	-8.6900E-01	-9.2113E+05	-6.9459E+05	-4.6806E+05	-4.6806E+05	-2.4152E+05	-1.4978E+04	 7.7869E+05	 5.8719E+05	 3.9568E+05	 3.9568E+05	 2.0417E+05	 1.2662E+04	-3.9694E+06	-2.2621E+06	-1.0335E+06	-1.0335E+06	-2.8370E+05	-1.2663E+04
   49.8000	-8.6917E-01	-9.2127E+05	-6.9470E+05	-4.6812E+05	-4.6812E+05	-2.4155E+05	-1.4980E+04	 7.7853E+05	 5.8706E+05	 3.9560E+05	 3.9560E+05	 2.0413E+05	 1.2659E+04	-3.9686E+06	-2.2616E+06	-1.0333E+06	-1.0333E+06	-2.8364E+05	-1.2662E+04
   49.8100	-8.6935E-01	-9.2141E+05	-6.9480E+05	-4.6819E+05	-4.6819E+05	-2.4159E+05	-1.4983E+04	 7.7837E+05	 5.8694E+05	 3.9551E+05	 3.9551E+05	 2.0409E+05	 1.2657E+04	-3.9678E+06	-2.2612E+06	-1.0331E+06	-1.0331E+06	-2.8359E+05	-1.2658E+04
   49.8200	-8.6952E-01	-9.2154E+05	-6.9490E+05	-4.6826E+05	-4.6826E+05	-2.4162E+05	-1.4985E+04	 7.7821E+05	 5.8682E+05	 3.9543E+05	 3.9543E+05	 2.0404E+05	 1.2654E+04	-3.9670E+06	-2.2607E+06	-1.0329E+06	-1.0329E+06	-2.8353E+05	-1.2655E+04
   49.8300	-8.6970E-01	-9.2168E+05	-6.9500E+05	-4.6833E+05	-4.6833E+05	-2.4166E+05	-1.4987E+04	 7.7805E+05	 5.8670E+05	 3.9535E+05	 3.9535E+05	 2.0400E+05	 1.2652E+04	-3.9662E+06	-2.2602E+06	-1.0327E+06	-1.0327E+06	-2.8347E+05	-1.2653E+04
   49.8400	-8.6987E-01	-9.2181E+05	-6.9511E+05	-4.6840E+05	-4.6840E+05	-2.4170E+05	-1.4989E+04	 7.7789E+05	 5.8658E+05	 3.9527E+05	 3.9527E+05	 2.0396E+05	 1.2649E+04	-3.9653E+06	-2.2598E+06	-1.0324E+06	-1.0324E+06	-2.8341E+05	-1.2649E+04
   49.8500	-8.7005E-01	-9.2195E+05	-6.9521E+05	-4.6847E+05	-4.6847E+05	-2.4173E+05	-1.4992E+04	 7.7773E+05	 5.8646E+05	 3.9519E+05	 3.9519E+05	 2.0392E+05	 1.2647E+04	-3.9645E+06	-2.2593E+06	-1.0322E+06	-1.0322E+06	-2.8335E+05	-1.2645E+04
   49.8600	-8.7022E-01	-9.2208E+05	-6.9531E+05	-4.6854E+05	-4.6854E+05	-2.4177E+05	-1.4994E+04	 7.7757E+05	 5.8634E+05	 3.9511E+05	 3.9511E+05	 2.0387E+05	 1.2644E+04	-3.9637E+06	-2.2588E+06	-1.0320E+06	-1.0320E+06	-2.8329E+05	-1.2644E+04
   49.8700	-8.7040E-01	-9.2222E+05	-6.9541E+05	-4.6861E+05	-4.6861E+05	-2.4180E+05	-1.4996E+04	 7.7741E+05	 5.8621E+05	 3.9502E+05	 3.9502E+05	 2.0383E+05	 1.2641E+04	-3.9629E+06	-2.2584E+06	-1.0318E+06	-1.0318E+06	-2.8323E+05	-1.2640E+04
   49.8800	-8.7057E-01	-9.2235E+05	-6.9552E+05	-4.6868E+05	-4.6868E+05	-2.4184E+05	-1.4998E+04	 7.7725E+05	 5.8609E+05	 3.9494E+05	 3.9494E+05	 2.0379E+05	 1.2638E+04	-3.9621E+06	-2.2579E+06	-1.0316E+06	-1.0316E+06	-2.8317E+05	-1.2638E+04
   49.8900	-8.7075E-01	-9.2249E+05	-6.9562E+05	-4.6875E+05	-4.6875E+05	-2.4187E+05	-1.5001E+04	 7.7708E+05	 5.8597E+05	 3.9486E+05	 3.9486E+05	 2.0375E+05	 1.2635E+04	-3.9612E+06	-2.2574E+06	-1.0314E+06	-1.0314E+06	-2.8312E+05	-1.2636E+04
   49.9000	-8.7092E-01	-9.2263E+05	-6.9572E+05	-4.6881E+05	-4.6881E+05	-2.4191E+05	-1.5003E+04	 7.7692E+05	 5.8585E+05	 3.9478E+05	 3.9478E+05	 2.0371E+05	 1.2633E+04	-3.9604E+06	-2.2570E+06	-1.0312E+06	-1.0312E+06	-2.8306E+05	-1.2633E+04
   49.9100	-8.7109E-01	-9.2276E+05	-6.9582E+05	-4.6888E+05	-4.6888E+05	-2.4194E+05	-1.5005E+04	 7.7676E+05	 5.8573E+05	 3.9470E+05	 3.9470E+05	 2.0366E+05	 1.2630E+04	-3.9596E+06	-2.2565E+06	-1.0310E+06	-1.0309E+06	-2.8300E+05	-1.2630E+04
   49.9200	-8.7127E-01	-9.2290E+05	-6.9592E+05	-4.6895E+05	-4.6895E+05	-2.4198E+05	-1.5007E+04	 7.7660E+05	 5.8561E+05	 3.9461E+05	 3.9462E+05	 2.0362E+05	 1.2628E+04	-3.9588E+06	-2.2560E+06	-1.0307E+06	-1.0307E+06	-2.8294E+05	-1.2628E+04
   49.9300	-8.7144E-01	-9.2303E+05	-6.9603E+05	-4.6902E+05	-4.6902E+05	-2.4202E+05	-1.5009E+04	 7.7644E+05	 5.8549E+05	 3.9453E+05	 3.9453E+05	 2.0358E+05	 1.2625E+04	-3.9580E+06	-2.2555E+06	-1.0305E+06	-1.0305E+06	-2.8288E+05	-1.2626E+04
   49.9400	-8.7162E-01	-9.2317E+05	-6.9613E+05	-4.6909E+05	-4.6909E+05	-2.4205E+05	-1.5011E+04	 7.7628E+05	 5.8537E+05	 3.9445E+05	 3.9445E+05	 2.0354E+05	 1.2622E+04	-3.9571E+06	-2.2551E+06	-1.0303E+06	-1.0303E+06	-2.8282E+05	-1.2624E+04
   49.9500	-8.7179E-01	-9.2330E+05	-6.9623E+05	-4.6916E+05	-4.6916E+05	-2.4209E+05	-1.5014E+04	 7.7612E+05	 5.8524E+05	 3.9437E+05	 3.9437E+05	 2.0349E+05	 1.2620E+04	-3.9563E+06	-2.2546E+06	-1.0301E+06	-1.0301E+06	-2.8276E+05	-1.2621E+04
   49.9600	-8.7197E-01	-9.2344E+05	-6.9633E+05	-4.6923E+05	-4.6923E+05	-2.4212E+05	-1.5016E+04	 7.7596E+05	 5.8512E+05	 3.9429E+05	 3.9429E+05	 2.0345E+05	 1.2617E+04	-3.9555E+06	-2.2541E+06	-1.0299E+06	-1.0299E+06	-2.8271E+05	-1.2618E+04
   49.9700	-8.7214E-01	-9.2357E+05	-6.9644E+05	-4.6930E+05	-4.6930E+05	-2.4216E+05	-1.5018E+04	 7.7580E+05	 5.8500E+05	 3.9421E+05	 3.9421E+05	 2.0341E+05	 1.2615E+04	-3.9547E+06	-2.2537E+06	-1.0297E+06	-1.0297E+06	-2.8265E+05	-1.2615E+04
   49.9800	-8.7232E-01	-9.2371E+05	-6.9654E+05	-4.6937E+05	-4.6937E+05	-2.4219E+05	-1.5020E+04	 7.7563E+05	 5.8488E+05	 3.9412E+05	 3.9412E+05	 2.0337E+05	 1.2612E+04	-3.9538E+06	-2.2532E+06	-1.0295E+06	-1.0295E+06	-2.8259E+05	-1.2612E+04
   49.9900	-8.7249E-01	-9.2385E+05	-6.9664E+05	-4.6943E+05	-4.6943E+05	-2.4223E+05	-1.5022E+04	 7.7547E+05	 5.8476E+05	 3.9404E+05	 3.9404E+05	 2.0333E+05	 1.2610E+04	-3.9530E+06	-2.2527E+06	-1.0292E+06	-1.0292E+06	-2.8253E+05	-1.2610E+04
   50.0000	-8.7266E-01	-9.2398E+05	-6.9674E+05	-4.6950E+05	-4.6950E+05	-2.4226E+05	-1.5024E+04	 7.7531E+05	 5.8464E+05	 3.9396E+05	 3.9396E+05	 2.0328E+05	 1.2607E+04	-3.9522E+06	-2.2523E+06	-1.0290E+06	-1.0290E+06	-2.8247E+05	-1.2608E+04
   50.0100	-8.7284E-01	-9.2412E+05	-6.9684E+05	-4.6957E+05	-4.6957E+05	-2.4230E+05	-1.5027E+04	 7.7515E+05	 5.8451E+05	 3.9388E+05	 3.9388E+05	 2.0324E+05	 1.2605E+04	-3.9514E+06	-2.2518E+06	-1.0288E+06	-1.0288E+06	-2.8241E+05	-1.2604E+04
   50.0200	-8.7301E-01	-9.2425E+05	-6.9695E+05	-4.6964E+05	-4.6964E+05	-2.4233E+05	-1.5029E+04	 7.7499E+05	 5.8439E+05	 3.9380E+05	 3.9380E+05	 2.0320E+05	 1.2602E+04	-3.9506E+06	-2.2513E+06	-1.0286E+06	-1.0286E+06	-2.8235E+05	-1.2602E+04
   50.0300	-8.7319E-01	-9.2439E+05	-6.9705E+05	-4.6971E+05	-4.6971E+05	-2.4237E+05	-1.5031E+04	 7.7483E+05	 5.8427E+05	 3.9371E+05	 3.9371E+05	 2.0316E+05	 1.2599E+04	-3.9497E+06	-2.2509E+06	-1.0284E+06	-1.0284E+06	-2.8229E+05	-1.2600E+04
   50.0400	-8.7336E-01	-9.2452E+05	-6.9715E+05	-4.6978E+05	-4.6978E+05	-2.4241E+05	-1.5034E+04	 7.7467E+05	 5.8415E+05	 3.9363E+05	 3.9363E+05	 2.0311E+05	 1.2596E+04	-3.9489E+06	-2.2504E+06	-1.0282E+06	-1.0282E+06	-2.8223E+05	-1.2597E+04
   50.0500	-8.7354E-01	-9.2466E+05	-6.9725E+05	-4.6985E+05	-4.6985E+05	-2.4244E+05	-1.5036E+04	 7.7451E+05	 5.8403E+05	 3.9355E+05	 3.9355E+05	 2.0307E+05	 1.2594E+04	-3.9481E+06	-2.2499E+06	-1.0280E+06	-1.0280E+06	-2.8218E+05	-1.2593E+04
   50.0600	-8.7371E-01	-9.2479E+05	-6.9735E+05	-4.6992E+05	-4.6992E+05	-2.4248E+05	-1.5038E+04	 7.7434E+05	 5.8391E+05	 3.9347E+05	 3.9347E+05	 2.0303E+05	 1.2591E+04	-3.9473E+06	-2.2495E+06	-1.0277E+06	-1.0277E+06	-2.8212E+05	-1.2591E+04
   50.0700	-8.7389E-01	-9.2493E+05	-6.9746E+05	-4.6998E+05	-4.6998E+05	-2.4251E+05	-1.5040E+04	 7.7418E+05	 5.8378E+05	 3.9339E+05	 3.9339E+05	 2.0299E+05	 1.2589E+04	-3.9464E+06	-2.2490E+06	-1.0275E+06	-1.0275E+06	-2.8206E+05	-1.2589E+04
   50.0800	-8.7406E-01	-9.2506E+05	-6.9756E+05	-4.7005E+05	-4.7005E+05	-2.4255E+05	-1.5042E+04	 7.7402E+05	 5.8366E+05	 3.9330E+05	 3.9330E+05	 2.0294E+05	 1.2586E+04	-3.9456E+06	-2.2485E+06	-1.0273E+06	-1.0273E+06	-2.8200E+05	-1.2586E+04
   50.0900	-8.7423E-01	-9.2520E+05	-6.9766E+05	-4.7012E+05	-4.7012E+05	-2.4258E+05	-1.5045E+04	 7.7386E+05	 5.8354E+05	 3.9322E+05	 3.9322E+05	 2.0290E+05	 1.2584E+04	-3.9448E+06	-2.2481E+06	-1.0271E+06	-1.0271E+06	-2.8194E+05	-1.2582E+04
   50.1000	-8.7441E-01	-9.2533E+05	-6.9776E+05	-4.7019E+05	-4.7019E+05	-2.4262E+05	-1.5047E+04	 7.7370E+05	 5.8342E+05	 3.9314E+05	 3.9314E+05	 2.0286E+05	 1.2581E+04	-3.9440E+06	-2.2476E+06	-1.0269E+06	-1.0269E+06	-2.8188E+05	-1.2579E+04
   50.1100	-8.7458E-01	-9.2547E+05	-6.9786E+05	-4.7026E+05	-4.7026E+05	-2.4265E+05	-1.5049E+04	 7.7354E+05	 5.8330E+05	 3.9306E+05	 3.9306E+05	 2.0282E+05	 1.2578E+04	-3.9432E+06	-2.2471E+06	-1.0267E+06	-1.0267E+06	-2.8182E+05	-1.2577E+04
   50.1200	-8.7476E-01	-9.2560E+05	-6.9796E+05	-4.7033E+05	-4.7033E+05	-2.4269E+05	-1.5051E+04	 7.7338E+05	 5.8318E+05	 3.9298E+05	 3.9298E+05	 2.0278E+05	 1.2575E+04	-3.9423E+06	-2.2466E+06	-1.0265E+06	-1.0265E+06	-2.8176E+05	-1.2575E+04
   50.1300	-8.7493E-01	-9.2574E+05	-6.9807E+05	-4.7040E+05	-4.7040E+05	-2.4272E+05	-1.5053E+04	 7.7321E+05	 5.8305E+05	 3.9289E+05	 3.9289E+05	 2.0273E+05	 1.2573E+04	-3.9415E+06	-2.2462E+06	-1.0262E+06	-1.0262E+06	-2.8171E+05	-1.2572E+04
   50.1400	-8.7511E-01	-9.2587E+05	-6.9817E+05	-4.7046E+05	-4.7046E+05	-2.4276E+05	-1.5056E+04	 7.7305E+05	 5.8293E+05	 3.9281E+05	 3.9281E+05	 2.0269E+05	 1.2570E+04	-3.9407E+06	-2.2457E+06	-1.0260E+06	-1.0260E+06	-2.8165E+05	-1.2570E+04
   50.1500	-8.7528E-01	-9.2601E+05	-6.9827E+05	-4.7053E+05	-4.7053E+05	-2.4280E+05	-1.5058E+04	 7.7289E+05	 5.8281E+05	 3.9273E+05	 3.9273E+05	 2.0265E+05	 1.2568E+04	-3.9399E+06	-2.2452E+06	-1.0258E+06	-1.0258E+06	-2.8159E+05	-1.2568E+04
   50.1600	-8.7546E-01	-9.2614E+05	-6.9837E+05	-4.7060E+05	-4.7060E+05	-2.4283E+05	-1.5060E+04	 7.7273E+05	 5.8269E+05	 3.9265E+05	 3.9265E+05	 2.0261E+05	 1.2565E+04	-3.9390E+06	-2.2448E+06	-1.0256E+06	-1.0256E+06	-2.8153E+05	-1.2565E+04
   50.1700	-8.7563E-01	-9.2628E+05	-6.9847E+05	-4.7067E+05	-4.7067E+05	-2.4287E+05	-1.5062E+04	 7.7257E+05	 5.8257E+05	 3.9256E+05	 3.9256E+05	 2.0256E+05	 1.2562E+04	-3.9382E+06	-2.2443E+06	-1.0254E+06	-1.0254E+06	-2.8147E+05	-1.2562E+04
   50.1800	-8.7581E-01	-9.2641E+05	-6.9857E+05	-4.7074E+05	-4.7074E+05	-2.4290E+05	-1.5064E+04	 7.7241E+05	 5.8244E+05	 3.9248E+05	 3.9248E+05	 2.0252E+05	 1.2560E+04	-3.9374E+06	-2.2438E+06	-1.0252E+06	-1.0252E+06	-2.8141E+05	-1.2560E+04
   50.1900	-8.7598E-01	-9.2655E+05	-6.9868E+05	-4.7081E+05	-4.7081E+05	-2.4294E+05	-1.5066E+04	 7.7224E+05	 5.8232E+05	 3.9240E+05	 3.9240E+05	 2.0248E+05	 1.2557E+04	-3.9366E+06	-2.2434E+06	-1.0250E+06	-1.0250E+06	-2.8135E+05	-1.2556E+04
   50.2000	-8.7616E-01	-9.2668E+05	-6.9878E+05	-4.7087E+05	-4.7087E+05	-2.4297E+05	-1.5069E+04	 7.7208E+05	 5.8220E+05	 3.9232E+05	 3.9232E+05	 2.0244E+05	 1.2554E+04	-3.9357E+06	-2.2429E+06	-1.0247E+06	-1.0247E+06	-2.8129E+05	-1.2555E+04
   50.2100	-8.7633E-01	-9.2682E+05	-6.9888E+05	-4.7094E+05	-4.7094E+05	-2.4301E+05	-1.5071E+04	 7.7192E+05	 5.8208E+05	 3.9224E+05	 3.9224E+05	 2.0239E+05	 1.2552E+04	-3.9349E+06	-2.2424E+06	-1.0245E+06	-1.0245E+06	-2.8124E+05	-1.2552E+04
   50.2200	-8.7650E-01	-9.2695E+05	-6.9898E+05	-4.7101E+05	-4.7101E+05	-2.4304E+05	-1.5073E+04	 7.7176E+05	 5.8196E+05	 3.9215E+05	 3.9215E+05	 2.0235E+05	 1.2549E+04	-3.9341E+06	-2.2419E+06	-1.0243E+06	-1.0243E+06	-2.8118E+05	-1.2549E+04
   50.2300	-8.7668E-01	-9.2709E+05	-6.9908E+05	-4.7108E+05	-4.7108E+05	-2.4308E+05	-1.5075E+04	 7.7160E+05	 5.8183E+05	 3.9207E+05	 3.9207E+05	 2.0231E+05	 1.2547E+04	-3.9333E+06	-2.2415E+06	-1.0241E+06	-1.0241E+06	-2.8112E+05	-1.2547E+04
   50.2400	-8.7685E-01	-9.2722E+05	-6.9918E+05	-4.7115E+05	-4.7115E+05	-2.4311E+05	-1.5078E+04	 7.7144E+05	 5.8171E+05	 3.9199E+05	 3.9199E+05	 2.0227E+05	 1.2544E+04	-3.9324E+06	-2.2410E+06	-1.0239E+06	-1.0239E+06	-2.8106E+05	-1.2545E+04
   50.2500	-8.7703E-01	-9.2735E+05	-6.9929E+05	-4.7122E+05	-4.7122E+05	-2.4315E+05	-1.5080E+04	 7.7127E+05	 5.8159E+05	 3.9191E+05	 3.9191E+05	 2.0222E+05	 1.2541E+04	-3.9316E+06	-2.2405E+06	-1.0237E+06	-1.0237E+06	-2.8100E+05	-1.2542E+04
   50.2600	-8.7720E-01	-9.2749E+05	-6.9939E+05	-4.7129E+05	-4.7129E+05	-2.4318E+05	-1.5082E+04	 7.7111E+05	 5.8147E+05	 3.9183E+05	 3.9183E+05	 2.0218E+05	 1.2538E+04	-3.9308E+06	-2.2401E+06	-1.0234E+06	-1.0234E+06	-2.8094E+05	-1.2539E+04
   50.2700	-8.7738E-01	-9.2762E+05	-6.9949E+05	-4.7135E+05	-4.7135E+05	-2.4322E+05	-1.5084E+04	 7.7095E+05	 5.8135E+05	 3.9174E+05	 3.9174E+05	 2.0214E+05	 1.2536E+04	-3.9300E+06	-2.2396E+06	-1.0232E+06	-1.0232E+06	-2.8088E+05	-1.2536E+04
   50.2800	-8.7755E-01	-9.2776E+05	-6.9959E+05	-4.7142E+05	-4.7142E+05	-2.4325E+05	-1.5086E+04	 7.7079E+05	 5.8122E+05	 3.9166E+05	 3.9166E+05	 2.0210E+05	 1.2534E+04	-3.9291E+06	-2.2391E+06	-1.0230E+06	-1.0230E+06	-2.8082E+05	-1.2533E+04
   50.2900	-8.7773E-01	-9.2789E+05	-6.9969E+05	-4.7149E+05	-4.7149E+05	-2.4329E+05	-1.5088E+04	 7.7063E+05	 5.8110E+05	 3.9158E+05	 3.9158E+05	 2.0205E+05	 1.2531E+04	-3.9283E+06	-2.2387E+06	-1.0228E+06	-1.0228E+06	-2.8076E+05	-1.2530E+04
   50.3000	-8.7790E-01	-9.2803E+05	-6.9979E+05	-4.7156E+05	-4.7156E+05	-2.4332E+05	-1.5091E+04	 7.7046E+05	 5.8098E+05	 3.9150E+05	 3.9150E+05	 2.0201E+05	 1.2528E+04	-3.9275E+06	-2.2382E+06	-1.0226E+06	-1.0226E+06	-2.8070E+05	-1.2529E+04
   50.3100	-8.7808E-01	-9.2816E+05	-6.9989E+05	-4.7163E+05	-4.7163E+05	-2.4336E+05	-1.5093E+04	 7.7030E+05	 5.8086E+05	 3.9141E+05	 3.9141E+05	 2.0197E+05	 1.2525E+04	-3.9267E+06	-2.2377E+06	-1.0224E+06	-1.0224E+06	-2.8064E+05	-1.2525E+04
   50.3200	-8.7825E-01	-9.2830E+05	-7.0000E+05	-4.7170E+05	-4.7170E+05	-2.4340E+05	-1.5095E+04	 7.7014E+05	 5.8074E+05	 3.9133E+05	 3.9133E+05	 2.0193E+05	 1.2523E+04	-3.9258E+06	-2.2372E+06	-1.0222E+06	-1.0222E+06	-2.8059E+05	-1.2522E+04
   50.3300	-8.7842E-01	-9.2843E+05	-7.0010E+05	-4.7176E+05	-4.7176E+05	-2.4343E+05	-1.5097E+04	 7.6998E+05	 5.8061E+05	 3.9125E+05	 3.9125E+05	 2.0188E+05	 1.2520E+04	-3.9250E+06	-2.2368E+06	-1.0219E+06	-1.0219E+06	-2.8053E+05	-1.2520E+04
