
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:26.

 
 
 
      Time        FAIRTEN1         BODY1PZ         BODY1RY         BODY1RX
       (s)             (N)             (m)           (deg)           (deg)
   58.5780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.5980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.6980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.7980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.8980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   58.9980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.0980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1080   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1100   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1120   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1140   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1160   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1180   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1200   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1220   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1240   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1260   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1280   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1300   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1320   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1340   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1360   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1380   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1400   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1420   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1440   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1460   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1480   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1500   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1520   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1540   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1560   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1580   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1600   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1620   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1640   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1660   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1680   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1700   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1720   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1740   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1760   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1780   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1800   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1820   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1840   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1860   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1880   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1900   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1920   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1940   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1960   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.1980   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.2000   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.2020   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.2040   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
   59.2060   1.8416813E+02  -1.0770207E+01  -9.0000000E+01   0.0000000E+00
