





Time	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi
(s)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
  222.2000  -1.687789E+06  -2.731368E+06   7.944696E+05  -5.016179E+07   3.416728E+07   4.032858E+06
  222.3000  -1.720758E+06  -2.892476E+06   7.074934E+05  -5.279979E+07   3.461533E+07   3.492594E+06
  222.4000  -1.747395E+06  -3.041368E+06   6.182645E+05  -5.522863E+07   3.495161E+07   2.912603E+06
  222.5000  -1.767665E+06  -3.177571E+06   5.271559E+05  -5.744086E+07   3.517653E+07   2.297698E+06
  222.6000  -1.781563E+06  -3.300673E+06   4.345434E+05  -5.943001E+07   3.529083E+07   1.652854E+06
  222.7000  -1.789102E+06  -3.410327E+06   3.408040E+05  -6.119059E+07   3.529557E+07   9.831761E+05
  222.8000  -1.790320E+06  -3.506246E+06   2.463139E+05  -6.271805E+07   3.519207E+07   2.938726E+05
  222.9000  -1.785275E+06  -3.588209E+06   1.514470E+05  -6.400884E+07   3.498192E+07  -4.097714E+05
  223.0000  -1.774046E+06  -3.656056E+06   5.657285E+04  -6.506033E+07   3.466695E+07  -1.122417E+06
  223.1000  -1.756731E+06  -3.709690E+06  -3.794461E+04  -6.587088E+07   3.424919E+07  -1.838692E+06
  223.2000  -1.733447E+06  -3.749075E+06  -1.317488E+05  -6.643973E+07   3.373091E+07  -2.553217E+06
  223.3000  -1.704328E+06  -3.774233E+06  -2.244919E+05  -6.676705E+07   3.311450E+07  -3.260618E+06
  223.4000  -1.669382E+06  -3.785129E+06  -3.157510E+05  -6.685023E+07   3.239751E+07  -3.947972E+06
  223.5000  -1.628366E+06  -3.781541E+06  -4.049199E+05  -6.668015E+07   3.156649E+07  -4.583521E+06
  223.6000  -1.582098E+06  -3.764161E+06  -4.920438E+05  -6.627581E+07   3.064595E+07  -5.193307E+06
  223.7000  -1.530783E+06  -3.733236E+06  -5.768268E+05  -6.564104E+07   2.963937E+07  -5.773160E+06
  223.8000  -1.474642E+06  -3.689058E+06  -6.589877E+05  -6.478043E+07   2.855030E+07  -6.319074E+06
  223.9000  -1.413902E+06  -3.631967E+06  -7.382606E+05  -6.369924E+07   2.738239E+07  -6.827220E+06
  224.0000  -1.348801E+06  -3.562344E+06  -8.143953E+05  -6.240343E+07   2.613936E+07  -7.293948E+06
  224.1000  -1.279585E+06  -3.480609E+06  -8.871583E+05  -6.089954E+07   2.482498E+07  -7.715795E+06
  224.2000  -1.206508E+06  -3.387219E+06  -9.563332E+05  -5.919472E+07   2.344306E+07  -8.089493E+06
  224.3000  -1.129828E+06  -3.282665E+06  -1.021721E+06  -5.729661E+07   2.199742E+07  -8.411978E+06
  224.4000  -1.049810E+06  -3.167464E+06  -1.083139E+06  -5.521339E+07   2.049193E+07  -8.680399E+06
  224.5000  -9.667218E+05  -3.042164E+06  -1.140426E+06  -5.295364E+07   1.893044E+07  -8.892134E+06
  224.6000  -8.808355E+05  -2.907334E+06  -1.193434E+06  -5.052638E+07   1.731682E+07  -9.044798E+06
  224.7000  -7.924260E+05  -2.763563E+06  -1.242036E+06  -4.794098E+07   1.565495E+07  -9.136265E+06
  224.8000  -7.017703E+05  -2.611458E+06  -1.286123E+06  -4.520712E+07   1.394871E+07  -9.164680E+06
  224.9000  -6.091472E+05  -2.451639E+06  -1.325602E+06  -4.233480E+07   1.220197E+07  -9.128481E+06
  225.0000  -5.148367E+05  -2.284740E+06  -1.360398E+06  -3.933424E+07   1.041866E+07  -9.026415E+06
  225.1000  -4.189774E+05  -2.111097E+06  -1.390084E+06  -3.620883E+07   8.599856E+06  -8.848087E+06
  225.2000  -3.220064E+05  -1.931754E+06  -1.414970E+06  -3.297711E+07   6.751775E+06  -8.601148E+06
  225.3000  -2.242238E+05  -1.747397E+06  -1.435087E+06  -2.965079E+07   4.878841E+06  -8.286916E+06
  225.4000  -1.259085E+05  -1.558664E+06  -1.450430E+06  -2.624056E+07   2.985159E+06  -7.905792E+06
  225.5000  -2.733867E+04  -1.366188E+06  -1.461007E+06  -2.275723E+07   1.074896E+06  -7.458560E+06
  225.6000   7.120784E+04  -1.170604E+06  -1.466840E+06  -1.921164E+07  -8.477068E+05  -6.946400E+06
  225.7000   1.694541E+05  -9.725394E+05  -1.467966E+06  -1.561467E+07  -2.778328E+06  -6.370895E+06
  225.8000   2.671239E+05  -7.726181E+05  -1.464433E+06  -1.197720E+07  -4.712557E+06  -5.734046E+06
  225.9000   3.632776E+05  -5.715027E+05  -1.456128E+06  -8.317706E+06  -6.637438E+06  -5.036600E+06
  226.0000   4.579753E+05  -3.698359E+05  -1.443280E+06  -4.644090E+06  -8.549373E+06  -4.290041E+06
  226.1000   5.511440E+05  -1.682121E+05  -1.426032E+06  -9.649364E+05  -1.044577E+07  -3.499017E+06
  226.2000   6.425292E+05   3.277958E+04  -1.404480E+06   2.709272E+06  -1.232210E+07  -2.666976E+06
  226.3000   7.318801E+05   2.325610E+05  -1.378728E+06   6.368157E+06  -1.417375E+07  -1.797668E+06
  226.4000   8.189504E+05   4.305661E+05  -1.348893E+06   1.000146E+07  -1.599612E+07  -8.951451E+05
  226.5000   9.034981E+05   6.262413E+05  -1.315099E+06   1.359907E+07  -1.778454E+07   3.624536E+04
  226.6000   9.852858E+05   8.190466E+05  -1.277480E+06   1.715099E+07  -1.953430E+07   9.918659E+05
  226.7000   1.064082E+06   1.008456E+06  -1.236176E+06   2.064741E+07  -2.124065E+07   1.966801E+06
  226.8000   1.139659E+06   1.193956E+06  -1.191339E+06   2.407868E+07  -2.289882E+07   2.955869E+06
  226.9000   1.211797E+06   1.375052E+06  -1.143125E+06   2.743534E+07  -2.450399E+07   3.953642E+06
  227.0000   1.280282E+06   1.551261E+06  -1.091699E+06   3.070810E+07  -2.605134E+07   4.954465E+06
  227.1000   1.344907E+06   1.722116E+06  -1.037231E+06   3.388790E+07  -2.753603E+07   5.952479E+06
  227.2000   1.405472E+06   1.887171E+06  -9.798999E+05   3.696588E+07  -2.895321E+07   6.941650E+06
  227.3000   1.461786E+06   2.045990E+06  -9.198882E+05   3.993344E+07  -3.029807E+07   7.915800E+06
  227.4000   1.513666E+06   2.198161E+06  -8.573848E+05   4.278221E+07  -3.156580E+07   8.868638E+06
  227.5000   1.560941E+06   2.343285E+06  -7.925836E+05   4.550406E+07  -3.275167E+07   9.793800E+06
  227.6000   1.603447E+06   2.480984E+06  -7.256831E+05   4.809117E+07  -3.385098E+07   1.068489E+07
  227.7000   1.641033E+06   2.610899E+06  -6.568860E+05   5.053599E+07  -3.485914E+07   1.153551E+07
  227.8000   1.673558E+06   2.732690E+06  -5.863987E+05   5.283129E+07  -3.577168E+07   1.233932E+07
  227.9000   1.700897E+06   2.846038E+06  -5.144312E+05   5.497015E+07  -3.658423E+07   1.309008E+07
  228.0000   1.722933E+06   2.950645E+06  -4.411961E+05   5.694599E+07  -3.729260E+07   1.378170E+07
  228.1000   1.739568E+06   3.046233E+06  -3.669084E+05   5.875260E+07  -3.789277E+07   1.440826E+07
  228.2000   1.750715E+06   3.132549E+06  -2.917852E+05   6.038414E+07  -3.838094E+07   1.496411E+07
  228.3000   1.756304E+06   3.209361E+06  -2.160448E+05   6.183517E+07  -3.875352E+07   1.544388E+07
  228.4000   1.756280E+06   3.276461E+06  -1.399064E+05   6.310065E+07  -3.900720E+07   1.584254E+07
  228.5000   1.750605E+06   3.333667E+06  -6.358965E+04   6.417599E+07  -3.913894E+07   1.615544E+07
  228.6000   1.739257E+06   3.380819E+06   1.268604E+04   6.505703E+07  -3.914602E+07   1.637839E+07
  228.7000   1.722234E+06   3.417784E+06   8.870201E+04   6.574012E+07  -3.902607E+07   1.650765E+07
  228.8000   1.699550E+06   3.444456E+06   1.642409E+05   6.622206E+07  -3.877706E+07   1.654001E+07
  228.9000   1.671236E+06   3.460754E+06   2.390870E+05   6.650019E+07  -3.839736E+07   1.647284E+07
  229.0000   1.637344E+06   3.466627E+06   3.130274E+05   6.657235E+07  -3.788576E+07   1.630408E+07
  229.1000   1.597944E+06   3.462047E+06   3.858518E+05   6.643697E+07  -3.724147E+07   1.603228E+07
  229.2000   1.553030E+06   3.446911E+06   4.573166E+05   6.609088E+07  -3.646002E+07   1.565164E+07
  229.3000   1.502539E+06   3.420978E+06   5.271180E+05   6.552901E+07  -3.553275E+07   1.515145E+07
  229.4000   1.446977E+06   3.384695E+06   5.951845E+05   6.475955E+07  -3.447631E+07   1.455185E+07
  229.5000   1.386494E+06   3.338155E+06   6.613241E+05   6.378333E+07  -3.329209E+07   1.385443E+07
  229.6000   1.321258E+06   3.281479E+06   7.253505E+05   6.260181E+07  -3.198197E+07   1.306147E+07
  229.7000   1.251454E+06   3.214819E+06   7.870836E+05   6.121708E+07  -3.054837E+07   1.217589E+07
  229.8000   1.177284E+06   3.138355E+06   8.463501E+05   5.963186E+07  -2.899419E+07   1.120128E+07
  229.9000   1.098966E+06   3.052294E+06   9.029839E+05   5.784955E+07  -2.732289E+07   1.014185E+07
  230.0000   1.016735E+06   2.956875E+06   9.568263E+05   5.587418E+07  -2.553843E+07   9.002448E+06
  230.1000   9.308394E+05   2.852361E+06   1.007727E+06   5.371044E+07  -2.364528E+07   7.788489E+06
  230.2000   8.415443E+05   2.739046E+06   1.055544E+06   5.136371E+07  -2.164845E+07   6.505949E+06
  230.3000   7.491265E+05   2.617249E+06   1.100145E+06   4.884000E+07  -1.955344E+07   5.161316E+06
  230.4000   6.538758E+05   2.487316E+06   1.141405E+06   4.614597E+07  -1.736622E+07   3.761545E+06
  230.5000   5.560934E+05   2.349618E+06   1.179211E+06   4.328895E+07  -1.509326E+07   2.314010E+06
  230.6000   4.560907E+05   2.204550E+06   1.213459E+06   4.027687E+07  -1.274146E+07   8.264555E+05
  230.7000   3.541885E+05   2.052531E+06   1.244053E+06   3.711830E+07  -1.031816E+07  -6.930664E+05
  230.8000   2.507152E+05   1.894002E+06   1.270911E+06   3.382237E+07  -7.831095E+06  -2.236247E+06
  230.9000   1.460064E+05   1.729425E+06   1.293960E+06   3.039882E+07  -5.288380E+06  -3.794583E+06
  231.0000   4.040300E+04   1.559281E+06   1.313137E+06   2.685792E+07  -2.698463E+06  -5.359436E+06
  231.1000  -6.574990E+04   1.384068E+06   1.328390E+06   2.321043E+07  -7.010685E+04  -6.922090E+06
  231.2000  -1.721041E+05   1.204304E+06   1.339680E+06   1.946762E+07   2.587658E+06  -8.473815E+06
  231.3000  -2.783096E+05   1.020517E+06   1.346977E+06   1.564119E+07   5.265561E+06  -1.000592E+07
  231.4000  -3.840161E+05   8.332508E+05   1.350263E+06   1.174324E+07   7.954138E+06  -1.150980E+07
  231.5000  -4.888737E+05   6.430605E+05   1.349530E+06   7.786216E+06   1.064376E+07  -1.297703E+07
  231.6000  -5.925347E+05   4.505096E+05   1.344784E+06   3.782892E+06   1.332469E+07  -1.439933E+07
  231.7000  -6.946543E+05   2.561692E+05   1.336038E+06  -2.537078E+05   1.598709E+07  -1.576872E+07
  231.8000  -7.948919E+05   6.061615E+04   1.323319E+06  -4.310344E+06   1.862111E+07  -1.707747E+07
  231.9000  -8.929122E+05  -1.355693E+05   1.306663E+06  -8.373623E+06   2.121688E+07  -1.831818E+07
  232.0000  -9.883863E+05  -3.318051E+05   1.286119E+06  -1.243004E+07   2.376457E+07  -1.948382E+07
  232.1000  -1.080992E+06  -5.275096E+05   1.261743E+06  -1.646606E+07   2.625443E+07  -2.056774E+07
  232.2000  -1.170417E+06  -7.221035E+05   1.233603E+06  -2.046812E+07   2.867684E+07  -2.156370E+07
  232.3000  -1.256356E+06  -9.150115E+05   1.201778E+06  -2.442276E+07   3.102230E+07  -2.246590E+07
  232.4000  -1.338515E+06  -1.105664E+06   1.166355E+06  -2.831661E+07   3.328152E+07  -2.326901E+07
  232.5000  -1.416611E+06  -1.293500E+06   1.127431E+06  -3.213648E+07   3.544543E+07  -2.396814E+07
  232.6000  -1.490373E+06  -1.477966E+06   1.085112E+06  -3.586940E+07   3.750521E+07  -2.455891E+07
  232.7000  -1.559541E+06  -1.658522E+06   1.039513E+06  -3.950268E+07   3.945234E+07  -2.503741E+07
  232.8000  -1.623869E+06  -1.834640E+06   9.907565E+05  -4.302396E+07   4.127860E+07  -2.540026E+07
  232.9000  -1.682256E+06  -2.005391E+06   9.389068E+05  -4.640929E+07   4.294781E+07  -2.561514E+07
  233.0000  -1.734416E+06  -2.170108E+06   8.841351E+05  -4.964471E+07   4.444899E+07  -2.567791E+07
  233.1000  -1.781176E+06  -2.328741E+06   8.266824E+05  -5.273260E+07   4.580807E+07  -2.562175E+07
  233.2000  -1.822381E+06  -2.480833E+06   7.667058E+05  -5.566271E+07   4.701954E+07  -2.544661E+07
  233.3000  -1.857895E+06  -2.625950E+06   7.043679E+05  -5.842535E+07   4.807835E+07  -2.515292E+07
  233.4000  -1.887597E+06  -2.763682E+06   6.398370E+05  -6.101140E+07   4.897992E+07  -2.474158E+07
  233.5000  -1.911383E+06  -2.893638E+06   5.732863E+05  -6.341236E+07   4.972019E+07  -2.421391E+07
  233.6000  -1.929165E+06  -3.015453E+06   5.048935E+05  -6.562036E+07   5.029559E+07  -2.357169E+07
  233.7000  -1.940873E+06  -3.128785E+06   4.348403E+05  -6.762818E+07   5.070305E+07  -2.281708E+07
  233.8000  -1.946453E+06  -3.233319E+06   3.633120E+05  -6.942929E+07   5.094004E+07  -2.195265E+07
  233.9000  -1.945868E+06  -3.328762E+06   2.904969E+05  -7.101783E+07   5.100454E+07  -2.098135E+07
  234.0000  -1.939099E+06  -3.414847E+06   2.165863E+05  -7.238863E+07   5.089510E+07  -1.990652E+07
  234.1000  -1.926145E+06  -3.491335E+06   1.417736E+05  -7.353722E+07   5.061078E+07  -1.873186E+07
  234.2000  -1.907023E+06  -3.558008E+06   6.625397E+04  -7.445986E+07   5.015121E+07  -1.746142E+07
  234.3000  -1.881765E+06  -3.614678E+06  -9.775745E+03  -7.515348E+07   4.951659E+07  -1.609959E+07
  234.4000  -1.850424E+06  -3.661178E+06  -8.611772E+04  -7.561575E+07   4.870767E+07  -1.465113E+07
  234.5000  -1.813070E+06  -3.697372E+06  -1.625734E+05  -7.584503E+07   4.772579E+07  -1.312112E+07
  234.6000  -1.769792E+06  -3.723144E+06  -2.389439E+05  -7.584035E+07   4.657284E+07  -1.151498E+07
  234.7000  -1.720695E+06  -3.738408E+06  -3.150305E+05  -7.560147E+07   4.525131E+07  -9.838438E+06
  234.8000  -1.665906E+06  -3.743099E+06  -3.906346E+05  -7.512880E+07   4.376427E+07  -8.097557E+06
  234.9000  -1.605565E+06  -3.737179E+06  -4.655587E+05  -7.442343E+07   4.211537E+07  -6.298702E+06
  235.0000  -1.539835E+06  -3.720635E+06  -5.396062E+05  -7.348710E+07   4.030884E+07  -4.448541E+06
  235.1000  -1.468894E+06  -3.693478E+06  -6.125819E+05  -7.232219E+07   3.834946E+07  -2.554029E+06
  235.2000  -1.393176E+06  -3.654623E+06  -6.838985E+05  -7.091992E+07   3.624278E+07  -6.407313E+05
  235.3000  -1.313035E+06  -3.604837E+06  -7.535386E+05  -6.929355E+07   3.400367E+07   1.284433E+06
  235.4000  -1.228630E+06  -3.544749E+06  -8.214926E+05  -6.745334E+07   3.163998E+07   3.220963E+06
  235.5000  -1.140189E+06  -3.474488E+06  -8.875831E+05  -6.540415E+07   2.915836E+07   5.161731E+06
  235.6000  -1.047954E+06  -3.394202E+06  -9.516361E+05  -6.315133E+07   2.656583E+07   7.099523E+06
  235.7000  -9.521763E+05  -3.304062E+06  -1.013481E+06  -6.070073E+07   2.386983E+07   9.027050E+06
  235.8000  -8.531204E+05  -3.204259E+06  -1.072953E+06  -5.805868E+07   2.107815E+07   1.093696E+07
  235.9000  -7.510605E+05  -3.095006E+06  -1.129888E+06  -5.523198E+07   1.819892E+07   1.282185E+07
  236.0000  -6.462814E+05  -2.976536E+06  -1.184130E+06  -5.222785E+07   1.524064E+07   1.467427E+07
  236.1000  -5.390774E+05  -2.849101E+06  -1.235525E+06  -4.905398E+07   1.221213E+07   1.648677E+07
  236.2000  -4.297520E+05  -2.712975E+06  -1.283925E+06  -4.571843E+07   9.122512E+06   1.825188E+07
  236.3000  -3.186168E+05  -2.568449E+06  -1.329187E+06  -4.222968E+07   5.981209E+06   1.996216E+07
  236.4000  -2.059911E+05  -2.415838E+06  -1.371173E+06  -3.859663E+07   2.797904E+06   2.161022E+07
  236.5000  -9.220117E+04  -2.255473E+06  -1.409750E+06  -3.482850E+07  -4.174719E+05   2.318872E+07
  236.6000   2.242084E+04  -2.087706E+06  -1.444792E+06  -3.093491E+07  -3.654764E+06   2.469043E+07
  236.7000   1.375374E+05  -1.912908E+06  -1.476179E+06  -2.692583E+07  -6.903620E+06   2.610826E+07
  236.8000   2.528068E+05  -1.731469E+06  -1.503795E+06  -2.281158E+07  -1.015351E+07   2.743525E+07
  236.9000   3.678835E+05  -1.543798E+06  -1.527532E+06  -1.860279E+07  -1.339378E+07   2.866464E+07
  237.0000   4.824196E+05  -1.350325E+06  -1.547290E+06  -1.431046E+07  -1.661362E+07   2.978990E+07
  237.1000   5.960653E+05  -1.151499E+06  -1.562973E+06  -9.945872E+06  -1.980218E+07   3.080476E+07
  237.2000   7.084700E+05  -9.477846E+05  -1.574494E+06  -5.520634E+06  -2.294851E+07   3.170324E+07
  237.3000   8.192833E+05  -7.396700E+05  -1.581774E+06  -1.046656E+06  -2.604167E+07   3.247971E+07
  237.4000   9.281558E+05  -5.276602E+05  -1.584741E+06   3.463858E+06  -2.907069E+07   3.312889E+07
  237.5000   1.034740E+06  -3.122796E+05  -1.583331E+06   7.998418E+06  -3.202467E+07   3.364592E+07
  237.6000   1.138691E+06  -9.407115E+04  -1.577489E+06   1.254426E+07  -3.489277E+07   3.402639E+07
  237.7000   1.239707E+06   1.266897E+05  -1.567007E+06   1.709208E+07  -3.766469E+07   3.426119E+07
  237.8000   1.337457E+06   3.502720E+05  -1.551242E+06   2.163690E+07  -4.032687E+07   3.432692E+07
  237.9000   1.430596E+06   5.743889E+05  -1.530681E+06   2.613569E+07  -4.283892E+07   3.421973E+07
  238.0000   1.518986E+06   7.983503E+05  -1.505386E+06   3.057533E+07  -4.519644E+07   3.394556E+07
  238.1000   1.602969E+06   1.021727E+06  -1.475521E+06   3.494957E+07  -4.741133E+07   3.352434E+07
  238.2000   1.682253E+06   1.243861E+06  -1.441103E+06   3.924441E+07  -4.947469E+07   3.295616E+07
  238.3000   1.756556E+06   1.464082E+06  -1.402165E+06   4.344580E+07  -5.137798E+07   3.224173E+07
  238.4000   1.825610E+06   1.681711E+06  -1.358751E+06   4.753968E+07  -5.311309E+07   3.138245E+07
  238.5000   1.889157E+06   1.896062E+06  -1.310919E+06   5.151202E+07  -5.467239E+07   3.038039E+07
  238.6000   1.946955E+06   2.106438E+06  -1.258741E+06   5.534887E+07  -5.604874E+07   2.923832E+07
  238.7000   1.998776E+06   2.312142E+06  -1.202302E+06   5.903637E+07  -5.723554E+07   2.795969E+07
  238.8000   2.044409E+06   2.512472E+06  -1.141703E+06   6.256085E+07  -5.822680E+07   2.654869E+07
  238.9000   2.083657E+06   2.706724E+06  -1.077058E+06   6.590883E+07  -5.901712E+07   2.501017E+07
  239.0000   2.116345E+06   2.894200E+06  -1.008497E+06   6.906712E+07  -5.960176E+07   2.334971E+07
  239.1000   2.142313E+06   3.074202E+06  -9.361666E+05   7.202286E+07  -5.997668E+07   2.157355E+07
  239.2000   2.161423E+06   3.246042E+06  -8.602269E+05   7.476355E+07  -6.013855E+07   1.968860E+07
  239.3000   2.173556E+06   3.409043E+06  -7.808548E+05   7.727717E+07  -6.008480E+07   1.770244E+07
  239.4000   2.178616E+06   3.562539E+06  -6.982425E+05   7.955222E+07  -5.981365E+07   1.562325E+07
  239.5000   2.176529E+06   3.705881E+06  -6.125980E+05   8.157778E+07  -5.932412E+07   1.345980E+07
  239.6000   2.167243E+06   3.838442E+06  -5.241450E+05   8.334358E+07  -5.861605E+07   1.122140E+07
  239.7000   2.150730E+06   3.959617E+06  -4.331223E+05   8.484010E+07  -5.769016E+07   8.917886E+06
  239.8000   2.126988E+06   4.068828E+06  -3.397838E+05   8.605860E+07  -5.654802E+07   6.559524E+06
  239.9000   2.096037E+06   4.165529E+06  -2.443981E+05   8.699122E+07  -5.519209E+07   4.156999E+06
  240.0000   2.057926E+06   4.249207E+06  -1.472477E+05   8.763102E+07  -5.362571E+07   1.721333E+06
  240.1000   2.012726E+06   4.319387E+06  -4.862821E+04   8.797207E+07  -5.185311E+07  -7.361649E+05
  240.2000   1.960537E+06   4.375636E+06   5.115195E+04   8.800950E+07  -4.987943E+07  -3.203971E+06
  240.3000   1.901483E+06   4.417566E+06   1.517730E+05   8.773956E+07  -4.771067E+07  -5.670410E+06
  240.4000   1.835717E+06   4.444837E+06   2.529047E+05   8.715968E+07  -4.535371E+07  -8.123725E+06
  240.5000   1.763415E+06   4.457159E+06   3.542074E+05   8.626848E+07  -4.281628E+07  -1.055215E+07
  240.6000   1.684781E+06   4.454299E+06   4.553337E+05   8.506586E+07  -4.010692E+07  -1.294398E+07
  240.7000   1.600044E+06   4.436079E+06   5.559294E+05   8.355301E+07  -3.723501E+07  -1.528763E+07
  240.8000   1.509457E+06   4.402379E+06   6.556356E+05   8.173242E+07  -3.421066E+07  -1.757175E+07
  240.9000   1.413301E+06   4.353142E+06   7.540898E+05   7.960791E+07  -3.104471E+07  -1.978523E+07
  241.0000   1.311875E+06   4.288374E+06   8.509279E+05   7.718465E+07  -2.774871E+07  -2.191731E+07
  241.1000   1.205506E+06   4.208143E+06   9.457859E+05   7.446912E+07  -2.433481E+07  -2.395763E+07
  241.2000   1.094540E+06   4.112584E+06   1.038302E+06   7.146913E+07  -2.081575E+07  -2.589628E+07
  241.3000   9.793433E+05   4.001896E+06   1.128117E+06   6.819381E+07  -1.720480E+07  -2.772389E+07
  241.4000   8.603023E+05   3.876343E+06   1.214880E+06   6.465351E+07  -1.351567E+07  -2.943163E+07
  241.5000   7.378205E+05   3.736254E+06   1.298244E+06   6.085985E+07  -9.762490E+06  -3.101130E+07
  241.6000   6.123173E+05   3.582023E+06   1.377875E+06   5.682559E+07  -5.959706E+06  -3.245536E+07
  241.7000   4.842266E+05   3.414104E+06   1.453448E+06   5.256463E+07  -2.122025E+06  -3.375694E+07
  241.8000   3.539948E+05   3.233015E+06   1.524652E+06   4.809191E+07   1.735654E+06  -3.490989E+07
  241.9000   2.220786E+05   3.039329E+06   1.591190E+06   4.342334E+07   5.598318E+06  -3.590883E+07
  242.0000   8.894349E+04   2.833677E+06   1.652783E+06   3.857572E+07   9.450906E+06  -3.674910E+07
  242.1000  -4.493863E+04   2.616742E+06   1.709169E+06   3.356667E+07   1.327839E+07  -3.742686E+07
  242.2000  -1.790915E+05   2.389256E+06   1.760104E+06   2.841451E+07   1.706583E+07  -3.793902E+07
  242.3000  -3.130365E+05   2.151999E+06   1.805368E+06   2.313818E+07   2.079847E+07  -3.828329E+07
  242.4000  -4.462951E+05   1.905791E+06   1.844759E+06   1.775713E+07   2.446180E+07  -3.845816E+07
  242.5000  -5.779300E+05   1.651558E+06   1.877920E+06   1.229534E+07   2.802525E+07  -3.844726E+07
  242.6000  -7.069827E+05   1.390413E+06   1.904519E+06   6.779316E+06   3.145729E+07  -3.823678E+07
  242.7000  -8.339529E+05   1.123209E+06   1.924817E+06   1.221871E+06   3.477860E+07  -3.786166E+07
  242.8000  -9.584072E+05   8.508900E+05   1.938719E+06  -4.356646E+06   3.797713E+07  -3.732438E+07
  242.9000  -1.079923E+06   5.744201E+05   1.946153E+06  -9.935920E+06   4.104141E+07  -3.662806E+07
  243.0000  -1.198090E+06   2.947738E+05   1.947075E+06  -1.549577E+07   4.396057E+07  -3.577646E+07
  243.1000  -1.312512E+06   1.293388E+04   1.941465E+06  -2.101624E+07   4.672439E+07  -3.477394E+07
  243.2000  -1.422809E+06  -2.701144E+05   1.929329E+06  -2.647769E+07   4.932335E+07  -3.362541E+07
  243.3000  -1.528618E+06  -5.533873E+05   1.910695E+06  -3.186091E+07   5.174861E+07  -3.233632E+07
  243.4000  -1.629593E+06  -8.359071E+05   1.885620E+06  -3.714716E+07   5.399210E+07  -3.091259E+07
  243.5000  -1.725409E+06  -1.116707E+06   1.854181E+06  -4.231827E+07   5.604648E+07  -2.936059E+07
  243.6000  -1.815763E+06  -1.394833E+06   1.816479E+06  -4.735668E+07   5.790522E+07  -2.768709E+07
  243.7000  -1.900371E+06  -1.669351E+06   1.772637E+06  -5.224557E+07   5.956255E+07  -2.589923E+07
  243.8000  -1.978974E+06  -1.939347E+06   1.722798E+06  -5.696882E+07   6.101351E+07  -2.400452E+07
  243.9000  -2.051336E+06  -2.203934E+06   1.667127E+06  -6.151113E+07   6.225396E+07  -2.201072E+07
  244.0000  -2.117245E+06  -2.462250E+06   1.605807E+06  -6.585804E+07   6.328053E+07  -1.992589E+07
  244.1000  -2.176512E+06  -2.713465E+06   1.539038E+06  -6.999593E+07   6.409067E+07  -1.775832E+07
  244.2000  -2.228975E+06  -2.956781E+06   1.467036E+06  -7.391211E+07   6.468264E+07  -1.551650E+07
  244.3000  -2.274495E+06  -3.191436E+06   1.390034E+06  -7.759477E+07   6.505546E+07  -1.320910E+07
  244.4000  -2.312959E+06  -3.416703E+06   1.308276E+06  -8.103302E+07   6.520892E+07  -1.084494E+07
  244.5000  -2.344279E+06  -3.631892E+06   1.222020E+06  -8.421694E+07   6.514357E+07  -8.432969E+06
  244.6000  -2.368389E+06  -3.836355E+06   1.131536E+06  -8.713747E+07   6.486070E+07  -5.982222E+06
  244.7000  -2.385251E+06  -4.029481E+06   1.037102E+06  -8.978653E+07   6.436229E+07  -3.501816E+06
  244.8000  -2.394544E+06  -4.210348E+06   9.387869E+05  -9.214624E+07   6.364111E+07  -9.978175E+05
  244.9000  -2.394361E+06  -4.375985E+06   8.356510E+05  -9.414083E+07   6.263939E+07   1.536095E+06
  245.0000  -2.386709E+06  -4.527996E+06   7.295578E+05  -9.583334E+07   6.142755E+07   4.066891E+06
  245.1000  -2.371661E+06  -4.665936E+06   6.208478E+05  -9.721988E+07   6.001121E+07   6.584696E+06
  245.2000  -2.349316E+06  -4.789407E+06   5.098662E+05  -9.829757E+07   5.839668E+07   9.079711E+06
  245.3000  -2.319797E+06  -4.898057E+06   3.969617E+05  -9.906449E+07   5.659087E+07   1.154224E+07
  245.4000  -2.283439E+06  -4.990494E+06   2.826993E+05  -9.950533E+07   5.460816E+07   1.393426E+07
  245.5000  -2.240507E+06  -5.066767E+06   1.674387E+05  -9.962497E+07   5.246062E+07   1.624857E+07
  245.6000  -2.191056E+06  -5.127583E+06   5.136827E+04  -9.943642E+07   5.015242E+07   1.849858E+07
  245.7000  -2.135269E+06  -5.172799E+06  -6.517011E+04  -9.894145E+07   4.769191E+07   2.067635E+07
  245.8000  -2.073342E+06  -5.202313E+06  -1.818370E+05  -9.814261E+07   4.508782E+07   2.277425E+07
  245.9000  -2.005488E+06  -5.216064E+06  -2.982959E+05  -9.704316E+07   4.234918E+07   2.478488E+07
  246.0000  -1.931931E+06  -5.214031E+06  -4.142142E+05  -9.564706E+07   3.948527E+07   2.670116E+07
  246.1000  -1.852905E+06  -5.196231E+06  -5.292635E+05  -9.395892E+07   3.650564E+07   2.851629E+07
  246.2000  -1.768657E+06  -5.162719E+06  -6.431200E+05  -9.198397E+07   3.342003E+07   3.022381E+07
  246.3000  -1.679441E+06  -5.113584E+06  -7.554649E+05  -8.972802E+07   3.023833E+07   3.181756E+07
  246.4000  -1.585520E+06  -5.048950E+06  -8.659848E+05  -8.719744E+07   2.697060E+07   3.329175E+07
