## This file was generated by InflowWind_Driver on 21-Apr-2023 at 16:49:28.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
# 
# 
# 
               T                  X                  Y                  Z                  U                  V                  W
             (s)                (m)                (m)                (m)              (m/s)              (m/s)              (m/s)
     30.00000000        -2.50000000        -4.50000000       150.50000000        22.25003847        -7.69620308        -1.93111324
     30.00000000        -2.50000000        -3.50000000       150.50000000        22.25047871        -7.69635651        -1.93107297
     30.00000000        -2.50000000        -2.50000000       150.50000000        22.25091891        -7.69650993        -1.93103272
     30.00000000        -2.50000000        -1.50000000       150.50000000        22.25135908        -7.69666333        -1.93099246
     30.00000000        -2.50000000        -0.50000000       150.50000000        22.25179921        -7.69681673        -1.93095221
     30.00000000        -2.50000000         0.50000000       150.50000000        22.25223930        -7.69697011        -1.93091196
     30.00000000        -2.50000000         1.50000000       150.50000000        22.25267937        -7.69712348        -1.93087171
     30.00000000        -2.50000000         2.50000000       150.50000000        22.25311939        -7.69727684        -1.93083147
     30.00000000        -2.50000000         3.50000000       150.50000000        22.25355938        -7.69743019        -1.93079123
     30.00000000        -2.50000000         4.50000000       150.50000000        22.25399934        -7.69758352        -1.93075100
     30.00000000        -2.50000000        -4.50000000       151.50000000        22.27894109        -7.70627622        -1.92846997
     30.00000000        -2.50000000        -3.50000000       151.50000000        22.27937901        -7.70642884        -1.92842992
     30.00000000        -2.50000000        -2.50000000       151.50000000        22.27981690        -7.70658145        -1.92838987
     30.00000000        -2.50000000        -1.50000000       151.50000000        22.28025475        -7.70673406        -1.92834983
     30.00000000        -2.50000000        -0.50000000       151.50000000        22.28069257        -7.70688664        -1.92830979
     30.00000000        -2.50000000         0.50000000       151.50000000        22.28113036        -7.70703922        -1.92826975
     30.00000000        -2.50000000         1.50000000       151.50000000        22.28156810        -7.70719178        -1.92822972
     30.00000000        -2.50000000         2.50000000       151.50000000        22.28200582        -7.70734434        -1.92818968
     30.00000000        -2.50000000         3.50000000       151.50000000        22.28244350        -7.70749688        -1.92814966
     30.00000000        -2.50000000         4.50000000       151.50000000        22.28288114        -7.70764940        -1.92810963
