## This file was generated by InflowWind_Driver on 19-May-2021 at 13:54:50.
## This file contains the wind velocity at the 1000 points specified in the file ./Points.inp.
# 
#        T                X                Y                Z                U                V                W
#       (s)              (m)              (m)              (m)             (m/s)            (m/s)            (m/s)
    30.6000000       -0.5000000        0.5000000      148.5000000       15.8930857        0.6825590       -0.4546481
    30.6000000       -0.5000000        1.5000000      148.5000000       15.5773843        0.9379029       -0.4116883
    30.6000000       -0.5000000        2.5000000      148.5000000       15.2616829        1.1932468       -0.3687286
    30.6000000       -0.5000000        3.5000000      148.5000000       14.9459815        1.4485906       -0.3257688
    30.6000000       -0.5000000        4.5000000      148.5000000       14.6302801        1.7039345       -0.2828091
    30.6000000       -0.5000000       -4.5000000      149.5000000       15.5655095        0.2900658        0.4492529
    30.6000000       -0.5000000       -3.5000000      149.5000000       15.6138537        0.3246652        0.2449603
    30.6000000       -0.5000000       -2.5000000      149.5000000       15.6621979        0.3592647        0.0406678
    30.6000000       -0.5000000       -1.5000000      149.5000000       15.7105421        0.3938641       -0.1636248
    30.6000000       -0.5000000       -0.5000000      149.5000000       15.7588863        0.4284636       -0.3679173
    30.6000000       -0.5000000        0.5000000      149.5000000       15.6481548        0.4921017       -0.4144492
    30.6000000       -0.5000000        1.5000000      149.5000000       15.3783478        0.5847785       -0.3032204
    30.6000000       -0.5000000        2.5000000      149.5000000       15.1085408        0.6774553       -0.1919915
    30.6000000       -0.5000000        3.5000000      149.5000000       14.8387338        0.7701321       -0.0807627
    30.6000000       -0.5000000        4.5000000      149.5000000       14.5689268        0.8628089        0.0304662
    30.6000000       -0.5000000       -4.5000000      150.5000000       15.9649146        0.0158670        0.2746972
    30.6000000       -0.5000000       -3.5000000      150.5000000       15.8649737        0.0871498        0.1105424
    30.6000000       -0.5000000       -2.5000000      150.5000000       15.7650327        0.1584326       -0.0536123
    30.6000000       -0.5000000       -1.5000000      150.5000000       15.6650918        0.2297154       -0.2177671
    30.6000000       -0.5000000       -0.5000000      150.5000000       15.5651508        0.3009981       -0.3819218
    30.6000000       -0.5000000        0.5000000      150.5000000       15.4032240        0.3016444       -0.3742503
    30.6000000       -0.5000000        1.5000000      150.5000000       15.1793114        0.2316541       -0.1947524
    30.6000000       -0.5000000        2.5000000      150.5000000       14.9553987        0.1616639       -0.0152544
    30.6000000       -0.5000000        3.5000000      150.5000000       14.7314861        0.0916736        0.1642435
    30.6000000       -0.5000000        4.5000000      150.5000000       14.5075734        0.0216834        0.3437414
    30.6000000       -0.5000000       -4.5000000      151.5000000       16.3643198       -0.2583317        0.1001415
    30.6000000       -0.5000000       -3.5000000      151.5000000       16.1160937       -0.1503656       -0.0238755
    30.6000000       -0.5000000       -2.5000000      151.5000000       15.8678676       -0.0423995       -0.1478924
    30.6000000       -0.5000000       -1.5000000      151.5000000       15.6196414        0.0655666       -0.2719094
    30.6000000       -0.5000000       -0.5000000      151.5000000       15.3714153        0.1735327       -0.3959264
    30.6000000       -0.5000000        0.5000000      151.5000000       15.1582931        0.1111871       -0.3340513
    30.6000000       -0.5000000        1.5000000      151.5000000       14.9802749       -0.1214702       -0.0862844
    30.6000000       -0.5000000        2.5000000      151.5000000       14.8022566       -0.3541275        0.1614826
    30.6000000       -0.5000000        3.5000000      151.5000000       14.6242384       -0.5867849        0.4092496
    30.6000000       -0.5000000        4.5000000      151.5000000       14.4462201       -0.8194422        0.6570166
    30.6000000       -0.5000000       -4.5000000      152.5000000       16.7637250       -0.5325305       -0.0744142
    30.6000000       -0.5000000       -3.5000000      152.5000000       16.3672137       -0.3878811       -0.1582934
    30.6000000       -0.5000000       -2.5000000      152.5000000       15.9707024       -0.2432316       -0.2421725
    30.6000000       -0.5000000       -1.5000000      152.5000000       15.5741911       -0.0985822       -0.3260517
    30.6000000       -0.5000000       -0.5000000      152.5000000       15.1776799        0.0460673       -0.4099309
    30.6000000       -0.5000000        0.5000000      152.5000000       14.9133623       -0.0792702       -0.2938524
    30.6000000       -0.5000000        1.5000000      152.5000000       14.7812384       -0.4745946        0.0221836
    30.6000000       -0.5000000        2.5000000      152.5000000       14.6491145       -0.8699190        0.3382197
    30.6000000       -0.5000000        3.5000000      152.5000000       14.5169907       -1.2652433        0.6542558
    30.6000000       -0.5000000        4.5000000      152.5000000       14.3848668       -1.6605677        0.9702918
    30.6000000       -0.5000000       -4.5000000      153.5000000       16.9766019       -0.4515164       -0.2047188
    30.6000000       -0.5000000       -3.5000000      153.5000000       16.5441962       -0.2528680       -0.2602136
    30.6000000       -0.5000000       -2.5000000      153.5000000       16.1117906       -0.0542195       -0.3157084
    30.6000000       -0.5000000       -1.5000000      153.5000000       15.6793849        0.1444289       -0.3712032
    30.6000000       -0.5000000       -0.5000000      153.5000000       15.2469792        0.3430774       -0.4266980
    30.6000000       -0.5000000        0.5000000      153.5000000       14.9734791        0.1966914       -0.3043337
    30.6000000       -0.5000000        1.5000000      153.5000000       14.8588845       -0.2947291       -0.0041103
    30.6000000       -0.5000000        2.5000000      153.5000000       14.7442899       -0.7861496        0.2961131
    30.6000000       -0.5000000        3.5000000      153.5000000       14.6296953       -1.2775701        0.5963365
    30.6000000       -0.5000000        4.5000000      153.5000000       14.5151007       -1.7689906        0.8965599
    30.6000000       -0.5000000       -4.5000000      154.5000000       17.0962129       -0.1928923       -0.3128974
    30.6000000       -0.5000000       -3.5000000      154.5000000       16.6841093        0.0684132       -0.3458847
    30.6000000       -0.5000000       -2.5000000      154.5000000       16.2720057        0.3297186       -0.3788719
    30.6000000       -0.5000000       -1.5000000      154.5000000       15.8599021        0.5910241       -0.4118591
    30.6000000       -0.5000000       -0.5000000      154.5000000       15.4477986        0.8523295       -0.4448464
    30.6000000       -0.5000000        0.5000000      154.5000000       15.1861227        0.7058670       -0.3401555
    30.6000000       -0.5000000        1.5000000      154.5000000       15.0748746        0.1516366       -0.0977864
    30.6000000       -0.5000000        2.5000000      154.5000000       14.9636264       -0.4025939        0.1445826
    30.6000000       -0.5000000        3.5000000      154.5000000       14.8523783       -0.9568244        0.3869516
    30.6000000       -0.5000000        4.5000000      154.5000000       14.7411301       -1.5110548        0.6293206
    30.6000000        0.5000000       -4.5000000      145.5000000       15.5570647        0.1253071       -0.1297839
    30.6000000        0.5000000       -3.5000000      145.5000000       15.5822395        0.1907236       -0.1340458
    30.6000000        0.5000000       -2.5000000      145.5000000       15.6074143        0.2561401       -0.1383077
    30.6000000        0.5000000       -1.5000000      145.5000000       15.6325891        0.3215566       -0.1425697
    30.6000000        0.5000000       -0.5000000      145.5000000       15.6577639        0.3869731       -0.1468316
    30.6000000        0.5000000        0.5000000      145.5000000       15.5229808        0.3867929       -0.2514553
    30.6000000        0.5000000        1.5000000      145.5000000       15.2282398        0.3210161       -0.4564406
    30.6000000        0.5000000        2.5000000      145.5000000       14.9334989        0.2552392       -0.6614260
    30.6000000        0.5000000        3.5000000      145.5000000       14.6387579        0.1894623       -0.8664114
    30.6000000        0.5000000        4.5000000      145.5000000       14.3440169        0.1236855       -1.0713968
    30.6000000        0.5000000       -4.5000000      146.5000000       15.1763728        0.3887943        0.2054243
    30.6000000        0.5000000       -3.5000000      146.5000000       15.3230228        0.3814499        0.0842367
    30.6000000        0.5000000       -2.5000000      146.5000000       15.4696727        0.3741056       -0.0369508
    30.6000000        0.5000000       -1.5000000      146.5000000       15.6163227        0.3667612       -0.1581383
    30.6000000        0.5000000       -0.5000000      146.5000000       15.7629726        0.3594169       -0.2793258
    30.6000000        0.5000000        0.5000000      146.5000000       15.7020929        0.3841737       -0.3784147
    30.6000000        0.5000000        1.5000000      146.5000000       15.4336836        0.4410318       -0.4554050
    30.6000000        0.5000000        2.5000000      146.5000000       15.1652743        0.4978898       -0.5323952
    30.6000000        0.5000000        3.5000000      146.5000000       14.8968650        0.5547479       -0.6093855
    30.6000000        0.5000000        4.5000000      146.5000000       14.6284556        0.6116059       -0.6863757
    30.6000000        0.5000000       -4.5000000      147.5000000       14.7956809        0.6522814        0.5406324
    30.6000000        0.5000000       -3.5000000      147.5000000       15.0638060        0.5721762        0.3025193
    30.6000000        0.5000000       -2.5000000      147.5000000       15.3319311        0.4920710        0.0644062
    30.6000000        0.5000000       -1.5000000      147.5000000       15.6000562        0.4119658       -0.1737069
    30.6000000        0.5000000       -0.5000000      147.5000000       15.8681813        0.3318606       -0.4118201
    30.6000000        0.5000000        0.5000000      147.5000000       15.8812050        0.3815545       -0.5053742
    30.6000000        0.5000000        1.5000000      147.5000000       15.6391274        0.5610475       -0.4543693
    30.6000000        0.5000000        2.5000000      147.5000000       15.3970497        0.7405404       -0.4033644
    30.6000000        0.5000000        3.5000000      147.5000000       15.1549720        0.9200334       -0.3523596
    30.6000000        0.5000000        4.5000000      147.5000000       14.9128944        1.0995263       -0.3013547
    30.6000000        0.5000000       -4.5000000      148.5000000       14.8358328        0.5778175        0.6411137
    30.6000000        0.5000000       -3.5000000      148.5000000       15.0936311        0.5008020        0.3748067
    30.6000000        0.5000000       -2.5000000      148.5000000       15.3514295        0.4237865        0.1084997
    30.6000000        0.5000000       -1.5000000      148.5000000       15.6092278        0.3467710       -0.1578073
    30.6000000        0.5000000       -0.5000000      148.5000000       15.8670262        0.2697555       -0.4241143
    30.6000000        0.5000000        0.5000000      148.5000000       15.8792040        0.3194343       -0.4860055
    30.6000000        0.5000000        1.5000000      148.5000000       15.6457612        0.4958074       -0.3434810
    30.6000000        0.5000000        2.5000000      148.5000000       15.4123185        0.6721806       -0.2009564
    30.6000000        0.5000000        3.5000000      148.5000000       15.1788758        0.8485538       -0.0584318
    30.6000000        0.5000000        4.5000000      148.5000000       14.9454330        1.0249269        0.0840927
    30.6000000        0.5000000       -4.5000000      149.5000000       15.2968357        0.1653968        0.5068642
    30.6000000        0.5000000       -3.5000000      149.5000000       15.4125032        0.1673228        0.3010965
    30.6000000        0.5000000       -2.5000000      149.5000000       15.5281706        0.1692488        0.0953288
    30.6000000        0.5000000       -1.5000000      149.5000000       15.6438380        0.1711748       -0.1104389
    30.6000000        0.5000000       -0.5000000      149.5000000       15.7595054        0.1731008       -0.3162065
    30.6000000        0.5000000        0.5000000      149.5000000       15.6960867        0.1978120       -0.3203063
    30.6000000        0.5000000        1.5000000      149.5000000       15.4535818        0.2453085       -0.1227380
    30.6000000        0.5000000        2.5000000      149.5000000       15.2110769        0.2928050        0.0748302
    30.6000000        0.5000000        3.5000000      149.5000000       14.9685721        0.3403015        0.2723984
    30.6000000        0.5000000        4.5000000      149.5000000       14.7260672        0.3877980        0.4699666
    30.6000000        0.5000000       -4.5000000      150.5000000       15.7578387       -0.2470240        0.3726146
    30.6000000        0.5000000       -3.5000000      150.5000000       15.7313752       -0.1661565        0.2273863
    30.6000000        0.5000000       -2.5000000      150.5000000       15.7049117       -0.0852890        0.0821579
    30.6000000        0.5000000       -1.5000000      150.5000000       15.6784482       -0.0044214       -0.0630704
    30.6000000        0.5000000       -0.5000000      150.5000000       15.6519847        0.0764461       -0.2082987
    30.6000000        0.5000000        0.5000000      150.5000000       15.5129695        0.0761898       -0.1546070
    30.6000000        0.5000000        1.5000000      150.5000000       15.2614024       -0.0051904        0.0980049
    30.6000000        0.5000000        2.5000000      150.5000000       15.0098354       -0.0865706        0.3506167
    30.6000000        0.5000000        3.5000000      150.5000000       14.7582684       -0.1679507        0.6032286
    30.6000000        0.5000000        4.5000000      150.5000000       14.5067013       -0.2493309        0.8558404
    30.6000000        0.5000000       -4.5000000      151.5000000       16.2188416       -0.6594448        0.2383650
    30.6000000        0.5000000       -3.5000000      151.5000000       16.0502472       -0.4996357        0.1536760
    30.6000000        0.5000000       -2.5000000      151.5000000       15.8816528       -0.3398267        0.0689870
    30.6000000        0.5000000       -1.5000000      151.5000000       15.7130584       -0.1800176       -0.0157020
    30.6000000        0.5000000       -0.5000000      151.5000000       15.5444640       -0.0202086       -0.1003910
    30.6000000        0.5000000        0.5000000      151.5000000       15.3298522       -0.0454325        0.0110923
    30.6000000        0.5000000        1.5000000      151.5000000       15.0692230       -0.2556893        0.3187478
    30.6000000        0.5000000        2.5000000      151.5000000       14.8085938       -0.4659461        0.6264033
    30.6000000        0.5000000        3.5000000      151.5000000       14.5479647       -0.6762030        0.9340587
    30.6000000        0.5000000        4.5000000      151.5000000       14.2873355       -0.8864598        1.2417142
    30.6000000        0.5000000       -4.5000000      152.5000000       16.6798445       -1.0718655        0.1041154
    30.6000000        0.5000000       -3.5000000      152.5000000       16.3691192       -0.8331150        0.0799658
    30.6000000        0.5000000       -2.5000000      152.5000000       16.0583939       -0.5943644        0.0558161
    30.6000000        0.5000000       -1.5000000      152.5000000       15.7476686       -0.3556138        0.0316665
    30.6000000        0.5000000       -0.5000000      152.5000000       15.4369433       -0.1168633        0.0075168
    30.6000000        0.5000000        0.5000000      152.5000000       15.1467349       -0.1670547        0.1767916
    30.6000000        0.5000000        1.5000000      152.5000000       14.8770436       -0.5061882        0.5394907
    30.6000000        0.5000000        2.5000000      152.5000000       14.6073523       -0.8453217        0.9021898
    30.6000000        0.5000000        3.5000000      152.5000000       14.3376610       -1.1844552        1.2648889
    30.6000000        0.5000000        4.5000000      152.5000000       14.0679697       -1.5235887        1.6275881
    30.6000000        0.5000000       -4.5000000      153.5000000       16.8404924       -1.0136879       -0.1080547
    30.6000000        0.5000000       -3.5000000      153.5000000       16.4922552       -0.7224522       -0.1119761
    30.6000000        0.5000000       -2.5000000      153.5000000       16.1440179       -0.4312164       -0.1158976
    30.6000000        0.5000000       -1.5000000      153.5000000       15.7957807       -0.1399807       -0.1198190
    30.6000000        0.5000000       -0.5000000      153.5000000       15.4475434        0.1512551       -0.1237404
    30.6000000        0.5000000        0.5000000      153.5000000       15.1465770        0.0778231        0.0606211
    30.6000000        0.5000000        1.5000000      153.5000000       14.8928815       -0.3602767        0.4332655
    30.6000000        0.5000000        2.5000000      153.5000000       14.6391860       -0.7983765        0.8059098
    30.6000000        0.5000000        3.5000000      153.5000000       14.3854904       -1.2364763        1.1785542
    30.6000000        0.5000000        4.5000000      153.5000000       14.1317949       -1.6745761        1.5511986
    30.6000000        0.5000000       -4.5000000      154.5000000       16.8509598       -0.7202064       -0.3591860
    30.6000000        0.5000000       -3.5000000      154.5000000       16.5175212       -0.3897139       -0.3630351
    30.6000000        0.5000000       -2.5000000      154.5000000       16.1840825       -0.0592214       -0.3668842
    30.6000000        0.5000000       -1.5000000      154.5000000       15.8506439        0.2712712       -0.3707333
    30.6000000        0.5000000       -0.5000000      154.5000000       15.5172052        0.6017637       -0.3745824
    30.6000000        0.5000000        0.5000000      154.5000000       15.2379007        0.5059546       -0.1964870
    30.6000000        0.5000000        1.5000000      154.5000000       15.0127301       -0.0161560        0.1635529
    30.6000000        0.5000000        2.5000000      154.5000000       14.7875596       -0.5382667        0.5235929
    30.6000000        0.5000000        3.5000000      154.5000000       14.5623891       -1.0603773        0.8836329
    30.6000000        0.5000000        4.5000000      154.5000000       14.3372186       -1.5824879        1.2436728
    30.6000000        1.5000000       -4.5000000      145.5000000       15.3687156       -0.0801370       -0.0619173
    30.6000000        1.5000000       -3.5000000      145.5000000       15.4891133       -0.0323434       -0.0241919
    30.6000000        1.5000000       -2.5000000      145.5000000       15.6095109        0.0154502        0.0135335
    30.6000000        1.5000000       -1.5000000      145.5000000       15.7299085        0.0632437        0.0512589
    30.6000000        1.5000000       -0.5000000      145.5000000       15.8503061        0.1110373        0.0889843
    30.6000000        1.5000000        0.5000000      145.5000000       15.7220612        0.1228836       -0.0131393
    30.6000000        1.5000000        1.5000000      145.5000000       15.3451737        0.0987824       -0.2551118
    30.6000000        1.5000000        2.5000000      145.5000000       14.9682863        0.0746813       -0.4970843
    30.6000000        1.5000000        3.5000000      145.5000000       14.5913988        0.0505802       -0.7390568
    30.6000000        1.5000000        4.5000000      145.5000000       14.2145113        0.0264790       -0.9810294
    30.6000000        1.5000000       -4.5000000      146.5000000       15.1360352        0.1546549        0.5108499
    30.6000000        1.5000000       -3.5000000      146.5000000       15.3361066        0.1527410        0.4114638
    30.6000000        1.5000000       -2.5000000      146.5000000       15.5361781        0.1508271        0.3120776
    30.6000000        1.5000000       -1.5000000      146.5000000       15.7362495        0.1489133        0.2126915
    30.6000000        1.5000000       -0.5000000      146.5000000       15.9363210        0.1469994        0.1133054
    30.6000000        1.5000000        0.5000000      146.5000000       15.8723126        0.1840002       -0.0184658
    30.6000000        1.5000000        1.5000000      146.5000000       15.5442245        0.2599157       -0.1826219
    30.6000000        1.5000000        2.5000000      146.5000000       15.2161364        0.3358312       -0.3467780
    30.6000000        1.5000000        3.5000000      146.5000000       14.8880482        0.4117467       -0.5109342
    30.6000000        1.5000000        4.5000000      146.5000000       14.5599601        0.4876623       -0.6750903
    30.6000000        1.5000000       -4.5000000      147.5000000       14.9033547        0.3894469        1.0836170
    30.6000000        1.5000000       -3.5000000      147.5000000       15.1831000        0.3378255        0.8471194
    30.6000000        1.5000000       -2.5000000      147.5000000       15.4628453        0.2862041        0.6106217
    30.6000000        1.5000000       -1.5000000      147.5000000       15.7425905        0.2345828        0.3741241
    30.6000000        1.5000000       -0.5000000      147.5000000       16.0223358        0.1829614        0.1376264
    30.6000000        1.5000000        0.5000000      147.5000000       16.0225641        0.2451168       -0.0237923
    30.6000000        1.5000000        1.5000000      147.5000000       15.7432753        0.4210490       -0.1101320
    30.6000000        1.5000000        2.5000000      147.5000000       15.4639865        0.5969811       -0.1964718
    30.6000000        1.5000000        3.5000000      147.5000000       15.1846976        0.7729133       -0.2828115
    30.6000000        1.5000000        4.5000000      147.5000000       14.9054088        0.9488455       -0.3691513
    30.6000000        1.5000000       -4.5000000      148.5000000       14.9451461        0.3569008        1.2620011
    30.6000000        1.5000000       -3.5000000      148.5000000       15.2001714        0.3000383        0.9799347
    30.6000000        1.5000000       -2.5000000      148.5000000       15.4551966        0.2431758        0.6978683
    30.6000000        1.5000000       -1.5000000      148.5000000       15.7102219        0.1863133        0.4158019
    30.6000000        1.5000000       -0.5000000      148.5000000       15.9652471        0.1294508        0.1337355
    30.6000000        1.5000000        0.5000000      148.5000000       15.9690972        0.1930572       -0.0143173
    30.6000000        1.5000000        1.5000000      148.5000000       15.7217722        0.3771326       -0.0283565
    30.6000000        1.5000000        2.5000000      148.5000000       15.4744472        0.5612079       -0.0423958
    30.6000000        1.5000000        3.5000000      148.5000000       15.2271222        0.7452832       -0.0564350
    30.6000000        1.5000000        4.5000000      148.5000000       14.9797972        0.9293585       -0.0704742
    30.6000000        1.5000000       -4.5000000      149.5000000       15.2614143        0.0570122        1.0459953
    30.6000000        1.5000000       -3.5000000      149.5000000       15.3873238        0.0393757        0.8099045
    30.6000000        1.5000000       -2.5000000      149.5000000       15.5132333        0.0217392        0.5738136
    30.6000000        1.5000000       -1.5000000      149.5000000       15.6391428        0.0041027        0.3377228
    30.6000000        1.5000000       -0.5000000      149.5000000       15.7650523       -0.0135338        0.1016320
    30.6000000        1.5000000        0.5000000      149.5000000       15.7119086        0.0278196        0.0099593
    30.6000000        1.5000000        1.5000000      149.5000000       15.4797116        0.1281630        0.0627047
    30.6000000        1.5000000        2.5000000      149.5000000       15.2475146        0.2285064        0.1154500
    30.6000000        1.5000000        3.5000000      149.5000000       15.0153176        0.3288497        0.1681954
    30.6000000        1.5000000        4.5000000      149.5000000       14.7831206        0.4291931        0.2209408
    30.6000000        1.5000000       -4.5000000      150.5000000       15.5776824       -0.2428765        0.8299895
    30.6000000        1.5000000       -3.5000000      150.5000000       15.5744762       -0.2212870        0.6398742
    30.6000000        1.5000000       -2.5000000      150.5000000       15.5712700       -0.1996975        0.4497590
    30.6000000        1.5000000       -1.5000000      150.5000000       15.5680638       -0.1781080        0.2596437
    30.6000000        1.5000000       -0.5000000      150.5000000       15.5648576       -0.1565185        0.0695285
    30.6000000        1.5000000        0.5000000      150.5000000       15.4547200       -0.1374180        0.0342358
    30.6000000        1.5000000        1.5000000      150.5000000       15.2376510       -0.1208066        0.1537658
    30.6000000        1.5000000        2.5000000      150.5000000       15.0205819       -0.1041952        0.2732958
    30.6000000        1.5000000        3.5000000      150.5000000       14.8035129       -0.0875837        0.3928258
    30.6000000        1.5000000        4.5000000      150.5000000       14.5864439       -0.0709723        0.5123558
    30.6000000        1.5000000       -4.5000000      151.5000000       15.8939505       -0.5427651        0.6139837
    30.6000000        1.5000000       -3.5000000      151.5000000       15.7616286       -0.4819496        0.4698440
    30.6000000        1.5000000       -2.5000000      151.5000000       15.6293067       -0.4211341        0.3257043
    30.6000000        1.5000000       -1.5000000      151.5000000       15.4969848       -0.3603186        0.1815647
    30.6000000        1.5000000       -0.5000000      151.5000000       15.3646628       -0.2995032        0.0374250
    30.6000000        1.5000000        0.5000000      151.5000000       15.1975314       -0.3026557        0.0585124
    30.6000000        1.5000000        1.5000000      151.5000000       14.9955903       -0.3697762        0.2448270
    30.6000000        1.5000000        2.5000000      151.5000000       14.7936493       -0.4368967        0.4311416
    30.6000000        1.5000000        3.5000000      151.5000000       14.5917083       -0.5040172        0.6174562
    30.6000000        1.5000000        4.5000000      151.5000000       14.3897672       -0.5711377        0.8037708
    30.6000000        1.5000000       -4.5000000      152.5000000       16.2102187       -0.8426538        0.3979779
    30.6000000        1.5000000       -3.5000000      152.5000000       15.9487810       -0.7426123        0.2998138
    30.6000000        1.5000000       -2.5000000      152.5000000       15.6873434       -0.6425708        0.2016497
    30.6000000        1.5000000       -1.5000000      152.5000000       15.4259057       -0.5425293        0.1034856
    30.6000000        1.5000000       -0.5000000      152.5000000       15.1644681       -0.4424878        0.0053215
    30.6000000        1.5000000        0.5000000      152.5000000       14.9403427       -0.4678933        0.0827890
    30.6000000        1.5000000        1.5000000      152.5000000       14.7535297       -0.6187458        0.3358882
    30.6000000        1.5000000        2.5000000      152.5000000       14.5667167       -0.7695982        0.5889874
    30.6000000        1.5000000        3.5000000      152.5000000       14.3799036       -0.9204507        0.8420867
    30.6000000        1.5000000        4.5000000      152.5000000       14.1930906       -1.0713031        1.0951859
    30.6000000        1.5000000       -4.5000000      153.5000000       16.4618122       -0.8213638        0.1010701
    30.6000000        1.5000000       -3.5000000      153.5000000       16.1538272       -0.6509706        0.0362167
    30.6000000        1.5000000       -2.5000000      153.5000000       15.8458422       -0.4805773       -0.0286368
    30.6000000        1.5000000       -1.5000000      153.5000000       15.5378572       -0.3101841       -0.0934902
    30.6000000        1.5000000       -0.5000000      153.5000000       15.2298722       -0.1397909       -0.1583437
    30.6000000        1.5000000        0.5000000      153.5000000       14.9874891       -0.1865381       -0.0588048
    30.6000000        1.5000000        1.5000000      153.5000000       14.8107078       -0.4504260        0.2051264
    30.6000000        1.5000000        2.5000000      153.5000000       14.6339265       -0.7143138        0.4690577
    30.6000000        1.5000000        3.5000000      153.5000000       14.4571453       -0.9782016        0.7329889
    30.6000000        1.5000000        4.5000000      153.5000000       14.2803640       -1.2420894        0.9969201
    30.6000000        1.5000000       -4.5000000      154.5000000       16.6810677       -0.6394814       -0.2362895
    30.6000000        1.5000000       -3.5000000      154.5000000       16.3678204       -0.3831732       -0.2741648
    30.6000000        1.5000000       -2.5000000      154.5000000       16.0545731       -0.1268650       -0.3120402
    30.6000000        1.5000000       -1.5000000      154.5000000       15.7413258        0.1294432       -0.3499156
    30.6000000        1.5000000       -0.5000000      154.5000000       15.4280785        0.3857514       -0.3877910
    30.6000000        1.5000000        0.5000000      154.5000000       15.1868060        0.3181179       -0.2833355
    30.6000000        1.5000000        1.5000000      154.5000000       15.0175083       -0.0734573       -0.0365491
    30.6000000        1.5000000        2.5000000      154.5000000       14.8482106       -0.4650325        0.2102373
    30.6000000        1.5000000        3.5000000      154.5000000       14.6789130       -0.8566076        0.4570237
    30.6000000        1.5000000        4.5000000      154.5000000       14.5096153       -1.2481828        0.7038101
    30.6000000        2.5000000       -4.5000000      145.5000000       15.4496641       -0.4073285        0.0470239
    30.6000000        2.5000000       -3.5000000      145.5000000       15.5018813       -0.4302792        0.1026905
    30.6000000        2.5000000       -2.5000000      145.5000000       15.5540986       -0.4532298        0.1583570
    30.6000000        2.5000000       -1.5000000      145.5000000       15.6063158       -0.4761805        0.2140235
    30.6000000        2.5000000       -0.5000000      145.5000000       15.6585330       -0.4991311        0.2696900
    30.6000000        2.5000000        0.5000000      145.5000000       15.5111241       -0.4859381        0.1513082
    30.6000000        2.5000000        1.5000000      145.5000000       15.1640891       -0.4366016       -0.1411217
    30.6000000        2.5000000        2.5000000      145.5000000       14.8170540       -0.3872650       -0.4335517
    30.6000000        2.5000000        3.5000000      145.5000000       14.4700190       -0.3379284       -0.7259816
    30.6000000        2.5000000        4.5000000      145.5000000       14.1229840       -0.2885918       -1.0184116
    30.6000000        2.5000000       -4.5000000      146.5000000       15.2948484       -0.0242168        0.5620532
    30.6000000        2.5000000       -3.5000000      146.5000000       15.4230315       -0.1072648        0.4460660
    30.6000000        2.5000000       -2.5000000      146.5000000       15.5512146       -0.1903127        0.3300787
    30.6000000        2.5000000       -1.5000000      146.5000000       15.6793977       -0.2733607        0.2140915
    30.6000000        2.5000000       -0.5000000      146.5000000       15.8075808       -0.3564086        0.0981043
    30.6000000        2.5000000        0.5000000      146.5000000       15.7183003       -0.3489632       -0.0364946
    30.6000000        2.5000000        1.5000000      146.5000000       15.4115562       -0.2510245       -0.1897050
    30.6000000        2.5000000        2.5000000      146.5000000       15.1048121       -0.1530857       -0.3429155
    30.6000000        2.5000000        3.5000000      146.5000000       14.7980680       -0.0551470       -0.4961260
    30.6000000        2.5000000        4.5000000      146.5000000       14.4913239        0.0427918       -0.6493365
    30.6000000        2.5000000       -4.5000000      147.5000000       15.1400327        0.3588949        1.0770825
    30.6000000        2.5000000       -3.5000000      147.5000000       15.3441817        0.2157497        0.7894415
    30.6000000        2.5000000       -2.5000000      147.5000000       15.5483307        0.0726044        0.5018005
    30.6000000        2.5000000       -1.5000000      147.5000000       15.7524797       -0.0705409        0.2141595
    30.6000000        2.5000000       -0.5000000      147.5000000       15.9566286       -0.2136862       -0.0734814
    30.6000000        2.5000000        0.5000000      147.5000000       15.9254765       -0.2119883       -0.2242974
    30.6000000        2.5000000        1.5000000      147.5000000       15.6590234       -0.0654474       -0.2382884
    30.6000000        2.5000000        2.5000000      147.5000000       15.3925702        0.0810935       -0.2522794
    30.6000000        2.5000000        3.5000000      147.5000000       15.1261170        0.2276345       -0.2662703
    30.6000000        2.5000000        4.5000000      147.5000000       14.8596638        0.3741754       -0.2802613
    30.6000000        2.5000000       -4.5000000      148.5000000       15.1556659        0.4398301        1.2728447
    30.6000000        2.5000000       -3.5000000      148.5000000       15.3430565        0.2779654        0.9082692
    30.6000000        2.5000000       -2.5000000      148.5000000       15.5304472        0.1161007        0.5436937
    30.6000000        2.5000000       -1.5000000      148.5000000       15.7178378       -0.0457640        0.1791182
    30.6000000        2.5000000       -0.5000000      148.5000000       15.9052285       -0.2076287       -0.1854573
    30.6000000        2.5000000        0.5000000      148.5000000       15.8771388       -0.2176880       -0.3307820
    30.6000000        2.5000000        1.5000000      148.5000000       15.6335688       -0.0759418       -0.2568559
    30.6000000        2.5000000        2.5000000      148.5000000       15.3899987        0.0658043       -0.1829299
    30.6000000        2.5000000        3.5000000      148.5000000       15.1464287        0.2075505       -0.1090038
    30.6000000        2.5000000        4.5000000      148.5000000       14.9028586        0.3492966       -0.0350778
    30.6000000        2.5000000       -4.5000000      149.5000000       15.3417507        0.2185835        1.1493343
    30.6000000        2.5000000       -3.5000000      149.5000000       15.4196573        0.0793780        0.8025452
    30.6000000        2.5000000       -2.5000000      149.5000000       15.4975639       -0.0598275        0.4557560
    30.6000000        2.5000000       -1.5000000      149.5000000       15.5754704       -0.1990331        0.1089669
    30.6000000        2.5000000       -0.5000000      149.5000000       15.6533770       -0.3382386       -0.2378222
