
These predictions were generated by SubDyn on 25-Apr-2025 at 11:51:38.




    Time	  M1N1TDxss	  M1N2TDxss
       s	        (m)	        (m)
   80.3400	-5.6956E-07	-4.2079E-01
   80.3500	-5.6935E-07	-4.2064E-01
   80.3600	-5.6905E-07	-4.2041E-01
   80.3700	-5.6863E-07	-4.2010E-01
   80.3800	-5.6812E-07	-4.1972E-01
   80.3900	-5.6750E-07	-4.1927E-01
   80.4000	-5.6678E-07	-4.1874E-01
   80.4100	-5.6596E-07	-4.1813E-01
   80.4200	-5.6503E-07	-4.1744E-01
   80.4300	-5.6401E-07	-4.1669E-01
   80.4400	-5.6288E-07	-4.1585E-01
   80.4500	-5.6164E-07	-4.1494E-01
   80.4600	-5.6031E-07	-4.1395E-01
   80.4700	-5.5887E-07	-4.1289E-01
   80.4800	-5.5734E-07	-4.1176E-01
   80.4900	-5.5570E-07	-4.1055E-01
   80.5000	-5.5396E-07	-4.0926E-01
   80.5100	-5.5212E-07	-4.0790E-01
   80.5200	-5.5018E-07	-4.0647E-01
   80.5300	-5.4814E-07	-4.0497E-01
   80.5400	-5.4600E-07	-4.0339E-01
   80.5500	-5.4377E-07	-4.0173E-01
   80.5600	-5.4143E-07	-4.0001E-01
   80.5700	-5.3900E-07	-3.9821E-01
   80.5800	-5.3646E-07	-3.9634E-01
   80.5900	-5.3383E-07	-3.9439E-01
   80.6000	-5.3111E-07	-3.9238E-01
   80.6100	-5.2829E-07	-3.9030E-01
   80.6200	-5.2537E-07	-3.8814E-01
   80.6300	-5.2235E-07	-3.8591E-01
   80.6400	-5.1925E-07	-3.8362E-01
   80.6500	-5.1604E-07	-3.8125E-01
   80.6600	-5.1275E-07	-3.7882E-01
   80.6700	-5.0936E-07	-3.7631E-01
   80.6800	-5.0588E-07	-3.7374E-01
   80.6900	-5.0230E-07	-3.7110E-01
   80.7000	-4.9864E-07	-3.6839E-01
   80.7100	-4.9489E-07	-3.6562E-01
   80.7200	-4.9104E-07	-3.6278E-01
   80.7300	-4.8711E-07	-3.5987E-01
   80.7400	-4.8309E-07	-3.5690E-01
   80.7500	-4.7898E-07	-3.5387E-01
   80.7600	-4.7478E-07	-3.5077E-01
   80.7700	-4.7050E-07	-3.4760E-01
   80.7800	-4.6613E-07	-3.4438E-01
   80.7900	-4.6168E-07	-3.4109E-01
   80.8000	-4.5714E-07	-3.3774E-01
   80.8100	-4.5253E-07	-3.3432E-01
   80.8200	-4.4783E-07	-3.3085E-01
   80.8300	-4.4304E-07	-3.2732E-01
   80.8400	-4.3818E-07	-3.2373E-01
   80.8500	-4.3324E-07	-3.2008E-01
   80.8600	-4.2822E-07	-3.1637E-01
   80.8700	-4.2312E-07	-3.1260E-01
   80.8800	-4.1795E-07	-3.0878E-01
   80.8900	-4.1270E-07	-3.0490E-01
   80.9000	-4.0737E-07	-3.0096E-01
   80.9100	-4.0197E-07	-2.9697E-01
   80.9200	-3.9650E-07	-2.9293E-01
   80.9300	-3.9096E-07	-2.8884E-01
   80.9400	-3.8534E-07	-2.8469E-01
   80.9500	-3.7966E-07	-2.8049E-01
   80.9600	-3.7390E-07	-2.7624E-01
   80.9700	-3.6808E-07	-2.7194E-01
   80.9800	-3.6219E-07	-2.6759E-01
   80.9900	-3.5624E-07	-2.6319E-01
   81.0000	-3.5022E-07	-2.5874E-01
   81.0100	-3.4414E-07	-2.5425E-01
   81.0200	-3.3800E-07	-2.4971E-01
   81.0300	-3.3179E-07	-2.4513E-01
   81.0400	-3.2553E-07	-2.4050E-01
   81.0500	-3.1920E-07	-2.3582E-01
   81.0600	-3.1282E-07	-2.3111E-01
   81.0700	-3.0638E-07	-2.2635E-01
   81.0800	-2.9988E-07	-2.2155E-01
   81.0900	-2.9334E-07	-2.1671E-01
   81.1000	-2.8673E-07	-2.1184E-01
   81.1100	-2.8008E-07	-2.0692E-01
   81.1200	-2.7337E-07	-2.0197E-01
   81.1300	-2.6662E-07	-1.9698E-01
   81.1400	-2.5982E-07	-1.9195E-01
   81.1500	-2.5297E-07	-1.8689E-01
   81.1600	-2.4607E-07	-1.8179E-01
   81.1700	-2.3913E-07	-1.7667E-01
   81.1800	-2.3214E-07	-1.7151E-01
   81.1900	-2.2512E-07	-1.6632E-01
   81.2000	-2.1805E-07	-1.6110E-01
   81.2100	-2.1095E-07	-1.5585E-01
   81.2200	-2.0380E-07	-1.5057E-01
   81.2300	-1.9662E-07	-1.4526E-01
   81.2400	-1.8940E-07	-1.3993E-01
   81.2500	-1.8215E-07	-1.3457E-01
   81.2600	-1.7487E-07	-1.2919E-01
   81.2700	-1.6755E-07	-1.2378E-01
   81.2800	-1.6020E-07	-1.1836E-01
   81.2900	-1.5283E-07	-1.1291E-01
   81.3000	-1.4542E-07	-1.0744E-01
   81.3100	-1.3799E-07	-1.0195E-01
   81.3200	-1.3054E-07	-9.6441E-02
   81.3300	-1.2306E-07	-9.0916E-02
   81.3400	-1.1556E-07	-8.5374E-02
   81.3500	-1.0804E-07	-7.9817E-02
   81.3600	-1.0049E-07	-7.4245E-02
   81.3700	-9.2935E-08	-6.8660E-02
   81.3800	-8.5359E-08	-6.3063E-02
   81.3900	-7.7767E-08	-5.7454E-02
   81.4000	-7.0161E-08	-5.1834E-02
   81.4100	-6.2542E-08	-4.6206E-02
   81.4200	-5.4912E-08	-4.0568E-02
   81.4300	-4.7272E-08	-3.4924E-02
   81.4400	-3.9623E-08	-2.9273E-02
   81.4500	-3.1967E-08	-2.3617E-02
   81.4600	-2.4305E-08	-1.7957E-02
   81.4700	-1.6639E-08	-1.2293E-02
   81.4800	-8.9700E-09	-6.6270E-03
   81.4900	-1.2993E-09	-9.5992E-04
   81.5000	 6.3717E-09	 4.7074E-03
   81.5100	 1.4041E-08	 1.0374E-02
   81.5200	 2.1709E-08	 1.6038E-02
   81.5300	 2.9372E-08	 2.1700E-02
   81.5400	 3.7030E-08	 2.7358E-02
   81.5500	 4.4681E-08	 3.3010E-02
   81.5600	 5.2325E-08	 3.8657E-02
   81.5700	 5.9958E-08	 4.4297E-02
   81.5800	 6.7581E-08	 4.9929E-02
   81.5900	 7.5192E-08	 5.5551E-02
   81.6000	 8.2789E-08	 6.1164E-02
   81.6100	 9.0371E-08	 6.6765E-02
   81.6200	 9.7936E-08	 7.2355E-02
   81.6300	 1.0548E-07	 7.7931E-02
   81.6400	 1.1301E-07	 8.3493E-02
   81.6500	 1.2052E-07	 8.9040E-02
   81.6600	 1.2801E-07	 9.4571E-02
   81.6700	 1.3547E-07	 1.0008E-01
   81.6800	 1.4291E-07	 1.0558E-01
   81.6900	 1.5032E-07	 1.1106E-01
   81.7000	 1.5771E-07	 1.1651E-01
   81.7100	 1.6506E-07	 1.2195E-01
   81.7200	 1.7239E-07	 1.2736E-01
   81.7300	 1.7969E-07	 1.3275E-01
   81.7400	 1.8695E-07	 1.3812E-01
   81.7500	 1.9418E-07	 1.4346E-01
   81.7600	 2.0137E-07	 1.4877E-01
   81.7700	 2.0853E-07	 1.5406E-01
   81.7800	 2.1565E-07	 1.5932E-01
   81.7900	 2.2273E-07	 1.6455E-01
   81.8000	 2.2977E-07	 1.6975E-01
   81.8100	 2.3677E-07	 1.7492E-01
   81.8200	 2.4372E-07	 1.8006E-01
   81.8300	 2.5063E-07	 1.8517E-01
   81.8400	 2.5750E-07	 1.9024E-01
   81.8500	 2.6432E-07	 1.9528E-01
   81.8600	 2.7109E-07	 2.0028E-01
   81.8700	 2.7781E-07	 2.0525E-01
   81.8800	 2.8448E-07	 2.1018E-01
   81.8900	 2.9110E-07	 2.1507E-01
   81.9000	 2.9767E-07	 2.1992E-01
   81.9100	 3.0419E-07	 2.2473E-01
   81.9200	 3.1064E-07	 2.2950E-01
   81.9300	 3.1705E-07	 2.3423E-01
   81.9400	 3.2339E-07	 2.3892E-01
   81.9500	 3.2968E-07	 2.4356E-01
   81.9600	 3.3590E-07	 2.4816E-01
   81.9700	 3.4207E-07	 2.5272E-01
   81.9800	 3.4817E-07	 2.5723E-01
   81.9900	 3.5421E-07	 2.6169E-01
   82.0000	 3.6018E-07	 2.6610E-01
   82.0100	 3.6610E-07	 2.7047E-01
   82.0200	 3.7194E-07	 2.7479E-01
   82.0300	 3.7772E-07	 2.7905E-01
   82.0400	 3.8342E-07	 2.8327E-01
   82.0500	 3.8906E-07	 2.8744E-01
   82.0600	 3.9463E-07	 2.9155E-01
   82.0700	 4.0013E-07	 2.9561E-01
   82.0800	 4.0555E-07	 2.9962E-01
   82.0900	 4.1090E-07	 3.0357E-01
   82.1000	 4.1618E-07	 3.0747E-01
   82.1100	 4.2138E-07	 3.1131E-01
   82.1200	 4.2650E-07	 3.1510E-01
   82.1300	 4.3155E-07	 3.1883E-01
   82.1400	 4.3652E-07	 3.2250E-01
   82.1500	 4.4141E-07	 3.2611E-01
   82.1600	 4.4621E-07	 3.2966E-01
   82.1700	 4.5094E-07	 3.3315E-01
   82.1800	 4.5559E-07	 3.3659E-01
   82.1900	 4.6015E-07	 3.3996E-01
   82.2000	 4.6463E-07	 3.4327E-01
   82.2100	 4.6903E-07	 3.4652E-01
   82.2200	 4.7334E-07	 3.4970E-01
   82.2300	 4.7757E-07	 3.5282E-01
   82.2400	 4.8170E-07	 3.5588E-01
   82.2500	 4.8576E-07	 3.5887E-01
   82.2600	 4.8972E-07	 3.6180E-01
   82.2700	 4.9359E-07	 3.6466E-01
   82.2800	 4.9738E-07	 3.6746E-01
   82.2900	 5.0107E-07	 3.7019E-01
   82.3000	 5.0468E-07	 3.7285E-01
   82.3100	 5.0819E-07	 3.7545E-01
   82.3200	 5.1161E-07	 3.7797E-01
   82.3300	 5.1494E-07	 3.8043E-01
   82.3400	 5.1817E-07	 3.8282E-01
   82.3500	 5.2131E-07	 3.8514E-01
   82.3600	 5.2436E-07	 3.8739E-01
   82.3700	 5.2731E-07	 3.8957E-01
   82.3800	 5.3016E-07	 3.9168E-01
   82.3900	 5.3292E-07	 3.9372E-01
   82.4000	 5.3558E-07	 3.9569E-01
   82.4100	 5.3815E-07	 3.9758E-01
   82.4200	 5.4062E-07	 3.9940E-01
   82.4300	 5.4299E-07	 4.0116E-01
   82.4400	 5.4526E-07	 4.0283E-01
   82.4500	 5.4743E-07	 4.0444E-01
   82.4600	 5.4950E-07	 4.0597E-01
   82.4700	 5.5148E-07	 4.0743E-01
   82.4800	 5.5335E-07	 4.0881E-01
   82.4900	 5.5512E-07	 4.1012E-01
   82.5000	 5.5679E-07	 4.1136E-01
   82.5100	 5.5837E-07	 4.1252E-01
   82.5200	 5.5984E-07	 4.1360E-01
   82.5300	 5.6120E-07	 4.1461E-01
   82.5400	 5.6247E-07	 4.1555E-01
   82.5500	 5.6364E-07	 4.1641E-01
   82.5600	 5.6470E-07	 4.1720E-01
   82.5700	 5.6566E-07	 4.1791E-01
   82.5800	 5.6652E-07	 4.1854E-01
   82.5900	 5.6727E-07	 4.1910E-01
   82.6000	 5.6792E-07	 4.1958E-01
   82.6100	 5.6847E-07	 4.1998E-01
   82.6200	 5.6892E-07	 4.2031E-01
   82.6300	 5.6926E-07	 4.2057E-01
   82.6400	 5.6950E-07	 4.2074E-01
   82.6500	 5.6964E-07	 4.2084E-01
   82.6600	 5.6967E-07	 4.2087E-01
   82.6700	 5.6960E-07	 4.2082E-01
   82.6800	 5.6943E-07	 4.2069E-01
   82.6900	 5.6915E-07	 4.2048E-01
   82.7000	 5.6877E-07	 4.2020E-01
   82.7100	 5.6829E-07	 4.1985E-01
   82.7200	 5.6770E-07	 4.1941E-01
   82.7300	 5.6701E-07	 4.1890E-01
   82.7400	 5.6622E-07	 4.1832E-01
   82.7500	 5.6532E-07	 4.1766E-01
   82.7600	 5.6433E-07	 4.1692E-01
   82.7700	 5.6323E-07	 4.1611E-01
   82.7800	 5.6203E-07	 4.1522E-01
   82.7900	 5.6072E-07	 4.1426E-01
   82.8000	 5.5932E-07	 4.1322E-01
   82.8100	 5.5781E-07	 4.1211E-01
   82.8200	 5.5620E-07	 4.1092E-01
   82.8300	 5.5449E-07	 4.0966E-01
   82.8400	 5.5269E-07	 4.0832E-01
   82.8500	 5.5078E-07	 4.0691E-01
   82.8600	 5.4877E-07	 4.0543E-01
   82.8700	 5.4666E-07	 4.0387E-01
   82.8800	 5.4445E-07	 4.0224E-01
   82.8900	 5.4214E-07	 4.0053E-01
   82.9000	 5.3974E-07	 3.9876E-01
   82.9100	 5.3724E-07	 3.9691E-01
   82.9200	 5.3464E-07	 3.9499E-01
   82.9300	 5.3194E-07	 3.9299E-01
   82.9400	 5.2915E-07	 3.9093E-01
   82.9500	 5.2626E-07	 3.8880E-01
   82.9600	 5.2327E-07	 3.8659E-01
   82.9700	 5.2019E-07	 3.8431E-01
   82.9800	 5.1702E-07	 3.8197E-01
   82.9900	 5.1375E-07	 3.7956E-01
   83.0000	 5.1039E-07	 3.7707E-01
   83.0100	 5.0693E-07	 3.7452E-01
   83.0200	 5.0339E-07	 3.7190E-01
   83.0300	 4.9975E-07	 3.6921E-01
   83.0400	 4.9603E-07	 3.6646E-01
   83.0500	 4.9221E-07	 3.6364E-01
   83.0600	 4.8830E-07	 3.6075E-01
   83.0700	 4.8431E-07	 3.5780E-01
   83.0800	 4.8022E-07	 3.5479E-01
   83.0900	 4.7605E-07	 3.5171E-01
   83.1000	 4.7180E-07	 3.4856E-01
   83.1100	 4.6745E-07	 3.4535E-01
   83.1200	 4.6303E-07	 3.4208E-01
   83.1300	 4.5852E-07	 3.3875E-01
   83.1400	 4.5392E-07	 3.3536E-01
   83.1500	 4.4925E-07	 3.3190E-01
   83.1600	 4.4449E-07	 3.2839E-01
   83.1700	 4.3965E-07	 3.2481E-01
   83.1800	 4.3473E-07	 3.2118E-01
   83.1900	 4.2974E-07	 3.1749E-01
   83.2000	 4.2466E-07	 3.1374E-01
   83.2100	 4.1951E-07	 3.0993E-01
   83.2200	 4.1428E-07	 3.0607E-01
   83.2300	 4.0898E-07	 3.0215E-01
   83.2400	 4.0360E-07	 2.9818E-01
   83.2500	 3.9815E-07	 2.9415E-01
   83.2600	 3.9263E-07	 2.9007E-01
   83.2700	 3.8704E-07	 2.8594E-01
   83.2800	 3.8137E-07	 2.8176E-01
   83.2900	 3.7564E-07	 2.7752E-01
   83.3000	 3.6984E-07	 2.7324E-01
   83.3100	 3.6397E-07	 2.6890E-01
   83.3200	 3.5804E-07	 2.6452E-01
   83.3300	 3.5204E-07	 2.6009E-01
   83.3400	 3.4598E-07	 2.5561E-01
   83.3500	 3.3985E-07	 2.5108E-01
   83.3600	 3.3366E-07	 2.4651E-01
   83.3700	 3.2742E-07	 2.4189E-01
   83.3800	 3.2111E-07	 2.3723E-01
   83.3900	 3.1474E-07	 2.3253E-01
   83.4000	 3.0832E-07	 2.2779E-01
   83.4100	 3.0184E-07	 2.2300E-01
   83.4200	 2.9531E-07	 2.1817E-01
   83.4300	 2.8872E-07	 2.1331E-01
   83.4400	 2.8209E-07	 2.0840E-01
   83.4500	 2.7540E-07	 2.0346E-01
   83.4600	 2.6866E-07	 1.9848E-01
   83.4700	 2.6187E-07	 1.9347E-01
   83.4800	 2.5503E-07	 1.8842E-01
   83.4900	 2.4815E-07	 1.8333E-01
   83.5000	 2.4122E-07	 1.7821E-01
   83.5100	 2.3425E-07	 1.7306E-01
   83.5200	 2.2724E-07	 1.6788E-01
   83.5300	 2.2018E-07	 1.6267E-01
   83.5400	 2.1309E-07	 1.5743E-01
   83.5500	 2.0595E-07	 1.5216E-01
   83.5600	 1.9878E-07	 1.4686E-01
   83.5700	 1.9158E-07	 1.4154E-01
   83.5800	 1.8434E-07	 1.3619E-01
   83.5900	 1.7706E-07	 1.3081E-01
   83.6000	 1.6975E-07	 1.2541E-01
   83.6100	 1.6242E-07	 1.1999E-01
   83.6200	 1.5505E-07	 1.1455E-01
   83.6300	 1.4765E-07	 1.0909E-01
   83.6400	 1.4023E-07	 1.0360E-01
   83.6500	 1.3278E-07	 9.8100E-02
   83.6600	 1.2531E-07	 9.2580E-02
   83.6700	 1.1782E-07	 8.7043E-02
   83.6800	 1.1030E-07	 8.1490E-02
   83.6900	 1.0277E-07	 7.5923E-02
   83.7000	 9.5212E-08	 7.0342E-02
   83.7100	 8.7640E-08	 6.4748E-02
   83.7200	 8.0052E-08	 5.9142E-02
   83.7300	 7.2450E-08	 5.3526E-02
   83.7400	 6.4835E-08	 4.7900E-02
   83.7500	 5.7208E-08	 4.2265E-02
   83.7600	 4.9571E-08	 3.6623E-02
   83.7700	 4.1925E-08	 3.0974E-02
   83.7800	 3.4271E-08	 2.5319E-02
   83.7900	 2.6611E-08	 1.9660E-02
   83.8000	 1.8946E-08	 1.3997E-02
   83.8100	 1.1278E-08	 8.3319E-03
   83.8200	 3.6073E-09	 2.6650E-03
   83.8300	-4.0638E-09	-3.0023E-03
   83.8400	-1.1734E-08	-8.6691E-03
   83.8500	-1.9402E-08	-1.4334E-02
   83.8600	-2.7067E-08	-1.9997E-02
   83.8700	-3.4727E-08	-2.5656E-02
   83.8800	-4.2380E-08	-3.1310E-02
   83.8900	-5.0026E-08	-3.6959E-02
   83.9000	-5.7663E-08	-4.2601E-02
   83.9100	-6.5289E-08	-4.8235E-02
   83.9200	-7.2903E-08	-5.3861E-02
   83.9300	-8.0504E-08	-5.9476E-02
   83.9400	-8.8091E-08	-6.5081E-02
   83.9500	-9.5662E-08	-7.0674E-02
   83.9600	-1.0321E-07	-7.6255E-02
   83.9700	-1.1075E-07	-8.1821E-02
   83.9800	-1.1826E-07	-8.7373E-02
   83.9900	-1.2576E-07	-9.2909E-02
   84.0000	-1.3323E-07	-9.8428E-02
   84.0100	-1.4067E-07	-1.0393E-01
   84.0200	-1.4809E-07	-1.0941E-01
   84.0300	-1.5549E-07	-1.1487E-01
   84.0400	-1.6285E-07	-1.2032E-01
   84.0500	-1.7019E-07	-1.2573E-01
   84.0600	-1.7749E-07	-1.3113E-01
   84.0700	-1.8477E-07	-1.3651E-01
   84.0800	-1.9201E-07	-1.4185E-01
   84.0900	-1.9921E-07	-1.4718E-01
   84.1000	-2.0638E-07	-1.5247E-01
   84.1100	-2.1351E-07	-1.5774E-01
   84.1200	-2.2060E-07	-1.6298E-01
   84.1300	-2.2766E-07	-1.6819E-01
   84.1400	-2.3467E-07	-1.7337E-01
   84.1500	-2.4164E-07	-1.7852E-01
   84.1600	-2.4856E-07	-1.8363E-01
   84.1700	-2.5544E-07	-1.8872E-01
   84.1800	-2.6227E-07	-1.9377E-01
   84.1900	-2.6906E-07	-1.9878E-01
   84.2000	-2.7580E-07	-2.0376E-01
   84.2100	-2.8248E-07	-2.0870E-01
   84.2200	-2.8912E-07	-2.1360E-01
   84.2300	-2.9570E-07	-2.1846E-01
   84.2400	-3.0223E-07	-2.2329E-01
   84.2500	-3.0871E-07	-2.2807E-01
   84.2600	-3.1513E-07	-2.3281E-01
   84.2700	-3.2149E-07	-2.3751E-01
   84.2800	-3.2779E-07	-2.4217E-01
   84.2900	-3.3403E-07	-2.4678E-01
   84.3000	-3.4022E-07	-2.5135E-01
   84.3100	-3.4634E-07	-2.5587E-01
   84.3200	-3.5240E-07	-2.6035E-01
   84.3300	-3.5839E-07	-2.6478E-01
   84.3400	-3.6432E-07	-2.6916E-01
   84.3500	-3.7019E-07	-2.7349E-01
   84.3600	-3.7598E-07	-2.7778E-01
   84.3700	-3.8171E-07	-2.8201E-01
   84.3800	-3.8737E-07	-2.8619E-01
   84.3900	-3.9296E-07	-2.9032E-01
   84.4000	-3.9848E-07	-2.9440E-01
   84.4100	-4.0393E-07	-2.9842E-01
   84.4200	-4.0930E-07	-3.0239E-01
   84.4300	-4.1460E-07	-3.0630E-01
   84.4400	-4.1982E-07	-3.1016E-01
   84.4500	-4.2497E-07	-3.1396E-01
   84.4600	-4.3004E-07	-3.1771E-01
   84.4700	-4.3503E-07	-3.2140E-01
   84.4800	-4.3994E-07	-3.2503E-01
   84.4900	-4.4478E-07	-3.2860E-01
   84.5000	-4.4953E-07	-3.3211E-01
   84.5100	-4.5420E-07	-3.3556E-01
   84.5200	-4.5879E-07	-3.3895E-01
   84.5300	-4.6329E-07	-3.4228E-01
   84.5400	-4.6772E-07	-3.4555E-01
   84.5500	-4.7205E-07	-3.4875E-01
   84.5600	-4.7630E-07	-3.5189E-01
   84.5700	-4.8047E-07	-3.5497E-01
   84.5800	-4.8455E-07	-3.5798E-01
   84.5900	-4.8854E-07	-3.6093E-01
   84.6000	-4.9244E-07	-3.6381E-01
   84.6100	-4.9625E-07	-3.6663E-01
   84.6200	-4.9997E-07	-3.6938E-01
   84.6300	-5.0360E-07	-3.7206E-01
   84.6400	-5.0714E-07	-3.7467E-01
   84.6500	-5.1059E-07	-3.7722E-01
   84.6600	-5.1395E-07	-3.7970E-01
   84.6700	-5.1721E-07	-3.8211E-01
   84.6800	-5.2038E-07	-3.8445E-01
   84.6900	-5.2345E-07	-3.8672E-01
   84.7000	-5.2643E-07	-3.8892E-01
   84.7100	-5.2931E-07	-3.9105E-01
   84.7200	-5.3210E-07	-3.9311E-01
   84.7300	-5.3479E-07	-3.9510E-01
   84.7400	-5.3739E-07	-3.9702E-01
   84.7500	-5.3988E-07	-3.9886E-01
   84.7600	-5.4228E-07	-4.0064E-01
   84.7700	-5.4458E-07	-4.0234E-01
   84.7800	-5.4679E-07	-4.0396E-01
   84.7900	-5.4889E-07	-4.0552E-01
   84.8000	-5.5089E-07	-4.0700E-01
   84.8100	-5.5280E-07	-4.0840E-01
   84.8200	-5.5460E-07	-4.0973E-01
   84.8300	-5.5630E-07	-4.1099E-01
   84.8400	-5.5790E-07	-4.1218E-01
   84.8500	-5.5940E-07	-4.1328E-01
   84.8600	-5.6080E-07	-4.1432E-01
   84.8700	-5.6210E-07	-4.1528E-01
   84.8800	-5.6330E-07	-4.1616E-01
   84.8900	-5.6439E-07	-4.1697E-01
   84.9000	-5.6538E-07	-4.1770E-01
   84.9100	-5.6627E-07	-4.1836E-01
   84.9200	-5.6705E-07	-4.1894E-01
   84.9300	-5.6774E-07	-4.1944E-01
   84.9400	-5.6832E-07	-4.1987E-01
   84.9500	-5.6879E-07	-4.2022E-01
   84.9600	-5.6917E-07	-4.2050E-01
   84.9700	-5.6944E-07	-4.2070E-01
   84.9800	-5.6961E-07	-4.2082E-01
   84.9900	-5.6967E-07	-4.2087E-01
   85.0000	-5.6963E-07	-4.2084E-01
   85.0100	-5.6949E-07	-4.2074E-01
   85.0200	-5.6924E-07	-4.2055E-01
   85.0300	-5.6889E-07	-4.2030E-01
   85.0400	-5.6844E-07	-4.1996E-01
   85.0500	-5.6789E-07	-4.1955E-01
   85.0600	-5.6723E-07	-4.1907E-01
   85.0700	-5.6647E-07	-4.1850E-01
   85.0800	-5.6560E-07	-4.1787E-01
   85.0900	-5.6464E-07	-4.1715E-01
   85.1000	-5.6357E-07	-4.1636E-01
   85.1100	-5.6240E-07	-4.1550E-01
   85.1200	-5.6113E-07	-4.1456E-01
   85.1300	-5.5975E-07	-4.1354E-01
   85.1400	-5.5827E-07	-4.1245E-01
   85.1500	-5.5670E-07	-4.1129E-01
   85.1600	-5.5502E-07	-4.1005E-01
   85.1700	-5.5324E-07	-4.0873E-01
   85.1800	-5.5136E-07	-4.0734E-01
   85.1900	-5.4938E-07	-4.0588E-01
   85.2000	-5.4730E-07	-4.0434E-01
   85.2100	-5.4513E-07	-4.0274E-01
   85.2200	-5.4285E-07	-4.0105E-01
   85.2300	-5.4047E-07	-3.9930E-01
   85.2400	-5.3800E-07	-3.9747E-01
   85.2500	-5.3543E-07	-3.9557E-01
   85.2600	-5.3276E-07	-3.9360E-01
   85.2700	-5.3000E-07	-3.9156E-01
   85.2800	-5.2714E-07	-3.8944E-01
   85.2900	-5.2418E-07	-3.8726E-01
   85.3000	-5.2113E-07	-3.8501E-01
   85.3100	-5.1798E-07	-3.8268E-01
   85.3200	-5.1474E-07	-3.8029E-01
   85.3300	-5.1141E-07	-3.7783E-01
   85.3400	-5.0798E-07	-3.7530E-01
   85.3500	-5.0447E-07	-3.7270E-01
   85.3600	-5.0086E-07	-3.7003E-01
   85.3700	-4.9716E-07	-3.6730E-01
   85.3800	-4.9337E-07	-3.6450E-01
   85.3900	-4.8949E-07	-3.6163E-01
   85.4000	-4.8552E-07	-3.5870E-01
   85.4100	-4.8146E-07	-3.5570E-01
   85.4200	-4.7732E-07	-3.5264E-01
   85.4300	-4.7309E-07	-3.4951E-01
   85.4400	-4.6877E-07	-3.4633E-01
   85.4500	-4.6437E-07	-3.4307E-01
   85.4600	-4.5988E-07	-3.3976E-01
   85.4700	-4.5531E-07	-3.3638E-01
   85.4800	-4.5066E-07	-3.3295E-01
   85.4900	-4.4593E-07	-3.2945E-01
   85.5000	-4.4112E-07	-3.2589E-01
   85.5100	-4.3622E-07	-3.2228E-01
   85.5200	-4.3125E-07	-3.1860E-01
   85.5300	-4.2620E-07	-3.1487E-01
   85.5400	-4.2107E-07	-3.1108E-01
   85.5500	-4.1586E-07	-3.0724E-01
   85.5600	-4.1058E-07	-3.0334E-01
   85.5700	-4.0523E-07	-2.9938E-01
   85.5800	-3.9980E-07	-2.9537E-01
   85.5900	-3.9430E-07	-2.9131E-01
   85.6000	-3.8873E-07	-2.8719E-01
   85.6100	-3.8309E-07	-2.8302E-01
   85.6200	-3.7737E-07	-2.7880E-01
   85.6300	-3.7159E-07	-2.7453E-01
   85.6400	-3.6575E-07	-2.7021E-01
   85.6500	-3.5983E-07	-2.6584E-01
   85.6600	-3.5385E-07	-2.6142E-01
   85.6700	-3.4781E-07	-2.5696E-01
   85.6800	-3.4170E-07	-2.5245E-01
   85.6900	-3.3553E-07	-2.4789E-01
   85.7000	-3.2930E-07	-2.4329E-01
   85.7100	-3.2301E-07	-2.3864E-01
   85.7200	-3.1667E-07	-2.3395E-01
   85.7300	-3.1026E-07	-2.2922E-01
   85.7400	-3.0380E-07	-2.2445E-01
   85.7500	-2.9728E-07	-2.1963E-01
   85.7600	-2.9071E-07	-2.1478E-01
   85.7700	-2.8409E-07	-2.0988E-01
   85.7800	-2.7741E-07	-2.0495E-01
   85.7900	-2.7069E-07	-1.9998E-01
   85.8000	-2.6391E-07	-1.9498E-01
   85.8100	-2.5709E-07	-1.8994E-01
   85.8200	-2.5022E-07	-1.8486E-01
   85.8300	-2.4331E-07	-1.7976E-01
   85.8400	-2.3635E-07	-1.7462E-01
   85.8500	-2.2935E-07	-1.6944E-01
   85.8600	-2.2231E-07	-1.6424E-01
   85.8700	-2.1523E-07	-1.5901E-01
   85.8800	-2.0810E-07	-1.5375E-01
   85.8900	-2.0094E-07	-1.4846E-01
   85.9000	-1.9375E-07	-1.4314E-01
   85.9100	-1.8652E-07	-1.3780E-01
   85.9200	-1.7925E-07	-1.3243E-01
   85.9300	-1.7196E-07	-1.2704E-01
   85.9400	-1.6463E-07	-1.2163E-01
   85.9500	-1.5727E-07	-1.1619E-01
   85.9600	-1.4988E-07	-1.1073E-01
   85.9700	-1.4247E-07	-1.0525E-01
   85.9800	-1.3503E-07	-9.9757E-02
   85.9900	-1.2756E-07	-9.4242E-02
   86.0000	-1.2007E-07	-8.8710E-02
   86.0100	-1.1257E-07	-8.3162E-02
   86.0200	-1.0504E-07	-7.7599E-02
   86.0300	-9.7486E-08	-7.2022E-02
   86.0400	-8.9920E-08	-6.6432E-02
   86.0500	-8.2337E-08	-6.0830E-02
   86.0600	-7.4739E-08	-5.5217E-02
   86.0700	-6.7128E-08	-4.9594E-02
   86.0800	-5.9504E-08	-4.3961E-02
   86.0900	-5.1870E-08	-3.8321E-02
   86.1000	-4.4226E-08	-3.2674E-02
   86.1100	-3.6574E-08	-2.7021E-02
   86.1200	-2.8916E-08	-2.1363E-02
   86.1300	-2.1253E-08	-1.5701E-02
