      Time     FAIRTEN1     FAIRTEN2     FAIRTEN3       CON4FX       CON4FY       CON4FZ       CON5FX       CON5FY       CON5FZ       CON6FX       CON6FY       CON6FZ      L1N19PX      L1N19PY      L1N19PZ      L2N19PX      L2N19PY      L2N19PZ      L3N19PX      L3N19PY      L3N19PZ
   56.8375  0.10053E+07  0.14599E+07  0.95110E+06  0.40060E+06  0.70094E+06 -0.59902E+06 -0.12581E+07  0.11466E+04 -0.74060E+06  0.37532E+06 -0.65395E+06 -0.57973E+06  0.42678E+02  0.64259E+02 -0.39198E+02 -0.71790E+02 -0.67113E+00 -0.33256E+02  0.42545E+02 -0.65237E+02 -0.40085E+02
   56.8500  0.10052E+07  0.14605E+07  0.95100E+06  0.40057E+06  0.70092E+06 -0.59898E+06 -0.12586E+07  0.11481E+04 -0.74088E+06  0.37526E+06 -0.65388E+06 -0.57967E+06  0.42676E+02  0.64259E+02 -0.39197E+02 -0.71792E+02 -0.67145E+00 -0.33255E+02  0.42543E+02 -0.65237E+02 -0.40084E+02
   56.8625  0.10052E+07  0.14611E+07  0.95090E+06  0.40054E+06  0.70090E+06 -0.59894E+06 -0.12592E+07  0.11496E+04 -0.74115E+06  0.37521E+06 -0.65382E+06 -0.57961E+06  0.42674E+02  0.64259E+02 -0.39196E+02 -0.71794E+02 -0.67177E+00 -0.33254E+02  0.42541E+02 -0.65238E+02 -0.40083E+02
   56.8750  0.10051E+07  0.14617E+07  0.95080E+06  0.40050E+06  0.70088E+06 -0.59891E+06 -0.12597E+07  0.11511E+04 -0.74143E+06  0.37515E+06 -0.65375E+06 -0.57955E+06  0.42672E+02  0.64260E+02 -0.39194E+02 -0.71795E+02 -0.67209E+00 -0.33253E+02  0.42539E+02 -0.65238E+02 -0.40083E+02
   56.8875  0.10051E+07  0.14623E+07  0.95070E+06  0.40047E+06  0.70086E+06 -0.59887E+06 -0.12602E+07  0.11526E+04 -0.74170E+06  0.37510E+06 -0.65369E+06 -0.57950E+06  0.42670E+02  0.64260E+02 -0.39193E+02 -0.71797E+02 -0.67241E+00 -0.33252E+02  0.42537E+02 -0.65239E+02 -0.40082E+02
   56.9000  0.10050E+07  0.14628E+07  0.95060E+06  0.40043E+06  0.70084E+06 -0.59883E+06 -0.12607E+07  0.11541E+04 -0.74197E+06  0.37505E+06 -0.65362E+06 -0.57944E+06  0.42668E+02  0.64260E+02 -0.39192E+02 -0.71799E+02 -0.67273E+00 -0.33251E+02  0.42535E+02 -0.65240E+02 -0.40081E+02
   56.9125  0.10050E+07  0.14634E+07  0.95049E+06  0.40040E+06  0.70082E+06 -0.59879E+06 -0.12612E+07  0.11555E+04 -0.74223E+06  0.37499E+06 -0.65356E+06 -0.57938E+06  0.42666E+02  0.64260E+02 -0.39190E+02 -0.71801E+02 -0.67305E+00 -0.33250E+02  0.42533E+02 -0.65240E+02 -0.40080E+02
   56.9250  0.10049E+07  0.14640E+07  0.95039E+06  0.40037E+06  0.70080E+06 -0.59876E+06 -0.12617E+07  0.11570E+04 -0.74250E+06  0.37494E+06 -0.65349E+06 -0.57932E+06  0.42664E+02  0.64261E+02 -0.39189E+02 -0.71802E+02 -0.67337E+00 -0.33249E+02  0.42531E+02 -0.65241E+02 -0.40079E+02
   56.9375  0.10049E+07  0.14645E+07  0.95029E+06  0.40033E+06  0.70078E+06 -0.59872E+06 -0.12622E+07  0.11585E+04 -0.74276E+06  0.37489E+06 -0.65343E+06 -0.57927E+06  0.42662E+02  0.64261E+02 -0.39188E+02 -0.71804E+02 -0.67369E+00 -0.33248E+02  0.42529E+02 -0.65242E+02 -0.40079E+02
   56.9500  0.10049E+07  0.14651E+07  0.95019E+06  0.40030E+06  0.70076E+06 -0.59868E+06 -0.12627E+07  0.11600E+04 -0.74303E+06  0.37483E+06 -0.65337E+06 -0.57921E+06  0.42661E+02  0.64261E+02 -0.39186E+02 -0.71806E+02 -0.67401E+00 -0.33247E+02  0.42527E+02 -0.65242E+02 -0.40078E+02
   56.9625  0.10048E+07  0.14657E+07  0.95009E+06  0.40027E+06  0.70075E+06 -0.59864E+06 -0.12632E+07  0.11615E+04 -0.74329E+06  0.37478E+06 -0.65330E+06 -0.57915E+06  0.42659E+02  0.64262E+02 -0.39185E+02 -0.71807E+02 -0.67433E+00 -0.33246E+02  0.42525E+02 -0.65243E+02 -0.40077E+02
   56.9750  0.10048E+07  0.14662E+07  0.94999E+06  0.40023E+06  0.70073E+06 -0.59861E+06 -0.12637E+07  0.11629E+04 -0.74355E+06  0.37472E+06 -0.65324E+06 -0.57909E+06  0.42657E+02  0.64262E+02 -0.39183E+02 -0.71809E+02 -0.67465E+00 -0.33245E+02  0.42523E+02 -0.65244E+02 -0.40076E+02
   56.9875  0.10047E+07  0.14668E+07  0.94989E+06  0.40020E+06  0.70071E+06 -0.59857E+06 -0.12642E+07  0.11644E+04 -0.74381E+06  0.37467E+06 -0.65318E+06 -0.57903E+06  0.42655E+02  0.64262E+02 -0.39182E+02 -0.71811E+02 -0.67497E+00 -0.33244E+02  0.42521E+02 -0.65244E+02 -0.40075E+02
   57.0000  0.10047E+07  0.14673E+07  0.94980E+06  0.40017E+06  0.70070E+06 -0.59853E+06 -0.12647E+07  0.11659E+04 -0.74407E+06  0.37462E+06 -0.65312E+06 -0.57898E+06  0.42653E+02  0.64263E+02 -0.39180E+02 -0.71812E+02 -0.67529E+00 -0.33243E+02  0.42519E+02 -0.65245E+02 -0.40075E+02
   57.0125  0.10046E+07  0.14679E+07  0.94970E+06  0.40014E+06  0.70069E+06 -0.59850E+06 -0.12651E+07  0.11673E+04 -0.74433E+06  0.37456E+06 -0.65306E+06 -0.57892E+06  0.42651E+02  0.64263E+02 -0.39179E+02 -0.71814E+02 -0.67561E+00 -0.33242E+02  0.42517E+02 -0.65246E+02 -0.40074E+02
   57.0250  0.10046E+07  0.14684E+07  0.94960E+06  0.40010E+06  0.70067E+06 -0.59846E+06 -0.12656E+07  0.11687E+04 -0.74458E+06  0.37451E+06 -0.65300E+06 -0.57886E+06  0.42649E+02  0.64263E+02 -0.39178E+02 -0.71815E+02 -0.67594E+00 -0.33241E+02  0.42515E+02 -0.65246E+02 -0.40073E+02
   57.0375  0.10045E+07  0.14689E+07  0.94950E+06  0.40007E+06  0.70066E+06 -0.59843E+06 -0.12661E+07  0.11702E+04 -0.74483E+06  0.37446E+06 -0.65293E+06 -0.57880E+06  0.42647E+02  0.64264E+02 -0.39176E+02 -0.71817E+02 -0.67626E+00 -0.33240E+02  0.42513E+02 -0.65247E+02 -0.40072E+02
   57.0500  0.10045E+07  0.14695E+07  0.94940E+06  0.40004E+06  0.70065E+06 -0.59839E+06 -0.12665E+07  0.11716E+04 -0.74508E+06  0.37440E+06 -0.65288E+06 -0.57874E+06  0.42645E+02  0.64264E+02 -0.39175E+02 -0.71819E+02 -0.67658E+00 -0.33239E+02  0.42511E+02 -0.65248E+02 -0.40071E+02
   57.0625  0.10045E+07  0.14700E+07  0.94931E+06  0.40001E+06  0.70064E+06 -0.59836E+06 -0.12670E+07  0.11730E+04 -0.74533E+06  0.37435E+06 -0.65282E+06 -0.57869E+06  0.42643E+02  0.64264E+02 -0.39173E+02 -0.71820E+02 -0.67690E+00 -0.33238E+02  0.42509E+02 -0.65248E+02 -0.40070E+02
   57.0750  0.10044E+07  0.14705E+07  0.94921E+06  0.39998E+06  0.70063E+06 -0.59832E+06 -0.12675E+07  0.11744E+04 -0.74558E+06  0.37430E+06 -0.65276E+06 -0.57863E+06  0.42641E+02  0.64265E+02 -0.39172E+02 -0.71822E+02 -0.67722E+00 -0.33237E+02  0.42507E+02 -0.65249E+02 -0.40069E+02
   57.0875  0.10044E+07  0.14710E+07  0.94912E+06  0.39995E+06  0.70062E+06 -0.59829E+06 -0.12679E+07  0.11758E+04 -0.74582E+06  0.37424E+06 -0.65270E+06 -0.57857E+06  0.42639E+02  0.64265E+02 -0.39170E+02 -0.71823E+02 -0.67755E+00 -0.33237E+02  0.42505E+02 -0.65250E+02 -0.40068E+02
   57.1000  0.10043E+07  0.14715E+07  0.94902E+06  0.39992E+06  0.70061E+06 -0.59825E+06 -0.12684E+07  0.11771E+04 -0.74606E+06  0.37419E+06 -0.65264E+06 -0.57852E+06  0.42637E+02  0.64266E+02 -0.39169E+02 -0.71825E+02 -0.67787E+00 -0.33236E+02  0.42503E+02 -0.65251E+02 -0.40068E+02
   57.1125  0.10043E+07  0.14720E+07  0.94893E+06  0.39989E+06  0.70060E+06 -0.59822E+06 -0.12688E+07  0.11785E+04 -0.74630E+06  0.37414E+06 -0.65259E+06 -0.57846E+06  0.42635E+02  0.64266E+02 -0.39167E+02 -0.71826E+02 -0.67819E+00 -0.33235E+02  0.42501E+02 -0.65251E+02 -0.40067E+02
   57.1250  0.10043E+07  0.14725E+07  0.94884E+06  0.39986E+06  0.70059E+06 -0.59819E+06 -0.12692E+07  0.11798E+04 -0.74654E+06  0.37409E+06 -0.65253E+06 -0.57840E+06  0.42633E+02  0.64266E+02 -0.39166E+02 -0.71828E+02 -0.67852E+00 -0.33234E+02  0.42499E+02 -0.65252E+02 -0.40066E+02
   57.1375  0.10042E+07  0.14730E+07  0.94875E+06  0.39983E+06  0.70058E+06 -0.59816E+06 -0.12697E+07  0.11812E+04 -0.74677E+06  0.37404E+06 -0.65248E+06 -0.57835E+06  0.42631E+02  0.64267E+02 -0.39164E+02 -0.71829E+02 -0.67884E+00 -0.33233E+02  0.42497E+02 -0.65253E+02 -0.40065E+02
   57.1500  0.10042E+07  0.14735E+07  0.94866E+06  0.39980E+06  0.70058E+06 -0.59812E+06 -0.12701E+07  0.11825E+04 -0.74700E+06  0.37399E+06 -0.65243E+06 -0.57830E+06  0.42629E+02  0.64267E+02 -0.39163E+02 -0.71831E+02 -0.67916E+00 -0.33232E+02  0.42495E+02 -0.65254E+02 -0.40064E+02
   57.1625  0.10042E+07  0.14740E+07  0.94857E+06  0.39977E+06  0.70057E+06 -0.59809E+06 -0.12705E+07  0.11838E+04 -0.74723E+06  0.37394E+06 -0.65238E+06 -0.57824E+06  0.42627E+02  0.64268E+02 -0.39161E+02 -0.71832E+02 -0.67949E+00 -0.33231E+02  0.42493E+02 -0.65255E+02 -0.40063E+02
   57.1750  0.10041E+07  0.14744E+07  0.94848E+06  0.39974E+06  0.70057E+06 -0.59806E+06 -0.12709E+07  0.11851E+04 -0.74746E+06  0.37389E+06 -0.65232E+06 -0.57819E+06  0.42625E+02  0.64268E+02 -0.39160E+02 -0.71834E+02 -0.67981E+00 -0.33230E+02  0.42491E+02 -0.65255E+02 -0.40062E+02
   57.1875  0.10041E+07  0.14749E+07  0.94840E+06  0.39972E+06  0.70057E+06 -0.59803E+06 -0.12713E+07  0.11863E+04 -0.74768E+06  0.37384E+06 -0.65228E+06 -0.57814E+06  0.42623E+02  0.64269E+02 -0.39158E+02 -0.71835E+02 -0.68014E+00 -0.33229E+02  0.42489E+02 -0.65256E+02 -0.40061E+02
   57.2000  0.10041E+07  0.14754E+07  0.94831E+06  0.39969E+06  0.70056E+06 -0.59800E+06 -0.12717E+07  0.11876E+04 -0.74790E+06  0.37379E+06 -0.65223E+06 -0.57808E+06  0.42621E+02  0.64269E+02 -0.39156E+02 -0.71837E+02 -0.68047E+00 -0.33228E+02  0.42487E+02 -0.65257E+02 -0.40060E+02
   57.2125  0.10040E+07  0.14758E+07  0.94823E+06  0.39966E+06  0.70056E+06 -0.59797E+06 -0.12721E+07  0.11888E+04 -0.74812E+06  0.37374E+06 -0.65218E+06 -0.57803E+06  0.42620E+02  0.64269E+02 -0.39155E+02 -0.71838E+02 -0.68079E+00 -0.33227E+02  0.42485E+02 -0.65258E+02 -0.40059E+02
   57.2250  0.10040E+07  0.14762E+07  0.94815E+06  0.39964E+06  0.70056E+06 -0.59794E+06 -0.12725E+07  0.11900E+04 -0.74833E+06  0.37370E+06 -0.65214E+06 -0.57799E+06  0.42618E+02  0.64270E+02 -0.39153E+02 -0.71839E+02 -0.68112E+00 -0.33226E+02  0.42483E+02 -0.65259E+02 -0.40058E+02
   57.2375  0.10040E+07  0.14767E+07  0.94808E+06  0.39961E+06  0.70057E+06 -0.59792E+06 -0.12729E+07  0.11912E+04 -0.74854E+06  0.37365E+06 -0.65209E+06 -0.57794E+06  0.42616E+02  0.64270E+02 -0.39152E+02 -0.71841E+02 -0.68145E+00 -0.33226E+02  0.42481E+02 -0.65260E+02 -0.40057E+02
   57.2500  0.10040E+07  0.14771E+07  0.94800E+06  0.39959E+06  0.70057E+06 -0.59789E+06 -0.12733E+07  0.11923E+04 -0.74874E+06  0.37360E+06 -0.65205E+06 -0.57789E+06  0.42614E+02  0.64271E+02 -0.39150E+02 -0.71842E+02 -0.68177E+00 -0.33225E+02  0.42479E+02 -0.65260E+02 -0.40056E+02
   57.2625  0.10039E+07  0.14775E+07  0.94793E+06  0.39956E+06  0.70058E+06 -0.59787E+06 -0.12736E+07  0.11934E+04 -0.74894E+06  0.37356E+06 -0.65201E+06 -0.57785E+06  0.42612E+02  0.64271E+02 -0.39149E+02 -0.71844E+02 -0.68210E+00 -0.33224E+02  0.42477E+02 -0.65261E+02 -0.40055E+02
   57.2750  0.10039E+07  0.14779E+07  0.94786E+06  0.39954E+06  0.70058E+06 -0.59784E+06 -0.12740E+07  0.11946E+04 -0.74914E+06  0.37352E+06 -0.65198E+06 -0.57780E+06  0.42610E+02  0.64272E+02 -0.39147E+02 -0.71845E+02 -0.68243E+00 -0.33223E+02  0.42475E+02 -0.65262E+02 -0.40054E+02
   57.2875  0.10039E+07  0.14783E+07  0.94780E+06  0.39952E+06  0.70059E+06 -0.59782E+06 -0.12743E+07  0.11956E+04 -0.74933E+06  0.37348E+06 -0.65194E+06 -0.57776E+06  0.42608E+02  0.64272E+02 -0.39145E+02 -0.71846E+02 -0.68276E+00 -0.33222E+02  0.42473E+02 -0.65263E+02 -0.40053E+02
   57.3000  0.10039E+07  0.14787E+07  0.94774E+06  0.39950E+06  0.70060E+06 -0.59780E+06 -0.12746E+07  0.11967E+04 -0.74951E+06  0.37344E+06 -0.65191E+06 -0.57772E+06  0.42606E+02  0.64273E+02 -0.39144E+02 -0.71848E+02 -0.68309E+00 -0.33221E+02  0.42471E+02 -0.65264E+02 -0.40052E+02
   57.3125  0.10039E+07  0.14790E+07  0.94768E+06  0.39948E+06  0.70061E+06 -0.59778E+06 -0.12750E+07  0.11977E+04 -0.74969E+06  0.37340E+06 -0.65188E+06 -0.57768E+06  0.42604E+02  0.64273E+02 -0.39142E+02 -0.71849E+02 -0.68342E+00 -0.33220E+02  0.42469E+02 -0.65265E+02 -0.40051E+02
   57.3250  0.10039E+07  0.14794E+07  0.94762E+06  0.39946E+06  0.70062E+06 -0.59776E+06 -0.12753E+07  0.11987E+04 -0.74987E+06  0.37336E+06 -0.65185E+06 -0.57764E+06  0.42602E+02  0.64274E+02 -0.39141E+02 -0.71850E+02 -0.68375E+00 -0.33219E+02  0.42468E+02 -0.65266E+02 -0.40050E+02
   57.3375  0.10039E+07  0.14798E+07  0.94756E+06  0.39944E+06  0.70064E+06 -0.59774E+06 -0.12756E+07  0.11997E+04 -0.75004E+06  0.37332E+06 -0.65183E+06 -0.57761E+06  0.42601E+02  0.64274E+02 -0.39139E+02 -0.71852E+02 -0.68408E+00 -0.33218E+02  0.42466E+02 -0.65267E+02 -0.40049E+02
   57.3500  0.10038E+07  0.14801E+07  0.94751E+06  0.39942E+06  0.70065E+06 -0.59772E+06 -0.12759E+07  0.12007E+04 -0.75021E+06  0.37328E+06 -0.65180E+06 -0.57757E+06  0.42599E+02  0.64275E+02 -0.39138E+02 -0.71853E+02 -0.68441E+00 -0.33218E+02  0.42464E+02 -0.65267E+02 -0.40048E+02
   57.3625  0.10038E+07  0.14804E+07  0.94746E+06  0.39940E+06  0.70067E+06 -0.59770E+06 -0.12762E+07  0.12016E+04 -0.75037E+06  0.37325E+06 -0.65178E+06 -0.57754E+06  0.42597E+02  0.64275E+02 -0.39136E+02 -0.71854E+02 -0.68475E+00 -0.33217E+02  0.42462E+02 -0.65268E+02 -0.40047E+02
   57.3750  0.10038E+07  0.14807E+07  0.94741E+06  0.39938E+06  0.70068E+06 -0.59768E+06 -0.12764E+07  0.12025E+04 -0.75053E+06  0.37321E+06 -0.65176E+06 -0.57751E+06  0.42595E+02  0.64276E+02 -0.39134E+02 -0.71855E+02 -0.68508E+00 -0.33216E+02  0.42460E+02 -0.65269E+02 -0.40045E+02
   57.3875  0.10038E+07  0.14811E+07  0.94737E+06  0.39936E+06  0.70070E+06 -0.59767E+06 -0.12767E+07  0.12034E+04 -0.75068E+06  0.37318E+06 -0.65174E+06 -0.57748E+06  0.42593E+02  0.64276E+02 -0.39133E+02 -0.71857E+02 -0.68541E+00 -0.33215E+02  0.42458E+02 -0.65270E+02 -0.40044E+02
   57.4000  0.10038E+07  0.14814E+07  0.94732E+06  0.39935E+06  0.70072E+06 -0.59765E+06 -0.12770E+07  0.12042E+04 -0.75083E+06  0.37314E+06 -0.65172E+06 -0.57745E+06  0.42591E+02  0.64277E+02 -0.39131E+02 -0.71858E+02 -0.68575E+00 -0.33214E+02  0.42456E+02 -0.65271E+02 -0.40043E+02
   57.4125  0.10038E+07  0.14817E+07  0.94728E+06  0.39933E+06  0.70074E+06 -0.59763E+06 -0.12772E+07  0.12050E+04 -0.75098E+06  0.37311E+06 -0.65170E+06 -0.57742E+06  0.42589E+02  0.64277E+02 -0.39129E+02 -0.71859E+02 -0.68608E+00 -0.33213E+02  0.42454E+02 -0.65272E+02 -0.40042E+02
   57.4250  0.10038E+07  0.14819E+07  0.94724E+06  0.39932E+06  0.70076E+06 -0.59762E+06 -0.12775E+07  0.12058E+04 -0.75112E+06  0.37308E+06 -0.65169E+06 -0.57739E+06  0.42587E+02  0.64278E+02 -0.39128E+02 -0.71860E+02 -0.68642E+00 -0.33212E+02  0.42452E+02 -0.65273E+02 -0.40041E+02
   57.4375  0.10038E+07  0.14822E+07  0.94721E+06  0.39930E+06  0.70078E+06 -0.59760E+06 -0.12777E+07  0.12066E+04 -0.75126E+06  0.37305E+06 -0.65168E+06 -0.57737E+06  0.42586E+02  0.64278E+02 -0.39126E+02 -0.71861E+02 -0.68675E+00 -0.33212E+02  0.42450E+02 -0.65274E+02 -0.40040E+02
   57.4500  0.10038E+07  0.14825E+07  0.94717E+06  0.39929E+06  0.70080E+06 -0.59759E+06 -0.12779E+07  0.12073E+04 -0.75139E+06  0.37302E+06 -0.65167E+06 -0.57734E+06  0.42584E+02  0.64279E+02 -0.39125E+02 -0.71863E+02 -0.68709E+00 -0.33211E+02  0.42448E+02 -0.65275E+02 -0.40039E+02
   57.4625  0.10038E+07  0.14827E+07  0.94714E+06  0.39927E+06  0.70082E+06 -0.59758E+06 -0.12782E+07  0.12080E+04 -0.75152E+06  0.37299E+06 -0.65166E+06 -0.57732E+06  0.42582E+02  0.64279E+02 -0.39123E+02 -0.71864E+02 -0.68742E+00 -0.33210E+02  0.42446E+02 -0.65276E+02 -0.40038E+02
   57.4750  0.10038E+07  0.14830E+07  0.94711E+06  0.39926E+06  0.70084E+06 -0.59757E+06 -0.12784E+07  0.12087E+04 -0.75164E+06  0.37296E+06 -0.65165E+06 -0.57730E+06  0.42580E+02  0.64280E+02 -0.39121E+02 -0.71865E+02 -0.68776E+00 -0.33209E+02  0.42444E+02 -0.65277E+02 -0.40037E+02
   57.4875  0.10038E+07  0.14832E+07  0.94709E+06  0.39924E+06  0.70087E+06 -0.59755E+06 -0.12786E+07  0.12093E+04 -0.75175E+06  0.37294E+06 -0.65165E+06 -0.57728E+06  0.42578E+02  0.64280E+02 -0.39120E+02 -0.71866E+02 -0.68810E+00 -0.33208E+02  0.42442E+02 -0.65278E+02 -0.40036E+02
   57.5000  0.10038E+07  0.14834E+07  0.94707E+06  0.39923E+06  0.70089E+06 -0.59754E+06 -0.12787E+07  0.12100E+04 -0.75186E+06  0.37291E+06 -0.65165E+06 -0.57726E+06  0.42577E+02  0.64281E+02 -0.39118E+02 -0.71867E+02 -0.68844E+00 -0.33207E+02  0.42440E+02 -0.65279E+02 -0.40034E+02
   57.5125  0.10038E+07  0.14836E+07  0.94705E+06  0.39922E+06  0.70092E+06 -0.59753E+06 -0.12789E+07  0.12105E+04 -0.75197E+06  0.37289E+06 -0.65165E+06 -0.57724E+06  0.42575E+02  0.64281E+02 -0.39116E+02 -0.71868E+02 -0.68878E+00 -0.33206E+02  0.42439E+02 -0.65280E+02 -0.40033E+02
   57.5250  0.10039E+07  0.14838E+07  0.94703E+06  0.39921E+06  0.70095E+06 -0.59752E+06 -0.12791E+07  0.12111E+04 -0.75207E+06  0.37287E+06 -0.65165E+06 -0.57723E+06  0.42573E+02  0.64282E+02 -0.39115E+02 -0.71869E+02 -0.68912E+00 -0.33206E+02  0.42437E+02 -0.65281E+02 -0.40032E+02
   57.5375  0.10039E+07  0.14840E+07  0.94702E+06  0.39920E+06  0.70098E+06 -0.59752E+06 -0.12792E+07  0.12116E+04 -0.75217E+06  0.37285E+06 -0.65165E+06 -0.57721E+06  0.42571E+02  0.64282E+02 -0.39113E+02 -0.71870E+02 -0.68946E+00 -0.33205E+02  0.42435E+02 -0.65282E+02 -0.40031E+02
   57.5500  0.10039E+07  0.14842E+07  0.94701E+06  0.39919E+06  0.70101E+06 -0.59751E+06 -0.12794E+07  0.12121E+04 -0.75226E+06  0.37283E+06 -0.65166E+06 -0.57720E+06  0.42569E+02  0.64283E+02 -0.39111E+02 -0.71871E+02 -0.68980E+00 -0.33204E+02  0.42433E+02 -0.65282E+02 -0.40030E+02
   57.5625  0.10039E+07  0.14843E+07  0.94700E+06  0.39918E+06  0.70104E+06 -0.59750E+06 -0.12795E+07  0.12126E+04 -0.75234E+06  0.37281E+06 -0.65167E+06 -0.57719E+06  0.42568E+02  0.64283E+02 -0.39110E+02 -0.71873E+02 -0.69014E+00 -0.33203E+02  0.42431E+02 -0.65283E+02 -0.40029E+02
   57.5750  0.10039E+07  0.14845E+07  0.94699E+06  0.39917E+06  0.70108E+06 -0.59750E+06 -0.12796E+07  0.12130E+04 -0.75242E+06  0.37279E+06 -0.65168E+06 -0.57719E+06  0.42566E+02  0.64284E+02 -0.39108E+02 -0.71874E+02 -0.69048E+00 -0.33202E+02  0.42429E+02 -0.65284E+02 -0.40028E+02
   57.5875  0.10039E+07  0.14846E+07  0.94699E+06  0.39917E+06  0.70111E+06 -0.59749E+06 -0.12798E+07  0.12134E+04 -0.75250E+06  0.37277E+06 -0.65169E+06 -0.57718E+06  0.42564E+02  0.64284E+02 -0.39106E+02 -0.71875E+02 -0.69082E+00 -0.33202E+02  0.42427E+02 -0.65285E+02 -0.40026E+02
   57.6000  0.10040E+07  0.14847E+07  0.94699E+06  0.39916E+06  0.70115E+06 -0.59749E+06 -0.12799E+07  0.12138E+04 -0.75257E+06  0.37276E+06 -0.65171E+06 -0.57717E+06  0.42562E+02  0.64285E+02 -0.39105E+02 -0.71876E+02 -0.69117E+00 -0.33201E+02  0.42425E+02 -0.65286E+02 -0.40025E+02
   57.6125  0.10040E+07  0.14848E+07  0.94700E+06  0.39915E+06  0.70118E+06 -0.59749E+06 -0.12799E+07  0.12142E+04 -0.75263E+06  0.37274E+06 -0.65172E+06 -0.57717E+06  0.42561E+02  0.64285E+02 -0.39103E+02 -0.71877E+02 -0.69151E+00 -0.33200E+02  0.42424E+02 -0.65287E+02 -0.40024E+02
   57.6250  0.10040E+07  0.14849E+07  0.94701E+06  0.39915E+06  0.70122E+06 -0.59749E+06 -0.12800E+07  0.12145E+04 -0.75269E+06  0.37273E+06 -0.65174E+06 -0.57717E+06  0.42559E+02  0.64286E+02 -0.39101E+02 -0.71878E+02 -0.69185E+00 -0.33199E+02  0.42422E+02 -0.65288E+02 -0.40023E+02
   57.6375  0.10040E+07  0.14850E+07  0.94702E+06  0.39915E+06  0.70127E+06 -0.59749E+06 -0.12801E+07  0.12148E+04 -0.75274E+06  0.37272E+06 -0.65177E+06 -0.57717E+06  0.42557E+02  0.64286E+02 -0.39100E+02 -0.71879E+02 -0.69220E+00 -0.33198E+02  0.42420E+02 -0.65289E+02 -0.40022E+02
   57.6500  0.10041E+07  0.14851E+07  0.94703E+06  0.39914E+06  0.70131E+06 -0.59749E+06 -0.12802E+07  0.12150E+04 -0.75279E+06  0.37271E+06 -0.65179E+06 -0.57717E+06  0.42555E+02  0.64287E+02 -0.39098E+02 -0.71879E+02 -0.69254E+00 -0.33197E+02  0.42418E+02 -0.65290E+02 -0.40021E+02
   57.6625  0.10041E+07  0.14852E+07  0.94705E+06  0.39914E+06  0.70135E+06 -0.59749E+06 -0.12802E+07  0.12153E+04 -0.75283E+06  0.37270E+06 -0.65182E+06 -0.57718E+06  0.42554E+02  0.64288E+02 -0.39096E+02 -0.71880E+02 -0.69289E+00 -0.33197E+02  0.42416E+02 -0.65291E+02 -0.40019E+02
   57.6750  0.10041E+07  0.14852E+07  0.94707E+06  0.39914E+06  0.70140E+06 -0.59749E+06 -0.12802E+07  0.12155E+04 -0.75287E+06  0.37269E+06 -0.65185E+06 -0.57718E+06  0.42552E+02  0.64288E+02 -0.39095E+02 -0.71881E+02 -0.69324E+00 -0.33196E+02  0.42414E+02 -0.65293E+02 -0.40018E+02
   57.6875  0.10042E+07  0.14852E+07  0.94709E+06  0.39914E+06  0.70144E+06 -0.59750E+06 -0.12803E+07  0.12156E+04 -0.75290E+06  0.37268E+06 -0.65188E+06 -0.57719E+06  0.42550E+02  0.64289E+02 -0.39093E+02 -0.71882E+02 -0.69358E+00 -0.33195E+02  0.42412E+02 -0.65294E+02 -0.40017E+02
   57.7000  0.10042E+07  0.14853E+07  0.94712E+06  0.39914E+06  0.70149E+06 -0.59750E+06 -0.12803E+07  0.12158E+04 -0.75292E+06  0.37268E+06 -0.65191E+06 -0.57720E+06  0.42549E+02  0.64289E+02 -0.39091E+02 -0.71883E+02 -0.69393E+00 -0.33194E+02  0.42411E+02 -0.65295E+02 -0.40016E+02
   57.7125  0.10042E+07  0.14853E+07  0.94715E+06  0.39915E+06  0.70154E+06 -0.59751E+06 -0.12803E+07  0.12159E+04 -0.75294E+06  0.37267E+06 -0.65195E+06 -0.57721E+06  0.42547E+02  0.64290E+02 -0.39090E+02 -0.71884E+02 -0.69428E+00 -0.33194E+02  0.42409E+02 -0.65296E+02 -0.40015E+02
   57.7250  0.10043E+07  0.14853E+07  0.94719E+06  0.39915E+06  0.70159E+06 -0.59752E+06 -0.12803E+07  0.12160E+04 -0.75295E+06  0.37267E+06 -0.65199E+06 -0.57723E+06  0.42545E+02  0.64290E+02 -0.39088E+02 -0.71885E+02 -0.69463E+00 -0.33193E+02  0.42407E+02 -0.65297E+02 -0.40013E+02
   57.7375  0.10043E+07  0.14853E+07  0.94722E+06  0.39915E+06  0.70164E+06 -0.59753E+06 -0.12803E+07  0.12160E+04 -0.75296E+06  0.37267E+06 -0.65203E+06 -0.57724E+06  0.42544E+02  0.64291E+02 -0.39086E+02 -0.71886E+02 -0.69498E+00 -0.33192E+02  0.42405E+02 -0.65298E+02 -0.40012E+02
   57.7500  0.10044E+07  0.14853E+07  0.94727E+06  0.39916E+06  0.70170E+06 -0.59754E+06 -0.12802E+07  0.12161E+04 -0.75296E+06  0.37267E+06 -0.65207E+06 -0.57726E+06  0.42542E+02  0.64291E+02 -0.39084E+02 -0.71887E+02 -0.69532E+00 -0.33191E+02  0.42403E+02 -0.65299E+02 -0.40011E+02
