
These predictions were generated by SeaState on 05-Feb-2026 at 20:08:24.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   (sec)             (m)             (m)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)            (Pa)            (Pa)            (Pa)            (Pa)
  231.4000   0.9236832E+00  -0.7514452E+00  -0.1172856E+01   0.1436255E+01   0.1437873E+00   0.1620752E+01   0.2066653E+00  -0.1999541E-02   0.2341360E+01   0.1082686E+01  -0.2518448E-01   0.3942930E+00  -0.4483164E+00   0.4310744E+00   0.1692786E+01   0.9290715E+04  -0.7349824E+04  -0.1164139E+05   0.1422735E+05   0.1445170E+04
  231.6000   0.9974093E+00  -0.5779225E+00  -0.1291956E+01   0.1372901E+01   0.4389721E+00   0.1650615E+01   0.3348694E+00  -0.6222023E-01   0.2373902E+01   0.1476644E+01   0.3462522E+00   0.8237802E+00  -0.2321686E+00  -0.3385396E+00   0.1417064E+01   0.1004893E+05  -0.5605060E+04  -0.1287110E+05   0.1352395E+05   0.4239265E+04
  231.8000   0.1078794E+01  -0.3413579E+00  -0.1369708E+01   0.1208217E+01   0.6725502E+00   0.1748316E+01   0.5726631E+00  -0.8915102E-01   0.2230424E+01   0.1724518E+01   0.3742256E+00   0.1318255E+01  -0.1342642E+00  -0.7417566E+00   0.8606389E+00   0.1080388E+05  -0.3288764E+04  -0.1369737E+05   0.1194593E+05   0.6533950E+04
  232.0000   0.1137102E+01  -0.5154187E-01  -0.1418308E+01   0.9903659E+00   0.8387694E+00   0.1820832E+01   0.9302551E+00  -0.1166697E+00   0.2065676E+01   0.1857527E+01   0.2801504E+00   0.1516149E+01  -0.2032683E+00  -0.8458821E+00   0.3755144E+00   0.1136270E+05  -0.5412615E+03  -0.1421387E+05   0.9761487E+04   0.8211252E+04
  232.2000   0.1171772E+01   0.2214522E+00  -0.1448603E+01   0.7183594E+00   0.9398150E+00   0.1884491E+01   0.1217255E+01  -0.1815265E+00   0.1856710E+01   0.1881895E+01   0.2389536E+00   0.1027304E+01  -0.3179747E+00  -0.1269764E+01   0.5005724E-01   0.1168349E+05   0.2140336E+04  -0.1448573E+05   0.6988490E+04   0.9266526E+04
  232.4000   0.1172812E+01   0.4607808E+00  -0.1453377E+01   0.3665074E+00   0.9912800E+00   0.1917403E+01   0.1418070E+01  -0.2736196E+00   0.1500886E+01   0.1856899E+01  -0.1851601E-01   0.1007880E+01  -0.2606533E+00  -0.1903046E+01  -0.2919629E+00   0.1168694E+05   0.4576771E+04  -0.1443397E+05   0.3522782E+04   0.9813243E+04
  232.6000   0.1129930E+01   0.6933207E+00  -0.1400584E+01  -0.4367000E-01   0.9790097E+00   0.1881124E+01   0.1649909E+01  -0.3099976E+00   0.1025376E+01   0.1703257E+01  -0.1003769E+00   0.9936760E+00   0.1846847E+00  -0.2061923E+01  -0.6369157E+00   0.1131601E+05   0.6864349E+04  -0.1380815E+05  -0.4233786E+03   0.9852371E+04
  232.8000   0.1078182E+01   0.8951608E+00  -0.1258793E+01  -0.4442513E+00   0.9651144E+00   0.1899367E+01   0.1853777E+01  -0.2068120E+00   0.5912686E+00   0.1595487E+01   0.1288895E+00   0.7392824E+00   0.8470073E+00  -0.1716113E+01   0.1648976E-01   0.1076453E+05   0.8823527E+04  -0.1237536E+05  -0.4336971E+04   0.9827609E+04
  233.0000   0.1002489E+01   0.1037791E+01  -0.1022835E+01  -0.7918250E+00   0.1000552E+01   0.1924899E+01   0.1962633E+01   0.6628689E-01   0.2825529E+00   0.1685773E+01  -0.1372055E+00   0.2818638E+00   0.1379820E+01  -0.1253697E+01   0.4450330E+00   0.9930295E+04   0.1024667E+05  -0.1011624E+05  -0.7869678E+04   0.1007683E+05
  233.2000   0.8730609E+00   0.1121631E+01  -0.7414885E+00  -0.1102878E+01   0.1029863E+01   0.1871189E+01   0.1988328E+01   0.3807855E+00   0.2529967E-01   0.1790935E+01  -0.3980833E+00   0.7257330E-01   0.1334311E+01  -0.1478811E+01   0.3127593E+00   0.8610750E+04   0.1111256E+05  -0.7372887E+04  -0.1106847E+05   0.1026644E+05
  233.4000   0.6907082E+00   0.1156041E+01  -0.4415838E+00  -0.1426957E+01   0.1024283E+01   0.1752671E+01   0.1964944E+01   0.6866097E+00  -0.3863735E+00   0.1852052E+01  -0.7739552E+00  -0.2795557E+00   0.1544599E+01  -0.1813878E+01   0.1048691E+00   0.6788098E+04   0.1148649E+05  -0.4390738E+04  -0.1414832E+05   0.1015944E+05
  233.6000   0.4535427E+00   0.1136460E+01  -0.1136709E+00  -0.1688712E+01   0.9692532E+00   0.1543013E+01   0.1852450E+01   0.1067563E+01  -0.7489743E+00   0.1834667E+01  -0.9824635E+00  -0.4052093E+00   0.1616734E+01  -0.1020232E+01  -0.2595080E+00   0.4471174E+04   0.1139335E+05  -0.1224852E+04  -0.1656930E+05   0.9627889E+04
  233.8000   0.1956224E+00   0.1110282E+01   0.1893675E+00  -0.1811333E+01   0.8715163E+00   0.1341659E+01   0.1794935E+01   0.1390441E+01  -0.8681434E+00   0.1755100E+01  -0.9386004E+00  -0.8480062E-01   0.1162525E+01  -0.7896586E-01  -0.2783551E+00   0.1881298E+04   0.1114650E+05   0.1723908E+04  -0.1776399E+05   0.8709804E+04
  234.0000  -0.8413480E-01   0.1081660E+01   0.4306330E+00  -0.1795019E+01   0.7658110E+00   0.1124978E+01   0.1794766E+01   0.1578942E+01  -0.7718704E+00   0.1729298E+01  -0.1227225E+01  -0.1511598E+00   0.6718596E+00   0.8137474E+00  -0.1408181E+00  -0.9586544E+03   0.1079349E+05   0.4165381E+04  -0.1767688E+05   0.7606127E+04
  234.2000  -0.4033376E+00   0.1015136E+01   0.6215522E+00  -0.1657664E+01   0.6302103E+00   0.8106312E+00   0.1728724E+01   0.1685445E+01  -0.4845060E+00   0.1684600E+01  -0.1536284E+01  -0.3739711E+00   0.5255817E+00   0.1342380E+01  -0.4887514E+00  -0.4114039E+04   0.1013500E+05   0.6131293E+04  -0.1647757E+05   0.6186898E+04
  234.4000  -0.7369402E+00   0.9260823E+00   0.7868577E+00  -0.1464631E+01   0.4389027E+00   0.4552384E+00   0.1651955E+01   0.1801541E+01  -0.1712590E+00   0.1536593E+01  -0.1630915E+01  -0.3325547E+00   0.4444206E+00   0.1197249E+01  -0.7817143E+00  -0.7384721E+04   0.9250024E+04   0.7754419E+04  -0.1466316E+05   0.4294929E+04
  234.6000  -0.1064013E+01   0.8176973E+00   0.9010062E+00  -0.1258391E+01   0.2137850E+00   0.7195368E-01   0.1564732E+01   0.1846720E+01   0.7197195E-01   0.1354541E+01  -0.1604270E+01  -0.5126872E+00  -0.4136446E-01   0.1153638E+01  -0.9115680E+00  -0.1054813E+05   0.8170934E+04   0.8894928E+04  -0.1259707E+05   0.2059382E+04
  234.8000  -0.1339784E+01   0.6850876E+00   0.9512287E+00  -0.1014276E+01  -0.3896468E-01  -0.2388084E+00   0.1434761E+01   0.1773015E+01   0.3751494E+00   0.1134396E+01  -0.1109045E+01  -0.5066493E+00  -0.2847835E+00   0.1377296E+01  -0.1086949E+01  -0.1323932E+05   0.6901825E+04   0.9505917E+04  -0.1025043E+05  -0.4480721E+03
  235.0000  -0.1540327E+01   0.5575202E+00   0.9845958E+00  -0.7729548E+00  -0.3105537E+00  -0.4429758E+00   0.1350190E+01   0.1718809E+01   0.6445954E+00   0.8841072E+00  -0.7499254E+00  -0.2826602E+00  -0.3039693E-01   0.7578945E+00  -0.1163521E+01  -0.1523012E+05   0.5637058E+04   0.9897789E+04  -0.7941855E+04  -0.3130049E+04
  235.2000  -0.1659594E+01   0.4386947E+00   0.1024464E+01  -0.5942080E+00  -0.5838034E+00  -0.5454282E+00   0.1312461E+01   0.1746091E+01   0.7053272E+00   0.6296151E+00  -0.2176568E+00  -0.1893426E+00   0.9786237E-01   0.1837306E+00  -0.1100936E+01  -0.1643527E+05   0.4414190E+04   0.1023481E+05  -0.6053781E+04  -0.5839025E+04
  235.4000  -0.1702432E+01   0.3176738E+00   0.1038009E+01  -0.4342988E+00  -0.8387941E+00  -0.5661914E+00   0.1287951E+01   0.1745499E+01   0.7110208E+00   0.4150238E+00  -0.5638020E-01  -0.1497065E+00  -0.1944326E+00   0.2087060E+00  -0.1010242E+01  -0.1686244E+05   0.3157465E+04   0.1033243E+05  -0.4319320E+04  -0.8425475E+04
  235.6000  -0.1673027E+01   0.1859660E+00   0.1009678E+01  -0.2552646E+00  -0.1089588E+01  -0.5355480E+00   0.1263175E+01   0.1665620E+01   0.7571945E+00   0.1714396E+00   0.5779025E+00  -0.2960958E+00  -0.3620534E+00   0.4630982E+00  -0.1271472E+01  -0.1652964E+05   0.1783269E+04   0.1009955E+05  -0.2445606E+04  -0.1093369E+05
  235.8000  -0.1533556E+01   0.2408573E-01   0.9643248E+00  -0.3889679E-01  -0.1338990E+01  -0.2989174E+00   0.1173324E+01   0.1579376E+01   0.8940046E+00  -0.1406465E+00   0.1134720E+01  -0.5208623E+00  -0.3191635E+00   0.8379859E+00  -0.1306126E+01  -0.1526954E+05   0.1525558E+03   0.9701734E+04  -0.2727030E+03  -0.1332008E+05
  236.0000  -0.1346596E+01  -0.1581345E+00   0.9165757E+00   0.2123565E+00  -0.1540515E+01  -0.4185715E-01   0.1059575E+01   0.1513273E+01   0.1116929E+01  -0.4091779E+00   0.9664646E+00  -0.6711006E+00  -0.1760200E+00   0.1144748E+01  -0.8997384E+00  -0.1351404E+05  -0.1699610E+04   0.9272121E+04   0.2180586E+04  -0.1523171E+05
  236.2000  -0.1154509E+01  -0.3728476E+00   0.8805000E+00   0.4811665E+00  -0.1652515E+01   0.1436996E+00   0.8658797E+00   0.1502249E+01   0.1403823E+01  -0.5379465E+00   0.7616267E+00  -0.1057037E+01   0.1116445E+00   0.1160695E+01  -0.2821348E+00  -0.1159821E+05  -0.3830490E+04   0.8927306E+04   0.4747730E+04  -0.1634716E+05
  236.4000  -0.9508175E+00  -0.6117062E+00   0.8671742E+00   0.7119466E+00  -0.1676314E+01   0.3026569E+00   0.6065956E+00   0.1584319E+01   0.1602285E+01  -0.5467114E+00   0.7795819E+00  -0.1211872E+01   0.4664440E+00   0.6427902E+00   0.3530356E-01  -0.9546439E+04  -0.6146711E+04   0.8722807E+04   0.7038683E+04  -0.1663483E+05
  236.6000  -0.7338185E+00  -0.8571758E+00   0.8542316E+00   0.8961388E+00  -0.1636025E+01   0.4574389E+00   0.2951685E+00   0.1713253E+01   0.1704245E+01  -0.5192761E+00   0.6174095E+00  -0.1260604E+01   0.3081149E+00   0.5889828E+00   0.2713404E+00  -0.7368479E+04  -0.8449321E+04   0.8475836E+04   0.8963301E+04  -0.1623276E+05
  236.8000  -0.5152434E+00  -0.1048016E+01   0.7938761E+00   0.1071092E+01  -0.1522105E+01   0.5663193E+00   0.8728875E-01   0.1747233E+01   0.1845255E+01  -0.4135020E+00   0.6691731E+00  -0.4262415E+00   0.3179181E-01   0.6874763E+00   0.6686961E+00  -0.5124382E+04  -0.1028606E+05   0.7843536E+04   0.1072585E+05  -0.1511257E+05
  237.0000  -0.2708258E+00  -0.1146900E+01   0.7002847E+00   0.1228851E+01  -0.1342172E+01   0.7296908E+00   0.8751309E-01   0.1770891E+01   0.1999007E+01  -0.2406554E+00   0.7721931E+00   0.4111610E-02  -0.1236079E+00   0.7069814E+00   0.7906044E+00  -0.2670611E+04  -0.1140178E+05   0.6828256E+04   0.1227970E+05  -0.1334441E+05
  237.2000  -0.2091095E-01  -0.1207093E+01   0.5401128E+00   0.1361673E+01  -0.1120933E+01   0.8678470E+00   0.1186425E+00   0.1675110E+01   0.2165873E+01  -0.7361151E-01   0.7975292E+00   0.2019135E-01  -0.8222440E+00   0.6549886E+00   0.9449879E+00  -0.9650134E+02  -0.1213162E+05   0.5205367E+04   0.1353952E+05  -0.1108881E+05
  237.4000   0.2634280E+00  -0.1264131E+01   0.3081570E+00   0.1445387E+01  -0.8350610E+00   0.1092567E+01   0.9836188E-01   0.1442455E+01   0.2291154E+01   0.1894677E+00   0.1333210E+01  -0.4090223E+00  -0.1154322E+01   0.3060914E+00   0.1438684E+01   0.2763682E+04  -0.1274832E+05   0.2949542E+04   0.1430633E+05  -0.8247655E+04
  237.6000   0.5868163E+00  -0.1340605E+01   0.3428020E-01   0.1452517E+01  -0.4961269E+00   0.1435692E+01  -0.5943778E-01   0.1144834E+01   0.2302987E+01   0.5346333E+00   0.1582067E+01  -0.6512138E+00  -0.1427419E+01  -0.1889179E+00   0.1539668E+01   0.5898543E+04  -0.1338447E+05   0.2867952E+03   0.1437415E+05  -0.4937355E+04
  237.8000   0.9073613E+00  -0.1381230E+01  -0.2548974E+00   0.1387351E+01  -0.1427927E+00   0.1801698E+01  -0.1916339E+00   0.8237777E+00   0.2221136E+01   0.8748944E+00   0.1493554E+01  -0.2625219E+00  -0.1339208E+01  -0.4875385E+00   0.1508402E+01   0.8974562E+04  -0.1366857E+05  -0.2539855E+04   0.1375076E+05  -0.1452604E+04
  238.0000   0.1180862E+01  -0.1340418E+01  -0.5303892E+00   0.1260098E+01   0.2018223E+00   0.2100851E+01  -0.1805567E+00   0.5368539E+00   0.2068591E+01   0.1176523E+01   0.1032732E+01   0.3511704E+00  -0.1286390E+01  -0.8544264E+00   0.1297797E+01   0.1161374E+05  -0.1327495E+05  -0.5279023E+04   0.1252104E+05   0.2002309E+04
  238.2000   0.1368612E+01  -0.1228825E+01  -0.7897848E+00   0.1082469E+01   0.5357030E+00   0.2246578E+01  -0.5662357E-01   0.2542841E+00   0.1853531E+01   0.1456718E+01   0.3367781E+00   0.4866019E+00  -0.1249502E+01  -0.8932804E+00   0.1436687E+01   0.1350826E+05  -0.1225311E+05  -0.7833307E+04   0.1080752E+05   0.5366267E+04
  238.4000   0.1470531E+01  -0.1093996E+01  -0.1027156E+01   0.8852650E+00   0.8696110E+00   0.2244172E+01   0.2952495E-01  -0.4538959E-01   0.1663651E+01   0.1789400E+01   0.2413032E-01   0.4199861E+00  -0.1168199E+01  -0.9654300E+00   0.1416554E+01   0.1464577E+05  -0.1089902E+05  -0.1007011E+05   0.8842835E+04   0.8650496E+04
  238.6000   0.1534176E+01  -0.9227301E+00  -0.1187855E+01   0.6555089E+00   0.1164680E+01   0.2247121E+01   0.1395560E+00  -0.2300980E+00   0.1412737E+01   0.2070739E+01   0.8676261E-01   0.6580791E+00  -0.2142636E+00  -0.1069075E+01   0.1191452E+01   0.1533206E+05  -0.9172603E+04  -0.1157866E+05   0.6627553E+04   0.1158512E+05
  238.8000   0.1566386E+01  -0.7100866E+00  -0.1223081E+01   0.4380348E+00   0.1415087E+01   0.2260052E+01   0.2965328E+00  -0.1519807E+00   0.1228862E+01   0.2321604E+01   0.4178591E-01   0.7224631E+00   0.5242288E+00  -0.5960009E+00   0.1090839E+01   0.1564955E+05  -0.7059543E+04  -0.1203893E+05   0.4465142E+04   0.1407138E+05
  239.0000   0.1562258E+01  -0.4790413E+00  -0.1183359E+01   0.2488412E+00   0.1620273E+01   0.2269840E+01   0.4286934E+00   0.2559261E-01   0.1147328E+01   0.2568355E+01  -0.2759128E-01   0.7064801E+00   0.8264564E+00  -0.5067865E+00   0.9849106E+00   0.1557790E+05  -0.4683943E+04  -0.1177788E+05   0.2460395E+04   0.1602888E+05
  239.2000   0.1514438E+01  -0.2081102E+00  -0.1104620E+01   0.4309106E-01   0.1747904E+01   0.2254568E+01   0.6133057E+00   0.2421324E+00   0.1018400E+01   0.2748353E+01  -0.1967220E+00   0.1212084E+01   0.7574787E+00  -0.8468991E+00   0.2804329E+00   0.1505697E+05  -0.1917595E+04  -0.1111947E+05   0.3418344E+03   0.1718369E+05
  239.4000   0.1410920E+01   0.1241380E+00  -0.1031522E+01  -0.1957508E+00   0.1742422E+01   0.2183454E+01   0.9388240E+00   0.3802518E+00   0.7854257E+00   0.2693009E+01  -0.5836827E+00   0.1590317E+01   0.4746902E+00  -0.1155221E+01  -0.5948023E+00   0.1400103E+05   0.1344750E+04  -0.1042872E+05  -0.1989622E+04   0.1716363E+05
  239.6000   0.1237991E+01   0.4816552E+00  -0.9648844E+00  -0.4417892E+00   0.1627518E+01   0.1995112E+01   0.1314356E+01   0.4754245E+00   0.5062128E+00   0.2487115E+01  -0.8991706E+00   0.1719335E+01   0.2785952E+00  -0.1141818E+01  -0.1117832E+01   0.1235041E+05   0.4840529E+04  -0.9791791E+04  -0.4330809E+04   0.1611003E+05
  239.8000   0.1035118E+01   0.8325537E+00  -0.9203826E+00  -0.6510850E+00   0.1430028E+01   0.1804899E+01   0.1691589E+01   0.4831039E+00   0.2813883E+00   0.2167485E+01  -0.7697957E+00   0.1569899E+01  -0.1461349E+00  -0.6928861E+00  -0.1412297E+01   0.1037163E+05   0.8289131E+04  -0.9322254E+04  -0.6334709E+04   0.1427117E+05
  240.0000   0.8220042E+00   0.1153340E+01  -0.8951755E+00  -0.7905807E+00   0.1202172E+01   0.1649145E+01   0.2028917E+01   0.4083999E+00   0.1941389E+00   0.1864352E+01  -0.7228814E+00   0.1561662E+01  -0.2694947E+00  -0.2078478E+00  -0.1242215E+01   0.8226091E+04   0.1145080E+05  -0.8980959E+04  -0.7735484E+04   0.1206425E+05
  240.2000   0.5943686E+00   0.1443572E+01  -0.8572562E+00  -0.8688416E+00   0.9603541E+00   0.1502931E+01   0.2391288E+01   0.3413823E+00   0.1990290E+00   0.1578734E+01  -0.7594796E+00   0.1263302E+01  -0.1823296E+00   0.2043382E+00  -0.1261126E+01   0.5912491E+04   0.1420058E+05  -0.8529343E+04  -0.8555391E+04   0.9701597E+04
  240.4000   0.3434329E+00   0.1624643E+01  -0.7920283E+00  -0.8879728E+00   0.7225894E+00   0.1326189E+01   0.2550179E+01   0.3009355E+00   0.3122593E+00   0.1328433E+01  -0.9025941E+00   0.2416754E+00   0.2646171E-01   0.4960751E+00  -0.8698984E+00   0.3384521E+04   0.1600966E+05  -0.7813181E+04  -0.8849149E+04   0.7375084E+04
  240.6000   0.7321871E-01   0.1693489E+01  -0.6758707E+00  -0.8843852E+00   0.5207500E+00   0.1127112E+01   0.2519902E+01   0.3534008E+00   0.4309423E+00   0.1196274E+01  -0.1033072E+01  -0.1221623E+00   0.4690948E+00   0.4220013E+00  -0.5263314E+00   0.6703631E+03   0.1683582E+05  -0.6658175E+04  -0.8897654E+04   0.5309721E+04
  240.8000  -0.2241816E+00   0.1705741E+01  -0.5148124E+00  -0.8765321E+00   0.3370830E+00   0.8584508E+00   0.2469337E+01   0.4802169E+00   0.5347657E+00   0.1109988E+01  -0.1322038E+01  -0.1582004E+00   0.5594714E+00   0.2716448E+00  -0.4531970E+00  -0.2233630E+04   0.1703704E+05  -0.5095818E+04  -0.8894772E+04   0.3412589E+04
  241.0000  -0.5238132E+00   0.1685839E+01  -0.3348111E+00  -0.8934718E+00   0.1536744E+00   0.5662373E+00   0.2457504E+01   0.6026331E+00   0.5419048E+00   0.1013289E+01  -0.1033206E+01  -0.2067499E-01   0.6421610E+00  -0.1704793E+00  -0.4901219E+00  -0.5112910E+04   0.1679832E+05  -0.3293619E+04  -0.9060571E+04   0.1563741E+04
  241.2000  -0.7624516E+00   0.1619592E+01  -0.1317894E+00  -0.9288495E+00  -0.2391945E-01   0.4326321E+00   0.2446063E+01   0.7512273E+00   0.4838377E+00   0.9247832E+00  -0.3902045E+00  -0.4147142E+00   0.7441268E+00  -0.2822663E+00  -0.3763354E+00  -0.7559953E+04   0.1603438E+05  -0.1256337E+04  -0.9373670E+04  -0.2235772E+03
  241.4000  -0.9563771E+00   0.1462284E+01   0.9459623E-01  -0.9689902E+00  -0.1929339E+00   0.3994031E+00   0.2281925E+01   0.9333189E+00   0.3893091E+00   0.8548731E+00  -0.4664595E+00  -0.9768341E+00   0.9625738E+00  -0.4343531E+00  -0.4181143E+00  -0.9681645E+04   0.1447807E+05   0.9947231E+03  -0.9729818E+04  -0.1944530E+04
  241.6000  -0.1173273E+01   0.1232451E+01   0.3372505E+00  -0.9942801E+00  -0.3649880E+00   0.2530180E+00   0.2022044E+01   0.1153000E+01   0.3102010E+00   0.7612911E+00  -0.1002496E+01  -0.1299624E+01   0.8990133E+00  -0.2835376E+00  -0.4534946E+00  -0.1191923E+05   0.1225405E+05   0.3387127E+04  -0.9981514E+04  -0.3671071E+04
  241.8000  -0.1425576E+01   0.9524824E+00   0.5676978E+00  -0.1013633E+01  -0.5328365E+00  -0.3929295E-01   0.1689799E+01   0.1322874E+01   0.2040369E+00   0.6722403E+00  -0.1568953E+01  -0.1405536E+01   0.9023001E+00  -0.6483107E+00  -0.4750592E+00  -0.1435908E+05   0.9576864E+04   0.5734637E+04  -0.1012943E+05  -0.5372307E+04
  242.0000  -0.1690863E+01   0.6760700E+00   0.8131741E+00  -0.1027273E+01  -0.7010496E+00  -0.4619613E+00   0.1424827E+01   0.1564735E+01   0.3039239E-01   0.5643828E+00  -0.1617376E+01  -0.9880605E+00   0.1190318E+01  -0.3510499E+00  -0.5671163E+00  -0.1676838E+05   0.6847285E+04   0.8149996E+04  -0.1009312E+05  -0.7080180E+04
  242.2000  -0.1871547E+01   0.4129510E+00   0.1050415E+01  -0.9557391E+00  -0.8704095E+00  -0.7510311E+00   0.1225726E+01   0.1820889E+01   0.3434384E-01   0.4362946E+00  -0.7204890E+00  -0.9846120E+00   0.9887263E+00   0.3908809E+00  -0.7376947E+00  -0.1843196E+05   0.4195201E+04   0.1045437E+05  -0.9349987E+04  -0.8805137E+04
  242.4000  -0.1924462E+01   0.1514286E+00   0.1246191E+01  -0.8013408E+00  -0.1055706E+01  -0.8214414E+00   0.1026813E+01   0.2012756E+01   0.1829189E+00   0.2226228E+00   0.2782740E-01  -0.7430750E+00   0.8024563E+00   0.8413753E+00  -0.1097637E+01  -0.1896911E+05   0.1592769E+04   0.1240010E+05  -0.7877301E+04  -0.1060692E+05
  242.6000  -0.1861832E+01  -0.8183645E-01   0.1401563E+01  -0.5905221E+00  -0.1237140E+01  -0.7260112E+00   0.9175365E+00   0.2174449E+01   0.4157352E+00  -0.4096649E-01   0.7039073E+00  -0.5552515E+00   0.6226529E+00   0.1060253E+01  -0.9994115E+00  -0.1841184E+05  -0.8137384E+03   0.1393858E+05  -0.5873649E+04  -0.1230697E+05
  242.8000  -0.1702027E+01  -0.3140195E+00   0.1504419E+01  -0.3614161E+00  -0.1371759E+01  -0.5027068E+00   0.7970313E+00   0.2278099E+01   0.6437393E+00  -0.2492267E+00   0.1085020E+01  -0.7126633E+00   0.3597367E+00   0.8687347E+00  -0.7506387E+00  -0.1692177E+05  -0.3192149E+04   0.1497195E+05  -0.3635972E+04  -0.1355991E+05
  243.0000  -0.1479930E+01  -0.5596398E+00   0.1557882E+01  -0.1436937E+00  -0.1439265E+01  -0.2304797E+00   0.6230691E+00   0.2347589E+01   0.7878641E+00  -0.3855614E+00   0.1179281E+01  -0.9189253E+00   0.2713962E+00   0.7332683E+00  -0.1863922E+00  -0.1479736E+05  -0.5639509E+04   0.1549396E+05  -0.1380489E+04  -0.1414055E+05
  243.2000  -0.1227895E+01  -0.8084313E+00   0.1559103E+01   0.9960754E-01  -0.1397920E+01   0.2379659E-01   0.4112020E+00   0.2387822E+01   0.9868019E+00  -0.3250098E+00   0.1075824E+01  -0.8962466E+00  -0.6218909E-01   0.1191847E+01   0.6276677E+00  -0.1232508E+05  -0.8083453E+04   0.1546622E+05   0.1079560E+04  -0.1375920E+05
  243.4000  -0.9630060E+00  -0.1031900E+01   0.1485616E+01   0.3755360E+00  -0.1264077E+01   0.2404101E+00   0.2417640E+00   0.2324465E+01   0.1283147E+01  -0.1178224E+00   0.9031489E+00  -0.7740904E+00  -0.4300944E+00   0.1270618E+01   0.9985490E+00  -0.9674893E+04  -0.1033525E+05   0.1475388E+05   0.3755976E+04  -0.1252269E+05
  243.6000  -0.6934690E+00  -0.1238758E+01   0.1352748E+01   0.6381792E+00  -0.1079192E+01   0.4030955E+00   0.6435207E-01   0.2206902E+01   0.1554822E+01   0.1317768E+00   0.8482126E+00  -0.8908835E+00  -0.5953164E+00   0.1149900E+01   0.1147616E+01  -0.6920466E+04  -0.1241251E+05   0.1344856E+05   0.6330135E+04  -0.1074191E+05
  243.8000  -0.3949709E+00  -0.1431001E+01   0.1176048E+01   0.8705750E+00  -0.8558999E+00   0.6102716E+00  -0.1433440E+00   0.2073288E+01   0.1788237E+01   0.4211871E+00   0.1059745E+01  -0.9082037E+00  -0.7216160E+00   0.9411675E+00   0.1361092E+01  -0.3933490E+04  -0.1429228E+05   0.1165556E+05   0.8625814E+04  -0.8601392E+04
  244.0000  -0.8474589E-01  -0.1589852E+01   0.9415003E+00   0.1066112E+01  -0.6143343E+00   0.8126707E+00  -0.3440576E+00   0.1868703E+01   0.1988488E+01   0.7418781E+00   0.8723571E+00  -0.7889382E+00  -0.1223550E+01   0.8181993E+00   0.1085527E+01  -0.8032387E+03  -0.1581182E+05   0.9326319E+04   0.1053487E+05  -0.6341852E+04
  244.2000   0.2278494E+00  -0.1695238E+01   0.6470300E+00   0.1206161E+01  -0.4329900E+00   0.9828607E+00  -0.5060128E+00   0.1549816E+01   0.2124974E+01   0.8673104E+00   0.1095393E+01  -0.4741819E+00  -0.1283360E+01   0.2783283E+00   0.2118789E+00   0.2437861E+04  -0.1677798E+05   0.6511404E+04   0.1189656E+05  -0.4486616E+04
  244.4000   0.5885301E+00  -0.1714165E+01   0.3619971E+00   0.1266867E+01  -0.3002957E+00   0.1283482E+01  -0.5474380E+00   0.1322860E+01   0.2121776E+01   0.8491122E+00   0.1721609E+01   0.1936372E+00  -0.8933371E+00  -0.6068818E-01   0.1667430E+00   0.6054841E+04  -0.1693893E+05   0.3666311E+04   0.1255283E+05  -0.2971335E+04
  244.6000   0.9925390E+00  -0.1633729E+01   0.8871059E-01   0.1278356E+01  -0.1418962E+00   0.1724520E+01  -0.4283168E+00   0.1159470E+01   0.2089108E+01   0.9132147E+00   0.2015771E+01   0.6667590E+00  -0.8346800E+00  -0.2865955E+00   0.6175431E+00   0.9981281E+04  -0.1620694E+05   0.8432255E+03   0.1267296E+05  -0.1317893E+04
  244.8000   0.1385972E+01  -0.1486860E+01  -0.1988467E+00   0.1231862E+01   0.6362417E-01   0.2177074E+01  -0.2465413E+00   0.9797764E+00   0.1974448E+01   0.1123278E+01   0.1950974E+01   0.8853094E+00  -0.1130711E+01  -0.6298251E+00   0.1031307E+01   0.1380336E+05  -0.1480772E+05  -0.2118400E+04   0.1224436E+05   0.6177187E+03
  245.0000   0.1737574E+01  -0.1291620E+01  -0.5313504E+00   0.1135666E+01   0.2614343E+00   0.2613738E+01  -0.2395875E-01   0.6645540E+00   0.1791259E+01   0.1332550E+01   0.1702184E+01   0.9733931E+00  -0.1597467E+01  -0.8539065E+00   0.5130672E+00   0.1718579E+05  -0.1292264E+05  -0.5391778E+04   0.1137406E+05   0.2475438E+04
  245.2000   0.1996152E+01  -0.1074375E+01  -0.8735521E+00   0.1017175E+01   0.3901715E+00   0.2921556E+01   0.1783824E+00   0.3047815E+00   0.1587109E+01   0.1351728E+01   0.9617894E+00   0.8606136E+00  -0.1532934E+01  -0.6481481E+00   0.6622026E-01   0.1969607E+05  -0.1077209E+05  -0.8730731E+04   0.1030882E+05   0.3863215E+04
