
These predictions were generated by SeaState on 29-Sep-2025 at 15:43:51.




      Time       Wave1Elev       Wave1Elv1       Wave1Elv2       Wave2Elev       Wave2Elv1       Wave2Elv2         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2
    4.6250  -0.4898128E+00  -0.4898128E+00   0.0000000E+00   0.3059442E-02   0.3059442E-02   0.0000000E+00  -0.1232236E+00   0.0000000E+00   0.5229827E-01   0.2685449E-01   0.0000000E+00   0.8435757E-01  -0.2376155E+04  -0.5359074E-02   0.0000000E+00   0.3060038E-01  -0.6921133E-02   0.0000000E+00  -0.1438148E-01  -0.7243076E+03
    4.6375  -0.4885770E+00  -0.4885770E+00   0.0000000E+00  -0.1133978E-02  -0.1133978E-02   0.0000000E+00  -0.1228818E+00   0.0000000E+00   0.5335026E-01   0.2778269E-01   0.0000000E+00   0.8417645E-01  -0.2369510E+04  -0.5446316E-02   0.0000000E+00   0.3042342E-01  -0.7140573E-02   0.0000000E+00  -0.1403874E-01  -0.7204442E+03
    4.6500  -0.4872895E+00  -0.4872895E+00   0.0000000E+00  -0.5356602E-02  -0.5356602E-02   0.0000000E+00  -0.1225281E+00   0.0000000E+00   0.5440138E-01   0.2871102E-01   0.0000000E+00   0.8398348E-01  -0.2362729E+04  -0.5537084E-02   0.0000000E+00   0.3025048E-01  -0.7353702E-02   0.0000000E+00  -0.1369233E-01  -0.7166080E+03
    4.6625  -0.4859504E+00  -0.4859504E+00   0.0000000E+00  -0.9604231E-02  -0.9604231E-02   0.0000000E+00  -0.1221626E+00   0.0000000E+00   0.5545115E-01   0.2963908E-01   0.0000000E+00   0.8377888E-01  -0.2355814E+04  -0.5631126E-02   0.0000000E+00   0.3008161E-01  -0.7560472E-02   0.0000000E+00  -0.1334259E-01  -0.7127975E+03
    4.6750  -0.4845610E+00  -0.4845610E+00   0.0000000E+00  -0.1387267E-01  -0.1387267E-01   0.0000000E+00  -0.1217857E+00   0.0000000E+00   0.5649916E-01   0.3056637E-01   0.0000000E+00   0.8356268E-01  -0.2348765E+04  -0.5728201E-02   0.0000000E+00   0.2991690E-01  -0.7760834E-02   0.0000000E+00  -0.1298984E-01  -0.7090108E+03
    4.6875  -0.4831217E+00  -0.4831217E+00   0.0000000E+00  -0.1815769E-01  -0.1815769E-01   0.0000000E+00  -0.1213971E+00   0.0000000E+00   0.5754502E-01   0.3149246E-01   0.0000000E+00   0.8333492E-01  -0.2341585E+04  -0.5828056E-02   0.0000000E+00   0.2975642E-01  -0.7954714E-02   0.0000000E+00  -0.1263442E-01  -0.7052463E+03
    4.7000  -0.4816328E+00  -0.4816328E+00   0.0000000E+00  -0.2245514E-01  -0.2245514E-01   0.0000000E+00  -0.1209970E+00   0.0000000E+00   0.5858828E-01   0.3241695E-01   0.0000000E+00   0.8309568E-01  -0.2334275E+04  -0.5930446E-02   0.0000000E+00   0.2960023E-01  -0.8142054E-02   0.0000000E+00  -0.1227664E-01  -0.7015023E+03
    4.7125  -0.4800954E+00  -0.4800954E+00   0.0000000E+00  -0.2676076E-01  -0.2676076E-01   0.0000000E+00  -0.1205856E+00   0.0000000E+00   0.5962845E-01   0.3333925E-01   0.0000000E+00   0.8284501E-01  -0.2326834E+04  -0.6035110E-02   0.0000000E+00   0.2944844E-01  -0.8322819E-02   0.0000000E+00  -0.1191687E-01  -0.6977774E+03
    4.7250  -0.4785102E+00  -0.4785102E+00   0.0000000E+00  -0.3107041E-01  -0.3107041E-01   0.0000000E+00  -0.1201627E+00   0.0000000E+00   0.6066515E-01   0.3425907E-01   0.0000000E+00   0.8258294E-01  -0.2319266E+04  -0.6141814E-02   0.0000000E+00   0.2930109E-01  -0.8496929E-02   0.0000000E+00  -0.1155540E-01  -0.6940696E+03
    4.7375  -0.4768774E+00  -0.4768774E+00   0.0000000E+00  -0.3537985E-01  -0.3537985E-01   0.0000000E+00  -0.1197287E+00   0.0000000E+00   0.6169800E-01   0.3517582E-01   0.0000000E+00   0.8230962E-01  -0.2311569E+04  -0.6250304E-02   0.0000000E+00   0.2915829E-01  -0.8664344E-02   0.0000000E+00  -0.1119257E-01  -0.6903777E+03
    4.7500  -0.4751976E+00  -0.4751976E+00   0.0000000E+00  -0.3968490E-01  -0.3968490E-01   0.0000000E+00  -0.1192836E+00   0.0000000E+00   0.6272650E-01   0.3608911E-01   0.0000000E+00   0.8202500E-01  -0.2303744E+04  -0.6360330E-02   0.0000000E+00   0.2902009E-01  -0.8825000E-02   0.0000000E+00  -0.1082871E-01  -0.6866992E+03
    4.7625  -0.4734719E+00  -0.4734719E+00   0.0000000E+00  -0.4398134E-01  -0.4398134E-01   0.0000000E+00  -0.1188273E+00   0.0000000E+00   0.6375016E-01   0.3699854E-01   0.0000000E+00   0.8172933E-01  -0.2295798E+04  -0.6471648E-02   0.0000000E+00   0.2888659E-01  -0.8978838E-02   0.0000000E+00  -0.1046416E-01  -0.6830334E+03
    4.7750  -0.4717006E+00  -0.4717006E+00   0.0000000E+00  -0.4826498E-01  -0.4826498E-01   0.0000000E+00  -0.1183599E+00   0.0000000E+00   0.6476876E-01   0.3790357E-01   0.0000000E+00   0.8142252E-01  -0.2287725E+04  -0.6584005E-02   0.0000000E+00   0.2875785E-01  -0.9125804E-02   0.0000000E+00  -0.1009923E-01  -0.6793787E+03
    4.7875  -0.4698844E+00  -0.4698844E+00   0.0000000E+00  -0.5253161E-01  -0.5253161E-01   0.0000000E+00  -0.1178818E+00   0.0000000E+00   0.6578163E-01   0.3880376E-01   0.0000000E+00   0.8110476E-01  -0.2279529E+04  -0.6697154E-02   0.0000000E+00   0.2863394E-01  -0.9265841E-02   0.0000000E+00  -0.9734272E-02  -0.6757318E+03
    4.8000  -0.4680242E+00  -0.4680242E+00   0.0000000E+00  -0.5677706E-01  -0.5677706E-01   0.0000000E+00  -0.1173927E+00   0.0000000E+00   0.6678849E-01   0.3969871E-01   0.0000000E+00   0.8077592E-01  -0.2271212E+04  -0.6810848E-02   0.0000000E+00   0.2851495E-01  -0.9398893E-02   0.0000000E+00  -0.9369596E-02  -0.6720928E+03
    4.8125  -0.4661162E+00  -0.4661162E+00   0.0000000E+00  -0.6101929E-01  -0.6101929E-01   0.0000000E+00  -0.1168922E+00   0.0000000E+00   0.6779112E-01   0.4059026E-01   0.0000000E+00   0.8043565E-01  -0.2262767E+04  -0.6926168E-02   0.0000000E+00   0.2840071E-01  -0.9524990E-02   0.0000000E+00  -0.9003796E-02  -0.6684688E+03
    4.8250  -0.4641570E+00  -0.4641570E+00   0.0000000E+00  -0.6527638E-01  -0.6527638E-01   0.0000000E+00  -0.1163799E+00   0.0000000E+00   0.6879124E-01   0.4148039E-01   0.0000000E+00   0.8008339E-01  -0.2254186E+04  -0.7044200E-02   0.0000000E+00   0.2829100E-01  -0.9644236E-02   0.0000000E+00  -0.8635442E-02  -0.6648663E+03
    4.8375  -0.4621482E+00  -0.4621482E+00   0.0000000E+00  -0.6954420E-01  -0.6954420E-01   0.0000000E+00  -0.1158557E+00   0.0000000E+00   0.6978869E-01   0.4236864E-01   0.0000000E+00   0.7971942E-01  -0.2245472E+04  -0.7164692E-02   0.0000000E+00   0.2818584E-01  -0.9756651E-02   0.0000000E+00  -0.8264869E-02  -0.6612843E+03
    4.8500  -0.4600900E+00  -0.4600900E+00   0.0000000E+00  -0.7381862E-01  -0.7381862E-01   0.0000000E+00  -0.1153200E+00   0.0000000E+00   0.7078280E-01   0.4325454E-01   0.0000000E+00   0.7934376E-01  -0.2236626E+04  -0.7287387E-02   0.0000000E+00   0.2808525E-01  -0.9862253E-02   0.0000000E+00  -0.7892400E-02  -0.6577209E+03
    4.8625  -0.4579837E+00  -0.4579837E+00   0.0000000E+00  -0.7809554E-01  -0.7809554E-01   0.0000000E+00  -0.1147728E+00   0.0000000E+00   0.7177325E-01   0.4413775E-01   0.0000000E+00   0.7895678E-01  -0.2227653E+04  -0.7412040E-02   0.0000000E+00   0.2798924E-01  -0.9961080E-02   0.0000000E+00  -0.7518357E-02  -0.6541747E+03
    4.8750  -0.4558301E+00  -0.4558301E+00   0.0000000E+00  -0.8237087E-01  -0.8237087E-01   0.0000000E+00  -0.1142144E+00   0.0000000E+00   0.7275971E-01   0.4501778E-01   0.0000000E+00   0.7855839E-01  -0.2218551E+04  -0.7538397E-02   0.0000000E+00   0.2789779E-01  -0.1005316E-01   0.0000000E+00  -0.7143070E-02  -0.6506431E+03
    4.8875  -0.4536301E+00  -0.4536301E+00   0.0000000E+00  -0.8664040E-01  -0.8664040E-01   0.0000000E+00  -0.1136449E+00   0.0000000E+00   0.7374167E-01   0.4589419E-01   0.0000000E+00   0.7814889E-01  -0.2209322E+04  -0.7666206E-02   0.0000000E+00   0.2781095E-01  -0.1013852E-01   0.0000000E+00  -0.6766863E-02  -0.6471251E+03
    4.9000  -0.4513847E+00  -0.4513847E+00   0.0000000E+00  -0.9090011E-01  -0.9090011E-01   0.0000000E+00  -0.1130645E+00   0.0000000E+00   0.7471879E-01   0.4676661E-01   0.0000000E+00   0.7772837E-01  -0.2199971E+04  -0.7795213E-02   0.0000000E+00   0.2772870E-01  -0.1021718E-01   0.0000000E+00  -0.6390057E-02  -0.6436187E+03
    4.9125  -0.4490947E+00  -0.4490947E+00   0.0000000E+00  -0.9514583E-01  -0.9514583E-01   0.0000000E+00  -0.1124734E+00   0.0000000E+00   0.7569057E-01   0.4763450E-01   0.0000000E+00   0.7729702E-01  -0.2190500E+04  -0.7925175E-02   0.0000000E+00   0.2765107E-01  -0.1028918E-01   0.0000000E+00  -0.6012980E-02  -0.6401219E+03
    4.9250  -0.4467610E+00  -0.4467610E+00   0.0000000E+00  -0.9937341E-01  -0.9937341E-01   0.0000000E+00  -0.1118717E+00   0.0000000E+00   0.7665674E-01   0.4849758E-01   0.0000000E+00   0.7685505E-01  -0.2180908E+04  -0.8055837E-02   0.0000000E+00   0.2757806E-01  -0.1035454E-01   0.0000000E+00  -0.5635964E-02  -0.6366329E+03
    4.9375  -0.4443845E+00  -0.4443845E+00   0.0000000E+00  -0.1035788E+00  -0.1035788E+00   0.0000000E+00  -0.1112596E+00   0.0000000E+00   0.7761679E-01   0.4935534E-01   0.0000000E+00   0.7640260E-01  -0.2171198E+04  -0.8186950E-02   0.0000000E+00   0.2750968E-01  -0.1041330E-01   0.0000000E+00  -0.5259319E-02  -0.6331508E+03
    4.9500  -0.4419664E+00  -0.4419664E+00   0.0000000E+00  -0.1077578E+00  -0.1077578E+00   0.0000000E+00  -0.1106372E+00   0.0000000E+00   0.7857035E-01   0.5020729E-01   0.0000000E+00   0.7593974E-01  -0.2161375E+04  -0.8318254E-02   0.0000000E+00   0.2744593E-01  -0.1046546E-01   0.0000000E+00  -0.4883388E-02  -0.6296729E+03
    4.9625  -0.4395071E+00  -0.4395071E+00   0.0000000E+00  -0.1119064E+00  -0.1119064E+00   0.0000000E+00  -0.1100048E+00   0.0000000E+00   0.7951699E-01   0.5105317E-01   0.0000000E+00   0.7546673E-01  -0.2151437E+04  -0.8449500E-02   0.0000000E+00   0.2738684E-01  -0.1051108E-01   0.0000000E+00  -0.4508481E-02  -0.6261981E+03
    4.9750  -0.4370079E+00  -0.4370079E+00   0.0000000E+00  -0.1160204E+00  -0.1160204E+00   0.0000000E+00  -0.1093625E+00   0.0000000E+00   0.8045634E-01   0.5189240E-01   0.0000000E+00   0.7498375E-01  -0.2141386E+04  -0.8580440E-02   0.0000000E+00   0.2733240E-01  -0.1055017E-01   0.0000000E+00  -0.4134935E-02  -0.6227244E+03
    4.9875  -0.4344696E+00  -0.4344696E+00   0.0000000E+00  -0.1200956E+00  -0.1200956E+00   0.0000000E+00  -0.1087104E+00   0.0000000E+00   0.8138795E-01   0.5272456E-01   0.0000000E+00   0.7449079E-01  -0.2131229E+04  -0.8710830E-02   0.0000000E+00   0.2728265E-01  -0.1058275E-01   0.0000000E+00  -0.3763066E-02  -0.6192500E+03
    5.0000  -0.4318930E+00  -0.4318930E+00   0.0000000E+00  -0.1241281E+00  -0.1241281E+00   0.0000000E+00  -0.1080487E+00   0.0000000E+00   0.8231146E-01   0.5354933E-01   0.0000000E+00   0.7398815E-01  -0.2120964E+04  -0.8840404E-02   0.0000000E+00   0.2723757E-01  -0.1060887E-01   0.0000000E+00  -0.3393204E-02  -0.6157730E+03
    5.0125  -0.4292737E+00  -0.4292737E+00   0.0000000E+00  -0.1281347E+00  -0.1281347E+00   0.0000000E+00  -0.1073766E+00   0.0000000E+00   0.8322849E-01   0.5436834E-01   0.0000000E+00   0.7347490E-01  -0.2110579E+04  -0.8970229E-02   0.0000000E+00   0.2719730E-01  -0.1062820E-01   0.0000000E+00  -0.3024004E-02  -0.6123013E+03
    5.0250  -0.4266075E+00  -0.4266075E+00   0.0000000E+00  -0.1321323E+00  -0.1321323E+00   0.0000000E+00  -0.1066931E+00   0.0000000E+00   0.8414073E-01   0.5518346E-01   0.0000000E+00   0.7295024E-01  -0.2100067E+04  -0.9101359E-02   0.0000000E+00   0.2716187E-01  -0.1064047E-01   0.0000000E+00  -0.2654098E-02  -0.6088421E+03
    5.0375  -0.4238952E+00  -0.4238952E+00   0.0000000E+00  -0.1361174E+00  -0.1361174E+00   0.0000000E+00  -0.1059983E+00   0.0000000E+00   0.8504788E-01   0.5599426E-01   0.0000000E+00   0.7241430E-01  -0.2089431E+04  -0.9233566E-02   0.0000000E+00   0.2713127E-01  -0.1064580E-01   0.0000000E+00  -0.2283789E-02  -0.6053937E+03
    5.0500  -0.4211382E+00  -0.4211382E+00   0.0000000E+00  -0.1400863E+00  -0.1400863E+00   0.0000000E+00  -0.1052929E+00   0.0000000E+00   0.8594953E-01   0.5680040E-01   0.0000000E+00   0.7186741E-01  -0.2078672E+04  -0.9366604E-02   0.0000000E+00   0.2710542E-01  -0.1064427E-01   0.0000000E+00  -0.1913380E-02  -0.6019547E+03
    5.0625  -0.4183376E+00  -0.4183376E+00   0.0000000E+00  -0.1440350E+00  -0.1440350E+00   0.0000000E+00  -0.1045767E+00   0.0000000E+00   0.8684523E-01   0.5760142E-01   0.0000000E+00   0.7130986E-01  -0.2067793E+04  -0.9500239E-02   0.0000000E+00   0.2708430E-01  -0.1063602E-01   0.0000000E+00  -0.1543165E-02  -0.5985227E+03
    5.0750  -0.4154944E+00  -0.4154944E+00   0.0000000E+00  -0.1479601E+00  -0.1479601E+00   0.0000000E+00  -0.1038502E+00   0.0000000E+00   0.8773477E-01   0.5839698E-01   0.0000000E+00   0.7074171E-01  -0.2056795E+04  -0.9634237E-02   0.0000000E+00   0.2706781E-01  -0.1062114E-01   0.0000000E+00  -0.1173447E-02  -0.5950963E+03
    5.0875  -0.4126098E+00  -0.4126098E+00   0.0000000E+00  -0.1518577E+00  -0.1518577E+00   0.0000000E+00  -0.1031135E+00   0.0000000E+00   0.8861766E-01   0.5918669E-01   0.0000000E+00   0.7016339E-01  -0.2045686E+04  -0.9768351E-02   0.0000000E+00   0.2705595E-01  -0.1059975E-01   0.0000000E+00  -0.8045265E-03  -0.5916749E+03
    5.1000  -0.4096851E+00  -0.4096851E+00   0.0000000E+00  -0.1557242E+00  -0.1557242E+00   0.0000000E+00  -0.1023669E+00   0.0000000E+00   0.8949361E-01   0.5997013E-01   0.0000000E+00   0.6957506E-01  -0.2034463E+04  -0.9902355E-02   0.0000000E+00   0.2704862E-01  -0.1057193E-01   0.0000000E+00  -0.4367031E-03  -0.5882551E+03
    5.1125  -0.4067211E+00  -0.4067211E+00   0.0000000E+00  -0.1595558E+00  -0.1595558E+00   0.0000000E+00  -0.1016107E+00   0.0000000E+00   0.9036218E-01   0.6074692E-01   0.0000000E+00   0.6897707E-01  -0.2023133E+04  -0.1003601E-01   0.0000000E+00   0.2704577E-01  -0.1053781E-01   0.0000000E+00  -0.7027666E-04  -0.5848361E+03
    5.1250  -0.4037192E+00  -0.4037192E+00   0.0000000E+00  -0.1633487E+00  -0.1633487E+00   0.0000000E+00  -0.1008451E+00   0.0000000E+00   0.9122306E-01   0.6151674E-01   0.0000000E+00   0.6836952E-01  -0.2011697E+04  -0.1016906E-01   0.0000000E+00   0.2704740E-01  -0.1049749E-01   0.0000000E+00   0.2944531E-03  -0.5814158E+03
    5.1375  -0.4006803E+00  -0.4006803E+00   0.0000000E+00  -0.1670992E+00  -0.1670992E+00   0.0000000E+00  -0.1000705E+00   0.0000000E+00   0.9207588E-01   0.6227917E-01   0.0000000E+00   0.6775266E-01  -0.2000158E+04  -0.1030129E-01   0.0000000E+00   0.2705339E-01  -0.1045108E-01   0.0000000E+00   0.6571850E-03  -0.5779930E+03
    5.1500  -0.3976057E+00  -0.3976057E+00   0.0000000E+00  -0.1708038E+00  -0.1708038E+00   0.0000000E+00  -0.9928685E-01   0.0000000E+00   0.9292026E-01   0.6303376E-01   0.0000000E+00   0.6712684E-01  -0.1988518E+04  -0.1043244E-01   0.0000000E+00   0.2706372E-01  -0.1039869E-01   0.0000000E+00   0.1017620E-02  -0.5745657E+03
    5.1625  -0.3944966E+00  -0.3944966E+00   0.0000000E+00  -0.1744586E+00  -0.1744586E+00   0.0000000E+00  -0.9849466E-01   0.0000000E+00   0.9375584E-01   0.6378013E-01   0.0000000E+00   0.6649230E-01  -0.1976779E+04  -0.1056230E-01   0.0000000E+00   0.2707836E-01  -0.1034041E-01   0.0000000E+00   0.1375458E-02  -0.5711321E+03
    5.1750  -0.3913539E+00  -0.3913539E+00   0.0000000E+00  -0.1780598E+00  -0.1780598E+00   0.0000000E+00  -0.9769398E-01   0.0000000E+00   0.9458220E-01   0.6451800E-01   0.0000000E+00   0.6584923E-01  -0.1964949E+04  -0.1069062E-01   0.0000000E+00   0.2709721E-01  -0.1027636E-01   0.0000000E+00   0.1730398E-02  -0.5676906E+03
    5.1875  -0.3881790E+00  -0.3881790E+00   0.0000000E+00  -0.1816039E+00  -0.1816039E+00   0.0000000E+00  -0.9688527E-01   0.0000000E+00   0.9539913E-01   0.6524692E-01   0.0000000E+00   0.6519779E-01  -0.1953024E+04  -0.1081715E-01   0.0000000E+00   0.2712025E-01  -0.1020665E-01   0.0000000E+00   0.2082142E-02  -0.5642393E+03
    5.2000  -0.3849728E+00  -0.3849728E+00   0.0000000E+00  -0.1850870E+00  -0.1850870E+00   0.0000000E+00  -0.9606867E-01   0.0000000E+00   0.9620604E-01   0.6596648E-01   0.0000000E+00   0.6453843E-01  -0.1941011E+04  -0.1094166E-01   0.0000000E+00   0.2714740E-01  -0.1013139E-01   0.0000000E+00   0.2430387E-02  -0.5607772E+03
    5.2125  -0.3817300E+00  -0.3817300E+00   0.0000000E+00  -0.1885236E+00  -0.1885236E+00   0.0000000E+00  -0.9524287E-01   0.0000000E+00   0.9700453E-01   0.6667824E-01   0.0000000E+00   0.6386978E-01  -0.1928894E+04  -0.1106511E-01   0.0000000E+00   0.2717906E-01  -0.1004993E-01   0.0000000E+00   0.2776324E-02  -0.5573102E+03
    5.2250  -0.3784455E+00  -0.3784455E+00   0.0000000E+00  -0.1919285E+00  -0.1919285E+00   0.0000000E+00  -0.9440667E-01   0.0000000E+00   0.9779605E-01   0.6738367E-01   0.0000000E+00   0.6319064E-01  -0.1916663E+04  -0.1118849E-01   0.0000000E+00   0.2721553E-01  -0.9961683E-02   0.0000000E+00   0.3121173E-02  -0.5538467E+03
    5.2375  -0.3751205E+00  -0.3751205E+00   0.0000000E+00  -0.1952987E+00  -0.1952987E+00   0.0000000E+00  -0.9356057E-01   0.0000000E+00   0.9858029E-01   0.6808255E-01   0.0000000E+00   0.6250131E-01  -0.1904317E+04  -0.1131156E-01   0.0000000E+00   0.2725674E-01  -0.9866835E-02   0.0000000E+00   0.3464680E-02  -0.5503841E+03
    5.2500  -0.3717563E+00  -0.3717563E+00   0.0000000E+00  -0.1986312E+00  -0.1986312E+00   0.0000000E+00  -0.9270468E-01   0.0000000E+00   0.9935696E-01   0.6877470E-01   0.0000000E+00   0.6180214E-01  -0.1891863E+04  -0.1143415E-01   0.0000000E+00   0.2730254E-01  -0.9765557E-02   0.0000000E+00   0.3806584E-02  -0.5469211E+03
    5.2625  -0.3683543E+00  -0.3683543E+00   0.0000000E+00  -0.2019229E+00  -0.2019229E+00   0.0000000E+00  -0.9183940E-01   0.0000000E+00   0.1001257E+00   0.6945949E-01   0.0000000E+00   0.6109351E-01  -0.1879302E+04  -0.1155602E-01   0.0000000E+00   0.2735285E-01  -0.9658023E-02   0.0000000E+00   0.4146636E-02  -0.5434563E+03
    5.2750  -0.3649158E+00  -0.3649158E+00   0.0000000E+00  -0.2051708E+00  -0.2051708E+00   0.0000000E+00  -0.9096505E-01   0.0000000E+00   0.1008862E+00   0.7013673E-01   0.0000000E+00   0.6037566E-01  -0.1866639E+04  -0.1167698E-01   0.0000000E+00   0.2740755E-01  -0.9544402E-02   0.0000000E+00   0.4484572E-02  -0.5399880E+03
    5.2875  -0.3614420E+00  -0.3614420E+00   0.0000000E+00  -0.2083719E+00  -0.2083719E+00   0.0000000E+00  -0.9008192E-01   0.0000000E+00   0.1016382E+00   0.7080606E-01   0.0000000E+00   0.5964892E-01  -0.1853877E+04  -0.1179681E-01   0.0000000E+00   0.2746653E-01  -0.9424886E-02   0.0000000E+00   0.4820141E-02  -0.5365148E+03
    5.3000  -0.3579343E+00  -0.3579343E+00   0.0000000E+00  -0.2115231E+00  -0.2115231E+00   0.0000000E+00  -0.8919039E-01   0.0000000E+00   0.1023813E+00   0.7146724E-01   0.0000000E+00   0.5891363E-01  -0.1841020E+04  -0.1191530E-01   0.0000000E+00   0.2752969E-01  -0.9299637E-02   0.0000000E+00   0.5153087E-02  -0.5330351E+03
    5.3125  -0.3543939E+00  -0.3543939E+00   0.0000000E+00  -0.2146214E+00  -0.2146214E+00   0.0000000E+00  -0.8829075E-01   0.0000000E+00   0.1031154E+00   0.7211981E-01   0.0000000E+00   0.5817014E-01  -0.1828072E+04  -0.1203224E-01   0.0000000E+00   0.2759690E-01  -0.9168840E-02   0.0000000E+00   0.5483154E-02  -0.5295473E+03
    5.3250  -0.3508222E+00  -0.3508222E+00   0.0000000E+00  -0.2176637E+00  -0.2176637E+00   0.0000000E+00  -0.8738330E-01   0.0000000E+00   0.1038399E+00   0.7276356E-01   0.0000000E+00   0.5741869E-01  -0.1815034E+04  -0.1214744E-01   0.0000000E+00   0.2766808E-01  -0.9032660E-02   0.0000000E+00   0.5810086E-02  -0.5260501E+03
    5.3375  -0.3472204E+00  -0.3472204E+00   0.0000000E+00  -0.2206470E+00  -0.2206470E+00   0.0000000E+00  -0.8646837E-01   0.0000000E+00   0.1045548E+00   0.7339808E-01   0.0000000E+00   0.5665970E-01  -0.1801911E+04  -0.1226066E-01   0.0000000E+00   0.2774310E-01  -0.8891289E-02   0.0000000E+00   0.6133622E-02  -0.5225419E+03
    5.3500  -0.3435899E+00  -0.3435899E+00   0.0000000E+00  -0.2235684E+00  -0.2235684E+00   0.0000000E+00  -0.8554636E-01   0.0000000E+00   0.1052595E+00   0.7402316E-01   0.0000000E+00   0.5589339E-01  -0.1788707E+04  -0.1237172E-01   0.0000000E+00   0.2782186E-01  -0.8744883E-02   0.0000000E+00   0.6453513E-02  -0.5190209E+03
    5.3625  -0.3399321E+00  -0.3399321E+00   0.0000000E+00  -0.2264246E+00  -0.2264246E+00   0.0000000E+00  -0.8461743E-01   0.0000000E+00   0.1059538E+00   0.7463828E-01   0.0000000E+00   0.5512016E-01  -0.1775425E+04  -0.1248039E-01   0.0000000E+00   0.2790425E-01  -0.8593635E-02   0.0000000E+00   0.6769502E-02  -0.5154854E+03
    5.3750  -0.3362481E+00  -0.3362481E+00   0.0000000E+00  -0.2292127E+00  -0.2292127E+00   0.0000000E+00  -0.8368208E-01   0.0000000E+00   0.1066375E+00   0.7524323E-01   0.0000000E+00   0.5434033E-01  -0.1762066E+04  -0.1258647E-01   0.0000000E+00   0.2799016E-01  -0.8437704E-02   0.0000000E+00   0.7081330E-02  -0.5119350E+03
    5.3875  -0.3325393E+00  -0.3325393E+00   0.0000000E+00  -0.2319297E+00  -0.2319297E+00   0.0000000E+00  -0.8274053E-01   0.0000000E+00   0.1073102E+00   0.7583772E-01   0.0000000E+00   0.5355417E-01  -0.1748638E+04  -0.1268975E-01   0.0000000E+00   0.2807949E-01  -0.8277286E-02   0.0000000E+00   0.7388745E-02  -0.5083668E+03
    5.4000  -0.3288070E+00  -0.3288070E+00   0.0000000E+00  -0.2345725E+00  -0.2345725E+00   0.0000000E+00  -0.8179312E-01   0.0000000E+00   0.1079715E+00   0.7642134E-01   0.0000000E+00   0.5276202E-01  -0.1735142E+04  -0.1279001E-01   0.0000000E+00   0.2817210E-01  -0.8112538E-02   0.0000000E+00   0.7691488E-02  -0.5047799E+03
    5.4125  -0.3250452E+00  -0.3250452E+00   0.0000000E+00  -0.2371520E+00  -0.2371520E+00   0.0000000E+00  -0.8083827E-01   0.0000000E+00   0.1086228E+00   0.7699533E-01   0.0000000E+00   0.5196236E-01  -0.1721560E+04  -0.1288807E-01   0.0000000E+00   0.2826861E-01  -0.7942575E-02   0.0000000E+00   0.7990517E-02  -0.5011804E+03
    5.4250  -0.3212481E+00  -0.3212481E+00   0.0000000E+00  -0.2396797E+00  -0.2396797E+00   0.0000000E+00  -0.7987462E-01   0.0000000E+00   0.1092650E+00   0.7756105E-01   0.0000000E+00   0.5115364E-01  -0.1707881E+04  -0.1298475E-01   0.0000000E+00   0.2836956E-01  -0.7766531E-02   0.0000000E+00   0.8286839E-02  -0.4975739E+03
    5.4375  -0.3174169E+00  -0.3174169E+00   0.0000000E+00  -0.2421535E+00  -0.2421535E+00   0.0000000E+00  -0.7890236E-01   0.0000000E+00   0.1098981E+00   0.7811818E-01   0.0000000E+00   0.5033631E-01  -0.1694104E+04  -0.1307989E-01   0.0000000E+00   0.2847480E-01  -0.7584637E-02   0.0000000E+00   0.8580252E-02  -0.4939599E+03
    5.4500  -0.3135535E+00  -0.3135535E+00   0.0000000E+00  -0.2445711E+00  -0.2445711E+00   0.0000000E+00  -0.7792199E-01   0.0000000E+00   0.1105217E+00   0.7866650E-01   0.0000000E+00   0.4951068E-01  -0.1680235E+04  -0.1317333E-01   0.0000000E+00   0.2858420E-01  -0.7397122E-02   0.0000000E+00   0.8870562E-02  -0.4903367E+03
    5.4625  -0.3096586E+00  -0.3096586E+00   0.0000000E+00  -0.2469306E+00  -0.2469306E+00   0.0000000E+00  -0.7693391E-01   0.0000000E+00   0.1111358E+00   0.7920576E-01   0.0000000E+00   0.4867716E-01  -0.1666278E+04  -0.1326487E-01   0.0000000E+00   0.2869754E-01  -0.7204227E-02   0.0000000E+00   0.9157571E-02  -0.4867029E+03
    5.4750  -0.3057345E+00  -0.3057345E+00   0.0000000E+00  -0.2492298E+00  -0.2492298E+00   0.0000000E+00  -0.7593834E-01   0.0000000E+00   0.1117399E+00   0.7973567E-01   0.0000000E+00   0.4783612E-01  -0.1652237E+04  -0.1335437E-01   0.0000000E+00   0.2881473E-01  -0.7006164E-02   0.0000000E+00   0.9441085E-02  -0.4830573E+03
    5.4875  -0.3017819E+00  -0.3017819E+00   0.0000000E+00  -0.2514665E+00  -0.2514665E+00   0.0000000E+00  -0.7493584E-01   0.0000000E+00   0.1123339E+00   0.8025595E-01   0.0000000E+00   0.4698800E-01  -0.1638115E+04  -0.1344166E-01   0.0000000E+00   0.2893558E-01  -0.6803171E-02   0.0000000E+00   0.9720907E-02  -0.4793988E+03
