
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 07-Aug-2025 at 15:31:45.

 
 
 
      Time        FAIRTEN1       LINE1NBFX         ROD1SUB
       (s)             (N)             (N)          (frac)
    0.4050   4.7988962E+07   1.2673191E+07   5.9987669E-01
    0.4060   4.7972037E+07   1.2664904E+07   5.9992128E-01
    0.4070   4.7955127E+07   1.2656633E+07   5.9996588E-01
    0.4080   4.7938231E+07   1.2648377E+07   6.0001048E-01
    0.4090   4.7921350E+07   1.2640137E+07   6.0005507E-01
    0.4100   4.7904484E+07   1.2631912E+07   6.0009967E-01
    0.4110   4.7887631E+07   1.2623702E+07   6.0014427E-01
    0.4120   4.7870792E+07   1.2615508E+07   6.0018886E-01
    0.4130   4.7853967E+07   1.2607328E+07   6.0023346E-01
    0.4140   4.7837154E+07   1.2599164E+07   6.0027805E-01
    0.4150   4.7820355E+07   1.2591015E+07   6.0032265E-01
    0.4160   4.7803568E+07   1.2582880E+07   6.0036725E-01
    0.4170   4.7786794E+07   1.2574761E+07   6.0041184E-01
    0.4180   4.7770032E+07   1.2566656E+07   6.0045644E-01
    0.4190   4.7753281E+07   1.2558566E+07   6.0050103E-01
    0.4200   4.7736542E+07   1.2550490E+07   6.0054563E-01
    0.4210   4.7719813E+07   1.2542428E+07   6.0059022E-01
    0.4220   4.7703095E+07   1.2534381E+07   6.0063482E-01
    0.4230   4.7686388E+07   1.2526348E+07   6.0067942E-01
    0.4240   4.7669690E+07   1.2518329E+07   6.0072401E-01
    0.4250   4.7653002E+07   1.2510324E+07   6.0076861E-01
    0.4260   4.7636323E+07   1.2502332E+07   6.0081320E-01
    0.4270   4.7619653E+07   1.2494354E+07   6.0085780E-01
    0.4280   4.7602991E+07   1.2486390E+07   6.0090240E-01
    0.4290   4.7586337E+07   1.2478439E+07   6.0094699E-01
    0.4300   4.7569690E+07   1.2470502E+07   6.0099159E-01
    0.4310   4.7553050E+07   1.2462577E+07   6.0103619E-01
    0.4320   4.7536416E+07   1.2454665E+07   6.0108078E-01
    0.4330   4.7519789E+07   1.2446766E+07   6.0112538E-01
    0.4340   4.7503167E+07   1.2438880E+07   6.0116997E-01
    0.4350   4.7486550E+07   1.2431007E+07   6.0121457E-01
    0.4360   4.7469938E+07   1.2423145E+07   6.0125916E-01
    0.4370   4.7453330E+07   1.2415296E+07   6.0130376E-01
    0.4380   4.7436725E+07   1.2407459E+07   6.0134835E-01
    0.4390   4.7420123E+07   1.2399633E+07   6.0139295E-01
    0.4400   4.7403524E+07   1.2391819E+07   6.0143755E-01
    0.4410   4.7386927E+07   1.2384017E+07   6.0148214E-01
    0.4420   4.7370331E+07   1.2376226E+07   6.0152674E-01
    0.4430   4.7353735E+07   1.2368446E+07   6.0157134E-01
    0.4440   4.7337140E+07   1.2360677E+07   6.0161593E-01
    0.4450   4.7320545E+07   1.2352918E+07   6.0166053E-01
    0.4460   4.7303948E+07   1.2345170E+07   6.0170512E-01
    0.4470   4.7287350E+07   1.2337433E+07   6.0174972E-01
    0.4480   4.7270750E+07   1.2329705E+07   6.0179432E-01
    0.4490   4.7254147E+07   1.2321988E+07   6.0183891E-01
    0.4500   4.7237541E+07   1.2314280E+07   6.0188351E-01
    0.4510   4.7220930E+07   1.2306582E+07   6.0192811E-01
    0.4520   4.7204315E+07   1.2298893E+07   6.0197270E-01
    0.4530   4.7187694E+07   1.2291213E+07   6.0201730E-01
    0.4540   4.7171067E+07   1.2283543E+07   6.0206189E-01
    0.4550   4.7154434E+07   1.2275880E+07   6.0210649E-01
    0.4560   4.7137793E+07   1.2268227E+07   6.0215108E-01
    0.4570   4.7121144E+07   1.2260581E+07   6.0219568E-01
    0.4580   4.7104486E+07   1.2252944E+07   6.0224028E-01
    0.4590   4.7087819E+07   1.2245314E+07   6.0228487E-01
    0.4600   4.7071142E+07   1.2237692E+07   6.0232947E-01
    0.4610   4.7054454E+07   1.2230077E+07   6.0237406E-01
    0.4620   4.7037755E+07   1.2222470E+07   6.0241866E-01
    0.4630   4.7021043E+07   1.2214869E+07   6.0246325E-01
    0.4640   4.7004318E+07   1.2207275E+07   6.0250785E-01
    0.4650   4.6987580E+07   1.2199687E+07   6.0255244E-01
    0.4660   4.6970827E+07   1.2192106E+07   6.0259704E-01
    0.4670   4.6954060E+07   1.2184531E+07   6.0264164E-01
    0.4680   4.6937276E+07   1.2176961E+07   6.0268623E-01
    0.4690   4.6920476E+07   1.2169397E+07   6.0273083E-01
    0.4700   4.6903659E+07   1.2161838E+07   6.0277543E-01
    0.4710   4.6886824E+07   1.2154284E+07   6.0282002E-01
    0.4720   4.6869971E+07   1.2146735E+07   6.0286462E-01
    0.4730   4.6853097E+07   1.2139191E+07   6.0290922E-01
    0.4740   4.6836204E+07   1.2131651E+07   6.0295381E-01
    0.4750   4.6819290E+07   1.2124115E+07   6.0299841E-01
    0.4760   4.6802355E+07   1.2116583E+07   6.0304301E-01
    0.4770   4.6785397E+07   1.2109055E+07   6.0308760E-01
    0.4780   4.6768416E+07   1.2101530E+07   6.0313220E-01
    0.4790   4.6751412E+07   1.2094009E+07   6.0317679E-01
    0.4800   4.6734383E+07   1.2086490E+07   6.0322139E-01
    0.4810   4.6717330E+07   1.2078974E+07   6.0326598E-01
    0.4820   4.6700250E+07   1.2071461E+07   6.0331058E-01
    0.4830   4.6683145E+07   1.2063950E+07   6.0335517E-01
    0.4840   4.6666012E+07   1.2056441E+07   6.0339977E-01
    0.4850   4.6648851E+07   1.2048934E+07   6.0344436E-01
    0.4860   4.6631662E+07   1.2041428E+07   6.0348896E-01
    0.4870   4.6614444E+07   1.2033925E+07   6.0353356E-01
    0.4880   4.6597196E+07   1.2026422E+07   6.0357815E-01
    0.4890   4.6579918E+07   1.2018920E+07   6.0362275E-01
    0.4900   4.6562609E+07   1.2011419E+07   6.0366734E-01
    0.4910   4.6545268E+07   1.2003919E+07   6.0371194E-01
    0.4920   4.6527895E+07   1.1996419E+07   6.0375654E-01
    0.4930   4.6510489E+07   1.1988920E+07   6.0380114E-01
    0.4940   4.6493050E+07   1.1981420E+07   6.0384573E-01
    0.4950   4.6475577E+07   1.1973920E+07   6.0389032E-01
    0.4960   4.6458069E+07   1.1966420E+07   6.0393493E-01
    0.4970   4.6440526E+07   1.1958920E+07   6.0397952E-01
    0.4980   4.6422948E+07   1.1951418E+07   6.0402411E-01
    0.4990   4.6405333E+07   1.1943916E+07   6.0406871E-01
    0.5000   4.6387682E+07   1.1936413E+07   6.0411330E-01
    0.5010   4.6369994E+07   1.1928901E+07   6.0414650E-01
    0.5020   4.6352269E+07   1.1921388E+07   6.0417968E-01
    0.5030   4.6334505E+07   1.1913873E+07   6.0421287E-01
    0.5040   4.6316703E+07   1.1906357E+07   6.0424606E-01
    0.5050   4.6298862E+07   1.1898839E+07   6.0427925E-01
    0.5060   4.6280982E+07   1.1891319E+07   6.0431244E-01
    0.5070   4.6263062E+07   1.1883796E+07   6.0434563E-01
    0.5080   4.6245101E+07   1.1876272E+07   6.0437882E-01
    0.5090   4.6227101E+07   1.1868745E+07   6.0441201E-01
    0.5100   4.6209059E+07   1.1861215E+07   6.0444520E-01
    0.5110   4.6190977E+07   1.1853683E+07   6.0447838E-01
    0.5120   4.6172853E+07   1.1846148E+07   6.0451157E-01
    0.5130   4.6154687E+07   1.1838610E+07   6.0454476E-01
    0.5140   4.6136480E+07   1.1831069E+07   6.0457795E-01
    0.5150   4.6118230E+07   1.1823525E+07   6.0461114E-01
    0.5160   4.6099937E+07   1.1815978E+07   6.0464433E-01
    0.5170   4.6081602E+07   1.1808428E+07   6.0467752E-01
    0.5180   4.6063224E+07   1.1800874E+07   6.0471071E-01
    0.5190   4.6044803E+07   1.1793317E+07   6.0474390E-01
    0.5200   4.6026339E+07   1.1785756E+07   6.0477708E-01
    0.5210   4.6007832E+07   1.1778192E+07   6.0481027E-01
    0.5220   4.5989281E+07   1.1770624E+07   6.0484346E-01
    0.5230   4.5970686E+07   1.1763053E+07   6.0487665E-01
    0.5240   4.5952048E+07   1.1755478E+07   6.0490984E-01
    0.5250   4.5933367E+07   1.1747899E+07   6.0494303E-01
    0.5260   4.5914642E+07   1.1740316E+07   6.0497622E-01
    0.5270   4.5895873E+07   1.1732729E+07   6.0500941E-01
    0.5280   4.5877061E+07   1.1725139E+07   6.0504259E-01
    0.5290   4.5858205E+07   1.1717545E+07   6.0507578E-01
    0.5300   4.5839305E+07   1.1709947E+07   6.0510897E-01
    0.5310   4.5820363E+07   1.1702344E+07   6.0514216E-01
    0.5320   4.5801376E+07   1.1694739E+07   6.0517535E-01
    0.5330   4.5782347E+07   1.1687129E+07   6.0520854E-01
    0.5340   4.5763275E+07   1.1679515E+07   6.0524173E-01
    0.5350   4.5744160E+07   1.1671898E+07   6.0527492E-01
    0.5360   4.5725003E+07   1.1664276E+07   6.0530811E-01
    0.5370   4.5705803E+07   1.1656651E+07   6.0534129E-01
    0.5380   4.5686561E+07   1.1649022E+07   6.0537448E-01
    0.5390   4.5667277E+07   1.1641390E+07   6.0540767E-01
    0.5400   4.5647951E+07   1.1633754E+07   6.0544086E-01
    0.5410   4.5628584E+07   1.1626114E+07   6.0547405E-01
    0.5420   4.5609177E+07   1.1618471E+07   6.0550724E-01
    0.5430   4.5589728E+07   1.1610824E+07   6.0554043E-01
    0.5440   4.5570240E+07   1.1603174E+07   6.0557362E-01
    0.5450   4.5550711E+07   1.1595520E+07   6.0560681E-01
    0.5460   4.5531143E+07   1.1587864E+07   6.0563999E-01
    0.5470   4.5511537E+07   1.1580204E+07   6.0567318E-01
    0.5480   4.5491891E+07   1.1572541E+07   6.0570637E-01
    0.5490   4.5472208E+07   1.1564875E+07   6.0573956E-01
    0.5500   4.5452486E+07   1.1557206E+07   6.0577275E-01
    0.5510   4.5432728E+07   1.1549535E+07   6.0580594E-01
    0.5520   4.5412933E+07   1.1541860E+07   6.0583913E-01
    0.5530   4.5393102E+07   1.1534184E+07   6.0587232E-01
    0.5540   4.5373236E+07   1.1526505E+07   6.0590551E-01
    0.5550   4.5353335E+07   1.1518824E+07   6.0593869E-01
    0.5560   4.5333399E+07   1.1511140E+07   6.0597188E-01
    0.5570   4.5313430E+07   1.1503455E+07   6.0600508E-01
    0.5580   4.5293427E+07   1.1495768E+07   6.0603826E-01
    0.5590   4.5273392E+07   1.1488079E+07   6.0607145E-01
    0.5600   4.5253325E+07   1.1480388E+07   6.0610464E-01
    0.5610   4.5233227E+07   1.1472696E+07   6.0613783E-01
    0.5620   4.5213099E+07   1.1465003E+07   6.0617102E-01
    0.5630   4.5192941E+07   1.1457309E+07   6.0620421E-01
    0.5640   4.5172753E+07   1.1449614E+07   6.0623739E-01
    0.5650   4.5152538E+07   1.1441918E+07   6.0627058E-01
    0.5660   4.5132295E+07   1.1434222E+07   6.0630377E-01
    0.5670   4.5112025E+07   1.1426525E+07   6.0633696E-01
    0.5680   4.5091729E+07   1.1418828E+07   6.0637015E-01
    0.5690   4.5071407E+07   1.1411131E+07   6.0640334E-01
    0.5700   4.5051062E+07   1.1403434E+07   6.0643653E-01
    0.5710   4.5030692E+07   1.1395738E+07   6.0646972E-01
    0.5720   4.5010300E+07   1.1388042E+07   6.0650291E-01
    0.5730   4.4989885E+07   1.1380347E+07   6.0653610E-01
    0.5740   4.4969449E+07   1.1372653E+07   6.0656928E-01
    0.5750   4.4948993E+07   1.1364960E+07   6.0660248E-01
    0.5760   4.4928517E+07   1.1357268E+07   6.0663566E-01
    0.5770   4.4908023E+07   1.1349578E+07   6.0666885E-01
    0.5780   4.4887511E+07   1.1341889E+07   6.0670204E-01
    0.5790   4.4866981E+07   1.1334203E+07   6.0673523E-01
    0.5800   4.4846436E+07   1.1326519E+07   6.0676842E-01
    0.5810   4.4825875E+07   1.1318837E+07   6.0680161E-01
    0.5820   4.4805300E+07   1.1311158E+07   6.0683479E-01
    0.5830   4.4784712E+07   1.1303482E+07   6.0686798E-01
    0.5840   4.4764111E+07   1.1295808E+07   6.0690117E-01
    0.5850   4.4743499E+07   1.1288138E+07   6.0693436E-01
    0.5860   4.4722875E+07   1.1280472E+07   6.0696755E-01
    0.5870   4.4702242E+07   1.1272809E+07   6.0700074E-01
    0.5880   4.4681600E+07   1.1265150E+07   6.0703393E-01
    0.5890   4.4660950E+07   1.1257496E+07   6.0706711E-01
    0.5900   4.4640293E+07   1.1249845E+07   6.0710031E-01
    0.5910   4.4619630E+07   1.1242200E+07   6.0713349E-01
    0.5920   4.4598962E+07   1.1234559E+07   6.0716668E-01
    0.5930   4.4578289E+07   1.1226923E+07   6.0719987E-01
    0.5940   4.4557613E+07   1.1219293E+07   6.0723306E-01
    0.5950   4.4536935E+07   1.1211668E+07   6.0726625E-01
    0.5960   4.4516255E+07   1.1204049E+07   6.0729944E-01
    0.5970   4.4495574E+07   1.1196435E+07   6.0733263E-01
    0.5980   4.4474894E+07   1.1188828E+07   6.0736581E-01
    0.5990   4.4454215E+07   1.1181228E+07   6.0739900E-01
    0.6000   4.4433538E+07   1.1173634E+07   6.0743220E-01
    0.6010   4.4412864E+07   1.1166039E+07   6.0745361E-01
    0.6020   4.4392194E+07   1.1158452E+07   6.0747503E-01
    0.6030   4.4371530E+07   1.1150872E+07   6.0749645E-01
    0.6040   4.4350871E+07   1.1143300E+07   6.0751787E-01
    0.6050   4.4330218E+07   1.1135735E+07   6.0753929E-01
    0.6060   4.4309574E+07   1.1128178E+07   6.0756071E-01
    0.6070   4.4288938E+07   1.1120630E+07   6.0758212E-01
    0.6080   4.4268311E+07   1.1113090E+07   6.0760354E-01
    0.6090   4.4247695E+07   1.1105559E+07   6.0762496E-01
    0.6100   4.4227090E+07   1.1098036E+07   6.0764638E-01
    0.6110   4.4206498E+07   1.1090523E+07   6.0766780E-01
    0.6120   4.4185918E+07   1.1083018E+07   6.0768922E-01
    0.6130   4.4165352E+07   1.1075524E+07   6.0771063E-01
    0.6140   4.4144801E+07   1.1068039E+07   6.0773205E-01
    0.6150   4.4124265E+07   1.1060564E+07   6.0775347E-01
    0.6160   4.4103746E+07   1.1053099E+07   6.0777489E-01
    0.6170   4.4083244E+07   1.1045644E+07   6.0779631E-01
    0.6180   4.4062760E+07   1.1038200E+07   6.0781773E-01
    0.6190   4.4042295E+07   1.1030766E+07   6.0783915E-01
    0.6200   4.4021850E+07   1.1023344E+07   6.0786056E-01
    0.6210   4.4001425E+07   1.1015933E+07   6.0788198E-01
    0.6220   4.3981022E+07   1.1008532E+07   6.0790340E-01
    0.6230   4.3960641E+07   1.1001144E+07   6.0792482E-01
    0.6240   4.3940282E+07   1.0993767E+07   6.0794624E-01
    0.6250   4.3919948E+07   1.0986402E+07   6.0796766E-01
    0.6260   4.3899637E+07   1.0979048E+07   6.0798907E-01
    0.6270   4.3879352E+07   1.0971708E+07   6.0801049E-01
    0.6280   4.3859093E+07   1.0964379E+07   6.0803191E-01
    0.6290   4.3838861E+07   1.0957063E+07   6.0805333E-01
    0.6300   4.3818655E+07   1.0949760E+07   6.0807475E-01
    0.6310   4.3798478E+07   1.0942470E+07   6.0809617E-01
    0.6320   4.3778330E+07   1.0935193E+07   6.0811759E-01
    0.6330   4.3758212E+07   1.0927929E+07   6.0813901E-01
    0.6340   4.3738123E+07   1.0920678E+07   6.0816042E-01
    0.6350   4.3718065E+07   1.0913441E+07   6.0818184E-01
    0.6360   4.3698039E+07   1.0906218E+07   6.0820326E-01
    0.6370   4.3678045E+07   1.0899009E+07   6.0822468E-01
    0.6380   4.3658084E+07   1.0891813E+07   6.0824610E-01
    0.6390   4.3638156E+07   1.0884632E+07   6.0826752E-01
    0.6400   4.3618263E+07   1.0877465E+07   6.0828893E-01
    0.6410   4.3598404E+07   1.0870313E+07   6.0831035E-01
    0.6420   4.3578580E+07   1.0863175E+07   6.0833177E-01
    0.6430   4.3558792E+07   1.0856052E+07   6.0835319E-01
    0.6440   4.3539041E+07   1.0848944E+07   6.0837461E-01
    0.6450   4.3519326E+07   1.0841851E+07   6.0839603E-01
    0.6460   4.3499649E+07   1.0834772E+07   6.0841745E-01
    0.6470   4.3480010E+07   1.0827710E+07   6.0843886E-01
    0.6480   4.3460410E+07   1.0820662E+07   6.0846028E-01
    0.6490   4.3440849E+07   1.0813630E+07   6.0848170E-01
    0.6500   4.3421327E+07   1.0806614E+07   6.0850312E-01
    0.6510   4.3401845E+07   1.0799613E+07   6.0852454E-01
    0.6520   4.3382404E+07   1.0792628E+07   6.0854596E-01
    0.6530   4.3363004E+07   1.0785659E+07   6.0856737E-01
    0.6540   4.3343646E+07   1.0778706E+07   6.0858880E-01
    0.6550   4.3324330E+07   1.0771769E+07   6.0861021E-01
    0.6560   4.3305056E+07   1.0764848E+07   6.0863163E-01
    0.6570   4.3285824E+07   1.0757944E+07   6.0865305E-01
    0.6580   4.3266636E+07   1.0751056E+07   6.0867447E-01
    0.6590   4.3247492E+07   1.0744184E+07   6.0869589E-01
    0.6600   4.3228392E+07   1.0737329E+07   6.0871731E-01
    0.6610   4.3209336E+07   1.0730491E+07   6.0873872E-01
    0.6620   4.3190325E+07   1.0723669E+07   6.0876014E-01
    0.6630   4.3171359E+07   1.0716864E+07   6.0878156E-01
    0.6640   4.3152438E+07   1.0710076E+07   6.0880298E-01
    0.6650   4.3133563E+07   1.0703305E+07   6.0882440E-01
    0.6660   4.3114735E+07   1.0696551E+07   6.0884581E-01
    0.6670   4.3095953E+07   1.0689814E+07   6.0886724E-01
    0.6680   4.3077217E+07   1.0683094E+07   6.0888865E-01
    0.6690   4.3058528E+07   1.0676391E+07   6.0891007E-01
    0.6700   4.3039887E+07   1.0669705E+07   6.0893149E-01
    0.6710   4.3021294E+07   1.0663037E+07   6.0895291E-01
    0.6720   4.3002748E+07   1.0656386E+07   6.0897432E-01
    0.6730   4.2984250E+07   1.0649752E+07   6.0899575E-01
    0.6740   4.2965800E+07   1.0643136E+07   6.0901716E-01
    0.6750   4.2947399E+07   1.0636537E+07   6.0903858E-01
    0.6760   4.2929047E+07   1.0629956E+07   6.0906000E-01
    0.6770   4.2910743E+07   1.0623392E+07   6.0908142E-01
    0.6780   4.2892489E+07   1.0616845E+07   6.0910284E-01
    0.6790   4.2874284E+07   1.0610316E+07   6.0912426E-01
    0.6800   4.2856128E+07   1.0603805E+07   6.0914567E-01
    0.6810   4.2838022E+07   1.0597311E+07   6.0916709E-01
    0.6820   4.2819966E+07   1.0590835E+07   6.0918851E-01
    0.6830   4.2801960E+07   1.0584377E+07   6.0920993E-01
    0.6840   4.2784003E+07   1.0577936E+07   6.0923135E-01
    0.6850   4.2766097E+07   1.0571513E+07   6.0925277E-01
    0.6860   4.2748241E+07   1.0565107E+07   6.0927419E-01
    0.6870   4.2730435E+07   1.0558719E+07   6.0929561E-01
    0.6880   4.2712680E+07   1.0552349E+07   6.0931703E-01
    0.6890   4.2694975E+07   1.0545996E+07   6.0933844E-01
    0.6900   4.2677321E+07   1.0539662E+07   6.0935986E-01
    0.6910   4.2659717E+07   1.0533344E+07   6.0938128E-01
    0.6920   4.2642164E+07   1.0527045E+07   6.0940269E-01
    0.6930   4.2624662E+07   1.0520763E+07   6.0942411E-01
    0.6940   4.2607210E+07   1.0514498E+07   6.0944553E-01
    0.6950   4.2589810E+07   1.0508252E+07   6.0946695E-01
    0.6960   4.2572460E+07   1.0502023E+07   6.0948838E-01
    0.6970   4.2555161E+07   1.0495811E+07   6.0950979E-01
    0.6980   4.2537913E+07   1.0489617E+07   6.0953121E-01
    0.6990   4.2520715E+07   1.0483441E+07   6.0955263E-01
    0.7000   4.2503569E+07   1.0477282E+07   6.0957405E-01
    0.7010   4.2486472E+07   1.0471133E+07   6.0958346E-01
    0.7020   4.2469426E+07   1.0465002E+07   6.0959287E-01
    0.7030   4.2452431E+07   1.0458888E+07   6.0960229E-01
    0.7040   4.2435486E+07   1.0452791E+07   6.0961170E-01
    0.7050   4.2418593E+07   1.0446712E+07   6.0962111E-01
    0.7060   4.2401749E+07   1.0440650E+07   6.0963053E-01
    0.7070   4.2384956E+07   1.0434606E+07   6.0963994E-01
    0.7080   4.2368214E+07   1.0428579E+07   6.0964935E-01
    0.7090   4.2351522E+07   1.0422569E+07   6.0965877E-01
    0.7100   4.2334880E+07   1.0416576E+07   6.0966818E-01
    0.7110   4.2318288E+07   1.0410600E+07   6.0967759E-01
    0.7120   4.2301747E+07   1.0404641E+07   6.0968701E-01
    0.7130   4.2285255E+07   1.0398699E+07   6.0969642E-01
    0.7140   4.2268813E+07   1.0392774E+07   6.0970583E-01
    0.7150   4.2252421E+07   1.0386866E+07   6.0971525E-01
    0.7160   4.2236078E+07   1.0380975E+07   6.0972466E-01
    0.7170   4.2219784E+07   1.0375101E+07   6.0973407E-01
    0.7180   4.2203540E+07   1.0369243E+07   6.0974349E-01
    0.7190   4.2187345E+07   1.0363403E+07   6.0975290E-01
    0.7200   4.2171199E+07   1.0357578E+07   6.0976231E-01
    0.7210   4.2155102E+07   1.0351771E+07   6.0977173E-01
    0.7220   4.2139053E+07   1.0345979E+07   6.0978114E-01
    0.7230   4.2123053E+07   1.0340204E+07   6.0979055E-01
    0.7240   4.2107101E+07   1.0334446E+07   6.0979997E-01
    0.7250   4.2091197E+07   1.0328704E+07   6.0980938E-01
    0.7260   4.2075342E+07   1.0322978E+07   6.0981879E-01
    0.7270   4.2059533E+07   1.0317268E+07   6.0982821E-01
    0.7280   4.2043773E+07   1.0311574E+07   6.0983762E-01
    0.7290   4.2028060E+07   1.0305896E+07   6.0984703E-01
    0.7300   4.2012393E+07   1.0300234E+07   6.0985644E-01
    0.7310   4.1996774E+07   1.0294588E+07   6.0986586E-01
    0.7320   4.1981202E+07   1.0288958E+07   6.0987527E-01
    0.7330   4.1965676E+07   1.0283344E+07   6.0988469E-01
    0.7340   4.1950196E+07   1.0277745E+07   6.0989410E-01
    0.7350   4.1934763E+07   1.0272161E+07   6.0990351E-01
    0.7360   4.1919375E+07   1.0266593E+07   6.0991292E-01
    0.7370   4.1904033E+07   1.0261041E+07   6.0992234E-01
    0.7380   4.1888736E+07   1.0255504E+07   6.0993175E-01
    0.7390   4.1873484E+07   1.0249982E+07   6.0994117E-01
    0.7400   4.1858277E+07   1.0244475E+07   6.0995058E-01
    0.7410   4.1843115E+07   1.0238983E+07   6.0995999E-01
    0.7420   4.1827997E+07   1.0233506E+07   6.0996940E-01
    0.7430   4.1812924E+07   1.0228044E+07   6.0997882E-01
    0.7440   4.1797894E+07   1.0222597E+07   6.0998823E-01
    0.7450   4.1782908E+07   1.0217165E+07   6.0999764E-01
    0.7460   4.1767965E+07   1.0211747E+07   6.1000706E-01
    0.7470   4.1753066E+07   1.0206344E+07   6.1001647E-01
    0.7480   4.1738209E+07   1.0200955E+07   6.1002589E-01
    0.7490   4.1723395E+07   1.0195581E+07   6.1003530E-01
    0.7500   4.1708623E+07   1.0190221E+07   6.1004471E-01
    0.7510   4.1693894E+07   1.0184875E+07   6.1005413E-01
    0.7520   4.1679206E+07   1.0179544E+07   6.1006354E-01
    0.7530   4.1664559E+07   1.0174226E+07   6.1007295E-01
    0.7540   4.1649954E+07   1.0168922E+07   6.1008237E-01
    0.7550   4.1635390E+07   1.0163632E+07   6.1009178E-01
    0.7560   4.1620866E+07   1.0158356E+07   6.1010119E-01
    0.7570   4.1606383E+07   1.0153094E+07   6.1011060E-01
    0.7580   4.1591940E+07   1.0147845E+07   6.1012002E-01
    0.7590   4.1577537E+07   1.0142609E+07   6.1012943E-01
    0.7600   4.1563174E+07   1.0137387E+07   6.1013885E-01
