
Predictions were generated on 31-May-2023 at 21:34:14 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: Sample file demonstrating NBodyMod=3 inputs, based on NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFzi	HydroMyi	B1WvsFxi	B2WvsFxi	B3WvsFxi	B4WvsFxi	B1WvsFyi	B2WvsFyi	B3WvsFyi	B4WvsFyi	B1WvsFzi	B2WvsFzi	B3WvsFzi	B4WvsFzi	B1WvsMxi	B2WvsMxi	B3WvsMxi	B4WvsMxi	B1WvsMyi	B2WvsMyi	B3WvsMyi	B4WvsMyi	B1WvsMzi	B2WvsMzi	B3WvsMzi	B4WvsMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B2Surge	B2Sway	B2Heave	B2Roll	B2Pitch	B2Yaw	B3Surge	B3Sway	B3Heave	B3Roll	B3Pitch	B3Yaw	B4Surge	B4Sway	B4Heave	B4Roll	B4Pitch	B4Yaw
(s)	(m)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m)	(m)	(m)	(rad)	(rad)	(rad)
   39.9875	  -1.984483E-01	   1.272193E+05	   4.599341E+07	  -4.966785E+07	   4.300161E+05	  -2.337528E+05	   1.471210E+05	  -2.337529E+05	  -7.283099E-02	   2.177372E-02	  -6.799203E-02	   2.241896E-03	  -5.326084E+03	   6.678224E+05	  -8.859543E+05	   6.678228E+05	  -2.768989E-01	  -6.845432E-01	   3.055355E-01	  -2.283987E+00	  -3.179733E+06	   6.317695E+05	  -2.423294E+06	   6.317755E+05	  -1.604130E-03	   5.129139E-01	  -9.337792E-01	   5.172514E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0000	  -1.898059E-01	   1.350438E+05	   4.599498E+07	  -4.971162E+07	   4.316006E+05	  -2.160674E+05	   1.181167E+05	  -2.160676E+05	  -7.257368E-02	   2.250923E-02	  -6.659860E-02	   3.590296E-03	  -4.628210E+03	   6.674094E+05	  -8.847718E+05	   6.674098E+05	  -2.767530E-01	  -6.503067E-01	   3.075334E-01	  -2.246321E+00	  -3.195679E+06	   4.462568E+05	  -2.118026E+06	   4.462626E+05	  -2.026932E-03	   5.101098E-01	  -9.338395E-01	   5.143805E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0125	  -1.812328E-01	   1.457936E+05	   4.599529E+07	  -4.970108E+07	   4.323678E+05	  -1.965771E+05	   8.923612E+04	  -1.965773E+05	  -7.210110E-02	   2.305447E-02	  -6.501176E-02	   4.806848E-03	  -3.904544E+03	   6.656714E+05	  -8.821952E+05	   6.656718E+05	  -2.760065E-01	  -6.160992E-01	   3.107725E-01	  -2.206966E+00	  -3.206005E+06	   2.458911E+05	  -1.812942E+06	   2.458968E+05	  -2.481664E-03	   5.064350E-01	  -9.326116E-01	   5.106270E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0250	  -1.726597E-01	   1.565424E+05	   4.599561E+07	  -4.969100E+07	   4.331349E+05	  -1.770868E+05	   6.035558E+04	  -1.770870E+05	  -7.162852E-02	   2.359971E-02	  -6.342492E-02	   6.023400E-03	  -3.180879E+03	   6.639335E+05	  -8.796186E+05	   6.639339E+05	  -2.752600E-01	  -5.818918E-01	   3.140115E-01	  -2.167612E+00	  -3.216331E+06	   4.552541E+04	  -1.507859E+06	   4.553103E+04	  -2.936396E-03	   5.027601E-01	  -9.313837E-01	   5.068734E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0375	  -1.640866E-01	   1.672869E+05	   4.599592E+07	  -4.968138E+07	   4.339019E+05	  -1.576025E+05	   3.148386E+04	  -1.576026E+05	  -7.115608E-02	   2.414478E-02	  -6.183857E-02	   7.239580E-03	  -2.457434E+03	   6.621961E+05	  -8.770428E+05	   6.621965E+05	  -2.745137E-01	  -5.476947E-01	   3.172496E-01	  -2.128269E+00	  -3.226654E+06	  -1.547791E+05	  -1.202868E+06	  -1.547736E+05	  -3.390989E-03	   4.990864E-01	  -9.301562E-01	   5.031210E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0500	  -1.555136E-01	   1.780337E+05	   4.599623E+07	  -4.967221E+07	   4.346690E+05	  -1.381122E+05	   2.603320E+03	  -1.381123E+05	  -7.068351E-02	   2.469002E-02	  -6.025173E-02	   8.456132E-03	  -1.733768E+03	   6.604582E+05	  -8.744662E+05	   6.604586E+05	  -2.737672E-01	  -5.134872E-01	   3.204887E-01	  -2.088914E+00	  -3.236979E+06	  -3.551448E+05	  -8.977850E+05	  -3.551393E+05	  -3.845721E-03	   4.954116E-01	  -9.289283E-01	   4.993674E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0625	  -1.469405E-01	   1.887796E+05	   4.599654E+07	  -4.966350E+07	   4.354362E+05	  -1.186219E+05	  -2.627722E+04	  -1.186220E+05	  -7.021093E-02	   2.523526E-02	  -5.866489E-02	   9.672685E-03	  -1.010102E+03	   6.587202E+05	  -8.718896E+05	   6.587206E+05	  -2.730207E-01	  -4.792798E-01	   3.237277E-01	  -2.049560E+00	  -3.247305E+06	  -5.555106E+05	  -5.927016E+05	  -5.555051E+05	  -4.300453E-03	   4.917368E-01	  -9.277004E-01	   4.956139E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0750	  -1.383674E-01	   1.995245E+05	   4.599685E+07	  -4.965526E+07	   4.362034E+05	  -9.913161E+04	  -5.515777E+04	  -9.913175E+04	  -6.973835E-02	   2.578050E-02	  -5.707805E-02	   1.088924E-02	  -2.864355E+02	   6.569823E+05	  -8.693130E+05	   6.569827E+05	  -2.722742E-01	  -4.450723E-01	   3.269668E-01	  -2.010205E+00	  -3.257631E+06	  -7.558763E+05	  -2.876182E+05	  -7.558709E+05	  -4.755185E-03	   4.880619E-01	  -9.264725E-01	   4.918604E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.0875	  -1.297943E-01	   2.102685E+05	   4.599716E+07	  -4.964747E+07	   4.369705E+05	  -7.964131E+04	  -8.403830E+04	  -7.964147E+04	  -6.926578E-02	   2.632574E-02	  -5.549121E-02	   1.210579E-02	   4.372300E+02	   6.552444E+05	  -8.667364E+05	   6.552448E+05	  -2.715277E-01	  -4.108648E-01	   3.302058E-01	  -1.970850E+00	  -3.267956E+06	  -9.562419E+05	   1.746500E+04	  -9.562368E+05	  -5.209917E-03	   4.843871E-01	  -9.252446E-01	   4.881068E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1000	  -1.212212E-01	   2.210082E+05	   4.599746E+07	  -4.964014E+07	   4.377375E+05	  -6.015697E+04	  -1.129100E+05	  -6.015711E+04	  -6.879334E-02	   2.687081E-02	  -5.390486E-02	   1.332197E-02	   1.160675E+03	   6.535070E+05	  -8.641606E+05	   6.535073E+05	  -2.707814E-01	  -3.766678E-01	   3.334439E-01	  -1.931507E+00	  -3.278279E+06	  -1.156546E+06	   3.224555E+05	  -1.156541E+06	  -5.664510E-03	   4.807134E-01	  -9.240171E-01	   4.843544E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1125	  -1.126481E-01	   2.317502E+05	   4.599776E+07	  -4.963326E+07	   4.385046E+05	  -4.066669E+04	  -1.417906E+05	  -4.066683E+04	  -6.832076E-02	   2.741605E-02	  -5.231802E-02	   1.453852E-02	   1.884341E+03	   6.517691E+05	  -8.615839E+05	   6.517694E+05	  -2.700349E-01	  -3.424603E-01	   3.366829E-01	  -1.892153E+00	  -3.288605E+06	  -1.356912E+06	   6.275388E+05	  -1.356907E+06	  -6.119242E-03	   4.770386E-01	  -9.227892E-01	   4.806008E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1250	  -1.040750E-01	   2.424913E+05	   4.599807E+07	  -4.962685E+07	   4.392718E+05	  -2.117639E+04	  -1.706711E+05	  -2.117653E+04	  -6.784818E-02	   2.796129E-02	  -5.073118E-02	   1.575507E-02	   2.608007E+03	   6.500311E+05	  -8.590073E+05	   6.500314E+05	  -2.692884E-01	  -3.082529E-01	   3.399220E-01	  -1.852798E+00	  -3.298931E+06	  -1.557278E+06	   9.326222E+05	  -1.557273E+06	  -6.573975E-03	   4.733638E-01	  -9.215613E-01	   4.768473E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1375	  -9.550194E-02	   2.532315E+05	   4.599837E+07	  -4.962089E+07	   4.400390E+05	  -1.686094E+03	  -1.995516E+05	  -1.686234E+03	  -6.737561E-02	   2.850653E-02	  -4.914434E-02	   1.697162E-02	   3.331673E+03	   6.482932E+05	  -8.564308E+05	   6.482935E+05	  -2.685419E-01	  -2.740454E-01	   3.431610E-01	  -1.813443E+00	  -3.309256E+06	  -1.757644E+06	   1.237706E+06	  -1.757639E+06	  -7.028706E-03	   4.696889E-01	  -9.203334E-01	   4.730937E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1500	  -8.692884E-02	   2.639708E+05	   4.599867E+07	  -4.961540E+07	   4.408061E+05	   1.780419E+04	  -2.284322E+05	   1.780406E+04	  -6.690302E-02	   2.905177E-02	  -4.755750E-02	   1.818817E-02	   4.055339E+03	   6.465552E+05	  -8.538541E+05	   6.465556E+05	  -2.677954E-01	  -2.398379E-01	   3.464001E-01	  -1.774089E+00	  -3.319582E+06	  -1.958010E+06	   1.542789E+06	  -1.958004E+06	  -7.483439E-03	   4.660141E-01	  -9.191055E-01	   4.693402E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1625	  -7.835576E-02	   2.747058E+05	   4.599897E+07	  -4.961036E+07	   4.415731E+05	   3.728855E+04	  -2.573039E+05	   3.728841E+04	  -6.643059E-02	   2.959684E-02	  -4.597115E-02	   1.940436E-02	   4.778784E+03	   6.448179E+05	  -8.512783E+05	   6.448182E+05	  -2.670491E-01	  -2.056409E-01	   3.496382E-01	  -1.734746E+00	  -3.329905E+06	  -2.158314E+06	   1.847779E+06	  -2.158309E+06	  -7.938031E-03	   4.623404E-01	  -9.178780E-01	   4.655878E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1750	  -6.978267E-02	   2.854432E+05	   4.599926E+07	  -4.960578E+07	   4.423402E+05	   5.677881E+04	  -2.861844E+05	   5.677869E+04	  -6.595802E-02	   3.014208E-02	  -4.438431E-02	   2.062091E-02	   5.502450E+03	   6.430799E+05	  -8.487017E+05	   6.430802E+05	  -2.663026E-01	  -1.714334E-01	   3.528772E-01	  -1.695391E+00	  -3.340231E+06	  -2.358680E+06	   2.152862E+06	  -2.358675E+06	  -8.392764E-03	   4.586655E-01	  -9.166501E-01	   4.618343E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.1875	  -6.120958E-02	   2.961797E+05	   4.599956E+07	  -4.960166E+07	   4.431074E+05	   7.626912E+04	  -3.150650E+05	   7.626897E+04	  -6.548543E-02	   3.068732E-02	  -4.279747E-02	   2.183746E-02	   6.226116E+03	   6.413420E+05	  -8.461251E+05	   6.413423E+05	  -2.655561E-01	  -1.372259E-01	   3.561163E-01	  -1.656037E+00	  -3.350556E+06	  -2.559045E+06	   2.457946E+06	  -2.559041E+06	  -8.847496E-03	   4.549907E-01	  -9.154223E-01	   4.580807E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2000	  -5.263649E-02	   3.069153E+05	   4.599986E+07	  -4.959800E+07	   4.438746E+05	   9.575942E+04	  -3.439455E+05	   9.575927E+04	  -6.501286E-02	   3.123255E-02	  -4.121063E-02	   2.305401E-02	   6.949781E+03	   6.396041E+05	  -8.435485E+05	   6.396044E+05	  -2.648095E-01	  -1.030185E-01	   3.593553E-01	  -1.616682E+00	  -3.360882E+06	  -2.759411E+06	   2.763030E+06	  -2.759406E+06	  -9.302228E-03	   4.513159E-01	  -9.141943E-01	   4.543271E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2125	  -4.431464E-02	   3.201509E+05	   4.599873E+07	  -4.954102E+07	   4.438966E+05	   1.162546E+05	  -3.716165E+05	   1.162544E+05	  -6.433982E-02	   3.156628E-02	  -3.947601E-02	   2.410575E-02	   7.681372E+03	   6.365538E+05	  -8.397392E+05	   6.365541E+05	  -2.634599E-01	  -6.971662E-02	   3.637872E-01	  -1.576657E+00	  -3.365588E+06	  -2.967761E+06	   3.057689E+06	  -2.967756E+06	  -9.774254E-03	   4.468230E-01	  -9.117134E-01	   4.497451E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2250	  -3.599279E-02	   3.333821E+05	   4.599761E+07	  -4.948448E+07	   4.439185E+05	   1.367435E+05	  -3.992791E+05	   1.367433E+05	  -6.366700E-02	   3.189991E-02	  -3.774192E-02	   2.515717E-02	   8.412740E+03	   6.335045E+05	  -8.359310E+05	   6.335048E+05	  -2.621106E-01	  -3.642493E-02	   3.682176E-01	  -1.536644E+00	  -3.370294E+06	  -3.176047E+06	   3.352259E+06	  -3.176042E+06	  -1.024613E-02	   4.423315E-01	  -9.092332E-01	   4.451644E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2375	  -2.767094E-02	   3.466170E+05	   4.599648E+07	  -4.942834E+07	   4.439405E+05	   1.572386E+05	  -4.269501E+05	   1.572384E+05	  -6.299397E-02	   3.223364E-02	  -3.600730E-02	   2.620891E-02	   9.144330E+03	   6.304542E+05	  -8.321217E+05	   6.304545E+05	  -2.607609E-01	  -3.123090E-03	   3.726495E-01	  -1.496619E+00	  -3.375000E+06	  -3.384397E+06	   3.646918E+06	  -3.384392E+06	  -1.071816E-02	   4.378387E-01	  -9.067523E-01	   4.405824E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2500	  -1.934909E-02	   3.598514E+05	   4.599535E+07	  -4.937262E+07	   4.439625E+05	   1.777338E+05	  -4.546211E+05	   1.777336E+05	  -6.232093E-02	   3.256736E-02	  -3.427269E-02	   2.726065E-02	   9.875921E+03	   6.274039E+05	  -8.283124E+05	   6.274042E+05	  -2.594112E-01	   3.017876E-02	   3.770813E-01	  -1.456594E+00	  -3.379706E+06	  -3.592746E+06	   3.941578E+06	  -3.592742E+06	  -1.119019E-02	   4.333458E-01	  -9.042713E-01	   4.360003E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2625	  -1.102724E-02	   3.730855E+05	   4.599422E+07	  -4.931732E+07	   4.439845E+05	   1.982289E+05	  -4.822921E+05	   1.982287E+05	  -6.164790E-02	   3.290109E-02	  -3.253806E-02	   2.831239E-02	   1.060751E+04	   6.243537E+05	  -8.245031E+05	   6.243540E+05	  -2.580615E-01	   6.348061E-02	   3.815132E-01	  -1.416569E+00	  -3.384412E+06	  -3.801096E+06	   4.236238E+06	  -3.801092E+06	  -1.166221E-02	   4.288529E-01	  -9.017904E-01	   4.314183E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2750	  -2.705388E-03	   3.863194E+05	   4.599309E+07	  -4.926243E+07	   4.440065E+05	   2.187241E+05	  -5.099631E+05	   2.187238E+05	  -6.097486E-02	   3.323482E-02	  -3.080344E-02	   2.936413E-02	   1.133910E+04	   6.213034E+05	  -8.206938E+05	   6.213038E+05	  -2.567118E-01	   9.678245E-02	   3.859450E-01	  -1.376544E+00	  -3.389119E+06	  -4.009446E+06	   4.530897E+06	  -4.009442E+06	  -1.213424E-02	   4.243600E-01	  -8.993095E-01	   4.268362E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.2875	   5.616463E-03	   3.995491E+05	   4.599196E+07	  -4.920799E+07	   4.440285E+05	   2.392130E+05	  -5.376256E+05	   2.392127E+05	  -6.030203E-02	   3.356845E-02	  -2.906935E-02	   3.041555E-02	   1.207047E+04	   6.182541E+05	  -8.168856E+05	   6.182544E+05	  -2.553625E-01	   1.300741E-01	   3.903755E-01	  -1.336532E+00	  -3.393824E+06	  -4.217732E+06	   4.825467E+06	  -4.217728E+06	  -1.260612E-02	   4.198685E-01	  -8.968292E-01	   4.222555E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   40.3000	   1.393831E-02	   4.127829E+05	   4.599083E+07	  -4.915395E+07	   4.440505E+05	   2.597081E+05	  -5.652966E+05	   2.597078E+05	  -5.962900E-02	   3.390218E-02	  -2.733473E-02	   3.146729E-02	   1.280206E+04	   6.152039E+05	  -8.130762E+05	   6.152041E+05	  -2.540128E-01	   1.633760E-01	   3.948073E-01	  -1.296507E+00	  -3.398530E+06	  -4.426082E+06	   5.120126E+06	  -4.426078E+06	  -1.307814E-02	   4.153756E-01	  -8.943483E-01	   4.176735E-01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
