# Time    CON4PX    CON4PY    CON4PZ   CON5PX    CON5PY    CON5PZ   CON6PX    CON6PY    CON6PZ
5.4312500e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1818000e-01   -1.2887000e+01   2.4219000e+01   -3.5364000e+01   -1.4947000e+01
5.4325000e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1816000e-01   -1.2888000e+01   2.4219000e+01   -3.5364000e+01   -1.4947000e+01
5.4337500e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1813000e-01   -1.2888000e+01   2.4219000e+01   -3.5364000e+01   -1.4947000e+01
5.4350000e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1811000e-01   -1.2889000e+01   2.4219000e+01   -3.5364000e+01   -1.4948000e+01
5.4362500e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1808000e-01   -1.2889000e+01   2.4219000e+01   -3.5364000e+01   -1.4948000e+01
5.4375000e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1806000e-01   -1.2890000e+01   2.4219000e+01   -3.5364000e+01   -1.4948000e+01
5.4387500e+01   2.4324000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1804000e-01   -1.2891000e+01   2.4219000e+01   -3.5364000e+01   -1.4948000e+01
5.4400000e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1801000e-01   -1.2891000e+01   2.4219000e+01   -3.5364000e+01   -1.4948000e+01
5.4412500e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1799000e-01   -1.2892000e+01   2.4219000e+01   -3.5363000e+01   -1.4949000e+01
5.4425000e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6997000e+01   1.1796000e-01   -1.2892000e+01   2.4219000e+01   -3.5363000e+01   -1.4949000e+01
5.4437500e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6998000e+01   1.1794000e-01   -1.2893000e+01   2.4219000e+01   -3.5363000e+01   -1.4949000e+01
5.4450000e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6998000e+01   1.1791000e-01   -1.2893000e+01   2.4219000e+01   -3.5363000e+01   -1.4949000e+01
5.4462500e+01   2.4323000e+01   3.5422000e+01   -1.4887000e+01   -3.6998000e+01   1.1789000e-01   -1.2894000e+01   2.4219000e+01   -3.5363000e+01   -1.4949000e+01
5.4475000e+01   2.4322000e+01   3.5423000e+01   -1.4887000e+01   -3.6998000e+01   1.1787000e-01   -1.2895000e+01   2.4218000e+01   -3.5363000e+01   -1.4950000e+01
5.4487500e+01   2.4322000e+01   3.5423000e+01   -1.4887000e+01   -3.6998000e+01   1.1784000e-01   -1.2895000e+01   2.4218000e+01   -3.5363000e+01   -1.4950000e+01
5.4500000e+01   2.4322000e+01   3.5423000e+01   -1.4887000e+01   -3.6999000e+01   1.1782000e-01   -1.2896000e+01   2.4218000e+01   -3.5363000e+01   -1.4950000e+01
5.4512500e+01   2.4322000e+01   3.5423000e+01   -1.4887000e+01   -3.6999000e+01   1.1780000e-01   -1.2896000e+01   2.4218000e+01   -3.5363000e+01   -1.4950000e+01
5.4525000e+01   2.4322000e+01   3.5423000e+01   -1.4887000e+01   -3.6999000e+01   1.1777000e-01   -1.2897000e+01   2.4218000e+01   -3.5363000e+01   -1.4950000e+01
5.4537500e+01   2.4321000e+01   3.5423000e+01   -1.4887000e+01   -3.6999000e+01   1.1775000e-01   -1.2898000e+01   2.4217000e+01   -3.5363000e+01   -1.4950000e+01
5.4550000e+01   2.4321000e+01   3.5423000e+01   -1.4887000e+01   -3.7000000e+01   1.1773000e-01   -1.2898000e+01   2.4217000e+01   -3.5363000e+01   -1.4951000e+01
5.4562500e+01   2.4321000e+01   3.5423000e+01   -1.4887000e+01   -3.7000000e+01   1.1770000e-01   -1.2899000e+01   2.4217000e+01   -3.5363000e+01   -1.4951000e+01
5.4575000e+01   2.4320000e+01   3.5423000e+01   -1.4887000e+01   -3.7000000e+01   1.1768000e-01   -1.2899000e+01   2.4217000e+01   -3.5363000e+01   -1.4951000e+01
5.4587500e+01   2.4320000e+01   3.5423000e+01   -1.4887000e+01   -3.7000000e+01   1.1766000e-01   -1.2900000e+01   2.4216000e+01   -3.5363000e+01   -1.4951000e+01
5.4600000e+01   2.4320000e+01   3.5423000e+01   -1.4887000e+01   -3.7001000e+01   1.1763000e-01   -1.2900000e+01   2.4216000e+01   -3.5363000e+01   -1.4951000e+01
5.4612500e+01   2.4319000e+01   3.5423000e+01   -1.4887000e+01   -3.7001000e+01   1.1761000e-01   -1.2901000e+01   2.4216000e+01   -3.5363000e+01   -1.4951000e+01
5.4625000e+01   2.4319000e+01   3.5423000e+01   -1.4887000e+01   -3.7001000e+01   1.1759000e-01   -1.2901000e+01   2.4216000e+01   -3.5363000e+01   -1.4951000e+01
5.4637500e+01   2.4319000e+01   3.5423000e+01   -1.4887000e+01   -3.7002000e+01   1.1757000e-01   -1.2902000e+01   2.4215000e+01   -3.5363000e+01   -1.4952000e+01
5.4650000e+01   2.4318000e+01   3.5423000e+01   -1.4887000e+01   -3.7002000e+01   1.1755000e-01   -1.2903000e+01   2.4215000e+01   -3.5363000e+01   -1.4952000e+01
5.4662500e+01   2.4318000e+01   3.5423000e+01   -1.4887000e+01   -3.7002000e+01   1.1752000e-01   -1.2903000e+01   2.4215000e+01   -3.5363000e+01   -1.4952000e+01
5.4675000e+01   2.4318000e+01   3.5423000e+01   -1.4887000e+01   -3.7003000e+01   1.1750000e-01   -1.2904000e+01   2.4214000e+01   -3.5363000e+01   -1.4952000e+01
5.4687500e+01   2.4317000e+01   3.5423000e+01   -1.4887000e+01   -3.7003000e+01   1.1748000e-01   -1.2904000e+01   2.4214000e+01   -3.5363000e+01   -1.4952000e+01
5.4700000e+01   2.4317000e+01   3.5423000e+01   -1.4887000e+01   -3.7004000e+01   1.1746000e-01   -1.2905000e+01   2.4213000e+01   -3.5363000e+01   -1.4952000e+01
5.4712500e+01   2.4316000e+01   3.5423000e+01   -1.4887000e+01   -3.7004000e+01   1.1744000e-01   -1.2905000e+01   2.4213000e+01   -3.5363000e+01   -1.4952000e+01
5.4725000e+01   2.4316000e+01   3.5423000e+01   -1.4887000e+01   -3.7005000e+01   1.1742000e-01   -1.2906000e+01   2.4213000e+01   -3.5363000e+01   -1.4952000e+01
5.4737500e+01   2.4315000e+01   3.5423000e+01   -1.4887000e+01   -3.7005000e+01   1.1740000e-01   -1.2906000e+01   2.4212000e+01   -3.5363000e+01   -1.4952000e+01
5.4750000e+01   2.4315000e+01   3.5423000e+01   -1.4887000e+01   -3.7006000e+01   1.1738000e-01   -1.2907000e+01   2.4212000e+01   -3.5363000e+01   -1.4952000e+01
5.4762500e+01   2.4314000e+01   3.5423000e+01   -1.4886000e+01   -3.7006000e+01   1.1736000e-01   -1.2907000e+01   2.4211000e+01   -3.5363000e+01   -1.4953000e+01
5.4775000e+01   2.4314000e+01   3.5423000e+01   -1.4886000e+01   -3.7007000e+01   1.1734000e-01   -1.2908000e+01   2.4211000e+01   -3.5363000e+01   -1.4953000e+01
5.4787500e+01   2.4313000e+01   3.5423000e+01   -1.4886000e+01   -3.7007000e+01   1.1732000e-01   -1.2908000e+01   2.4210000e+01   -3.5363000e+01   -1.4953000e+01
5.4800000e+01   2.4313000e+01   3.5423000e+01   -1.4886000e+01   -3.7008000e+01   1.1729000e-01   -1.2909000e+01   2.4210000e+01   -3.5363000e+01   -1.4953000e+01
5.4812500e+01   2.4312000e+01   3.5423000e+01   -1.4886000e+01   -3.7008000e+01   1.1727000e-01   -1.2910000e+01   2.4209000e+01   -3.5363000e+01   -1.4953000e+01
5.4825000e+01   2.4312000e+01   3.5423000e+01   -1.4886000e+01   -3.7009000e+01   1.1726000e-01   -1.2910000e+01   2.4209000e+01   -3.5363000e+01   -1.4953000e+01
5.4837500e+01   2.4311000e+01   3.5423000e+01   -1.4886000e+01   -3.7009000e+01   1.1724000e-01   -1.2911000e+01   2.4208000e+01   -3.5363000e+01   -1.4953000e+01
5.4850000e+01   2.4311000e+01   3.5423000e+01   -1.4886000e+01   -3.7010000e+01   1.1722000e-01   -1.2911000e+01   2.4208000e+01   -3.5363000e+01   -1.4953000e+01
5.4862500e+01   2.4310000e+01   3.5423000e+01   -1.4886000e+01   -3.7010000e+01   1.1720000e-01   -1.2912000e+01   2.4207000e+01   -3.5363000e+01   -1.4953000e+01
5.4875000e+01   2.4309000e+01   3.5423000e+01   -1.4885000e+01   -3.7011000e+01   1.1718000e-01   -1.2912000e+01   2.4207000e+01   -3.5363000e+01   -1.4953000e+01
5.4887500e+01   2.4309000e+01   3.5423000e+01   -1.4885000e+01   -3.7012000e+01   1.1716000e-01   -1.2913000e+01   2.4206000e+01   -3.5363000e+01   -1.4953000e+01
5.4900000e+01   2.4308000e+01   3.5423000e+01   -1.4885000e+01   -3.7012000e+01   1.1714000e-01   -1.2913000e+01   2.4206000e+01   -3.5363000e+01   -1.4953000e+01
5.4912500e+01   2.4307000e+01   3.5423000e+01   -1.4885000e+01   -3.7013000e+01   1.1712000e-01   -1.2914000e+01   2.4205000e+01   -3.5363000e+01   -1.4953000e+01
5.4925000e+01   2.4307000e+01   3.5423000e+01   -1.4885000e+01   -3.7014000e+01   1.1710000e-01   -1.2914000e+01   2.4204000e+01   -3.5363000e+01   -1.4953000e+01
5.4937500e+01   2.4306000e+01   3.5423000e+01   -1.4885000e+01   -3.7014000e+01   1.1708000e-01   -1.2915000e+01   2.4204000e+01   -3.5363000e+01   -1.4953000e+01
5.4950000e+01   2.4305000e+01   3.5423000e+01   -1.4885000e+01   -3.7015000e+01   1.1706000e-01   -1.2915000e+01   2.4203000e+01   -3.5363000e+01   -1.4953000e+01
5.4962500e+01   2.4305000e+01   3.5423000e+01   -1.4884000e+01   -3.7016000e+01   1.1705000e-01   -1.2916000e+01   2.4202000e+01   -3.5363000e+01   -1.4953000e+01
5.4975000e+01   2.4304000e+01   3.5423000e+01   -1.4884000e+01   -3.7016000e+01   1.1703000e-01   -1.2916000e+01   2.4202000e+01   -3.5363000e+01   -1.4953000e+01
5.4987500e+01   2.4303000e+01   3.5423000e+01   -1.4884000e+01   -3.7017000e+01   1.1701000e-01   -1.2917000e+01   2.4201000e+01   -3.5363000e+01   -1.4953000e+01
5.5000000e+01   2.4302000e+01   3.5423000e+01   -1.4884000e+01   -3.7018000e+01   1.1699000e-01   -1.2917000e+01   2.4200000e+01   -3.5362000e+01   -1.4953000e+01
5.5012500e+01   2.4302000e+01   3.5423000e+01   -1.4884000e+01   -3.7019000e+01   1.1697000e-01   -1.2918000e+01   2.4200000e+01   -3.5362000e+01   -1.4953000e+01
5.5025000e+01   2.4301000e+01   3.5423000e+01   -1.4884000e+01   -3.7019000e+01   1.1695000e-01   -1.2918000e+01   2.4199000e+01   -3.5362000e+01   -1.4953000e+01
5.5037500e+01   2.4300000e+01   3.5423000e+01   -1.4883000e+01   -3.7020000e+01   1.1694000e-01   -1.2919000e+01   2.4198000e+01   -3.5362000e+01   -1.4953000e+01
5.5050000e+01   2.4299000e+01   3.5424000e+01   -1.4883000e+01   -3.7021000e+01   1.1692000e-01   -1.2919000e+01   2.4197000e+01   -3.5362000e+01   -1.4953000e+01
5.5062500e+01   2.4298000e+01   3.5424000e+01   -1.4883000e+01   -3.7022000e+01   1.1690000e-01   -1.2920000e+01   2.4197000e+01   -3.5362000e+01   -1.4952000e+01
5.5075000e+01   2.4298000e+01   3.5424000e+01   -1.4883000e+01   -3.7023000e+01   1.1688000e-01   -1.2920000e+01   2.4196000e+01   -3.5362000e+01   -1.4952000e+01
5.5087500e+01   2.4297000e+01   3.5424000e+01   -1.4882000e+01   -3.7024000e+01   1.1686000e-01   -1.2920000e+01   2.4195000e+01   -3.5362000e+01   -1.4952000e+01
5.5100000e+01   2.4296000e+01   3.5424000e+01   -1.4882000e+01   -3.7024000e+01   1.1685000e-01   -1.2921000e+01   2.4194000e+01   -3.5362000e+01   -1.4952000e+01
5.5112500e+01   2.4295000e+01   3.5424000e+01   -1.4882000e+01   -3.7025000e+01   1.1683000e-01   -1.2921000e+01   2.4193000e+01   -3.5362000e+01   -1.4952000e+01
5.5125000e+01   2.4294000e+01   3.5424000e+01   -1.4882000e+01   -3.7026000e+01   1.1681000e-01   -1.2922000e+01   2.4192000e+01   -3.5362000e+01   -1.4952000e+01
5.5137500e+01   2.4293000e+01   3.5424000e+01   -1.4882000e+01   -3.7027000e+01   1.1679000e-01   -1.2922000e+01   2.4192000e+01   -3.5362000e+01   -1.4952000e+01
5.5150000e+01   2.4292000e+01   3.5424000e+01   -1.4881000e+01   -3.7028000e+01   1.1678000e-01   -1.2923000e+01   2.4191000e+01   -3.5362000e+01   -1.4952000e+01
5.5162500e+01   2.4291000e+01   3.5424000e+01   -1.4881000e+01   -3.7029000e+01   1.1676000e-01   -1.2923000e+01   2.4190000e+01   -3.5362000e+01   -1.4952000e+01
5.5175000e+01   2.4291000e+01   3.5424000e+01   -1.4881000e+01   -3.7030000e+01   1.1674000e-01   -1.2924000e+01   2.4189000e+01   -3.5362000e+01   -1.4952000e+01
5.5187500e+01   2.4290000e+01   3.5424000e+01   -1.4880000e+01   -3.7031000e+01   1.1672000e-01   -1.2924000e+01   2.4188000e+01   -3.5362000e+01   -1.4951000e+01
5.5200000e+01   2.4289000e+01   3.5424000e+01   -1.4880000e+01   -3.7032000e+01   1.1671000e-01   -1.2925000e+01   2.4187000e+01   -3.5362000e+01   -1.4951000e+01
5.5212500e+01   2.4288000e+01   3.5424000e+01   -1.4880000e+01   -3.7033000e+01   1.1669000e-01   -1.2925000e+01   2.4186000e+01   -3.5362000e+01   -1.4951000e+01
5.5225000e+01   2.4287000e+01   3.5424000e+01   -1.4880000e+01   -3.7034000e+01   1.1667000e-01   -1.2926000e+01   2.4185000e+01   -3.5362000e+01   -1.4951000e+01
5.5237500e+01   2.4286000e+01   3.5424000e+01   -1.4879000e+01   -3.7035000e+01   1.1665000e-01   -1.2926000e+01   2.4184000e+01   -3.5362000e+01   -1.4951000e+01
5.5250000e+01   2.4285000e+01   3.5424000e+01   -1.4879000e+01   -3.7036000e+01   1.1664000e-01   -1.2926000e+01   2.4183000e+01   -3.5362000e+01   -1.4951000e+01
5.5262500e+01   2.4284000e+01   3.5424000e+01   -1.4879000e+01   -3.7037000e+01   1.1662000e-01   -1.2927000e+01   2.4182000e+01   -3.5362000e+01   -1.4950000e+01
5.5275000e+01   2.4283000e+01   3.5424000e+01   -1.4878000e+01   -3.7038000e+01   1.1660000e-01   -1.2927000e+01   2.4181000e+01   -3.5362000e+01   -1.4950000e+01
5.5287500e+01   2.4281000e+01   3.5424000e+01   -1.4878000e+01   -3.7039000e+01   1.1659000e-01   -1.2928000e+01   2.4180000e+01   -3.5362000e+01   -1.4950000e+01
5.5300000e+01   2.4280000e+01   3.5424000e+01   -1.4878000e+01   -3.7040000e+01   1.1657000e-01   -1.2928000e+01   2.4179000e+01   -3.5362000e+01   -1.4950000e+01
5.5312500e+01   2.4279000e+01   3.5424000e+01   -1.4877000e+01   -3.7041000e+01   1.1655000e-01   -1.2929000e+01   2.4178000e+01   -3.5362000e+01   -1.4950000e+01
5.5325000e+01   2.4278000e+01   3.5424000e+01   -1.4877000e+01   -3.7042000e+01   1.1653000e-01   -1.2929000e+01   2.4177000e+01   -3.5362000e+01   -1.4949000e+01
5.5337500e+01   2.4277000e+01   3.5424000e+01   -1.4877000e+01   -3.7043000e+01   1.1652000e-01   -1.2929000e+01   2.4176000e+01   -3.5362000e+01   -1.4949000e+01
5.5350000e+01   2.4276000e+01   3.5424000e+01   -1.4876000e+01   -3.7044000e+01   1.1650000e-01   -1.2930000e+01   2.4175000e+01   -3.5362000e+01   -1.4949000e+01
5.5362500e+01   2.4275000e+01   3.5424000e+01   -1.4876000e+01   -3.7045000e+01   1.1648000e-01   -1.2930000e+01   2.4174000e+01   -3.5362000e+01   -1.4949000e+01
5.5375000e+01   2.4274000e+01   3.5424000e+01   -1.4876000e+01   -3.7047000e+01   1.1646000e-01   -1.2931000e+01   2.4173000e+01   -3.5362000e+01   -1.4949000e+01
5.5387500e+01   2.4273000e+01   3.5424000e+01   -1.4875000e+01   -3.7048000e+01   1.1645000e-01   -1.2931000e+01   2.4172000e+01   -3.5362000e+01   -1.4948000e+01
5.5400000e+01   2.4271000e+01   3.5424000e+01   -1.4875000e+01   -3.7049000e+01   1.1643000e-01   -1.2931000e+01   2.4171000e+01   -3.5362000e+01   -1.4948000e+01
5.5412500e+01   2.4270000e+01   3.5424000e+01   -1.4874000e+01   -3.7050000e+01   1.1641000e-01   -1.2932000e+01   2.4170000e+01   -3.5362000e+01   -1.4948000e+01
5.5425000e+01   2.4269000e+01   3.5424000e+01   -1.4874000e+01   -3.7051000e+01   1.1640000e-01   -1.2932000e+01   2.4168000e+01   -3.5362000e+01   -1.4948000e+01
5.5437500e+01   2.4268000e+01   3.5424000e+01   -1.4874000e+01   -3.7052000e+01   1.1638000e-01   -1.2933000e+01   2.4167000e+01   -3.5362000e+01   -1.4947000e+01
5.5450000e+01   2.4267000e+01   3.5424000e+01   -1.4873000e+01   -3.7054000e+01   1.1636000e-01   -1.2933000e+01   2.4166000e+01   -3.5362000e+01   -1.4947000e+01
5.5462500e+01   2.4265000e+01   3.5424000e+01   -1.4873000e+01   -3.7055000e+01   1.1634000e-01   -1.2933000e+01   2.4165000e+01   -3.5362000e+01   -1.4947000e+01
5.5475000e+01   2.4264000e+01   3.5424000e+01   -1.4872000e+01   -3.7056000e+01   1.1633000e-01   -1.2934000e+01   2.4164000e+01   -3.5362000e+01   -1.4947000e+01
5.5487500e+01   2.4263000e+01   3.5424000e+01   -1.4872000e+01   -3.7057000e+01   1.1631000e-01   -1.2934000e+01   2.4162000e+01   -3.5362000e+01   -1.4946000e+01
5.5500000e+01   2.4262000e+01   3.5424000e+01   -1.4871000e+01   -3.7059000e+01   1.1629000e-01   -1.2935000e+01   2.4161000e+01   -3.5361000e+01   -1.4946000e+01
5.5512500e+01   2.4260000e+01   3.5424000e+01   -1.4871000e+01   -3.7060000e+01   1.1627000e-01   -1.2935000e+01   2.4160000e+01   -3.5361000e+01   -1.4946000e+01
5.5525000e+01   2.4259000e+01   3.5424000e+01   -1.4870000e+01   -3.7061000e+01   1.1626000e-01   -1.2935000e+01   2.4159000e+01   -3.5361000e+01   -1.4945000e+01
5.5537500e+01   2.4258000e+01   3.5424000e+01   -1.4870000e+01   -3.7063000e+01   1.1624000e-01   -1.2936000e+01   2.4158000e+01   -3.5361000e+01   -1.4945000e+01
5.5550000e+01   2.4256000e+01   3.5425000e+01   -1.4870000e+01   -3.7064000e+01   1.1622000e-01   -1.2936000e+01   2.4156000e+01   -3.5361000e+01   -1.4945000e+01
5.5562500e+01   2.4255000e+01   3.5425000e+01   -1.4869000e+01   -3.7065000e+01   1.1620000e-01   -1.2936000e+01   2.4155000e+01   -3.5361000e+01   -1.4944000e+01
5.5575000e+01   2.4254000e+01   3.5425000e+01   -1.4869000e+01   -3.7067000e+01   1.1619000e-01   -1.2937000e+01   2.4154000e+01   -3.5361000e+01   -1.4944000e+01
5.5587500e+01   2.4253000e+01   3.5425000e+01   -1.4868000e+01   -3.7068000e+01   1.1617000e-01   -1.2937000e+01   2.4152000e+01   -3.5361000e+01   -1.4944000e+01
5.5600000e+01   2.4251000e+01   3.5425000e+01   -1.4868000e+01   -3.7069000e+01   1.1615000e-01   -1.2937000e+01   2.4151000e+01   -3.5361000e+01   -1.4943000e+01
5.5612500e+01   2.4250000e+01   3.5425000e+01   -1.4867000e+01   -3.7071000e+01   1.1613000e-01   -1.2938000e+01   2.4150000e+01   -3.5361000e+01   -1.4943000e+01
5.5625000e+01   2.4248000e+01   3.5425000e+01   -1.4866000e+01   -3.7072000e+01   1.1611000e-01   -1.2938000e+01   2.4148000e+01   -3.5361000e+01   -1.4943000e+01
5.5637500e+01   2.4247000e+01   3.5425000e+01   -1.4866000e+01   -3.7073000e+01   1.1610000e-01   -1.2938000e+01   2.4147000e+01   -3.5361000e+01   -1.4942000e+01
5.5650000e+01   2.4246000e+01   3.5425000e+01   -1.4865000e+01   -3.7075000e+01   1.1608000e-01   -1.2939000e+01   2.4146000e+01   -3.5361000e+01   -1.4942000e+01
5.5662500e+01   2.4244000e+01   3.5425000e+01   -1.4865000e+01   -3.7076000e+01   1.1606000e-01   -1.2939000e+01   2.4144000e+01   -3.5361000e+01   -1.4942000e+01
5.5675000e+01   2.4243000e+01   3.5425000e+01   -1.4864000e+01   -3.7078000e+01   1.1604000e-01   -1.2939000e+01   2.4143000e+01   -3.5361000e+01   -1.4941000e+01
5.5687500e+01   2.4241000e+01   3.5425000e+01   -1.4864000e+01   -3.7079000e+01   1.1602000e-01   -1.2940000e+01   2.4142000e+01   -3.5361000e+01   -1.4941000e+01
5.5700000e+01   2.4240000e+01   3.5425000e+01   -1.4863000e+01   -3.7080000e+01   1.1601000e-01   -1.2940000e+01   2.4140000e+01   -3.5361000e+01   -1.4940000e+01
5.5712500e+01   2.4239000e+01   3.5425000e+01   -1.4863000e+01   -3.7082000e+01   1.1599000e-01   -1.2940000e+01   2.4139000e+01   -3.5361000e+01   -1.4940000e+01
5.5725000e+01   2.4237000e+01   3.5425000e+01   -1.4862000e+01   -3.7083000e+01   1.1597000e-01   -1.2941000e+01   2.4137000e+01   -3.5361000e+01   -1.4940000e+01
5.5737500e+01   2.4236000e+01   3.5425000e+01   -1.4861000e+01   -3.7085000e+01   1.1595000e-01   -1.2941000e+01   2.4136000e+01   -3.5361000e+01   -1.4939000e+01
5.5750000e+01   2.4234000e+01   3.5425000e+01   -1.4861000e+01   -3.7086000e+01   1.1593000e-01   -1.2941000e+01   2.4135000e+01   -3.5361000e+01   -1.4939000e+01
5.5762500e+01   2.4233000e+01   3.5425000e+01   -1.4860000e+01   -3.7088000e+01   1.1591000e-01   -1.2941000e+01   2.4133000e+01   -3.5361000e+01   -1.4938000e+01
5.5775000e+01   2.4231000e+01   3.5425000e+01   -1.4860000e+01   -3.7089000e+01   1.1590000e-01   -1.2942000e+01   2.4132000e+01   -3.5361000e+01   -1.4938000e+01
5.5787500e+01   2.4230000e+01   3.5425000e+01   -1.4859000e+01   -3.7091000e+01   1.1588000e-01   -1.2942000e+01   2.4130000e+01   -3.5361000e+01   -1.4938000e+01
5.5800000e+01   2.4228000e+01   3.5425000e+01   -1.4858000e+01   -3.7092000e+01   1.1586000e-01   -1.2942000e+01   2.4129000e+01   -3.5361000e+01   -1.4937000e+01
5.5812500e+01   2.4227000e+01   3.5425000e+01   -1.4858000e+01   -3.7094000e+01   1.1584000e-01   -1.2942000e+01   2.4127000e+01   -3.5361000e+01   -1.4937000e+01
5.5825000e+01   2.4225000e+01   3.5425000e+01   -1.4857000e+01   -3.7095000e+01   1.1582000e-01   -1.2943000e+01   2.4126000e+01   -3.5361000e+01   -1.4936000e+01
5.5837500e+01   2.4224000e+01   3.5425000e+01   -1.4856000e+01   -3.7097000e+01   1.1580000e-01   -1.2943000e+01   2.4124000e+01   -3.5361000e+01   -1.4936000e+01
5.5850000e+01   2.4222000e+01   3.5425000e+01   -1.4856000e+01   -3.7098000e+01   1.1578000e-01   -1.2943000e+01   2.4123000e+01   -3.5361000e+01   -1.4935000e+01
5.5862500e+01   2.4220000e+01   3.5425000e+01   -1.4855000e+01   -3.7100000e+01   1.1576000e-01   -1.2943000e+01   2.4121000e+01   -3.5361000e+01   -1.4935000e+01
5.5875000e+01   2.4219000e+01   3.5425000e+01   -1.4854000e+01   -3.7102000e+01   1.1574000e-01   -1.2944000e+01   2.4120000e+01   -3.5361000e+01   -1.4935000e+01
5.5887500e+01   2.4217000e+01   3.5425000e+01   -1.4854000e+01   -3.7103000e+01   1.1572000e-01   -1.2944000e+01   2.4118000e+01   -3.5361000e+01   -1.4934000e+01
5.5900000e+01   2.4216000e+01   3.5425000e+01   -1.4853000e+01   -3.7105000e+01   1.1571000e-01   -1.2944000e+01   2.4117000e+01   -3.5361000e+01   -1.4934000e+01
5.5912500e+01   2.4214000e+01   3.5425000e+01   -1.4852000e+01   -3.7106000e+01   1.1569000e-01   -1.2944000e+01   2.4115000e+01   -3.5361000e+01   -1.4933000e+01
5.5925000e+01   2.4213000e+01   3.5425000e+01   -1.4852000e+01   -3.7108000e+01   1.1567000e-01   -1.2945000e+01   2.4114000e+01   -3.5361000e+01   -1.4933000e+01
5.5937500e+01   2.4211000e+01   3.5425000e+01   -1.4851000e+01   -3.7109000e+01   1.1565000e-01   -1.2945000e+01   2.4112000e+01   -3.5361000e+01   -1.4932000e+01
5.5950000e+01   2.4209000e+01   3.5425000e+01   -1.4850000e+01   -3.7111000e+01   1.1563000e-01   -1.2945000e+01   2.4111000e+01   -3.5361000e+01   -1.4932000e+01
5.5962500e+01   2.4208000e+01   3.5425000e+01   -1.4850000e+01   -3.7113000e+01   1.1561000e-01   -1.2945000e+01   2.4109000e+01   -3.5361000e+01   -1.4931000e+01
5.5975000e+01   2.4206000e+01   3.5425000e+01   -1.4849000e+01   -3.7114000e+01   1.1559000e-01   -1.2945000e+01   2.4107000e+01   -3.5361000e+01   -1.4931000e+01
5.5987500e+01   2.4205000e+01   3.5425000e+01   -1.4848000e+01   -3.7116000e+01   1.1557000e-01   -1.2946000e+01   2.4106000e+01   -3.5361000e+01   -1.4930000e+01
5.6000000e+01   2.4203000e+01   3.5425000e+01   -1.4847000e+01   -3.7118000e+01   1.1555000e-01   -1.2946000e+01   2.4104000e+01   -3.5361000e+01   -1.4930000e+01
5.6012500e+01   2.4201000e+01   3.5425000e+01   -1.4847000e+01   -3.7119000e+01   1.1553000e-01   -1.2946000e+01   2.4103000e+01   -3.5361000e+01   -1.4929000e+01
5.6025000e+01   2.4200000e+01   3.5425000e+01   -1.4846000e+01   -3.7121000e+01   1.1551000e-01   -1.2946000e+01   2.4101000e+01   -3.5361000e+01   -1.4929000e+01
5.6037500e+01   2.4198000e+01   3.5425000e+01   -1.4845000e+01   -3.7123000e+01   1.1549000e-01   -1.2946000e+01   2.4099000e+01   -3.5361000e+01   -1.4928000e+01
5.6050000e+01   2.4196000e+01   3.5425000e+01   -1.4844000e+01   -3.7124000e+01   1.1547000e-01   -1.2946000e+01   2.4098000e+01   -3.5361000e+01   -1.4927000e+01
5.6062500e+01   2.4195000e+01   3.5425000e+01   -1.4844000e+01   -3.7126000e+01   1.1545000e-01   -1.2947000e+01   2.4096000e+01   -3.5360000e+01   -1.4927000e+01
5.6075000e+01   2.4193000e+01   3.5425000e+01   -1.4843000e+01   -3.7128000e+01   1.1543000e-01   -1.2947000e+01   2.4094000e+01   -3.5360000e+01   -1.4926000e+01
5.6087500e+01   2.4191000e+01   3.5425000e+01   -1.4842000e+01   -3.7129000e+01   1.1541000e-01   -1.2947000e+01   2.4093000e+01   -3.5360000e+01   -1.4926000e+01
5.6100000e+01   2.4190000e+01   3.5425000e+01   -1.4841000e+01   -3.7131000e+01   1.1539000e-01   -1.2947000e+01   2.4091000e+01   -3.5360000e+01   -1.4925000e+01
5.6112500e+01   2.4188000e+01   3.5425000e+01   -1.4840000e+01   -3.7133000e+01   1.1537000e-01   -1.2947000e+01   2.4090000e+01   -3.5360000e+01   -1.4925000e+01
5.6125000e+01   2.4186000e+01   3.5425000e+01   -1.4840000e+01   -3.7134000e+01   1.1535000e-01   -1.2947000e+01   2.4088000e+01   -3.5360000e+01   -1.4924000e+01
