
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 13-Apr-2026 at 09:08:13.

 
 
 
      Time        FAIRTEN1       LINE1NAPX
       (s)             (N)             (m)
    5.6100   2.3345587E+05   1.0125651E+00
    5.6200   2.3237281E+05   1.0125584E+00
    5.6300   2.3129886E+05   1.0125518E+00
    5.6400   2.3023412E+05   1.0125452E+00
    5.6500   2.2917883E+05   1.0125387E+00
    5.6600   2.2813311E+05   1.0125322E+00
    5.6700   2.2709705E+05   1.0125258E+00
    5.6800   2.2607063E+05   1.0125195E+00
    5.6900   2.2505413E+05   1.0125132E+00
    5.7000   2.2404759E+05   1.0125069E+00
    5.7100   2.2305115E+05   1.0125008E+00
    5.7200   2.2206486E+05   1.0124947E+00
    5.7300   2.2108892E+05   1.0124886E+00
    5.7400   2.2012343E+05   1.0124827E+00
    5.7500   2.1916846E+05   1.0124768E+00
    5.7600   2.1822415E+05   1.0124709E+00
    5.7700   2.1729062E+05   1.0124651E+00
    5.7800   2.1636791E+05   1.0124594E+00
    5.7900   2.1545617E+05   1.0124538E+00
    5.8000   2.1455551E+05   1.0124482E+00
    5.8100   2.1366597E+05   1.0124427E+00
    5.8200   2.1278771E+05   1.0124373E+00
    5.8300   2.1192084E+05   1.0124319E+00
    5.8400   2.1106542E+05   1.0124266E+00
    5.8500   2.1022144E+05   1.0124214E+00
    5.8600   2.0938904E+05   1.0124162E+00
    5.8700   2.0856827E+05   1.0124111E+00
    5.8800   2.0775935E+05   1.0124061E+00
    5.8900   2.0696243E+05   1.0124012E+00
    5.9000   2.0617743E+05   1.0123963E+00
    5.9100   2.0540458E+05   1.0123915E+00
    5.9200   2.0464390E+05   1.0123868E+00
    5.9300   2.0389552E+05   1.0123821E+00
    5.9400   2.0315955E+05   1.0123776E+00
    5.9500   2.0243603E+05   1.0123731E+00
    5.9600   2.0172498E+05   1.0123686E+00
    5.9700   2.0102654E+05   1.0123643E+00
    5.9800   2.0034084E+05   1.0123600E+00
    5.9900   1.9966792E+05   1.0123559E+00
    6.0000   1.9900782E+05   1.0123518E+00
    6.0100   1.9836072E+05   1.0123477E+00
    6.0200   1.9772656E+05   1.0123438E+00
    6.0300   1.9710543E+05   1.0123399E+00
    6.0400   1.9649740E+05   1.0123361E+00
    6.0500   1.9590268E+05   1.0123324E+00
    6.0600   1.9532124E+05   1.0123288E+00
    6.0700   1.9475323E+05   1.0123253E+00
    6.0800   1.9419857E+05   1.0123218E+00
    6.0900   1.9365734E+05   1.0123184E+00
    6.1000   1.9312974E+05   1.0123151E+00
    6.1100   1.9261579E+05   1.0123119E+00
    6.1200   1.9211547E+05   1.0123088E+00
    6.1300   1.9162892E+05   1.0123057E+00
    6.1400   1.9115622E+05   1.0123028E+00
    6.1500   1.9069746E+05   1.0122999E+00
    6.1600   1.9025268E+05   1.0122971E+00
    6.1700   1.8982191E+05   1.0122944E+00
    6.1800   1.8940514E+05   1.0122918E+00
    6.1900   1.8900253E+05   1.0122893E+00
    6.2000   1.8861401E+05   1.0122868E+00
    6.2100   1.8823970E+05   1.0122845E+00
    6.2200   1.8787967E+05   1.0122822E+00
    6.2300   1.8753398E+05   1.0122800E+00
    6.2400   1.8720266E+05   1.0122779E+00
    6.2500   1.8688573E+05   1.0122759E+00
    6.2600   1.8658318E+05   1.0122740E+00
    6.2700   1.8629497E+05   1.0122722E+00
    6.2800   1.8602124E+05   1.0122704E+00
    6.2900   1.8576210E+05   1.0122688E+00
    6.3000   1.8551745E+05   1.0122672E+00
    6.3100   1.8528737E+05   1.0122658E+00
    6.3200   1.8507191E+05   1.0122644E+00
    6.3300   1.8487108E+05   1.0122631E+00
    6.3400   1.8468492E+05   1.0122619E+00
    6.3500   1.8451341E+05   1.0122608E+00
    6.3600   1.8435653E+05   1.0122598E+00
    6.3700   1.8421442E+05   1.0122588E+00
    6.3800   1.8408702E+05   1.0122580E+00
    6.3900   1.8397442E+05   1.0122572E+00
    6.4000   1.8387655E+05   1.0122566E+00
    6.4100   1.8379346E+05   1.0122560E+00
    6.4200   1.8372522E+05   1.0122555E+00
    6.4300   1.8367184E+05   1.0122551E+00
    6.4400   1.8363337E+05   1.0122548E+00
    6.4500   1.8360980E+05   1.0122546E+00
    6.4600   1.8360112E+05   1.0122545E+00
    6.4700   1.8360730E+05   1.0122545E+00
    6.4800   1.8362830E+05   1.0122546E+00
    6.4900   1.8366425E+05   1.0122547E+00
    6.5000   1.8371507E+05   1.0122550E+00
    6.5100   1.8378067E+05   1.0122553E+00
    6.5200   1.8386113E+05   1.0122557E+00
    6.5300   1.8395650E+05   1.0122563E+00
    6.5400   1.8406665E+05   1.0122569E+00
    6.5500   1.8419160E+05   1.0122576E+00
    6.5600   1.8433137E+05   1.0122584E+00
    6.5700   1.8448594E+05   1.0122593E+00
    6.5800   1.8465530E+05   1.0122602E+00
    6.5900   1.8483940E+05   1.0122613E+00
    6.6000   1.8503820E+05   1.0122625E+00
    6.6100   1.8525178E+05   1.0122637E+00
    6.6200   1.8548008E+05   1.0122651E+00
    6.6300   1.8572314E+05   1.0122665E+00
    6.6400   1.8598086E+05   1.0122680E+00
    6.6500   1.8625327E+05   1.0122696E+00
    6.6600   1.8654021E+05   1.0122713E+00
    6.6700   1.8684167E+05   1.0122731E+00
    6.6800   1.8715764E+05   1.0122750E+00
    6.6900   1.8748808E+05   1.0122770E+00
    6.7000   1.8783294E+05   1.0122790E+00
    6.7100   1.8819230E+05   1.0122812E+00
    6.7200   1.8856608E+05   1.0122834E+00
    6.7300   1.8895415E+05   1.0122857E+00
    6.7400   1.8935655E+05   1.0122881E+00
    6.7500   1.8977330E+05   1.0122906E+00
    6.7600   1.9020421E+05   1.0122932E+00
    6.7700   1.9064926E+05   1.0122959E+00
    6.7800   1.9110839E+05   1.0122986E+00
    6.7900   1.9158154E+05   1.0123015E+00
    6.8000   1.9206877E+05   1.0123044E+00
    6.8100   1.9256997E+05   1.0123074E+00
    6.8200   1.9308498E+05   1.0123105E+00
    6.8300   1.9361380E+05   1.0123137E+00
    6.8400   1.9415642E+05   1.0123170E+00
    6.8500   1.9471278E+05   1.0123204E+00
    6.8600   1.9528280E+05   1.0123238E+00
    6.8700   1.9586638E+05   1.0123273E+00
    6.8800   1.9646336E+05   1.0123309E+00
    6.8900   1.9707377E+05   1.0123346E+00
    6.9000   1.9769759E+05   1.0123384E+00
    6.9100   1.9833475E+05   1.0123422E+00
    6.9200   1.9898518E+05   1.0123462E+00
    6.9300   1.9964875E+05   1.0123502E+00
    6.9400   2.0032532E+05   1.0123543E+00
    6.9500   2.0101487E+05   1.0123585E+00
    6.9600   2.0171736E+05   1.0123627E+00
    6.9700   2.0243271E+05   1.0123671E+00
    6.9800   2.0316080E+05   1.0123715E+00
    6.9900   2.0390146E+05   1.0123760E+00
    7.0000   2.0465469E+05   1.0123805E+00
    7.0100   2.0542042E+05   1.0123852E+00
    7.0200   2.0619855E+05   1.0123899E+00
    7.0300   2.0698894E+05   1.0123947E+00
    7.0400   2.0779158E+05   1.0123996E+00
    7.0500   2.0860623E+05   1.0124045E+00
    7.0600   2.0943280E+05   1.0124095E+00
    7.0700   2.1027132E+05   1.0124146E+00
    7.0800   2.1112159E+05   1.0124198E+00
    7.0900   2.1198356E+05   1.0124250E+00
    7.1000   2.1285711E+05   1.0124303E+00
    7.1100   2.1374206E+05   1.0124357E+00
    7.1200   2.1463839E+05   1.0124412E+00
    7.1300   2.1554600E+05   1.0124467E+00
    7.1400   2.1646473E+05   1.0124523E+00
    7.1500   2.1739457E+05   1.0124579E+00
    7.1600   2.1833544E+05   1.0124636E+00
    7.1700   2.1928718E+05   1.0124694E+00
    7.1800   2.2024962E+05   1.0124753E+00
    7.1900   2.2122265E+05   1.0124812E+00
    7.2000   2.2220615E+05   1.0124872E+00
    7.2100   2.2320009E+05   1.0124932E+00
    7.2200   2.2420418E+05   1.0124994E+00
    7.2300   2.2521847E+05   1.0125055E+00
    7.2400   2.2624272E+05   1.0125118E+00
    7.2500   2.2727681E+05   1.0125181E+00
    7.2600   2.2832057E+05   1.0125244E+00
    7.2700   2.2937392E+05   1.0125308E+00
    7.2800   2.3043670E+05   1.0125373E+00
    7.2900   2.3150887E+05   1.0125438E+00
    7.3000   2.3259030E+05   1.0125504E+00
    7.3100   2.3368081E+05   1.0125571E+00
    7.3200   2.3478028E+05   1.0125638E+00
    7.3300   2.3588855E+05   1.0125705E+00
    7.3400   2.3700553E+05   1.0125774E+00
    7.3500   2.3813105E+05   1.0125842E+00
    7.3600   2.3926505E+05   1.0125911E+00
    7.3700   2.4040738E+05   1.0125981E+00
    7.3800   2.4155779E+05   1.0126051E+00
    7.3900   2.4271613E+05   1.0126122E+00
    7.4000   2.4388233E+05   1.0126193E+00
    7.4100   2.4505624E+05   1.0126265E+00
    7.4200   2.4623780E+05   1.0126337E+00
    7.4300   2.4742682E+05   1.0126409E+00
    7.4400   2.4862306E+05   1.0126482E+00
    7.4500   2.4982650E+05   1.0126556E+00
    7.4600   2.5103688E+05   1.0126629E+00
    7.4700   2.5225415E+05   1.0126704E+00
    7.4800   2.5347820E+05   1.0126778E+00
    7.4900   2.5470880E+05   1.0126854E+00
    7.5000   2.5594578E+05   1.0126929E+00
    7.5100   2.5718905E+05   1.0127005E+00
    7.5200   2.5843842E+05   1.0127081E+00
    7.5300   2.5969376E+05   1.0127158E+00
    7.5400   2.6095483E+05   1.0127235E+00
    7.5500   2.6222162E+05   1.0127312E+00
    7.5600   2.6349384E+05   1.0127390E+00
    7.5700   2.6477144E+05   1.0127468E+00
    7.5800   2.6605424E+05   1.0127546E+00
    7.5900   2.6734213E+05   1.0127625E+00
    7.6000   2.6863486E+05   1.0127704E+00
    7.6100   2.6993225E+05   1.0127783E+00
    7.6200   2.7123417E+05   1.0127863E+00
    7.6300   2.7254053E+05   1.0127943E+00
    7.6400   2.7385113E+05   1.0128023E+00
    7.6500   2.7516579E+05   1.0128103E+00
    7.6600   2.7648440E+05   1.0128184E+00
    7.6700   2.7780670E+05   1.0128265E+00
    7.6800   2.7913266E+05   1.0128346E+00
    7.6900   2.8046210E+05   1.0128427E+00
    7.7000   2.8179490E+05   1.0128508E+00
    7.7100   2.8313077E+05   1.0128590E+00
    7.7200   2.8446966E+05   1.0128672E+00
    7.7300   2.8581136E+05   1.0128754E+00
    7.7400   2.8715569E+05   1.0128836E+00
    7.7500   2.8850251E+05   1.0128918E+00
    7.7600   2.8985169E+05   1.0129001E+00
    7.7700   2.9120298E+05   1.0129084E+00
    7.7800   2.9255630E+05   1.0129166E+00
    7.7900   2.9391142E+05   1.0129249E+00
    7.8000   2.9526816E+05   1.0129332E+00
    7.8100   2.9662650E+05   1.0129415E+00
    7.8200   2.9798627E+05   1.0129498E+00
    7.8300   2.9934733E+05   1.0129582E+00
    7.8400   3.0070936E+05   1.0129665E+00
    7.8500   3.0207224E+05   1.0129748E+00
    7.8600   3.0343586E+05   1.0129832E+00
    7.8700   3.0480012E+05   1.0129915E+00
    7.8800   3.0616472E+05   1.0129999E+00
    7.8900   3.0752960E+05   1.0130082E+00
    7.9000   3.0889447E+05   1.0130166E+00
    7.9100   3.1025924E+05   1.0130249E+00
    7.9200   3.1162384E+05   1.0130333E+00
    7.9300   3.1298799E+05   1.0130416E+00
    7.9400   3.1435160E+05   1.0130500E+00
    7.9500   3.1571457E+05   1.0130583E+00
    7.9600   3.1707662E+05   1.0130667E+00
    7.9700   3.1843763E+05   1.0130750E+00
    7.9800   3.1979747E+05   1.0130833E+00
    7.9900   3.2115601E+05   1.0130916E+00
    8.0000   3.2251309E+05   1.0130999E+00
    8.0100   3.2386856E+05   1.0131082E+00
    8.0200   3.2522223E+05   1.0131165E+00
    8.0300   3.2657388E+05   1.0131248E+00
    8.0400   3.2792349E+05   1.0131331E+00
    8.0500   3.2927079E+05   1.0131413E+00
    8.0600   3.3061571E+05   1.0131495E+00
    8.0700   3.3195812E+05   1.0131578E+00
    8.0800   3.3329789E+05   1.0131660E+00
    8.0900   3.3463483E+05   1.0131742E+00
    8.1000   3.3596874E+05   1.0131823E+00
    8.1100   3.3729957E+05   1.0131905E+00
    8.1200   3.3862705E+05   1.0131986E+00
    8.1300   3.3995106E+05   1.0132067E+00
    8.1400   3.4127142E+05   1.0132148E+00
    8.1500   3.4258812E+05   1.0132229E+00
    8.1600   3.4390091E+05   1.0132309E+00
    8.1700   3.4520970E+05   1.0132389E+00
    8.1800   3.4651432E+05   1.0132469E+00
    8.1900   3.4781458E+05   1.0132549E+00
    8.2000   3.4911043E+05   1.0132628E+00
    8.2100   3.5040175E+05   1.0132707E+00
    8.2200   3.5168838E+05   1.0132786E+00
    8.2300   3.5297012E+05   1.0132865E+00
    8.2400   3.5424687E+05   1.0132943E+00
    8.2500   3.5551851E+05   1.0133021E+00
    8.2600   3.5678483E+05   1.0133099E+00
    8.2700   3.5804576E+05   1.0133176E+00
    8.2800   3.5930117E+05   1.0133253E+00
    8.2900   3.6055087E+05   1.0133329E+00
    8.3000   3.6179478E+05   1.0133406E+00
    8.3100   3.6303277E+05   1.0133481E+00
    8.3200   3.6426482E+05   1.0133557E+00
    8.3300   3.6549065E+05   1.0133632E+00
    8.3400   3.6671029E+05   1.0133707E+00
    8.3500   3.6792352E+05   1.0133781E+00
    8.3600   3.6913022E+05   1.0133855E+00
    8.3700   3.7033038E+05   1.0133929E+00
    8.3800   3.7152376E+05   1.0134002E+00
    8.3900   3.7271037E+05   1.0134075E+00
    8.4000   3.7389000E+05   1.0134147E+00
    8.4100   3.7506252E+05   1.0134219E+00
    8.4200   3.7622790E+05   1.0134290E+00
    8.4300   3.7738606E+05   1.0134361E+00
    8.4400   3.7853680E+05   1.0134432E+00
    8.4500   3.7968006E+05   1.0134502E+00
    8.4600   3.8081567E+05   1.0134572E+00
    8.4700   3.8194357E+05   1.0134641E+00
    8.4800   3.8306360E+05   1.0134709E+00
    8.4900   3.8417571E+05   1.0134778E+00
    8.5000   3.8527975E+05   1.0134845E+00
    8.5100   3.8637568E+05   1.0134913E+00
    8.5200   3.8746335E+05   1.0134979E+00
    8.5300   3.8854270E+05   1.0135046E+00
    8.5400   3.8961360E+05   1.0135111E+00
    8.5500   3.9067599E+05   1.0135176E+00
    8.5600   3.9172989E+05   1.0135241E+00
    8.5700   3.9277525E+05   1.0135305E+00
    8.5800   3.9381191E+05   1.0135369E+00
    8.5900   3.9483979E+05   1.0135432E+00
    8.6000   3.9585872E+05   1.0135494E+00
    8.6100   3.9686862E+05   1.0135556E+00
    8.6200   3.9786948E+05   1.0135618E+00
    8.6300   3.9886119E+05   1.0135679E+00
    8.6400   3.9984373E+05   1.0135739E+00
    8.6500   4.0081696E+05   1.0135799E+00
    8.6600   4.0178084E+05   1.0135858E+00
    8.6700   4.0273539E+05   1.0135916E+00
    8.6800   4.0368053E+05   1.0135974E+00
    8.6900   4.0461609E+05   1.0136032E+00
    8.7000   4.0554214E+05   1.0136088E+00
    8.7100   4.0645847E+05   1.0136145E+00
    8.7200   4.0736512E+05   1.0136200E+00
    8.7300   4.0826203E+05   1.0136255E+00
    8.7400   4.0914921E+05   1.0136310E+00
    8.7500   4.1002656E+05   1.0136364E+00
    8.7600   4.1089405E+05   1.0136417E+00
    8.7700   4.1175155E+05   1.0136470E+00
    8.7800   4.1259900E+05   1.0136522E+00
    8.7900   4.1343639E+05   1.0136573E+00
    8.8000   4.1426363E+05   1.0136624E+00
    8.8100   4.1508067E+05   1.0136674E+00
    8.8200   4.1588755E+05   1.0136724E+00
    8.8300   4.1668417E+05   1.0136772E+00
    8.8400   4.1747053E+05   1.0136821E+00
    8.8500   4.1824668E+05   1.0136868E+00
    8.8600   4.1901256E+05   1.0136915E+00
    8.8700   4.1976816E+05   1.0136962E+00
    8.8800   4.2051339E+05   1.0137008E+00
    8.8900   4.2124821E+05   1.0137053E+00
    8.9000   4.2197263E+05   1.0137097E+00
    8.9100   4.2268657E+05   1.0137141E+00
    8.9200   4.2338999E+05   1.0137184E+00
    8.9300   4.2408294E+05   1.0137227E+00
    8.9400   4.2476534E+05   1.0137269E+00
    8.9500   4.2543717E+05   1.0137310E+00
    8.9600   4.2609849E+05   1.0137351E+00
    8.9700   4.2674922E+05   1.0137391E+00
    8.9800   4.2738937E+05   1.0137430E+00
    8.9900   4.2801899E+05   1.0137469E+00
    9.0000   4.2863802E+05   1.0137507E+00
    9.0100   4.2924648E+05   1.0137544E+00
    9.0200   4.2984444E+05   1.0137581E+00
    9.0300   4.3043184E+05   1.0137617E+00
    9.0400   4.3100872E+05   1.0137652E+00
    9.0500   4.3157514E+05   1.0137687E+00
    9.0600   4.3213108E+05   1.0137721E+00
    9.0700   4.3267657E+05   1.0137755E+00
    9.0800   4.3321152E+05   1.0137788E+00
    9.0900   4.3373592E+05   1.0137820E+00
    9.1000   4.3424980E+05   1.0137852E+00
    9.1100   4.3475328E+05   1.0137883E+00
    9.1200   4.3524635E+05   1.0137913E+00
    9.1300   4.3572906E+05   1.0137943E+00
    9.1400   4.3620136E+05   1.0137972E+00
    9.1500   4.3666325E+05   1.0138000E+00
    9.1600   4.3711482E+05   1.0138028E+00
    9.1700   4.3755602E+05   1.0138055E+00
    9.1800   4.3798687E+05   1.0138081E+00
    9.1900   4.3840747E+05   1.0138107E+00
    9.2000   4.3881780E+05   1.0138133E+00
    9.2100   4.3921789E+05   1.0138157E+00
    9.2200   4.3960787E+05   1.0138181E+00
    9.2300   4.3998773E+05   1.0138205E+00
    9.2400   4.4035754E+05   1.0138227E+00
    9.2500   4.4071726E+05   1.0138249E+00
    9.2600   4.4106691E+05   1.0138271E+00
    9.2700   4.4140659E+05   1.0138292E+00
    9.2800   4.4173629E+05   1.0138312E+00
    9.2900   4.4205605E+05   1.0138332E+00
    9.3000   4.4236601E+05   1.0138351E+00
    9.3100   4.4266618E+05   1.0138369E+00
    9.3200   4.4295664E+05   1.0138387E+00
    9.3300   4.4323739E+05   1.0138405E+00
    9.3400   4.4350847E+05   1.0138421E+00
    9.3500   4.4377002E+05   1.0138437E+00
    9.3600   4.4402205E+05   1.0138453E+00
    9.3700   4.4426466E+05   1.0138468E+00
    9.3800   4.4449785E+05   1.0138482E+00
    9.3900   4.4472168E+05   1.0138496E+00
    9.4000   4.4493630E+05   1.0138509E+00
    9.4100   4.4514176E+05   1.0138522E+00
    9.4200   4.4533799E+05   1.0138534E+00
    9.4300   4.4552520E+05   1.0138546E+00
    9.4400   4.4570349E+05   1.0138557E+00
    9.4500   4.4587286E+05   1.0138567E+00
    9.4600   4.4603340E+05   1.0138577E+00
    9.4700   4.4618509E+05   1.0138587E+00
    9.4800   4.4632800E+05   1.0138595E+00
    9.4900   4.4646228E+05   1.0138604E+00
    9.5000   4.4658799E+05   1.0138611E+00
    9.5100   4.4670528E+05   1.0138619E+00
    9.5200   4.4681418E+05   1.0138625E+00
    9.5300   4.4691466E+05   1.0138632E+00
    9.5400   4.4700694E+05   1.0138637E+00
    9.5500   4.4709096E+05   1.0138643E+00
    9.5600   4.4716696E+05   1.0138647E+00
    9.5700   4.4723489E+05   1.0138652E+00
    9.5800   4.4729478E+05   1.0138655E+00
    9.5900   4.4734678E+05   1.0138659E+00
    9.6000   4.4739092E+05   1.0138661E+00
    9.6100   4.4742735E+05   1.0138664E+00
    9.6200   4.4745613E+05   1.0138666E+00
    9.6300   4.4747740E+05   1.0138667E+00
    9.6400   4.4749124E+05   1.0138668E+00
    9.6500   4.4749781E+05   1.0138668E+00
    9.6600   4.4749718E+05   1.0138668E+00
    9.6700   4.4748938E+05   1.0138668E+00
    9.6800   4.4747450E+05   1.0138667E+00
    9.6900   4.4745257E+05   1.0138666E+00
    9.7000   4.4742373E+05   1.0138664E+00
    9.7100   4.4738802E+05   1.0138662E+00
    9.7200   4.4734560E+05   1.0138659E+00
    9.7300   4.4729656E+05   1.0138656E+00
    9.7400   4.4724090E+05   1.0138653E+00
    9.7500   4.4717874E+05   1.0138649E+00
    9.7600   4.4711032E+05   1.0138645E+00
    9.7700   4.4703559E+05   1.0138641E+00
    9.7800   4.4695465E+05   1.0138636E+00
    9.7900   4.4686770E+05   1.0138630E+00
    9.8000   4.4677487E+05   1.0138625E+00
    9.8100   4.4667622E+05   1.0138619E+00
    9.8200   4.4657175E+05   1.0138612E+00
    9.8300   4.4646158E+05   1.0138606E+00
    9.8400   4.4634576E+05   1.0138599E+00
    9.8500   4.4622447E+05   1.0138591E+00
    9.8600   4.4609781E+05   1.0138584E+00
    9.8700   4.4596584E+05   1.0138576E+00
    9.8800   4.4582872E+05   1.0138567E+00
    9.8900   4.4568658E+05   1.0138559E+00
    9.9000   4.4553947E+05   1.0138550E+00
    9.9100   4.4538740E+05   1.0138540E+00
    9.9200   4.4523050E+05   1.0138531E+00
    9.9300   4.4506884E+05   1.0138521E+00
    9.9400   4.4490263E+05   1.0138511E+00
    9.9500   4.4473183E+05   1.0138500E+00
    9.9600   4.4455656E+05   1.0138489E+00
    9.9700   4.4437704E+05   1.0138479E+00
    9.9800   4.4419329E+05   1.0138467E+00
    9.9900   4.4400543E+05   1.0138456E+00
   10.0000   4.4381357E+05   1.0138444E+00
   10.0100   4.4361775E+05   1.0138432E+00
   10.0200   4.4341816E+05   1.0138420E+00
   10.0300   4.4321494E+05   1.0138407E+00
   10.0400   4.4300801E+05   1.0138395E+00
   10.0500   4.4279761E+05   1.0138382E+00
   10.0600   4.4258377E+05   1.0138369E+00
   10.0700   4.4236666E+05   1.0138356E+00
   10.0800   4.4214640E+05   1.0138342E+00
   10.0900   4.4192309E+05   1.0138328E+00
   10.1000   4.4169678E+05   1.0138315E+00
   10.1100   4.4146751E+05   1.0138301E+00
   10.1200   4.4123544E+05   1.0138286E+00
   10.1300   4.4100055E+05   1.0138272E+00
   10.1400   4.4076293E+05   1.0138257E+00
   10.1500   4.4052268E+05   1.0138243E+00
   10.1600   4.4028002E+05   1.0138228E+00
   10.1700   4.4003499E+05   1.0138213E+00
   10.1800   4.3978775E+05   1.0138198E+00
   10.1900   4.3953829E+05   1.0138182E+00
   10.2000   4.3928673E+05   1.0138167E+00
   10.2100   4.3903318E+05   1.0138151E+00
   10.2200   4.3877772E+05   1.0138136E+00
   10.2300   4.3852042E+05   1.0138120E+00
   10.2400   4.3826132E+05   1.0138104E+00
   10.2500   4.3800062E+05   1.0138088E+00
   10.2600   4.3773833E+05   1.0138072E+00
   10.2700   4.3747461E+05   1.0138056E+00
   10.2800   4.3720962E+05   1.0138040E+00
   10.2900   4.3694330E+05   1.0138023E+00
   10.3000   4.3667579E+05   1.0138007E+00
   10.3100   4.3640719E+05   1.0137990E+00
   10.3200   4.3613760E+05   1.0137974E+00
   10.3300   4.3586710E+05   1.0137957E+00
   10.3400   4.3559576E+05   1.0137941E+00
   10.3500   4.3532366E+05   1.0137924E+00
   10.3600   4.3505085E+05   1.0137907E+00
   10.3700   4.3477738E+05   1.0137890E+00
   10.3800   4.3450346E+05   1.0137874E+00
   10.3900   4.3422915E+05   1.0137857E+00
   10.4000   4.3395446E+05   1.0137840E+00
   10.4100   4.3367943E+05   1.0137823E+00
   10.4200   4.3340426E+05   1.0137806E+00
   10.4300   4.3312897E+05   1.0137789E+00
   10.4400   4.3285358E+05   1.0137772E+00
