# Time    P2PX    P2PY    P2PZ
  159.6190       1.0137933       0       0
  159.6200       1.0137935       0       0
  159.6210       1.0137937       0       0
  159.6220       1.0137939       0       0
  159.6230       1.0137941       0       0
  159.6240       1.0137943       0       0
  159.6250       1.0137944       0       0
  159.6260       1.0137946       0       0
  159.6270       1.0137948       0       0
  159.6280       1.0137950       0       0
  159.6290       1.0137952       0       0
  159.6300       1.0137953       0       0
  159.6310       1.0137955       0       0
  159.6320       1.0137957       0       0
  159.6330       1.0137959       0       0
  159.6340       1.0137961       0       0
  159.6350       1.0137962       0       0
  159.6360       1.0137964       0       0
  159.6370       1.0137966       0       0
  159.6380       1.0137968       0       0
  159.6390       1.0137970       0       0
  159.6400       1.0137971       0       0
  159.6410       1.0137973       0       0
  159.6420       1.0137975       0       0
  159.6430       1.0137977       0       0
  159.6440       1.0137979       0       0
  159.6450       1.0137980       0       0
  159.6460       1.0137982       0       0
  159.6470       1.0137984       0       0
  159.6480       1.0137986       0       0
  159.6490       1.0137988       0       0
  159.6500       1.0137989       0       0
  159.6510       1.0137991       0       0
  159.6520       1.0137993       0       0
  159.6530       1.0137995       0       0
  159.6540       1.0137997       0       0
  159.6550       1.0137998       0       0
  159.6560       1.0138000       0       0
  159.6570       1.0138002       0       0
  159.6580       1.0138004       0       0
  159.6590       1.0138005       0       0
  159.6600       1.0138007       0       0
  159.6610       1.0138009       0       0
  159.6620       1.0138011       0       0
  159.6630       1.0138012       0       0
  159.6640       1.0138014       0       0
  159.6650       1.0138016       0       0
  159.6660       1.0138018       0       0
  159.6670       1.0138020       0       0
  159.6680       1.0138021       0       0
  159.6690       1.0138023       0       0
  159.6700       1.0138025       0       0
  159.6710       1.0138027       0       0
  159.6720       1.0138028       0       0
  159.6730       1.0138030       0       0
  159.6740       1.0138032       0       0
  159.6750       1.0138034       0       0
  159.6760       1.0138035       0       0
  159.6770       1.0138037       0       0
  159.6780       1.0138039       0       0
  159.6790       1.0138041       0       0
  159.6800       1.0138042       0       0
  159.6810       1.0138044       0       0
  159.6820       1.0138046       0       0
  159.6830       1.0138047       0       0
  159.6840       1.0138049       0       0
  159.6850       1.0138051       0       0
  159.6860       1.0138053       0       0
  159.6870       1.0138054       0       0
  159.6880       1.0138056       0       0
  159.6890       1.0138058       0       0
  159.6900       1.0138060       0       0
  159.6910       1.0138061       0       0
  159.6920       1.0138063       0       0
  159.6930       1.0138065       0       0
  159.6940       1.0138066       0       0
  159.6950       1.0138068       0       0
  159.6960       1.0138070       0       0
  159.6970       1.0138072       0       0
  159.6980       1.0138073       0       0
  159.6990       1.0138075       0       0
  159.7000       1.0138077       0       0
  159.7010       1.0138078       0       0
  159.7020       1.0138080       0       0
  159.7030       1.0138082       0       0
  159.7040       1.0138084       0       0
  159.7050       1.0138085       0       0
  159.7060       1.0138087       0       0
  159.7070       1.0138089       0       0
  159.7080       1.0138090       0       0
  159.7090       1.0138092       0       0
  159.7100       1.0138094       0       0
  159.7110       1.0138095       0       0
  159.7120       1.0138097       0       0
  159.7130       1.0138099       0       0
  159.7140       1.0138100       0       0
  159.7150       1.0138102       0       0
  159.7160       1.0138104       0       0
  159.7170       1.0138106       0       0
  159.7180       1.0138107       0       0
  159.7190       1.0138109       0       0
  159.7200       1.0138111       0       0
  159.7210       1.0138112       0       0
  159.7220       1.0138114       0       0
  159.7230       1.0138116       0       0
  159.7240       1.0138117       0       0
  159.7250       1.0138119       0       0
  159.7260       1.0138121       0       0
  159.7270       1.0138122       0       0
  159.7280       1.0138124       0       0
  159.7290       1.0138126       0       0
  159.7300       1.0138127       0       0
  159.7310       1.0138129       0       0
  159.7320       1.0138131       0       0
  159.7330       1.0138132       0       0
  159.7340       1.0138134       0       0
  159.7350       1.0138136       0       0
  159.7360       1.0138137       0       0
  159.7370       1.0138139       0       0
  159.7380       1.0138140       0       0
  159.7390       1.0138142       0       0
  159.7400       1.0138144       0       0
  159.7410       1.0138145       0       0
  159.7420       1.0138147       0       0
  159.7430       1.0138149       0       0
  159.7440       1.0138150       0       0
  159.7450       1.0138152       0       0
  159.7460       1.0138154       0       0
  159.7470       1.0138155       0       0
  159.7480       1.0138157       0       0
  159.7490       1.0138158       0       0
  159.7500       1.0138160       0       0
  159.7510       1.0138162       0       0
  159.7520       1.0138163       0       0
  159.7530       1.0138165       0       0
  159.7540       1.0138167       0       0
  159.7550       1.0138168       0       0
  159.7560       1.0138170       0       0
  159.7570       1.0138171       0       0
  159.7580       1.0138173       0       0
  159.7590       1.0138175       0       0
  159.7600       1.0138176       0       0
  159.7610       1.0138178       0       0
  159.7620       1.0138180       0       0
  159.7630       1.0138181       0       0
  159.7640       1.0138183       0       0
  159.7650       1.0138184       0       0
  159.7660       1.0138186       0       0
  159.7670       1.0138188       0       0
  159.7680       1.0138189       0       0
  159.7690       1.0138191       0       0
  159.7700       1.0138192       0       0
  159.7710       1.0138194       0       0
  159.7720       1.0138195       0       0
  159.7730       1.0138197       0       0
  159.7740       1.0138199       0       0
  159.7750       1.0138200       0       0
  159.7760       1.0138202       0       0
  159.7770       1.0138203       0       0
  159.7780       1.0138205       0       0
  159.7790       1.0138207       0       0
  159.7800       1.0138208       0       0
  159.7810       1.0138210       0       0
  159.7820       1.0138211       0       0
  159.7830       1.0138213       0       0
  159.7840       1.0138214       0       0
