
These predictions were generated by SubDyn on 10-Jul-2022 at 18:26:26.




    Time	   M1N1FKze	   M1N2FKze	   M4N1FKze	   M4N2FKze	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M3N1TDxss	  M3N2TDxss	  M4N1TDxss	  M4N2TDxss	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMZss	   M3N2FKxe	   M2N1FKye	   M2N2FKye	   M2N1FMxe	   M2N1FMye	   M2N1FMze
       s	        (N)	        (N)	        (N)	        (N)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	        (N)	       (Nm)	       (Nm)	        (N)	        (N)	        (N)	        (N)	        (N)	        (N)
   16.6800	  1.19358579E+07	  1.19358579E+07	  6.13725614E+06	  6.13725614E+06	  0.00000000E+00	  9.17468190E-03	  9.17468190E-03	  9.17500000E-03	  9.17500000E-03	  9.17516356E-03	  9.17516356E-03	  0.00000000E+00	  9.17500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.79860174E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.6900	  1.19371766E+07	  1.19371766E+07	  6.13462492E+06	  6.13462492E+06	  0.00000000E+00	  9.18093187E-03	  9.18093187E-03	  9.18125000E-03	  9.18125000E-03	  9.18141349E-03	  9.18141349E-03	  0.00000000E+00	  9.18125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.80255170E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7000	  1.19384954E+07	  1.19384954E+07	  6.13199370E+06	  6.13199370E+06	  0.00000000E+00	  9.18718183E-03	  9.18718183E-03	  9.18750000E-03	  9.18750000E-03	  9.18766342E-03	  9.18766342E-03	  0.00000000E+00	  9.18750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.80650167E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7100	  1.19398141E+07	  1.19398141E+07	  6.12936248E+06	  6.12936248E+06	  0.00000000E+00	  9.19343180E-03	  9.19343180E-03	  9.19375000E-03	  9.19375000E-03	  9.19391335E-03	  9.19391335E-03	  0.00000000E+00	  9.19375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.81045163E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7200	  1.19411329E+07	  1.19411329E+07	  6.12673126E+06	  6.12673126E+06	  0.00000000E+00	  9.19968176E-03	  9.19968176E-03	  9.20000000E-03	  9.20000000E-03	  9.20016328E-03	  9.20016328E-03	  0.00000000E+00	  9.20000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.81440159E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7300	  1.19424516E+07	  1.19424516E+07	  6.12410004E+06	  6.12410004E+06	  0.00000000E+00	  9.20593172E-03	  9.20593172E-03	  9.20625000E-03	  9.20625000E-03	  9.20641321E-03	  9.20641321E-03	  0.00000000E+00	  9.20625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.81835156E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7400	  1.19437703E+07	  1.19437703E+07	  6.12146882E+06	  6.12146882E+06	  0.00000000E+00	  9.21218169E-03	  9.21218169E-03	  9.21250000E-03	  9.21250000E-03	  9.21266314E-03	  9.21266314E-03	  0.00000000E+00	  9.21250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.82230152E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7500	  1.19450891E+07	  1.19450891E+07	  6.11883760E+06	  6.11883760E+06	  0.00000000E+00	  9.21843165E-03	  9.21843165E-03	  9.21875000E-03	  9.21875000E-03	  9.21891307E-03	  9.21891307E-03	  0.00000000E+00	  9.21875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.82625148E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7600	  1.19464078E+07	  1.19464078E+07	  6.11620638E+06	  6.11620638E+06	  0.00000000E+00	  9.22468162E-03	  9.22468162E-03	  9.22500000E-03	  9.22500000E-03	  9.22516300E-03	  9.22516300E-03	  0.00000000E+00	  9.22500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.83020145E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7700	  1.19477266E+07	  1.19477266E+07	  6.11357516E+06	  6.11357516E+06	  0.00000000E+00	  9.23093158E-03	  9.23093158E-03	  9.23125000E-03	  9.23125000E-03	  9.23141293E-03	  9.23141293E-03	  0.00000000E+00	  9.23125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.83415141E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7800	  1.19490453E+07	  1.19490453E+07	  6.11094394E+06	  6.11094394E+06	  0.00000000E+00	  9.23718155E-03	  9.23718155E-03	  9.23750000E-03	  9.23750000E-03	  9.23766286E-03	  9.23766286E-03	  0.00000000E+00	  9.23750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.83810137E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.7900	  1.19503640E+07	  1.19503640E+07	  6.10831271E+06	  6.10831271E+06	  0.00000000E+00	  9.24343151E-03	  9.24343151E-03	  9.24375000E-03	  9.24375000E-03	  9.24391279E-03	  9.24391279E-03	  0.00000000E+00	  9.24375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.84205133E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8000	  1.19516828E+07	  1.19516828E+07	  6.10568149E+06	  6.10568149E+06	  0.00000000E+00	  9.24968148E-03	  9.24968148E-03	  9.25000000E-03	  9.25000000E-03	  9.25016272E-03	  9.25016272E-03	  0.00000000E+00	  9.25000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.84600130E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8100	  1.19530015E+07	  1.19530015E+07	  6.10305027E+06	  6.10305027E+06	  0.00000000E+00	  9.25593144E-03	  9.25593144E-03	  9.25625000E-03	  9.25625000E-03	  9.25641265E-03	  9.25641265E-03	  0.00000000E+00	  9.25625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.84995126E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8200	  1.19543203E+07	  1.19543203E+07	  6.10041905E+06	  6.10041905E+06	  0.00000000E+00	  9.26218141E-03	  9.26218141E-03	  9.26250000E-03	  9.26250000E-03	  9.26266258E-03	  9.26266258E-03	  0.00000000E+00	  9.26250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.85390122E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8300	  1.19556390E+07	  1.19556390E+07	  6.09778783E+06	  6.09778783E+06	  0.00000000E+00	  9.26843137E-03	  9.26843137E-03	  9.26875000E-03	  9.26875000E-03	  9.26891251E-03	  9.26891251E-03	  0.00000000E+00	  9.26875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.85785119E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8400	  1.19569578E+07	  1.19569578E+07	  6.09515661E+06	  6.09515661E+06	  0.00000000E+00	  9.27468134E-03	  9.27468134E-03	  9.27500000E-03	  9.27500000E-03	  9.27516244E-03	  9.27516244E-03	  0.00000000E+00	  9.27500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.86180115E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8500	  1.19582765E+07	  1.19582765E+07	  6.09252539E+06	  6.09252539E+06	  0.00000000E+00	  9.28093130E-03	  9.28093130E-03	  9.28125000E-03	  9.28125000E-03	  9.28141237E-03	  9.28141237E-03	  0.00000000E+00	  9.28125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.86575111E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8600	  1.19595952E+07	  1.19595952E+07	  6.08989417E+06	  6.08989417E+06	  0.00000000E+00	  9.28718127E-03	  9.28718127E-03	  9.28750000E-03	  9.28750000E-03	  9.28766230E-03	  9.28766230E-03	  0.00000000E+00	  9.28750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.86970108E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8700	  1.19609140E+07	  1.19609140E+07	  6.08726295E+06	  6.08726295E+06	  0.00000000E+00	  9.29343123E-03	  9.29343123E-03	  9.29375000E-03	  9.29375000E-03	  9.29391223E-03	  9.29391223E-03	  0.00000000E+00	  9.29375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.87365104E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8800	  1.19622327E+07	  1.19622327E+07	  6.08463173E+06	  6.08463173E+06	  0.00000000E+00	  9.29968120E-03	  9.29968120E-03	  9.30000000E-03	  9.30000000E-03	  9.30016216E-03	  9.30016216E-03	  0.00000000E+00	  9.30000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.87760100E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.8900	  1.19635515E+07	  1.19635515E+07	  6.08200051E+06	  6.08200051E+06	  0.00000000E+00	  9.30593116E-03	  9.30593116E-03	  9.30625000E-03	  9.30625000E-03	  9.30641209E-03	  9.30641209E-03	  0.00000000E+00	  9.30625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.88155097E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9000	  1.19648702E+07	  1.19648702E+07	  6.07936929E+06	  6.07936929E+06	  0.00000000E+00	  9.31218113E-03	  9.31218113E-03	  9.31250000E-03	  9.31250000E-03	  9.31266202E-03	  9.31266202E-03	  0.00000000E+00	  9.31250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.88550093E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9100	  1.19661890E+07	  1.19661890E+07	  6.07673807E+06	  6.07673807E+06	  0.00000000E+00	  9.31843109E-03	  9.31843109E-03	  9.31875000E-03	  9.31875000E-03	  9.31891195E-03	  9.31891195E-03	  0.00000000E+00	  9.31875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.88945089E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9200	  1.19675077E+07	  1.19675077E+07	  6.07410685E+06	  6.07410685E+06	  0.00000000E+00	  9.32468106E-03	  9.32468106E-03	  9.32500000E-03	  9.32500000E-03	  9.32516188E-03	  9.32516188E-03	  0.00000000E+00	  9.32500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.89340085E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9300	  1.19688264E+07	  1.19688264E+07	  6.07147563E+06	  6.07147563E+06	  0.00000000E+00	  9.33093102E-03	  9.33093102E-03	  9.33125000E-03	  9.33125000E-03	  9.33141181E-03	  9.33141181E-03	  0.00000000E+00	  9.33125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.89735082E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9400	  1.19701452E+07	  1.19701452E+07	  6.06884441E+06	  6.06884441E+06	  0.00000000E+00	  9.33718099E-03	  9.33718099E-03	  9.33750000E-03	  9.33750000E-03	  9.33766174E-03	  9.33766174E-03	  0.00000000E+00	  9.33750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.90130078E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9500	  1.19714639E+07	  1.19714639E+07	  6.06621319E+06	  6.06621319E+06	  0.00000000E+00	  9.34343095E-03	  9.34343095E-03	  9.34375000E-03	  9.34375000E-03	  9.34391167E-03	  9.34391167E-03	  0.00000000E+00	  9.34375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.90525074E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9600	  1.19727827E+07	  1.19727827E+07	  6.06358197E+06	  6.06358197E+06	  0.00000000E+00	  9.34968092E-03	  9.34968092E-03	  9.35000000E-03	  9.35000000E-03	  9.35016160E-03	  9.35016160E-03	  0.00000000E+00	  9.35000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.90920071E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9700	  1.19741014E+07	  1.19741014E+07	  6.06095075E+06	  6.06095075E+06	  0.00000000E+00	  9.35593088E-03	  9.35593088E-03	  9.35625000E-03	  9.35625000E-03	  9.35641153E-03	  9.35641153E-03	  0.00000000E+00	  9.35625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.91315067E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9800	  1.19754202E+07	  1.19754202E+07	  6.05831953E+06	  6.05831953E+06	  0.00000000E+00	  9.36218085E-03	  9.36218085E-03	  9.36250000E-03	  9.36250000E-03	  9.36266146E-03	  9.36266146E-03	  0.00000000E+00	  9.36250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.91710063E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   16.9900	  1.19767389E+07	  1.19767389E+07	  6.05568831E+06	  6.05568831E+06	  0.00000000E+00	  9.36843081E-03	  9.36843081E-03	  9.36875000E-03	  9.36875000E-03	  9.36891139E-03	  9.36891139E-03	  0.00000000E+00	  9.36875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.92105060E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0000	  1.19780576E+07	  1.19780576E+07	  6.05305708E+06	  6.05305708E+06	  0.00000000E+00	  9.37468078E-03	  9.37468078E-03	  9.37500000E-03	  9.37500000E-03	  9.37516132E-03	  9.37516132E-03	  0.00000000E+00	  9.37500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.92500056E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0100	  1.19793764E+07	  1.19793764E+07	  6.05042586E+06	  6.05042586E+06	  0.00000000E+00	  9.38093074E-03	  9.38093074E-03	  9.38125000E-03	  9.38125000E-03	  9.38141125E-03	  9.38141125E-03	  0.00000000E+00	  9.38125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.92895052E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0200	  1.19806951E+07	  1.19806951E+07	  6.04779464E+06	  6.04779464E+06	  0.00000000E+00	  9.38718071E-03	  9.38718071E-03	  9.38750000E-03	  9.38750000E-03	  9.38766118E-03	  9.38766118E-03	  0.00000000E+00	  9.38750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.93290048E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0300	  1.19820139E+07	  1.19820139E+07	  6.04516342E+06	  6.04516342E+06	  0.00000000E+00	  9.39343067E-03	  9.39343067E-03	  9.39375000E-03	  9.39375000E-03	  9.39391111E-03	  9.39391111E-03	  0.00000000E+00	  9.39375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.93685045E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0400	  1.19833326E+07	  1.19833326E+07	  6.04253220E+06	  6.04253220E+06	  0.00000000E+00	  9.39968064E-03	  9.39968064E-03	  9.40000000E-03	  9.40000000E-03	  9.40016104E-03	  9.40016104E-03	  0.00000000E+00	  9.40000000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.94080041E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0500	  1.19846514E+07	  1.19846514E+07	  6.03990098E+06	  6.03990098E+06	  0.00000000E+00	  9.40593060E-03	  9.40593060E-03	  9.40625000E-03	  9.40625000E-03	  9.40641097E-03	  9.40641097E-03	  0.00000000E+00	  9.40625000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.94475037E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0600	  1.19859701E+07	  1.19859701E+07	  6.03726976E+06	  6.03726976E+06	  0.00000000E+00	  9.41218056E-03	  9.41218056E-03	  9.41250000E-03	  9.41250000E-03	  9.41266090E-03	  9.41266090E-03	  0.00000000E+00	  9.41250000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.94870034E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0700	  1.19872888E+07	  1.19872888E+07	  6.03463854E+06	  6.03463854E+06	  0.00000000E+00	  9.41843053E-03	  9.41843053E-03	  9.41875000E-03	  9.41875000E-03	  9.41891083E-03	  9.41891083E-03	  0.00000000E+00	  9.41875000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.95265030E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0800	  1.19886076E+07	  1.19886076E+07	  6.03200732E+06	  6.03200732E+06	  0.00000000E+00	  9.42468049E-03	  9.42468049E-03	  9.42500000E-03	  9.42500000E-03	  9.42516076E-03	  9.42516076E-03	  0.00000000E+00	  9.42500000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.95660026E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.0900	  1.19899263E+07	  1.19899263E+07	  6.02937610E+06	  6.02937610E+06	  0.00000000E+00	  9.43093046E-03	  9.43093046E-03	  9.43125000E-03	  9.43125000E-03	  9.43141069E-03	  9.43141069E-03	  0.00000000E+00	  9.43125000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.96055023E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.1000	  1.19912451E+07	  1.19912451E+07	  6.02674488E+06	  6.02674488E+06	  0.00000000E+00	  9.43718042E-03	  9.43718042E-03	  9.43750000E-03	  9.43750000E-03	  9.43766062E-03	  9.43766062E-03	  0.00000000E+00	  9.43750000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.96450019E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
   17.1100	  1.19925638E+07	  1.19925638E+07	  6.02411366E+06	  6.02411366E+06	  0.00000000E+00	  9.44343039E-03	  9.44343039E-03	  9.44375000E-03	  9.44375000E-03	  9.44391055E-03	  9.44391055E-03	  0.00000000E+00	  9.44375000E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.96845015E+06	 -0.00000000E+00	  1.04492258E+06	 -0.00000000E+00	 -0.00000000E+00	  0.00000000E+00	 -4.53686129E+05	 -4.53686129E+05	 -0.00000000E+00	 -0.00000000E+00	 -0.00000000E+00
