





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
    12.10   1.1887054e+06  -4.5265041e+05   2.2681942e+07  -2.3017856e+06  -1.1031505e+07   0.0000000e+00   1.3262904e+01  -8.0022340e+00   1.8110065e+01  -8.4508302e+00   2.4749311e+01  -8.5459541e+00   3.4425041e+01  -8.0798590e+00   7.3397237e+01  -7.6239777e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.7416240e+04  -3.4955438e+04   6.8028567e+04  -4.1441363e+04   6.8327554e+04  -4.8998930e+04   6.9038075e+04  -5.8574111e+04   9.5628179e+04  -1.0150058e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.3361786e+03  -4.6395020e+04
    12.20   1.1550776e+06  -4.5024555e+05   2.2665262e+07  -2.2153290e+06  -1.0835160e+07   0.0000000e+00   2.9493719e+01  -1.7051565e+01   3.7104465e+01  -1.9017456e+01   4.6780295e+01  -2.0895354e+01   6.0356349e+01  -2.2909915e+01   1.1374090e+02  -3.3330159e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4936522e+04  -3.5155293e+04   6.5182859e+04  -4.1877434e+04   6.5060847e+04  -4.9722103e+04   6.5518686e+04  -5.9970022e+04   8.8167753e+04  -1.0247648e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.5254627e+03  -6.2885047e+04
    12.30   1.1197576e+06  -4.4010808e+05   2.2648465e+07  -2.0884790e+06  -1.0611191e+07   0.0000000e+00   5.1260350e+01  -2.9261323e+01   6.1791375e+01  -3.3579815e+01   7.4655880e+01  -3.8275206e+01   9.2705221e+01  -4.4310785e+01   1.6199912e+02  -6.9546701e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.2408159e+04  -3.4743284e+04   6.2320714e+04  -4.1598811e+04   6.1816105e+04  -4.9612462e+04   6.2038311e+04  -6.0396407e+04   8.1128926e+04  -1.0185797e+05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.6453551e+03  -7.9562441e+04
    12.40   1.0831642e+06  -4.2211133e+05   2.2631636e+07  -1.9209130e+06  -1.0362377e+07   0.0000000e+00   7.7856248e+01  -4.4285462e+01   9.1380611e+01  -5.1738192e+01   1.0749266e+02  -6.0243053e+01   1.3054163e+02  -7.1956078e+01   2.1631929e+02  -1.1566951e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.9863456e+04  -3.3707514e+04   5.9479048e+04  -4.0590343e+04   5.8635568e+04  -4.8650982e+04   5.8645179e+04  -5.9811563e+04   7.4549847e+04  -9.9638459e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.6944598e+03  -9.6342716e+04
    12.50   1.0456686e+06  -3.9626040e+05   2.2614859e+07  -1.7131177e+06  -1.0091232e+07   0.0000000e+00   1.0855886e+02  -6.1644091e+01   1.2507038e+02  -7.2920606e+01   1.4440190e+02  -8.6126694e+01   1.7293579e+02  -1.0517880e+02   2.7489409e+02  -1.7028576e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7330950e+04  -3.2046353e+04   5.6690293e+04  -3.8848710e+04   5.5556168e+04  -4.6832268e+04   5.5387198e+04  -5.8194769e+04   6.8456175e+04  -9.5824959e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.6722791e+03  -1.1314175e+05
    12.60   1.0075945e+06  -3.6268994e+05   2.2598217e+07  -1.4663334e+06  -9.8000303e+06   0.0000000e+00   1.4264483e+02  -8.0741900e+01   1.6206317e+02  -9.6404714e+01   1.8450484e+02  -1.1505400e+02   2.1898638e+02  -1.4303174e+02   3.3594742e+02  -2.3135300e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4835117e+04  -2.9768258e+04   5.3982066e+04  -3.6382236e+04   5.2609160e+04  -4.4164342e+04   5.2308976e+04  -5.5544374e+04   6.2863519e+04  -9.0443755e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.5791952e+03  -1.2987613e+05
    12.70   9.6921588e+05  -3.2166195e+05   2.2581793e+07  -1.1825172e+06  -9.4908026e+06   0.0000000e+00   1.7940406e+02  -1.0089195e+02   2.0158070e+02  -1.2134678e+02   2.2694837e+02  -1.4598890e+02   2.6785147e+02  -1.8434541e+02   3.9772371e+02  -2.9630384e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2396185e+04  -2.6891421e+04   5.1376967e+04  -3.3210489e+04   4.9819885e+04  -4.0668210e+04   4.9449876e+04  -5.1874819e+04   5.7778648e+04  -8.3546860e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.4164576e+03  -1.4646344e+05
    12.80   9.3075499e+05  -2.7356204e+05   2.2565664e+07  -8.6430145e+05  -9.1653182e+06   0.0000000e+00   2.1815265e+02  -1.2134337e+02   2.4287775e+02  -1.4681635e+02   2.7091972e+02  -1.7777488e+02   3.1877760e+02  -2.2779208e+02   4.5848896e+02  -3.6215399e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0030047e+04  -2.3443291e+04   4.8892480e+04  -2.9363743e+04   4.7207678e+04  -3.6377237e+04   4.6842952e+04  -4.7212895e+04   5.3199719e+04  -7.5218533e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -8.1861769e+03  -1.6282251e+05
    12.90   8.9238205e+05  -2.1889432e+05   2.2549908e+07  -5.1494595e+05  -8.8250837e+06   0.0000000e+00   2.5824465e+02  -1.4131150e+02   2.8525473e+02  -1.7183479e+02   3.1566004e+02  -2.0918432e+02   3.7112449e+02  -2.7195325e+02   5.1654244e+02  -4.2563916e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7748266e+04  -1.9459980e+04   4.6540989e+04  -2.4882300e+04   4.4785876e+04  -3.1336388e+04   4.4514580e+04  -4.1593537e+04   4.9115815e+04  -6.5581301e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.8913234e+03  -1.7887359e+05
    13.00   8.5421519e+05  -1.5827473e+05   2.2534598e+07  -1.3828502e+05  -8.4713433e+06   0.0000000e+00   2.9908257e+02  -1.6000874e+02   3.2806908e+02  -1.9541565e+02   3.6047654e+02  -2.3897134e+02   4.2438399e+02  -3.1538515e+02   5.7023715e+02  -4.8338692e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.5558141e+04  -1.4985606e+04   4.4329858e+04  -1.9815743e+04   4.2561931e+04  -2.5601378e+04   4.2484597e+04  -3.5055344e+04   4.5506124e+04  -5.4800961e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.5357306e+03  -1.9453851e+05
    13.10   8.1632146e+05  -9.2423269e+04   2.2519808e+07   2.6132778e+05  -8.1050855e+06   0.0000000e+00   3.4012684e+02  -1.7667457e+02   3.7074561e+02  -2.1660460e+02   4.0475348e+02  -2.6592532e+02   4.7819243e+02  -3.5667589e+02   6.1800794e+02  -5.3212044e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.3462841e+04  -1.0071595e+04   4.2261594e+04  -1.4222145e+04   4.0537595e+04  -1.9237760e+04   4.0766717e+04  -2.7636088e+04   4.2339072e+04  -4.3090088e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.1241011e+03  -2.0974077e+05
    13.20   7.7871850e+05  -2.2155197e+04   2.2505605e+07   6.7907563e+05  -7.7270526e+06   0.0000000e+00   3.8090403e+02  -1.9060308e+02   4.1278569e+02  -2.3451686e+02   4.4796219e+02  -2.8892209e+02   5.3233528e+02  -3.9448867e+02   6.5840693e+02  -5.6888361e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.1461576e+04  -4.7759739e+03   4.0334048e+04  -8.1672560e+03   3.8709160e+04  -1.2320008e+04   3.9369062e+04  -1.9368547e+04   3.9571724e+04  -3.0709552e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.6620138e+03  -2.2440561e+05
    13.30   7.4137674e+05   5.1628725e+04   2.2492057e+07   1.1097336e+06  -7.3377536e+06   0.0000000e+00   4.2101409e+02  -2.0116651e+02   4.5377575e+02  -2.4836982e+02   4.8967040e+02  -3.0696984e+02   5.8674331e+02  -4.2758661e+02   6.9014641e+02  -5.9127252e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9549800e+04   8.3732772e+02   3.8540651e+04  -1.7237060e+03   3.7067729e+04  -4.9306051e+03   3.8294595e+04  -1.0277223e+04   3.7149736e+04  -1.7967410e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.1559299e+03  -2.3846005e+05
    13.40   7.0422220e+05   1.2795269e+05   2.2479227e+07   1.5477217e+06  -6.9374794e+06   0.0000000e+00   4.6013628e+02  -2.0783361e+02   4.9339485e+02  -2.5750913e+02   5.2955133e+02  -3.1924698e+02   6.4148001e+02  -4.5483755e+02   7.1214959e+02  -5.9765285e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.7719429e+04   6.6991560e+03   3.6870671e+04   5.0297630e+03   3.5599518e+04   2.8408337e+03   3.7541261e+04  -3.7667452e+02   3.5008123e+04  -5.2144574e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.6131960e+03  -2.5183287e+05
    13.50   6.6713973e+05   2.0577700e+05   2.2467176e+07   1.9871563e+06  -6.5263186e+06   0.0000000e+00   4.9803397e+02  -2.1018172e+02   5.3142151e+02  -2.6142643e+02   5.6739265e+02  -3.2512930e+02   6.9672104e+02  -4.7520096e+02   7.2360809e+02  -5.8733943e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5959074e+04   1.2735775e+04   3.5309480e+04   1.2009031e+04   3.4286160e+04   1.0898395e+04   3.7101655e+04   1.0327566e+04   3.3073050e+04   7.1643975e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.0420425e+03  -2.6445463e+05
    13.60   6.2997663e+05   2.8400977e+05   2.2455963e+07   2.4218989e+06  -6.1041752e+06   0.0000000e+00   5.3455761e+02  -2.0790189e+02   5.6773931e+02  -2.5976743e+02   6.0310524e+02  -3.2420410e+02   7.5272845e+02  -4.8770337e+02   7.2404320e+02  -5.6071199e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.4254276e+04   1.8869479e+04   3.3838818e+04   1.9125299e+04   3.3105013e+04   1.9140660e+04   3.6962029e+04   2.1834567e+04   3.1264843e+04   1.8763659e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.4515740e+03  -2.7625767e+05
    13.70   5.9254667e+05   3.6151927e+05   2.2445645e+07   2.8456039e+06  -5.6707866e+06   0.0000000e+00   5.6964560e+02  -2.0079681e+02   6.0234089e+02  -2.5232939e+02   6.3673141e+02  -3.1626936e+02   8.0982471e+02  -4.9141182e+02   7.1336427e+02  -5.1924220e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.2587738e+04   2.5019186e+04   3.2437069e+04   2.6285751e+04   3.2029467e+04   2.7461461e+04   3.7100536e+04   3.4139293e+04   2.9502271e+04   2.9176131e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.8517494e+03  -2.8717608e+05
    13.80   5.5463439e+05   4.3714672e+05   2.2436274e+07   3.2517672e+06  -5.2257433e+06   0.0000000e+00   6.0332214e+02  -1.8877166e+02   6.3532900e+02  -2.3904776e+02   6.6845130e+02  -3.0131665e+02   8.6837313e+02  -4.8541549e+02   6.9191402e+02  -4.6541303e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0939571e+04   3.1101010e+04   3.1079530e+04   3.3394218e+04   3.1029251e+04   3.5750622e+04   3.7484698e+04   4.7219396e+04   2.7708022e+04   3.8017014e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.2533495e+03  -2.9714574e+05
    13.90   5.1599984e+05   5.0971969e+05   2.2427900e+07   3.6337762e+06  -4.7685087e+06   0.0000000e+00   6.3569108e+02  -1.7181875e+02   6.6691339e+02  -2.1997241e+02   6.9858559e+02  -2.7949750e+02   9.2877159e+02  -4.6882208e+02   6.6048752e+02  -4.0252354e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9287538e+04   3.7028858e+04   2.9738692e+04   4.0351835e+04   3.0070753e+04   4.3894708e+04   3.8068276e+04   6.1018107e+04   2.5815111e+04   4.4952165e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.6679280e+03  -3.0610438e+05
    14.00   4.7638350e+05   5.7806600e+05   2.2420573e+07   3.9849636e+06  -4.2984420e+06   0.0000000e+00   6.6692455e+02  -1.4999765e+02   6.9740140e+02  -1.9523538e+02   7.2759159e+02  -2.5107454e+02   9.9146328e+02  -4.4076832e+02   6.2031079e+02  -3.3439057e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.7607326e+04   4.2715046e+04   2.8384539e+04   4.7057746e+04   2.9117353e+04   5.1777819e+04   3.8787923e+04   7.5424859e+04   2.3773648e+04   4.9728404e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1077414e+03  -3.1399164e+05
    14.10   4.3551167e+05   6.4102811e+05   2.2414338e+07   4.2986682e+06  -3.8148224e+06   0.0000000e+00   6.9724529e+02  -1.2341325e+02   7.2718016e+02  -1.6501317e+02   7.5604897e+02  -2.1636084e+02   1.0569615e+03  -4.0043484e+02   5.7296865e+02  -2.6498126e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5872831e+04   4.8070981e+04   2.6984880e+04   5.3409869e+04   2.8129794e+04   5.9282448e+04   3.9560278e+04   9.0256416e+04   2.1557188e+04   5.2202596e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5856553e+03  -3.2074928e+05
    14.20   3.9310205e+05   6.9747802e+05   2.2409236e+07   4.5683029e+06  -3.3168774e+06   0.0000000e+00   7.2690183e+02  -9.2195183e+01   7.5668828e+02  -1.2948873e+02   7.8463094e+02  -1.7565427e+02   1.1258742e+03  -3.4704989e+02   5.2028087e+02  -1.9803115e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.4056494e+04   5.3007929e+04   2.5505714e+04   5.9305761e+04   2.7066599e+04   6.6290459e+04   4.0280311e+04   1.0524214e+05   1.9167642e+04   5.2365353e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.1150199e+03  -3.2632133e+05
    14.30   3.4886976e+05   7.4633252e+05   2.2405309e+07   4.7874330e+06  -2.8038137e+06   0.0000000e+00   7.5613621e+02  -5.6482758e+01   7.8637576e+02  -8.8819435e+01   8.1405740e+02  -1.2917648e+02   1.1989011e+03  -2.7987054e+02   4.6414111e+02  -1.3671392e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2129681e+04   5.7437892e+04   2.3911670e+04   6.4643611e+04   2.5884561e+04   7.2684212e+04   4.0821848e+04   1.2001747e+05   1.6637620e+04   5.0354808e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.0951024e+02  -3.3065441e+05
    14.40   3.0253359e+05   7.8656866e+05   2.2402592e+07   4.9498656e+06  -2.2748540e+06   0.0000000e+00   7.8514528e+02  -1.6419597e+01   8.1665253e+02  -4.3118921e+01   8.4502859e+02  -7.7029540e+01   1.2767703e+03  -1.9814742e+02   4.0635177e+02  -8.3421893e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0063127e+04   6.1274621e+04   2.2166506e+04   6.9323388e+04   2.4539316e+04   7.8347855e+04   4.1041099e+04   1.3412940e+05   1.4029246e+04   4.6456285e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.8292636e+02  -3.3369814e+05
    14.50   2.5382270e+05   8.1723934e+05   2.2401118e+07   5.0497504e+06  -1.7292781e+06   0.0000000e+00   8.1403752e+02   2.7838151e+01   8.4782796e+02   7.5402913e+00   8.7814149e+02  -1.9183591e+01   1.3600857e+03  -1.0110637e+02   3.4850118e+02  -3.9685307e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7827461e+04   6.4434780e+04   2.0233709e+04   7.3248158e+04   2.2986020e+04   8.3168826e+04   4.0783636e+04   1.4705636e+05   1.1428774e+04   4.1085045e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.4894690e+02  -3.3540557e+05
    14.60   2.0248368e+05   8.3748877e+05   2.2400918e+07   5.0816927e+06  -1.1664694e+06   0.0000000e+00   8.4278893e+02   7.6097882e+01   8.8004646e+02   6.3098006e+01   9.1379598e+02   4.4493215e+01   1.4490870e+03   1.1996154e+01   2.9192593e+02  -6.2118270e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5393807e+04   6.6839274e+04   1.8077184e+04   7.6325595e+04   2.1180144e+04   8.7039569e+04   3.9894711e+04   1.5824292e+05   8.9370283e+03   3.4751516e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.0832684e+01  -3.3573377e+05
    14.70   1.4828795e+05   8.4656763e+05   2.2402039e+07   5.0408762e+06  -5.8596758e+05   0.0000000e+00   8.7120271e+02   1.2809105e+02   9.1322613e+02   1.2345036e+02   9.5210189e+02   1.1415799e+02   1.5433671e+03   1.4169189e+02   2.3777170e+02   1.7014830e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2734475e+04   6.8414727e+04   1.5662051e+04   7.8469671e+04   1.9078387e+04   8.9859459e+04   3.8231996e+04   1.6714670e+05   6.6564567e+03   2.8011409e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1077060e+01  -3.3464450e+05
    14.80   9.1039659e+04   8.4384784e+05   2.2404699e+07   4.9231956e+06   1.2473629e+04   0.0000000e+00   8.9887737e+02   1.8342137e+02   9.4700848e+02   1.8837071e+02   9.9280024e+02   1.8987453e+02   1.6416371e+03   2.8798715e+02   1.8711688e+02   3.0646241e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8237471e+03   6.9095114e+04   1.2955547e+04   7.9602514e+04   1.6639719e+04   9.1536928e+04   3.5678983e+04   1.7329208e+05   4.6765401e+03   2.1406322e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3100300e+02  -3.3210498e+05
    14.90   3.0583878e+04   8.2883665e+05   2.2408974e+07   4.7253951e+06   6.2882462e+05   0.0000000e+00   9.2518826e+02   2.4150687e+02   9.8072642e+02   2.5741695e+02   1.0352106e+03   2.7146767e+02   1.7416431e+03   4.4998624e+02   1.4107936e+02   3.5920759e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.6387273e+03   6.8823505e+04   9.9280242e+03   7.9656414e+04   1.3826539e+04   9.1991759e+04   3.2156617e+04   1.7632232e+05   3.0599984e+03   1.5403194e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9030996e+02  -3.2808873e+05
    15.00  -3.3185088e+04   8.0119001e+05   2.2414893e+07   4.4452090e+06   1.2627146e+06   0.0000000e+00   9.4928604e+02   3.0152438e+02   1.0133959e+03   3.2983867e+02   1.0782127e+03   3.5837283e+02   1.8403056e+03   6.2558656e+02   1.0081943e+02   3.4619635e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.1602720e+03   6.7553892e+04   6.5540244e+03   7.8575911e+04   1.0605927e+04   9.1157491e+04   2.7630410e+04   1.7604064e+05   1.8326420e+03   1.0342632e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.9657821e+02  -3.2257649e+05
    15.10  -1.0031541e+05   7.6072492e+05   2.2422470e+07   4.0815014e+06   1.9133654e+06   0.0000000e+00   9.7011428e+02   3.6236626e+02   1.0437338e+03   4.0449941e+02   1.1202646e+03   4.4950520e+02   1.9340785e+03   8.1139004e+02   6.7394016e+01   2.8946947e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.2604752e+02   6.5253024e+04   2.8134132e+03   7.6319923e+04   6.9509668e+03   8.8983859e+04   2.2110612e+04   1.7243082e+05   9.7945917e+02   6.4058989e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3547436e+03  -3.1555722e+05
    15.20  -1.7078985e+05   7.0743034e+05   2.2431710e+07   3.6343967e+06   2.5795277e+06   0.0000000e+00   9.8644683e+02   4.2261864e+02   1.0702019e+03   4.7982860e+02   1.1594567e+03   5.4317083e+02   2.0194423e+03   1.0029102e+03   4.1491801e+01   2.1267038e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.7289690e+03   6.1902207e+04  -1.3074738e+03   7.2863809e+04   2.8420978e+03   8.5439186e+04   1.5644075e+04   1.6565065e+05   4.4855080e+02   3.6079721e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0665622e+03  -3.0702909e+05
