
These predictions were generated by SubDyn on 26-Jun-2026 at 16:31:56.




    Time	  M1N1TDxss	  M1N2TDxss	  M2N1TDxss	  M2N2TDxss	  M1N2TDzss	  M2N2TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N2RDxe	   M1N2RDye	   M1N2RDze	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N2TAxe	   M1N2TAye	   M1N2TAze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N2RAxe	   M1N2RAye	   M1N2RAze	   M2N1RAxe	   M2N1RAye	   M2N1RAze	   M2N2RAxe	   M2N2RAye	   M2N2RAze	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFYss	   IntfFZss	   IntfMXss	   IntfMYss	   IntfMZss	  ReactFXss	  ReactFYss	  ReactFZss	  ReactMXss	  ReactMYss	  ReactMZss	   M1J1FKxe	   M1J1FKye	   M1J1FKze	   M1J1MKxe	   M1J1MKye	   M1J1MKze	   M1J2FKxe	   M1J2FKye	   M1J2FKze	   M1J2MKxe	   M1J2MKye	   M1J2MKze	   M2J1FKxe	   M2J1FKye	   M2J1FKze	   M2J1MKxe	   M2J1MKye	   M2J1MKze	   M2J2FKxe	   M2J2FKye	   M2J2FKze	   M2J2MKxe	   M2J2MKye	   M2J2MKze
    0.0900	  7.59750501E-05	  7.59762670E-05	  7.59762670E-05	  7.62368131E-05	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.70161800E-09	  0.00000000E+00	  0.00000000E+00	  5.61030092E-08	  0.00000000E+00	  0.00000000E+00	  4.96903759E-08	  0.00000000E+00	 -2.69943728E-04	  0.00000000E+00	  0.00000000E+00	 -2.69662274E-04	  0.00000000E+00	  0.00000000E+00	 -2.69662274E-04	  0.00000000E+00	  0.00000000E+00	  1.02220887E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.92928532E-07	  0.00000000E+00	  0.00000000E+00	  7.51184399E-05	  0.00000000E+00	  0.00000000E+00	  7.40066688E-05	  0.00000000E+00	  7.59750501E-05	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.08783765E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.23361037E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.55604144E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.39979889E-02	  0.00000000E+00	  3.02466767E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.72501092E-05	  0.00000000E+00	  3.11477354E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.50220912E-03	  0.00000000E+00	  1.67926656E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.37933784E-04	  0.00000000E+00
    0.1000	  9.36906573E-05	  9.36921567E-05	  9.36921567E-05	  9.40870199E-05	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.09667039E-09	  0.00000000E+00	  0.00000000E+00	  8.38825894E-08	  0.00000000E+00	  0.00000000E+00	  7.60035377E-08	  0.00000000E+00	 -3.32888300E-04	  0.00000000E+00	  0.00000000E+00	 -3.32487223E-04	  0.00000000E+00	  0.00000000E+00	 -3.32487223E-04	  0.00000000E+00	  0.00000000E+00	  1.20964982E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.62337526E-07	  0.00000000E+00	  0.00000000E+00	  9.22841542E-05	  0.00000000E+00	  0.00000000E+00	  8.96010743E-05	  0.00000000E+00	  9.36906573E-05	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.58806438E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.29910721E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.38203279E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.18920868E-02	  0.00000000E+00	  3.72575357E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.45460150E-05	  0.00000000E+00	  3.83547560E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.85221597E-03	  0.00000000E+00	  2.41400883E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.57567873E-04	  0.00000000E+00
    0.1100	  1.13224435E-04	  1.13226252E-04	  1.13226252E-04	  1.13801010E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.54154456E-09	  0.00000000E+00	  0.00000000E+00	  1.20906431E-07	  0.00000000E+00	  0.00000000E+00	  1.11348856E-07	  0.00000000E+00	 -4.02292937E-04	  0.00000000E+00	  0.00000000E+00	 -4.01953614E-04	  0.00000000E+00	  0.00000000E+00	 -4.01953614E-04	  0.00000000E+00	  0.00000000E+00	  1.42368540E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.75267123E-07	  0.00000000E+00	  0.00000000E+00	  1.10083709E-04	  0.00000000E+00	  0.00000000E+00	  1.08077451E-04	  0.00000000E+00	  1.13224435E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.28689803E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.17108722E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.31112933E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.07778003E-02	  0.00000000E+00	  4.51626379E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.20221347E-05	  0.00000000E+00	  4.64973792E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.24202899E-03	  0.00000000E+00	  2.79790893E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.98929964E-04	  0.00000000E+00
    0.1200	  1.34562457E-04	  1.34564624E-04	  1.34564624E-04	  1.35373903E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.03124858E-09	  0.00000000E+00	  0.00000000E+00	  1.68966133E-07	  0.00000000E+00	  0.00000000E+00	  1.57549869E-07	  0.00000000E+00	 -4.78108157E-04	  0.00000000E+00	  0.00000000E+00	 -4.77907082E-04	  0.00000000E+00	  0.00000000E+00	 -4.77907082E-04	  0.00000000E+00	  0.00000000E+00	  1.65052208E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.80322824E-07	  0.00000000E+00	  0.00000000E+00	  1.28982821E-04	  0.00000000E+00	  0.00000000E+00	  1.28471817E-04	  0.00000000E+00	  1.34562457E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.11774107E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.44769012E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.33330029E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.05567597E-02	  0.00000000E+00	  5.38676540E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.94504939E-05	  0.00000000E+00	  5.54707581E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.66877306E-03	  0.00000000E+00	  3.03546280E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.57284410E-04	  0.00000000E+00
    0.1300	  1.57689500E-04	  1.57692042E-04	  1.57692042E-04	  1.58800262E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.55470276E-09	  0.00000000E+00	  0.00000000E+00	  2.29976493E-07	  0.00000000E+00	  0.00000000E+00	  2.16599816E-07	  0.00000000E+00	 -5.60279874E-04	  0.00000000E+00	  0.00000000E+00	 -5.60055343E-04	  0.00000000E+00	  0.00000000E+00	 -5.60055343E-04	  0.00000000E+00	  0.00000000E+00	  1.86499358E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.14093141E-07	  0.00000000E+00	  0.00000000E+00	  1.49977018E-04	  0.00000000E+00	  0.00000000E+00	  1.48936235E-04	  0.00000000E+00	  1.57689500E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.32416635E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.75937665E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.42658874E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.10117778E-02	  0.00000000E+00	  6.31604900E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.65776474E-05	  0.00000000E+00	  6.50348227E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.12732647E-03	  0.00000000E+00	  3.70424315E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.12027052E-03	  0.00000000E+00
    0.1400	  1.82589054E-04	  1.82591997E-04	  1.82591997E-04	  1.84073956E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.11450768E-09	  0.00000000E+00	  0.00000000E+00	  3.06025426E-07	  0.00000000E+00	  0.00000000E+00	  2.90564015E-07	  0.00000000E+00	 -6.48749425E-04	  0.00000000E+00	  0.00000000E+00	 -6.48360176E-04	  0.00000000E+00	  0.00000000E+00	 -6.48360176E-04	  0.00000000E+00	  0.00000000E+00	  2.07486447E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.45520710E-07	  0.00000000E+00	  0.00000000E+00	  1.72606023E-04	  0.00000000E+00	  0.00000000E+00	  1.70225830E-04	  0.00000000E+00	  1.82589054E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.54900343E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.10856002E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  8.59594509E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  8.21930372E-02	  0.00000000E+00	  7.30922234E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.31827056E-05	  0.00000000E+00	  7.52498299E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.61802742E-03	  0.00000000E+00	  4.59871274E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.29182954E-03	  0.00000000E+00
    0.1500	  2.09243330E-04	  2.09246705E-04	  2.09246705E-04	  2.11188184E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.72121832E-09	  0.00000000E+00	  0.00000000E+00	  3.99349178E-07	  0.00000000E+00	  0.00000000E+00	  3.81608120E-07	  0.00000000E+00	 -7.43453599E-04	  0.00000000E+00	  0.00000000E+00	 -7.43117468E-04	  0.00000000E+00	  0.00000000E+00	 -7.43117468E-04	  0.00000000E+00	  0.00000000E+00	  2.29846543E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.71094203E-07	  0.00000000E+00	  0.00000000E+00	  1.95803703E-04	  0.00000000E+00	  0.00000000E+00	  1.93808353E-04	  0.00000000E+00	  2.09243330E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -1.79466465E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.49894476E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.86233039E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.43074772E-02	  0.00000000E+00	  8.38626110E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.91229435E-05	  0.00000000E+00	  8.63398251E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.14582717E-03	  0.00000000E+00	  5.23098822E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.48278054E-03	  0.00000000E+00
    0.1600	  2.37633265E-04	  2.37637106E-04	  2.37637106E-04	  2.40135571E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.37189363E-09	  0.00000000E+00	  0.00000000E+00	  5.12274276E-07	  0.00000000E+00	  0.00000000E+00	  4.92077397E-07	  0.00000000E+00	 -8.44324675E-04	  0.00000000E+00	  0.00000000E+00	 -8.44130891E-04	  0.00000000E+00	  0.00000000E+00	 -8.44130891E-04	  0.00000000E+00	  0.00000000E+00	  2.52743424E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.70877831E-07	  0.00000000E+00	  0.00000000E+00	  2.19840420E-04	  0.00000000E+00	  0.00000000E+00	  2.19164339E-04	  0.00000000E+00	  2.37633265E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.06068576E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.93134951E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.12198019E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.07296988E-01	  0.00000000E+00	  9.54159132E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.41356175E-05	  0.00000000E+00	  9.82429623E-02	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.70886995E-03	  0.00000000E+00	  5.71896722E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.69036633E-03	  0.00000000E+00
    0.1700	  2.67738542E-04	  2.67742872E-04	  2.67742872E-04	  2.70908115E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.05592721E-09	  0.00000000E+00	  0.00000000E+00	  6.47226785E-07	  0.00000000E+00	  0.00000000E+00	  6.24467637E-07	  0.00000000E+00	 -9.51290456E-04	  0.00000000E+00	  0.00000000E+00	 -9.51060609E-04	  0.00000000E+00	  0.00000000E+00	 -9.51060609E-04	  0.00000000E+00	  0.00000000E+00	  2.73972337E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.21480684E-07	  0.00000000E+00	  0.00000000E+00	  2.45611925E-04	  0.00000000E+00	  0.00000000E+00	  2.44701475E-04	  0.00000000E+00	  2.67738542E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.34532454E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.40527461E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.26471434E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.20952943E-01	  0.00000000E+00	  1.07551168E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.78864375E-05	  0.00000000E+00	  1.10734761E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.30146149E-03	  0.00000000E+00	  6.52856392E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.90405914E-03	  0.00000000E+00
    0.1800	  2.99537590E-04	  2.99542434E-04	  2.99542434E-04	  3.03497073E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.77478271E-09	  0.00000000E+00	  0.00000000E+00	  8.06776561E-07	  0.00000000E+00	  0.00000000E+00	  7.81339435E-07	  0.00000000E+00	 -1.06427431E-03	  0.00000000E+00	  0.00000000E+00	 -1.06393284E-03	  0.00000000E+00	  0.00000000E+00	 -1.06393284E-03	  0.00000000E+00	  0.00000000E+00	  2.93797106E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.79037827E-07	  0.00000000E+00	  0.00000000E+00	  2.72826373E-04	  0.00000000E+00	  0.00000000E+00	  2.70695015E-04	  0.00000000E+00	  2.99537590E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.64929015E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.92258623E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.41472258E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.35303846E-01	  0.00000000E+00	  1.20295514E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.01312659E-05	  0.00000000E+00	  1.23845482E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -5.92409077E-03	  0.00000000E+00	  7.59832887E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.12525535E-03	  0.00000000E+00
    0.1900	  3.33007604E-04	  3.33012993E-04	  3.33012993E-04	  3.37892962E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.53713072E-09	  0.00000000E+00	  0.00000000E+00	  9.93621514E-07	  0.00000000E+00	  0.00000000E+00	  9.65328777E-07	  0.00000000E+00	 -1.18319519E-03	  0.00000000E+00	  0.00000000E+00	 -1.18286710E-03	  0.00000000E+00	  0.00000000E+00	 -1.18286710E-03	  0.00000000E+00	  0.00000000E+00	  3.13978178E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.60143690E-07	  0.00000000E+00	  0.00000000E+00	  3.00542408E-04	  0.00000000E+00	  0.00000000E+00	  2.98610312E-04	  0.00000000E+00	  3.33007604E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -2.97452548E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.48632331E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.57371131E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.50519117E-01	  0.00000000E+00	  1.33814497E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.06427468E-05	  0.00000000E+00	  1.37763031E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.58019409E-03	  0.00000000E+00	  8.46325605E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.36380397E-03	  0.00000000E+00
    0.2000	  3.68124553E-04	  3.68130516E-04	  3.68130516E-04	  3.74085643E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  8.34159292E-09	  0.00000000E+00	  0.00000000E+00	  1.21053580E-06	  0.00000000E+00	  0.00000000E+00	  1.17921838E-06	  0.00000000E+00	 -1.30796773E-03	  0.00000000E+00	  0.00000000E+00	 -1.30776399E-03	  0.00000000E+00	  0.00000000E+00	 -1.30776399E-03	  0.00000000E+00	  0.00000000E+00	  3.33965170E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.85242704E-07	  0.00000000E+00	  0.00000000E+00	  3.28862118E-04	  0.00000000E+00	  0.00000000E+00	  3.28094561E-04	  0.00000000E+00	  3.68124553E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.32087427E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.09739233E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.74139725E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.66571304E-01	  0.00000000E+00	  1.48081829E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.91268651E-05	  0.00000000E+00	  1.52458450E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.26867085E-03	  0.00000000E+00	  9.17319215E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.61848619E-03	  0.00000000E+00
    0.2100	  4.04863192E-04	  4.04869754E-04	  4.04869754E-04	  4.12064299E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  9.17896698E-09	  0.00000000E+00	  0.00000000E+00	  1.46037098E-06	  0.00000000E+00	  0.00000000E+00	  1.42592142E-06	  0.00000000E+00	 -1.43850223E-03	  0.00000000E+00	  0.00000000E+00	 -1.43829823E-03	  0.00000000E+00	  0.00000000E+00	 -1.43829823E-03	  0.00000000E+00	  0.00000000E+00	  3.51812067E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.85845500E-07	  0.00000000E+00	  0.00000000E+00	  3.58569125E-04	  0.00000000E+00	  0.00000000E+00	  3.57738352E-04	  0.00000000E+00	  4.04863192E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -3.68672648E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  5.75521352E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.91594171E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.83279451E-01	  0.00000000E+00	  1.62922578E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.52251668E-05	  0.00000000E+00	  1.67735744E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.98464402E-03	  0.00000000E+00	  1.01498540E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.87990163E-03	  0.00000000E+00
    0.2200	  4.43197079E-04	  4.43204263E-04	  4.43204263E-04	  4.51817324E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.00488745E-08	  0.00000000E+00	  0.00000000E+00	  1.74609416E-06	  0.00000000E+00	  0.00000000E+00	  1.70840518E-06	  0.00000000E+00	 -1.57470474E-03	  0.00000000E+00	  0.00000000E+00	 -1.57438810E-03	  0.00000000E+00	  0.00000000E+00	 -1.57438810E-03	  0.00000000E+00	  0.00000000E+00	  3.67558772E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.44405595E-07	  0.00000000E+00	  0.00000000E+00	  3.89519670E-04	  0.00000000E+00	  0.00000000E+00	  3.87657454E-04	  0.00000000E+00	  4.43197079E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.07234357E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  6.46100467E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.09725421E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.00635507E-01	  0.00000000E+00	  1.78330066E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -7.86218885E-05	  0.00000000E+00	  1.83588894E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -8.72725585E-03	  0.00000000E+00	  1.13695141E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.14826775E-03	  0.00000000E+00
    0.2300	  4.83098588E-04	  4.83106421E-04	  4.83106421E-04	  4.93332320E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  1.09589120E-08	  0.00000000E+00	  0.00000000E+00	  2.07077954E-06	  0.00000000E+00	  0.00000000E+00	  2.02969132E-06	  0.00000000E+00	 -1.71647710E-03	  0.00000000E+00	  0.00000000E+00	 -1.71617049E-03	  0.00000000E+00	  0.00000000E+00	 -1.71617049E-03	  0.00000000E+00	  0.00000000E+00	  3.82672894E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  4.30540713E-07	  0.00000000E+00	  0.00000000E+00	  4.20879444E-04	  0.00000000E+00	  0.00000000E+00	  4.19042057E-04	  0.00000000E+00	  4.83098588E-04	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -4.47940948E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  7.21733435E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.28683396E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  2.18788031E-01	  0.00000000E+00	  1.94448530E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -6.90565608E-05	  0.00000000E+00	  2.00180708E-01	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	 -9.49966364E-03	  0.00000000E+00	  1.24517453E-03	  0.00000000E+00	  0.00000000E+00	  0.00000000E+00	  3.43180460E-03	  0.00000000E+00
