
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 08-Apr-2025 at 12:16:59.

 
 
 
      Time        FAIRTEN1       LINE1NBPX
  168.7600   1.4977453E+09   1.0437497E+01
  168.7700   1.4978191E+09   1.0437998E+01
  168.7800   1.4978922E+09   1.0438498E+01
  168.7900   1.4979654E+09   1.0438997E+01
  168.8000   1.4980385E+09   1.0439497E+01
  168.8100   1.4981117E+09   1.0439997E+01
  168.8200   1.4981856E+09   1.0440497E+01
  168.8300   1.4982587E+09   1.0440997E+01
  168.8400   1.4983325E+09   1.0441498E+01
  168.8500   1.4984058E+09   1.0441998E+01
  168.8600   1.4984788E+09   1.0442497E+01
  168.8700   1.4985521E+09   1.0442997E+01
  168.8800   1.4986253E+09   1.0443497E+01
  168.8900   1.4986990E+09   1.0443997E+01
  168.9000   1.4987722E+09   1.0444497E+01
  168.9100   1.4988460E+09   1.0444998E+01
  168.9200   1.4989192E+09   1.0445498E+01
  168.9300   1.4989924E+09   1.0445997E+01
  168.9400   1.4990655E+09   1.0446497E+01
  168.9500   1.4991387E+09   1.0446997E+01
  168.9600   1.4992125E+09   1.0447497E+01
  168.9700   1.4992856E+09   1.0447997E+01
  168.9800   1.4993595E+09   1.0448498E+01
  168.9900   1.4994326E+09   1.0448997E+01
  169.0000   1.4995058E+09   1.0449497E+01
  169.0100   1.4995790E+09   1.0449997E+01
  169.0200   1.4996521E+09   1.0450497E+01
  169.0300   1.4997260E+09   1.0450997E+01
  169.0400   1.4997990E+09   1.0451497E+01
  169.0500   1.4998729E+09   1.0451998E+01
  169.0600   1.4999461E+09   1.0452497E+01
  169.0700   1.5000192E+09   1.0452997E+01
  169.0800   1.5000924E+09   1.0453497E+01
  169.0900   1.5001655E+09   1.0453997E+01
  169.1000   1.5002394E+09   1.0454497E+01
  169.1100   1.5003126E+09   1.0454997E+01
  169.1200   1.5003863E+09   1.0455498E+01
  169.1300   1.5004595E+09   1.0455997E+01
  169.1400   1.5005326E+09   1.0456497E+01
  169.1500   1.5006058E+09   1.0456997E+01
  169.1600   1.5006790E+09   1.0457497E+01
  169.1700   1.5007528E+09   1.0457997E+01
  169.1800   1.5008260E+09   1.0458497E+01
  169.1900   1.5008997E+09   1.0458998E+01
  169.2000   1.5009729E+09   1.0459497E+01
  169.2100   1.5010460E+09   1.0459997E+01
  169.2200   1.5011192E+09   1.0460497E+01
  169.2300   1.5011924E+09   1.0460997E+01
  169.2400   1.5012662E+09   1.0461497E+01
  169.2500   1.5013394E+09   1.0461997E+01
  169.2600   1.5014131E+09   1.0462498E+01
  169.2700   1.5014863E+09   1.0462997E+01
  169.2800   1.5015596E+09   1.0463497E+01
  169.2900   1.5016326E+09   1.0463997E+01
  169.3000   1.5017059E+09   1.0464497E+01
  169.3100   1.5017796E+09   1.0464997E+01
  169.3200   1.5018528E+09   1.0465497E+01
  169.3300   1.5019265E+09   1.0465998E+01
  169.3400   1.5019997E+09   1.0466497E+01
  169.3500   1.5020728E+09   1.0466997E+01
  169.3600   1.5021460E+09   1.0467497E+01
  169.3700   1.5022193E+09   1.0467997E+01
  169.3800   1.5022930E+09   1.0468497E+01
  169.3900   1.5023662E+09   1.0468997E+01
  169.4000   1.5024399E+09   1.0469498E+01
  169.4100   1.5025132E+09   1.0469997E+01
  169.4200   1.5025862E+09   1.0470497E+01
  169.4300   1.5026595E+09   1.0470997E+01
  169.4400   1.5027325E+09   1.0471497E+01
  169.4500   1.5028064E+09   1.0471997E+01
  169.4600   1.5028796E+09   1.0472497E+01
  169.4700   1.5029533E+09   1.0472998E+01
  169.4800   1.5030266E+09   1.0473497E+01
  169.4900   1.5030996E+09   1.0473997E+01
  169.5000   1.5031729E+09   1.0474497E+01
  169.5100   1.5032460E+09   1.0474997E+01
  169.5200   1.5033198E+09   1.0475497E+01
  169.5300   1.5033929E+09   1.0475997E+01
  169.5400   1.5034668E+09   1.0476498E+01
  169.5500   1.5035398E+09   1.0476997E+01
  169.5600   1.5036131E+09   1.0477497E+01
  169.5700   1.5036861E+09   1.0477997E+01
  169.5800   1.5037594E+09   1.0478497E+01
  169.5900   1.5038331E+09   1.0478997E+01
  169.6000   1.5039063E+09   1.0479497E+01
  169.6100   1.5039802E+09   1.0479998E+01
  169.6200   1.5040532E+09   1.0480497E+01
  169.6300   1.5041263E+09   1.0480997E+01
  169.6400   1.5041996E+09   1.0481497E+01
  169.6500   1.5042728E+09   1.0481997E+01
  169.6600   1.5043465E+09   1.0482497E+01
  169.6700   1.5044197E+09   1.0482997E+01
  169.6800   1.5044934E+09   1.0483498E+01
  169.6900   1.5045667E+09   1.0483997E+01
  169.7000   1.5046397E+09   1.0484497E+01
  169.7100   1.5047130E+09   1.0484997E+01
  169.7200   1.5047860E+09   1.0485497E+01
  169.7300   1.5048599E+09   1.0485997E+01
  169.7400   1.5049330E+09   1.0486497E+01
  169.7500   1.5050068E+09   1.0486998E+01
  169.7600   1.5050799E+09   1.0487497E+01
  169.7700   1.5051532E+09   1.0487997E+01
  169.7800   1.5052262E+09   1.0488497E+01
  169.7900   1.5052995E+09   1.0488997E+01
  169.8000   1.5053732E+09   1.0489497E+01
  169.8100   1.5054464E+09   1.0489997E+01
  169.8200   1.5055201E+09   1.0490498E+01
  169.8300   1.5055932E+09   1.0490997E+01
  169.8400   1.5056664E+09   1.0491497E+01
  169.8500   1.5057395E+09   1.0491997E+01
  169.8600   1.5058127E+09   1.0492496E+01
  169.8700   1.5058865E+09   1.0492997E+01
  169.8800   1.5059597E+09   1.0493497E+01
  169.8900   1.5060334E+09   1.0493998E+01
  169.9000   1.5061066E+09   1.0494497E+01
  169.9100   1.5061797E+09   1.0494997E+01
  169.9200   1.5062529E+09   1.0495497E+01
  169.9300   1.5063260E+09   1.0495996E+01
  169.9400   1.5063999E+09   1.0496497E+01
  169.9500   1.5064730E+09   1.0496997E+01
  169.9600   1.5065468E+09   1.0497498E+01
  169.9700   1.5066199E+09   1.0497997E+01
  169.9800   1.5066931E+09   1.0498497E+01
  169.9900   1.5067662E+09   1.0498997E+01
  170.0000   1.5068393E+09   1.0499496E+01
  170.0100   1.5069132E+09   1.0499997E+01
  170.0200   1.5069862E+09   1.0500497E+01
  170.0300   1.5070601E+09   1.0500998E+01
  170.0400   1.5071332E+09   1.0501497E+01
  170.0500   1.5072064E+09   1.0501997E+01
  170.0600   1.5072795E+09   1.0502497E+01
  170.0700   1.5073527E+09   1.0502996E+01
  170.0800   1.5074264E+09   1.0503497E+01
  170.0900   1.5074996E+09   1.0503997E+01
  170.1000   1.5075734E+09   1.0504498E+01
  170.1100   1.5076465E+09   1.0504997E+01
  170.1200   1.5077197E+09   1.0505497E+01
  170.1300   1.5077928E+09   1.0505997E+01
  170.1400   1.5078660E+09   1.0506496E+01
  170.1500   1.5079397E+09   1.0506997E+01
  170.1600   1.5080129E+09   1.0507497E+01
  170.1700   1.5080867E+09   1.0507998E+01
  170.1800   1.5081597E+09   1.0508497E+01
  170.1900   1.5082330E+09   1.0508997E+01
  170.2000   1.5083060E+09   1.0509497E+01
  170.2100   1.5083793E+09   1.0509996E+01
  170.2200   1.5084530E+09   1.0510497E+01
  170.2300   1.5085262E+09   1.0510997E+01
  170.2400   1.5085999E+09   1.0511497E+01
  170.2500   1.5086730E+09   1.0511997E+01
  170.2600   1.5087462E+09   1.0512497E+01
  170.2700   1.5088193E+09   1.0512997E+01
  170.2800   1.5088925E+09   1.0513496E+01
  170.2900   1.5089663E+09   1.0513997E+01
  170.3000   1.5090394E+09   1.0514497E+01
  170.3100   1.5091132E+09   1.0514997E+01
  170.3200   1.5091863E+09   1.0515497E+01
  170.3300   1.5092595E+09   1.0515997E+01
  170.3400   1.5093326E+09   1.0516497E+01
  170.3500   1.5094057E+09   1.0516996E+01
  170.3600   1.5094796E+09   1.0517497E+01
  170.3700   1.5095526E+09   1.0517997E+01
  170.3800   1.5096265E+09   1.0518497E+01
  170.3900   1.5096996E+09   1.0518997E+01
  170.4000   1.5097727E+09   1.0519497E+01
  170.4100   1.5098459E+09   1.0519997E+01
  170.4200   1.5099190E+09   1.0520496E+01
  170.4300   1.5099928E+09   1.0520997E+01
  170.4400   1.5100659E+09   1.0521497E+01
  170.4500   1.5101396E+09   1.0521997E+01
  170.4600   1.5102129E+09   1.0522497E+01
  170.4700   1.5102860E+09   1.0522997E+01
  170.4800   1.5103590E+09   1.0523497E+01
  170.4900   1.5104323E+09   1.0523996E+01
  170.5000   1.5105060E+09   1.0524497E+01
  170.5100   1.5105792E+09   1.0524997E+01
  170.5200   1.5106529E+09   1.0525497E+01
  170.5300   1.5107260E+09   1.0525997E+01
  170.5400   1.5107992E+09   1.0526497E+01
  170.5500   1.5108723E+09   1.0526997E+01
  170.5600   1.5109455E+09   1.0527496E+01
  170.5700   1.5110193E+09   1.0527997E+01
  170.5800   1.5110924E+09   1.0528497E+01
  170.5900   1.5111662E+09   1.0528997E+01
  170.6000   1.5112393E+09   1.0529497E+01
  170.6100   1.5113124E+09   1.0529997E+01
  170.6200   1.5113856E+09   1.0530497E+01
  170.6300   1.5114587E+09   1.0530996E+01
  170.6400   1.5115324E+09   1.0531497E+01
  170.6500   1.5116056E+09   1.0531997E+01
  170.6600   1.5116794E+09   1.0532497E+01
  170.6700   1.5117526E+09   1.0532997E+01
  170.6800   1.5118257E+09   1.0533497E+01
  170.6900   1.5118988E+09   1.0533997E+01
  170.7000   1.5119720E+09   1.0534496E+01
  170.7100   1.5120457E+09   1.0534997E+01
  170.7200   1.5121188E+09   1.0535497E+01
  170.7300   1.5121926E+09   1.0535997E+01
  170.7400   1.5122657E+09   1.0536497E+01
  170.7500   1.5123388E+09   1.0536997E+01
  170.7600   1.5124120E+09   1.0537497E+01
  170.7700   1.5124851E+09   1.0537996E+01
  170.7800   1.5125588E+09   1.0538497E+01
  170.7900   1.5126321E+09   1.0538997E+01
  170.8000   1.5127058E+09   1.0539497E+01
  170.8100   1.5127789E+09   1.0539997E+01
  170.8200   1.5128521E+09   1.0540497E+01
  170.8300   1.5129252E+09   1.0540997E+01
  170.8400   1.5129983E+09   1.0541496E+01
  170.8500   1.5130721E+09   1.0541997E+01
  170.8600   1.5131452E+09   1.0542497E+01
  170.8700   1.5132189E+09   1.0542997E+01
  170.8800   1.5132922E+09   1.0543497E+01
  170.8900   1.5133652E+09   1.0543997E+01
  170.9000   1.5134383E+09   1.0544497E+01
  170.9100   1.5135114E+09   1.0544996E+01
  170.9200   1.5135853E+09   1.0545497E+01
  170.9300   1.5136584E+09   1.0545997E+01
  170.9400   1.5137322E+09   1.0546497E+01
  170.9500   1.5138053E+09   1.0546997E+01
  170.9600   1.5138784E+09   1.0547497E+01
  170.9700   1.5139515E+09   1.0547997E+01
  170.9800   1.5140247E+09   1.0548496E+01
  170.9900   1.5140984E+09   1.0548997E+01
  171.0000   1.5141715E+09   1.0549497E+01
  171.0100   1.5142454E+09   1.0549997E+01
  171.0200   1.5143185E+09   1.0550497E+01
  171.0300   1.5143916E+09   1.0550997E+01
  171.0400   1.5144646E+09   1.0551497E+01
  171.0500   1.5145379E+09   1.0551996E+01
  171.0600   1.5146116E+09   1.0552497E+01
  171.0700   1.5146847E+09   1.0552997E+01
  171.0800   1.5147585E+09   1.0553497E+01
  171.0900   1.5148316E+09   1.0553997E+01
  171.1000   1.5149047E+09   1.0554497E+01
  171.1100   1.5149778E+09   1.0554996E+01
  171.1200   1.5150510E+09   1.0555496E+01
  171.1300   1.5151247E+09   1.0555997E+01
  171.1400   1.5151978E+09   1.0556497E+01
  171.1500   1.5152717E+09   1.0556997E+01
  171.1600   1.5153448E+09   1.0557497E+01
  171.1700   1.5154179E+09   1.0557997E+01
  171.1800   1.5154909E+09   1.0558496E+01
  171.1900   1.5155642E+09   1.0558996E+01
  171.2000   1.5156379E+09   1.0559497E+01
  171.2100   1.5157110E+09   1.0559997E+01
  171.2200   1.5157848E+09   1.0560497E+01
  171.2300   1.5158579E+09   1.0560997E+01
  171.2400   1.5159310E+09   1.0561497E+01
  171.2500   1.5160041E+09   1.0561996E+01
  171.2600   1.5160773E+09   1.0562496E+01
  171.2700   1.5161510E+09   1.0562997E+01
  171.2800   1.5162241E+09   1.0563497E+01
  171.2900   1.5162979E+09   1.0563997E+01
  171.3000   1.5163711E+09   1.0564497E+01
  171.3100   1.5164442E+09   1.0564997E+01
  171.3200   1.5165172E+09   1.0565496E+01
  171.3300   1.5165903E+09   1.0565996E+01
  171.3400   1.5166642E+09   1.0566497E+01
  171.3500   1.5167373E+09   1.0566997E+01
  171.3600   1.5168110E+09   1.0567497E+01
  171.3700   1.5168841E+09   1.0567997E+01
  171.3800   1.5169573E+09   1.0568497E+01
  171.3900   1.5170304E+09   1.0568996E+01
  171.4000   1.5171035E+09   1.0569496E+01
  171.4100   1.5171772E+09   1.0569997E+01
  171.4200   1.5172504E+09   1.0570497E+01
  171.4300   1.5173242E+09   1.0570997E+01
  171.4400   1.5173972E+09   1.0571497E+01
  171.4500   1.5174703E+09   1.0571997E+01
  171.4600   1.5175434E+09   1.0572496E+01
  171.4700   1.5176166E+09   1.0572996E+01
  171.4800   1.5176904E+09   1.0573497E+01
  171.4900   1.5177635E+09   1.0573997E+01
  171.5000   1.5178372E+09   1.0574497E+01
  171.5100   1.5179104E+09   1.0574997E+01
  171.5200   1.5179835E+09   1.0575497E+01
  171.5300   1.5180566E+09   1.0575996E+01
  171.5400   1.5181297E+09   1.0576496E+01
  171.5500   1.5182035E+09   1.0576997E+01
  171.5600   1.5182766E+09   1.0577497E+01
  171.5700   1.5183503E+09   1.0577997E+01
  171.5800   1.5184234E+09   1.0578497E+01
  171.5900   1.5184965E+09   1.0578997E+01
  171.6000   1.5185696E+09   1.0579496E+01
  171.6100   1.5186428E+09   1.0579996E+01
  171.6200   1.5187165E+09   1.0580497E+01
  171.6300   1.5187896E+09   1.0580997E+01
  171.6400   1.5188634E+09   1.0581497E+01
  171.6500   1.5189366E+09   1.0581997E+01
  171.6600   1.5190097E+09   1.0582497E+01
  171.6700   1.5190828E+09   1.0582996E+01
  171.6800   1.5191558E+09   1.0583496E+01
  171.6900   1.5192296E+09   1.0583997E+01
  171.7000   1.5193028E+09   1.0584496E+01
  171.7100   1.5193765E+09   1.0584997E+01
  171.7200   1.5194496E+09   1.0585497E+01
  171.7300   1.5195227E+09   1.0585997E+01
  171.7400   1.5195958E+09   1.0586496E+01
  171.7500   1.5196689E+09   1.0586996E+01
  171.7600   1.5197427E+09   1.0587497E+01
  171.7700   1.5198158E+09   1.0587996E+01
  171.7800   1.5198895E+09   1.0588497E+01
  171.7900   1.5199626E+09   1.0588997E+01
  171.8000   1.5200357E+09   1.0589497E+01
  171.8100   1.5201089E+09   1.0589996E+01
  171.8200   1.5201820E+09   1.0590496E+01
  171.8300   1.5202557E+09   1.0590997E+01
  171.8400   1.5203288E+09   1.0591496E+01
  171.8500   1.5204026E+09   1.0591997E+01
  171.8600   1.5204756E+09   1.0592497E+01
  171.8700   1.5205489E+09   1.0592997E+01
  171.8800   1.5206220E+09   1.0593496E+01
  171.8900   1.5206950E+09   1.0593996E+01
  171.9000   1.5207688E+09   1.0594497E+01
  171.9100   1.5208419E+09   1.0594996E+01
  171.9200   1.5209156E+09   1.0595497E+01
  171.9300   1.5209888E+09   1.0595997E+01
  171.9400   1.5210619E+09   1.0596497E+01
  171.9500   1.5211350E+09   1.0596996E+01
  171.9600   1.5212081E+09   1.0597496E+01
  171.9700   1.5212818E+09   1.0597997E+01
  171.9800   1.5213549E+09   1.0598496E+01
  171.9900   1.5214287E+09   1.0598997E+01
  172.0000   1.5215018E+09   1.0599497E+01
  172.0100   1.5215749E+09   1.0599997E+01
  172.0200   1.5216480E+09   1.0600496E+01
  172.0300   1.5217211E+09   1.0600996E+01
  172.0400   1.5217948E+09   1.0601497E+01
  172.0500   1.5218679E+09   1.0601996E+01
  172.0600   1.5219418E+09   1.0602497E+01
  172.0700   1.5220148E+09   1.0602997E+01
  172.0800   1.5220879E+09   1.0603497E+01
  172.0900   1.5221610E+09   1.0603996E+01
  172.1000   1.5222341E+09   1.0604496E+01
  172.1100   1.5223078E+09   1.0604997E+01
  172.1200   1.5223809E+09   1.0605496E+01
  172.1300   1.5224548E+09   1.0605997E+01
  172.1400   1.5225279E+09   1.0606497E+01
  172.1500   1.5226010E+09   1.0606997E+01
  172.1600   1.5226740E+09   1.0607496E+01
  172.1700   1.5227471E+09   1.0607996E+01
  172.1800   1.5228209E+09   1.0608497E+01
  172.1900   1.5228940E+09   1.0608996E+01
  172.2000   1.5229677E+09   1.0609497E+01
  172.2100   1.5230408E+09   1.0609997E+01
  172.2200   1.5231139E+09   1.0610497E+01
  172.2300   1.5231871E+09   1.0610996E+01
  172.2400   1.5232602E+09   1.0611496E+01
  172.2500   1.5233339E+09   1.0611997E+01
  172.2600   1.5234070E+09   1.0612496E+01
  172.2700   1.5234807E+09   1.0612997E+01
  172.2800   1.5235538E+09   1.0613497E+01
  172.2900   1.5236269E+09   1.0613997E+01
  172.3000   1.5237000E+09   1.0614496E+01
  172.3100   1.5237731E+09   1.0614996E+01
  172.3200   1.5238469E+09   1.0615497E+01
  172.3300   1.5239200E+09   1.0615996E+01
  172.3400   1.5239937E+09   1.0616497E+01
  172.3500   1.5240668E+09   1.0616997E+01
  172.3600   1.5241399E+09   1.0617496E+01
  172.3700   1.5242130E+09   1.0617996E+01
  172.3800   1.5242861E+09   1.0618496E+01
  172.3900   1.5243598E+09   1.0618997E+01
  172.4000   1.5244329E+09   1.0619496E+01
  172.4100   1.5245066E+09   1.0619997E+01
  172.4200   1.5245797E+09   1.0620497E+01
  172.4300   1.5246529E+09   1.0620996E+01
  172.4400   1.5247260E+09   1.0621496E+01
  172.4500   1.5247991E+09   1.0621996E+01
  172.4600   1.5248728E+09   1.0622497E+01
  172.4700   1.5249459E+09   1.0622996E+01
  172.4800   1.5250196E+09   1.0623497E+01
  172.4900   1.5250927E+09   1.0623997E+01
  172.5000   1.5251658E+09   1.0624496E+01
  172.5100   1.5252389E+09   1.0624996E+01
  172.5200   1.5253120E+09   1.0625496E+01
  172.5300   1.5253857E+09   1.0625997E+01
  172.5400   1.5254588E+09   1.0626496E+01
  172.5500   1.5255327E+09   1.0626997E+01
  172.5600   1.5256058E+09   1.0627497E+01
  172.5700   1.5256788E+09   1.0627996E+01
  172.5800   1.5257519E+09   1.0628496E+01
  172.5900   1.5258250E+09   1.0628996E+01
  172.6000   1.5258988E+09   1.0629497E+01
  172.6100   1.5259718E+09   1.0629996E+01
  172.6200   1.5260456E+09   1.0630497E+01
  172.6300   1.5261187E+09   1.0630997E+01
  172.6400   1.5261917E+09   1.0631496E+01
  172.6500   1.5262648E+09   1.0631996E+01
  172.6600   1.5263379E+09   1.0632496E+01
  172.6700   1.5264116E+09   1.0632997E+01
  172.6800   1.5264847E+09   1.0633496E+01
  172.6900   1.5265585E+09   1.0633997E+01
  172.7000   1.5266316E+09   1.0634497E+01
  172.7100   1.5267046E+09   1.0634996E+01
  172.7200   1.5267777E+09   1.0635496E+01
  172.7300   1.5268508E+09   1.0635996E+01
  172.7400   1.5269245E+09   1.0636497E+01
  172.7500   1.5269976E+09   1.0636996E+01
  172.7600   1.5270715E+09   1.0637497E+01
  172.7700   1.5271444E+09   1.0637997E+01
  172.7800   1.5272175E+09   1.0638496E+01
  172.7900   1.5272906E+09   1.0638996E+01
  172.8000   1.5273637E+09   1.0639496E+01
  172.8100   1.5274376E+09   1.0639997E+01
  172.8200   1.5275107E+09   1.0640496E+01
  172.8300   1.5275844E+09   1.0640997E+01
  172.8400   1.5276575E+09   1.0641497E+01
  172.8500   1.5277306E+09   1.0641996E+01
  172.8600   1.5278036E+09   1.0642496E+01
  172.8700   1.5278767E+09   1.0642996E+01
  172.8800   1.5279505E+09   1.0643497E+01
  172.8900   1.5280236E+09   1.0643996E+01
  172.9000   1.5280973E+09   1.0644497E+01
  172.9100   1.5281704E+09   1.0644997E+01
  172.9200   1.5282435E+09   1.0645496E+01
  172.9300   1.5283165E+09   1.0645996E+01
  172.9400   1.5283896E+09   1.0646496E+01
  172.9500   1.5284634E+09   1.0646996E+01
  172.9600   1.5285364E+09   1.0647496E+01
  172.9700   1.5286102E+09   1.0647997E+01
  172.9800   1.5286833E+09   1.0648497E+01
  172.9900   1.5287564E+09   1.0648996E+01
  173.0000   1.5288294E+09   1.0649496E+01
  173.0100   1.5289025E+09   1.0649996E+01
  173.0200   1.5289763E+09   1.0650496E+01
  173.0300   1.5290493E+09   1.0650996E+01
  173.0400   1.5291231E+09   1.0651497E+01
  173.0500   1.5291962E+09   1.0651997E+01
  173.0600   1.5292692E+09   1.0652496E+01
  173.0700   1.5293423E+09   1.0652996E+01
  173.0800   1.5294154E+09   1.0653496E+01
  173.0900   1.5294892E+09   1.0653996E+01
  173.1000   1.5295622E+09   1.0654496E+01
  173.1100   1.5296360E+09   1.0654997E+01
  173.1200   1.5297091E+09   1.0655497E+01
  173.1300   1.5297821E+09   1.0655996E+01
  173.1400   1.5298552E+09   1.0656496E+01
  173.1500   1.5299282E+09   1.0656996E+01
  173.1600   1.5300020E+09   1.0657496E+01
  173.1700   1.5300751E+09   1.0657996E+01
  173.1800   1.5301489E+09   1.0658497E+01
  173.1900   1.5302218E+09   1.0658997E+01
  173.2000   1.5302949E+09   1.0659496E+01
  173.2100   1.5303680E+09   1.0659996E+01
  173.2200   1.5304411E+09   1.0660496E+01
  173.2300   1.5305148E+09   1.0660996E+01
  173.2400   1.5305879E+09   1.0661496E+01
  173.2500   1.5306616E+09   1.0661997E+01
  173.2600   1.5307347E+09   1.0662497E+01
  173.2700   1.5308078E+09   1.0662996E+01
  173.2800   1.5308809E+09   1.0663496E+01
  173.2900   1.5309540E+09   1.0663996E+01
  173.3000   1.5310277E+09   1.0664496E+01
  173.3100   1.5311008E+09   1.0664996E+01
  173.3200   1.5311745E+09   1.0665497E+01
  173.3300   1.5312476E+09   1.0665997E+01
  173.3400   1.5313207E+09   1.0666496E+01
  173.3500   1.5313938E+09   1.0666996E+01
  173.3600   1.5314669E+09   1.0667496E+01
  173.3700   1.5315406E+09   1.0667996E+01
  173.3800   1.5316137E+09   1.0668496E+01
  173.3900   1.5316874E+09   1.0668997E+01
  173.4000   1.5317605E+09   1.0669497E+01
  173.4100   1.5318335E+09   1.0669996E+01
  173.4200   1.5319066E+09   1.0670496E+01
  173.4300   1.5319796E+09   1.0670996E+01
  173.4400   1.5320534E+09   1.0671496E+01
  173.4500   1.5321265E+09   1.0671996E+01
  173.4600   1.5322002E+09   1.0672497E+01
  173.4700   1.5322733E+09   1.0672997E+01
  173.4800   1.5323470E+09   1.0673497E+01
  173.4900   1.5324201E+09   1.0673997E+01
  173.5000   1.5324932E+09   1.0674497E+01
  173.5100   1.5325663E+09   1.0674996E+01
  173.5200   1.5326394E+09   1.0675496E+01
  173.5300   1.5327131E+09   1.0675997E+01
  173.5400   1.5327860E+09   1.0676497E+01
  173.5500   1.5328598E+09   1.0676997E+01
  173.5600   1.5329329E+09   1.0677497E+01
  173.5700   1.5330060E+09   1.0677997E+01
  173.5800   1.5330790E+09   1.0678496E+01
  173.5900   1.5331521E+09   1.0678996E+01
  173.6000   1.5332259E+09   1.0679497E+01
  173.6100   1.5332989E+09   1.0679996E+01
  173.6200   1.5333727E+09   1.0680497E+01
  173.6300   1.5334458E+09   1.0680997E+01
  173.6400   1.5335187E+09   1.0681497E+01
  173.6500   1.5335918E+09   1.0681996E+01
  173.6600   1.5336649E+09   1.0682496E+01
  173.6700   1.5337386E+09   1.0682997E+01
  173.6800   1.5338117E+09   1.0683496E+01
  173.6900   1.5338848E+09   1.0683996E+01
  173.7000   1.5339579E+09   1.0684496E+01
  173.7100   1.5340310E+09   1.0684996E+01
  173.7200   1.5341047E+09   1.0685496E+01
  173.7300   1.5341777E+09   1.0685996E+01
  173.7400   1.5342514E+09   1.0686497E+01
  173.7500   1.5343245E+09   1.0686996E+01
  173.7600   1.5343976E+09   1.0687496E+01
  173.7700   1.5344707E+09   1.0687996E+01
  173.7800   1.5345437E+09   1.0688496E+01
  173.7900   1.5346175E+09   1.0688996E+01
  173.8000   1.5346906E+09   1.0689496E+01
  173.8100   1.5347643E+09   1.0689997E+01
  173.8200   1.5348374E+09   1.0690496E+01
  173.8300   1.5349103E+09   1.0690996E+01
  173.8400   1.5349834E+09   1.0691496E+01
  173.8500   1.5350565E+09   1.0691996E+01
  173.8600   1.5351302E+09   1.0692496E+01
  173.8700   1.5352033E+09   1.0692996E+01
  173.8800   1.5352771E+09   1.0693497E+01
  173.8900   1.5353501E+09   1.0693996E+01
  173.9000   1.5354239E+09   1.0694497E+01
  173.9100   1.5354970E+09   1.0694997E+01
  173.9200   1.5355700E+09   1.0695497E+01
  173.9300   1.5356436E+09   1.0695997E+01
  173.9400   1.5357167E+09   1.0696497E+01
  173.9500   1.5357905E+09   1.0696998E+01
  173.9600   1.5358636E+09   1.0697497E+01
  173.9700   1.5359373E+09   1.0697998E+01
  173.9800   1.5360104E+09   1.0698498E+01
  173.9900   1.5360833E+09   1.0698997E+01
  174.0000   1.5361564E+09   1.0699497E+01
  174.0100   1.5362295E+09   1.0699997E+01
  174.0200   1.5363032E+09   1.0700498E+01
  174.0300   1.5363763E+09   1.0700997E+01
  174.0400   1.5364500E+09   1.0701498E+01
  174.0500   1.5365230E+09   1.0701998E+01
  174.0600   1.5365961E+09   1.0702497E+01
  174.0700   1.5366692E+09   1.0702997E+01
  174.0800   1.5367423E+09   1.0703497E+01
  174.0900   1.5368160E+09   1.0703998E+01
  174.1000   1.5368890E+09   1.0704497E+01
  174.1100   1.5369627E+09   1.0704998E+01
  174.1200   1.5370358E+09   1.0705498E+01
  174.1300   1.5371089E+09   1.0705997E+01
  174.1400   1.5371818E+09   1.0706497E+01
  174.1500   1.5372549E+09   1.0706997E+01
  174.1600   1.5373286E+09   1.0707498E+01
  174.1700   1.5374017E+09   1.0707997E+01
  174.1800   1.5374755E+09   1.0708498E+01
  174.1900   1.5375485E+09   1.0708998E+01
  174.2000   1.5376215E+09   1.0709497E+01
  174.2100   1.5376946E+09   1.0709997E+01
  174.2200   1.5377677E+09   1.0710497E+01
  174.2300   1.5378414E+09   1.0710998E+01
  174.2400   1.5379144E+09   1.0711497E+01
  174.2500   1.5379881E+09   1.0711998E+01
  174.2600   1.5380612E+09   1.0712498E+01
  174.2700   1.5381343E+09   1.0712997E+01
  174.2800   1.5382072E+09   1.0713497E+01
  174.2900   1.5382803E+09   1.0713997E+01
  174.3000   1.5383540E+09   1.0714498E+01
  174.3100   1.5384271E+09   1.0714997E+01
  174.3200   1.5385009E+09   1.0715498E+01
  174.3300   1.5385738E+09   1.0715998E+01
  174.3400   1.5386469E+09   1.0716497E+01
  174.3500   1.5387200E+09   1.0716997E+01
  174.3600   1.5387930E+09   1.0717497E+01
  174.3700   1.5388660E+09   1.0717997E+01
  174.3800   1.5389391E+09   1.0718496E+01
  174.3900   1.5390129E+09   1.0718997E+01
  174.4000   1.5390858E+09   1.0719497E+01
  174.4100   1.5391589E+09   1.0719996E+01
  174.4200   1.5392320E+09   1.0720496E+01
  174.4300   1.5393050E+09   1.0720996E+01
  174.4400   1.5393787E+09   1.0721497E+01
  174.4500   1.5394518E+09   1.0721996E+01
  174.4600   1.5395249E+09   1.0722496E+01
  174.4700   1.5395978E+09   1.0722996E+01
  174.4800   1.5396709E+09   1.0723495E+01
  174.4900   1.5397440E+09   1.0723995E+01
  174.5000   1.5398170E+09   1.0724495E+01
  174.5100   1.5398907E+09   1.0724996E+01
  174.5200   1.5399638E+09   1.0725495E+01
  174.5300   1.5400369E+09   1.0725995E+01
  174.5400   1.5401098E+09   1.0726495E+01
  174.5500   1.5401829E+09   1.0726995E+01
