Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi	J1FBxi	J1FByi	J1FBzi	J1MBxi	J1MByi	J1MBzi	J2FBxi	J2FByi	J2FBzi	J2MBxi	J2MByi	J2MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
   46.9500	  -4.555430E+00	   4.877495E+04	   1.257418E+04	   2.301877E+06	  -2.324294E+07	   1.428248E+07	   4.155275E+05	  -9.674101E+03	  -2.527771E+04	   2.526263E+05	  -1.762899E+05	  -2.814727E+05	  -4.407001E+04	  -6.764297E+03	  -1.770212E+04	   1.756510E+05	  -8.932666E+04	  -1.328750E+05	  -2.149921E+04	  -3.481877E+03	  -9.104443E+03	   9.035217E+04	  -2.257064E+04	  -2.520551E+04	  -4.749484E+03	  -5.364967E+02	  -1.400386E+03	   1.390140E+04	  -6.966596E+02	   2.948414E+03	   2.235790E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.364351E+05	   2.418622E+05	   2.480638E+04	   7.289278E+05	  -4.407856E+05	   2.885567E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.0000	  -4.522493E+00	   5.121128E+04	   1.322557E+04	   2.365501E+06	  -2.369466E+07	   1.455549E+07	   4.322152E+05	  -9.578042E+03	  -2.522943E+04	   2.526691E+05	  -1.737208E+05	  -2.773511E+05	  -4.351711E+04	  -6.856884E+03	  -1.811733E+04	   1.794877E+05	  -9.286372E+04	  -1.387598E+05	  -2.244122E+04	  -3.590248E+03	  -9.492543E+03	   9.403198E+04	  -2.430372E+04	  -2.783257E+04	  -5.191905E+03	  -6.644755E+02	  -1.756551E+03	   1.740068E+04	  -7.357945E+02	   3.381275E+03	   2.472111E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.405305E+05	   2.491222E+05	   2.555100E+04	   7.447778E+05	  -4.508210E+05	   2.992269E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.0500	  -4.488442E+00	   5.369336E+04	   1.388937E+04	   2.430258E+06	  -2.413767E+07	   1.482624E+07	   4.486695E+05	  -9.484687E+03	  -2.517777E+04	   2.527096E+05	  -1.711040E+05	  -2.731434E+05	  -4.295560E+04	  -6.951517E+03	  -1.853948E+04	   1.833907E+05	  -9.653434E+04	  -1.448796E+05	  -2.342154E+04	  -3.699786E+03	  -9.889027E+03	   9.778624E+04	  -2.614108E+04	  -3.064053E+04	  -5.663951E+03	  -7.930306E+02	  -2.122744E+03	   2.098551E+04	  -8.420052E+02	   3.698774E+03	   2.517594E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.446874E+05	   2.564914E+05	   2.630681E+04	   7.605559E+05	  -4.608116E+05	   3.098555E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.1000	  -4.453283E+00	   5.621820E+04	   1.456432E+04	   2.496103E+06	  -2.457075E+07	   1.509413E+07	   4.648281E+05	  -9.394084E+03	  -2.512279E+04	   2.527479E+05	  -1.684424E+05	  -2.688538E+05	  -4.238622E+04	  -7.048151E+03	  -1.896816E+04	   1.873564E+05	  -1.003394E+05	  -1.512368E+05	  -2.444056E+04	  -3.810412E+03	  -1.029350E+04	   1.016114E+05	  -2.808535E+04	  -3.363479E+04	  -6.166507E+03	  -9.219207E+02	  -2.498276E+03	   2.464915E+04	  -1.021412E+03	   3.892141E+03	   2.357698E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.489019E+05	   2.639624E+05	   2.707307E+04	   7.762297E+05	  -4.707368E+05	   3.204205E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.1500	  -4.417025E+00	   5.878314E+04	   1.525280E+04	   2.562966E+06	  -2.499238E+07	   1.535846E+07	   4.806156E+05	  -9.306373E+03	  -2.506453E+04	   2.527840E+05	  -1.657389E+05	  -2.644866E+05	  -4.180965E+04	  -7.146779E+03	  -1.940289E+04	   1.913808E+05	  -1.042794E+05	  -1.578325E+05	  -2.549855E+04	  -3.922076E+03	  -1.070555E+04	   1.055037E+05	  -3.013896E+04	  -3.682032E+04	  -6.700399E+03	  -1.051032E+03	  -2.882775E+03	   2.838803E+04	  -1.278286E+03	   3.953018E+03	   1.979072E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.531697E+05	   2.715281E+05	   2.784903E+04	   7.917675E+05	  -4.805766E+05	   3.309005E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.2000	  -4.379677E+00	   6.138386E+04	   1.595259E+04	   2.630799E+06	  -2.540148E+07	   1.561871E+07	   4.959660E+05	  -9.221635E+03	  -2.500305E+04	   2.528178E+05	  -1.629968E+05	  -2.600468E+05	  -4.122668E+04	  -7.247383E+03	  -1.984321E+04	   1.954599E+05	  -1.083545E+05	  -1.646680E+05	  -2.659573E+04	  -4.034708E+03	  -1.112472E+04	   1.094591E+05	  -3.230403E+04	  -4.020162E+04	  -7.266370E+03	  -1.180270E+03	  -3.275834E+03	   3.219836E+04	  -1.616714E+03	   3.873370E+03	   1.368831E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.574862E+05	   2.791801E+05	   2.863385E+04	   8.071366E+05	  -4.903102E+05	   3.412734E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.2500	  -4.341248E+00	   6.401548E+04	   1.666057E+04	   2.699579E+06	  -2.579706E+07	   1.587439E+07	   5.108082E+05	  -9.139962E+03	  -2.493841E+04	   2.528492E+05	  -1.602191E+05	  -2.555389E+05	  -4.063802E+04	  -7.349990E+03	  -2.028865E+04	   1.995901E+05	  -1.125650E+05	  -1.717443E+05	  -2.773231E+04	  -4.148287E+03	  -1.155059E+04	   1.134742E+05	  -3.458275E+04	  -4.378324E+04	  -7.865179E+03	  -1.309555E+03	  -3.677060E+03	   3.607655E+04	  -2.040656E+03	   3.645417E+03	   5.144641E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.618473E+05	   2.869111E+05	   2.942678E+04	   8.223068E+05	  -4.999186E+05	   3.515188E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.3000	  -4.301748E+00	   6.667438E+04	   1.737665E+04	   2.769247E+06	  -2.617791E+07	   1.612492E+07	   5.250733E+05	  -9.061417E+03	  -2.487067E+04	   2.528783E+05	  -1.574089E+05	  -2.509676E+05	  -4.004440E+04	  -7.454580E+03	  -2.073875E+04	   2.037673E+05	  -1.169108E+05	  -1.790618E+05	  -2.890838E+04	  -4.262787E+03	  -1.198271E+04	   1.175450E+05	  -3.697695E+04	  -4.756912E+04	  -8.497486E+03	  -1.438810E+03	  -4.086028E+03	   4.001876E+04	  -2.553876E+03	   3.261713E+03	  -5.960170E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.662486E+05	   2.947133E+05	   3.022701E+04	   8.372480E+05	  -5.093826E+05	   3.616162E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.3500	  -4.261187E+00	   6.935685E+04	   1.810263E+04	   2.839730E+06	  -2.654271E+07	   1.636968E+07	   5.386872E+05	  -8.986120E+03	  -2.479990E+04	   2.529050E+05	  -1.545695E+05	  -2.463379E+05	  -3.944659E+04	  -7.561183E+03	  -2.119297E+04	   2.079873E+05	  -1.213913E+05	  -1.866202E+05	  -3.012394E+04	  -4.378190E+03	  -1.242060E+04	   1.216674E+05	  -3.948821E+04	  -5.156274E+04	  -9.163877E+03	  -1.567982E+03	  -4.502312E+03	   4.402123E+04	  -3.159952E+03	   2.715164E+03	  -1.974084E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.706856E+05	   3.025790E+05	   3.103374E+04	   8.519310E+05	  -5.186838E+05	   3.715458E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.4000	  -4.219575E+00	   7.205661E+04	   1.883299E+04	   2.911013E+06	  -2.689068E+07	   1.660827E+07	   5.515827E+05	  -8.914131E+03	  -2.472617E+04	   2.529292E+05	  -1.517043E+05	  -2.416549E+05	  -3.884534E+04	  -7.669842E+03	  -2.165083E+04	   2.122463E+05	  -1.260061E+05	  -1.944190E+05	  -3.137897E+04	  -4.494486E+03	  -1.286380E+04	   1.258376E+05	  -4.211792E+04	  -5.576722E+04	  -9.864879E+03	  -1.697020E+03	  -4.925465E+03	   4.808002E+04	  -3.862255E+03	   1.999038E+03	  -3.630623E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.751537E+05	   3.104998E+05	   3.184613E+04	   8.663268E+05	  -5.278036E+05	   3.812881E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.4500	  -4.176921E+00	   7.476884E+04	   1.956656E+04	   2.983048E+06	  -2.722076E+07	   1.684016E+07	   5.636887E+05	  -8.845534E+03	  -2.464954E+04	   2.529510E+05	  -1.488165E+05	  -2.369237E+05	  -3.824141E+04	  -7.780582E+03	  -2.211176E+04	   2.165397E+05	  -1.307531E+05	  -2.024562E+05	  -3.267314E+04	  -4.611683E+03	  -1.331180E+04	   1.300516E+05	  -4.486726E+04	  -6.018530E+04	  -1.060096E+04	  -1.825897E+03	  -5.355046E+03	   5.219138E+04	  -4.663962E+03	   1.106986E+03	  -5.575963E+02	  -4.707371E-02	  -1.386547E-01	   1.350487E+00	  -3.943662E-01	   8.465849E-01	   7.311009E-02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.796485E+05	   3.184678E+05	   3.266336E+04	   8.804083E+05	  -5.367251E+05	   3.908246E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.5000	  -4.133236E+00	   7.748896E+04	   2.030356E+04	   3.055776E+06	  -2.753161E+07	   1.706477E+07	   5.749389E+05	  -8.780404E+03	  -2.457010E+04	   2.529703E+05	  -1.459094E+05	  -2.321495E+05	  -3.763555E+04	  -7.887218E+03	  -2.255704E+04	   2.207179E+05	  -1.352975E+05	  -2.102804E+05	  -3.393576E+04	  -4.729805E+03	  -1.376413E+04	   1.343053E+05	  -4.773713E+04	  -6.481923E+04	  -1.137250E+04	  -1.954595E+03	  -5.790572E+03	   5.635122E+04	  -5.567979E+03	   3.311509E+01	  -7.819687E+02	  -7.114060E+00	  -2.122354E+01	   2.063240E+02	  -4.088792E+01	   1.154672E+02	   1.034861E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.841653E+05	   3.264748E+05	   3.348460E+04	   8.941490E+05	  -5.454315E+05	   4.001374E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.5500	  -4.088532E+00	   8.021097E+04	   2.104108E+04	   3.129158E+06	  -2.782260E+07	   1.728170E+07	   5.852620E+05	  -8.718819E+03	  -2.448791E+04	   2.529871E+05	  -1.429865E+05	  -2.273376E+05	  -3.702852E+04	  -7.984961E+03	  -2.297124E+04	   2.246584E+05	  -1.394148E+05	  -2.174856E+05	  -3.510659E+04	  -4.848872E+03	  -1.422028E+04	   1.385947E+05	  -5.072821E+04	  -6.967083E+04	  -1.217983E+04	  -2.083096E+03	  -6.231579E+03	   6.055562E+04	  -6.577022E+03	  -1.228094E+03	  -1.037078E+03	  -2.625180E+01	  -7.930634E+01	   7.695533E+02	  -7.916379E+01	   3.781745E+02	   3.540681E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.886996E+05	   3.345129E+05	   3.430902E+04	   9.075238E+05	  -5.539067E+05	   4.092094E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.6000	  -4.042820E+00	   8.292944E+04	   2.177714E+04	   3.203148E+06	  -2.809283E+07	   1.749051E+07	   5.945941E+05	  -8.660833E+03	  -2.440307E+04	   2.530013E+05	  -1.400511E+05	  -2.224935E+05	  -3.642108E+04	  -8.073786E+03	  -2.335295E+04	   2.283509E+05	  -1.431605E+05	  -2.239935E+05	  -3.617818E+04	  -4.968938E+03	  -1.467973E+04	   1.429158E+05	  -5.384095E+04	  -7.474148E+04	  -1.302318E+04	  -2.211408E+03	  -6.677574E+03	   6.480054E+04	  -7.693524E+03	  -2.681654E+03	  -1.323744E+03	  -5.782737E+01	  -1.768522E+02	   1.713035E+03	  -1.961818E+01	   7.291133E+02	   7.173306E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.932467E+05	   3.425737E+05	   3.513576E+04	   9.205085E+05	  -5.621355E+05	   4.180242E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.6500	  -3.996110E+00	   8.563927E+04	   2.251270E+04	   3.277676E+06	  -2.834106E+07	   1.769063E+07	   6.028698E+05	  -8.606518E+03	  -2.431565E+04	   2.530130E+05	  -1.371068E+05	  -2.176227E+05	  -3.581399E+04	  -8.143791E+03	  -2.367086E+04	   2.315471E+05	  -1.459282E+05	  -2.290530E+05	  -3.703094E+04	  -5.090039E+03	  -1.514197E+04	   1.472644E+05	  -5.707546E+04	  -8.003198E+04	  -1.390270E+04	  -2.339549E+03	  -7.128059E+03	   6.908193E+04	  -8.919669E+03	  -4.332117E+03	  -1.642712E+03	  -1.103800E+02	  -3.414481E+02	   3.301921E+03	  -6.701076E+00	   1.359116E+03	   1.333164E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   1.978018E+05	   3.506488E+05	   3.596397E+04	   9.330802E+05	  -5.701034E+05	   4.265663E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.7000	  -3.948414E+00	   8.833398E+04	   2.324417E+04	   3.352715E+06	  -2.856679E+07	   1.788172E+07	   6.100261E+05	  -8.555942E+03	  -2.422574E+04	   2.530222E+05	  -1.341569E+05	  -2.127305E+05	  -3.520798E+04	  -8.185867E+03	  -2.389532E+04	   2.340130E+05	  -1.472272E+05	  -2.318893E+05	  -3.754725E+04	  -5.212250E+03	  -1.560648E+04	   1.516365E+05	  -6.043165E+04	  -8.554277E+04	  -1.481849E+04	  -2.467553E+03	  -7.582542E+03	   7.339585E+04	  -1.025742E+04	  -6.183603E+03	  -1.994659E+03	  -1.878444E+02	  -5.876143E+02	   5.673373E+03	   3.828747E+01	   2.257371E+03	   2.204961E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   2.023606E+05	   3.587302E+05	   3.679284E+04	   9.452182E+05	  -5.777971E+05	   4.348217E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.7500	  -3.899743E+00	   9.100770E+04	   2.396957E+04	   3.428212E+06	  -2.876919E+07	   1.806338E+07	   6.160042E+05	  -8.509140E+03	  -2.413344E+04	   2.530288E+05	  -1.312050E+05	  -2.078226E+05	  -3.460381E+04	  -8.200127E+03	  -2.402398E+04	   2.357324E+05	  -1.472330E+05	  -2.322968E+05	  -3.770856E+04	  -5.335618E+03	  -1.607271E+04	   1.560279E+05	  -6.390900E+04	  -9.127344E+04	  -1.577048E+04	  -2.595444E+03	  -8.040504E+03	   7.773811E+04	  -1.170839E+04	  -8.239663E+03	  -2.380165E+03	  -2.889241E+02	  -9.138359E+02	   8.809281E+03	   2.893421E+02	   3.277346E+03	   3.223575E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   2.069182E+05	   3.668096E+05	   3.762150E+04	   9.569020E+05	  -5.852038E+05	   4.427763E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   47.8000	  -3.850110E+00	   9.365468E+04	   2.468913E+04	   3.504104E+06	  -2.894732E+07	   1.823512E+07	   6.207478E+05	  -8.466179E+03	  -2.403883E+04	   2.530328E+05	  -1.282546E+05	  -2.029049E+05	  -3.400223E+04	  -8.192954E+03	  -2.407434E+04	   2.368460E+05	  -1.461142E+05	  -2.307584E+05	  -3.758262E+04	  -5.460228E+03	  -1.654013E+04	   1.604344E+05	  -6.750687E+04	  -9.722342E+04	  -1.675861E+04	  -2.723282E+03	  -8.501423E+03	   8.210463E+04	  -1.327396E+04	  -1.050334E+04	  -2.799733E+03	  -4.040175E+02	  -1.291281E+03	   1.242963E+04	   4.952011E+02	   4.377910E+03	   4.251090E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   2.114699E+05	   3.748784E+05	   3.844907E+04	   9.681131E+05	  -5.923118E+05	   4.504176E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
