
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 25-Jun-2024 at 17:35:36.

 
 
 
      Time        FAIRTEN1       LINE3NAPZ
       (s)             (N)             (m)
    5.4200   4.5633068E+04  -2.6239671E+02
    5.4300   4.5641290E+04  -2.6239237E+02
    5.4400   4.5649421E+04  -2.6238802E+02
    5.4500   4.5657428E+04  -2.6238365E+02
    5.4600   4.5665319E+04  -2.6237928E+02
    5.4700   4.5673141E+04  -2.6237490E+02
    5.4800   4.5680973E+04  -2.6237051E+02
    5.4900   4.5688927E+04  -2.6236611E+02
    5.5000   4.5697124E+04  -2.6236170E+02
    5.5100   4.5705679E+04  -2.6235727E+02
    5.5200   4.5714674E+04  -2.6235283E+02
    5.5300   4.5724132E+04  -2.6234835E+02
    5.5400   4.5734010E+04  -2.6234386E+02
    5.5500   4.5744162E+04  -2.6233936E+02
    5.5600   4.5754282E+04  -2.6233485E+02
    5.5700   4.5764090E+04  -2.6233033E+02
    5.5800   4.5773708E+04  -2.6232580E+02
    5.5900   4.5783357E+04  -2.6232126E+02
    5.6000   4.5792856E+04  -2.6231671E+02
    5.6100   4.5801786E+04  -2.6231215E+02
    5.6200   4.5809894E+04  -2.6230758E+02
    5.6300   4.5817230E+04  -2.6230300E+02
    5.6400   4.5824030E+04  -2.6229841E+02
    5.6500   4.5830563E+04  -2.6229381E+02
    5.6600   4.5837042E+04  -2.6228920E+02
    5.6700   4.5843614E+04  -2.6228458E+02
    5.6800   4.5850388E+04  -2.6227996E+02
    5.6900   4.5857460E+04  -2.6227533E+02
    5.7000   4.5864876E+04  -2.6227069E+02
    5.7100   4.5872600E+04  -2.6226605E+02
    5.7200   4.5880513E+04  -2.6226140E+02
    5.7300   4.5888472E+04  -2.6225675E+02
    5.7400   4.5896381E+04  -2.6225208E+02
    5.7500   4.5904208E+04  -2.6224742E+02
    5.7600   4.5911969E+04  -2.6224274E+02
    5.7700   4.5919692E+04  -2.6223806E+02
    5.7800   4.5927392E+04  -2.6223338E+02
    5.7900   4.5935062E+04  -2.6222868E+02
    5.8000   4.5942680E+04  -2.6222398E+02
    5.8100   4.5950216E+04  -2.6221927E+02
    5.8200   4.5957644E+04  -2.6221455E+02
    5.8300   4.5964954E+04  -2.6220982E+02
    5.8400   4.5972153E+04  -2.6220509E+02
    5.8500   4.5979261E+04  -2.6220035E+02
    5.8600   4.5986298E+04  -2.6219559E+02
    5.8700   4.5993277E+04  -2.6219083E+02
    5.8800   4.6000199E+04  -2.6218606E+02
    5.8900   4.6007055E+04  -2.6218129E+02
    5.9000   4.6013837E+04  -2.6217650E+02
    5.9100   4.6020548E+04  -2.6217171E+02
    5.9200   4.6027203E+04  -2.6216691E+02
    5.9300   4.6033830E+04  -2.6216210E+02
    5.9400   4.6040460E+04  -2.6215729E+02
    5.9500   4.6047124E+04  -2.6215247E+02
    5.9600   4.6053837E+04  -2.6214765E+02
    5.9700   4.6060604E+04  -2.6214282E+02
    5.9800   4.6067410E+04  -2.6213798E+02
    5.9900   4.6074232E+04  -2.6213314E+02
    6.0000   4.6081042E+04  -2.6212830E+02
    6.0100   4.6087814E+04  -2.6212344E+02
    6.0200   4.6094528E+04  -2.6211859E+02
    6.0300   4.6101171E+04  -2.6211372E+02
    6.0400   4.6107736E+04  -2.6210886E+02
    6.0500   4.6114222E+04  -2.6210398E+02
    6.0600   4.6120631E+04  -2.6209910E+02
    6.0700   4.6126968E+04  -2.6209422E+02
    6.0800   4.6133239E+04  -2.6208932E+02
    6.0900   4.6139454E+04  -2.6208443E+02
    6.1000   4.6145625E+04  -2.6207952E+02
    6.1100   4.6151766E+04  -2.6207461E+02
    6.1200   4.6157890E+04  -2.6206969E+02
    6.1300   4.6164009E+04  -2.6206477E+02
    6.1400   4.6170131E+04  -2.6205984E+02
    6.1500   4.6176262E+04  -2.6205490E+02
    6.1600   4.6182402E+04  -2.6204996E+02
    6.1700   4.6188553E+04  -2.6204501E+02
    6.1800   4.6194712E+04  -2.6204005E+02
    6.1900   4.6200877E+04  -2.6203509E+02
    6.2000   4.6207048E+04  -2.6203012E+02
    6.2100   4.6213223E+04  -2.6202515E+02
    6.2200   4.6219401E+04  -2.6202018E+02
    6.2300   4.6225580E+04  -2.6201520E+02
    6.2400   4.6231757E+04  -2.6201021E+02
    6.2500   4.6237929E+04  -2.6200522E+02
    6.2600   4.6244092E+04  -2.6200023E+02
    6.2700   4.6250243E+04  -2.6199523E+02
    6.2800   4.6256378E+04  -2.6199023E+02
    6.2900   4.6262496E+04  -2.6198522E+02
    6.3000   4.6268597E+04  -2.6198021E+02
    6.3100   4.6274683E+04  -2.6197520E+02
    6.3200   4.6280754E+04  -2.6197018E+02
    6.3300   4.6286813E+04  -2.6196515E+02
    6.3400   4.6292865E+04  -2.6196013E+02
    6.3500   4.6298912E+04  -2.6195509E+02
    6.3600   4.6304960E+04  -2.6195005E+02
    6.3700   4.6311013E+04  -2.6194501E+02
    6.3800   4.6317074E+04  -2.6193996E+02
    6.3900   4.6323146E+04  -2.6193491E+02
    6.4000   4.6329232E+04  -2.6192985E+02
    6.4100   4.6335333E+04  -2.6192479E+02
    6.4200   4.6341446E+04  -2.6191972E+02
    6.4300   4.6347571E+04  -2.6191465E+02
    6.4400   4.6353704E+04  -2.6190958E+02
    6.4500   4.6359842E+04  -2.6190450E+02
    6.4600   4.6365981E+04  -2.6189941E+02
    6.4700   4.6372116E+04  -2.6189432E+02
    6.4800   4.6378245E+04  -2.6188923E+02
    6.4900   4.6384364E+04  -2.6188414E+02
    6.5000   4.6390470E+04  -2.6187904E+02
    6.5100   4.6396559E+04  -2.6187394E+02
    6.5200   4.6402631E+04  -2.6186883E+02
    6.5300   4.6408683E+04  -2.6186372E+02
    6.5400   4.6414715E+04  -2.6185861E+02
    6.5500   4.6420725E+04  -2.6185350E+02
    6.5600   4.6426715E+04  -2.6184838E+02
    6.5700   4.6432684E+04  -2.6184326E+02
    6.5800   4.6438632E+04  -2.6183814E+02
    6.5900   4.6444561E+04  -2.6183301E+02
    6.6000   4.6450471E+04  -2.6182788E+02
    6.6100   4.6456364E+04  -2.6182274E+02
    6.6200   4.6462239E+04  -2.6181761E+02
    6.6300   4.6468098E+04  -2.6181246E+02
    6.6400   4.6473942E+04  -2.6180732E+02
    6.6500   4.6479769E+04  -2.6180217E+02
    6.6600   4.6485582E+04  -2.6179702E+02
    6.6700   4.6491378E+04  -2.6179187E+02
    6.6800   4.6497157E+04  -2.6178671E+02
    6.6900   4.6502918E+04  -2.6178155E+02
    6.7000   4.6508661E+04  -2.6177639E+02
    6.7100   4.6514383E+04  -2.6177122E+02
    6.7200   4.6520082E+04  -2.6176605E+02
    6.7300   4.6525759E+04  -2.6176088E+02
    6.7400   4.6531410E+04  -2.6175570E+02
    6.7500   4.6537034E+04  -2.6175053E+02
    6.7600   4.6542632E+04  -2.6174535E+02
    6.7700   4.6548201E+04  -2.6174016E+02
    6.7800   4.6553741E+04  -2.6173498E+02
    6.7900   4.6559253E+04  -2.6172979E+02
    6.8000   4.6564735E+04  -2.6172460E+02
    6.8100   4.6570190E+04  -2.6171941E+02
    6.8200   4.6575616E+04  -2.6171422E+02
    6.8300   4.6581015E+04  -2.6170903E+02
    6.8400   4.6586389E+04  -2.6170383E+02
    6.8500   4.6591737E+04  -2.6169863E+02
    6.8600   4.6597062E+04  -2.6169343E+02
    6.8700   4.6602365E+04  -2.6168822E+02
    6.8800   4.6607646E+04  -2.6168302E+02
    6.8900   4.6612906E+04  -2.6167781E+02
    6.9000   4.6618147E+04  -2.6167260E+02
    6.9100   4.6623370E+04  -2.6166739E+02
    6.9200   4.6628576E+04  -2.6166217E+02
    6.9300   4.6633764E+04  -2.6165696E+02
    6.9400   4.6638936E+04  -2.6165174E+02
    6.9500   4.6644092E+04  -2.6164652E+02
    6.9600   4.6649233E+04  -2.6164130E+02
    6.9700   4.6654358E+04  -2.6163607E+02
    6.9800   4.6659467E+04  -2.6163085E+02
    6.9900   4.6664562E+04  -2.6162562E+02
    7.0000   4.6669641E+04  -2.6162039E+02
    7.0100   4.6674705E+04  -2.6161516E+02
    7.0200   4.6679754E+04  -2.6160993E+02
    7.0300   4.6684788E+04  -2.6160469E+02
    7.0400   4.6689808E+04  -2.6159946E+02
    7.0500   4.6694813E+04  -2.6159422E+02
    7.0600   4.6699805E+04  -2.6158898E+02
    7.0700   4.6704783E+04  -2.6158375E+02
    7.0800   4.6709748E+04  -2.6157851E+02
    7.0900   4.6714702E+04  -2.6157326E+02
    7.1000   4.6719645E+04  -2.6156802E+02
    7.1100   4.6724578E+04  -2.6156278E+02
    7.1200   4.6729502E+04  -2.6155753E+02
    7.1300   4.6734417E+04  -2.6155229E+02
    7.1400   4.6739325E+04  -2.6154704E+02
    7.1500   4.6744227E+04  -2.6154179E+02
    7.1600   4.6749123E+04  -2.6153654E+02
    7.1700   4.6754015E+04  -2.6153129E+02
    7.1800   4.6758902E+04  -2.6152604E+02
    7.1900   4.6763785E+04  -2.6152079E+02
    7.2000   4.6768665E+04  -2.6151553E+02
    7.2100   4.6773542E+04  -2.6151028E+02
    7.2200   4.6778416E+04  -2.6150502E+02
    7.2300   4.6783288E+04  -2.6149977E+02
    7.2400   4.6788156E+04  -2.6149451E+02
    7.2500   4.6793021E+04  -2.6148925E+02
    7.2600   4.6797883E+04  -2.6148399E+02
    7.2700   4.6802742E+04  -2.6147873E+02
    7.2800   4.6807596E+04  -2.6147347E+02
    7.2900   4.6812446E+04  -2.6146821E+02
    7.3000   4.6817291E+04  -2.6146295E+02
    7.3100   4.6822132E+04  -2.6145769E+02
    7.3200   4.6826966E+04  -2.6145243E+02
    7.3300   4.6831795E+04  -2.6144716E+02
    7.3400   4.6836618E+04  -2.6144190E+02
    7.3500   4.6841435E+04  -2.6143664E+02
    7.3600   4.6846246E+04  -2.6143137E+02
    7.3700   4.6851050E+04  -2.6142611E+02
    7.3800   4.6855847E+04  -2.6142084E+02
    7.3900   4.6860638E+04  -2.6141558E+02
    7.4000   4.6865422E+04  -2.6141031E+02
    7.4100   4.6870200E+04  -2.6140505E+02
    7.4200   4.6874970E+04  -2.6139978E+02
    7.4300   4.6879734E+04  -2.6139451E+02
    7.4400   4.6884490E+04  -2.6138925E+02
    7.4500   4.6889239E+04  -2.6138398E+02
    7.4600   4.6893981E+04  -2.6137871E+02
    7.4700   4.6898713E+04  -2.6137345E+02
    7.4800   4.6903438E+04  -2.6136818E+02
    7.4900   4.6908153E+04  -2.6136291E+02
    7.5000   4.6912858E+04  -2.6135764E+02
    7.5100   4.6917553E+04  -2.6135238E+02
    7.5200   4.6922236E+04  -2.6134711E+02
    7.5300   4.6926908E+04  -2.6134184E+02
    7.5400   4.6931567E+04  -2.6133657E+02
    7.5500   4.6936213E+04  -2.6133131E+02
    7.5600   4.6940845E+04  -2.6132604E+02
    7.5700   4.6945462E+04  -2.6132077E+02
    7.5800   4.6950064E+04  -2.6131550E+02
    7.5900   4.6954651E+04  -2.6131024E+02
    7.6000   4.6959221E+04  -2.6130497E+02
    7.6100   4.6963775E+04  -2.6129970E+02
    7.6200   4.6968312E+04  -2.6129444E+02
    7.6300   4.6972832E+04  -2.6128917E+02
    7.6400   4.6977334E+04  -2.6128391E+02
    7.6500   4.6981820E+04  -2.6127864E+02
    7.6600   4.6986289E+04  -2.6127338E+02
    7.6700   4.6990740E+04  -2.6126811E+02
    7.6800   4.6995174E+04  -2.6126285E+02
    7.6900   4.6999592E+04  -2.6125759E+02
    7.7000   4.7003992E+04  -2.6125232E+02
    7.7100   4.7008376E+04  -2.6124706E+02
    7.7200   4.7012743E+04  -2.6124180E+02
    7.7300   4.7017094E+04  -2.6123654E+02
    7.7400   4.7021428E+04  -2.6123127E+02
    7.7500   4.7025746E+04  -2.6122601E+02
    7.7600   4.7030047E+04  -2.6122075E+02
    7.7700   4.7034332E+04  -2.6121549E+02
    7.7800   4.7038601E+04  -2.6121023E+02
    7.7900   4.7042854E+04  -2.6120498E+02
    7.8000   4.7047090E+04  -2.6119972E+02
    7.8100   4.7051311E+04  -2.6119446E+02
    7.8200   4.7055516E+04  -2.6118920E+02
    7.8300   4.7059704E+04  -2.6118395E+02
    7.8400   4.7063878E+04  -2.6117869E+02
    7.8500   4.7068037E+04  -2.6117344E+02
    7.8600   4.7072181E+04  -2.6116819E+02
    7.8700   4.7076311E+04  -2.6116293E+02
    7.8800   4.7080428E+04  -2.6115768E+02
    7.8900   4.7084532E+04  -2.6115243E+02
    7.9000   4.7088624E+04  -2.6114718E+02
    7.9100   4.7092705E+04  -2.6114193E+02
    7.9200   4.7096775E+04  -2.6113668E+02
    7.9300   4.7100835E+04  -2.6113144E+02
    7.9400   4.7104886E+04  -2.6112619E+02
    7.9500   4.7108927E+04  -2.6112095E+02
    7.9600   4.7112961E+04  -2.6111570E+02
    7.9700   4.7116986E+04  -2.6111046E+02
    7.9800   4.7121003E+04  -2.6110522E+02
    7.9900   4.7125013E+04  -2.6109997E+02
    8.0000   4.7129016E+04  -2.6109473E+02
    8.0100   4.7133012E+04  -2.6108949E+02
    8.0200   4.7137001E+04  -2.6108426E+02
    8.0300   4.7140983E+04  -2.6107902E+02
    8.0400   4.7144960E+04  -2.6107378E+02
    8.0500   4.7148929E+04  -2.6106855E+02
    8.0600   4.7152893E+04  -2.6106331E+02
    8.0700   4.7156851E+04  -2.6105808E+02
    8.0800   4.7160803E+04  -2.6105285E+02
    8.0900   4.7164749E+04  -2.6104762E+02
    8.1000   4.7168690E+04  -2.6104239E+02
    8.1100   4.7172626E+04  -2.6103716E+02
    8.1200   4.7176556E+04  -2.6103194E+02
    8.1300   4.7180482E+04  -2.6102671E+02
    8.1400   4.7184402E+04  -2.6102149E+02
    8.1500   4.7188318E+04  -2.6101627E+02
    8.1600   4.7192230E+04  -2.6101104E+02
    8.1700   4.7196138E+04  -2.6100583E+02
    8.1800   4.7200041E+04  -2.6100061E+02
    8.1900   4.7203940E+04  -2.6099539E+02
    8.2000   4.7207836E+04  -2.6099017E+02
    8.2100   4.7211727E+04  -2.6098496E+02
    8.2200   4.7215615E+04  -2.6097975E+02
    8.2300   4.7219499E+04  -2.6097454E+02
    8.2400   4.7223378E+04  -2.6096933E+02
    8.2500   4.7227254E+04  -2.6096412E+02
    8.2600   4.7231126E+04  -2.6095891E+02
    8.2700   4.7234993E+04  -2.6095370E+02
    8.2800   4.7238856E+04  -2.6094850E+02
    8.2900   4.7242714E+04  -2.6094330E+02
    8.3000   4.7246568E+04  -2.6093810E+02
    8.3100   4.7250391E+04  -2.6093290E+02
    8.3200   4.7253866E+04  -2.6092770E+02
    8.3300   4.7254943E+04  -2.6092250E+02
    8.3400   4.7246361E+04  -2.6091731E+02
    8.3500   4.7212480E+04  -2.6091211E+02
    8.3600   4.7131913E+04  -2.6090692E+02
    8.3700   4.6987237E+04  -2.6090173E+02
    8.3800   4.6775508E+04  -2.6089655E+02
    8.3900   4.6512380E+04  -2.6089136E+02
    8.4000   4.6228117E+04  -2.6088617E+02
    8.4100   4.5958675E+04  -2.6088099E+02
    8.4200   4.5736560E+04  -2.6087581E+02
    8.4300   4.5584896E+04  -2.6087063E+02
    8.4400   4.5515592E+04  -2.6086545E+02
    8.4500   4.5530303E+04  -2.6086028E+02
    8.4600   4.5622367E+04  -2.6085510E+02
    8.4700   4.5778634E+04  -2.6084993E+02
    8.4800   4.5981148E+04  -2.6084476E+02
    8.4900   4.6209131E+04  -2.6083959E+02
    8.5000   4.6441491E+04  -2.6083443E+02
    8.5100   4.6659576E+04  -2.6082926E+02
    8.5200   4.6849512E+04  -2.6082410E+02
    8.5300   4.7003468E+04  -2.6081894E+02
    8.5400   4.7119588E+04  -2.6081378E+02
    8.5500   4.7200777E+04  -2.6080862E+02
    8.5600   4.7252874E+04  -2.6080346E+02
    8.5700   4.7282827E+04  -2.6079831E+02
    8.5800   4.7297288E+04  -2.6079315E+02
    8.5900   4.7301802E+04  -2.6078800E+02
    8.6000   4.7300539E+04  -2.6078285E+02
    8.6100   4.7296388E+04  -2.6077771E+02
    8.6200   4.7291223E+04  -2.6077256E+02
    8.6300   4.7286222E+04  -2.6076742E+02
    8.6400   4.7282150E+04  -2.6076228E+02
    8.6500   4.7279585E+04  -2.6075714E+02
    8.6600   4.7279089E+04  -2.6075200E+02
    8.6700   4.7281293E+04  -2.6074687E+02
    8.6800   4.7286916E+04  -2.6074173E+02
    8.6900   4.7296689E+04  -2.6073660E+02
    8.7000   4.7311206E+04  -2.6073148E+02
    8.7100   4.7330722E+04  -2.6072635E+02
    8.7200   4.7354942E+04  -2.6072122E+02
    8.7300   4.7382873E+04  -2.6071610E+02
    8.7400   4.7412768E+04  -2.6071098E+02
    8.7500   4.7442222E+04  -2.6070586E+02
    8.7600   4.7468405E+04  -2.6070075E+02
    8.7700   4.7488406E+04  -2.6069563E+02
    8.7800   4.7499630E+04  -2.6069052E+02
    8.7900   4.7500169E+04  -2.6068541E+02
    8.8000   4.7489081E+04  -2.6068031E+02
    8.8100   4.7466528E+04  -2.6067520E+02
    8.8200   4.7433750E+04  -2.6067010E+02
    8.8300   4.7392898E+04  -2.6066500E+02
    8.8400   4.7346749E+04  -2.6065990E+02
    8.8500   4.7298363E+04  -2.6065480E+02
    8.8600   4.7250739E+04  -2.6064971E+02
    8.8700   4.7206511E+04  -2.6064462E+02
    8.8800   4.7167729E+04  -2.6063953E+02
    8.8900   4.7135738E+04  -2.6063444E+02
    8.9000   4.7111160E+04  -2.6062935E+02
    8.9100   4.7093957E+04  -2.6062427E+02
    8.9200   4.7083568E+04  -2.6061919E+02
    8.9300   4.7079065E+04  -2.6061411E+02
    8.9400   4.7079330E+04  -2.6060904E+02
    8.9500   4.7083198E+04  -2.6060397E+02
    8.9600   4.7089575E+04  -2.6059889E+02
    8.9700   4.7097510E+04  -2.6059383E+02
    8.9800   4.7106233E+04  -2.6058876E+02
    8.9900   4.7115153E+04  -2.6058370E+02
    9.0000   4.7123848E+04  -2.6057863E+02
    9.0100   4.7132028E+04  -2.6057358E+02
    9.0200   4.7139512E+04  -2.6056852E+02
    9.0300   4.7146206E+04  -2.6056346E+02
    9.0400   4.7152082E+04  -2.6055841E+02
    9.0500   4.7157178E+04  -2.6055336E+02
    9.0600   4.7161593E+04  -2.6054832E+02
    9.0700   4.7165490E+04  -2.6054327E+02
    9.0800   4.7169097E+04  -2.6053823E+02
    9.0900   4.7172693E+04  -2.6053319E+02
    9.1000   4.7176599E+04  -2.6052815E+02
    9.1100   4.7181151E+04  -2.6052312E+02
    9.1200   4.7186665E+04  -2.6051808E+02
    9.1300   4.7193407E+04  -2.6051305E+02
    9.1400   4.7201558E+04  -2.6050803E+02
    9.1500   4.7211187E+04  -2.6050300E+02
    9.1600   4.7222232E+04  -2.6049798E+02
    9.1700   4.7234504E+04  -2.6049296E+02
    9.1800   4.7247694E+04  -2.6048794E+02
    9.1900   4.7261405E+04  -2.6048293E+02
    9.2000   4.7275182E+04  -2.6047791E+02
    9.2100   4.7288558E+04  -2.6047291E+02
    9.2200   4.7301094E+04  -2.6046790E+02
    9.2300   4.7312416E+04  -2.6046289E+02
    9.2400   4.7322241E+04  -2.6045789E+02
    9.2500   4.7330397E+04  -2.6045289E+02
    9.2600   4.7336822E+04  -2.6044790E+02
    9.2700   4.7341558E+04  -2.6044290E+02
    9.2800   4.7344739E+04  -2.6043791E+02
    9.2900   4.7346562E+04  -2.6043292E+02
    9.3000   4.7347269E+04  -2.6042793E+02
    9.3100   4.7347119E+04  -2.6042295E+02
    9.3200   4.7346369E+04  -2.6041797E+02
    9.3300   4.7345253E+04  -2.6041299E+02
    9.3400   4.7343979E+04  -2.6040802E+02
    9.3500   4.7342711E+04  -2.6040304E+02
    9.3600   4.7341580E+04  -2.6039807E+02
    9.3700   4.7340672E+04  -2.6039310E+02
    9.3800   4.7340043E+04  -2.6038814E+02
    9.3900   4.7339717E+04  -2.6038318E+02
    9.4000   4.7339693E+04  -2.6037822E+02
    9.4100   4.7339949E+04  -2.6037326E+02
    9.4200   4.7340451E+04  -2.6036831E+02
    9.4300   4.7341152E+04  -2.6036336E+02
    9.4400   4.7342000E+04  -2.6035841E+02
    9.4500   4.7342941E+04  -2.6035346E+02
    9.4600   4.7343923E+04  -2.6034852E+02
    9.4700   4.7344901E+04  -2.6034358E+02
    9.4800   4.7345842E+04  -2.6033864E+02
    9.4900   4.7346725E+04  -2.6033371E+02
    9.5000   4.7347547E+04  -2.6032878E+02
    9.5100   4.7348323E+04  -2.6032385E+02
    9.5200   4.7349084E+04  -2.6031892E+02
    9.5300   4.7349876E+04  -2.6031400E+02
    9.5400   4.7350760E+04  -2.6030908E+02
    9.5500   4.7351799E+04  -2.6030416E+02
    9.5600   4.7353062E+04  -2.6029925E+02
    9.5700   4.7354610E+04  -2.6029433E+02
    9.5800   4.7356498E+04  -2.6028943E+02
    9.5900   4.7358764E+04  -2.6028452E+02
    9.6000   4.7361431E+04  -2.6027962E+02
    9.6100   4.7364502E+04  -2.6027472E+02
    9.6200   4.7367962E+04  -2.6026982E+02
    9.6300   4.7371779E+04  -2.6026492E+02
    9.6400   4.7375909E+04  -2.6026003E+02
    9.6500   4.7380296E+04  -2.6025514E+02
    9.6600   4.7384878E+04  -2.6025026E+02
    9.6700   4.7389593E+04  -2.6024538E+02
    9.6800   4.7394379E+04  -2.6024050E+02
    9.6900   4.7399180E+04  -2.6023562E+02
    9.7000   4.7403948E+04  -2.6023074E+02
    9.7100   4.7408644E+04  -2.6022587E+02
    9.7200   4.7413237E+04  -2.6022101E+02
    9.7300   4.7417707E+04  -2.6021614E+02
    9.7400   4.7422043E+04  -2.6021128E+02
    9.7500   4.7426240E+04  -2.6020642E+02
    9.7600   4.7430301E+04  -2.6020156E+02
    9.7700   4.7434234E+04  -2.6019671E+02
    9.7800   4.7438050E+04  -2.6019186E+02
    9.7900   4.7441761E+04  -2.6018701E+02
    9.8000   4.7445381E+04  -2.6018217E+02
    9.8100   4.7448923E+04  -2.6017733E+02
    9.8200   4.7452400E+04  -2.6017249E+02
    9.8300   4.7455821E+04  -2.6016766E+02
    9.8400   4.7459192E+04  -2.6016283E+02
    9.8500   4.7462519E+04  -2.6015800E+02
    9.8600   4.7465803E+04  -2.6015317E+02
    9.8700   4.7469042E+04  -2.6014835E+02
    9.8800   4.7472232E+04  -2.6014353E+02
    9.8900   4.7475369E+04  -2.6013871E+02
    9.9000   4.7478445E+04  -2.6013390E+02
    9.9100   4.7481454E+04  -2.6012909E+02
    9.9200   4.7484391E+04  -2.6012428E+02
    9.9300   4.7487251E+04  -2.6011948E+02
    9.9400   4.7490032E+04  -2.6011468E+02
    9.9500   4.7492735E+04  -2.6010988E+02
    9.9600   4.7495363E+04  -2.6010509E+02
    9.9700   4.7497923E+04  -2.6010030E+02
    9.9800   4.7500424E+04  -2.6009551E+02
    9.9900   4.7502878E+04  -2.6009073E+02
   10.0000   4.7505299E+04  -2.6008594E+02
   10.0100   4.7507699E+04  -2.6008117E+02
   10.0200   4.7510094E+04  -2.6007639E+02
   10.0300   4.7512496E+04  -2.6007162E+02
   10.0400   4.7514920E+04  -2.6006685E+02
   10.0500   4.7517375E+04  -2.6006208E+02
   10.0600   4.7519871E+04  -2.6005732E+02
   10.0700   4.7522413E+04  -2.6005256E+02
   10.0800   4.7525006E+04  -2.6004781E+02
   10.0900   4.7527653E+04  -2.6004306E+02
   10.1000   4.7530351E+04  -2.6003831E+02
   10.1100   4.7533101E+04  -2.6003356E+02
   10.1200   4.7535898E+04  -2.6002882E+02
   10.1300   4.7538738E+04  -2.6002408E+02
   10.1400   4.7541615E+04  -2.6001934E+02
   10.1500   4.7544525E+04  -2.6001461E+02
   10.1600   4.7547462E+04  -2.6000988E+02
   10.1700   4.7550421E+04  -2.6000515E+02
   10.1800   4.7553396E+04  -2.6000043E+02
   10.1900   4.7556384E+04  -2.5999571E+02
   10.2000   4.7559381E+04  -2.5999100E+02
   10.2100   4.7562384E+04  -2.5998628E+02
   10.2200   4.7565392E+04  -2.5998157E+02
   10.2300   4.7568402E+04  -2.5997687E+02
   10.2400   4.7571413E+04  -2.5997216E+02
   10.2500   4.7574424E+04  -2.5996747E+02
   10.2600   4.7577434E+04  -2.5996277E+02
   10.2700   4.7580443E+04  -2.5995808E+02
   10.2800   4.7583450E+04  -2.5995339E+02
   10.2900   4.7586454E+04  -2.5994870E+02
   10.3000   4.7589453E+04  -2.5994402E+02
   10.3100   4.7592446E+04  -2.5993934E+02
   10.3200   4.7595430E+04  -2.5993467E+02
   10.3300   4.7598403E+04  -2.5992999E+02
   10.3400   4.7601363E+04  -2.5992532E+02
   10.3500   4.7604306E+04  -2.5992066E+02
   10.3600   4.7607230E+04  -2.5991600E+02
   10.3700   4.7610132E+04  -2.5991134E+02
   10.3800   4.7613010E+04  -2.5990668E+02
   10.3900   4.7615861E+04  -2.5990203E+02
   10.4000   4.7618684E+04  -2.5989739E+02
   10.4100   4.7621477E+04  -2.5989274E+02
   10.4200   4.7624240E+04  -2.5988810E+02
   10.4300   4.7626973E+04  -2.5988346E+02
   10.4400   4.7629676E+04  -2.5987883E+02
   10.4500   4.7632350E+04  -2.5987420E+02
