Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	M1N1FBxi	M1N1FByi	M1N1FBzi	M1N1MBxi	M1N1MByi	M1N1MBzi	M1N2FBxi	M1N2FByi	M1N2FBzi	M1N2MBxi	M1N2MByi	M1N2MBzi	M1N3FBxi	M1N3FByi	M1N3FBzi	M1N3MBxi	M1N3MByi	M1N3MBzi	M1N4FBxi	M1N4FByi	M1N4FBzi	M1N4MBxi	M1N4MByi	M1N4MBzi	M1N5FBxi	M1N5FByi	M1N5FBzi	M1N5MBxi	M1N5MByi	M1N5MBzi	M1N6FBxi	M1N6FByi	M1N6FBzi	M1N6MBxi	M1N6MByi	M1N6MBzi	M1N7FBxi	M1N7FByi	M1N7FBzi	M1N7MBxi	M1N7MByi	M1N7MBzi	M1N8FBxi	M1N8FByi	M1N8FBzi	M1N8MBxi	M1N8MByi	M1N8MBzi	M1N9FBxi	M1N9FByi	M1N9FBzi	M1N9MBxi	M1N9MByi	M1N9MBzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)	(N/m)	(N/m)	(N/m)	(N-m/m)	(N-m/m)	(N-m/m)
    0.9500	  -3.252106E+00	   5.809913E+04	  -3.469309E+04	   4.480259E+06	   2.312851E+07	   2.449174E+07	  -2.717071E+05	  -8.306354E+04	   7.905342E+04	   4.343640E+05	   5.754427E+04	   6.701498E+04	  -2.114680E+03	  -7.586284E+04	   7.015878E+04	   3.944138E+05	   5.345662E+04	   6.232630E+04	  -1.742780E+03	  -6.091621E+04	   5.243036E+04	   3.116137E+05	   4.544845E+04	   5.314646E+04	  -9.962031E+02	  -4.409130E+04	   3.466900E+04	   2.202877E+05	   3.842854E+04	   4.514407E+04	  -2.039130E+02	  -2.110568E+04	   1.525470E+04	   1.030698E+05	   3.125656E+04	   3.699684E+04	   6.936570E+02	  -3.599515E+03	   2.383993E+03	   1.716399E+04	   1.359199E+04	   1.618043E+04	   5.868068E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.0000	  -3.192051E+00	   5.924831E+04	  -3.446521E+04	   4.535440E+06	   2.321478E+07	   2.455432E+07	  -2.911408E+05	  -8.305200E+04	   7.938512E+04	   4.346419E+05	   5.743831E+04	   6.687426E+04	  -2.164322E+03	  -7.594258E+04	   7.052720E+04	   3.951179E+05	   5.337384E+04	   6.221305E+04	  -1.791801E+03	  -6.121798E+04	   5.288458E+04	   3.133232E+05	   4.539457E+04	   5.306804E+04	  -1.042666E+03	  -4.477545E+04	   3.528657E+04	   2.237020E+05	   3.827559E+04	   4.494880E+04	  -2.513079E+02	  -2.234638E+04	   1.612052E+04	   1.089818E+05	   3.279105E+04	   3.881832E+04	   7.437126E+02	  -4.372333E+03	   2.883890E+03	   2.080600E+04	   1.525535E+04	   1.816164E+04	   6.619943E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.0500	  -3.131208E+00	   6.036748E+04	  -3.416125E+04	   4.590076E+06	   2.329247E+07	   2.460685E+07	  -3.113629E+05	  -8.302664E+04	   7.970938E+04	   4.348548E+05	   5.732818E+04	   6.672881E+04	  -2.213437E+03	  -7.600591E+04	   7.088805E+04	   3.957483E+05	   5.328729E+04	   6.209543E+04	  -1.840665E+03	  -6.149649E+04	   5.332895E+04	   3.149311E+05	   4.533912E+04	   5.298764E+04	  -1.089545E+03	  -4.541588E+04	   3.588090E+04	   2.269153E+05	   3.814341E+04	   4.477799E+04	  -2.986096E+02	  -2.360218E+04	   1.699462E+04	   1.149521E+05	   3.404166E+04	   4.030089E+04	   7.785421E+02	  -5.190216E+03	   3.409315E+03	   2.464697E+04	   1.661417E+04	   1.977952E+04	   7.215532E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.1000	  -3.069592E+00	   6.145339E+04	  -3.377919E+04	   4.644107E+06	   2.336143E+07	   2.464919E+07	  -3.323705E+05	  -8.298776E+04	   8.002589E+04	   4.350030E+05	   5.721399E+04	   6.657879E+04	  -2.261905E+03	  -7.605304E+04	   7.124111E+04	   3.963055E+05	   5.319702E+04	   6.197350E+04	  -1.889269E+03	  -6.175197E+04	   5.376349E+04	   3.164386E+05	   4.528190E+04	   5.290504E+04	  -1.136773E+03	  -4.601472E+04	   3.645364E+04	   2.299388E+05	   3.802752E+04	   4.462634E+04	  -3.459351E+02	  -2.487102E+04	   1.787563E+04	   1.209707E+05	   3.495171E+04	   4.137650E+04	   7.938538E+02	  -6.049109E+03	   3.957314E+03	   2.866640E+04	   1.761606E+04	   2.097109E+04	   7.613327E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.1500	  -3.007219E+00	   6.250289E+04	  -3.331683E+04	   4.697473E+06	   2.342155E+07	   2.468125E+07	  -3.541619E+05	  -8.293566E+04	   8.033440E+04	   4.350876E+05	   5.709584E+04	   6.642434E+04	  -2.309629E+03	  -7.608425E+04	   7.158620E+04	   3.967904E+05	   5.310309E+04	   6.184737E+04	  -1.937531E+03	  -6.198471E+04	   5.418828E+04	   3.178470E+05	   4.522273E+04	   5.282005E+04	  -1.184294E+03	  -4.657387E+04	   3.700622E+04	   2.327825E+05	   3.792448E+04	   4.448977E+04	  -3.933673E+02	  -2.615086E+04	   1.876214E+04	   1.270276E+05	   3.547134E+04	   4.198509E+04	   7.853882E+02	  -6.945273E+03	   4.525193E+03	   3.284551E+04	   1.821442E+04	   2.168017E+04	   7.771785E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.2000	  -2.944104E+00	   6.351254E+04	  -3.277232E+04	   4.750116E+06	   2.347273E+07	   2.470294E+07	  -3.767293E+05	  -8.287075E+04	   8.063463E+04	   4.351095E+05	   5.697384E+04	   6.626566E+04	  -2.356485E+03	  -7.609986E+04	   7.192312E+04	   3.972039E+05	   5.300556E+04	   6.171717E+04	  -1.985343E+03	  -6.219500E+04	   5.460334E+04	   3.191580E+05	   4.516147E+04	   5.273254E+04	  -1.232033E+03	  -4.709489E+04	   3.753984E+04	   2.354547E+05	   3.783157E+04	   4.436507E+04	  -4.409546E+02	  -2.743958E+04	   1.965276E+04	   1.331126E+05	   3.555663E+04	   4.207362E+04	   7.489014E+02	  -7.875208E+03	   5.110457E+03	   3.716677E+04	   1.836788E+04	   2.185674E+04	   7.649233E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.2500	  -2.880262E+00	   6.447950E+04	  -3.214386E+04	   4.801980E+06	   2.351491E+07	   2.471423E+07	  -4.000680E+05	  -8.279338E+04	   8.092638E+04	   4.350700E+05	   5.684814E+04	   6.610293E+04	  -2.402377E+03	  -7.610020E+04	   7.225171E+04	   3.975471E+05	   5.290455E+04	   6.158303E+04	  -2.032618E+03	  -6.238320E+04	   5.500871E+04	   3.203731E+05	   4.509802E+04	   5.264240E+04	  -1.279925E+03	  -4.757921E+04	   3.805554E+04	   2.379631E+05	   3.774664E+04	   4.424970E+04	  -4.887271E+02	  -2.873510E+04	   2.054611E+04	   1.392158E+05	   3.516906E+04	   4.159541E+04	   6.801611E+02	  -8.835587E+03	   5.710758E+03	   4.161360E+04	   1.803995E+04	   2.145654E+04	   7.203927E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.3000	  -2.815711E+00	   6.539998E+04	  -3.142993E+04	   4.853010E+06	   2.354805E+07	   2.471512E+07	  -4.241633E+05	  -8.270407E+04	   8.120932E+04	   4.349702E+05	   5.671889E+04	   6.593638E+04	  -2.447162E+03	  -7.608568E+04	   7.257176E+04	   3.978215E+05	   5.280015E+04	   6.144513E+04	  -2.079236E+03	  -6.254970E+04	   5.540445E+04	   3.214941E+05	   4.503231E+04	   5.254958E+04	  -1.327891E+03	  -4.802812E+04	   3.855426E+04	   2.403143E+05	   3.766796E+04	   4.414161E+04	  -5.366955E+02	  -3.003529E+04	   2.144081E+04	   1.453268E+05	   3.427513E+04	   4.050969E+04	   5.749329E+02	  -9.823220E+03	   6.323895E+03	   4.617027E+04	   1.719877E+04	   2.044071E+04	   6.393932E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.3500	  -2.750463E+00	   6.626716E+04	  -3.062635E+04	   4.903172E+06	   2.357212E+07	   2.470558E+07	  -4.490059E+05	  -8.260325E+04	   8.148329E+04	   4.348118E+05	   5.658625E+04	   6.576623E+04	  -2.490739E+03	  -7.605673E+04	   7.288313E+04	   3.980284E+05	   5.269250E+04	   6.130365E+04	  -2.125108E+03	  -6.269490E+04	   5.579058E+04	   3.225229E+05	   4.496430E+04	   5.245404E+04	  -1.375861E+03	  -4.844279E+04	   3.903681E+04	   2.425146E+05	   3.759411E+04	   4.403914E+04	  -5.848610E+02	  -3.131554E+04	   2.232288E+04	   1.513342E+05	   3.295150E+04	   3.890775E+04	   4.366773E+02	  -1.083561E+04	   6.948163E+03	   5.082447E+04	   1.604485E+04	   1.904912E+04	   5.341882E+02	  -2.307101E+01	   1.299700E+01	   1.044753E+02	   1.225448E+02	   1.470087E+02	   8.772801E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.4000	  -2.684538E+00	   6.708160E+04	  -2.972892E+04	   4.952408E+06	   2.358713E+07	   2.468568E+07	  -4.745628E+05	  -8.249152E+04	   8.174801E+04	   4.345965E+05	   5.645040E+04	   6.559274E+04	  -2.532968E+03	  -7.601386E+04	   7.318564E+04	   3.981695E+05	   5.258175E+04	   6.115879E+04	  -2.170111E+03	  -6.281928E+04	   5.616715E+04	   3.234616E+05	   4.489397E+04	   5.235581E+04	  -1.423750E+03	  -4.882433E+04	   3.950392E+04	   2.445699E+05	   3.752396E+04	   4.394098E+04	  -6.332064E+02	  -3.237041E+04	   2.307840E+04	   1.563130E+05	   3.220091E+04	   3.799270E+04	   3.377411E+02	  -1.186914E+04	   7.582009E+03	   5.556092E+04	   1.657477E+04	   1.967765E+04	   5.499222E+02	  -2.718872E+02	   1.520078E+02	   1.227429E+03	   1.360400E+03	   1.632531E+03	   9.909784E+01	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.4500	  -2.617950E+00	   6.784289E+04	  -2.874110E+04	   5.000652E+06	   2.359318E+07	   2.465556E+07	  -5.008233E+05	  -8.236941E+04	   8.200328E+04	   4.343261E+05	   5.631155E+04	   6.541621E+04	  -2.573728E+03	  -7.595755E+04	   7.347915E+04	   3.982467E+05	   5.246804E+04	   6.101077E+04	  -2.214140E+03	  -6.292331E+04	   5.653421E+04	   3.243123E+05	   4.482135E+04	   5.225493E+04	  -1.471479E+03	  -4.917380E+04	   3.995627E+04	   2.464856E+05	   3.745659E+04	   4.384602E+04	  -6.817105E+02	  -3.328743E+04	   2.375822E+04	   1.606653E+05	   3.172020E+04	   3.740113E+04	   2.572985E+02	  -1.292050E+04	   8.222842E+03	   6.036255E+04	   1.785508E+04	   2.120754E+04	   6.230048E+02	  -6.564023E+02	   3.641842E+02	   2.954138E+03	   3.082383E+03	   3.700162E+03	   2.281985E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.5000	  -2.550717E+00	   6.854573E+04	  -2.766280E+04	   5.047858E+06	   2.359035E+07	   2.461536E+07	  -5.277661E+05	  -8.223760E+04	   8.224884E+04	   4.340026E+05	   5.616992E+04	   6.523691E+04	  -2.612872E+03	  -7.588843E+04	   7.376346E+04	   3.982619E+05	   5.235157E+04	   6.085986E+04	  -2.257065E+03	  -6.300754E+04	   5.689177E+04	   3.250773E+05	   4.474646E+04	   5.215147E+04	  -1.518952E+03	  -4.949218E+04	   4.039445E+04	   2.482668E+05	   3.739122E+04	   4.375339E+04	  -7.303375E+02	  -3.410715E+04	   2.438604E+04	   1.645779E+05	   3.137028E+04	   3.696627E+04	   1.856458E+02	  -1.398706E+04	   8.868733E+03	   6.521627E+04	   1.943656E+04	   2.310001E+04	   7.216371E+02	  -1.134173E+03	   6.244171E+02	   5.088445E+03	   4.977651E+03	   5.977052E+03	   3.739767E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.5500	  -2.482853E+00	   6.918645E+04	  -2.649397E+04	   5.093984E+06	   2.357874E+07	   2.456524E+07	  -5.553712E+05	  -8.209673E+04	   8.248449E+04	   4.336282E+05	   5.602573E+04	   6.505518E+04	  -2.650271E+03	  -7.580706E+04	   7.403846E+04	   3.982172E+05	   5.223252E+04	   6.070630E+04	  -2.298776E+03	  -6.307253E+04	   5.723988E+04	   3.257591E+05	   4.466938E+04	   5.204554E+04	  -1.566090E+03	  -4.978048E+04	   4.081902E+04	   2.499186E+05	   3.732725E+04	   4.366237E+04	  -7.790531E+02	  -3.484739E+04	   2.497248E+04	   1.681338E+05	   3.110062E+04	   3.662757E+04	   1.193146E+02	  -1.506611E+04	   9.517801E+03	   7.010873E+04	   2.110352E+04	   2.509606E+04	   8.295750E+02	  -1.685360E+03	   9.206639E+02	   7.537634E+03	   6.880428E+03	   8.264039E+03	   5.236570E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.6000	  -2.414378E+00	   6.976126E+04	  -2.523497E+04	   5.138985E+06	   2.355851E+07	   2.450541E+07	  -5.836109E+05	  -8.194753E+04	   8.271002E+04	   4.332053E+05	   5.587923E+04	   6.487134E+04	  -2.685774E+03	  -7.571412E+04	   7.430398E+04	   3.981151E+05	   5.211111E+04	   6.055041E+04	  -2.339141E+03	  -6.311888E+04	   5.757859E+04	   3.263601E+05	   4.459020E+04	   5.193727E+04	  -1.612795E+03	  -5.003964E+04	   4.123048E+04	   2.514458E+05	   3.726419E+04	   4.357240E+04	  -8.278087E+02	  -3.551891E+04	   2.552410E+04	   1.713837E+05	   3.088513E+04	   3.635373E+04	   5.653483E+01	  -1.615492E+04	   1.016824E+04	   7.502690E+04	   2.271606E+04	   2.702735E+04	   9.352214E+02	  -2.297124E+03	   1.245008E+03	   1.024128E+04	   8.676423E+03	   1.042349E+04	   6.674195E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.6500	  -2.345306E+00	   7.026694E+04	  -2.388655E+04	   5.182822E+06	   2.352984E+07	   2.443612E+07	  -6.124568E+05	  -8.179074E+04	   8.292520E+04	   4.327365E+05	   5.573070E+04	   6.468577E+04	  -2.719238E+03	  -7.561030E+04	   7.455990E+04	   3.979579E+05	   5.198757E+04	   6.039248E+04	  -2.378032E+03	  -6.314724E+04	   5.790791E+04	   3.268831E+05	   4.450902E+04	   5.182682E+04	  -1.658972E+03	  -5.027061E+04	   4.162932E+04	   2.528530E+05	   3.720164E+04	   4.348304E+04	  -8.765529E+02	  -3.612916E+04	   2.604546E+04	   1.743631E+05	   3.070818E+04	   3.612606E+04	  -3.734329E+00	  -1.725082E+04	   1.081830E+04	   7.995802E+04	   2.417273E+04	   2.877146E+04	   1.029132E+03	  -2.959959E+03	   1.591535E+03	   1.315448E+04	   1.027939E+04	   1.235121E+04	   7.968718E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.7000	  -2.275656E+00	   7.069977E+04	  -2.244921E+04	   5.225458E+06	   2.349293E+07	   2.435764E+07	  -6.418762E+05	  -8.162718E+04	   8.312986E+04	   4.322243E+05	   5.558041E+04	   6.449884E+04	  -2.750508E+03	  -7.549634E+04	   7.480606E+04	   3.977483E+05	   5.186215E+04	   6.023287E+04	  -2.415319E+03	  -6.315826E+04	   5.822790E+04	   3.273308E+05	   4.442598E+04	   5.171440E+04	  -1.704525E+03	  -5.047432E+04	   4.201596E+04	   2.541448E+05	   3.713930E+04	   4.339396E+04	  -9.252302E+02	  -3.668371E+04	   2.654001E+04	   1.770987E+05	   3.055961E+04	   3.593237E+04	  -6.215923E+01	  -1.835115E+04	   1.146631E+04	   8.488973E+04	   2.539586E+04	   3.023435E+04	   1.103042E+03	  -3.666244E+03	   1.955495E+03	   1.624118E+04	   1.162151E+04	   1.396498E+04	   9.044313E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.7500	  -2.205444E+00	   7.105656E+04	  -2.092444E+04	   5.266856E+06	   2.344803E+07	   2.427030E+07	  -6.718338E+05	  -8.145767E+04	   8.332377E+04	   4.316717E+05	   5.542867E+04	   6.431097E+04	  -2.779426E+03	  -7.537300E+04	   7.504235E+04	   3.974891E+05	   5.173511E+04	   6.007191E+04	  -2.450862E+03	  -6.315268E+04	   5.853859E+04	   3.277063E+05	   4.434125E+04	   5.160021E+04	  -1.749349E+03	  -5.065173E+04	   4.239081E+04	   2.553259E+05	   3.707695E+04	   4.330489E+04	  -9.737775E+02	  -3.718698E+04	   2.701043E+04	   1.796118E+05	   3.043245E+04	   3.576432E+04	  -1.191826E+02	  -1.945332E+04	   1.211063E+04	   8.980988E+04	   2.632451E+04	   3.134190E+04	   1.149456E+03	  -4.409556E+03	   2.332882E+03	   1.947103E+04	   1.264854E+04	   1.519868E+04	   9.830620E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.8000	  -2.134689E+00	   7.133364E+04	  -1.931348E+04	   5.306988E+06	   2.339543E+07	   2.417445E+07	  -7.022905E+05	  -8.128311E+04	   8.350673E+04	   4.310817E+05	   5.527580E+04	   6.412259E+04	  -2.805827E+03	  -7.524112E+04	   7.526862E+04	   3.971832E+05	   5.160674E+04	   5.991000E+04	  -2.484520E+03	  -6.313121E+04	   5.884001E+04	   3.280125E+05	   4.425501E+04	   5.148452E+04	  -1.793345E+03	  -5.080376E+04	   4.275425E+04	   2.564007E+05	   3.701442E+04	   4.321569E+04	  -1.022132E+03	  -3.764259E+04	   2.745895E+04	   1.819197E+05	   3.032168E+04	   3.561591E+04	  -1.751105E+02	  -2.055478E+04	   1.274969E+04	   9.470674E+04	   2.691049E+04	   3.203514E+04	   1.161388E+03	  -5.184290E+03	   2.720229E+03	   2.281761E+04	   1.331706E+04	   1.599910E+04	   1.026104E+03	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.8500	  -2.063406E+00	   7.152805E+04	  -1.761815E+04	   5.345824E+06	   2.333543E+07	   2.407050E+07	  -7.332069E+05	  -8.110441E+04	   8.367860E+04	   4.304575E+05	   5.512216E+04	   6.393415E+04	  -2.829555E+03	  -7.510152E+04	   7.548478E+04	   3.968338E+05	   5.147734E+04	   5.974753E+04	  -2.516156E+03	  -6.309466E+04	   5.913221E+04	   3.282527E+05	   4.416745E+04	   5.136757E+04	  -1.836403E+03	  -5.093136E+04	   4.310664E+04	   2.573737E+05	   3.695161E+04	   4.312624E+04	  -1.070219E+03	  -3.805362E+04	   2.788741E+04	   1.840375E+05	   3.022365E+04	   3.548277E+04	  -2.301524E+02	  -2.165302E+04	   1.338195E+04	   9.956881E+04	   2.711595E+04	   3.226743E+04	   1.132240E+03	  -5.985421E+03	   3.114450E+03	   2.625736E+04	   1.359273E+04	   1.632378E+04	   1.027198E+03	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.9000	  -1.991614E+00	   7.163618E+04	  -1.584070E+04	   5.383338E+06	   2.326837E+07	   2.395887E+07	  -7.645353E+05	  -8.092255E+04	   8.383916E+04	   4.298025E+05	   5.496809E+04	   6.374614E+04	  -2.850426E+03	  -7.495514E+04	   7.569069E+04	   3.964441E+05	   5.134725E+04	   5.958494E+04	  -2.545612E+03	  -6.304382E+04	   5.941520E+04	   3.284301E+05	   4.407879E+04	   5.124968E+04	  -1.878411E+03	  -5.103550E+04	   4.344831E+04	   2.582493E+05	   3.688848E+04	   4.303652E+04	  -1.117965E+03	  -3.842274E+04	   2.829739E+04	   1.859781E+05	   3.013560E+04	   3.536162E+04	  -2.844571E+02	  -2.274557E+04	   1.400594E+04	   1.043850E+05	   2.691187E+04	   3.200258E+04	   1.055729E+03	  -6.808370E+03	   3.512765E+03	   2.976889E+04	   1.344916E+04	   1.613968E+04	   9.802330E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    1.9500	  -1.919332E+00	   7.165488E+04	  -1.398373E+04	   5.419512E+06	   2.319462E+07	   2.384003E+07	  -7.962302E+05	  -8.073852E+04	   8.398824E+04	   4.291203E+05	   5.481399E+04	   6.355907E+04	  -2.868265E+03	  -7.480289E+04	   7.588624E+04	   3.960175E+05	   5.121679E+04	   5.942269E+04	  -2.572740E+03	  -6.297955E+04	   5.968905E+04	   3.285483E+05	   4.398928E+04	   5.113116E+04	  -1.919265E+03	  -5.111712E+04	   4.377959E+04	   2.590320E+05	   3.682502E+04	   4.294655E+04	  -1.165298E+03	  -3.875234E+04	   2.869024E+04	   1.877530E+05	   3.005545E+04	   3.524996E+04	  -3.381246E+02	  -2.383004E+04	   1.462022E+04	   1.091445E+05	   2.627698E+04	   3.121363E+04	   9.258452E+02	  -7.648903E+03	   3.912626E+03	   3.333258E+04	   1.286707E+04	   1.542222E+04	   8.793282E+02	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
    2.0000	  -1.846575E+00	   7.158075E+04	  -1.204995E+04	   5.454326E+06	   2.311460E+07	   2.371449E+07	  -8.282371E+05	  -8.055343E+04	   8.412566E+04	   4.284146E+05	   5.466026E+04	   6.337349E+04	  -2.882879E+03	  -7.464577E+04	   7.607131E+04	   3.955577E+05	   5.108634E+04	   5.926125E+04	  -2.597376E+03	  -6.290273E+04	   5.995379E+04	   3.286107E+05	   4.389918E+04	   5.101236E+04	  -1.958840E+03	  -5.117723E+04	   4.410076E+04	   2.597263E+05	   3.676128E+04	   4.285640E+04	  -1.212132E+03	  -3.904455E+04	   2.906718E+04	   1.893725E+05	   2.998158E+04	   3.514588E+04	  -3.912187E+02	  -2.489503E+04	   1.521994E+04	   1.138001E+05	   2.523458E+04	   2.992771E+04	   7.417078E+02	  -8.503069E+03	   4.311732E+03	   3.693032E+04	   1.191412E+04	   1.425255E+04	   7.292407E+02	  -9.026104E+00	   3.503560E+00	   3.675919E+01	   4.282227E+01	   5.217222E+01	   5.542229E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
