      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz 
       (s)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m)             (m) 
   17.0000   2.6624517E+00   1.9231576E-13  -9.0644414E+01   1.9101032E+00   1.7277223E-13  -9.3891733E+01   1.1577547E+00   1.5322870E-13  -9.7139053E+01   4.0540630E-01   1.3368517E-13  -1.0038637E+02
   17.0010   2.6618196E+00   1.9240362E-13  -9.0663110E+01   1.9093270E+00   1.7282293E-13  -9.3910396E+01   1.1568344E+00   1.5324224E-13  -9.7157682E+01   4.0434189E-01   1.3366155E-13  -1.0040497E+02
   17.0020   2.6611854E+00   1.9249132E-13  -9.0681810E+01   1.9085490E+00   1.7287352E-13  -9.3929063E+01   1.1559125E+00   1.5325571E-13  -9.7176315E+01   4.0327614E-01   1.3363791E-13  -1.0042357E+02
   17.0030   2.6605490E+00   1.9257888E-13  -9.0700514E+01   1.9077690E+00   1.7292399E-13  -9.3947733E+01   1.1549890E+00   1.5326911E-13  -9.7194952E+01   4.0220906E-01   1.3361423E-13  -1.0044217E+02
   17.0040   2.6599104E+00   1.9266628E-13  -9.0719220E+01   1.9069871E+00   1.7297436E-13  -9.3966407E+01   1.1540639E+00   1.5328244E-13  -9.7213593E+01   4.0114065E-01   1.3359052E-13  -1.0046078E+02
   17.0050   2.6592696E+00   1.9275352E-13  -9.0737931E+01   1.9062034E+00   1.7302461E-13  -9.3985084E+01   1.1531371E+00   1.5329570E-13  -9.7232237E+01   4.0007091E-01   1.3356679E-13  -1.0047939E+02
   17.0060   2.6586267E+00   1.9284060E-13  -9.0756645E+01   1.9054177E+00   1.7307475E-13  -9.4003765E+01   1.1522087E+00   1.5330889E-13  -9.7250885E+01   3.9899984E-01   1.3354304E-13  -1.0049800E+02
   17.0070   2.6579815E+00   1.9292753E-13  -9.0775363E+01   1.9046301E+00   1.7312477E-13  -9.4022449E+01   1.1512788E+00   1.5332201E-13  -9.7269536E+01   3.9792744E-01   1.3351926E-13  -1.0051662E+02
   17.0080   2.6573342E+00   1.9301430E-13  -9.0794084E+01   1.9038407E+00   1.7317468E-13  -9.4041137E+01   1.1503472E+00   1.5333507E-13  -9.7288191E+01   3.9685371E-01   1.3349545E-13  -1.0053525E+02
   17.0090   2.6566847E+00   1.9310092E-13  -9.0812808E+01   1.9030493E+00   1.7322448E-13  -9.4059829E+01   1.1494140E+00   1.5334805E-13  -9.7306850E+01   3.9577864E-01   1.3347162E-13  -1.0055387E+02
   17.0100   2.6560331E+00   1.9318738E-13  -9.0831536E+01   1.9022561E+00   1.7327417E-13  -9.4078524E+01   1.1484791E+00   1.5336096E-13  -9.7325512E+01   3.9470225E-01   1.3344775E-13  -1.0057250E+02
   17.0110   2.6553792E+00   1.9327369E-13  -9.0850268E+01   1.9014610E+00   1.7332375E-13  -9.4097223E+01   1.1475427E+00   1.5337380E-13  -9.7344178E+01   3.9362452E-01   1.3342386E-13  -1.0059113E+02
   17.0120   2.6547232E+00   1.9335984E-13  -9.0869003E+01   1.9006639E+00   1.7337321E-13  -9.4115925E+01   1.1466047E+00   1.5338657E-13  -9.7362848E+01   3.9254546E-01   1.3339994E-13  -1.0060977E+02
   17.0130   2.6540650E+00   1.9344585E-13  -9.0887741E+01   1.8998650E+00   1.7342256E-13  -9.4134631E+01   1.1456650E+00   1.5339927E-13  -9.7381521E+01   3.9146507E-01   1.3337598E-13  -1.0062841E+02
   17.0140   2.6534047E+00   1.9353170E-13  -9.0906483E+01   1.8990642E+00   1.7347180E-13  -9.4153341E+01   1.1447238E+00   1.5341190E-13  -9.7400198E+01   3.9038335E-01   1.3335200E-13  -1.0064705E+02
   17.0150   2.6527422E+00   1.9361739E-13  -9.0925229E+01   1.8982615E+00   1.7352092E-13  -9.4172054E+01   1.1437809E+00   1.5342446E-13  -9.7418878E+01   3.8930029E-01   1.3332800E-13  -1.0066570E+02
   17.0160   2.6520775E+00   1.9370292E-13  -9.0943978E+01   1.8974570E+00   1.7356994E-13  -9.4190770E+01   1.1428364E+00   1.5343695E-13  -9.7437562E+01   3.8821591E-01   1.3330396E-13  -1.0068435E+02
   17.0170   2.6514107E+00   1.9378830E-13  -9.0962731E+01   1.8966505E+00   1.7361884E-13  -9.4209490E+01   1.1418903E+00   1.5344937E-13  -9.7456250E+01   3.8713019E-01   1.3327990E-13  -1.0070301E+02
   17.0180   2.6507417E+00   1.9387353E-13  -9.0981487E+01   1.8958421E+00   1.7366762E-13  -9.4228214E+01   1.1409426E+00   1.5346172E-13  -9.7474941E+01   3.8604314E-01   1.3325581E-13  -1.0072167E+02
   17.0190   2.6500705E+00   1.9395859E-13  -9.1000246E+01   1.8950319E+00   1.7371629E-13  -9.4246941E+01   1.1399933E+00   1.5347399E-13  -9.7493636E+01   3.8495476E-01   1.3323170E-13  -1.0074033E+02
   17.0200   2.6493972E+00   1.9404351E-13  -9.1019009E+01   1.8942198E+00   1.7376485E-13  -9.4265672E+01   1.1390424E+00   1.5348620E-13  -9.7512335E+01   3.8386505E-01   1.3320755E-13  -1.0075900E+02
   17.0210   2.6487217E+00   1.9412827E-13  -9.1037776E+01   1.8934058E+00   1.7381330E-13  -9.4284406E+01   1.1380899E+00   1.5349834E-13  -9.7531037E+01   3.8277400E-01   1.3318337E-13  -1.0077767E+02
   17.0220   2.6480441E+00   1.9421288E-13  -9.1056546E+01   1.8925899E+00   1.7386164E-13  -9.4303144E+01   1.1371357E+00   1.5351040E-13  -9.7549742E+01   3.8168163E-01   1.3315916E-13  -1.0079634E+02
   17.0230   2.6473643E+00   1.9429733E-13  -9.1075319E+01   1.8917721E+00   1.7390986E-13  -9.4321885E+01   1.1361800E+00   1.5352239E-13  -9.7568452E+01   3.8058792E-01   1.3313492E-13  -1.0081502E+02
   17.0240   2.6466824E+00   1.9438164E-13  -9.1094096E+01   1.8909525E+00   1.7395798E-13  -9.4340630E+01   1.1352227E+00   1.5353431E-13  -9.7587164E+01   3.7949287E-01   1.3311065E-13  -1.0083370E+02
   17.0250   2.6459983E+00   1.9446578E-13  -9.1112877E+01   1.8901310E+00   1.7400597E-13  -9.4359379E+01   1.1342637E+00   1.5354616E-13  -9.7605881E+01   3.7839650E-01   1.3308636E-13  -1.0085238E+02
   17.0260   2.6453120E+00   1.9454977E-13  -9.1131661E+01   1.8893076E+00   1.7405386E-13  -9.4378131E+01   1.1333032E+00   1.5355794E-13  -9.7624601E+01   3.7729880E-01   1.3306203E-13  -1.0087107E+02
   17.0270   2.6446237E+00   1.9463360E-13  -9.1150448E+01   1.8884823E+00   1.7410163E-13  -9.4396886E+01   1.1323410E+00   1.5356965E-13  -9.7643325E+01   3.7619976E-01   1.3303768E-13  -1.0088976E+02
   17.0280   2.6439331E+00   1.9471728E-13  -9.1169239E+01   1.8876552E+00   1.7414928E-13  -9.4415645E+01   1.1313773E+00   1.5358129E-13  -9.7662052E+01   3.7509939E-01   1.3301330E-13  -1.0090846E+02
   17.0290   2.6432405E+00   1.9480080E-13  -9.1188033E+01   1.8868262E+00   1.7419683E-13  -9.4434408E+01   1.1304119E+00   1.5359286E-13  -9.7680783E+01   3.7399768E-01   1.3298889E-13  -1.0092716E+02
   17.0300   2.6425456E+00   1.9488416E-13  -9.1206831E+01   1.8859953E+00   1.7424426E-13  -9.4453174E+01   1.1294449E+00   1.5360436E-13  -9.7699517E+01   3.7289465E-01   1.3296445E-13  -1.0094586E+02
   17.0310   2.6418487E+00   1.9496738E-13  -9.1225632E+01   1.8851625E+00   1.7429158E-13  -9.4471944E+01   1.1284764E+00   1.5361578E-13  -9.7718255E+01   3.7179028E-01   1.3293998E-13  -1.0096457E+02
   17.0320   2.6411496E+00   1.9505044E-13  -9.1244437E+01   1.8843279E+00   1.7433878E-13  -9.4490717E+01   1.1275062E+00   1.5362713E-13  -9.7736997E+01   3.7068458E-01   1.3291548E-13  -1.0098328E+02
   17.0330   2.6404484E+00   1.9513335E-13  -9.1263245E+01   1.8834914E+00   1.7438588E-13  -9.4509494E+01   1.1265344E+00   1.5363841E-13  -9.7755742E+01   3.6957755E-01   1.3289094E-13  -1.0100199E+02
   17.0340   2.6397450E+00   1.9521611E-13  -9.1282057E+01   1.8826530E+00   1.7443286E-13  -9.4528274E+01   1.1255611E+00   1.5364962E-13  -9.7774491E+01   3.6846918E-01   1.3286637E-13  -1.0102071E+02
   17.0350   2.6390395E+00   1.9529871E-13  -9.1300872E+01   1.8818128E+00   1.7447973E-13  -9.4547058E+01   1.1245861E+00   1.5366075E-13  -9.7793243E+01   3.6735949E-01   1.3284177E-13  -1.0103943E+02
   17.0360   2.6383319E+00   1.9538116E-13  -9.1319691E+01   1.8809707E+00   1.7452649E-13  -9.4565845E+01   1.1236095E+00   1.5367181E-13  -9.7811999E+01   3.6624846E-01   1.3281714E-13  -1.0105815E+02
   17.0370   2.6376221E+00   1.9546345E-13  -9.1338513E+01   1.8801267E+00   1.7457313E-13  -9.4584636E+01   1.1226314E+00   1.5368281E-13  -9.7830759E+01   3.6513609E-01   1.3279249E-13  -1.0107688E+02
   17.0380   2.6369102E+00   1.9554558E-13  -9.1357339E+01   1.8792809E+00   1.7461966E-13  -9.4603430E+01   1.1216516E+00   1.5369373E-13  -9.7849522E+01   3.6402240E-01   1.3276780E-13  -1.0109561E+02
   17.0390   2.6361962E+00   1.9562756E-13  -9.1376168E+01   1.8784332E+00   1.7466607E-13  -9.4622228E+01   1.1206703E+00   1.5370458E-13  -9.7868288E+01   3.6290737E-01   1.3274308E-13  -1.0111435E+02
   17.0400   2.6354800E+00   1.9570939E-13  -9.1395000E+01   1.8775837E+00   1.7471237E-13  -9.4641029E+01   1.1196873E+00   1.5371535E-13  -9.7887059E+01   3.6179101E-01   1.3271833E-13  -1.0113309E+02
   17.0410   2.6347618E+00   1.9579107E-13  -9.1413836E+01   1.8767323E+00   1.7475856E-13  -9.4659834E+01   1.1187028E+00   1.5372606E-13  -9.7905832E+01   3.6067332E-01   1.3269355E-13  -1.0115183E+02
   17.0420   2.6340414E+00   1.9587259E-13  -9.1432676E+01   1.8758790E+00   1.7480464E-13  -9.4678643E+01   1.1177166E+00   1.5373669E-13  -9.7924610E+01   3.5955429E-01   1.3266874E-13  -1.0117058E+02
   17.0430   2.6333189E+00   1.9595396E-13  -9.1451519E+01   1.8750239E+00   1.7485060E-13  -9.4697455E+01   1.1167289E+00   1.5374725E-13  -9.7943391E+01   3.5843394E-01   1.3264389E-13  -1.0118933E+02
   17.0440   2.6325942E+00   1.9603517E-13  -9.1470365E+01   1.8741669E+00   1.7489645E-13  -9.4716270E+01   1.1157395E+00   1.5375773E-13  -9.7962175E+01   3.5731225E-01   1.3261901E-13  -1.0120808E+02
   17.0450   2.6318675E+00   1.9611624E-13  -9.1489215E+01   1.8733080E+00   1.7494219E-13  -9.4735089E+01   1.1147486E+00   1.5376814E-13  -9.7980963E+01   3.5618922E-01   1.3259409E-13  -1.0122684E+02
   17.0460   2.6311386E+00   1.9619715E-13  -9.1508068E+01   1.8724473E+00   1.7498781E-13  -9.4753911E+01   1.1137561E+00   1.5377848E-13  -9.7999755E+01   3.5506487E-01   1.3256915E-13  -1.0124560E+02
   17.0470   2.6304076E+00   1.9627790E-13  -9.1526925E+01   1.8715848E+00   1.7503332E-13  -9.4772737E+01   1.1127619E+00   1.5378875E-13  -9.8018550E+01   3.5393918E-01   1.3254418E-13  -1.0126436E+02
   17.0480   2.6296745E+00   1.9635849E-13  -9.1545785E+01   1.8707204E+00   1.7507872E-13  -9.4791567E+01   1.1117662E+00   1.5379895E-13  -9.8037349E+01   3.5281216E-01   1.3251918E-13  -1.0128313E+02
   17.0490   2.6289393E+00   1.9643893E-13  -9.1564648E+01   1.8698541E+00   1.7512400E-13  -9.4810400E+01   1.1107689E+00   1.5380907E-13  -9.8056151E+01   3.5168381E-01   1.3249415E-13  -1.0130190E+02
   17.0500   2.6282020E+00   1.9651922E-13  -9.1583515E+01   1.8689860E+00   1.7516917E-13  -9.4829236E+01   1.1097700E+00   1.5381913E-13  -9.8074957E+01   3.5055412E-01   1.3246908E-13  -1.0132068E+02
   17.0510   2.6274626E+00   1.9659935E-13  -9.1602386E+01   1.8681161E+00   1.7521423E-13  -9.4848076E+01   1.1087695E+00   1.5382910E-13  -9.8093766E+01   3.4942311E-01   1.3244398E-13  -1.0133946E+02
   17.0520   2.6267210E+00   1.9667933E-13  -9.1621260E+01   1.8672442E+00   1.7525917E-13  -9.4866919E+01   1.1077675E+00   1.5383901E-13  -9.8112579E+01   3.4829076E-01   1.3241885E-13  -1.0135824E+02
   17.0530   2.6259774E+00   1.9675916E-13  -9.1640137E+01   1.8663706E+00   1.7530400E-13  -9.4885766E+01   1.1067638E+00   1.5384884E-13  -9.8131396E+01   3.4715708E-01   1.3239369E-13  -1.0137702E+02
   17.0540   2.6252316E+00   1.9683884E-13  -9.1659018E+01   1.8654951E+00   1.7534872E-13  -9.4904617E+01   1.1057585E+00   1.5385860E-13  -9.8150216E+01   3.4602206E-01   1.3236849E-13  -1.0139581E+02
   17.0550   2.6244838E+00   1.9691836E-13  -9.1677902E+01   1.8646177E+00   1.7539332E-13  -9.4923471E+01   1.1047517E+00   1.5386829E-13  -9.8169039E+01   3.4488571E-01   1.3234325E-13  -1.0141461E+02
   17.0560   2.6237338E+00   1.9699774E-13  -9.1696790E+01   1.8637386E+00   1.7543782E-13  -9.4942328E+01   1.1037433E+00   1.5387790E-13  -9.8187866E+01   3.4374804E-01   1.3231798E-13  -1.0143340E+02
   17.0570   2.6229818E+00   1.9707695E-13  -9.1715681E+01   1.8628575E+00   1.7548219E-13  -9.4961189E+01   1.1027332E+00   1.5388744E-13  -9.8206697E+01   3.4260903E-01   1.3229268E-13  -1.0145220E+02
   17.0580   2.6222277E+00   1.9715601E-13  -9.1734575E+01   1.8619746E+00   1.7552646E-13  -9.4980053E+01   1.1017216E+00   1.5389690E-13  -9.8225531E+01   3.4146868E-01   1.3226735E-13  -1.0147101E+02
   17.0590   2.6214714E+00   1.9723492E-13  -9.1753473E+01   1.8610899E+00   1.7557061E-13  -9.4998921E+01   1.1007084E+00   1.5390630E-13  -9.8244369E+01   3.4032701E-01   1.3224199E-13  -1.0148982E+02
   17.0600   2.6207131E+00   1.9731367E-13  -9.1772374E+01   1.8602034E+00   1.7561464E-13  -9.5017792E+01   1.0996937E+00   1.5391562E-13  -9.8263210E+01   3.3918400E-01   1.3221659E-13  -1.0150863E+02
   17.0610   2.6199527E+00   1.9739227E-13  -9.1791279E+01   1.8593150E+00   1.7565856E-13  -9.5036667E+01   1.0986773E+00   1.5392486E-13  -9.8282055E+01   3.3803966E-01   1.3219116E-13  -1.0152744E+02
   17.0620   2.6191901E+00   1.9747071E-13  -9.1810187E+01   1.8584247E+00   1.7570237E-13  -9.5055545E+01   1.0976593E+00   1.5393404E-13  -9.8300903E+01   3.3689399E-01   1.3216570E-13  -1.0154626E+02
   17.0630   2.6184255E+00   1.9754900E-13  -9.1829099E+01   1.8575327E+00   1.7574607E-13  -9.5074427E+01   1.0966398E+00   1.5394314E-13  -9.8319755E+01   3.3574699E-01   1.3214021E-13  -1.0156508E+02
   17.0640   2.6176588E+00   1.9762714E-13  -9.1848014E+01   1.8566388E+00   1.7578965E-13  -9.5093312E+01   1.0956187E+00   1.5395216E-13  -9.8338610E+01   3.3459865E-01   1.3211467E-13  -1.0158391E+02
   17.0650   2.6168901E+00   1.9770513E-13  -9.1866932E+01   1.8557430E+00   1.7583312E-13  -9.5112201E+01   1.0945960E+00   1.5396111E-13  -9.8357469E+01   3.3344899E-01   1.3208910E-13  -1.0160274E+02
   17.0660   2.6161192E+00   1.9778297E-13  -9.1885854E+01   1.8548454E+00   1.7587648E-13  -9.5131093E+01   1.0935717E+00   1.5396999E-13  -9.8376332E+01   3.3229799E-01   1.3206350E-13  -1.0162157E+02
   17.0670   2.6153463E+00   1.9786066E-13  -9.1904780E+01   1.8539460E+00   1.7591972E-13  -9.5149989E+01   1.0925458E+00   1.5397879E-13  -9.8395198E+01   3.3114566E-01   1.3203786E-13  -1.0164041E+02
   17.0680   2.6145712E+00   1.9793819E-13  -9.1923708E+01   1.8530448E+00   1.7596285E-13  -9.5168888E+01   1.0915184E+00   1.5398752E-13  -9.8414067E+01   3.2999200E-01   1.3201219E-13  -1.0165925E+02
   17.0690   2.6137941E+00   1.9801556E-13  -9.1942640E+01   1.8521417E+00   1.7600587E-13  -9.5187790E+01   1.0904893E+00   1.5399618E-13  -9.8432940E+01   3.2883700E-01   1.3198648E-13  -1.0167809E+02
   17.0700   2.6130149E+00   1.9809279E-13  -9.1961576E+01   1.8512368E+00   1.7604877E-13  -9.5206696E+01   1.0894587E+00   1.5400476E-13  -9.8451816E+01   3.2768068E-01   1.3196075E-13  -1.0169694E+02
   17.0710   2.6122337E+00   1.9816985E-13  -9.1980515E+01   1.8503301E+00   1.7609156E-13  -9.5225606E+01   1.0884265E+00   1.5401327E-13  -9.8470696E+01   3.2652302E-01   1.3193498E-13  -1.0171579E+02
   17.0720   2.6114503E+00   1.9824677E-13  -9.1999457E+01   1.8494215E+00   1.7613423E-13  -9.5244519E+01   1.0873928E+00   1.5402170E-13  -9.8489580E+01   3.2536403E-01   1.3190917E-13  -1.0173464E+02
   17.0730   2.6106649E+00   1.9832353E-13  -9.2018403E+01   1.8485112E+00   1.7617679E-13  -9.5263435E+01   1.0863574E+00   1.5403006E-13  -9.8508467E+01   3.2420372E-01   1.3188333E-13  -1.0175350E+02
   17.0740   2.6098774E+00   1.9840014E-13  -9.2037352E+01   1.8475990E+00   1.7621924E-13  -9.5282355E+01   1.0853205E+00   1.5403835E-13  -9.8527358E+01   3.2304207E-01   1.3185745E-13  -1.0177236E+02
   17.0750   2.6090879E+00   1.9847659E-13  -9.2056304E+01   1.8466849E+00   1.7626158E-13  -9.5301278E+01   1.0842820E+00   1.5404656E-13  -9.8546252E+01   3.2187908E-01   1.3183154E-13  -1.0179122E+02
   17.0760   2.6082963E+00   1.9855290E-13  -9.2075260E+01   1.8457691E+00   1.7630380E-13  -9.5320205E+01   1.0832419E+00   1.5405469E-13  -9.8565149E+01   3.2071477E-01   1.3180559E-13  -1.0181009E+02
   17.0770   2.6075026E+00   1.9862906E-13  -9.2094220E+01   1.8448514E+00   1.7634591E-13  -9.5339135E+01   1.0822002E+00   1.5406275E-13  -9.8584050E+01   3.1954913E-01   1.3177960E-13  -1.0182897E+02
   17.0780   2.6067068E+00   1.9870506E-13  -9.2113182E+01   1.8439319E+00   1.7638790E-13  -9.5358069E+01   1.0811570E+00   1.5407074E-13  -9.8602955E+01   3.1838216E-01   1.3175358E-13  -1.0184784E+02
   17.0790   2.6059090E+00   1.9878091E-13  -9.2132149E+01   1.8430106E+00   1.7642978E-13  -9.5377006E+01   1.0801122E+00   1.5407865E-13  -9.8621863E+01   3.1721385E-01   1.3172752E-13  -1.0186672E+02
   17.0800   2.6051091E+00   1.9885661E-13  -9.2151118E+01   1.8420875E+00   1.7647155E-13  -9.5395946E+01   1.0790658E+00   1.5408649E-13  -9.8640774E+01   3.1604422E-01   1.3170143E-13  -1.0188560E+02
   17.0810   2.6043072E+00   1.9893215E-13  -9.2170091E+01   1.8411625E+00   1.7651320E-13  -9.5414890E+01   1.0780178E+00   1.5409425E-13  -9.8659689E+01   3.1487325E-01   1.3167531E-13  -1.0190449E+02
   17.0820   2.6035032E+00   1.9900754E-13  -9.2189067E+01   1.8402357E+00   1.7655474E-13  -9.5433838E+01   1.0769683E+00   1.5410194E-13  -9.8678608E+01   3.1370095E-01   1.3164915E-13  -1.0192338E+02
   17.0830   2.6026971E+00   1.9908277E-13  -9.2208047E+01   1.8393072E+00   1.7659616E-13  -9.5452789E+01   1.0759172E+00   1.5410956E-13  -9.8697530E+01   3.1252733E-01   1.3162295E-13  -1.0194227E+02
   17.0840   2.6018890E+00   1.9915785E-13  -9.2227030E+01   1.8383768E+00   1.7663747E-13  -9.5471743E+01   1.0748645E+00   1.5411710E-13  -9.8716456E+01   3.1135237E-01   1.3159672E-13  -1.0196117E+02
   17.0850   2.6010788E+00   1.9923278E-13  -9.2246017E+01   1.8374446E+00   1.7667867E-13  -9.5490701E+01   1.0738103E+00   1.5412456E-13  -9.8735385E+01   3.1017608E-01   1.3157046E-13  -1.0198007E+02
   17.0860   2.6002666E+00   1.9930756E-13  -9.2265006E+01   1.8365105E+00   1.7671976E-13  -9.5509662E+01   1.0727545E+00   1.5413195E-13  -9.8754317E+01   3.0899846E-01   1.3154415E-13  -1.0199897E+02
   17.0870   2.5994523E+00   1.9938219E-13  -9.2284000E+01   1.8355747E+00   1.7676073E-13  -9.5528626E+01   1.0716971E+00   1.5413927E-13  -9.8773253E+01   3.0781952E-01   1.3151781E-13  -1.0201788E+02
   17.0880   2.5986360E+00   1.9945667E-13  -9.2302996E+01   1.8346371E+00   1.7680159E-13  -9.5547594E+01   1.0706381E+00   1.5414650E-13  -9.8792193E+01   3.0663924E-01   1.3149142E-13  -1.0203679E+02
   17.0890   2.5978176E+00   1.9953100E-13  -9.2321996E+01   1.8336976E+00   1.7684233E-13  -9.5566566E+01   1.0695776E+00   1.5415367E-13  -9.8811136E+01   3.0545763E-01   1.3146500E-13  -1.0205571E+02
   17.0900   2.5969972E+00   1.9960517E-13  -9.2341000E+01   1.8327564E+00   1.7688296E-13  -9.5585541E+01   1.0685155E+00   1.5416075E-13  -9.8830082E+01   3.0427470E-01   1.3143855E-13  -1.0207462E+02
   17.0910   2.5961747E+00   1.9967919E-13  -9.2360006E+01   1.8318133E+00   1.7692348E-13  -9.5604519E+01   1.0674518E+00   1.5416777E-13  -9.8849032E+01   3.0309043E-01   1.3141206E-13  -1.0209354E+02
   17.0920   2.5953502E+00   1.9975305E-13  -9.2379017E+01   1.8308684E+00   1.7696388E-13  -9.5623501E+01   1.0663866E+00   1.5417471E-13  -9.8867985E+01   3.0190483E-01   1.3138554E-13  -1.0211247E+02
   17.0930   2.5945237E+00   1.9982676E-13  -9.2398030E+01   1.8299217E+00   1.7700416E-13  -9.5642486E+01   1.0653198E+00   1.5418157E-13  -9.8886942E+01   3.0071791E-01   1.3135898E-13  -1.0213140E+02
   17.0940   2.5936951E+00   1.9990031E-13  -9.2417047E+01   1.8289733E+00   1.7704434E-13  -9.5661475E+01   1.0642514E+00   1.5418836E-13  -9.8905903E+01   2.9952966E-01   1.3133239E-13  -1.0215033E+02
   17.0950   2.5928645E+00   1.9997372E-13  -9.2436067E+01   1.8280230E+00   1.7708440E-13  -9.5680467E+01   1.0631815E+00   1.5419507E-13  -9.8924866E+01   2.9834007E-01   1.3130575E-13  -1.0216927E+02
   17.0960   2.5920318E+00   2.0004697E-13  -9.2455091E+01   1.8270709E+00   1.7712434E-13  -9.5699462E+01   1.0621100E+00   1.5420171E-13  -9.8943834E+01   2.9714916E-01   1.3127908E-13  -1.0218821E+02
   17.0970   2.5911971E+00   2.0012007E-13  -9.2474118E+01   1.8261170E+00   1.7716417E-13  -9.5718461E+01   1.0610369E+00   1.5420827E-13  -9.8962805E+01   2.9595692E-01   1.3125238E-13  -1.0220715E+02
   17.0980   2.5903604E+00   2.0019303E-13  -9.2493148E+01   1.8251613E+00   1.7720389E-13  -9.5737463E+01   1.0599623E+00   1.5421476E-13  -9.8981779E+01   2.9476335E-01   1.3122563E-13  -1.0222609E+02
   17.0990   2.5895216E+00   2.0026583E-13  -9.2512182E+01   1.8242039E+00   1.7724350E-13  -9.5756469E+01   1.0588861E+00   1.5422117E-13  -9.9000756E+01   2.9356845E-01   1.3119884E-13  -1.0224504E+02
   17.1000   2.5886808E+00   2.0033848E-13  -9.2531219E+01   1.8232446E+00   1.7728299E-13  -9.5775478E+01   1.0578084E+00   1.5422750E-13  -9.9019738E+01   2.9237223E-01   1.3117201E-13  -1.0226400E+02
   17.1010   2.5878380E+00   2.0041098E-13  -9.2550259E+01   1.8222835E+00   1.7732237E-13  -9.5794491E+01   1.0567291E+00   1.5423376E-13  -9.9038722E+01   2.9117467E-01   1.3114515E-13  -1.0228295E+02
   17.1020   2.5869931E+00   2.0048332E-13  -9.2569303E+01   1.8213206E+00   1.7736163E-13  -9.5813507E+01   1.0556482E+00   1.5423994E-13  -9.9057710E+01   2.8997579E-01   1.3111826E-13  -1.0230191E+02
   17.1030   2.5861462E+00   2.0055551E-13  -9.2588350E+01   1.8203560E+00   1.7740078E-13  -9.5832526E+01   1.0545657E+00   1.5424605E-13  -9.9076702E+01   2.8877558E-01   1.3109133E-13  -1.0232088E+02
   17.1040   2.5852973E+00   2.0062754E-13  -9.2607401E+01   1.8193895E+00   1.7743981E-13  -9.5851549E+01   1.0534817E+00   1.5425209E-13  -9.9095697E+01   2.8757404E-01   1.3106436E-13  -1.0233984E+02
   17.1050   2.5844464E+00   2.0069942E-13  -9.2626455E+01   1.8184213E+00   1.7747873E-13  -9.5870575E+01   1.0523962E+00   1.5425804E-13  -9.9114695E+01   2.8637117E-01   1.3103736E-13  -1.0235882E+02
   17.1060   2.5835934E+00   2.0077115E-13  -9.2645512E+01   1.8174513E+00   1.7751754E-13  -9.5889604E+01   1.0513091E+00   1.5426392E-13  -9.9133697E+01   2.8516698E-01   1.3101031E-13  -1.0237779E+02
   17.1070   2.5827384E+00   2.0084273E-13  -9.2664572E+01   1.8164794E+00   1.7755623E-13  -9.5908637E+01   1.0502204E+00   1.5426973E-13  -9.9152703E+01   2.8396145E-01   1.3098323E-13  -1.0239677E+02
   17.1080   2.5818815E+00   2.0091416E-13  -9.2683636E+01   1.8155058E+00   1.7759481E-13  -9.5927674E+01   1.0491302E+00   1.5427546E-13  -9.9171711E+01   2.8275461E-01   1.3095611E-13  -1.0241575E+02
   17.1090   2.5810224E+00   2.0098543E-13  -9.2702703E+01   1.8145304E+00   1.7763327E-13  -9.5946714E+01   1.0480384E+00   1.5428111E-13  -9.9190724E+01   2.8154643E-01   1.3092895E-13  -1.0243473E+02
   17.1100   2.5801614E+00   2.0105656E-13  -9.2721774E+01   1.8135532E+00   1.7767162E-13  -9.5965757E+01   1.0469450E+00   1.5428669E-13  -9.9209739E+01   2.8033693E-01   1.3090175E-13  -1.0245372E+02
   17.1110   2.5792984E+00   2.0112754E-13  -9.2740848E+01   1.8125743E+00   1.7770986E-13  -9.5984803E+01   1.0458501E+00   1.5429218E-13  -9.9228759E+01   2.7912610E-01   1.3087451E-13  -1.0247271E+02
   17.1120   2.5784333E+00   2.0119837E-13  -9.2759925E+01   1.8115935E+00   1.7774799E-13  -9.6003853E+01   1.0447537E+00   1.5429760E-13  -9.9247781E+01   2.7791394E-01   1.3084722E-13  -1.0249171E+02
   17.1130   2.5775663E+00   2.0126905E-13  -9.2779006E+01   1.8106110E+00   1.7778600E-13  -9.6022907E+01   1.0436557E+00   1.5430295E-13  -9.9266807E+01   2.7670046E-01   1.3081990E-13  -1.0251071E+02
   17.1140   2.5766972E+00   2.0133957E-13  -9.2798090E+01   1.8096267E+00   1.7782389E-13  -9.6041963E+01   1.0425561E+00   1.5430822E-13  -9.9285837E+01   2.7548565E-01   1.3079255E-13  -1.0252971E+02
   17.1150   2.5758261E+00   2.0140993E-13  -9.2817177E+01   1.8086406E+00   1.7786167E-13  -9.6061023E+01   1.0414550E+00   1.5431341E-13  -9.9304870E+01   2.7426951E-01   1.3076516E-13  -1.0254872E+02
   17.1160   2.5749530E+00   2.0148015E-13  -9.2836268E+01   1.8076527E+00   1.7789934E-13  -9.6080087E+01   1.0403523E+00   1.5431853E-13  -9.9323906E+01   2.7305205E-01   1.3073773E-13  -1.0256772E+02
