
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 09-Aug-2024 at 15:53:23.

 
 
 
      Time       LINE2NBPZ       LINE2NBPX       LINE3NBPZ       LINE3NBPX
       (s)             (m)             (m)             (m)             (m)
    0.3030  -1.9933512E+01  -8.5388720E-01  -2.0764072E+01   5.2917051E-01
    0.3040  -1.9932983E+01  -8.5886121E-01  -2.0767097E+01   5.2958930E-01
    0.3050  -1.9932489E+01  -8.6385816E-01  -2.0770124E+01   5.3000510E-01
    0.3060  -1.9932030E+01  -8.6887896E-01  -2.0773157E+01   5.3041798E-01
    0.3070  -1.9931602E+01  -8.7392426E-01  -2.0776192E+01   5.3082788E-01
    0.3080  -1.9931204E+01  -8.7899446E-01  -2.0779228E+01   5.3123486E-01
    0.3090  -1.9930834E+01  -8.8408935E-01  -2.0782270E+01   5.3163892E-01
    0.3100  -1.9930487E+01  -8.8920796E-01  -2.0785313E+01   5.3204006E-01
    0.3110  -1.9930157E+01  -8.9434892E-01  -2.0788361E+01   5.3243828E-01
    0.3120  -1.9929836E+01  -8.9950979E-01  -2.0791410E+01   5.3283358E-01
    0.3130  -1.9929520E+01  -9.0468770E-01  -2.0794464E+01   5.3322589E-01
    0.3140  -1.9929199E+01  -9.0987897E-01  -2.0797520E+01   5.3361529E-01
    0.3150  -1.9928864E+01  -9.1507947E-01  -2.0800579E+01   5.3400183E-01
    0.3160  -1.9928507E+01  -9.2028493E-01  -2.0803642E+01   5.3438538E-01
    0.3170  -1.9928120E+01  -9.2549086E-01  -2.0806707E+01   5.3476602E-01
    0.3180  -1.9927694E+01  -9.3069309E-01  -2.0809776E+01   5.3514373E-01
    0.3190  -1.9927225E+01  -9.3588793E-01  -2.0812849E+01   5.3551853E-01
    0.3200  -1.9926706E+01  -9.4107223E-01  -2.0815924E+01   5.3589040E-01
    0.3210  -1.9926136E+01  -9.4624400E-01  -2.0819000E+01   5.3625935E-01
    0.3220  -1.9925510E+01  -9.5140225E-01  -2.0822083E+01   5.3662539E-01
    0.3230  -1.9924831E+01  -9.5654720E-01  -2.0825167E+01   5.3698844E-01
    0.3240  -1.9924103E+01  -9.6168041E-01  -2.0828253E+01   5.3734863E-01
    0.3250  -1.9923328E+01  -9.6680474E-01  -2.0831343E+01   5.3770596E-01
    0.3260  -1.9922516E+01  -9.7192413E-01  -2.0834436E+01   5.3806031E-01
    0.3270  -1.9921675E+01  -9.7704351E-01  -2.0837532E+01   5.3841174E-01
    0.3280  -1.9920811E+01  -9.8216861E-01  -2.0840631E+01   5.3876024E-01
    0.3290  -1.9919939E+01  -9.8730546E-01  -2.0843735E+01   5.3910589E-01
    0.3300  -1.9919067E+01  -9.9246025E-01  -2.0846840E+01   5.3944856E-01
    0.3310  -1.9918205E+01  -9.9763888E-01  -2.0849947E+01   5.3978837E-01
    0.3320  -1.9917364E+01  -1.0028467E+00  -2.0853060E+01   5.4012525E-01
    0.3330  -1.9916553E+01  -1.0080881E+00  -2.0856174E+01   5.4045922E-01
    0.3340  -1.9915775E+01  -1.0133666E+00  -2.0859291E+01   5.4079032E-01
    0.3350  -1.9915039E+01  -1.0186837E+00  -2.0862411E+01   5.4111844E-01
    0.3360  -1.9914345E+01  -1.0240402E+00  -2.0865536E+01   5.4144371E-01
    0.3370  -1.9913691E+01  -1.0294349E+00  -2.0868662E+01   5.4176605E-01
    0.3380  -1.9913078E+01  -1.0348655E+00  -2.0871792E+01   5.4208553E-01
    0.3390  -1.9912502E+01  -1.0403283E+00  -2.0874924E+01   5.4240209E-01
    0.3400  -1.9911955E+01  -1.0458184E+00  -2.0878059E+01   5.4271573E-01
    0.3410  -1.9911430E+01  -1.0513306E+00  -2.0881197E+01   5.4302645E-01
    0.3420  -1.9910921E+01  -1.0568588E+00  -2.0884340E+01   5.4333431E-01
    0.3430  -1.9910419E+01  -1.0623972E+00  -2.0887484E+01   5.4363924E-01
    0.3440  -1.9909916E+01  -1.0679405E+00  -2.0890631E+01   5.4394132E-01
    0.3450  -1.9909405E+01  -1.0734835E+00  -2.0893782E+01   5.4424047E-01
    0.3460  -1.9908876E+01  -1.0790224E+00  -2.0896935E+01   5.4453671E-01
    0.3470  -1.9908327E+01  -1.0845546E+00  -2.0900091E+01   5.4483008E-01
    0.3480  -1.9907755E+01  -1.0900786E+00  -2.0903252E+01   5.4512060E-01
    0.3490  -1.9907158E+01  -1.0955944E+00  -2.0906414E+01   5.4540819E-01
    0.3500  -1.9906534E+01  -1.1011037E+00  -2.0909578E+01   5.4569286E-01
    0.3510  -1.9905888E+01  -1.1066089E+00  -2.0912748E+01   5.4597467E-01
    0.3520  -1.9905222E+01  -1.1121137E+00  -2.0915918E+01   5.4625362E-01
    0.3530  -1.9904541E+01  -1.1176227E+00  -2.0919092E+01   5.4652965E-01
    0.3540  -1.9903849E+01  -1.1231411E+00  -2.0922270E+01   5.4680282E-01
    0.3550  -1.9903151E+01  -1.1286738E+00  -2.0925449E+01   5.4707307E-01
    0.3560  -1.9902454E+01  -1.1342258E+00  -2.0928633E+01   5.4734045E-01
    0.3570  -1.9901762E+01  -1.1398017E+00  -2.0931820E+01   5.4760498E-01
    0.3580  -1.9901079E+01  -1.1454051E+00  -2.0935009E+01   5.4786658E-01
    0.3590  -1.9900410E+01  -1.1510383E+00  -2.0938200E+01   5.4812533E-01
    0.3600  -1.9899752E+01  -1.1567029E+00  -2.0941395E+01   5.4838121E-01
    0.3610  -1.9899107E+01  -1.1623989E+00  -2.0944593E+01   5.4863417E-01
    0.3620  -1.9898472E+01  -1.1681253E+00  -2.0947794E+01   5.4888433E-01
    0.3630  -1.9897844E+01  -1.1738795E+00  -2.0950996E+01   5.4913157E-01
    0.3640  -1.9897219E+01  -1.1796582E+00  -2.0954205E+01   5.4937595E-01
    0.3650  -1.9896591E+01  -1.1854572E+00  -2.0957413E+01   5.4961741E-01
    0.3660  -1.9895954E+01  -1.1912717E+00  -2.0960625E+01   5.4985607E-01
    0.3670  -1.9895302E+01  -1.1970966E+00  -2.0963840E+01   5.5009180E-01
    0.3680  -1.9894629E+01  -1.2029271E+00  -2.0967058E+01   5.5032474E-01
    0.3690  -1.9893929E+01  -1.2087586E+00  -2.0970280E+01   5.5055475E-01
    0.3700  -1.9893198E+01  -1.2145871E+00  -2.0973503E+01   5.5078191E-01
    0.3710  -1.9892433E+01  -1.2204093E+00  -2.0976730E+01   5.5100620E-01
    0.3720  -1.9891632E+01  -1.2262231E+00  -2.0979961E+01   5.5122763E-01
    0.3730  -1.9890797E+01  -1.2320275E+00  -2.0983192E+01   5.5144626E-01
    0.3740  -1.9889929E+01  -1.2378225E+00  -2.0986429E+01   5.5166197E-01
    0.3750  -1.9889030E+01  -1.2436091E+00  -2.0989668E+01   5.5187482E-01
    0.3760  -1.9888107E+01  -1.2493891E+00  -2.0992908E+01   5.5208480E-01
    0.3770  -1.9887167E+01  -1.2551655E+00  -2.0996153E+01   5.5229199E-01
    0.3780  -1.9886215E+01  -1.2609413E+00  -2.0999399E+01   5.5249625E-01
    0.3790  -1.9885260E+01  -1.2667203E+00  -2.1002649E+01   5.5269772E-01
    0.3800  -1.9884306E+01  -1.2725060E+00  -2.1005901E+01   5.5289626E-01
    0.3810  -1.9883366E+01  -1.2783021E+00  -2.1009157E+01   5.5309200E-01
    0.3820  -1.9882442E+01  -1.2841116E+00  -2.1012415E+01   5.5328488E-01
    0.3830  -1.9881544E+01  -1.2899373E+00  -2.1015676E+01   5.5347496E-01
    0.3840  -1.9880674E+01  -1.2957813E+00  -2.1018942E+01   5.5366212E-01
    0.3850  -1.9879839E+01  -1.3016447E+00  -2.1022207E+01   5.5384648E-01
    0.3860  -1.9879036E+01  -1.3075285E+00  -2.1025478E+01   5.5402797E-01
    0.3870  -1.9878271E+01  -1.3134327E+00  -2.1028751E+01   5.5420667E-01
    0.3880  -1.9877541E+01  -1.3193567E+00  -2.1032026E+01   5.5438250E-01
    0.3890  -1.9876846E+01  -1.3252995E+00  -2.1035305E+01   5.5455548E-01
    0.3900  -1.9876184E+01  -1.3312598E+00  -2.1038586E+01   5.5472559E-01
    0.3910  -1.9875551E+01  -1.3372363E+00  -2.1041868E+01   5.5489290E-01
    0.3920  -1.9874943E+01  -1.3432271E+00  -2.1045156E+01   5.5505741E-01
    0.3930  -1.9874357E+01  -1.3492308E+00  -2.1048445E+01   5.5521905E-01
    0.3940  -1.9873789E+01  -1.3552461E+00  -2.1051737E+01   5.5537784E-01
    0.3950  -1.9873234E+01  -1.3612715E+00  -2.1055033E+01   5.5553383E-01
    0.3960  -1.9872688E+01  -1.3673060E+00  -2.1058331E+01   5.5568695E-01
    0.3970  -1.9872147E+01  -1.3733490E+00  -2.1061632E+01   5.5583727E-01
    0.3980  -1.9871607E+01  -1.3793993E+00  -2.1064936E+01   5.5598480E-01
    0.3990  -1.9871061E+01  -1.3854564E+00  -2.1068241E+01   5.5612946E-01
    0.4000  -1.9870506E+01  -1.3915198E+00  -2.1071550E+01   5.5627131E-01
    0.4010  -1.9869940E+01  -1.3975885E+00  -2.1074862E+01   5.5641031E-01
    0.4020  -1.9869358E+01  -1.4036616E+00  -2.1078176E+01   5.5654651E-01
    0.4030  -1.9868755E+01  -1.4097378E+00  -2.1081493E+01   5.5667990E-01
    0.4040  -1.9868128E+01  -1.4158159E+00  -2.1084814E+01   5.5681044E-01
    0.4050  -1.9867472E+01  -1.4218943E+00  -2.1088137E+01   5.5693823E-01
    0.4060  -1.9866783E+01  -1.4279716E+00  -2.1091463E+01   5.5706316E-01
    0.4070  -1.9866060E+01  -1.4340461E+00  -2.1094791E+01   5.5718523E-01
    0.4080  -1.9865303E+01  -1.4401168E+00  -2.1098124E+01   5.5730456E-01
    0.4090  -1.9864506E+01  -1.4461823E+00  -2.1101458E+01   5.5742109E-01
    0.4100  -1.9863670E+01  -1.4522419E+00  -2.1104794E+01   5.5753475E-01
    0.4110  -1.9862799E+01  -1.4582951E+00  -2.1108133E+01   5.5764562E-01
    0.4120  -1.9861891E+01  -1.4643415E+00  -2.1111475E+01   5.5775368E-01
    0.4130  -1.9860949E+01  -1.4703811E+00  -2.1114820E+01   5.5785900E-01
    0.4140  -1.9859976E+01  -1.4764148E+00  -2.1118168E+01   5.5796146E-01
    0.4150  -1.9858978E+01  -1.4824435E+00  -2.1121519E+01   5.5806112E-01
    0.4160  -1.9857960E+01  -1.4884688E+00  -2.1124872E+01   5.5815798E-01
    0.4170  -1.9856928E+01  -1.4944935E+00  -2.1128227E+01   5.5825204E-01
    0.4180  -1.9855890E+01  -1.5005203E+00  -2.1131586E+01   5.5834335E-01
    0.4190  -1.9854855E+01  -1.5065531E+00  -2.1134947E+01   5.5843180E-01
    0.4200  -1.9853828E+01  -1.5125957E+00  -2.1138311E+01   5.5851752E-01
    0.4210  -1.9852825E+01  -1.5186526E+00  -2.1141678E+01   5.5860037E-01
    0.4220  -1.9851849E+01  -1.5247282E+00  -2.1145048E+01   5.5868047E-01
    0.4230  -1.9850908E+01  -1.5308268E+00  -2.1148420E+01   5.5875778E-01
    0.4240  -1.9850014E+01  -1.5369524E+00  -2.1151794E+01   5.5883235E-01
    0.4250  -1.9849167E+01  -1.5431083E+00  -2.1155172E+01   5.5890405E-01
    0.4260  -1.9848373E+01  -1.5492976E+00  -2.1158552E+01   5.5897301E-01
    0.4270  -1.9847637E+01  -1.5555215E+00  -2.1161936E+01   5.5903918E-01
    0.4280  -1.9846956E+01  -1.5617808E+00  -2.1165321E+01   5.5910259E-01
    0.4290  -1.9846329E+01  -1.5680753E+00  -2.1168709E+01   5.5916321E-01
    0.4300  -1.9845751E+01  -1.5744030E+00  -2.1172100E+01   5.5922103E-01
    0.4310  -1.9845217E+01  -1.5807614E+00  -2.1175493E+01   5.5927610E-01
    0.4320  -1.9844719E+01  -1.5871468E+00  -2.1178890E+01   5.5932838E-01
    0.4330  -1.9844246E+01  -1.5935545E+00  -2.1182289E+01   5.5937791E-01
    0.4340  -1.9843786E+01  -1.5999794E+00  -2.1185690E+01   5.5942464E-01
    0.4350  -1.9843332E+01  -1.6064161E+00  -2.1189095E+01   5.5946863E-01
    0.4360  -1.9842869E+01  -1.6128588E+00  -2.1192501E+01   5.5950987E-01
    0.4370  -1.9842386E+01  -1.6193022E+00  -2.1195911E+01   5.5954832E-01
    0.4380  -1.9841873E+01  -1.6257411E+00  -2.1199324E+01   5.5958396E-01
    0.4390  -1.9841322E+01  -1.6321713E+00  -2.1202738E+01   5.5961686E-01
    0.4400  -1.9840723E+01  -1.6385890E+00  -2.1206156E+01   5.5964702E-01
    0.4410  -1.9840073E+01  -1.6449920E+00  -2.1209576E+01   5.5967444E-01
    0.4420  -1.9839363E+01  -1.6513786E+00  -2.1212999E+01   5.5969906E-01
    0.4430  -1.9838598E+01  -1.6577485E+00  -2.1216425E+01   5.5972099E-01
    0.4440  -1.9837774E+01  -1.6641023E+00  -2.1219852E+01   5.5974007E-01
    0.4450  -1.9836897E+01  -1.6704417E+00  -2.1223284E+01   5.5975646E-01
    0.4460  -1.9835968E+01  -1.6767694E+00  -2.1226717E+01   5.5977011E-01
    0.4470  -1.9834995E+01  -1.6830883E+00  -2.1230152E+01   5.5978096E-01
    0.4480  -1.9833986E+01  -1.6894023E+00  -2.1233591E+01   5.5978912E-01
    0.4490  -1.9832947E+01  -1.6957152E+00  -2.1237032E+01   5.5979449E-01
    0.4500  -1.9831888E+01  -1.7020311E+00  -2.1240477E+01   5.5979711E-01
    0.4510  -1.9830818E+01  -1.7083540E+00  -2.1243921E+01   5.5979705E-01
    0.4520  -1.9829744E+01  -1.7146877E+00  -2.1247372E+01   5.5979419E-01
    0.4530  -1.9828678E+01  -1.7210354E+00  -2.1250822E+01   5.5978864E-01
    0.4540  -1.9827625E+01  -1.7274001E+00  -2.1254276E+01   5.5978030E-01
    0.4550  -1.9826593E+01  -1.7337841E+00  -2.1257732E+01   5.5976927E-01
    0.4560  -1.9825588E+01  -1.7401893E+00  -2.1261192E+01   5.5975544E-01
    0.4570  -1.9824614E+01  -1.7466173E+00  -2.1264654E+01   5.5973893E-01
    0.4580  -1.9823675E+01  -1.7530688E+00  -2.1268118E+01   5.5971968E-01
    0.4590  -1.9822775E+01  -1.7595444E+00  -2.1271585E+01   5.5969775E-01
    0.4600  -1.9821917E+01  -1.7660444E+00  -2.1275055E+01   5.5967301E-01
    0.4610  -1.9821098E+01  -1.7725685E+00  -2.1278528E+01   5.5964559E-01
    0.4620  -1.9820322E+01  -1.7791164E+00  -2.1282001E+01   5.5961549E-01
    0.4630  -1.9819586E+01  -1.7856876E+00  -2.1285479E+01   5.5958259E-01
    0.4640  -1.9818888E+01  -1.7922814E+00  -2.1288960E+01   5.5954701E-01
    0.4650  -1.9818228E+01  -1.7988968E+00  -2.1292442E+01   5.5950874E-01
    0.4660  -1.9817600E+01  -1.8055325E+00  -2.1295927E+01   5.5946773E-01
    0.4670  -1.9817003E+01  -1.8121872E+00  -2.1299414E+01   5.5942398E-01
    0.4680  -1.9816429E+01  -1.8188590E+00  -2.1302904E+01   5.5937755E-01
    0.4690  -1.9815874E+01  -1.8255458E+00  -2.1306396E+01   5.5932838E-01
    0.4700  -1.9815332E+01  -1.8322449E+00  -2.1309891E+01   5.5927652E-01
    0.4710  -1.9814795E+01  -1.8389533E+00  -2.1313389E+01   5.5922198E-01
    0.4720  -1.9814253E+01  -1.8456676E+00  -2.1316889E+01   5.5916470E-01
    0.4730  -1.9813702E+01  -1.8523840E+00  -2.1320393E+01   5.5910474E-01
    0.4740  -1.9813131E+01  -1.8590983E+00  -2.1323896E+01   5.5904204E-01
    0.4750  -1.9812532E+01  -1.8658063E+00  -2.1327404E+01   5.5897671E-01
    0.4760  -1.9811897E+01  -1.8725039E+00  -2.1330915E+01   5.5890864E-01
    0.4770  -1.9811220E+01  -1.8791870E+00  -2.1334427E+01   5.5883783E-01
    0.4780  -1.9810495E+01  -1.8858521E+00  -2.1337942E+01   5.5876440E-01
    0.4790  -1.9809717E+01  -1.8924962E+00  -2.1341461E+01   5.5868828E-01
    0.4800  -1.9808882E+01  -1.8991174E+00  -2.1344980E+01   5.5860943E-01
    0.4810  -1.9807991E+01  -1.9057142E+00  -2.1348503E+01   5.5852789E-01
    0.4820  -1.9807045E+01  -1.9122865E+00  -2.1352028E+01   5.5844373E-01
    0.4830  -1.9806049E+01  -1.9188356E+00  -2.1355556E+01   5.5835682E-01
    0.4840  -1.9805006E+01  -1.9253640E+00  -2.1359087E+01   5.5826724E-01
    0.4850  -1.9803928E+01  -1.9318751E+00  -2.1362619E+01   5.5817497E-01
    0.4860  -1.9802824E+01  -1.9383738E+00  -2.1366154E+01   5.5808008E-01
    0.4870  -1.9801706E+01  -1.9448661E+00  -2.1369692E+01   5.5798244E-01
    0.4880  -1.9800589E+01  -1.9513584E+00  -2.1373232E+01   5.5788219E-01
    0.4890  -1.9799482E+01  -1.9578583E+00  -2.1376774E+01   5.5777925E-01
    0.4900  -1.9798407E+01  -1.9643730E+00  -2.1380320E+01   5.5767363E-01
    0.4910  -1.9797373E+01  -1.9709101E+00  -2.1383865E+01   5.5756533E-01
    0.4920  -1.9796394E+01  -1.9774761E+00  -2.1387417E+01   5.5745435E-01
    0.4930  -1.9795483E+01  -1.9840775E+00  -2.1390968E+01   5.5734074E-01
    0.4940  -1.9794643E+01  -1.9907187E+00  -2.1394524E+01   5.5722445E-01
    0.4950  -1.9793886E+01  -1.9974035E+00  -2.1398081E+01   5.5710554E-01
    0.4960  -1.9793209E+01  -2.0041337E+00  -2.1401640E+01   5.5698395E-01
    0.4970  -1.9792616E+01  -2.0109091E+00  -2.1405203E+01   5.5685967E-01
    0.4980  -1.9792099E+01  -2.0177281E+00  -2.1408766E+01   5.5673277E-01
    0.4990  -1.9791651E+01  -2.0245869E+00  -2.1412334E+01   5.5660319E-01
    0.5000  -1.9791260E+01  -2.0314808E+00  -2.1415903E+01   5.5647099E-01
    0.5010  -1.9790915E+01  -2.0384026E+00  -2.1419476E+01   5.5633616E-01
    0.5020  -1.9790598E+01  -2.0453448E+00  -2.1423050E+01   5.5619866E-01
    0.5030  -1.9790291E+01  -2.0522990E+00  -2.1426626E+01   5.5605847E-01
    0.5040  -1.9789980E+01  -2.0592563E+00  -2.1430204E+01   5.5591571E-01
    0.5050  -1.9789644E+01  -2.0662081E+00  -2.1433786E+01   5.5577028E-01
    0.5060  -1.9789268E+01  -2.0731459E+00  -2.1437370E+01   5.5562216E-01
    0.5070  -1.9788836E+01  -2.0800624E+00  -2.1440956E+01   5.5547148E-01
    0.5080  -1.9788336E+01  -2.0869513E+00  -2.1444546E+01   5.5531812E-01
    0.5090  -1.9787758E+01  -2.0938075E+00  -2.1448135E+01   5.5516219E-01
    0.5100  -1.9787096E+01  -2.1006286E+00  -2.1451729E+01   5.5500358E-01
    0.5110  -1.9786348E+01  -2.1074126E+00  -2.1455326E+01   5.5484235E-01
    0.5120  -1.9785513E+01  -2.1141605E+00  -2.1458923E+01   5.5467850E-01
    0.5130  -1.9784595E+01  -2.1208746E+00  -2.1462524E+01   5.5451196E-01
    0.5140  -1.9783604E+01  -2.1275585E+00  -2.1466127E+01   5.5434287E-01
    0.5150  -1.9782549E+01  -2.1342177E+00  -2.1469732E+01   5.5417114E-01
    0.5160  -1.9781443E+01  -2.1408584E+00  -2.1473341E+01   5.5399680E-01
    0.5170  -1.9780302E+01  -2.1474879E+00  -2.1476950E+01   5.5381989E-01
    0.5180  -1.9779140E+01  -2.1541135E+00  -2.1480562E+01   5.5364031E-01
    0.5190  -1.9777975E+01  -2.1607435E+00  -2.1484179E+01   5.5345809E-01
    0.5200  -1.9776823E+01  -2.1673849E+00  -2.1487795E+01   5.5327332E-01
    0.5210  -1.9775698E+01  -2.1740446E+00  -2.1491415E+01   5.5308592E-01
    0.5220  -1.9774612E+01  -2.1807287E+00  -2.1495037E+01   5.5289590E-01
    0.5230  -1.9773581E+01  -2.1874421E+00  -2.1498661E+01   5.5270332E-01
    0.5240  -1.9772612E+01  -2.1941886E+00  -2.1502287E+01   5.5250812E-01
    0.5250  -1.9771709E+01  -2.2009706E+00  -2.1505917E+01   5.5231029E-01
    0.5260  -1.9770882E+01  -2.2077894E+00  -2.1509548E+01   5.5210990E-01
    0.5270  -1.9770126E+01  -2.2146449E+00  -2.1513182E+01   5.5190688E-01
    0.5280  -1.9769444E+01  -2.2215357E+00  -2.1516817E+01   5.5170131E-01
    0.5290  -1.9768829E+01  -2.2284594E+00  -2.1520454E+01   5.5149311E-01
    0.5300  -1.9768278E+01  -2.2354128E+00  -2.1524096E+01   5.5128235E-01
    0.5310  -1.9767784E+01  -2.2423923E+00  -2.1527739E+01   5.5106896E-01
    0.5320  -1.9767336E+01  -2.2493935E+00  -2.1531384E+01   5.5085301E-01
    0.5330  -1.9766924E+01  -2.2564116E+00  -2.1535032E+01   5.5063450E-01
    0.5340  -1.9766539E+01  -2.2634418E+00  -2.1538681E+01   5.5041343E-01
    0.5350  -1.9766169E+01  -2.2704799E+00  -2.1542334E+01   5.5018973E-01
    0.5360  -1.9765806E+01  -2.2775211E+00  -2.1545988E+01   5.4996347E-01
    0.5370  -1.9765438E+01  -2.2845616E+00  -2.1549644E+01   5.4973465E-01
    0.5380  -1.9765057E+01  -2.2915976E+00  -2.1553305E+01   5.4950321E-01
    0.5390  -1.9764650E+01  -2.2986259E+00  -2.1556965E+01   5.4926926E-01
    0.5400  -1.9764217E+01  -2.3056438E+00  -2.1560629E+01   5.4903269E-01
    0.5410  -1.9763746E+01  -2.3126490E+00  -2.1564295E+01   5.4879361E-01
    0.5420  -1.9763235E+01  -2.3196399E+00  -2.1567963E+01   5.4855192E-01
    0.5430  -1.9762676E+01  -2.3266149E+00  -2.1571632E+01   5.4830772E-01
    0.5440  -1.9762072E+01  -2.3335733E+00  -2.1575306E+01   5.4806095E-01
    0.5450  -1.9761415E+01  -2.3405147E+00  -2.1578981E+01   5.4781157E-01
    0.5460  -1.9760710E+01  -2.3474393E+00  -2.1582659E+01   5.4755968E-01
    0.5470  -1.9759954E+01  -2.3543470E+00  -2.1586338E+01   5.4730523E-01
    0.5480  -1.9759153E+01  -2.3612392E+00  -2.1590019E+01   5.4704821E-01
    0.5490  -1.9758307E+01  -2.3681166E+00  -2.1593704E+01   5.4678869E-01
    0.5500  -1.9757421E+01  -2.3749809E+00  -2.1597389E+01   5.4652661E-01
    0.5510  -1.9756502E+01  -2.3818343E+00  -2.1601078E+01   5.4626197E-01
    0.5520  -1.9755554E+01  -2.3886790E+00  -2.1604769E+01   5.4599482E-01
    0.5530  -1.9754585E+01  -2.3955178E+00  -2.1608463E+01   5.4572511E-01
    0.5540  -1.9753607E+01  -2.4023538E+00  -2.1612158E+01   5.4545283E-01
    0.5550  -1.9752623E+01  -2.4091902E+00  -2.1615856E+01   5.4517806E-01
    0.5560  -1.9751644E+01  -2.4160306E+00  -2.1619555E+01   5.4490072E-01
    0.5570  -1.9750681E+01  -2.4228790E+00  -2.1623257E+01   5.4462087E-01
    0.5580  -1.9749741E+01  -2.4297388E+00  -2.1626961E+01   5.4433852E-01
    0.5590  -1.9748835E+01  -2.4366136E+00  -2.1630669E+01   5.4405361E-01
    0.5600  -1.9747967E+01  -2.4435067E+00  -2.1634377E+01   5.4376620E-01
    0.5610  -1.9747147E+01  -2.4504213E+00  -2.1638088E+01   5.4347622E-01
    0.5620  -1.9746380E+01  -2.4573596E+00  -2.1641800E+01   5.4318380E-01
    0.5630  -1.9745670E+01  -2.4643235E+00  -2.1645515E+01   5.4288882E-01
    0.5640  -1.9745020E+01  -2.4713142E+00  -2.1649233E+01   5.4259133E-01
    0.5650  -1.9744429E+01  -2.4783318E+00  -2.1652954E+01   5.4229128E-01
    0.5660  -1.9743896E+01  -2.4853756E+00  -2.1656675E+01   5.4198879E-01
    0.5670  -1.9743418E+01  -2.4924440E+00  -2.1660400E+01   5.4168373E-01
    0.5680  -1.9742989E+01  -2.4995348E+00  -2.1664125E+01   5.4137623E-01
    0.5690  -1.9742599E+01  -2.5066447E+00  -2.1667854E+01   5.4106623E-01
    0.5700  -1.9742245E+01  -2.5137696E+00  -2.1671585E+01   5.4075366E-01
    0.5710  -1.9741911E+01  -2.5209050E+00  -2.1675318E+01   5.4043865E-01
    0.5720  -1.9741587E+01  -2.5280461E+00  -2.1679052E+01   5.4012114E-01
    0.5730  -1.9741264E+01  -2.5351875E+00  -2.1682791E+01   5.3980112E-01
    0.5740  -1.9740929E+01  -2.5423243E+00  -2.1686529E+01   5.3947860E-01
    0.5750  -1.9740570E+01  -2.5494511E+00  -2.1690271E+01   5.3915358E-01
    0.5760  -1.9740177E+01  -2.5565639E+00  -2.1694016E+01   5.3882611E-01
    0.5770  -1.9739742E+01  -2.5636580E+00  -2.1697762E+01   5.3849614E-01
    0.5780  -1.9739256E+01  -2.5707302E+00  -2.1701509E+01   5.3816366E-01
    0.5790  -1.9738716E+01  -2.5777786E+00  -2.1705259E+01   5.3782874E-01
    0.5800  -1.9738115E+01  -2.5848014E+00  -2.1709013E+01   5.3749132E-01
    0.5810  -1.9737455E+01  -2.5917983E+00  -2.1712767E+01   5.3715146E-01
    0.5820  -1.9736738E+01  -2.5987699E+00  -2.1716524E+01   5.3680909E-01
    0.5830  -1.9735966E+01  -2.6057179E+00  -2.1720284E+01   5.3646427E-01
    0.5840  -1.9735146E+01  -2.6126454E+00  -2.1724043E+01   5.3611696E-01
    0.5850  -1.9734283E+01  -2.6195555E+00  -2.1727806E+01   5.3576720E-01
    0.5860  -1.9733391E+01  -2.6264527E+00  -2.1731573E+01   5.3541499E-01
    0.5870  -1.9732477E+01  -2.6333418E+00  -2.1735340E+01   5.3506029E-01
    0.5880  -1.9731554E+01  -2.6402280E+00  -2.1739109E+01   5.3470314E-01
    0.5890  -1.9730635E+01  -2.6471164E+00  -2.1742882E+01   5.3434354E-01
    0.5900  -1.9729729E+01  -2.6540129E+00  -2.1746655E+01   5.3398144E-01
    0.5910  -1.9728849E+01  -2.6609221E+00  -2.1750431E+01   5.3361696E-01
    0.5920  -1.9728006E+01  -2.6678486E+00  -2.1754210E+01   5.3324997E-01
    0.5930  -1.9727209E+01  -2.6747963E+00  -2.1757990E+01   5.3288060E-01
    0.5940  -1.9726465E+01  -2.6817684E+00  -2.1761772E+01   5.3250873E-01
    0.5950  -1.9725777E+01  -2.6887674E+00  -2.1765556E+01   5.3213441E-01
    0.5960  -1.9725149E+01  -2.6957943E+00  -2.1769342E+01   5.3175771E-01
    0.5970  -1.9724585E+01  -2.7028494E+00  -2.1773130E+01   5.3137851E-01
    0.5980  -1.9724079E+01  -2.7099319E+00  -2.1776922E+01   5.3099692E-01
