
Predictions were generated on 31-May-2023 at 21:33:44 using HydroDyn Driver, compiled on May 31 2023 at 15:45:05 as a 64-bit application using double precision at commit v3.5.0-439-g03d62244-dirty
 linked with  NWTC Subroutine Library

Description from the driver input file: NREL 5.0 MW offshore baseline floating platform HydroDyn input properties for the OC4 Semi-submersible.

Time	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFzi	B1WvsMyi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi
(s)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)
    0.3625	   6.009934E-02	  -8.732109E+05	  -6.223269E+04	   4.549432E+07	   2.061272E+06	   3.996367E+07	   3.101865E+05	   4.999404E+00	   1.912807E-04	   1.367063E-03	  -7.812650E-06	   3.275267E-02	  -4.034297E-07	  -7.960962E-04	   1.467669E-03	   6.800108E-03	  -5.824146E-05	  -2.179579E-03	  -3.786760E-06	   2.681118E-02	   8.069088E-03	   1.231757E-02	  -2.933156E-04	  -4.984469E-03	  -2.059538E-05	   7.306393E+05	   2.848151E+05	   1.129311E+05	   0.000000E+00	   0.000000E+00	   1.398859E+08	  -2.974413E+03	   1.246944E+07	   0.000000E+00	  -6.041632E+05	  -2.784378E+04	  -1.813844E+05	   1.427127E+06	   3.833320E+07	   1.012359E+05
    0.3750	   5.796292E-02	  -8.792701E+05	  -6.521215E+04	   4.549682E+07	   2.090036E+06	   3.901438E+07	   3.011288E+05	   4.999397E+00	   2.102620E-04	   1.453017E-03	  -8.563647E-06	   3.272504E-02	  -4.523518E-07	  -4.440712E-04	   1.568504E-03	   6.951979E-03	  -6.186873E-05	  -2.241215E-03	  -4.039985E-06	   2.964917E-02	   8.352011E-03	   1.196879E-02	  -3.002790E-04	  -4.870417E-03	  -1.971256E-05	   7.442964E+05	   2.799415E+05	  -2.462154E+04	   0.000000E+00	   0.000000E+00	   1.398856E+08	  -3.260331E+03	   1.245892E+07	   0.000000E+00	  -6.133889E+05	  -2.913278E+04	  -1.762784E+05	   1.453115E+06	   3.776026E+07	   9.705754E+04
    0.3875	   5.582649E-02	  -8.822998E+05	  -6.378529E+04	   4.549834E+07	   1.948141E+06	   3.816630E+07	   3.022757E+05	   4.999393E+00	   2.305112E-04	   1.540844E-03	  -9.359979E-06	   3.269664E-02	  -5.043984E-07	  -5.851036E-05	   1.670044E-03	   7.099706E-03	  -6.548021E-05	  -2.301490E-03	  -4.288153E-06	   3.208775E-02	   8.021018E-03	   1.166306E-02	  -2.837474E-04	  -4.770836E-03	  -1.999632E-05	   7.579534E+05	   2.750679E+05	  -1.621742E+05	   0.000000E+00	   0.000000E+00	   1.398852E+08	  -3.563509E+03	   1.244811E+07	   0.000000E+00	  -6.212853E+05	  -2.844171E+04	  -1.718055E+05	   1.361900E+06	   3.725801E+07	   9.856726E+04
    0.4000	   5.369006E-02	  -8.822326E+05	  -5.780371E+04	   4.549889E+07	   1.630158E+06	   3.742246E+07	   3.146535E+05	   4.999395E+00	   2.519889E-04	   1.630495E-03	  -1.019960E-05	   3.266750E-02	  -5.596005E-07	   3.555592E-04	   1.764587E-03	   7.243820E-03	  -6.878236E-05	  -2.360587E-03	  -4.546573E-06	   3.411689E-02	   7.056009E-03	   1.140055E-02	  -2.429693E-04	  -4.686128E-03	  -2.154009E-05	   7.716105E+05	   2.701943E+05	  -2.997273E+05	   0.000000E+00	   0.000000E+00	   1.398849E+08	  -3.883168E+03	   1.243702E+07	   0.000000E+00	  -6.278226E+05	  -2.570422E+04	  -1.679683E+05	   1.149774E+06	   3.682848E+07	   1.062194E+05
    0.4125	   5.099309E-02	  -8.820558E+05	  -4.769404E+04	   4.549841E+07	   1.152472E+06	   3.673572E+07	   3.372581E+05	   4.999403E+00	   2.745596E-04	   1.721927E-03	  -1.107681E-05	   3.263763E-02	  -6.181818E-07	   7.931833E-04	   1.844520E-03	   7.384850E-03	  -7.148421E-05	  -2.418686E-03	  -4.830499E-06	   3.572348E-02	   5.516345E-03	   1.116464E-02	  -1.802142E-04	  -4.610715E-03	  -2.422886E-05	   7.807634E+05	   2.649018E+05	  -4.069671E+05	   0.000000E+00	   0.000000E+00	   1.398846E+08	  -4.217138E+03	   1.242564E+07	   0.000000E+00	  -6.324419E+05	  -2.111216E+04	  -1.645224E+05	   8.280517E+05	   3.643033E+07	   1.194542E+05
    0.4250	   4.829612E-02	  -8.795878E+05	  -3.438612E+04	   4.549707E+07	   5.505784E+05	   3.612299E+07	   3.673790E+05	   4.999415E+00	   2.979987E-04	   1.815104E-03	  -1.198251E-05	   3.260704E-02	  -6.805437E-07	   1.248933E-03	   1.903259E-03	   7.522949E-03	  -7.333318E-05	  -2.475838E-03	  -5.152701E-06	   3.703124E-02	   3.530957E-03	   1.096643E-02	  -1.003969E-04	  -4.545981E-03	  -2.777093E-05	   7.899162E+05	   2.596093E+05	  -5.142072E+05	   0.000000E+00	   0.000000E+00	   1.398842E+08	  -4.561952E+03	   1.241400E+07	   0.000000E+00	  -6.360643E+05	  -1.508328E+04	  -1.616310E+05	   4.212052E+05	   3.608408E+07	   1.368519E+05
    0.4375	   4.559915E-02	  -8.756092E+05	  -1.917125E+04	   4.549499E+07	  -1.261176E+05	   3.555441E+07	   4.010646E+05	   4.999434E+00	   3.220109E-04	   1.909993E-03	  -1.290485E-05	   3.257574E-02	  -7.472209E-07	   1.720385E-03	   1.936041E-03	   7.658815E-03	  -7.414522E-05	  -2.532230E-03	  -5.521609E-06	   3.814828E-02	   1.278984E-03	   1.080019E-02	  -1.034833E-05	  -4.487799E-03	  -3.174659E-05	   7.990692E+05	   2.543168E+05	  -6.214470E+05	   0.000000E+00	   0.000000E+00	   1.398838E+08	  -4.913105E+03	   1.240208E+07	   0.000000E+00	  -6.390404E+05	  -8.197708E+03	  -1.592100E+05	  -3.674652E+04	   3.576918E+07	   1.563700E+05
    0.4500	   4.290218E-02	  -8.710391E+05	  -3.517925E+03	   4.549230E+07	  -8.212332E+05	   3.499474E+07	   4.337907E+05	   4.999458E+00	   3.462555E-04	   2.006568E-03	  -1.383027E-05	   3.254373E-02	  -8.188193E-07	   2.205610E-03	   1.940429E-03	   7.792749E-03	  -7.382447E-05	  -2.587896E-03	  -5.940039E-06	   3.920195E-02	  -1.035610E-03	   1.065942E-02	   8.214645E-05	  -4.431310E-03	  -3.567635E-05	   8.082221E+05	   2.490243E+05	  -7.286869E+05	   0.000000E+00	   0.000000E+00	   1.398835E+08	  -5.265426E+03	   1.238990E+07	   0.000000E+00	  -6.417832E+05	  -1.115258E+03	  -1.571637E+05	  -5.070160E+05	   3.546140E+07	   1.756753E+05
    0.4625	   4.020520E-02	  -8.668924E+05	   1.112692E+04	   4.548912E+07	  -1.478894E+06	   3.440514E+07	   4.610165E+05	   4.999489E+00	   3.703774E-04	   2.104806E-03	  -1.474457E-05	   3.251104E-02	  -8.959428E-07	   2.704440E-03	   1.916519E-03	   7.925046E-03	  -7.237166E-05	  -2.642833E-03	  -6.404849E-06	   4.033279E-02	  -3.211424E-03	   1.053835E-02	   1.693872E-04	  -4.371149E-03	  -3.908112E-05	   8.173749E+05	   2.437318E+05	  -8.359269E+05	   0.000000E+00	   0.000000E+00	   1.398831E+08	  -5.613517E+03	   1.237745E+07	   0.000000E+00	  -6.447481E+05	   5.513797E+03	  -1.554073E+05	  -9.512091E+05	   3.513404E+07	   1.924369E+05
    0.4750	   3.750823E-02	  -8.641601E+05	   2.352404E+04	   4.548556E+07	  -2.050772E+06	   3.374778E+07	   4.791390E+05	   4.999526E+00	   3.940377E-04	   2.204690E-03	  -1.563417E-05	   3.247767E-02	  -9.791197E-07	   3.218581E-03	   1.866797E-03	   8.055931E-03	  -6.987902E-05	  -2.696970E-03	  -6.907184E-06	   4.167788E-02	  -5.075315E-03	   1.043099E-02	   2.447342E-04	  -4.302096E-03	  -4.157370E-05	   8.265278E+05	   2.384393E+05	  -9.431668E+05	   0.000000E+00	   0.000000E+00	   1.398827E+08	  -5.952205E+03	   1.236474E+07	   0.000000E+00	  -6.483801E+05	   1.113229E+04	  -1.538525E+05	  -1.336175E+06	   3.476108E+07	   2.047711E+05
    0.4875	   3.481125E-02	  -8.637398E+05	   3.279267E+04	   4.548178E+07	  -2.501811E+06	   3.298862E+07	   4.863316E+05	   4.999569E+00	   4.169410E-04	   2.306201E-03	  -1.648711E-05	   3.244362E-02	  -1.068742E-06	   3.751276E-03	   1.795701E-03	   8.185553E-03	  -6.651431E-05	  -2.750173E-03	  -7.434260E-06	   4.336100E-02	  -6.503257E-03	   1.033071E-02	   3.034010E-04	  -4.219439E-03	  -4.293809E-05	   8.356808E+05	   2.331468E+05	  -1.050407E+06	   0.000000E+00	   0.000000E+00	   1.398823E+08	  -6.276934E+03	   1.235178E+07	   0.000000E+00	  -6.530816E+05	   1.534394E+04	  -1.524022E+05	  -1.637946E+06	   3.431913E+07	   2.116276E+05
    0.5000	   3.211428E-02	  -8.662192E+05	   3.849589E+04	   4.547784E+07	  -2.813590E+06	   3.210500E+07	   4.821161E+05	   4.999620E+00	   4.388555E-04	   2.409325E-03	  -1.729385E-05	   3.240892E-02	  -1.165030E-06	   4.307241E-03	   1.708958E-03	   8.313969E-03	  -6.249577E-05	  -2.802257E-03	  -7.971864E-06	   4.546370E-02	  -7.432275E-03	   1.023355E-02	   3.429133E-04	  -4.120064E-03	  -4.310128E-05	   8.448336E+05	   2.278543E+05	  -1.157647E+06	   0.000000E+00	   0.000000E+00	   1.398819E+08	  -6.584071E+03	   1.233857E+07	   0.000000E+00	  -6.591167E+05	   1.795159E+04	  -1.509980E+05	  -1.844037E+06	   3.379263E+07	   2.126520E+05
    0.5125	   2.941731E-02	  -8.718908E+05	   4.065982E+04	   4.547380E+07	  -2.985180E+06	   3.108553E+07	   4.671837E+05	   4.999677E+00	   4.596246E-04	   2.514046E-03	  -1.804770E-05	   3.237357E-02	  -1.268023E-06	   4.891807E-03	   1.612828E-03	   8.441212E-03	  -5.806392E-05	  -2.853010E-03	  -8.505344E-06	   4.802661E-02	  -7.863274E-03	   1.013685E-02	   3.632226E-04	  -4.002414E-03	  -4.212019E-05	   8.539865E+05	   2.225618E+05	  -1.264886E+06	   0.000000E+00	   0.000000E+00	   1.398815E+08	  -6.871075E+03	   1.232511E+07	   0.000000E+00	  -6.666169E+05	   1.896591E+04	  -1.496008E+05	  -1.954019E+06	   3.317382E+07	   2.081218E+05
    0.5250	   2.672034E-02	  -8.808373E+05	   3.972910E+04	   4.546972E+07	  -3.031598E+06	   2.992745E+07	   4.433386E+05	   4.999743E+00	   4.791687E-04	   2.620351E-03	  -1.874495E-05	   3.233760E-02	  -1.377584E-06	   5.510822E-03	   1.513313E-03	   8.567275E-03	  -5.345115E-05	  -2.902199E-03	  -9.021275E-06	   5.106042E-02	  -7.855077E-03	   1.003888E-02	   3.664850E-04	  -3.866101E-03	  -4.017363E-05	   8.631394E+05	   2.172693E+05	  -1.372126E+06	   0.000000E+00	   0.000000E+00	   1.398811E+08	  -7.136531E+03	   1.231142E+07	   0.000000E+00	  -6.756192E+05	   1.858545E+04	  -1.481851E+05	  -1.978433E+06	   3.246082E+07	   1.989076E+05
    0.5375	   2.402337E-02	  -8.929389E+05	   3.646129E+04	   4.546557E+07	  -2.979965E+06	   2.863653E+07	   4.131500E+05	   4.999815E+00	   4.974772E-04	   2.728223E-03	  -1.938458E-05	   3.230102E-02	  -1.493424E-06	   6.170065E-03	   1.415500E-03	   8.692138E-03	  -4.885673E-05	  -2.949595E-03	  -9.508968E-06	   5.454665E-02	  -7.510074E-03	   9.940199E-03	   3.565231E-04	  -3.711886E-03	  -3.752619E-05	   8.722924E+05	   2.119768E+05	  -1.479367E+06	   0.000000E+00	   0.000000E+00	   1.398807E+08	  -7.380052E+03	   1.229749E+07	   0.000000E+00	  -6.860690E+05	   1.714934E+04	  -1.467593E+05	  -1.936132E+06	   3.165754E+07	   1.862972E+05
    0.5500	   2.132639E-02	  -9.077724E+05	   3.178402E+04	   4.546134E+07	  -2.864247E+06	   2.723012E+07	   3.797311E+05	   4.999897E+00	   5.145951E-04	   2.837649E-03	  -1.996777E-05	   3.226387E-02	  -1.615144E-06	   6.874930E-03	   1.323104E-03	   8.815809E-03	  -4.442915E-05	  -2.994986E-03	  -9.961243E-06	   5.842476E-02	  -6.954710E-03	   9.842108E-03	   3.380909E-04	  -3.542132E-03	  -3.449951E-05	   8.814452E+05	   2.066843E+05	  -1.586606E+06	   0.000000E+00	   0.000000E+00	   1.398803E+08	  -7.602079E+03	   1.228335E+07	   0.000000E+00	  -6.977757E+05	   1.507334E+04	  -1.453423E+05	  -1.850639E+06	   3.077587E+07	   1.718557E+05
    0.5625	   1.862942E-02	  -9.246644E+05	   2.664126E+04	   4.545700E+07	  -2.719540E+06	   2.573531E+07	   3.463052E+05	   4.999988E+00	   5.306035E-04	   2.948613E-03	  -2.049713E-05	   3.222616E-02	  -1.742279E-06	   7.629762E-03	   1.238245E-03	   8.938300E-03	  -4.025683E-05	  -3.038198E-03	  -1.037510E-05	   6.259935E-02	  -6.318410E-03	   9.746912E-03	   3.160774E-04	  -3.360540E-03	  -3.142561E-05	   8.905981E+05	   2.013918E+05	  -1.693846E+06	   0.000000E+00	   0.000000E+00	   1.398799E+08	  -7.803618E+03	   1.226899E+07	   0.000000E+00	  -7.104363E+05	   1.278089E+04	  -1.439681E+05	  -1.746198E+06	   2.983438E+07	   1.571983E+05
    0.5750	   1.593245E-02	  -9.427668E+05	   2.185062E+04	   4.545247E+07	  -2.576720E+06	   2.418599E+07	   3.156854E+05	   5.000088E+00	   5.456004E-04	   3.061101E-03	  -2.097606E-05	   3.218792E-02	  -1.874352E-06	   8.437693E-03	   1.161487E-03	   9.059659E-03	  -3.636932E-05	  -3.079104E-03	  -1.075154E-05	   6.695063E-02	  -5.713960E-03	   9.657724E-03	   2.947643E-04	  -3.171745E-03	  -2.859402E-05	   8.997510E+05	   1.960993E+05	  -1.801086E+06	   0.000000E+00	   0.000000E+00	   1.398794E+08	  -7.985955E+03	   1.225443E+07	   0.000000E+00	  -7.236695E+05	   1.063904E+04	  -1.426824E+05	  -1.644089E+06	   2.885630E+07	   1.437333E+05
    0.5875	   1.323547E-02	  -9.611337E+05	   1.799452E+04	   4.544772E+07	  -2.458324E+06	   2.261989E+07	   2.898743E+05	   5.000198E+00	   5.596829E-04	   3.175099E-03	  -2.140799E-05	   3.214919E-02	  -2.010920E-06	   9.300238E-03	   1.092109E-03	   9.179971E-03	  -3.274682E-05	  -3.117641E-03	  -1.109478E-05	   7.134521E-02	  -5.222479E-03	   9.578295E-03	   2.772548E-04	  -2.980905E-03	  -2.621118E-05	   9.089039E+05	   1.908068E+05	  -1.908326E+06	   0.000000E+00	   0.000000E+00	   1.398790E+08	  -8.150398E+03	   1.223969E+07	   0.000000E+00	  -7.370502E+05	   8.909688E+03	  -1.415404E+05	  -1.559789E+06	   2.786749E+07	   1.324644E+05
    0.6000	   1.053850E-02	  -9.788126E+05	   1.535712E+04	   4.544265E+07	  -2.376111E+06	   2.107507E+07	   2.697453E+05	   5.000320E+00	   5.729336E-04	   3.290595E-03	  -2.179591E-05	   3.210999E-02	  -2.151605E-06	   1.021726E-02	   1.028526E-03	   9.299370E-03	  -2.933586E-05	  -3.153808E-03	  -1.141102E-05	   7.564861E-02	  -4.884637E-03	   9.512399E-03	   2.651385E-04	  -2.793223E-03	  -2.436999E-05	   9.180568E+05	   1.855142E+05	  -2.015566E+06	   0.000000E+00	   0.000000E+00	   1.398786E+08	  -8.298086E+03	   1.222476E+07	   0.000000E+00	  -7.501501E+05	   7.721142E+03	  -1.405975E+05	  -1.501300E+06	   2.689401E+07	   1.238425E+05
    0.6125	   7.376072E-03	  -9.981513E+05	   1.391604E+04	   4.543728E+07	  -2.330632E+06	   1.955050E+07	   2.549495E+05	   5.000454E+00	   5.854128E-04	   3.407579E-03	  -2.214204E-05	   3.207036E-02	  -2.296113E-06	   1.118700E-02	   9.688055E-04	   9.418035E-03	  -2.606847E-05	  -3.187667E-03	  -1.170700E-05	   7.970230E-02	  -4.699348E-03	   9.452476E-03	   2.584360E-04	  -2.608886E-03	  -2.304166E-05	   9.223482E+05	   1.800701E+05	  -2.089328E+06	   0.000000E+00	   0.000000E+00	   1.398781E+08	  -8.429865E+03	   1.220968E+07	   0.000000E+00	  -7.619581E+05	   7.064355E+03	  -1.397427E+05	  -1.468866E+06	   2.592373E+07	   1.177263E+05
    0.6250	   4.213642E-03	  -1.015201E+06	   1.338551E+04	   4.543152E+07	  -2.312749E+06	   1.811143E+07	   2.440264E+05	   5.000600E+00	   5.971580E-04	   3.526042E-03	  -2.244779E-05	   3.203031E-02	  -2.444225E-06	   1.220542E-02	   9.111570E-04	   9.535921E-03	  -2.288057E-05	  -3.219227E-03	  -1.198844E-05	   8.343846E-02	  -4.629561E-03	   9.411663E-03	   2.558148E-04	  -2.436475E-03	  -2.208783E-05	   9.266397E+05	   1.746260E+05	  -2.163089E+06	   0.000000E+00	   0.000000E+00	   1.398777E+08	  -8.546268E+03	   1.219443E+07	   0.000000E+00	  -7.727658E+05	   6.812239E+03	  -1.391689E+05	  -1.456030E+06	   2.501276E+07	   1.134410E+05
    0.6375	   1.051212E-03	  -1.029459E+06	   1.329959E+04	   4.542534E+07	  -2.306590E+06	   1.677839E+07	   2.346929E+05	   5.000760E+00	   6.081872E-04	   3.645976E-03	  -2.271388E-05	   3.198988E-02	  -2.595785E-06	   1.326876E-02	   8.543403E-04	   9.653443E-03	  -1.972757E-05	  -3.248726E-03	  -1.225888E-05	   8.678554E-02	  -4.613487E-03	   9.390870E-03	   2.550067E-04	  -2.278772E-03	  -2.129025E-05	   9.309311E+05	   1.691818E+05	  -2.236851E+06	   0.000000E+00	   0.000000E+00	   1.398772E+08	  -8.647571E+03	   1.217904E+07	   0.000000E+00	  -7.823472E+05	   6.756856E+03	  -1.388896E+05	  -1.451694E+06	   2.417508E+07	   1.099234E+05
    0.6500	  -2.111219E-03	  -1.040686E+06	   1.312011E+04	   4.541876E+07	  -2.293490E+06	   1.556166E+07	   2.242768E+05	   5.000932E+00	   6.185084E-04	   3.767377E-03	  -2.294065E-05	   3.194910E-02	  -2.750661E-06	   1.437181E-02	   7.979155E-04	   9.770788E-03	  -1.659397E-05	  -3.276332E-03	  -1.251891E-05	   8.970876E-02	  -4.579283E-03	   9.389829E-03	   2.533597E-04	  -2.137155E-03	  -2.039387E-05	   9.352226E+05	   1.637377E+05	  -2.310612E+06	   0.000000E+00	   0.000000E+00	   1.398767E+08	  -8.733908E+03	   1.216351E+07	   0.000000E+00	  -7.905948E+05	   6.657813E+03	  -1.389008E+05	  -1.442845E+06	   2.341766E+07	   1.059310E+05
    0.6625	  -5.273649E-03	  -1.048924E+06	   1.234933E+04	   4.541183E+07	  -2.256114E+06	   1.446057E+07	   2.102036E+05	   5.001119E+00	   6.281291E-04	   3.890246E-03	  -2.312847E-05	   3.190798E-02	  -2.908708E-06	   1.550930E-02	   7.423124E-04	   9.888193E-03	  -1.349630E-05	  -3.302243E-03	  -1.276591E-05	   9.221251E-02	  -4.460410E-03	   9.406528E-03	   2.484144E-04	  -2.011496E-03	  -1.915460E-05	   9.395141E+05	   1.582935E+05	  -2.384374E+06	   0.000000E+00	   0.000000E+00	   1.398763E+08	  -8.805414E+03	   1.214786E+07	   0.000000E+00	  -7.975269E+05	   6.292714E+03	  -1.391730E+05	  -1.417412E+06	   2.273995E+07	   1.002748E+05
    0.6750	  -8.436079E-03	  -1.054522E+06	   1.062776E+04	   4.540461E+07	  -2.182056E+06	   1.346276E+07	   1.904652E+05	   5.001320E+00	   6.370671E-04	   4.014584E-03	  -2.327807E-05	   3.186655E-02	  -3.069733E-06	   1.667619E-02	   6.887148E-04	   1.000586E-02	  -1.047907E-05	  -3.326653E-03	  -1.299449E-05	   9.434362E-02	  -4.208987E-03	   9.438016E-03	   2.384070E-04	  -1.900050E-03	  -1.738442E-05	   9.438054E+05	   1.528494E+05	  -2.458136E+06	   0.000000E+00	   0.000000E+00	   1.398758E+08	  -8.862372E+03	   1.213208E+07	   0.000000E+00	  -8.032996E+05	   5.501038E+03	  -1.396628E+05	  -1.366749E+06	   2.213336E+07	   9.203887E+04
    0.6875	  -1.159851E-02	  -1.057955E+06	   7.800451E+03	   4.539722E+07	  -2.066298E+06	   1.255007E+07	   1.640801E+05	   5.001536E+00	   6.453584E-04	   4.140396E-03	  -2.339088E-05	   3.182482E-02	  -3.233461E-06	   1.786826E-02	   6.387993E-04	   1.012395E-02	  -7.605283E-06	  -3.349722E-03	  -1.319739E-05	   9.616801E-02	  -3.804877E-03	   9.478470E-03	   2.226118E-04	  -1.800302E-03	  -1.499351E-05	   9.480969E+05	   1.474052E+05	  -2.531897E+06	   0.000000E+00	   0.000000E+00	   1.398753E+08	  -8.905318E+03	   1.211620E+07	   0.000000E+00	  -8.081269E+05	   4.213855E+03	  -1.402845E+05	  -1.287336E+06	   2.158536E+07	   8.078504E+04
    0.7000	  -1.476094E-02	  -1.060055E+06	   3.947816E+03	   4.538976E+07	  -1.912348E+06	   1.169168E+07	   1.310894E+05	   5.001767E+00	   6.530604E-04	   4.267687E-03	  -2.346910E-05	   3.178281E-02	  -3.399524E-06	   1.908199E-02	   5.943757E-04	   1.024256E-02	  -4.942995E-06	  -3.371585E-03	  -1.336691E-05	   9.779935E-02	  -3.259897E-03	   9.523649E-03	   2.014997E-04	  -1.707962E-03	  -1.199207E-05	   9.523883E+05	   1.419611E+05	  -2.605659E+06	   0.000000E+00	   0.000000E+00	   1.398748E+08	  -8.935100E+03	   1.210020E+07	   0.000000E+00	  -8.123813E+05	   2.467651E+03	  -1.409758E+05	  -1.181564E+06	   2.107468E+07	   6.656215E+04
    0.7125	  -1.792337E-02	  -1.061568E+06	  -6.368480E+02	   4.538238E+07	  -1.731470E+06	   1.085871E+07	   9.279215E+04	   5.002013E+00	   6.602517E-04	   4.396463E-03	  -2.351577E-05	   3.174054E-02	  -3.567458E-06	   2.031589E-02	   5.570021E-04	   1.036172E-02	  -2.551044E-06	  -3.392301E-03	  -1.349595E-05	   9.934152E-02	  -2.614820E-03	   9.565962E-03	   1.766272E-04	  -1.619049E-03	  -8.507739E-06	   9.566798E+05	   1.365170E+05	  -2.679420E+06	   0.000000E+00	   0.000000E+00	   1.398743E+08	  -8.952868E+03	   1.208411E+07	   0.000000E+00	  -8.163982E+05	   3.942948E+02	  -1.416252E+05	  -1.057188E+06	   2.058146E+07	   4.999038E+04
    0.7250	  -2.108580E-02	  -1.063239E+06	  -5.496148E+03	   4.537526E+07	  -1.540873E+06	   1.002208E+07	   5.129308E+04	   5.002275E+00	   6.670267E-04	   4.526733E-03	  -2.353450E-05	   3.169801E-02	  -3.736725E-06	   2.156900E-02	   5.276735E-04	   1.048135E-02	  -4.673129E-07	  -3.411909E-03	  -1.357969E-05	   1.008985E-01	  -1.932693E-03	   9.597198E-03	   1.503848E-04	  -1.529573E-03	  -4.745161E-06	   9.609712E+05	   1.310728E+05	  -2.753182E+06	   0.000000E+00	   0.000000E+00	   1.398738E+08	  -8.959998E+03	   1.206792E+07	   0.000000E+00	  -8.205121E+05	  -1.800877E+03	  -1.421119E+05	  -9.260839E+05	   2.008575E+07	   3.206474E+04
    0.7375	  -2.424823E-02	  -1.066274E+06	  -1.009624E+04	   4.536838E+07	  -1.360529E+06	   9.138138E+06	   8.788420E+03	   5.002553E+00	   6.734873E-04	   4.658500E-03	  -2.352919E-05	   3.165524E-02	  -3.906744E-06	   2.284224E-02	   5.065449E-04	   1.060128E-02	   1.301843E-06	  -3.430372E-03	  -1.361604E-05	   1.026336E-01	  -1.286904E-03	   9.617488E-03	   1.255497E-04	  -1.433415E-03	  -9.218022E-07	   9.652626E+05	   1.256287E+05	  -2.826944E+06	   0.000000E+00	   0.000000E+00	   1.398733E+08	  -8.957975E+03	   1.205163E+07	   0.000000E+00	  -8.252623E+05	  -3.878377E+03	  -1.424378E+05	  -8.020330E+05	   1.955736E+07	   1.384240E+04
    0.7500	  -2.741066E-02	  -1.071202E+06	  -1.392981E+04	   4.536191E+07	  -1.209382E+06	   8.185882E+06	  -3.161599E+04	   5.002846E+00	   6.797314E-04	   4.791767E-03	  -2.350359E-05	   3.161225E-02	  -4.076923E-06	   2.413890E-02	   4.929324E-04	   1.072142E-02	   2.781520E-06	  -3.447570E-03	  -1.360527E-05	   1.046212E-01	  -7.471661E-04	   9.619228E-03	   1.047569E-04	  -1.327709E-03	   2.673405E-06	   9.695541E+05	   1.201845E+05	  -2.900706E+06	   0.000000E+00	   0.000000E+00	   1.398728E+08	  -8.948229E+03	   1.203527E+07	   0.000000E+00	  -8.308868E+05	  -5.610527E+03	  -1.424912E+05	  -6.981081E+05	   1.898191E+07	  -3.271607E+03
    0.7625	  -3.057309E-02	  -1.078476E+06	  -1.660474E+04	   4.535593E+07	  -1.102105E+06	   7.148274E+06	  -6.722590E+04	   5.003156E+00	   6.858436E-04	   4.926536E-03	  -2.346097E-05	   3.156906E-02	  -4.246698E-06	   2.546150E-02	   4.853382E-04	   1.084147E-02	   4.027720E-06	  -3.463410E-03	  -1.355208E-05	   1.069235E-01	  -3.674043E-04	   9.598210E-03	   9.004587E-05	  -1.210093E-03	   5.793495E-06	   9.738455E+05	   1.147404E+05	  -2.974467E+06	   0.000000E+00	   0.000000E+00	   1.398723E+08	  -8.932004E+03	   1.201882E+07	   0.000000E+00	  -8.375885E+05	  -6.821325E+03	  -1.422103E+05	  -6.244274E+05	   1.834769E+07	  -1.807659E+04
    0.7750	  -3.373552E-02	  -1.088453E+06	  -1.791888E+04	   4.535045E+07	  -1.046359E+06	   6.012920E+06	  -9.619487E+04	   5.003483E+00	   6.918861E-04	   5.062803E-03	  -2.340376E-05	   3.152568E-02	  -4.415580E-06	   2.681484E-02	   4.816939E-04	   1.096113E-02	   5.118235E-06	  -3.477707E-03	  -1.346347E-05	   1.095880E-01	  -1.755599E-04	   9.554172E-03	   8.247654E-05	  -1.078818E-03	   8.274182E-06	   9.781369E+05	   1.092963E+05	  -3.048228E+06	   0.000000E+00	   0.000000E+00	   1.398718E+08	  -8.910224E+03	   1.200231E+07	   0.000000E+00	  -8.455260E+05	  -7.419970E+03	  -1.415911E+05	  -5.862582E+05	   1.764611E+07	  -2.977433E+04
