
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 30-Jan-2025 at 10:50:24.

 
 
 
      Time         BODY1PX         BODY1PY         BODY1PZ         BODY1VX         BODY1VY         BODY1VZ         BODY1FX         BODY1FY         BODY1FZ        ANCHTEN1          CON1FX          CON1FY          CON1FZ
  161.1000   2.0842258E+01   9.9895676E+00  -4.4805990E+01  -8.1451615E-04   1.7968675E-02   3.6590943E-03   1.0944031E+02   1.0923244E+02   7.5064455E+01   2.5648273E+05  -1.0406138E+05  -4.9877511E+04   2.1840789E+05
  161.2000   2.0842203E+01   9.9913894E+00  -4.4805607E+01  -3.0158753E-04   1.8459271E-02   4.0060431E-03   1.0931174E+02   1.0000100E+02   7.2903864E+01   2.5648241E+05  -1.0406099E+05  -4.9886362E+04   2.1840578E+05
  161.3000   2.0842198E+01   9.9932580E+00  -4.4805189E+01   2.1013996E-04   1.8906108E-02   4.3425008E-03   1.0892792E+02   9.0570229E+01   7.0590544E+01   2.5648210E+05  -1.0406086E+05  -4.9895445E+04   2.1840351E+05
  161.4000   2.0842245E+01   9.9951691E+00  -4.4804739E+01   7.1946726E-04   1.9308304E-02   4.6677681E-03   1.0828790E+02   8.0962495E+01   6.8131703E+01   2.5648180E+05  -1.0406099E+05  -4.9904739E+04   2.1840110E+05
  161.5000   2.0842342E+01   9.9971182E+00  -4.4804256E+01   1.2251964E-03   1.9665081E-02   4.9811795E-03   1.0739355E+02   7.1200568E+01   6.5534461E+01   2.5648153E+05  -1.0406138E+05  -4.9914222E+04   2.1839855E+05
  161.6000   2.0842489E+01   9.9991006E+00  -4.4803743E+01   1.7261418E-03   1.9975772E-02   5.2821023E-03   1.0624794E+02   6.1307565E+01   6.2805656E+01   2.5648127E+05  -1.0406202E+05  -4.9923871E+04   2.1839587E+05
  161.7000   2.0842687E+01   1.0001112E+01  -4.4803200E+01   2.2211344E-03   2.0239815E-02   5.5699350E-03   1.0485508E+02   5.1306923E+01   5.9951892E+01   2.5648104E+05  -1.0406291E+05  -4.9933665E+04   2.1839307E+05
  161.8000   2.0842933E+01   1.0003147E+01  -4.4802630E+01   2.7090259E-03   2.0456763E-02   5.8441068E-03   1.0321973E+02   4.1222190E+01   5.6979458E+01   2.5648082E+05  -1.0406405E+05  -4.9943579E+04   2.1839014E+05
  161.9000   2.0843228E+01   1.0005202E+01  -4.4802032E+01   3.1886916E-03   2.0626276E-02   6.1040754E-03   1.0134729E+02   3.1077097E+01   5.3894344E+01   2.5648062E+05  -1.0406543E+05  -4.9953591E+04   2.1838711E+05
  162.0000   2.0843571E+01   1.0007271E+01  -4.4801409E+01   3.6590344E-03   2.0748127E-02   6.3493262E-03   9.9244041E+01   2.0895438E+01   5.0702410E+01   2.5648043E+05  -1.0406706E+05  -4.9963677E+04   2.1838396E+05
  162.1000   2.0843960E+01   1.0009350E+01  -4.4800763E+01   4.1189879E-03   2.0822200E-02   6.5793716E-03   9.6916779E+01   1.0701077E+01   4.7409317E+01   2.5648026E+05  -1.0406891E+05  -4.9973813E+04   2.1838071E+05
  162.2000   2.0844394E+01   1.0011434E+01  -4.4800094E+01   4.5675188E-03   2.0848492E-02   6.7937508E-03   9.4372968E+01   5.1789874E-01   4.4020731E+01   2.5648009E+05  -1.0407100E+05  -4.9983975E+04   2.1837736E+05
  162.3000   2.0844873E+01   1.0013518E+01  -4.4799404E+01   5.0036307E-03   2.0827111E-02   6.9920293E-03   9.1620692E+01  -9.6303218E+00   4.0542408E+01   2.5647994E+05  -1.0407330E+05  -4.9994140E+04   2.1837392E+05
  162.4000   2.0845395E+01   1.0015597E+01  -4.4798696E+01   5.4263657E-03   2.0758276E-02   7.1738002E-03   8.8668394E+01  -1.9719904E+01   3.6980235E+01   2.5647979E+05  -1.0407582E+05  -5.0004284E+04   2.1837040E+05
  162.5000   2.0845958E+01   1.0017668E+01  -4.4797970E+01   5.8348070E-03   2.0642318E-02   7.3386847E-03   8.5525090E+01  -2.9727480E+01   3.3340433E+01   2.5647964E+05  -1.0407854E+05  -5.0014383E+04   2.1836679E+05
  162.6000   2.0846561E+01   1.0019724E+01  -4.4797229E+01   6.2280805E-03   2.0479675E-02   7.4863341E-03   8.2199991E+01  -3.9630022E+01   2.9629530E+01   2.5647950E+05  -1.0408146E+05  -5.0024413E+04   2.1836311E+05
  162.7000   2.0847203E+01   1.0021762E+01  -4.4796474E+01   6.6053559E-03   2.0270893E-02   7.6164310E-03   7.8702580E+01  -4.9404926E+01   2.5854510E+01   2.5647935E+05  -1.0408456E+05  -5.0034352E+04   2.1835936E+05
  162.8000   2.0847882E+01   1.0023777E+01  -4.4795706E+01   6.9658483E-03   2.0016622E-02   7.7286925E-03   7.5042614E+01  -5.9030116E+01   2.2022914E+01   2.5647920E+05  -1.0408785E+05  -5.0044177E+04   2.1835556E+05
  162.9000   2.0848595E+01   1.0025764E+01  -4.4794928E+01   7.3088180E-03   1.9717614E-02   7.8228717E-03   7.1229756E+01  -6.8484111E+01   1.8142735E+01   2.5647904E+05  -1.0409130E+05  -5.0053865E+04   2.1835170E+05
  163.0000   2.0849343E+01   1.0027719E+01  -4.4794142E+01   7.6335711E-03   1.9374722E-02   7.8987609E-03   6.7273825E+01  -7.7746083E+01   1.4222585E+01   2.5647889E+05  -1.0409492E+05  -5.0063395E+04   2.1834779E+05
  163.1000   2.0850121E+01   1.0029638E+01  -4.4793349E+01   7.9394600E-03   1.8988893E-02   7.9561937E-03   6.3184582E+01  -8.6795977E+01   1.0271592E+01   2.5647872E+05  -1.0409869E+05  -5.0072747E+04   2.1834385E+05
  163.2000   2.0850930E+01   1.0031515E+01  -4.4792552E+01   8.2258820E-03   1.8561167E-02   7.9950481E-03   5.8971746E+01  -9.5614354E+01   6.2994304E+00   2.5647855E+05  -1.0410260E+05  -5.0081898E+04   2.1833989E+05
  163.3000   2.0851766E+01   1.0033348E+01  -4.4791751E+01   8.4922810E-03   1.8092674E-02   8.0152486E-03   5.4645168E+01  -1.0418253E+02   2.3163291E+00   2.5647839E+05  -1.0410665E+05  -5.0090830E+04   2.1833591E+05
  163.4000   2.0852628E+01   1.0035133E+01  -4.4790949E+01   8.7381463E-03   1.7584630E-02   8.0167686E-03   5.0214540E+01  -1.1248251E+02  -1.6671179E+00   2.5647822E+05  -1.0411082E+05  -5.0099524E+04   2.1833193E+05
  163.5000   2.0853513E+01   1.0036864E+01  -4.4790148E+01   8.9630132E-03   1.7038332E-02   7.9996321E-03   4.5689716E+01  -1.2049699E+02  -5.6399135E+00   2.5647805E+05  -1.0411511E+05  -5.0107961E+04   2.1832795E+05
  163.6000   2.0854420E+01   1.0038539E+01  -4.4789350E+01   9.1664632E-03   1.6455159E-02   7.9639153E-03   4.1080622E+01  -1.2820949E+02  -9.5908262E+00   2.5647789E+05  -1.0411950E+05  -5.0116122E+04   2.1832399E+05
  163.7000   2.0855346E+01   1.0040154E+01  -4.4788556E+01   9.3481243E-03   1.5836563E-02   7.9097473E-03   3.6397140E+01  -1.3560423E+02  -1.3508580E+01   2.5647774E+05  -1.0412399E+05  -5.0123992E+04   2.1832006E+05
  163.8000   2.0856288E+01   1.0041705E+01  -4.4787768E+01   9.5076715E-03   1.5184070E-02   7.8373101E-03   3.1649418E+01  -1.4266632E+02  -1.7381863E+01   2.5647760E+05  -1.0412857E+05  -5.0131553E+04   2.1831618E+05
  163.9000   2.0857246E+01   1.0043190E+01  -4.4786989E+01   9.6448274E-03   1.4499273E-02   7.7468382E-03   2.6847553E+01  -1.4938164E+02  -2.1199619E+01   2.5647748E+05  -1.0413323E+05  -5.0138791E+04   2.1831234E+05
  164.0000   2.0858217E+01   1.0044604E+01  -4.4786220E+01   9.7593619E-03   1.3783828E-02   7.6386174E-03   2.2001862E+01  -1.5573689E+02  -2.4951061E+01   2.5647737E+05  -1.0413795E+05  -5.0145689E+04   2.1830856E+05
  164.1000   2.0859197E+01   1.0045945E+01  -4.4785462E+01   9.8510944E-03   1.3039455E-02   7.5129831E-03   1.7122795E+01  -1.6171968E+02  -2.8625857E+01   2.5647728E+05  -1.0414273E+05  -5.0152235E+04   2.1830486E+05
  164.2000   2.0860186E+01   1.0047211E+01  -4.4784718E+01   9.9198925E-03   1.2267926E-02   7.3703175E-03   1.2220787E+01  -1.6731840E+02  -3.2214314E+01   2.5647722E+05  -1.0414756E+05  -5.0158415E+04   2.1830124E+05
  164.3000   2.0861181E+01   1.0048398E+01  -4.4783988E+01   9.9656739E-03   1.1471068E-02   7.2110472E-03   7.3065873E+00  -1.7252236E+02  -3.5707316E+01   2.5647718E+05  -1.0415243E+05  -5.0164216E+04   2.1829772E+05
  164.4000   2.0862179E+01   1.0049504E+01  -4.4783276E+01   9.9884067E-03   1.0650755E-02   7.0356396E-03   2.3910215E+00  -1.7732164E+02  -3.9096506E+01   2.5647717E+05  -1.0415732E+05  -5.0169628E+04   2.1829429E+05
  164.5000   2.0863178E+01   1.0050528E+01  -4.4782582E+01   9.9881103E-03   9.8089073E-03   6.8445996E-03  -2.5149146E+00  -1.8170707E+02  -4.2374251E+01   2.5647718E+05  -1.0416223E+05  -5.0174639E+04   2.1829098E+05
  164.6000   2.0864175E+01   1.0051466E+01  -4.4781908E+01   9.9648561E-03   8.9474839E-03   6.6384662E-03  -7.3999689E+00  -1.8567031E+02  -4.5533651E+01   2.5647721E+05  -1.0416714E+05  -5.0179239E+04   2.1828778E+05
  164.7000   2.0865170E+01   1.0052317E+01  -4.4781255E+01   9.9187683E-03   8.0684829E-03   6.4178089E-03  -1.2252903E+01  -1.8920379E+02  -4.8568619E+01   2.5647727E+05  -1.0417204E+05  -5.0183419E+04   2.1828470E+05
  164.8000   2.0866158E+01   1.0053079E+01  -4.4780624E+01   9.8500244E-03   7.1739352E-03   6.1832241E-03  -1.7062212E+01  -1.9230081E+02  -5.1473716E+01   2.5647736E+05  -1.0417692E+05  -5.0187171E+04   2.1828175E+05
  164.9000   2.0867139E+01   1.0053751E+01  -4.4780018E+01   9.7588559E-03   6.2659015E-03   5.9353320E-03  -2.1816438E+01  -1.9495554E+02  -5.4244232E+01   2.5647747E+05  -1.0418177E+05  -5.0190487E+04   2.1827894E+05
  165.0000   2.0868109E+01   1.0054332E+01  -4.4779438E+01   9.6455477E-03   5.3464672E-03   5.6747734E-03  -2.6504213E+01  -1.9716310E+02  -5.6876101E+01   2.5647759E+05  -1.0418658E+05  -5.0193361E+04   2.1827626E+05
  165.1000   2.0869067E+01   1.0054820E+01  -4.4778884E+01   9.5104382E-03   4.4177385E-03   5.4022070E-03  -3.1114135E+01  -1.9891956E+02  -5.9365729E+01   2.5647773E+05  -1.0419133E+05  -5.0195786E+04   2.1827372E+05
  165.2000   2.0870011E+01   1.0055215E+01  -4.4778358E+01   9.3539184E-03   3.4818378E-03   5.1183070E-03  -3.5635165E+01  -2.0022199E+02  -6.1710063E+01   2.5647789E+05  -1.0419602E+05  -5.0197759E+04   2.1827133E+05
  165.3000   2.0870937E+01   1.0055516E+01  -4.4777861E+01   9.1764305E-03   2.5408989E-03   4.8237613E-03  -4.0056445E+01  -2.0106845E+02  -6.3906358E+01   2.5647806E+05  -1.0420063E+05  -5.0199276E+04   2.1826909E+05
  165.4000   2.0871845E+01   1.0055723E+01  -4.4777393E+01   8.9784671E-03   1.5970618E-03   4.5192697E-03  -4.4367509E+01  -2.0145815E+02  -6.5952176E+01   2.5647823E+05  -1.0420515E+05  -5.0200335E+04   2.1826700E+05
  165.5000   2.0872733E+01   1.0055835E+01  -4.4776957E+01   8.7605685E-03   6.5246836E-04   4.2055431E-03  -4.8558385E+01  -2.0139123E+02  -6.7845277E+01   2.5647842E+05  -1.0420957E+05  -5.0200934E+04   2.1826506E+05
  165.6000   2.0873597E+01   1.0055854E+01  -4.4776552E+01   8.5233210E-03  -2.9074290E-04   3.8833028E-03  -5.2619359E+01  -2.0086855E+02  -6.9583410E+01   2.5647860E+05  -1.0421388E+05  -5.0201072E+04   2.1826327E+05
  165.7000   2.0874437E+01   1.0055777E+01  -4.4776181E+01   8.2673553E-03  -1.2304290E-03   3.5532806E-03  -5.6541360E+01  -1.9988703E+02  -7.1164350E+01   2.5647879E+05  -1.0421807E+05  -5.0200752E+04   2.1826165E+05
  165.8000   2.0875250E+01   1.0055608E+01  -4.4775842E+01   7.9933433E-03  -2.1644395E-03   3.2162189E-03  -6.0315769E+01  -1.9844827E+02  -7.2585737E+01   2.5647898E+05  -1.0422213E+05  -5.0199973E+04   2.1826018E+05
  165.9000   2.0876035E+01   1.0055345E+01  -4.4775538E+01   7.7019964E-03  -3.0906409E-03   2.8728718E-03  -6.3934432E+01  -1.9655680E+02  -7.3845065E+01   2.5647917E+05  -1.0422605E+05  -5.0198740E+04   2.1825888E+05
  166.0000   2.0876790E+01   1.0054990E+01  -4.4775268E+01   7.3940626E-03  -4.0069232E-03   2.5240051E-03  -6.7389892E+01  -1.9421822E+02  -7.4939701E+01   2.5647937E+05  -1.0422983E+05  -5.0197057E+04   2.1825775E+05
  166.1000   2.0877513E+01   1.0054544E+01  -4.4775033E+01   7.0703237E-03  -4.9112054E-03   2.1703976E-03  -7.0675076E+01  -1.9143927E+02  -7.5866816E+01   2.5647956E+05  -1.0423345E+05  -5.0194928E+04   2.1825678E+05
  166.2000   2.0878203E+01   1.0054008E+01  -4.4774834E+01   6.7315934E-03  -5.8014409E-03   1.8128413E-03  -7.3783638E+01  -1.8822784E+02  -7.6623588E+01   2.5647976E+05  -1.0423692E+05  -5.0192360E+04   2.1825599E+05
  166.3000   2.0878859E+01   1.0053384E+01  -4.4774670E+01   6.3787136E-03  -6.6756224E-03   1.4521418E-03  -7.6709757E+01  -1.8459290E+02  -7.7207173E+01   2.5647995E+05  -1.0424021E+05  -5.0189359E+04   2.1825537E+05
  166.4000   2.0879478E+01   1.0052674E+01  -4.4774543E+01   6.0125524E-03  -7.5317875E-03   1.0891174E-03  -7.9448108E+01  -1.8054453E+02  -7.7614812E+01   2.5648016E+05  -1.0424333E+05  -5.0185936E+04   2.1825493E+05
  166.5000   2.0880061E+01   1.0051878E+01  -4.4774453E+01   5.6340012E-03  -8.3680235E-03   7.2459910E-04  -8.1994085E+01  -1.7609389E+02  -7.7844043E+01   2.5648037E+05  -1.0424626E+05  -5.0182099E+04   2.1825468E+05
  166.6000   2.0880605E+01   1.0051001E+01  -4.4774398E+01   5.2439720E-03  -9.1824723E-03   3.5942856E-04  -8.4343510E+01  -1.7125313E+02  -7.7892695E+01   2.5648059E+05  -1.0424902E+05  -5.0177858E+04   2.1825460E+05
  166.7000   2.0881109E+01   1.0050043E+01  -4.4774381E+01   4.8433952E-03  -9.9733353E-03  -5.5433290E-06  -8.6492736E+01  -1.6603537E+02  -7.7759073E+01   2.5648082E+05  -1.0425158E+05  -5.0173226E+04   2.1825471E+05
  166.8000   2.0881573E+01   1.0049007E+01  -4.4774400E+01   4.4332169E-03  -1.0738877E-02  -3.6945479E-04  -8.8438576E+01  -1.6045444E+02  -7.7439349E+01   2.5648107E+05  -1.0425395E+05  -5.0168214E+04   2.1825501E+05
  166.9000   2.0881996E+01   1.0047896E+01  -4.4774455E+01   4.0143981E-03  -1.1477428E-02  -7.3142413E-04  -9.0178003E+01  -1.5452500E+02  -7.6930673E+01   2.5648133E+05  -1.0425612E+05  -5.0162836E+04   2.1825549E+05
  167.0000   2.0882376E+01   1.0046712E+01  -4.4774546E+01   3.5879125E-03  -1.2187392E-02  -1.0905666E-03  -9.1708494E+01  -1.4826234E+02  -7.6233727E+01   2.5648161E+05  -1.0425808E+05  -5.0157105E+04   2.1825616E+05
  167.1000   2.0882713E+01   1.0045459E+01  -4.4774673E+01   3.1547455E-03  -1.2867241E-02  -1.4460030E-03  -9.3027580E+01  -1.4168233E+02  -7.5350159E+01   2.5648190E+05  -1.0425984E+05  -5.0151037E+04   2.1825701E+05
  167.2000   2.0883007E+01   1.0044140E+01  -4.4774835E+01   2.7158939E-03  -1.3515526E-02  -1.7968642E-03  -9.4133003E+01  -1.3480133E+02  -7.4282661E+01   2.5648220E+05  -1.0426139E+05  -5.0144646E+04   2.1825805E+05
  167.3000   2.0883256E+01   1.0042757E+01  -4.4775032E+01   2.2723641E-03  -1.4130876E-02  -2.1422961E-03  -9.5022809E+01  -1.2763614E+02  -7.3034958E+01   2.5648252E+05  -1.0426273E+05  -5.0137947E+04   2.1825926E+05
  167.4000   2.0883461E+01   1.0041315E+01  -4.4775263E+01   1.8251714E-03  -1.4711998E-02  -2.4814644E-03  -9.5695119E+01  -1.2020404E+02  -7.1611717E+01   2.5648286E+05  -1.0426386E+05  -5.0130957E+04   2.1826065E+05
  167.5000   2.0883621E+01   1.0039816E+01  -4.4775528E+01   1.3753394E-03  -1.5257682E-02  -2.8135589E-03  -9.6148461E+01  -1.1252279E+02  -7.0018589E+01   2.5648320E+05  -1.0426477E+05  -5.0123692E+04   2.1826221E+05
  167.6000   2.0883736E+01   1.0038265E+01  -4.4775826E+01   9.2389750E-04  -1.5766803E-02  -3.1377979E-03  -9.6381599E+01  -1.0461051E+02  -6.8262002E+01   2.5648354E+05  -1.0426546E+05  -5.0116169E+04   2.1826392E+05
  167.7000   2.0883806E+01   1.0036664E+01  -4.4776155E+01   4.7188062E-04  -1.6238320E-02  -3.4534315E-03  -9.6393653E+01  -9.6485856E+01  -6.6349117E+01   2.5648389E+05  -1.0426592E+05  -5.0108406E+04   2.1826580E+05
  167.8000   2.0883830E+01   1.0035018E+01  -4.4776516E+01   2.0326141E-05  -1.6671282E-02  -3.7597449E-03  -9.6184332E+01  -8.8167809E+01  -6.4287734E+01   2.5648424E+05  -1.0426616E+05  -5.0100421E+04   2.1826782E+05
  167.9000   2.0883810E+01   1.0033331E+01  -4.4776907E+01  -4.2972622E-04  -1.7064829E-02  -4.0560609E-03  -9.5752558E+01  -7.9675760E+01  -6.2085999E+01   2.5648458E+05  -1.0426618E+05  -5.0092233E+04   2.1826998E+05
  168.0000   2.0883745E+01   1.0031607E+01  -4.4777327E+01  -8.7723083E-04  -1.7418189E-02  -4.3417410E-03  -9.5097750E+01  -7.1029405E+01  -5.9752344E+01   2.5648491E+05  -1.0426598E+05  -5.0083859E+04   2.1827227E+05
  168.1000   2.0883635E+01   1.0029849E+01  -4.4777775E+01  -1.3211450E-03  -1.7730686E-02  -4.6161868E-03  -9.4221272E+01  -6.2248726E+01  -5.7295295E+01   2.5648523E+05  -1.0426555E+05  -5.0075320E+04   2.1827469E+05
  168.2000   2.0883480E+01   1.0028062E+01  -4.4778250E+01  -1.7604336E-03  -1.8001739E-02  -4.8788395E-03  -9.3125074E+01  -5.3354039E+01  -5.4723287E+01   2.5648553E+05  -1.0426489E+05  -5.0066636E+04   2.1827722E+05
  168.3000   2.0883283E+01   1.0026250E+01  -4.4778750E+01  -2.1940726E-03  -1.8230860E-02  -5.1291796E-03  -9.1811940E+01  -4.4365848E+01  -5.2044612E+01   2.5648581E+05  -1.0426402E+05  -5.0057825E+04   2.1827986E+05
  168.4000   2.0883042E+01   1.0024417E+01  -4.4779275E+01  -2.6210526E-03  -1.8417659E-02  -5.3667258E-03  -9.0285180E+01  -3.5304819E+01  -4.9267175E+01   2.5648607E+05  -1.0426293E+05  -5.0048910E+04   2.1828260E+05
  168.5000   2.0882759E+01   1.0022568E+01  -4.4779823E+01  -3.0403812E-03  -1.8561844E-02  -5.5910327E-03  -8.8548920E+01  -2.6191783E+01  -4.6398548E+01   2.5648631E+05  -1.0426162E+05  -5.0039909E+04   2.1828543E+05
  168.6000   2.0882434E+01   1.0020706E+01  -4.4780393E+01  -3.4510874E-03  -1.8663220E-02  -5.8016900E-03  -8.6608059E+01  -1.7047719E+01  -4.3445912E+01   2.5648653E+05  -1.0426009E+05  -5.0030843E+04   2.1828834E+05
  168.7000   2.0882069E+01   1.0018836E+01  -4.4780983E+01  -3.8522244E-03  -1.8721691E-02  -5.9983195E-03  -8.4468087E+01  -7.8937491E+00  -4.0415965E+01   2.5648672E+05  -1.0425836E+05  -5.0021735E+04   2.1829134E+05
  168.8000   2.0881664E+01   1.0016963E+01  -4.4781592E+01  -4.2428732E-03  -1.8737260E-02  -6.1805738E-03  -8.2135357E+01   1.2489456E+00  -3.7315067E+01   2.5648690E+05  -1.0425643E+05  -5.0012604E+04   2.1829440E+05
  168.9000   2.0881221E+01   1.0015090E+01  -4.4782218E+01  -4.6221462E-03  -1.8710030E-02  -6.3481344E-03  -7.9616804E+01   1.0359176E+01  -3.4149165E+01   2.5648705E+05  -1.0425430E+05  -5.0003473E+04   2.1829754E+05
  169.0000   2.0880740E+01   1.0013223E+01  -4.4782861E+01  -4.9891895E-03  -1.8640202E-02  -6.5007098E-03  -7.6920017E+01   1.9415727E+01  -3.0923934E+01   2.5648718E+05  -1.0425198E+05  -4.9994362E+04   2.1830074E+05
  169.1000   2.0880223E+01   1.0011364E+01  -4.4783518E+01  -5.3431866E-03  -1.8528078E-02  -6.6380348E-03  -7.4053241E+01   2.8397618E+01  -2.7644851E+01   2.5648730E+05  -1.0424948E+05  -4.9985293E+04   2.1830399E+05
  169.2000   2.0879672E+01   1.0009518E+01  -4.4784188E+01  -5.6833605E-03  -1.8374057E-02  -6.7598693E-03  -7.1025021E+01   3.7284043E+01  -2.4317194E+01   2.5648741E+05  -1.0424681E+05  -4.9976287E+04   2.1830729E+05
  169.3000   2.0879087E+01   1.0007690E+01  -4.4784870E+01  -6.0089752E-03  -1.8178634E-02  -6.8659980E-03  -6.7844471E+01   4.6054547E+01  -2.0946287E+01   2.5648750E+05  -1.0424396E+05  -4.9967364E+04   2.1831064E+05
  169.4000   2.0878470E+01   1.0005884E+01  -4.4785561E+01  -6.3193385E-03  -1.7942400E-02  -6.9562308E-03  -6.4520908E+01   5.4689031E+01  -1.7537502E+01   2.5648759E+05  -1.0424096E+05  -4.9958547E+04   2.1831403E+05
  169.5000   2.0877824E+01   1.0004103E+01  -4.4786260E+01  -6.6138018E-03  -1.7666039E-02  -7.0304027E-03  -6.1063793E+01   6.3167871E+01  -1.4096364E+01   2.5648767E+05  -1.0423781E+05  -4.9949854E+04   2.1831746E+05
  169.6000   2.0877148E+01   1.0002352E+01  -4.4786966E+01  -6.8917616E-03  -1.7350325E-02  -7.0883759E-03  -5.7482811E+01   7.1472033E+01  -1.0628717E+01   2.5648776E+05  -1.0423452E+05  -4.9941305E+04   2.1832092E+05
  169.7000   2.0876446E+01   1.0000634E+01  -4.4787677E+01  -7.1526597E-03  -1.6996122E-02  -7.1300401E-03  -5.3787539E+01   7.9583081E+01  -7.1406943E+00   2.5648784E+05  -1.0423109E+05  -4.9932921E+04   2.1832440E+05
  169.8000   2.0875718E+01   9.9989541E+00  -4.4788392E+01  -7.3959829E-03  -1.6604376E-02  -7.1553152E-03  -4.9987693E+01   8.7483141E+01  -3.6389554E+00   2.5648793E+05  -1.0422755E+05  -4.9924719E+04   2.1832789E+05
  169.9000   2.0874967E+01   9.9973148E+00  -4.4789108E+01  -7.6212636E-03  -1.6176118E-02  -7.1641535E-03  -4.6092908E+01   9.5155021E+01  -1.3063063E-01   2.5648801E+05  -1.0422389E+05  -4.9916718E+04   2.1833140E+05
  170.0000   2.0874195E+01   9.9957200E+00  -4.4789824E+01  -7.8280787E-03  -1.5712456E-02  -7.1565417E-03  -4.2112668E+01   1.0258217E+02   3.3766562E+00   2.5648810E+05  -1.0422012E+05  -4.9908935E+04   2.1833491E+05
  170.1000   2.0873402E+01   9.9941734E+00  -4.4790539E+01  -8.0160503E-03  -1.5214576E-02  -7.1325038E-03  -3.8056533E+01   1.0974878E+02   6.8746914E+00   2.5648820E+05  -1.0421627E+05  -4.9901388E+04   2.1833841E+05
  170.2000   2.0872592E+01   9.9926782E+00  -4.4791250E+01  -8.1848442E-03  -1.4683734E-02  -7.0921032E-03  -3.3933841E+01   1.1663977E+02   1.0354826E+01   2.5648829E+05  -1.0421232E+05  -4.9894092E+04   2.1834190E+05
  170.3000   2.0871766E+01   9.9912377E+00  -4.4791957E+01  -8.3341703E-03  -1.4121257E-02  -7.0354451E-03  -2.9753880E+01   1.2324084E+02   1.3807964E+01   2.5648838E+05  -1.0420830E+05  -4.9887063E+04   2.1834536E+05
  170.4000   2.0870926E+01   9.9898550E+00  -4.4792657E+01  -8.4637817E-03  -1.3528535E-02  -6.9626780E-03  -2.5525876E+01   1.2953856E+02   1.7224670E+01   2.5648848E+05  -1.0420420E+05  -4.9880316E+04   2.1834879E+05
  170.5000   2.0870074E+01   9.9885330E+00  -4.4793349E+01  -8.5734743E-03  -1.2907022E-02  -6.8739952E-03  -2.1258817E+01   1.3552029E+02   2.0595337E+01   2.5648856E+05  -1.0420005E+05  -4.9873864E+04   2.1835218E+05
  170.6000   2.0869212E+01   9.9872745E+00  -4.4794031E+01  -8.6630863E-03  -1.2258226E-02  -6.7696354E-03  -1.6961783E+01   1.4117425E+02   2.3910184E+01   2.5648864E+05  -1.0419585E+05  -4.9867722E+04   2.1835552E+05
  170.7000   2.0868342E+01   9.9860822E+00  -4.4794702E+01  -8.7324979E-03  -1.1583710E-02  -6.6498832E-03  -1.2643621E+01   1.4648948E+02   2.7159543E+01   2.5648871E+05  -1.0419160E+05  -4.9861901E+04   2.1835879E+05
  170.8000   2.0867466E+01   9.9849585E+00  -4.4795360E+01  -8.7816307E-03  -1.0885087E-02  -6.5150679E-03  -8.3131625E+00   1.5145591E+02   3.0333927E+01   2.5648877E+05  -1.0418733E+05  -4.9856412E+04   2.1836199E+05
  170.9000   2.0866586E+01   9.9839059E+00  -4.4796005E+01  -8.8104480E-03  -1.0164014E-02  -6.3655628E-03  -3.9793339E+00   1.5606426E+02   3.3424114E+01   2.5648881E+05  -1.0418302E+05  -4.9851267E+04   2.1836511E+05
  171.0000   2.0865705E+01   9.9829264E+00  -4.4796633E+01  -8.8189548E-03  -9.4221905E-03  -6.2017834E-03   3.4903120E-01   1.6030601E+02   3.6421373E+01   2.5648883E+05  -1.0417870E+05  -4.9846476E+04   2.1836814E+05
