
These predictions were generated by SeaState on 20-Dec-2023 at 15:17:55.




      Time       Wave1Elev       Wave2Elev       Wave3Elev         FVel1xi         FVel1yi         FVel1zi         FAcc1xi         FAcc1yi         FAcc1zi          FDynP1         FVel2xi         FVel2yi         FVel2zi         FAcc2xi         FAcc2yi         FAcc2zi          FDynP2         FVel3xi         FVel3yi         FVel3zi         FAcc3xi         FAcc3yi         FAcc3zi          FDynP3
   (sec)             (m)             (m)             (m)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)           (m/s)           (m/s)           (m/s)         (m/s^2)         (m/s^2)         (m/s^2)            (Pa)
  363.0000   0.7218368E-01  -0.4484611E-01   0.2636445E+00   0.2974560E-01  -0.4634830E-01  -0.1311052E+00   0.1006570E+00   0.9970536E-02   0.3682758E-02   0.3857298E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.1000   0.4944475E-01  -0.6523339E-01   0.2400285E+00   0.3978192E-01  -0.4472932E-01  -0.1308648E+00   0.9983259E-01   0.2243985E-01   0.1328148E-02  -0.9307121E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.2000   0.1624777E-01  -0.8878239E-01   0.2051419E+00   0.4965612E-01  -0.4186498E-01  -0.1307979E+00   0.9733376E-01   0.3477354E-01   0.2169536E-03  -0.2245712E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.3000  -0.2426218E-01  -0.1148826E+00   0.1628069E+00   0.5918011E-01  -0.3779817E-01  -0.1307816E+00   0.9278541E-01   0.4640527E-01   0.2963691E-03  -0.3560392E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.4000  -0.6609152E-01  -0.1409638E+00   0.1192937E+00   0.6814007E-01  -0.3262151E-01  -0.1307050E+00   0.8605205E-01   0.5691443E-01   0.1382740E-02  -0.4874692E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.5000  -0.1019046E+00  -0.1637407E+00   0.8101496E-01   0.7632181E-01  -0.2646128E-01  -0.1304794E+00   0.7726649E-01   0.6604964E-01   0.3238873E-02  -0.6187537E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.6000  -0.1255506E+00  -0.1805692E+00   0.5210932E-01   0.8353784E-01  -0.1946023E-01  -0.1300388E+00   0.6682294E-01   0.7373095E-01   0.5652523E-02  -0.7497078E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.7000  -0.1345070E+00  -0.1902072E+00   0.3295235E-01   0.8965145E-01  -0.1176121E-01  -0.1293345E+00   0.5533592E-01   0.8003253E-01   0.8503088E-02  -0.8800906E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.8000  -0.1310385E+00  -0.1926948E+00   0.2018807E-01   0.9459564E-01  -0.3493297E-02  -0.1283232E+00   0.4356990E-01   0.8514915E-01   0.1180783E-01  -0.1009615E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  363.9000  -0.1214070E+00  -0.1885892E+00   0.8195153E-02   0.9838359E-01   0.5238113E-02  -0.1269521E+00   0.3234774E-01   0.8935189E-01   0.1574108E-01  -0.1137946E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.0000  -0.1133953E+00  -0.1781224E+00  -0.8702954E-02   0.1011095E+00   0.1435655E-01  -0.1251434E+00   0.2245156E-01   0.9293877E-01   0.2062516E-01  -0.1264688E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.1000  -0.1132401E+00  -0.1608187E+00  -0.3422270E-01   0.1029399E+00   0.2381461E-01  -0.1227810E+00   0.1452663E-01   0.9618582E-01   0.2689434E-01  -0.1389345E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.2000  -0.1233773E+00  -0.1357807E+00  -0.6904620E-01   0.1040951E+00   0.3358947E-01  -0.1197020E+00   0.9001171E-02   0.9930278E-01   0.3503798E-01  -0.1511283E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.3000  -0.1420061E+00  -0.1024386E+00  -0.1109359E+00   0.1048256E+00   0.4367460E-01  -0.1156949E+00   0.6031732E-02   0.1023986E+00   0.4553264E-01  -0.1629679E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.4000  -0.1645761E+00  -0.6130962E-01  -0.1557496E+00   0.1053824E+00   0.5406815E-01  -0.1105040E+00   0.5479747E-02   0.1054575E+00   0.5876883E-01  -0.1743475E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.5000  -0.1863647E+00  -0.1434869E-01  -0.1987586E+00   0.1059883E+00   0.6475999E-01  -0.1038416E+00   0.6921909E-02   0.1083283E+00   0.7498604E-01  -0.1851339E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.6000  -0.2048117E+00   0.3525192E-01  -0.2357033E+00   0.1068113E+00   0.7571816E-01  -0.9540594E-01   0.9692364E-02   0.1107263E+00   0.9421994E-01  -0.1951640E+04   0.3887777E+00  -0.1610111E+00   0.4816157E+00  -0.5716317E+00  -0.7182176E+00  -0.1278223E+00   0.3693552E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.7000  -0.2204720E+00   0.8364585E-01  -0.2633184E+00   0.1079431E+00   0.8687613E-01  -0.8490349E-01   0.1294971E-01   0.1122478E+00   0.1162689E+00  -0.2042447E+04   0.3245053E+00  -0.2240871E+00   0.4494263E+00  -0.6903616E+00  -0.5426996E+00  -0.5114199E+00   0.8405079E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.8000  -0.2362085E+00   0.1269670E+00  -0.2794202E+00   0.1093864E+00   0.9812196E-01  -0.7207307E-01   0.1576213E-01   0.1123947E+00   0.1406827E+00  -0.2121547E+04   0.2543410E+00  -0.2698028E+00   0.3808077E+00  -0.7007520E+00  -0.3733604E+00  -0.8516839E+00   0.1260628E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  364.9000  -0.2551661E+00   0.1617601E+00  -0.2828417E+00   0.1110496E+00   0.1092907E+00  -0.5671081E-01   0.1719816E-01   0.1106101E+00   0.1667732E+00  -0.2186491E+04   0.1856371E+00  -0.2988317E+00   0.2811278E+00  -0.6717320E+00  -0.2052784E+00  -0.1131031E+01   0.1595652E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.0000  -0.2786582E+00   0.1851759E+00  -0.2734583E+00   0.1127518E+00   0.1201604E+00  -0.3869221E-01   0.1641464E-01   0.1063189E+00   0.1936446E+00  -0.2234665E+04   0.1197878E+00  -0.3099018E+00   0.1569775E+00  -0.6472061E+00  -0.8762427E-02  -0.1338526E+01   0.1817581E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.1000  -0.3050734E+00   0.1951020E+00  -0.2523090E+00   0.1142356E+00   0.1304527E+00  -0.1799100E-01   0.1273126E-01   0.9897530E-01   0.2202398E+00  -0.2263376E+04   0.5609573E-01  -0.2988575E+00   0.1665027E-01  -0.6244856E+00   0.2381783E+00  -0.1448485E+01   0.1905772E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.2000  -0.3303114E+00   0.1904253E+00  -0.2216053E+00   0.1151858E+00   0.1398379E+00   0.5307870E-02   0.5685714E-02   0.8811013E-01   0.2453970E+00  -0.2269961E+04  -0.3974328E-02  -0.2610669E+00  -0.1280177E+00  -0.5678355E+00   0.5194651E+00  -0.1417507E+01   0.1849547E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.3000  -0.3494403E+00   0.1714482E+00  -0.1843729E+00   0.1152533E+00   0.1479456E+00   0.3100039E-01  -0.4935024E-02   0.7337848E-01   0.2679128E+00  -0.2251902E+04  -0.5520794E-01  -0.1958270E+00  -0.2608382E+00  -0.4445884E+00   0.7741002E+00  -0.1207594E+01   0.1652353E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.4000  -0.3586631E+00   0.1402387E+00  -0.1436658E+00   0.1140807E+00   0.1543786E+00   0.5876292E-01  -0.1908756E-01   0.5460206E-01   0.2866055E+00  -0.2206945E+04  -0.9072128E-01  -0.1098890E+00  -0.3636248E+00  -0.2577665E+00   0.9202352E+00  -0.8226725E+00   0.1335269E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.5000  -0.3566063E+00   0.1005719E+00  -0.1016011E+00   0.1113273E+00   0.1587317E+00   0.8815717E-01  -0.3648697E-01   0.3180404E-01   0.3003742E+00  -0.2133220E+04  -0.1061310E+00  -0.1745434E-01  -0.4217964E+00  -0.5271152E-01   0.8982489E+00  -0.3324474E+00   0.9363990E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.6000  -0.3443882E+00   0.5724274E-01  -0.5868876E-01   0.1066914E+00   0.1606134E+00   0.1186412E+00  -0.5663897E-01   0.5232604E-02   0.3082533E+00  -0.2029351E+04  -0.1028009E+00   0.6407333E-01  -0.4307370E+00   0.1069600E+00   0.7080616E+00   0.1388294E+00   0.5039570E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.7000  -0.3246067E+00   0.1486483E-01  -0.1388968E-01   0.9992966E-01   0.1596683E+00   0.1495851E+00  -0.7888332E-01  -0.2462890E-01   0.3094572E+00  -0.1894552E+04  -0.8774315E-01   0.1207646E+00  -0.3990649E+00   0.1782552E+00   0.4175000E+00   0.4610985E+00   0.8419550E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.8000  -0.2999165E+00  -0.2337522E-01   0.3448223E-01   0.9087088E-01   0.1556014E+00   0.1802908E+00  -0.1024420E+00  -0.5706728E-01   0.3034166E+00  -0.1728710E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  365.9000  -0.2719752E+00  -0.5640199E-01   0.8735651E-01   0.7942569E-01   0.1481995E+00   0.2100157E+00  -0.1264666E+00  -0.9116194E-01   0.2898059E+00  -0.1532431E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.0000  -0.2411965E+00  -0.8497056E-01   0.1436680E+00   0.6559125E-01   0.1373501E+00   0.2379972E+00  -0.1500804E+00  -0.1258228E+00   0.2685599E+00  -0.1307086E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.1000  -0.2072114E+00  -0.1104955E+00   0.1999524E+00   0.4945234E-01   0.1230562E+00   0.2634797E+00  -0.1724136E+00  -0.1598430E+00   0.2398827E+00  -0.1054808E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.2000  -0.1695460E+00  -0.1335686E+00   0.2510667E+00   0.3117915E-01   0.1054448E+00   0.2857415E+00  -0.1926304E+00  -0.1919631E+00   0.2042454E+00  -0.7784759E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.3000  -0.1279858E+00  -0.1529765E+00   0.2917689E+00   0.1102290E-01   0.8476844E-01   0.3041208E+00  -0.2099500E+00  -0.2209411E+00   0.1623741E+00  -0.4816657E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.4000  -0.8242834E-01  -0.1658277E+00   0.3184233E+00  -0.1069057E-01   0.6139990E-01   0.3180402E+00  -0.2236635E+00  -0.2456248E+00   0.1152260E+00  -0.1685779E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.5000  -0.3247632E-01  -0.1688419E+00   0.3300061E+00  -0.3356875E-01   0.3581999E-01   0.3270283E+00  -0.2331491E+00  -0.2650194E+00   0.6395478E-01   0.1560573E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.6000   0.2272197E-01  -0.1602128E+00   0.3279200E+00  -0.5716204E-01   0.8598645E-02   0.3307371E+00  -0.2378883E+00  -0.2783448E+00   0.9863750E-02   0.4870972E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.7000   0.8399305E-01  -0.1410970E+00   0.3147359E+00  -0.8097478E-01  -0.1962890E-01   0.3289536E+00  -0.2374831E+00  -0.2850779E+00  -0.4565013E-01   0.8191171E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.8000   0.1510744E+00  -0.1158954E+00   0.2925393E+00  -0.1044784E+00  -0.4818884E-01   0.3216072E+00  -0.2316751E+00  -0.2849764E+00  -0.1011598E+00   0.1146548E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  366.9000   0.2215148E+00  -0.9106616E-01   0.2617759E+00  -0.1271262E+00  -0.7639743E-01   0.3087683E+00  -0.2203630E+00  -0.2780812E+00  -0.1552739E+00   0.1463823E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.0000   0.2903055E+00  -0.7292162E-01   0.2212372E+00  -0.1483697E+00  -0.1035886E+00   0.2906422E+00  -0.2036185E+00  -0.2646999E+00  -0.2067009E+00   0.1765512E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.1000   0.3507616E+00  -0.6536658E-01   0.1692283E+00  -0.1676770E+00  -0.1291390E+00   0.2675558E+00  -0.1816954E+00  -0.2453710E+00  -0.2543041E+00   0.2046456E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.2000   0.3965511E+00  -0.6856075E-01   0.1053416E+00  -0.1845506E+00  -0.1524884E+00   0.2399404E+00  -0.1550312E+00  -0.2208150E+00  -0.2971448E+00   0.2301877E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.3000   0.4240878E+00  -0.7902893E-01   0.3192516E-01  -0.1985454E+00  -0.1731558E+00   0.2083098E+00  -0.1242368E+00  -0.1918764E+00  -0.3345060E+00   0.2527477E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.4000   0.4341643E+00  -0.9106175E-01  -0.4553391E-01  -0.2092856E+00  -0.1907479E+00   0.1732384E+00  -0.9007697E-01  -0.1594638E+00  -0.3658984E+00   0.2719502E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.5000   0.4319223E+00  -0.9869488E-01  -0.1193751E+00  -0.2164780E+00  -0.2049633E+00   0.1353385E+00  -0.5343923E-01  -0.1244927E+00  -0.3910450E+00   0.2874801E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.6000   0.4249880E+00  -0.9740862E-01  -0.1817156E+00  -0.2199232E+00  -0.2155904E+00   0.9524088E-01  -0.1529546E-01  -0.8783724E-01  -0.4098496E+00   0.2990846E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.7000   0.4204811E+00  -0.8497330E-01  -0.2265957E+00  -0.2195207E+00  -0.2225013E+00   0.5357876E-01   0.2334238E-01  -0.5029409E-01  -0.4223522E+00   0.3065746E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.8000   0.4221962E+00  -0.6138515E-01  -0.2514980E+00  -0.2152718E+00  -0.2256430E+00   0.1097642E-01   0.6146822E-01  -0.1256006E-01  -0.4286782E+00   0.3098244E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  367.9000   0.4292273E+00  -0.2827596E-01  -0.2577568E+00  -0.2072762E+00  -0.2250267E+00  -0.3195636E-01   0.9812596E-01   0.2477481E-01  -0.4289881E+00   0.3087702E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.0000   0.4366550E+00   0.1170226E-01  -0.2498805E+00  -0.1957246E+00  -0.2207177E+00  -0.7462581E-01   0.1324491E+00   0.6122159E-01  -0.4234341E+00   0.3034088E+04   0.2208839E+00  -0.8690894E-01   0.4101340E+00  -0.4494505E-01  -0.8356134E+00   0.3776382E+00   0.7284130E+02   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.1000   0.4379534E+00   0.5522137E-01  -0.2342041E+00  -0.1808891E+00  -0.2128256E+00  -0.1164516E+00   0.1636928E+00   0.9637582E-01  -0.4121296E+00   0.2937959E+04   0.2011707E+00  -0.1693171E+00   0.4291884E+00  -0.3681731E+00  -0.7754001E+00  -0.4814429E-02   0.4978836E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.2000   0.4279726E+00   0.9841949E-01  -0.2174163E+00  -0.1631088E+00  -0.2014972E+00  -0.1568621E+00   0.1912575E+00   0.1298931E+00  -0.3951347E+00   0.2800452E+04   0.1451703E+00  -0.2347635E+00   0.4080164E+00  -0.7516004E+00  -0.5009804E+00  -0.4204636E+00   0.9221452E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.3000   0.4051095E+00   0.1371471E+00  -0.2053490E+00  -0.1427751E+00  -0.1869119E+00  -0.1952892E+00   0.2147021E+00   0.1614613E+00  -0.3724603E+00   0.2623274E+04   0.5335624E-01  -0.2644859E+00   0.3459738E+00  -0.1059996E+01  -0.7803167E-01  -0.8084618E+00   0.1304358E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.4000   0.3717099E+00   0.1675737E+00  -0.2021437E+00  -0.1203152E+00  -0.1692801E+00  -0.2311643E+00   0.2337478E+00   0.1907732E+00  -0.3440887E+00   0.2408705E+04  -0.5989112E-01  -0.2497212E+00   0.2504180E+00  -0.1162871E+01   0.3635696E+00  -0.1073836E+01   0.1606335E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.5000   0.3326158E+00   0.1871028E+00  -0.2097166E+00  -0.9617645E-01  -0.1488433E+00  -0.2639167E+00   0.2482717E+00   0.2175016E+00  -0.3100100E+00   0.2159596E+04  -0.1703505E+00  -0.1962438E+00   0.1382718E+00  -0.1003574E+01   0.6724159E+00  -0.1129480E+01   0.1802157E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.6000   0.2926547E+00   0.1951958E+00  -0.2274243E+00  -0.7081115E-01  -0.1258780E+00  -0.2929773E+00   0.2582924E+00   0.2412816E+00  -0.2702670E+00   0.1879373E+04  -0.2534856E+00  -0.1234550E+00   0.3240477E-01  -0.6337735E+00   0.7380748E+00  -0.9520741E+00   0.1886441E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.7000   0.2543249E+00   0.1935767E+00  -0.2519747E+00  -0.4466358E-01  -0.1006989E+00  -0.3177860E+00   0.2639477E+00   0.2617021E+00  -0.2250070E+00   0.1572031E+04  -0.2946932E+00  -0.5738528E-01  -0.4671418E-01  -0.1923292E+00   0.5449606E+00  -0.6146199E+00   0.1876400E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
  368.8000   0.2167590E+00   0.1855173E+00  -0.2777613E+00  -0.1815958E-01  -0.7366476E-01  -0.3378046E+00   0.2654655E+00   0.2783053E+00  -0.1745294E+00   0.1242114E+04  -0.2949304E+00  -0.1999806E-01  -0.9020254E-01   0.1617945E+00   0.1884959E+00  -0.2680814E+00   0.1804661E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
