## This file was generated by MoorDyn c-bindings library on Aug-13-2024 at 17:07:14
## This file contains output channels requested from the OutList section of the input fileMD.out
#
#
#
#
     Time               FAIRTEN1                 FAIRTEN2                 FAIRTEN3                 ANCHTEN1                 ANCHTEN2                 ANCHTEN3        
      (s)                 (N)                      (N)                      (N)                      (N)                      (N)                      (N)           
   49.7000          1120994.7500000          1062055.0000000          1124862.0000000           922954.5625000           864674.9375000           926945.6875000
   49.7125          1120956.3750000          1062093.3750000          1124791.7500000           922935.6250000           864674.8750000           926885.0625000
   49.7250          1120914.3750000          1062136.1250000          1124718.1250000           922913.2500000           864679.0000000           926821.3750000
   49.7375          1120864.1250000          1062192.3750000          1124636.8750000           922887.4375000           864687.3750000           926754.6875000
   49.7500          1120815.1250000          1062243.1250000          1124557.5000000           922858.1250000           864699.9375000           926685.0625000
   49.7625          1120760.0000000          1062303.0000000          1124472.7500000           922825.4375000           864716.6250000           926612.6875000
   49.7750          1120701.6250000          1062366.5000000          1124385.5000000           922789.3750000           864737.5000000           926537.5000000
   49.7875          1120638.5000000          1062436.7500000          1124294.0000000           922749.9375000           864762.5625000           926459.6250000
   49.8000          1120574.8750000          1062505.2500000          1124202.8750000           922707.1875000           864791.7500000           926379.1875000
   49.8125          1120507.6250000          1062577.5000000          1124109.1250000           922661.1250000           864825.1250000           926296.1875000
   49.8250          1120432.8750000          1062663.2500000          1124008.5000000           922611.8125000           864862.5625000           926210.8125000
   49.8375          1120358.8750000          1062743.2500000          1123909.6250000           922559.2500000           864904.0625000           926123.1250000
   49.8500          1120279.5000000          1062832.1250000          1123806.1250000           922503.4375000           864949.6875000           926033.1250000
   49.8625          1120196.8750000          1062924.1250000          1123700.5000000           922444.4375000           864999.3750000           925941.0000000
   49.8750          1120109.3750000          1063023.2500000          1123590.8750000           922382.2500000           865053.1250000           925846.7500000
   49.8875          1120019.5000000          1063124.3750000          1123479.8750000           922316.9375000           865110.9375000           925750.4375000
   49.9000          1119927.6250000          1063227.6250000          1123367.7500000           922248.5000000           865172.7500000           925652.1875000
   49.9125          1119831.8750000          1063335.8750000          1123252.7500000           922176.8750000           865238.6250000           925552.0000000
   49.9250          1119731.3750000          1063451.1250000          1123134.0000000           922102.1875000           865308.5000000           925449.9375000
   49.9375          1119630.6250000          1063565.1250000          1123016.1250000           922024.3750000           865382.3125000           925346.1250000
   49.9500          1119524.2500000          1063688.1250000          1122893.7500000           921943.5000000           865460.1250000           925240.5625000
   49.9625          1119417.7500000          1063809.1250000          1122772.2500000           921859.6250000           865541.8750000           925133.3750000
   49.9750          1119305.5000000          1063940.3750000          1122645.8750000           921772.6875000           865627.5625000           925024.5625000
   49.9875          1119193.1250000          1064070.0000000          1122520.6250000           921682.8750000           865717.1250000           924914.2500000
   50.0000          1119077.6250000          1064204.6250000          1122393.2500000           921590.0625000           865810.5625000           924802.5000000
   50.0125          1118960.7500000          1064339.6250000          1122265.7500000           921494.4375000           865907.7500000           924689.3750000
   50.0250          1118837.5000000          1064486.8750000          1122132.8750000           921395.9375000           866008.7500000           924574.9375000
   50.0375          1118716.6250000          1064626.7500000          1122003.6250000           921294.6875000           866113.5000000           924459.3125000
   50.0500          1118588.5000000          1064779.8750000          1121868.2500000           921190.6875000           866221.8750000           924342.5000000
   50.0625          1118459.7500000          1064933.1250000          1121733.6250000           921084.0625000           866334.0000000           924224.6250000
   50.0750          1118330.5000000          1065086.0000000          1121599.6250000           920974.7500000           866449.6875000           924105.6875000
   50.0875          1118195.7500000          1065248.0000000          1121461.3750000           920862.8125000           866569.0625000           923985.8125000
   50.1000          1118061.1250000          1065408.5000000          1121324.7500000           920748.3750000           866692.0000000           923865.0000000
   50.1125          1117923.8750000          1065574.1250000          1121186.3750000           920631.4375000           866818.4375000           923743.3750000
   50.1250          1117785.2500000          1065741.0000000          1121048.3750000           920512.0000000           866948.5000000           923620.8750000
   50.1375          1117641.1250000          1065917.8750000          1120906.0000000           920390.1875000           867082.0000000           923497.6250000
   50.1500          1117497.3750000          1066092.7500000          1120765.3750000           920266.0000000           867219.0625000           923373.6250000
   50.1625          1117353.3750000          1066267.8750000          1120626.0000000           920139.5000000           867359.5000000           923249.0000000
   50.1750          1117204.3750000          1066452.2500000          1120482.8750000           920010.8125000           867503.3125000           923123.8125000
   50.1875          1117056.0000000          1066635.1250000          1120341.8750000           919879.9375000           867650.5000000           922998.0625000
   50.2000          1116902.8750000          1066826.1250000          1120197.3750000           919747.0625000           867800.9375000           922871.8750000
   50.2125          1116750.1250000          1067016.5000000          1120054.7500000           919612.1875000           867954.5625000           922745.2500000
   50.2250          1116598.2500000          1067204.7500000          1119914.3750000           919475.3750000           868111.3750000           922618.3750000
   50.2375          1116441.3750000          1067401.8750000          1119770.3750000           919336.7500000           868271.2500000           922491.1875000
   50.2500          1116282.2500000          1067603.1250000          1119625.5000000           919196.4375000           868434.1875000           922363.8125000
   50.2625          1116125.3750000          1067798.8750000          1119484.5000000           919054.4375000           868600.0625000           922236.3125000
   50.2750          1115964.2500000          1068003.6250000          1119340.3750000           918910.9375000           868768.8750000           922108.8125000
   50.2875          1115798.8750000          1068215.7500000          1119193.5000000           918765.8750000           868940.5625000           921981.2500000
   50.3000          1115637.7500000          1068419.7500000          1119052.1250000           918619.4375000           869115.0000000           921853.7500000
   50.3125          1115472.8750000          1068630.2500000          1118908.3750000           918471.5625000           869292.2500000           921726.3125000
   50.3250          1115307.0000000          1068843.1250000          1118764.7500000           918322.4375000           869472.2500000           921599.0625000
   50.3375          1115138.5000000          1069061.0000000          1118620.1250000           918172.0625000           869654.8125000           921472.0000000
   50.3500          1114969.1250000          1069280.6250000          1118475.7500000           918020.5000000           869840.0625000           921345.1875000
   50.3625          1114800.1250000          1069499.6250000          1118333.0000000           917867.8750000           870027.8750000           921218.6250000
   50.3750          1114631.5000000          1069718.1250000          1118191.6250000           917714.1250000           870218.1875000           921092.4375000
   50.3875          1114458.2500000          1069946.2500000          1118047.0000000           917559.4375000           870411.0000000           920966.6250000
   50.4000          1114286.6250000          1070171.2500000          1117905.0000000           917403.8125000           870606.2500000           920841.1875000
   50.4125          1114110.5000000          1070405.6250000          1117759.6250000           917247.3125000           870803.8125000           920716.3125000
   50.4250          1113938.7500000          1070632.2500000          1117619.5000000           917090.0000000           871003.6875000           920592.0000000
   50.4375          1113764.0000000          1070864.3750000          1117477.3750000           916931.9375000           871205.8750000           920468.1875000
   50.4500          1113588.7500000          1071098.6250000          1117335.5000000           916773.2500000           871410.1250000           920345.0625000
   50.4625          1113411.1250000          1071338.0000000          1117192.1250000           916614.0000000           871616.5625000           920222.6250000
   50.4750          1113236.1250000          1071572.3750000          1117052.1250000           916454.1250000           871824.9375000           920100.8750000
   50.4875          1113060.2500000          1071809.2500000          1116911.8750000           916293.8125000           872035.3125000           919979.8750000
   50.5000          1112882.0000000          1072052.6250000          1116769.6250000           916133.0625000           872247.5625000           919859.6875000
   50.5125          1112706.6250000          1072290.1250000          1116631.0000000           915971.9375000           872461.6875000           919740.2500000
   50.5250          1112530.3750000          1072531.1250000          1116491.7500000           915810.5625000           872677.5000000           919621.6875000
   50.5375          1112352.2500000          1072777.0000000          1116351.1250000           915648.8125000           872895.0000000           919503.8750000
   50.5500          1112174.0000000          1073024.2500000          1116210.7500000           915486.9375000           873114.1250000           919386.9375000
   50.5625          1111999.8750000          1073264.6250000          1116074.6250000           915324.8125000           873334.8125000           919270.8750000
   50.5750          1111820.1250000          1073517.5000000          1115933.1250000           915162.5625000           873557.0000000           919155.6250000
   50.5875          1111647.0000000          1073759.1250000          1115798.6250000           915000.3125000           873780.6250000           919041.1875000
   50.6000          1111467.2500000          1074015.0000000          1115657.5000000           914837.9375000           874005.6250000           918927.6250000
   50.6125          1111294.0000000          1074259.3750000          1115523.0000000           914675.6875000           874232.0000000           918814.8750000
   50.6250          1111118.7500000          1074510.3750000          1115386.6250000           914513.4375000           874459.6250000           918703.0000000
   50.6375          1110941.8750000          1074765.7500000          1115248.6250000           914351.3750000           874688.5000000           918591.9375000
   50.6500          1110767.5000000          1075016.7500000          1115113.1250000           914189.5000000           874918.5000000           918481.6875000
   50.6625          1110595.5000000          1075265.7500000          1114980.1250000           914027.8750000           875149.5625000           918372.1875000
   50.6750          1110420.2500000          1075522.3750000          1114843.7500000           913866.5625000           875381.6250000           918263.5000000
   50.6875          1110247.5000000          1075776.3750000          1114709.8750000           913705.6250000           875614.5625000           918155.5625000
   50.7000          1110076.8750000          1076027.3750000          1114578.1250000           913545.1875000           875848.3750000           918048.3750000
   50.7125          1109903.0000000          1076287.2500000          1114442.7500000           913385.1875000           876082.8750000           917941.8750000
   50.7250          1109731.7500000          1076544.0000000          1114309.8750000           913225.8125000           876318.0000000           917836.1250000
   50.7375          1109560.2500000          1076803.1250000          1114176.3750000           913067.1250000           876553.6875000           917731.0000000
   50.7500          1109392.1250000          1077058.0000000          1114046.2500000           912909.1250000           876789.7500000           917626.5625000
   50.7625          1109221.8750000          1077318.8750000          1113913.3750000           912751.9375000           877026.2500000           917522.6875000
   50.7750          1109051.6250000          1077582.2500000          1113780.3750000           912595.6250000           877262.9375000           917419.4375000
   50.7875          1108885.7500000          1077839.5000000          1113651.1250000           912440.2500000           877499.8750000           917316.7500000
   50.8000          1108717.3750000          1078104.1250000          1113518.8750000           912285.8750000           877736.9375000           917214.5000000
   50.8125          1108549.5000000          1078370.2500000          1113386.5000000           912132.5625000           877974.0625000           917112.8125000
   50.8250          1108383.0000000          1078636.3750000          1113255.1250000           911980.3125000           878211.2500000           917011.5000000
   50.8375          1108219.1250000          1078898.7500000          1113125.6250000           911829.2500000           878448.3125000           916910.6250000
   50.8500          1108054.2500000          1079165.3750000          1112994.8750000           911679.3750000           878685.3750000           916810.1250000
   50.8625          1107891.0000000          1079431.2500000          1112864.7500000           911530.7500000           878922.2500000           916709.9375000
   50.8750          1107732.0000000          1079690.7500000          1112738.3750000           911383.4375000           879158.9375000           916610.1250000
   50.8875          1107568.2500000          1079961.3750000          1112606.7500000           911237.4375000           879395.4375000           916510.5000000
   50.9000          1107409.5000000          1080225.1250000          1112479.1250000           911092.7500000           879631.6875000           916411.1875000
   50.9125          1107251.1250000          1080490.5000000          1112351.2500000           910949.5000000           879867.6250000           916312.0625000
   50.9250          1107094.5000000          1080753.6250000          1112224.6250000           910807.5625000           880103.3750000           916213.1250000
   50.9375          1106937.2500000          1081020.1250000          1112096.5000000           910667.0000000           880338.8125000           916114.2500000
   50.9500          1106783.8750000          1081282.0000000          1111971.3750000           910527.8125000           880574.0000000           916015.5000000
   50.9625          1106628.0000000          1081550.2500000          1111843.1250000           910390.0000000           880809.0000000           915916.7500000
   50.9750          1106475.1250000          1081814.6250000          1111717.0000000           910253.5625000           881043.8750000           915817.9375000
   50.9875          1106325.0000000          1082075.5000000          1111592.7500000           910118.5000000           881278.6250000           915719.0000000
   51.0000          1106174.8750000          1082338.5000000          1111467.5000000           909984.6875000           881513.3125000           915619.9375000
   51.0125          1106023.1250000          1082607.1250000          1111339.6250000           909852.2500000           881748.0000000           915520.6250000
   51.0250          1105875.1250000          1082869.7500000          1111214.5000000           909721.1250000           881982.8125000           915421.0000000
   51.0375          1105730.2500000          1083128.6250000          1111091.6250000           909591.1875000           882217.6875000           915321.0625000
   51.0500          1105585.3750000          1083388.6250000          1110967.3750000           909462.6250000           882452.7500000           915220.6875000
   51.0625          1105441.8750000          1083647.7500000          1110843.5000000           909335.2500000           882688.0625000           915119.8750000
   51.0750          1105300.2500000          1083905.5000000          1110720.2500000           909209.1875000           882923.4375000           915018.5625000
   51.0875          1105158.3750000          1084164.6250000          1110595.5000000           909084.3750000           883159.0625000           914916.7500000
   51.1000          1105020.3750000          1084418.6250000          1110473.2500000           908960.8750000           883394.7500000           914814.4375000
   51.1125          1104885.2500000          1084668.1250000          1110352.8750000           908838.6250000           883630.5000000           914711.6250000
   51.1250          1104747.6250000          1084924.3750000          1110228.3750000           908717.7500000           883866.2500000           914608.1875000
   51.1375          1104615.5000000          1085170.7500000          1110108.2500000           908598.1875000           884101.9375000           914504.2500000
   51.1500          1104481.6250000          1085423.0000000          1109985.1250000           908479.9375000           884337.4375000           914399.8125000
   51.1625          1104351.0000000          1085670.0000000          1109863.7500000           908363.0625000           884572.6875000           914294.8125000
   51.1750          1104220.7500000          1085918.0000000          1109741.2500000           908247.5000000           884807.6250000           914189.3125000
   51.1875          1104091.5000000          1086165.0000000          1109618.6250000           908133.3125000           885042.2500000           914083.3125000
   51.2000          1103966.8750000          1086404.7500000          1109499.1250000           908020.5000000           885276.3750000           913976.7500000
   51.2125          1103839.8750000          1086650.2500000          1109376.0000000           907909.0000000           885510.0000000           913869.6875000
   51.2250          1103716.1250000          1086890.8750000          1109254.5000000           907798.8750000           885743.0625000           913762.1875000
   51.2375          1103592.5000000          1087132.5000000          1109131.8750000           907690.0000000           885975.5625000           913654.1250000
   51.2500          1103472.5000000          1087367.6250000          1109011.6250000           907582.5625000           886207.3125000           913545.5625000
   51.2625          1103352.7500000          1087604.2500000          1108890.0000000           907476.3750000           886438.2500000           913436.5000000
   51.2750          1103231.3750000          1087844.7500000          1108765.3750000           907371.5000000           886668.3750000           913327.0000000
   51.2875          1103116.0000000          1088075.0000000          1108645.3750000           907268.0000000           886897.5000000           913217.0000000
   51.3000          1103001.3750000          1088304.6250000          1108524.6250000           907165.8125000           887125.5000000           913106.6250000
   51.3125          1102888.0000000          1088532.8750000          1108403.6250000           907065.0000000           887352.3750000           912995.8125000
   51.3250          1102773.8750000          1088764.5000000          1108280.5000000           906965.5000000           887577.9375000           912884.5625000
   51.3375          1102660.2500000          1088994.8750000          1108156.3750000           906867.3750000           887802.0625000           912773.0000000
   51.3500          1102550.8750000          1089219.1250000          1108034.8750000           906770.6250000           888024.6875000           912661.0625000
   51.3625          1102441.0000000          1089445.1250000          1107911.5000000           906675.2500000           888245.7500000           912548.8125000
   51.3750          1102332.3750000          1089669.7500000          1107787.8750000           906581.1875000           888465.1250000           912436.1875000
   51.3875          1102225.1250000          1089893.1250000          1107664.0000000           906488.4375000           888682.7500000           912323.2500000
   51.4000          1102119.2500000          1090113.6250000          1107540.2500000           906397.0000000           888898.6250000           912210.0000000
   51.4125          1102015.1250000          1090332.6250000          1107416.6250000           906306.8750000           889112.7500000           912096.4375000
   51.4250          1101909.6250000          1090555.3750000          1107290.1250000           906217.9375000           889325.0000000           911982.5000000
   51.4375          1101808.2500000          1090770.1250000          1107166.5000000           906130.1875000           889535.4375000           911868.2500000
   51.4500          1101705.8750000          1090988.0000000          1107040.3750000           906043.6250000           889744.0625000           911753.6875000
   51.4625          1101607.1250000          1091199.5000000          1106916.6250000           905958.1250000           889950.8125000           911638.8125000
   51.4750          1101510.5000000          1091407.5000000          1106793.5000000           905873.7500000           890155.6250000           911523.6250000
   51.4875          1101412.8750000          1091618.1250000          1106668.1250000           905790.4375000           890358.6250000           911408.0625000
   51.5000          1101316.0000000          1091827.6250000          1106542.2500000           905708.0625000           890559.7500000           911292.1875000
   51.5125          1101222.6250000          1092030.6250000          1106418.6250000           905626.7500000           890758.9375000           911176.0625000
   51.5250          1101129.0000000          1092235.0000000          1106293.5000000           905546.3125000           890956.1875000           911059.6250000
   51.5375          1101035.8750000          1092439.1250000          1106167.7500000           905466.8125000           891151.5000000           910942.8750000
   51.5500          1100946.3750000          1092635.3750000          1106044.6250000           905388.2500000           891344.9375000           910825.8750000
   51.5625          1100856.6250000          1092833.3750000          1105919.8750000           905310.5000000           891536.3750000           910708.6250000
   51.5750          1100767.6250000          1093029.3750000          1105794.7500000           905233.5625000           891726.0000000           910591.0625000
   51.5875          1100679.2500000          1093224.6250000          1105669.3750000           905157.3750000           891913.6875000           910473.1875000
   51.6000          1100595.1250000          1093411.3750000          1105547.2500000           905082.0000000           892099.4375000           910355.0625000
   51.6125          1100507.7500000          1093605.0000000          1105420.7500000           905007.3750000           892283.4375000           910236.6875000
   51.6250          1100425.1250000          1093788.8750000          1105298.0000000           904933.4375000           892465.5000000           910118.0625000
   51.6375          1100343.3750000          1093970.8750000          1105175.5000000           904860.1250000           892645.7500000           909999.1250000
   51.6500          1100262.1250000          1094151.6250000          1105052.5000000           904787.5625000           892824.1875000           909879.9375000
   51.6625          1100181.7500000          1094330.0000000          1104929.7500000           904715.6250000           893000.6875000           909760.5625000
   51.6750          1100102.7500000          1094505.8750000          1104807.5000000           904644.3750000           893175.3125000           909641.0625000
   51.6875          1100027.3750000          1094673.7500000          1104688.2500000           904573.7500000           893348.0000000           909521.3125000
   51.7000          1099951.3750000          1094841.8750000          1104568.0000000           904503.8125000           893518.6875000           909401.5625000
   51.7125          1099878.5000000          1095003.8750000          1104450.2500000           904434.6250000           893687.3125000           909281.7500000
   51.7250          1099804.6250000          1095166.0000000          1104331.1250000           904366.0625000           893853.8125000           909161.9375000
   51.7375          1099733.7500000          1095322.2500000          1104214.5000000           904298.2500000           894018.1875000           909042.1875000
   51.7500          1099661.6250000          1095479.5000000          1104096.5000000           904231.1875000           894180.3125000           908922.5625000
   51.7625          1099592.3750000          1095630.2500000          1103981.1250000           904164.8125000           894340.1875000           908803.0625000
   51.7750          1099521.7500000          1095782.6250000          1103864.2500000           904099.1875000           894497.8125000           908683.8750000
   51.7875          1099453.6250000          1095928.6250000          1103749.8750000           904034.2500000           894653.0625000           908564.8750000
   51.8000          1099387.1250000          1096069.8750000          1103637.2500000           903970.0625000           894805.9375000           908446.2500000
   51.8125          1099321.3750000          1096208.8750000          1103525.2500000           903906.6250000           894956.3750000           908328.0000000
   51.8250          1099253.6250000          1096349.6250000          1103411.3750000           903843.9375000           895104.3750000           908210.1875000
   51.8375          1099188.7500000          1096483.5000000          1103300.7500000           903782.0000000           895249.9375000           908092.8125000
   51.8500          1099127.6250000          1096609.1250000          1103194.0000000           903720.7500000           895392.8750000           907976.0000000
   51.8625          1099063.1250000          1096738.8750000          1103084.2500000           903660.3750000           895533.2500000           907859.8125000
   51.8750          1099002.7500000          1096859.7500000          1102978.8750000           903600.6875000           895670.9375000           907744.2500000
   51.8875          1098941.5000000          1096980.1250000          1102873.2500000           903541.8750000           895805.8750000           907629.5000000
   51.9000          1098883.1250000          1097093.5000000          1102770.7500000           903483.8750000           895937.8750000           907515.6250000
   51.9125          1098823.1250000          1097207.7500000          1102667.1250000           903426.7500000           896067.0000000           907402.6250000
   51.9250          1098765.2500000          1097316.2500000          1102566.5000000           903370.5000000           896193.0000000           907290.6875000
   51.9375          1098711.1250000          1097415.8750000          1102470.0000000           903315.1875000           896315.9375000           907179.8750000
   51.9500          1098653.3750000          1097521.0000000          1102370.5000000           903260.7500000           896435.5625000           907070.2500000
   51.9625          1098599.6250000          1097616.1250000          1102275.6250000           903207.3125000           896551.9375000           906961.9375000
   51.9750          1098544.5000000          1097712.0000000          1102180.3750000           903154.7500000           896664.9375000           906855.0000000
   51.9875          1098489.3750000          1097805.8750000          1102085.7500000           903103.1250000           896774.5625000           906749.4375000
   52.0000          1098436.8750000          1097893.2500000          1101994.5000000           903052.4375000           896880.8125000           906645.3750000
   52.0125          1098385.6250000          1097975.7500000          1101905.3750000           903002.5625000           896983.6250000           906542.8750000
   52.0250          1098331.8750000          1098061.6250000          1101814.7500000           902953.5625000           897083.0000000           906442.0000000
   52.0375          1098283.6250000          1098135.3750000          1101730.3750000           902905.4375000           897178.9375000           906342.8125000
   52.0500          1098232.0000000          1098213.1250000          1101643.6250000           902858.0625000           897271.4375000           906245.3125000
   52.0625          1098184.3750000          1098282.3750000          1101561.8750000           902811.5625000           897360.3750000           906149.6875000
   52.0750          1098138.7500000          1098345.3750000          1101483.1250000           902765.8125000           897445.8125000           906055.9375000
   52.0875          1098094.0000000          1098405.2500000          1101406.2500000           902720.8125000           897527.6875000           905964.1875000
   52.1000          1098050.0000000          1098461.5000000          1101331.1250000           902676.6875000           897605.9375000           905874.4375000
   52.1125          1098006.1250000          1098516.2500000          1101257.0000000           902633.3125000           897680.5000000           905786.8750000
   52.1250          1097962.7500000          1098569.3750000          1101184.5000000           902590.8125000           897751.2500000           905701.5000000
   52.1375          1097925.2500000          1098608.2500000          1101119.0000000           902549.1250000           897818.2500000           905618.5000000
   52.1500          1097884.6250000          1098651.8750000          1101051.5000000           902508.2500000           897881.3125000           905537.8750000
   52.1625          1097846.1250000          1098690.0000000          1100987.0000000           902468.3125000           897940.5000000           905459.6875000
   52.1750          1097810.8750000          1098720.6250000          1100927.0000000           902429.1875000           897995.6875000           905384.0625000
   52.1875          1097775.0000000          1098750.8750000          1100867.5000000           902390.9375000           898046.9375000           905311.0000000
   52.2000          1097741.6250000          1098774.5000000          1100811.5000000           902353.6250000           898094.1875000           905240.5625000
   52.2125          1097709.6250000          1098794.3750000          1100758.0000000           902317.1250000           898137.4375000           905172.8750000
   52.2250          1097678.5000000          1098811.1250000          1100706.7500000           902281.5000000           898176.7500000           905107.8750000
   52.2375          1097648.8750000          1098823.8750000          1100658.1250000           902246.7500000           898212.0000000           905045.6875000
   52.2500          1097622.5000000          1098829.1250000          1100613.8750000           902212.8750000           898243.3750000           904986.2500000
   52.2625          1097600.3750000          1098825.2500000          1100575.2500000           902179.8750000           898270.6875000           904929.7500000
   52.2750          1097575.3750000          1098826.0000000          1100535.0000000           902147.8125000           898294.0000000           904876.1250000
   52.2875          1097557.3750000          1098811.0000000          1100503.3750000           902116.6875000           898313.2500000           904825.5000000
   52.3000          1097537.6250000          1098799.1250000          1100471.0000000           902086.5625000           898328.3750000           904777.9375000
   52.3125          1097520.0000000          1098781.5000000          1100442.3750000           902057.5000000           898339.3125000           904733.4375000
   52.3250          1097506.3750000          1098755.8750000          1100419.1250000           902029.5625000           898346.0625000           904692.1250000
   52.3375          1097494.7500000          1098724.5000000          1100399.3750000           902002.8125000           898348.5625000           904654.1250000
   52.3500          1097484.6250000          1098689.6250000          1100382.5000000           901977.2500000           898346.6250000           904619.3750000
   52.3625          1097477.8750000          1098646.3750000          1100370.7500000           901953.0000000           898340.3125000           904588.0000000
   52.3750          1097470.3750000          1098604.2500000          1100359.7500000           901930.0625000           898329.5625000           904560.0000000
   52.3875          1097466.0000000          1098554.7500000          1100353.3750000           901908.5625000           898314.3750000           904535.5000000
   52.4000          1097465.3750000          1098496.8750000          1100352.5000000           901888.5000000           898294.6250000           904514.5000000
   52.4125          1097464.3750000          1098438.7500000          1100352.8750000           901870.0000000           898270.3125000           904497.0000000
   52.4250          1097466.3750000          1098373.7500000          1100357.7500000           901853.0000000           898241.4375000           904483.0625000
   52.4375          1097470.8750000          1098302.8750000          1100367.0000000           901837.6875000           898207.8750000           904472.7500000
   52.4500          1097478.7500000          1098225.3750000          1100381.2500000           901824.0000000           898169.6875000           904466.0625000
   52.4625          1097489.0000000          1098141.2500000          1100399.5000000           901812.1250000           898126.7500000           904463.0625000
   52.4750          1097503.2500000          1098049.5000000          1100423.3750000           901802.0625000           898079.0625000           904463.8125000
   52.4875          1097516.8750000          1097958.6250000          1100448.5000000           901794.0000000           898026.4375000           904468.3125000
   52.5000          1097536.2500000          1097854.7500000          1100481.1250000           901787.8750000           897968.9375000           904476.7500000
   52.5125          1097555.7500000          1097750.6250000          1100515.5000000           901783.9375000           897906.3125000           904489.0625000
   52.5250          1097578.5000000          1097638.8750000          1100554.7500000           901782.1250000           897838.6250000           904505.4375000
   52.5375          1097605.6250000          1097518.5000000          1100600.1250000           901782.6250000           897765.6250000           904525.8125000
   52.5500          1097632.6250000          1097398.1250000          1100647.0000000           901785.5625000           897687.4375000           904550.3750000
   52.5625          1097665.0000000          1097266.3750000          1100701.0000000           901790.8750000           897603.8125000           904579.0625000
   52.5750          1097697.8750000          1097133.1250000          1100757.1250000           901798.7500000           897514.7500000           904612.0625000
   52.5875          1097734.0000000          1096993.2500000          1100818.0000000           901809.2500000           897420.2500000           904649.3125000
   52.6000          1097771.8750000          1096849.7500000          1100882.2500000           901822.3125000           897320.1875000           904690.8750000
   52.6125          1097814.0000000          1096697.7500000          1100952.1250000           901838.1250000           897214.6250000           904736.7500000
   52.6250          1097855.5000000          1096546.3750000          1101022.8750000           901856.6250000           897103.4375000           904787.0000000
   52.6375          1097906.1250000          1096377.2500000          1101104.2500000           901877.9375000           896986.7500000           904841.6875000
   52.6500          1097955.5000000          1096210.8750000          1101185.6250000           901902.0625000           896864.3750000           904900.7500000
   52.6625          1098007.8750000          1096039.3750000          1101271.1250000           901929.0625000           896736.3750000           904964.2500000
   52.6750          1098067.3750000          1095853.8750000          1101365.2500000           901959.0000000           896602.6250000           905032.1875000
   52.6875          1098128.1250000          1095666.1250000          1101461.3750000           901991.8750000           896463.1875000           905104.6875000
   52.7000          1098190.0000000          1095476.3750000          1101560.0000000           902027.8750000           896317.8750000           905181.6875000
   52.7125          1098258.7500000          1095274.6250000          1101666.2500000           902066.9375000           896166.7500000           905263.2500000
   52.7250          1098328.0000000          1095072.1250000          1101773.8750000           902109.1875000           896009.6250000           905349.4375000
   52.7375          1098404.2500000          1094856.5000000          1101889.2500000           902154.7500000           895846.5625000           905440.1875000
   52.7500          1098481.0000000          1094640.6250000          1102006.1250000           902203.5625000           895677.4375000           905535.6875000
   52.7625          1098561.6250000          1094418.2500000          1102127.5000000           902255.6875000           895502.1875000           905635.7500000
   52.7750          1098647.5000000          1094186.6250000          1102254.6250000           902311.2500000           895320.9375000           905740.5000000
   52.7875          1098733.5000000          1093955.5000000          1102382.6250000           902370.2500000           895133.5625000           905849.8750000
   52.8000          1098826.2500000          1093712.5000000          1102517.7500000           902432.6875000           894940.1250000           905963.9375000
   52.8125          1098922.2500000          1093463.8750000          1102656.6250000           902498.5625000           894740.6250000           906082.5000000
   52.8250          1099020.7500000          1093212.2500000          1102798.5000000           902568.0000000           894535.1250000           906205.6250000
   52.8375          1099124.3750000          1092951.3750000          1102945.8750000           902640.8750000           894323.5625000           906333.3125000
   52.8500          1099230.8750000          1092687.0000000          1103096.3750000           902717.3750000           894106.0625000           906465.4375000
   52.8625          1099339.5000000          1092420.1250000          1103249.3750000           902797.3750000           893882.5625000           906602.0000000
   52.8750          1099455.2500000          1092140.8750000          1103409.7500000           902881.0625000           893653.0625000           906743.0000000
   52.8875          1099575.2500000          1091855.5000000          1103574.5000000           902968.3750000           893417.5625000           906888.3750000
   52.9000          1099697.8750000          1091566.7500000          1103742.0000000           903059.4375000           893176.0625000           907038.0625000
   52.9125          1099822.7500000          1091275.1250000          1103911.8750000           903154.3125000           892928.5625000           907192.0625000
   52.9250          1099954.7500000          1090972.8750000          1104088.8750000           903253.0000000           892675.0000000           907350.3750000
   52.9375          1100088.2500000          1090668.6250000          1104267.2500000           903355.5625000           892415.3125000           907512.9375000
   52.9500          1100223.1250000          1090364.3750000          1104447.0000000           903462.1250000           892149.5625000           907679.6875000
   52.9625          1100368.0000000          1090043.1250000          1104636.3750000           903572.6250000           891877.7500000           907850.5625000
   52.9750          1100512.3750000          1089724.8750000          1104825.1250000           903687.2500000           891599.8125000           908025.5625000
   52.9875          1100660.5000000          1089402.7500000          1105017.2500000           903805.9375000           891315.8125000           908204.5625000
   53.0000          1100813.8750000          1089071.8750000          1105214.2500000           903928.8125000           891025.8125000           908387.5625000
   53.0125          1100970.6250000          1088738.0000000          1105414.2500000           904055.7500000           890729.8125000           908574.4375000
   53.0250          1101132.3750000          1088396.8750000          1105618.7500000           904186.9375000           890427.8125000           908765.0625000
   53.0375          1101295.1250000          1088056.5000000          1105823.8750000           904322.2500000           890120.0625000           908959.4375000
   53.0500          1101464.6250000          1087706.8750000          1106035.0000000           904461.7500000           889806.4375000           909157.5000000
   53.0625          1101638.0000000          1087352.5000000          1106249.6250000           904605.5000000           889487.1250000           909359.0625000
   53.0750          1101814.1250000          1086996.6250000          1106466.1250000           904753.3750000           889162.2500000           909564.1250000
