
Predictions were generated on 08-Sep-2022 at 14:21:33 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-270-gf067eb99-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MoorDyn (v2.a27, 2022-07-20)

Description from the FAST input file: FAST Certification Test #25: NREL 5.0 MW Baseline Wind Turbine with OC4-DeepCwind semi configuration, for use in offshore analysis

Time     B1Surge        B1Sway          B1Heave         B1Roll          B1Pitch        B1Yaw           B1TVxi          B1TVyi          B1TVzi          B1RVxi          B1RVyi          B1RVzi          B1TAxi          B1TAyi          B1TAzi          B1RAxi          B1RAyi          B1RAzi
(s)      (m)            (m)             (m)             (rad)           (rad)          (rad)           (m/s)           (m/s)           (m/s)           (rad/s)         (rad/s)         (rad/s)         (m/s^2)         (m/s^2)         (m/s^2)         (rad/s^2)       (rad/s^2)       (rad/s^2)
0.8625   5.0063591E+00  7.3229230E-04   6.0190219E-03   -2.2602741E-05  3.1220827E-02  -5.5482151E-06  3.7659209E-02   4.3260033E-04   1.1641165E-02   1.3536323E-05   -3.5176668E-03  -1.2456037E-05  1.3406894E-01   -8.9343335E-04  8.4616318E-03   1.0989569E-04   7.6392134E-05   1.3407007E-05
0.8750   5.0068407E+00  7.3763868E-04   6.1651929E-03   -2.2425265E-05  3.1176867E-02  -5.7028287E-06  3.9353110E-02   4.2345829E-04   1.1745841E-02   1.4837675E-05   -3.5158328E-03  -1.2279449E-05  1.3710804E-01   -5.7496945E-04  8.2722623E-03   9.8641605E-05   2.2448113E-04   1.4966443E-05
0.8875   5.0073433E+00  7.4289937E-04   6.3126571E-03   -2.2232529E-05  3.1132940E-02  -5.8550986E-06  4.1082814E-02   4.1884318E-04   1.1848086E-02   1.5982714E-05   -3.5122328E-03  -1.2080174E-05  1.3974804E-01   -9.1053938E-05  8.0771893E-03   8.1431514E-05   3.5669227E-04   1.7091867E-05
0.9000   5.0078678E+00  7.4814243E-04   6.4613842E-03   -2.2026894E-05  3.1089067E-02  -6.0047009E-06  4.2843312E-02   4.2050020E-04   1.1947839E-02   1.6909262E-05   -3.5070651E-03  -1.1851843E-05  1.4194638E-01   4.9884041E-04   7.8774514E-03   6.0546990E-05   4.7135635E-04   1.9638859E-05
0.9125   5.0084143E+00  7.5345230E-04   6.6113425E-03   -2.1811298E-05  3.1045269E-02  -6.1512451E-06  4.4628918E-02   4.2933042E-04   1.2045040E-02   1.7586934E-05   -3.5005561E-03  -1.1590561E-05  1.4369605E-01   1.1071031E-03   7.6730172E-03   3.9326558E-05   5.6816888E-04   2.2357533E-05
0.9250   5.0089836E+00  7.5891765E-04   6.7624995E-03   -2.1588785E-05  3.1001559E-02  -6.2943141E-06  4.6434250E-02   4.4508409E-04   1.2139624E-02   1.8028728E-05   -3.4929197E-03  -1.1295991E-05  1.4502984E-01   1.6295016E-03   7.4631134E-03   2.1728421E-05   6.4834405E-04   2.4931151E-05
0.9375   5.0095754E+00  7.6461583E-04   6.9148224E-03   -2.1361924E-05  3.0957950E-02  -6.4335118E-06  4.8254430E-02   4.6622800E-04   1.2231519E-02   1.8296056E-05   -3.4843527E-03  -1.0971886E-05  1.4600322E-01   1.9598291E-03   7.2455946E-03   1.1775390E-05   7.1399321E-04   2.7026677E-05
0.9500   5.0101900E+00  7.7059702E-04   7.0682764E-03   -2.1132224E-05  3.0914452E-02  -6.5685131E-06  5.0085306E-02   4.8997952E-04   1.2320618E-02   1.8497523E-05   -3.4750237E-03  -1.0625975E-05  1.4671190E-01   2.0047587E-03   7.0176758E-03   1.2991240E-05   7.6874217E-04   2.8336357E-05
0.9625   5.0108275E+00  7.7687000E-04   7.2228261E-03   -2.0899577E-05  3.0871077E-02  -6.6991138E-06  5.1924285E-02   5.1252003E-04   1.2406773E-02   1.8780898E-05   -3.4650420E-03  -1.0269504E-05  1.4726216E-01   1.6980051E-03   6.7771091E-03   2.7865639E-05   8.1664202E-04   2.8642471E-05
0.9750   5.0114880E+00  7.8339153E-04   7.3784334E-03   -2.0661873E-05  3.0827828E-02  -6.8252625E-06  5.3769805E-02   5.2938773E-04   1.2489838E-02   1.9318280E-05   -3.4544789E-03  -9.9156159E-06  1.4776897E-01   1.0106433E-03   6.5215398E-03   5.7463298E-05   8.6207816E-04   2.7833508E-05
0.9875   5.0121717E+00  7.9006143E-04   7.5350590E-03   -2.0414807E-05  3.0784715E-02  -6.9470789E-06  5.5621993E-02   5.3594384E-04   1.2569607E-02   2.0288497E-05   -3.4433403E-03  -9.5782461E-06  1.4835015E-01   -4.3701781E-05  6.2485258E-03   1.0122763E-04   9.0953213E-04   2.5902993E-05
1.0000   5.0128789E+00  7.9672353E-04   7.6926597E-03   -2.0151912E-05  3.0741746E-02  -7.0648543E-06  5.7482276E-02   5.2790332E-04   1.2645862E-02   2.1856926E-05   -3.4315831E-03  -9.2709133E-06  1.4910552E-01   -1.4093301E-03  5.9565492E-03   1.5700021E-04   9.6280908E-04   2.2967279E-05
1.0125   5.0136089E+00  8.0317317E-04   7.8511899E-03   -1.9864859E-05  3.0698929E-02  -7.1790378E-06  5.9353177E-02   5.0183106E-04   1.2718367E-02   2.4156607E-05   -3.4191224E-03  -9.0049716E-06  1.5011461E-01   -2.9944580E-03  5.6402008E-03   2.2124997E-04   1.0300083E-03   1.9243918E-05
1.0250   5.0143623E+00  8.0917071E-04   8.0106016E-03   -1.9543952E-05  3.0656273E-02  -7.2902008E-06  6.1238155E-02   4.5553851E-04   1.2786774E-02   2.7273112E-05   -3.4057158E-03  -8.7886701E-06  1.5142460E-01   -4.6823951E-03  5.3049149E-03   2.8949589E-04   1.1078274E-03   1.5015767E-05
1.0375   5.0151401E+00  8.1445830E-04   8.1708413E-03   -1.9178782E-05  3.0613789E-02  -7.3989963E-06  6.3140988E-02   3.8832464E-04   1.2850934E-02   3.1235177E-05   -3.3913155E-03  -8.6265936E-06  1.5304920E-01   -6.3458947E-03  4.9519376E-03   3.5685441E-04   1.1967819E-03   1.0591750E-05
1.0500   5.0159411E+00  8.1877928E-04   8.3318558E-03   -1.8758958E-05  3.0571494E-02  -7.5061093E-06  6.5065511E-02   3.0105002E-04   1.2910618E-02   3.6011697E-05   -3.3757589E-03  -8.5195443E-06  1.5496621E-01   -7.8626862E-03  4.5844330E-03   4.1862918E-04   1.2959844E-03   6.2614731E-06
1.0625   5.0167665E+00  8.2189671E-04   8.4935874E-03   -1.8274824E-05  3.0529400E-02  -7.6122155E-06  6.7015074E-02   1.9600359E-04   1.2965666E-02   4.1516607E-05   -3.3589303E-03  -8.4650374E-06  1.5711838E-01   -9.1302460E-03  4.2060898E-03   4.7087262E-04   1.4032202E-03   2.2586526E-06
1.0750   5.0176167E+00  8.2360959E-04   8.6559765E-03   -1.7718085E-05  3.0487526E-02  -7.7179420E-06  6.8992190E-02   7.6612487E-05   1.3015964E-02   4.7619676E-05   -3.3407456E-03  -8.4581316E-06  1.5942419E-01   -1.0077461E-02  3.8219092E-03   5.1083055E-04   1.5153293E-03   -1.2659635E-06
1.0875   5.0184917E+00  8.2376442E-04   8.8189645E-03   -1.7082250E-05  3.0445889E-02  -7.8238445E-06  7.0998274E-02   -5.2980162E-05  1.3061468E-02   5.4162454E-05   -3.3211620E-03  -8.4925423E-06  1.6177674E-01   -1.0671994E-02  3.4369577E-03   5.3722295E-04   1.6281921E-03   -4.2591369E-06
1.1000   5.0193915E+00  8.2226092E-04   8.9824917E-03   -1.6362874E-05  3.0404504E-02  -7.9303991E-06  7.3033266E-02   -1.8840645E-04  1.3102191E-02   6.0976843E-05   -3.3001946E-03  -8.5618640E-06  1.6405918E-01   -1.0922215E-02  3.0565932E-03   5.5031962E-04   1.7373036E-03   -6.7628148E-06
1.1125   5.0203176E+00  8.1905210E-04   9.1464985E-03   -1.5557565E-05  3.0363390E-02  -8.0380078E-06  7.5095743E-02   -3.2556179E-04  1.3138211E-02   6.7903697E-05   -3.2779102E-03  -8.6606487E-06  1.6615422E-01   -1.0873653E-02  2.6861748E-03   5.5180711E-04   1.8381418E-03   -8.8983379E-06
1.1250   5.0212693E+00  8.1413798E-04   9.3109272E-03   -1.4665758E-05  3.0322563E-02  -8.1470143E-06  7.7182800E-02   -4.6103387E-04  1.3169680E-02   7.4809235E-05   -3.2544332E-03  -8.7852513E-06  1.6795470E-01   -1.0600789E-02  2.3304590E-03   5.4447929E-04   1.9265760E-03   -1.0841697E-05
1.1375   5.0222473E+00  8.0755498E-04   9.4757220E-03   -1.3688328E-05  3.0282034E-02  -8.2577299E-06  7.9290323E-02   -5.9241347E-04  1.3196793E-02   8.1597100E-05   -3.2299338E-03  -8.9343448E-06  1.6936928E-01   -1.0195323E-02  1.9930974E-03   5.3179299E-04   1.9990914E-03   -1.2790611E-05
1.1500   5.0232515E+00  7.9936237E-04   9.6408287E-03   -1.2627087E-05  3.0241817E-02  -8.3704672E-06  8.1413142E-02   -7.1845116E-04  1.3219792E-02   8.8214503E-05   -3.2046242E-03  -9.1089923E-06  1.7034663E-01   -9.7529516E-03  1.6778009E-03   5.1736634E-04   2.0536801E-03   -1.4930827E-05
1.1625   5.0242825E+00  7.8962784E-04   9.8061999E-03   -1.1484226E-05  3.0201921E-02  -8.4855628E-06  8.3545804E-02   -8.3905394E-04  1.3238966E-02   9.4652481E-05   -3.1787276E-03  -9.3123290E-06  1.7085604E-01   -9.3599949E-03  1.3860794E-03   5.0447194E-04   2.0891561E-03   -1.7405040E-05
1.1750   5.0253401E+00  7.7841408E-04   9.9717882E-03   -1.0261813E-05  3.0162351E-02  -8.6034042E-06  8.5682325E-02   -9.5511804E-04  1.3254614E-02   1.0093976E-04   -3.1524880E-03  -9.5488967E-06  1.7090374E-01   -9.0827662E-03  1.1183772E-03   4.9563113E-04   2.1057439E-03   -2.0298237E-05
1.1875   5.0264244E+00  7.6576771E-04   1.0137551E-02   -8.9613850E-06  3.0123109E-02  -8.7244389E-06  8.7817252E-02   -1.0682612E-03  1.3267023E-02   1.0713286E-04   -3.1261293E-03  -9.8239643E-06  1.7053124E-01   -8.9599090E-03  8.7413623E-04   4.9232208E-04   2.1050200E-03   -2.3619672E-05
1.2000   5.0275354E+00  7.5171317E-04   1.0303452E-02   -7.5836788E-06  3.0084196E-02  -8.8491806E-06  8.9945644E-02   -1.1804464E-03  1.3276489E-02   1.1330193E-04   -3.0998567E-03  -1.0142452E-05  1.6980781E-01   -8.9994986E-03  6.5154408E-04   4.9486675E-04   2.0896308E-03   -2.7305961E-05
1.2125   5.0286732E+00  7.3625019E-04   1.0469453E-02   -6.1285577E-06  3.0045612E-02  -8.9781970E-06  9.2063576E-02   -1.2936268E-03  1.3283271E-02   1.1951736E-04   -3.0738360E-03  -1.0508185E-05  1.6884288E-01   -9.1805551E-03  4.4458421E-04   5.0248869E-04   2.0682383E-03   -3.1231433E-05
1.2250   5.0298371E+00  7.1935629E-04   1.0635524E-02   -4.5950819E-06  3.0007349E-02  -9.1120928E-06  9.4168775E-02   -1.4093905E-03  1.3287516E-02   1.2583633E-04   -3.0480640E-03  -1.0923181E-05  1.6772193E-01   -9.4583761E-03  2.5349736E-04   5.1350397E-04   2.0396395E-03   -3.5222340E-05
1.2375   5.0310273E+00  7.0099294E-04   1.0801633E-02   -2.9817438E-06  2.9969407E-02  -9.2514847E-06  9.6259490E-02   -1.5287088E-03  1.3289463E-02   1.3229295E-04   -3.0226975E-03  -1.1387150E-05  1.6656087E-01   -9.7732712E-03  7.4980409E-05   5.2565901E-04   2.0082744E-03   -3.9083705E-05
1.2500   5.0322437E+00  6.8111432E-04   1.0967752E-02   -1.2867869E-06  2.9931780E-02  -9.3969693E-06  9.8335952E-02   -1.6517850E-03  1.3289245E-02   1.3889249E-04   -2.9977213E-03  -1.1897409E-05  1.6545892E-01   -1.0060486E-02  -9.4051982E-05  5.3650205E-04   1.9779475E-03   -4.2622494E-05
1.2625   5.0334859E+00  6.5967697E-04   1.1133856E-02   4.9142278E-07   2.9894462E-02  -9.5490968E-06  1.0039920E-01   -1.7780337E-03  1.3286972E-02   1.4561032E-04   -2.9731125E-03  -1.2448995E-05  1.6450225E-01   -1.0260162E-02  -2.5644660E-04  5.4376095E-04   1.9519669E-03   -4.5671604E-05
1.2750   5.0347533E+00  6.3664903E-04   1.1299918E-02   2.3540463E-06   2.9857451E-02  -9.7083421E-06  1.0245143E-01   -1.9061737E-03  1.3282713E-02   1.5239530E-04   -2.9488015E-03  -1.3035111E-05  1.6375689E-01   -1.0325753E-02  -4.1421564E-04  5.4566248E-04   1.9328606E-03   -4.8109374E-05
1.2875   5.0360470E+00  6.1201805E-04   1.1465916E-02   4.3014825E-06   2.9820742E-02  -9.8750870E-06  1.0449545E-01   -2.0344169E-03  1.3276526E-02   1.5917666E-04   -2.9246972E-03  -1.3647747E-05  1.6324687E-01   -1.0229413E-02  -5.6912366E-04  5.4113875E-04   1.9215759E-03   -4.9866150E-05
1.3000   5.0373659E+00  5.8579538E-04   1.1631824E-02   6.3331790E-06   2.9784333E-02  -1.0049609E-05  1.0653407E-01   -2.1607096E-03  1.3268440E-02   1.6587318E-04   -2.9007071E-03  -1.4278294E-05  1.6298302E-01   -9.9650659E-03  -7.2152179E-04  5.2994391E-04   1.9185132E-03   -5.0937895E-05
1.3125   5.0387101E+00  5.5801828E-04   1.1797619E-02   8.4475687E-06   2.9748224E-02  -1.0232082E-05  1.0857047E-01   -2.2830083E-03  1.3258482E-02   1.7240348E-04   -2.8767241E-03  -1.4918490E-05  1.6292074E-01   -9.5460322E-03  -8.7150838E-04  5.1256997E-04   1.9220042E-03   -5.1367973E-05
1.3250   5.0400801E+00  5.2874809E-04   1.1963278E-02   1.0642113E-05   2.9712414E-02  -1.0422576E-05  1.1060647E-01   -2.3994788E-03  1.3246697E-02   1.7869372E-04   -2.8526934E-03  -1.5560710E-05  1.6300674E-01   -9.0025095E-03  -1.0181417E-03  4.9014989E-04   1.9300010E-03   -5.1252780E-05
1.3375   5.0414753E+00  4.9806648E-04   1.2128779E-02   1.2913452E-05   2.9676907E-02  -1.0621079E-05  1.1264395E-01   -2.5087397E-03  1.3233116E-02   1.8468696E-04   -2.8285559E-03  -1.6198888E-05  1.6316019E-01   -8.3741816E-03  -1.1600663E-03  4.6418319E-04   1.9394200E-03   -5.0719795E-05
1.3500   5.0428963E+00  4.6606921E-04   1.2294099E-02   1.5257633E-05   2.9641703E-02  -1.0827509E-05  1.1468294E-01   -2.6098639E-03  1.3217815E-02   1.9034327E-04   -2.8043250E-03  -1.6828526E-05  1.6328442E-01   -7.7034701E-03  -1.2955237E-03  4.3628115E-04   1.9465692E-03   -4.9896022E-05
1.3625   5.0443425E+00  4.3286051E-04   1.2459217E-02   1.7670322E-05   2.9606801E-02  -1.1041740E-05  1.1672277E-01   -2.7024918E-03  1.3200875E-02   1.9564448E-04   -2.7800396E-03  -1.7446629E-05  1.6327874E-01   -7.0288321E-03  -1.4226020E-03  4.0791411E-04   1.9476048E-03   -4.8900245E-05
1.3750   5.0458145E+00  3.9854622E-04   1.2624114E-02   2.0147067E-05   2.9572202E-02  -1.1263618E-05  1.1876124E-01   -2.7866736E-03  1.3182406E-02   2.0058813E-04   -2.7557972E-03  -1.8051580E-05  1.6304629E-01   -6.3791689E-03  -1.5395253E-03  3.8020019E-04   1.9388320E-03   -4.7821140E-05
1.3875   5.0473118E+00  3.6322969E-04   1.2788771E-02   2.2683462E-05   2.9537905E-02  -1.1492973E-05  1.2079515E-01   -2.8627992E-03  1.3162537E-02   2.0518525E-04   -2.7317340E-03  -1.8642655E-05  1.6250455E-01   -5.7709464E-03  -1.6448580E-03  3.5379551E-04   1.9171069E-03   -4.6711102E-05
1.4000   5.0488343E+00  3.2700822E-04   1.2953172E-02   2.5275283E-05   2.9503906E-02  -1.1729627E-05  1.2282031E-01   -2.9314095E-03  1.3141411E-02   2.0945320E-04   -2.7080220E-03  -1.9219582E-05  1.6159283E-01   -5.2075735E-03  -1.7377706E-03  3.2886906E-04   1.8801243E-03   -4.5583107E-05
1.4125   5.0503821E+00  2.8997252E-04   1.3117301E-02   2.7918524E-05   2.9470202E-02  -1.1973403E-05  1.2483196E-01   -2.9930589E-03  1.3119181E-02   2.1341066E-04   -2.6848579E-03  -1.9782065E-05  1.6030557E-01   -4.6817134E-03  -1.8213145E-03  3.0519377E-04   1.8315514E-03   -4.4416091E-05
1.4250   5.0519547E+00  2.5220693E-04   1.3281147E-02   3.0609393E-05   2.9436782E-02  -1.2224117E-05  1.2682571E-01   -3.0481922E-03  1.3095921E-02   2.1707297E-04   -2.6623297E-03  -2.0329408E-05  1.5861270E-01   -4.1788309E-03  -1.8930151E-03  2.8226196E-04   1.7663975E-03   -4.3165022E-05
1.4375   5.0535526E+00  2.1379141E-04   1.3444697E-02   3.3344248E-05   2.9403640E-02  -1.2481572E-05  1.2879618E-01   -3.0970701E-03  1.3071817E-02   2.2044906E-04   -2.6407205E-03  -2.0860300E-05  1.5654343E-01   -3.6829375E-03  -1.9552994E-03  2.5951624E-04   1.6858221E-03   -4.1776650E-05
1.4500   5.0551748E+00  1.7480383E-04   1.3607940E-02   3.6119520E-05   2.9370761E-02  -1.2745549E-05  1.3073912E-01   -3.1397778E-03  1.3046959E-02   2.2354189E-04   -2.6201855E-03  -2.1372784E-05  1.5415519E-01   -3.1817656E-03  -2.0102449E-03  2.3653728E-04   1.5920486E-03   -4.0204217E-05
1.4625   5.0568209E+00  1.3532174E-04   1.3770868E-02   3.8931648E-05   2.9338129E-02  -1.3015803E-05  1.3265094E-01   -3.1762803E-03  1.3021425E-02   2.2635031E-04   -2.6008750E-03  -2.1864429E-05  1.5152921E-01   -2.6712578E-03  -2.0611321E-03  2.1321136E-04   1.4882257E-03   -3.8422397E-05
1.4750   5.0584908E+00  9.5423195E-05   1.3933473E-02   4.1777068E-05   2.9305732E-02  -1.3292060E-05  1.3452919E-01   -3.2065345E-03  1.2995251E-02   2.2887322E-04   -2.5828953E-03  -2.2332646E-05  1.4876242E-01   -2.1582476E-03  -2.1115209E-03  1.8983003E-04   1.3781023E-03   -3.6435908E-05
1.4875   5.0601840E+00  5.5185974E-05   1.4095748E-02   4.4652217E-05   2.9273551E-02  -1.3574009E-05  1.3637260E-01   -3.2306197E-03  1.2968427E-02   2.3111426E-04   -2.5663064E-03  -2.2775082E-05  1.4595895E-01   -1.6609167E-03  -2.1650863E-03  1.6710603E-04   1.2657065E-03   -3.4284778E-05
1.5000   5.0619001E+00  1.4685274E-05   1.4257682E-02   4.7553658E-05   2.9241567E-02  -1.3861319E-05  1.3818125E-01   -3.2488706E-03  1.2940898E-02   2.3308686E-04   -2.5511170E-03  -2.3190067E-05  1.4322059E-01   -1.2068168E-03  -2.2253457E-03  1.4609790E-04   1.1549778E-03   -3.2040516E-05
1.5125   5.0636382E+00  -2.6010155E-05  1.4419268E-02   5.0478196E-05   2.9209767E-02  -1.4153640E-05  1.3995640E-01   -3.2619718E-03  1.2912568E-02   2.3481762E-04   -2.5372899E-03  -2.3576940E-05  1.4063759E-01   -8.2880689E-04  -2.2953926E-03  1.2805605E-04   1.0494136E-03   -2.9796289E-05
1.5250   5.0653987E+00  -6.6842658E-05  1.4580493E-02   5.3423071E-05   2.9178130E-02  -1.4450624E-05  1.4170034E-01   -3.2710028E-03  1.2883305E-02   2.3634800E-04   -2.5247470E-03  -2.3936254E-05  1.3828070E-01   -5.5954116E-04  -2.3776896E-03  1.1421488E-04   9.5176301E-04   -2.7653226E-05
1.5375   5.0671806E+00  -1.0777046E-04  1.4741346E-02   5.6386125E-05   2.9146643E-02  -1.4751937E-05  1.4341614E-01   -3.2774094E-03  1.2852949E-02   2.3773324E-04   -2.5133817E-03  -2.4269786E-05  1.3619480E-01   -4.2542996E-04  -2.4738482E-03  1.0556518E-04   8.6378487E-04   -2.5703943E-05
1.5500   5.0689840E+00  -1.4877159E-04  1.4901812E-02   5.9365961E-05   2.9115291E-02  -1.5057273E-05  1.4510724E-01   -3.2829049E-03  1.2821325E-02   2.3903859E-04   -2.5030700E-03  -2.4580342E-05  1.3439511E-01   -4.4111192E-04  -2.5847470E-03  1.0264648E-04   7.8610185E-04   -2.4017167E-05
1.5625   5.0708084E+00  -1.8984631E-04  1.5061873E-02   6.2362022E-05   2.9084062E-02  -1.5366366E-05  1.4677715E-01   -3.2893112E-03  1.2788249E-02   2.4033333E-04   -2.4936863E-03  -2.4871397E-05  1.3286649E-01   -6.0539314E-04  -2.7101354E-03  1.0539512E-04   7.1816880E-04   -2.2623535E-05
1.5750   5.0726533E+00  -2.3101707E-04  1.5221511E-02   6.5374596E-05   2.9052945E-02  -1.5678996E-05  1.4842904E-01   -3.2983562E-03  1.2753548E-02   2.4168313E-04   -2.4851165E-03  -2.5146550E-05  1.3156497E-01   -8.9936052E-04  -2.8488890E-03  1.1307475E-04   6.5833685E-04   -2.1509177E-05
1.5875   5.0745192E+00  -2.7232608E-04  1.5380704E-02   6.8404726E-05   2.9021932E-02  -1.5994983E-05  1.5006539E-01   -3.3114606E-03  1.2717062E-02   2.4314200E-04   -2.4772722E-03  -2.5408988E-05  1.3042238E-01   -1.2871093E-03  -2.9988843E-03  1.2430560E-04   6.0402660E-04   -2.0615909E-05
1.6000   5.0764050E+00  -3.1383021E-04  1.5539429E-02   7.1454007E-05   2.8991012E-02  -1.6314185E-05  1.5168777E-01   -3.3295441E-03  1.2678666E-02   2.4474497E-04   -2.4701001E-03  -2.5660966E-05  1.2935303E-01   -1.7191306E-03  -3.1577707E-03  1.3719426E-04   5.5198598E-04   -1.9850446E-05
1.6125   5.0783110E+00  -3.5559374E-04  1.5697662E-02   7.4524316E-05   2.8960178E-02  -1.6636475E-05  1.5329662E-01   -3.3528837E-03  1.2638256E-02   2.4650272E-04   -2.4635887E-03  -2.5903457E-05  1.2829052E-01   -2.1380247E-03  -3.3254940E-03  1.4955818E-04   5.0303090E-04   -1.9090203E-05
1.6250   5.0802374E+00  -3.9767995E-04  1.5855376E-02   7.7617493E-05   2.8929420E-02  -1.6961736E-05  1.5489188E-01   -3.3810467E-03  1.2595707E-02   2.4839913E-04   -2.4576664E-03  -2.6135787E-05  1.2711088E-01   -2.4848501E-03  -3.4950976E-03  1.5914724E-04   4.4910191E-04   -1.8203633E-05
1.6375   5.0821834E+00  -4.4014226E-04  1.6012546E-02   8.0735008E-05   2.8898733E-02  -1.7289825E-05  1.5647116E-01   -3.4128968E-03  1.2551052E-02   2.5039108E-04   -2.4524848E-03  -2.6355723E-05  1.2572771E-01   -2.7071261E-03  -3.6640202E-03  1.6396728E-04   3.8692672E-04   -1.7073411E-05
1.6500   5.0841489E+00  -4.8301611E-04  1.6169142E-02   8.3877647E-05   2.8868105E-02  -1.7620567E-05  1.5803175E-01   -3.4467143E-03  1.2504298E-02   2.5241351E-04   -2.4481353E-03  -2.6559721E-05  1.2407138E-01   -2.7654173E-03  -3.8289328E-03  1.6252315E-04   3.1385644E-04   -1.5609341E-05
1.6625   5.0861340E+00  -5.2631274E-04  1.6325142E-02   8.7045286E-05   2.8837526E-02  -1.7953735E-05  1.5956998E-01   -3.4803706E-03  1.2455500E-02   2.5438552E-04   -2.4447625E-03  -2.6743342E-05  1.2209573E-01   -2.6384639E-03  -3.9877440E-03  1.5401296E-04   2.2815203E-04   -1.3765606E-05
1.6750   5.0881381E+00  -5.7001581E-04  1.6480522E-02   9.0236739E-05   2.8806981E-02  -1.8289045E-05  1.6108181E-01   -3.5115685E-03  1.2404737E-02   2.5621985E-04   -2.4425271E-03  -2.6901862E-05  1.1978218E-01   -2.3260103E-03  -4.1393321E-03  1.3843497E-04   1.2912996E-04   -1.1547757E-05
1.6875   5.0901608E+00  -6.1408046E-04  1.6635254E-02   9.3449766E-05   2.8776458E-02  -1.8626155E-05  1.6256303E-01   -3.5381000E-03  1.2352098E-02   2.5783241E-04   -2.4415930E-03  -2.7030916E-05  1.1714162E-01   -1.8487849E-03  -4.2834058E-03  1.1658640E-04   1.7235780E-05   -9.0097310E-06
1.7000   5.0922022E+00  -6.5843650E-04  1.6789317E-02   9.6681135E-05   2.8745934E-02  -1.8964676E-05  1.6400979E-01   -3.5580930E-03  1.2297673E-02   2.5915174E-04   -2.4421127E-03  -2.7127016E-05  1.1421313E-01   -1.2456939E-03  -4.4207671E-03  8.9956447E-05   -1.0600120E-04  -6.2484642E-06
1.7125   5.0942612E+00  -7.0299360E-04  1.6942689E-02   9.9926845E-05   2.8715396E-02  -1.9304180E-05  1.6541880E-01   -3.5702144E-03  1.2241540E-02   2.6012684E-04   -2.4442161E-03  -2.7188073E-05  1.1106048E-01   -5.6860375E-04  -4.5530978E-03  6.0527909E-05   -2.3810548E-04  -3.3911940E-06
1.7250   5.0963373E+00  -7.4764894E-04  1.7095348E-02   1.0318244E-04   2.8684823E-02  -1.9644223E-05  1.6678770E-01   -3.5738009E-03  1.2183752E-02   2.6073214E-04   -2.4479979E-03  -2.7213655E-05  1.0776617E-01   1.2455073E-04   -4.6827248E-03  3.0515097E-05   -3.7588191E-04  -5.7696440E-07
1.7375   5.0984306E+00  -7.9229590E-04  1.7247276E-02   1.0644328E-04   2.8654190E-02  -1.9984373E-05  1.6811515E-01   -3.5689005E-03  1.2124334E-02   2.6096916E-04   -2.4535118E-03  -2.7205027E-05  1.0442386E-01   7.7738566E-04   -4.8123561E-03  2.0743432E-06   -5.1570655E-04  2.0609532E-06
1.7500   5.1005402E+00  -8.3683262E-04  1.7398451E-02   1.0970495E-04   2.8623477E-02  -2.0324214E-05  1.6940109E-01   -3.5562224E-03  1.2063279E-02   2.6086482E-04   -2.4607650E-03  -2.7165002E-05  1.0112995E-01   1.3423170E-03   -4.9447776E-03  -2.2971595E-05  -6.5385044E-04  4.4127410E-06
1.7625   5.1026654E+00  -8.8116952E-04  1.7548852E-02   1.1296346E-04   2.8592663E-02  -2.0663379E-05  1.7064655E-01   -3.5370032E-03  1.2000541E-02   2.6046633E-04   -2.4697196E-03  -2.7097560E-05  9.7974718E-02   1.7864832E-03   -5.0825379E-03  -4.3358814E-05  -7.8681757E-04  6.4050619E-06
1.7750   5.1048059E+00  -9.2523464E-04  1.7698457E-02   1.1621552E-04   2.8561726E-02  -2.1001557E-05  1.7185363E-01   -3.5128072E-03  1.1936051E-02   2.5983376E-04   -2.4802967E-03  -2.7007352E-05  9.5034361E-02   2.0955331E-03   -5.2276738E-03  -5.8526493E-05  -9.1165263E-04  8.0083437E-06
1.7875   5.1069617E+00  -9.6897606E-04  1.7847246E-02   1.1945859E-04   2.8530648E-02  -2.1338490E-05  1.7302534E-01   -3.4852922E-03  1.1869712E-02   2.5903111E-04   -2.4923845E-03  -2.6899163E-05  9.2364311E-02   2.2748120E-03   -5.3814980E-03  -6.8662615E-05  -1.0261961E-03  9.2373975E-06
1.8000   5.1091318E+00  -1.0123621E-03  1.7995192E-02   1.2269094E-04   2.8499411E-02  -2.1673983E-05  1.7416517E-01   -3.4559718E-03  1.1801417E-02   2.5811736E-04   -2.5058489E-03  -2.6777378E-05  8.9994423E-02   2.3478575E-03   -5.5444371E-03  -7.4647338E-05  -1.1292688E-03  1.0145270E-05
1.8125   5.1113157E+00  -1.0553773E-03  1.8142272E-02   1.2591145E-04   2.8467998E-02  -2.2007887E-05  1.7527691E-01   -3.4260051E-03  1.1731057E-02   2.5713840E-04   -2.5205461E-03  -2.6645586E-05  8.7943174E-02   2.3522626E-03   -5.7195192E-03  -7.7889388E-05  -1.2171421E-03  1.0811466E-05
