
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 13-Aug-2024 at 17:07:11.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
   54.3875   1.1316031E+06   1.0487314E+06   1.1344150E+06   9.3290563E+05   8.5298001E+05   9.3558302E+05
   54.4000   1.1318237E+06   1.0485657E+06   1.1346075E+06   9.3312354E+05   8.5282748E+05   9.3575872E+05
   54.4125   1.1320372E+06   1.0484107E+06   1.1347943E+06   9.3333690E+05   8.5268005E+05   9.3593172E+05
   54.4250   1.1322499E+06   1.0482540E+06   1.1349816E+06   9.3354564E+05   8.5253765E+05   9.3610201E+05
   54.4375   1.1324559E+06   1.0481055E+06   1.1351636E+06   9.3374968E+05   8.5240025E+05   9.3626959E+05
   54.4500   1.1326595E+06   1.0479594E+06   1.1353444E+06   9.3394894E+05   8.5226778E+05   9.3643444E+05
   54.4625   1.1328560E+06   1.0478228E+06   1.1355197E+06   9.3414336E+05   8.5214021E+05   9.3659654E+05
   54.4750   1.1330490E+06   1.0476888E+06   1.1356928E+06   9.3433286E+05   8.5201749E+05   9.3675588E+05
   54.4875   1.1332351E+06   1.0475644E+06   1.1358606E+06   9.3451737E+05   8.5189959E+05   9.3691244E+05
   54.5000   1.1334204E+06   1.0474364E+06   1.1360291E+06   9.3469682E+05   8.5178648E+05   9.3706618E+05
   54.5125   1.1335972E+06   1.0473215E+06   1.1361906E+06   9.3487117E+05   8.5167811E+05   9.3721710E+05
   54.5250   1.1337722E+06   1.0472046E+06   1.1363518E+06   9.3504033E+05   8.5157445E+05   9.3736516E+05
   54.5375   1.1339410E+06   1.0470954E+06   1.1365085E+06   9.3520428E+05   8.5147545E+05   9.3751034E+05
   54.5500   1.1341069E+06   1.0469869E+06   1.1366638E+06   9.3536295E+05   8.5138106E+05   9.3765262E+05
   54.5625   1.1342657E+06   1.0468875E+06   1.1368139E+06   9.3551633E+05   8.5129120E+05   9.3779198E+05
   54.5750   1.1344211E+06   1.0467890E+06   1.1369620E+06   9.3566439E+05   8.5120580E+05   9.3792841E+05
   54.5875   1.1345718E+06   1.0466951E+06   1.1371072E+06   9.3580710E+05   8.5112477E+05   9.3806190E+05
   54.6000   1.1347175E+06   1.0466042E+06   1.1372492E+06   9.3594448E+05   8.5104798E+05   9.3819246E+05
   54.6125   1.1348583E+06   1.0465178E+06   1.1373880E+06   9.3607653E+05   8.5097534E+05   9.3832007E+05
   54.6250   1.1349966E+06   1.0464315E+06   1.1375260E+06   9.3620326E+05   8.5090670E+05   9.3844475E+05
   54.6375   1.1351267E+06   1.0463542E+06   1.1376576E+06   9.3632468E+05   8.5084194E+05   9.3856650E+05
   54.6500   1.1352516E+06   1.0462821E+06   1.1377859E+06   9.3644082E+05   8.5078094E+05   9.3868533E+05
   54.6625   1.1353731E+06   1.0462101E+06   1.1379124E+06   9.3655169E+05   8.5072357E+05   9.3880123E+05
   54.6750   1.1354904E+06   1.0461404E+06   1.1380367E+06   9.3665730E+05   8.5066974E+05   9.3891421E+05
   54.6875   1.1356027E+06   1.0460741E+06   1.1381579E+06   9.3675768E+05   8.5061933E+05   9.3902426E+05
   54.7000   1.1357096E+06   1.0460113E+06   1.1382754E+06   9.3685284E+05   8.5057226E+05   9.3913137E+05
   54.7125   1.1358091E+06   1.0459581E+06   1.1383874E+06   9.3694278E+05   8.5052845E+05   9.3923552E+05
   54.7250   1.1359072E+06   1.0459002E+06   1.1384998E+06   9.3702753E+05   8.5048779E+05   9.3933672E+05
   54.7375   1.1359963E+06   1.0458535E+06   1.1386052E+06   9.3710711E+05   8.5045022E+05   9.3943496E+05
   54.7500   1.1360841E+06   1.0458021E+06   1.1387110E+06   9.3718152E+05   8.5041562E+05   9.3953022E+05
   54.7625   1.1361658E+06   1.0457574E+06   1.1388126E+06   9.3725082E+05   8.5038391E+05   9.3962253E+05
   54.7750   1.1362444E+06   1.0457111E+06   1.1389129E+06   9.3731502E+05   8.5035496E+05   9.3971188E+05
   54.7875   1.1363159E+06   1.0456723E+06   1.1390078E+06   9.3737419E+05   8.5032866E+05   9.3979830E+05
   54.8000   1.1363820E+06   1.0456372E+06   1.1390993E+06   9.3742835E+05   8.5030487E+05   9.3988180E+05
   54.8125   1.1364478E+06   1.0455956E+06   1.1391922E+06   9.3747758E+05   8.5028347E+05   9.3996240E+05
   54.8250   1.1365052E+06   1.0455631E+06   1.1392783E+06   9.3752192E+05   8.5026431E+05   9.4004014E+05
   54.8375   1.1365582E+06   1.0455327E+06   1.1393618E+06   9.3756143E+05   8.5024728E+05   9.4011504E+05
   54.8500   1.1366047E+06   1.0455089E+06   1.1394403E+06   9.3759617E+05   8.5023223E+05   9.4018711E+05
   54.8625   1.1366504E+06   1.0454789E+06   1.1395197E+06   9.3762621E+05   8.5021906E+05   9.4025640E+05
   54.8750   1.1366903E+06   1.0454533E+06   1.1395947E+06   9.3765160E+05   8.5020764E+05   9.4032290E+05
   54.8875   1.1367227E+06   1.0454366E+06   1.1396637E+06   9.3767239E+05   8.5019788E+05   9.4038665E+05
   54.9000   1.1367519E+06   1.0454186E+06   1.1397309E+06   9.3768865E+05   8.5018968E+05   9.4044765E+05
   54.9125   1.1367795E+06   1.0453971E+06   1.1397977E+06   9.3770043E+05   8.5018296E+05   9.4050590E+05
   54.9250   1.1367988E+06   1.0453848E+06   1.1398576E+06   9.3770777E+05   8.5017763E+05   9.4056143E+05
   54.9375   1.1368173E+06   1.0453682E+06   1.1399179E+06   9.3771075E+05   8.5017363E+05   9.4061424E+05
   54.9500   1.1368277E+06   1.0453602E+06   1.1399711E+06   9.3770942E+05   8.5017087E+05   9.4066434E+05
   54.9625   1.1368375E+06   1.0453469E+06   1.1400249E+06   9.3770385E+05   8.5016928E+05   9.4071173E+05
   54.9750   1.1368419E+06   1.0453372E+06   1.1400744E+06   9.3769411E+05   8.5016878E+05   9.4075645E+05
   54.9875   1.1368449E+06   1.0453250E+06   1.1401234E+06   9.3768027E+05   8.5016928E+05   9.4079850E+05
   55.0000   1.1368393E+06   1.0453220E+06   1.1401647E+06   9.3766242E+05   8.5017068E+05   9.4083792E+05
   55.0125   1.1368332E+06   1.0453140E+06   1.1402064E+06   9.3764065E+05   8.5017290E+05   9.4087472E+05
   55.0250   1.1368247E+06   1.0453042E+06   1.1402466E+06   9.3761505E+05   8.5017583E+05   9.4090894E+05
   55.0375   1.1368097E+06   1.0453010E+06   1.1402810E+06   9.3758571E+05   8.5017939E+05   9.4094059E+05
   55.0500   1.1367904E+06   1.0453000E+06   1.1403119E+06   9.3755272E+05   8.5018349E+05   9.4096971E+05
   55.0625   1.1367672E+06   1.0453013E+06   1.1403396E+06   9.3751618E+05   8.5018805E+05   9.4099631E+05
   55.0750   1.1367427E+06   1.0452976E+06   1.1403665E+06   9.3747617E+05   8.5019300E+05   9.4102040E+05
   55.0875   1.1367130E+06   1.0452994E+06   1.1403889E+06   9.3743279E+05   8.5019828E+05   9.4104200E+05
   55.1000   1.1366795E+06   1.0453023E+06   1.1404080E+06   9.3738613E+05   8.5020384E+05   9.4106110E+05
   55.1125   1.1366425E+06   1.0453067E+06   1.1404240E+06   9.3733628E+05   8.5020963E+05   9.4107772E+05
   55.1250   1.1366023E+06   1.0453113E+06   1.1404370E+06   9.3728333E+05   8.5021558E+05   9.4109186E+05
   55.1375   1.1365590E+06   1.0453177E+06   1.1404473E+06   9.3722739E+05   8.5022166E+05   9.4110352E+05
   55.1500   1.1365128E+06   1.0453234E+06   1.1404549E+06   9.3716857E+05   8.5022780E+05   9.4111272E+05
   55.1625   1.1364638E+06   1.0453296E+06   1.1404599E+06   9.3710697E+05   8.5023393E+05   9.4111947E+05
   55.1750   1.1364098E+06   1.0453414E+06   1.1404599E+06   9.3704271E+05   8.5023997E+05   9.4112378E+05
   55.1875   1.1363545E+06   1.0453505E+06   1.1404585E+06   9.3697593E+05   8.5024585E+05   9.4112570E+05
   55.2000   1.1362950E+06   1.0453632E+06   1.1404528E+06   9.3690674E+05   8.5025146E+05   9.4112523E+05
   55.2125   1.1362380E+06   1.0453666E+06   1.1404494E+06   9.3683527E+05   8.5025671E+05   9.4112243E+05
   55.2250   1.1361726E+06   1.0453815E+06   1.1404373E+06   9.3676165E+05   8.5026153E+05   9.4111731E+05
   55.2375   1.1361073E+06   1.0453922E+06   1.1404250E+06   9.3668601E+05   8.5026582E+05   9.4110991E+05
   55.2500   1.1360385E+06   1.0454051E+06   1.1404089E+06   9.3660845E+05   8.5026954E+05   9.4110025E+05
   55.2625   1.1359648E+06   1.0454241E+06   1.1403875E+06   9.3652907E+05   8.5027262E+05   9.4108835E+05
   55.2750   1.1358935E+06   1.0454344E+06   1.1403679E+06   9.3644798E+05   8.5027506E+05   9.4107422E+05
   55.2875   1.1358167E+06   1.0454511E+06   1.1403423E+06   9.3636526E+05   8.5027684E+05   9.4105788E+05
   55.3000   1.1357398E+06   1.0454652E+06   1.1403160E+06   9.3628099E+05   8.5027797E+05   9.4103931E+05
   55.3125   1.1356593E+06   1.0454828E+06   1.1402855E+06   9.3619524E+05   8.5027848E+05   9.4101853E+05
   55.3250   1.1355765E+06   1.0454999E+06   1.1402521E+06   9.3610806E+05   8.5027841E+05   9.4099551E+05
   55.3375   1.1354926E+06   1.0455183E+06   1.1402168E+06   9.3601954E+05   8.5027781E+05   9.4097026E+05
   55.3500   1.1354099E+06   1.0455295E+06   1.1401817E+06   9.3592973E+05   8.5027673E+05   9.4094277E+05
   55.3625   1.1353226E+06   1.0455476E+06   1.1401414E+06   9.3583871E+05   8.5027521E+05   9.4091303E+05
   55.3750   1.1352324E+06   1.0455689E+06   1.1400971E+06   9.3574653E+05   8.5027332E+05   9.4088104E+05
   55.3875   1.1351438E+06   1.0455835E+06   1.1400537E+06   9.3565328E+05   8.5027110E+05   9.4084680E+05
   55.4000   1.1350557E+06   1.0455961E+06   1.1400095E+06   9.3555904E+05   8.5026859E+05   9.4081032E+05
   55.4125   1.1349645E+06   1.0456116E+06   1.1399612E+06   9.3546389E+05   8.5026582E+05   9.4077161E+05
   55.4250   1.1348726E+06   1.0456267E+06   1.1399110E+06   9.3536792E+05   8.5026284E+05   9.4073068E+05
   55.4375   1.1347794E+06   1.0456435E+06   1.1398582E+06   9.3527121E+05   8.5025968E+05   9.4068754E+05
   55.4500   1.1346862E+06   1.0456571E+06   1.1398042E+06   9.3517385E+05   8.5025637E+05   9.4064221E+05
   55.4625   1.1345902E+06   1.0456754E+06   1.1397460E+06   9.3507593E+05   8.5025296E+05   9.4059468E+05
   55.4750   1.1344933E+06   1.0456943E+06   1.1396857E+06   9.3497753E+05   8.5024948E+05   9.4054498E+05
   55.4875   1.1343989E+06   1.0457061E+06   1.1396262E+06   9.3487872E+05   8.5024597E+05   9.4049311E+05
   55.5000   1.1343034E+06   1.0457203E+06   1.1395642E+06   9.3477959E+05   8.5024248E+05   9.4043908E+05
   55.5125   1.1342049E+06   1.0457386E+06   1.1394977E+06   9.3468021E+05   8.5023905E+05   9.4038291E+05
   55.5250   1.1341057E+06   1.0457585E+06   1.1394289E+06   9.3458067E+05   8.5023570E+05   9.4032462E+05
   55.5375   1.1340095E+06   1.0457716E+06   1.1393614E+06   9.3448105E+05   8.5023246E+05   9.4026424E+05
   55.5500   1.1339149E+06   1.0457816E+06   1.1392940E+06   9.3438142E+05   8.5022935E+05   9.4020180E+05
   55.5625   1.1338164E+06   1.0457984E+06   1.1392211E+06   9.3428189E+05   8.5022637E+05   9.4013734E+05
   55.5750   1.1337166E+06   1.0458180E+06   1.1391453E+06   9.3418254E+05   8.5022351E+05   9.4007092E+05
   55.5875   1.1336226E+06   1.0458256E+06   1.1390736E+06   9.3408347E+05   8.5022075E+05   9.4000261E+05
   55.6000   1.1335236E+06   1.0458445E+06   1.1389950E+06   9.3398480E+05   8.5021805E+05   9.3993246E+05
   55.6125   1.1334287E+06   1.0458557E+06   1.1389190E+06   9.3388661E+05   8.5021538E+05   9.3986055E+05
   55.6250   1.1333310E+06   1.0458727E+06   1.1388385E+06   9.3378903E+05   8.5021270E+05   9.3978696E+05
   55.6375   1.1332371E+06   1.0458825E+06   1.1387601E+06   9.3369214E+05   8.5020998E+05   9.3971177E+05
   55.6500   1.1331387E+06   1.0459027E+06   1.1386753E+06   9.3359606E+05   8.5020719E+05   9.3963504E+05
   55.6625   1.1330441E+06   1.0459158E+06   1.1385926E+06   9.3350085E+05   8.5020434E+05   9.3955685E+05
   55.6750   1.1329463E+06   1.0459362E+06   1.1385050E+06   9.3340662E+05   8.5020141E+05   9.3947724E+05
   55.6875   1.1328514E+06   1.0459533E+06   1.1384184E+06   9.3331342E+05   8.5019843E+05   9.3939628E+05
   55.7000   1.1327557E+06   1.0459722E+06   1.1383293E+06   9.3322133E+05   8.5019543E+05   9.3931402E+05
   55.7125   1.1326604E+06   1.0459927E+06   1.1382386E+06   9.3313039E+05   8.5019244E+05   9.3923049E+05
   55.7250   1.1325642E+06   1.0460168E+06   1.1381453E+06   9.3304068E+05   8.5018950E+05   9.3914576E+05
   55.7375   1.1324709E+06   1.0460362E+06   1.1380529E+06   9.3295225E+05   8.5018665E+05   9.3905985E+05
   55.7500   1.1323748E+06   1.0460653E+06   1.1379558E+06   9.3286514E+05   8.5018394E+05   9.3897283E+05
   55.7625   1.1322836E+06   1.0460843E+06   1.1378619E+06   9.3277940E+05   8.5018139E+05   9.3888474E+05
   55.7750   1.1321906E+06   1.0461110E+06   1.1377642E+06   9.3269510E+05   8.5017904E+05   9.3879564E+05
   55.7875   1.1320980E+06   1.0461392E+06   1.1376648E+06   9.3261228E+05   8.5017692E+05   9.3870559E+05
   55.8000   1.1320065E+06   1.0461671E+06   1.1375648E+06   9.3253099E+05   8.5017507E+05   9.3861466E+05
   55.8125   1.1319173E+06   1.0461943E+06   1.1374651E+06   9.3245127E+05   8.5017351E+05   9.3852291E+05
   55.8250   1.1318269E+06   1.0462257E+06   1.1373624E+06   9.3237317E+05   8.5017229E+05   9.3843040E+05
   55.8375   1.1317371E+06   1.0462595E+06   1.1372583E+06   9.3229669E+05   8.5017148E+05   9.3833718E+05
   55.8500   1.1316488E+06   1.0462927E+06   1.1371537E+06   9.3222188E+05   8.5017112E+05   9.3824332E+05
   55.8625   1.1315625E+06   1.0463262E+06   1.1370493E+06   9.3214872E+05   8.5017133E+05   9.3814885E+05
   55.8750   1.1314730E+06   1.0463684E+06   1.1369399E+06   9.3207722E+05   8.5017219E+05   9.3805380E+05
   55.8875   1.1313861E+06   1.0464086E+06   1.1368313E+06   9.3200736E+05   8.5017384E+05   9.3795821E+05
   55.9000   1.1312993E+06   1.0464527E+06   1.1367207E+06   9.3193910E+05   8.5017642E+05   9.3786208E+05
   55.9125   1.1312160E+06   1.0464933E+06   1.1366120E+06   9.3187242E+05   8.5018007E+05   9.3776543E+05
   55.9250   1.1311305E+06   1.0465414E+06   1.1364993E+06   9.3180727E+05   8.5018495E+05   9.3766825E+05
   55.9375   1.1310455E+06   1.0465929E+06   1.1363851E+06   9.3174361E+05   8.5019122E+05   9.3757057E+05
   55.9500   1.1309623E+06   1.0466444E+06   1.1362710E+06   9.3168141E+05   8.5019903E+05   9.3747238E+05
   55.9625   1.1308813E+06   1.0466957E+06   1.1361574E+06   9.3162063E+05   8.5020852E+05   9.3737369E+05
   55.9750   1.1308025E+06   1.0467465E+06   1.1360443E+06   9.3156123E+05   8.5021981E+05   9.3727451E+05
   55.9875   1.1307212E+06   1.0468059E+06   1.1359269E+06   9.3150319E+05   8.5023303E+05   9.3717487E+05
   56.0000   1.1306428E+06   1.0468641E+06   1.1358108E+06   9.3144649E+05   8.5024827E+05   9.3707480E+05
   56.0125   1.1305647E+06   1.0469263E+06   1.1356933E+06   9.3139111E+05   8.5026564E+05   9.3697430E+05
   56.0250   1.1304882E+06   1.0469890E+06   1.1355757E+06   9.3133705E+05   8.5028521E+05   9.3687343E+05
   56.0375   1.1304133E+06   1.0470536E+06   1.1354582E+06   9.3128427E+05   8.5030707E+05   9.3677219E+05
   56.0500   1.1303386E+06   1.0471211E+06   1.1353393E+06   9.3123276E+05   8.5033130E+05   9.3667063E+05
   56.0625   1.1302651E+06   1.0471911E+06   1.1352202E+06   9.3118249E+05   8.5035801E+05   9.3656875E+05
   56.0750   1.1301937E+06   1.0472612E+06   1.1351017E+06   9.3113343E+05   8.5038728E+05   9.3646657E+05
   56.0875   1.1301196E+06   1.0473413E+06   1.1349791E+06   9.3108554E+05   8.5041923E+05   9.3636411E+05
   56.1000   1.1300486E+06   1.0474190E+06   1.1348583E+06   9.3103877E+05   8.5045396E+05   9.3626136E+05
   56.1125   1.1299773E+06   1.0475026E+06   1.1347361E+06   9.3099308E+05   8.5049160E+05   9.3615833E+05
   56.1250   1.1299079E+06   1.0475862E+06   1.1346145E+06   9.3094840E+05   8.5053225E+05   9.3605502E+05
   56.1375   1.1298406E+06   1.0476706E+06   1.1344940E+06   9.3090470E+05   8.5057604E+05   9.3595143E+05
   56.1500   1.1297703E+06   1.0477649E+06   1.1343694E+06   9.3086191E+05   8.5062306E+05   9.3584756E+05
   56.1625   1.1297056E+06   1.0478536E+06   1.1342495E+06   9.3081999E+05   8.5067342E+05   9.3574342E+05
   56.1750   1.1296395E+06   1.0479486E+06   1.1341275E+06   9.3077891E+05   8.5072718E+05   9.3563903E+05
   56.1875   1.1295713E+06   1.0480525E+06   1.1340025E+06   9.3073861E+05   8.5078444E+05   9.3553440E+05
   56.2000   1.1295064E+06   1.0481544E+06   1.1338802E+06   9.3069908E+05   8.5084523E+05   9.3542955E+05
   56.2125   1.1294443E+06   1.0482550E+06   1.1337600E+06   9.3066028E+05   8.5090961E+05   9.3532452E+05
   56.2250   1.1293795E+06   1.0483660E+06   1.1336366E+06   9.3062218E+05   8.5097762E+05   9.3521933E+05
   56.2375   1.1293142E+06   1.0484816E+06   1.1335122E+06   9.3058477E+05   8.5104931E+05   9.3511402E+05
   56.2500   1.1292533E+06   1.0485934E+06   1.1333918E+06   9.3054800E+05   8.5112469E+05   9.3500860E+05
   56.2625   1.1291895E+06   1.0487144E+06   1.1332683E+06   9.3051186E+05   8.5120383E+05   9.3490311E+05
   56.2750   1.1291262E+06   1.0488389E+06   1.1331450E+06   9.3047630E+05   8.5128676E+05   9.3479756E+05
   56.2875   1.1290638E+06   1.0489660E+06   1.1330226E+06   9.3044128E+05   8.5137353E+05   9.3469198E+05
   56.3000   1.1290007E+06   1.0490986E+06   1.1328993E+06   9.3040674E+05   8.5146422E+05   9.3458636E+05
   56.3125   1.1289380E+06   1.0492345E+06   1.1327763E+06   9.3037262E+05   8.5155887E+05   9.3448072E+05
   56.3250   1.1288741E+06   1.0493769E+06   1.1326522E+06   9.3033888E+05   8.5165757E+05   9.3437507E+05
   56.3375   1.1288134E+06   1.0495167E+06   1.1325316E+06   9.3030544E+05   8.5176038E+05   9.3426941E+05
   56.3500   1.1287495E+06   1.0496674E+06   1.1324079E+06   9.3027224E+05   8.5186736E+05   9.3416376E+05
   56.3625   1.1286883E+06   1.0498163E+06   1.1322871E+06   9.3023922E+05   8.5197858E+05   9.3405812E+05
   56.3750   1.1286260E+06   1.0499714E+06   1.1321658E+06   9.3020630E+05   8.5209410E+05   9.3395251E+05
   56.3875   1.1285619E+06   1.0501335E+06   1.1320429E+06   9.3017344E+05   8.5221396E+05   9.3384697E+05
   56.4000   1.1284977E+06   1.0503001E+06   1.1319206E+06   9.3014057E+05   8.5233822E+05   9.3374150E+05
   56.4125   1.1284368E+06   1.0504640E+06   1.1318020E+06   9.3010762E+05   8.5246691E+05   9.3363614E+05
   56.4250   1.1283706E+06   1.0506415E+06   1.1316787E+06   9.3007454E+05   8.5260007E+05   9.3353093E+05
   56.4375   1.1283077E+06   1.0508170E+06   1.1315594E+06   9.3004126E+05   8.5273773E+05   9.3342588E+05
   56.4500   1.1282418E+06   1.0510008E+06   1.1314378E+06   9.3000771E+05   8.5287995E+05   9.3332103E+05
   56.4625   1.1281754E+06   1.0511890E+06   1.1313166E+06   9.2997383E+05   8.5302675E+05   9.3321640E+05
   56.4750   1.1281094E+06   1.0513804E+06   1.1311965E+06   9.2993955E+05   8.5317817E+05   9.3311201E+05
   56.4875   1.1280443E+06   1.0515728E+06   1.1310781E+06   9.2990478E+05   8.5333427E+05   9.3300789E+05
   56.5000   1.1279747E+06   1.0517775E+06   1.1309563E+06   9.2986945E+05   8.5349509E+05   9.3290405E+05
   56.5125   1.1279094E+06   1.0519772E+06   1.1308395E+06   9.2983348E+05   8.5366067E+05   9.3280049E+05
   56.5250   1.1278384E+06   1.0521906E+06   1.1307181E+06   9.2979679E+05   8.5383105E+05   9.3269724E+05
   56.5375   1.1277711E+06   1.0524004E+06   1.1306015E+06   9.2975931E+05   8.5400626E+05   9.3259430E+05
   56.5500   1.1277003E+06   1.0526194E+06   1.1304824E+06   9.2972095E+05   8.5418634E+05   9.3249170E+05
   56.5625   1.1276288E+06   1.0528431E+06   1.1303636E+06   9.2968167E+05   8.5437131E+05   9.3238945E+05
   56.5750   1.1275576E+06   1.0530691E+06   1.1302462E+06   9.2964138E+05   8.5456116E+05   9.3228756E+05
   56.5875   1.1274869E+06   1.0532967E+06   1.1301305E+06   9.2960003E+05   8.5475591E+05   9.3218608E+05
   56.6000   1.1274117E+06   1.0535360E+06   1.1300114E+06   9.2955756E+05   8.5495555E+05   9.3208500E+05
   56.6125   1.1273377E+06   1.0537757E+06   1.1298948E+06   9.2951392E+05   8.5516009E+05   9.3198437E+05
   56.6250   1.1272648E+06   1.0540157E+06   1.1297804E+06   9.2946905E+05   8.5536951E+05   9.3188420E+05
   56.6375   1.1271902E+06   1.0542616E+06   1.1296657E+06   9.2942290E+05   8.5558380E+05   9.3178450E+05
   56.6500   1.1271123E+06   1.0545157E+06   1.1295490E+06   9.2937542E+05   8.5580296E+05   9.3168530E+05
   56.6625   1.1270366E+06   1.0547684E+06   1.1294357E+06   9.2932654E+05   8.5602698E+05   9.3158660E+05
   56.6750   1.1269590E+06   1.0550266E+06   1.1293220E+06   9.2927623E+05   8.5625583E+05   9.3148843E+05
   56.6875   1.1268813E+06   1.0552870E+06   1.1292097E+06   9.2922443E+05   8.5648950E+05   9.3139079E+05
   56.7000   1.1267985E+06   1.0555600E+06   1.1290936E+06   9.2917110E+05   8.5672796E+05   9.3129369E+05
   56.7125   1.1267218E+06   1.0558221E+06   1.1289852E+06   9.2911620E+05   8.5697117E+05   9.3119713E+05
   56.7250   1.1266373E+06   1.0561018E+06   1.1288705E+06   9.2905970E+05   8.5721909E+05   9.3110114E+05
   56.7375   1.1265578E+06   1.0563733E+06   1.1287624E+06   9.2900155E+05   8.5747167E+05   9.3100571E+05
   56.7500   1.1264727E+06   1.0566574E+06   1.1286503E+06   9.2894173E+05   8.5772886E+05   9.3091085E+05
   56.7625   1.1263881E+06   1.0569420E+06   1.1285404E+06   9.2888023E+05   8.5799059E+05   9.3081658E+05
   56.7750   1.1263039E+06   1.0572275E+06   1.1284325E+06   9.2881702E+05   8.5825679E+05   9.3072289E+05
   56.7875   1.1262176E+06   1.0575181E+06   1.1283241E+06   9.2875209E+05   8.5852740E+05   9.3062981E+05
   56.8000   1.1261304E+06   1.0578123E+06   1.1282168E+06   9.2868543E+05   8.5880232E+05   9.3053733E+05
   56.8125   1.1260406E+06   1.0581127E+06   1.1281083E+06   9.2861705E+05   8.5908147E+05   9.3044547E+05
   56.8250   1.1259523E+06   1.0584112E+06   1.1280032E+06   9.2854696E+05   8.5936475E+05   9.3035424E+05
   56.8375   1.1258625E+06   1.0587129E+06   1.1278985E+06   9.2847515E+05   8.5965204E+05   9.3026366E+05
   56.8500   1.1257721E+06   1.0590175E+06   1.1277948E+06   9.2840165E+05   8.5994324E+05   9.3017373E+05
   56.8625   1.1256789E+06   1.0593284E+06   1.1276901E+06   9.2832647E+05   8.6023821E+05   9.3008448E+05
   56.8750   1.1255873E+06   1.0596366E+06   1.1275890E+06   9.2824964E+05   8.6053683E+05   9.2999593E+05
   56.8875   1.1254910E+06   1.0599543E+06   1.1274849E+06   9.2817118E+05   8.6083897E+05   9.2990808E+05
   56.9000   1.1253984E+06   1.0602658E+06   1.1273864E+06   9.2809112E+05   8.6114448E+05   9.2982097E+05
   56.9125   1.1253045E+06   1.0605800E+06   1.1272885E+06   9.2800948E+05   8.6145324E+05   9.2973460E+05
   56.9250   1.1252050E+06   1.0609057E+06   1.1271867E+06   9.2792629E+05   8.6176510E+05   9.2964898E+05
   56.9375   1.1251085E+06   1.0612257E+06   1.1270899E+06   9.2784158E+05   8.6207992E+05   9.2956415E+05
   56.9500   1.1250105E+06   1.0615494E+06   1.1269933E+06   9.2775537E+05   8.6239757E+05   9.2948010E+05
   56.9625   1.1249120E+06   1.0618737E+06   1.1268982E+06   9.2766770E+05   8.6271791E+05   9.2939686E+05
   56.9750   1.1248136E+06   1.0621983E+06   1.1268049E+06   9.2757860E+05   8.6304080E+05   9.2931443E+05
   56.9875   1.1247096E+06   1.0625339E+06   1.1267079E+06   9.2748810E+05   8.6336610E+05   9.2923284E+05
   57.0000   1.1246089E+06   1.0628629E+06   1.1266160E+06   9.2739623E+05   8.6369366E+05   9.2915210E+05
   57.0125   1.1245043E+06   1.0631997E+06   1.1265219E+06   9.2730304E+05   8.6402336E+05   9.2907222E+05
   57.0250   1.1244035E+06   1.0635290E+06   1.1264333E+06   9.2720856E+05   8.6435502E+05   9.2899323E+05
   57.0375   1.1242968E+06   1.0638694E+06   1.1263406E+06   9.2711284E+05   8.6468851E+05   9.2891514E+05
   57.0500   1.1241955E+06   1.0641988E+06   1.1262549E+06   9.2701593E+05   8.6502365E+05   9.2883797E+05
   57.0625   1.1240888E+06   1.0645389E+06   1.1261653E+06   9.2691788E+05   8.6536028E+05   9.2876175E+05
   57.0750   1.1239851E+06   1.0648721E+06   1.1260805E+06   9.2681875E+05   8.6569823E+05   9.2868650E+05
   57.0875   1.1238777E+06   1.0652125E+06   1.1259933E+06   9.2671861E+05   8.6603731E+05   9.2861224E+05
   57.1000   1.1237743E+06   1.0655446E+06   1.1259116E+06   9.2661751E+05   8.6637733E+05   9.2853901E+05
   57.1125   1.1236671E+06   1.0658831E+06   1.1258276E+06   9.2651553E+05   8.6671812E+05   9.2846683E+05
   57.1250   1.1235618E+06   1.0662182E+06   1.1257466E+06   9.2641274E+05   8.6705947E+05   9.2839572E+05
   57.1375   1.1234568E+06   1.0665514E+06   1.1256674E+06   9.2630920E+05   8.6740120E+05   9.2832572E+05
   57.1500   1.1233502E+06   1.0668878E+06   1.1255878E+06   9.2620498E+05   8.6774313E+05   9.2825683E+05
   57.1625   1.1232456E+06   1.0672188E+06   1.1255112E+06   9.2610017E+05   8.6808507E+05   9.2818909E+05
   57.1750   1.1231369E+06   1.0675581E+06   1.1254319E+06   9.2599481E+05   8.6842686E+05   9.2812251E+05
   57.1875   1.1230320E+06   1.0678883E+06   1.1253575E+06   9.2588899E+05   8.6876834E+05   9.2805709E+05
   57.2000   1.1229265E+06   1.0682197E+06   1.1252834E+06   9.2578276E+05   8.6910934E+05   9.2799285E+05
   57.2125   1.1228183E+06   1.0685546E+06   1.1252078E+06   9.2567620E+05   8.6944970E+05   9.2792979E+05
   57.2250   1.1227149E+06   1.0688802E+06   1.1251380E+06   9.2556936E+05   8.6978929E+05   9.2786791E+05
   57.2375   1.1226091E+06   1.0692086E+06   1.1250667E+06   9.2546233E+05   8.7012792E+05   9.2780723E+05
   57.2500   1.1225024E+06   1.0695380E+06   1.1249955E+06   9.2535517E+05   8.7046543E+05   9.2774774E+05
