
This file was generated by AeroDyn14 (v14.05.00a-bjj, 11-Apr-2016) on 13-Apr-2016 at 00:25:34.




Time	VX21	VY21	VZ21	Alpha16	DynPres16	CLift16	CDrag16	CNorm16	CTang16	CMomt16	Pitch16	AxInd16	TanInd16	ForcN16	ForcT16	Pmomt16	ReNum16
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(N-m)	(x10^6)
     4.464	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.468	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.472	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33466E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.476	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.480	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.484	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.488	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.492	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.496	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.500	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.504	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.508	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.512	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.516	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.520	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.524	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.528	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.532	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.536	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.540	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.544	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.548	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.552	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.556	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.560	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.564	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.568	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.572	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.576	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.580	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.584	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.588	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.592	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.596	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.600	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.604	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.608	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.612	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.616	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.620	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.624	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.628	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.632	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.636	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.640	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.644	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.648	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.652	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.656	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.660	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.664	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.668	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.672	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.676	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.680	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.684	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.688	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.692	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.696	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.700	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33466E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.704	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.708	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33466E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.712	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.716	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.720	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.724	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33466E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.728	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85861E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.732	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57322E-01
     4.736	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.740	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.744	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.748	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.752	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.756	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.760	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.764	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.768	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.772	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.776	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.780	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
     4.784	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.788	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.792	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.796	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33462E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.800	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93507E-01	 9.33465E-03	-4.45292E-02	 4.43400E+00	 2.39145E-01	 4.51499E-03	 2.64663E+01	 2.55663E+00	-1.09623E+00	 9.57323E-01
     4.804	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33463E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57323E-01
     4.808	 5.00000E+00	 0.00000E+00	 0.00000E+00	 2.69225E+00	 5.85862E+02	 4.93400E-01	 1.38563E-02	 4.93506E-01	 9.33464E-03	-4.45292E-02	 4.43400E+00	 2.39146E-01	 4.51499E-03	 2.64663E+01	 2.55662E+00	-1.09623E+00	 9.57322E-01
