
These predictions were generated by SubDyn on 28-Jan-2021 at 17:18:35.




    Time	  IntfTDXss	  IntfTDYss	  IntfTDZss	  IntfRDXss	  IntfRDYss	  IntfRDZss	   IntfFXss	   IntfFZss	   IntfMYss	   IntfMZss	  M1N1TDxss	  M1N1TDyss	  M1N1TDzss	   M1N1RDxe	   M1N1RDye	   M1N1RDze	   M1N1TAxe	   M1N1TAye	   M1N1TAze	   M1N1RAxe	   M1N1RAye	   M1N1RAze	   M1N1FKxe	   M1N1FKye	   M1N1FKze	   M1N1MKxe	   M1N1MKye	   M1N1MKze	   M1N1FMye	  M2N1TDxss	  M2N1TDyss	  M2N1TDzss	   M2N1RDxe	   M2N1RDye	   M2N1RDze	   M2N1TAxe	   M2N1TAye	   M2N1TAze	   M2N1FKxe	   M2N1FKye	   M2N1FKze	   M2N1MKxe	   M2N1MKye	   M2N1MKze	   M2N1FMye	  M2N2TDxss	  M2N2TDyss	  M2N2TDzss	   M2N2RDxe	   M2N2RDye	   M2N2RDze	   M2N2TAxe	   M2N2TAye	   M2N2TAze	   M2N2FKxe	   M2N2FKye	   M2N2FKze	   M2N2MKxe	   M2N2MKye	   M2N2MKze
       s	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	        (N)	        (N)	       (Nm)	       (Nm)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	  (rad/s^2)	  (rad/s^2)	  (rad/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)	        (N)	        (m)	        (m)	        (m)	      (rad)	      (rad)	      (rad)	    (m/s^2)	    (m/s^2)	    (m/s^2)	        (N)	        (N)	        (N)	      (N*m)	      (N*m)	      (N*m)
  131.7000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 3.2171E+05	 5.2917E+07	 6.4955E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.4935E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.4318E+08	-0.0000E+00	-0.0000E+00	 6.8561E-01	 1.2000E+01	 4.8895E-01	 0.0000E+00	-9.4905E-02	 0.0000E+00	 6.4192E-02	 0.0000E+00	 1.1202E-02	 4.0314E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.5819E+08	-0.0000E+00	-0.0000E+00	-3.8451E-03	 1.2000E+01	 4.9573E-01	 0.0000E+00	-9.1852E-02	 0.0000E+00	 7.1574E-02	 0.0000E+00	 1.2490E-02	 3.8151E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.2795E+08	 0.0000E+00
  131.7500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.4970E+05	 5.2930E+07	 6.5739E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.5664E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.5101E+08	-0.0000E+00	-0.0000E+00	 7.3308E-01	 1.2000E+01	 4.8066E-01	 0.0000E+00	-9.3808E-02	 0.0000E+00	 5.1741E-02	 0.0000E+00	 9.0288E-03	 4.0903E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.6078E+08	-0.0000E+00	-0.0000E+00	 5.1933E-02	 1.2000E+01	 4.8599E-01	 0.0000E+00	-9.0704E-02	 0.0000E+00	 5.7099E-02	 0.0000E+00	 9.9637E-03	 3.8720E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.3010E+08	 0.0000E+00
  131.8000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.7696E+05	 5.2942E+07	 6.6527E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.6400E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.5887E+08	-0.0000E+00	-0.0000E+00	 7.8069E-01	 1.2000E+01	 4.7235E-01	 0.0000E+00	-9.2708E-02	 0.0000E+00	 3.8908E-02	 0.0000E+00	 6.7895E-03	 4.1493E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.6337E+08	-0.0000E+00	-0.0000E+00	 1.0785E-01	 1.2000E+01	 4.7624E-01	 0.0000E+00	-8.9554E-02	 0.0000E+00	 4.2272E-02	 0.0000E+00	 7.3764E-03	 3.9289E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.3225E+08	 0.0000E+00
  131.8500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 1.0287E+05	 5.2955E+07	 6.7318E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.7151E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.6677E+08	-0.0000E+00	-0.0000E+00	 8.2839E-01	 1.2000E+01	 4.6403E-01	 0.0000E+00	-9.1609E-02	 0.0000E+00	 2.5718E-02	 0.0000E+00	 4.4878E-03	 4.2078E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.6595E+08	-0.0000E+00	-0.0000E+00	 1.6388E-01	 1.2000E+01	 4.6646E-01	 0.0000E+00	-8.8404E-02	 0.0000E+00	 2.7402E-02	 0.0000E+00	 4.7816E-03	 3.9854E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.3439E+08	 0.0000E+00
  131.9000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	 2.9011E+04	 5.2968E+07	 6.8109E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.7900E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.7468E+08	-0.0000E+00	-0.0000E+00	 8.7616E-01	 1.2000E+01	 4.5569E-01	 0.0000E+00	-9.0508E-02	 0.0000E+00	 1.2261E-02	 0.0000E+00	 2.1395E-03	 4.2668E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.6852E+08	-0.0000E+00	-0.0000E+00	 2.1997E-01	 1.2000E+01	 4.5667E-01	 0.0000E+00	-8.7253E-02	 0.0000E+00	 1.2003E-02	 0.0000E+00	 2.0945E-03	 4.0424E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.3651E+08	 0.0000E+00
  131.9500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-4.5090E+04	 5.2981E+07	 6.8901E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.8652E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.8260E+08	-0.0000E+00	-0.0000E+00	 9.2396E-01	 1.2000E+01	 4.4735E-01	 0.0000E+00	-8.9407E-02	 0.0000E+00	-1.4223E-03	 0.0000E+00	-2.4819E-04	 4.3260E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.7108E+08	-0.0000E+00	-0.0000E+00	 2.7609E-01	 1.2000E+01	 4.4688E-01	 0.0000E+00	-8.6102E-02	 0.0000E+00	-3.6523E-03	 0.0000E+00	-6.3733E-04	 4.0994E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.3863E+08	 0.0000E+00
  132.0000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.2023E+05	 5.2994E+07	 6.9695E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 8.9414E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.9054E+08	-0.0000E+00	-0.0000E+00	 9.7175E-01	 1.2000E+01	 4.3901E-01	 0.0000E+00	-8.8307E-02	 0.0000E+00	-1.5295E-02	 0.0000E+00	-2.6689E-03	 4.3846E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.7363E+08	-0.0000E+00	-0.0000E+00	 3.3221E-01	 1.2000E+01	 4.3709E-01	 0.0000E+00	-8.4952E-02	 0.0000E+00	-1.9165E-02	 0.0000E+00	-3.3443E-03	 4.1558E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.4074E+08	 0.0000E+00
  132.0500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.9483E+05	 5.3007E+07	 7.0487E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.0172E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 6.9847E+08	-0.0000E+00	-0.0000E+00	 1.0195E+00	 1.2000E+01	 4.3068E-01	 0.0000E+00	-8.7208E-02	 0.0000E+00	-2.9250E-02	 0.0000E+00	-5.1042E-03	 4.4435E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.7617E+08	-0.0000E+00	-0.0000E+00	 3.8827E-01	 1.2000E+01	 4.2730E-01	 0.0000E+00	-8.3804E-02	 0.0000E+00	-3.4994E-02	 0.0000E+00	-6.1065E-03	 4.2126E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.4285E+08	 0.0000E+00
  132.1000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-2.6912E+05	 5.3020E+07	 7.1277E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.0927E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.0639E+08	-0.0000E+00	-0.0000E+00	 1.0672E+00	 1.2000E+01	 4.2236E-01	 0.0000E+00	-8.6110E-02	 0.0000E+00	-4.3230E-02	 0.0000E+00	-7.5437E-03	 4.5025E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.7871E+08	-0.0000E+00	-0.0000E+00	 4.4425E-01	 1.2000E+01	 4.1753E-01	 0.0000E+00	-8.2657E-02	 0.0000E+00	-5.0939E-02	 0.0000E+00	-8.8889E-03	 4.2694E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.4494E+08	 0.0000E+00
  132.1500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-3.4405E+05	 5.3033E+07	 7.2067E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.1690E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.1430E+08	-0.0000E+00	-0.0000E+00	 1.1148E+00	 1.2000E+01	 4.1406E-01	 0.0000E+00	-8.5016E-02	 0.0000E+00	-5.7196E-02	 0.0000E+00	-9.9806E-03	 4.5608E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.8124E+08	-0.0000E+00	-0.0000E+00	 5.0010E-01	 1.2000E+01	 4.0779E-01	 0.0000E+00	-8.1513E-02	 0.0000E+00	-6.6532E-02	 0.0000E+00	-1.1610E-02	 4.3256E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.4704E+08	 0.0000E+00
  132.2000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-4.1811E+05	 5.3046E+07	 7.2852E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.2444E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.2217E+08	-0.0000E+00	-0.0000E+00	 1.1622E+00	 1.2000E+01	 4.0578E-01	 0.0000E+00	-8.3925E-02	 0.0000E+00	-7.1038E-02	 0.0000E+00	-1.2396E-02	 4.6193E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.8377E+08	-0.0000E+00	-0.0000E+00	 5.5579E-01	 1.2000E+01	 3.9807E-01	 0.0000E+00	-8.0373E-02	 0.0000E+00	-8.2201E-02	 0.0000E+00	-1.4344E-02	 4.3819E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.4912E+08	 0.0000E+00
  132.2500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-4.9130E+05	 5.3059E+07	 7.3633E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.3189E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.3001E+08	-0.0000E+00	-0.0000E+00	 1.2095E+00	 1.2000E+01	 3.9753E-01	 0.0000E+00	-8.2837E-02	 0.0000E+00	-8.4694E-02	 0.0000E+00	-1.4779E-02	 4.6778E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.8629E+08	-0.0000E+00	-0.0000E+00	 6.1127E-01	 1.2000E+01	 3.8839E-01	 0.0000E+00	-7.9236E-02	 0.0000E+00	-9.7833E-02	 0.0000E+00	-1.7072E-02	 4.4383E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.5121E+08	 0.0000E+00
  132.3000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-5.6472E+05	 5.3072E+07	 7.4412E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.3937E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.3782E+08	-0.0000E+00	-0.0000E+00	 1.2565E+00	 1.2000E+01	 3.8933E-01	 0.0000E+00	-8.1754E-02	 0.0000E+00	-9.8133E-02	 0.0000E+00	-1.7124E-02	 4.7355E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.8881E+08	-0.0000E+00	-0.0000E+00	 6.6650E-01	 1.2000E+01	 3.7875E-01	 0.0000E+00	-7.8104E-02	 0.0000E+00	-1.1291E-01	 0.0000E+00	-1.9703E-02	 4.4939E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.5329E+08	 0.0000E+00
  132.3500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-6.3698E+05	 5.3085E+07	 7.5184E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.4674E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.4558E+08	-0.0000E+00	-0.0000E+00	 1.3033E+00	 1.2000E+01	 3.8116E-01	 0.0000E+00	-8.0676E-02	 0.0000E+00	-1.1126E-01	 0.0000E+00	-1.9415E-02	 4.7932E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.9132E+08	-0.0000E+00	-0.0000E+00	 7.2145E-01	 1.2000E+01	 3.6916E-01	 0.0000E+00	-7.6976E-02	 0.0000E+00	-1.2784E-01	 0.0000E+00	-2.2309E-02	 4.5495E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.5537E+08	 0.0000E+00
  132.4000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-7.0787E+05	 5.3097E+07	 7.5949E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.5398E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.5327E+08	-0.0000E+00	-0.0000E+00	 1.3498E+00	 1.2000E+01	 3.7304E-01	 0.0000E+00	-7.9603E-02	 0.0000E+00	-1.2402E-01	 0.0000E+00	-2.1642E-02	 4.8510E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.9383E+08	-0.0000E+00	-0.0000E+00	 7.7609E-01	 1.2000E+01	 3.5963E-01	 0.0000E+00	-7.5854E-02	 0.0000E+00	-1.4261E-01	 0.0000E+00	-2.4885E-02	 4.6052E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.5745E+08	 0.0000E+00
  132.4500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-7.7862E+05	 5.3109E+07	 7.6709E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.6120E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.6091E+08	-0.0000E+00	-0.0000E+00	 1.3960E+00	 1.2000E+01	 3.6498E-01	 0.0000E+00	-7.8536E-02	 0.0000E+00	-1.3640E-01	 0.0000E+00	-2.3802E-02	 4.9078E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.9634E+08	-0.0000E+00	-0.0000E+00	 8.3036E-01	 1.2000E+01	 3.5016E-01	 0.0000E+00	-7.4739E-02	 0.0000E+00	-1.5667E-01	 0.0000E+00	-2.7338E-02	 4.6601E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.5953E+08	 0.0000E+00
  132.5000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-8.4802E+05	 5.3121E+07	 7.7462E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.6829E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.6848E+08	-0.0000E+00	-0.0000E+00	 1.4419E+00	 1.2000E+01	 3.5697E-01	 0.0000E+00	-7.7477E-02	 0.0000E+00	-1.4834E-01	 0.0000E+00	-2.5885E-02	 4.9643E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 1.9885E+08	-0.0000E+00	-0.0000E+00	 8.8425E-01	 1.2000E+01	 3.4075E-01	 0.0000E+00	-7.3631E-02	 0.0000E+00	-1.7039E-01	 0.0000E+00	-2.9733E-02	 4.7148E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6161E+08	 0.0000E+00
  132.5500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-9.1566E+05	 5.3133E+07	 7.8206E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.7521E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.7597E+08	-0.0000E+00	-0.0000E+00	 1.4874E+00	 1.2000E+01	 3.4903E-01	 0.0000E+00	-7.6424E-02	 0.0000E+00	-1.5978E-01	 0.0000E+00	-2.7882E-02	 5.0209E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.0135E+08	-0.0000E+00	-0.0000E+00	 9.3771E-01	 1.2000E+01	 3.3143E-01	 0.0000E+00	-7.2529E-02	 0.0000E+00	-1.8387E-01	 0.0000E+00	-3.2086E-02	 4.7695E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6369E+08	 0.0000E+00
  132.6000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-9.8289E+05	 5.3145E+07	 7.8943E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.8209E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.8339E+08	-0.0000E+00	-0.0000E+00	 1.5325E+00	 1.2000E+01	 3.4117E-01	 0.0000E+00	-7.5380E-02	 0.0000E+00	-1.7076E-01	 0.0000E+00	-2.9797E-02	 5.0765E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.0384E+08	-0.0000E+00	-0.0000E+00	 9.9071E-01	 1.2000E+01	 3.2218E-01	 0.0000E+00	-7.1437E-02	 0.0000E+00	-1.9657E-01	 0.0000E+00	-3.4302E-02	 4.8234E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6577E+08	 0.0000E+00
  132.6500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.0487E+06	 5.3156E+07	 7.9670E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.8883E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.9072E+08	-0.0000E+00	-0.0000E+00	 1.5772E+00	 1.2000E+01	 3.3337E-01	 0.0000E+00	-7.4345E-02	 0.0000E+00	-1.8122E-01	 0.0000E+00	-3.1623E-02	 5.1317E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.0633E+08	-0.0000E+00	-0.0000E+00	 1.0432E+00	 1.2000E+01	 3.1302E-01	 0.0000E+00	-7.0353E-02	 0.0000E+00	-2.0882E-01	 0.0000E+00	-3.6439E-02	 4.8768E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6784E+08	 0.0000E+00
  132.7000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.1125E+06	 5.3167E+07	 8.0388E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 9.9537E+06	-0.0000E+00	 5.0880E+07	-0.0000E+00	 7.9796E+08	-0.0000E+00	-0.0000E+00	 1.6214E+00	 1.2000E+01	 3.2565E-01	 0.0000E+00	-7.3319E-02	 0.0000E+00	-1.9116E-01	 0.0000E+00	-3.3358E-02	 5.1869E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.0882E+08	-0.0000E+00	-0.0000E+00	 1.0952E+00	 1.2000E+01	 3.0394E-01	 0.0000E+00	-6.9278E-02	 0.0000E+00	-2.2082E-01	 0.0000E+00	-3.8534E-02	 4.9303E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.6991E+08	 0.0000E+00
  132.7500	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.1758E+06	 5.3179E+07	 8.1097E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0019E+07	-0.0000E+00	 5.0880E+07	-0.0000E+00	 8.0511E+08	-0.0000E+00	-0.0000E+00	 1.6651E+00	 1.2000E+01	 3.1802E-01	 0.0000E+00	-7.2303E-02	 0.0000E+00	-2.0062E-01	 0.0000E+00	-3.5008E-02	 5.2410E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.1129E+08	-0.0000E+00	-0.0000E+00	 1.1466E+00	 1.2000E+01	 2.9497E-01	 0.0000E+00	-6.8213E-02	 0.0000E+00	-2.3205E-01	 0.0000E+00	-4.0493E-02	 4.9829E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.7198E+08	 0.0000E+00
  132.8000	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	 1.7450E-01	 0.0000E+00	-1.2378E+06	 5.3189E+07	 8.1796E+08	-0.0000E+00	 1.0000E+01	 1.2000E+01	 0.0000E+00	 0.0000E+00	-1.7450E-01	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 0.0000E+00	 1.0082E+07	-0.0000E+00	 5.0880E+07	-0.0000E+00	 8.1217E+08	-0.0000E+00	-0.0000E+00	 1.7084E+00	 1.2000E+01	 3.1048E-01	 0.0000E+00	-7.1297E-02	 0.0000E+00	-2.0960E-01	 0.0000E+00	-3.6575E-02	 5.2944E+06	-0.0000E+00	 2.4788E+07	-0.0000E+00	 2.1375E+08	-0.0000E+00	-0.0000E+00	 1.1975E+00	 1.2000E+01	 2.8609E-01	 0.0000E+00	-6.7159E-02	 0.0000E+00	-2.4280E-01	 0.0000E+00	-4.2368E-02	 5.0348E+06	 0.0000E+00	 2.3483E+07	 0.0000E+00	 1.7404E+08	 0.0000E+00
