





     Time        HydroFxi        HydroFyi        HydroFzi        HydroMxi        HydroMyi        HydroMzi        M1N1FDxi        M1N1FDyi        M1N2FDxi        M1N2FDyi        M1N3FDxi        M1N3FDyi        M1N4FDxi        M1N4FDyi        M1N5FDxi        M1N5FDyi        M1N6FDxi        M1N6FDyi        M1N7FDxi        M1N7FDyi        M1N8FDxi        M1N8FDyi        M1N9FDxi        M1N9FDyi        M1N1FIxi        M1N1FIyi        M1N2FIxi        M1N2FIyi        M1N3FIxi        M1N3FIyi        M1N4FIxi        M1N4FIyi        M1N5FIxi        M1N5FIyi        M1N6FIxi        M1N6FIyi        M1N7FIxi        M1N7FIyi        M1N8FIxi        M1N8FIyi        M1N9FIxi        M1N9FIyi        J1FDzi          J1FIzi
   166.50  -1.8724316e+04   5.9203602e+05   2.2419884e+07   8.7086284e+06  -1.3698923e+06   0.0000000e+00  -1.9349866e+02   6.8325690e+02  -2.3638998e+02   7.0276590e+02  -2.8746371e+02   7.1792742e+02  -5.0211266e+02   9.9538234e+02  -2.8389445e+02   4.7358396e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.0863393e+04   1.2770664e+04  -1.5263245e+04   4.0487387e+03  -2.0270390e+04  -6.0969627e+03  -3.7773991e+04  -2.9329096e+04  -2.1903978e+04  -2.2381736e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.5205915e+04  -2.5158328e+05
   166.60   4.6863470e+04   5.6455101e+05   2.2373388e+07   8.2561668e+06  -1.7236975e+06   0.0000000e+00  -2.0175725e+02   7.0099000e+02  -2.4657833e+02   7.1062155e+02  -2.9951599e+02   7.1453169e+02  -5.3267599e+02   9.8630105e+02  -2.7148414e+02   4.1771040e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.5882353e+03   1.2228143e+04  -9.1110300e+03   4.1370564e+03  -1.3111004e+04  -5.2508131e+03  -2.6513486e+04  -2.7262466e+04  -1.4266691e+04  -1.8780752e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -6.1213900e+04  -3.0207063e+05
   166.70   1.1633305e+05   5.4574797e+05   2.2328566e+07   7.8489648e+06  -2.1020209e+06   0.0000000e+00  -2.0607843e+02   7.1772853e+02  -2.5209844e+02   7.1787292e+02  -3.0599297e+02   7.1116134e+02  -5.5450688e+02   9.7840090e+02  -2.5145904e+02   3.6444775e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0364526e+01   1.2419801e+04  -2.5912118e+03   5.0786989e+03  -5.5345689e+03  -3.4160598e+03  -1.4092710e+04  -2.3395087e+04  -7.2900546e+03  -1.4673678e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.7150019e+04  -3.5095639e+05
   166.80   1.8855352e+05   5.3479563e+05   2.2285499e+07   7.4835860e+06  -2.4983386e+06   0.0000000e+00  -2.0624000e+02   7.3432899e+02  -2.5277012e+02   7.2547737e+02  -3.0676398e+02   7.0882172e+02  -5.6684918e+02   9.7312483e+02  -2.2479621e+02   3.1373225e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8482295e+03   1.3278553e+04   4.1996328e+03   6.7935539e+03   2.3481718e+03  -6.8787349e+02  -6.2651849e+02  -1.7781048e+04  -1.2293317e+03  -1.0374050e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.3042534e+04  -3.9813144e+05
   166.90   2.6234907e+05   5.3072858e+05   2.2244262e+07   7.1557799e+06  -2.9058462e+06   0.0000000e+00  -2.0210278e+02   7.5166738e+02  -2.4852215e+02   7.3439712e+02  -3.0184261e+02   7.0850454e+02  -5.6904313e+02   9.7176624e+02  -1.9297162e+02   2.6552567e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1838231e+04   1.4727551e+04   1.1161649e+04   9.1904513e+03   1.0422833e+04   2.8260467e+03   1.3748143e+04  -1.0498335e+04   3.6658179e+03  -6.2135088e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.8918497e+04  -4.4349221e+05
   167.00   3.3651867e+05   5.3246644e+05   2.2204928e+07   6.8605772e+06  -3.3175530e+06   0.0000000e+00  -1.9359216e+02   7.7063456e+02  -2.3937075e+02   7.4560605e+02  -2.9136750e+02   7.1120922e+02  -5.6056144e+02   9.7550107e+02  -1.5794071e+02   2.1981847e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.7891453e+04   1.6681490e+04   1.8193034e+04   1.2168669e+04   1.8572907e+04   7.0072106e+03   2.8853519e+04  -1.6607348e+03   7.1821168e+03  -2.5209346e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.4803968e+04  -4.8694058e+05
   167.10   4.0985675e+05   5.3883595e+05   2.2167565e+07   6.5923934e+06  -3.7263781e+06   0.0000000e+00  -1.8067323e+02   7.9213215e+02  -2.2538696e+02   7.6009797e+02  -2.7556515e+02   7.1796772e+02  -5.4105146e+02   9.8541508e+02  -1.2201520e+02   1.7664628e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.3918377e+04   1.9048014e+04   2.5191389e+04   1.5619555e+04   2.6681302e+04   1.1728203e+04   4.4447371e+04   8.5632752e+03   9.1799564e+03   4.0872184e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.0724239e+04  -5.2838376e+05
   167.20   4.8117429e+05   5.4859521e+05   2.2132234e+07   6.3451403e+06  -4.1252472e+06   0.0000000e+00  -1.6332098e+02   8.1706630e+02  -2.0665367e+02   7.7889266e+02  -2.5469284e+02   7.2986901e+02  -5.1036249e+02   1.0025142e+03  -8.7643304e+01   1.3613150e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.9830057e+04   2.1729200e+04   3.2055057e+04   1.9428234e+04   3.4631876e+04   1.6854654e+04   6.0196415e+04   1.9925651e+04   9.6342792e+03   2.3542111e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.6704061e+04  -5.6773418e+05
   167.30   5.4931962e+05   5.6045951e+05   2.2098995e+07   6.1123412e+06  -4.5071879e+06   0.0000000e+00  -1.4148910e+02   8.4633626e+02  -1.8321607e+02   8.0303511e+02  -2.2896418e+02   7.4807687e+02  -4.6853429e+02   1.0276903e+03  -5.7129518e+01   9.8561797e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.5539289e+04   2.4623105e+04   3.8684462e+04   2.3475393e+04   4.2310955e+04   2.2247286e+04   7.5650453e+04   3.2070497e+04   8.6745627e+03   3.2128174e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.2767855e+04  -6.0490946e+05
   167.40   6.1319815e+05   5.7312753e+05   2.2067901e+07   5.8872506e+06  -4.8654235e+06   0.0000000e+00  -1.1508194e+02   8.8081497e+02  -1.5503228e+02   8.3358296e+02  -1.9846584e+02   7.7383261e+02  -4.1573519e+02   1.0615867e+03  -3.2351039e+01   6.4527558e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0961744e+04   2.7625354e+04   4.4983394e+04   2.7639099e+04   4.9608802e+04   2.7764005e+04   9.0222366e+04   4.4506908e+04   6.6178074e+03   3.0446285e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.8939895e+04  -6.3983230e+05
   167.50   6.7179038e+05   5.8530721e+05   2.2038998e+07   5.6629763e+06  -5.1934626e+06   0.0000000e+00  -8.3935664e+01   9.2132001e+02  -1.2193397e+02   8.7157816e+02  -1.6308081e+02   8.0843392e+02  -3.5217805e+02   1.1042742e+03  -1.4522999e+01   3.5166519e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.6017061e+04   3.0630741e+04   5.0860250e+04   3.1796645e+04   5.6421030e+04   3.3262019e+04   1.0318046e+05   5.6589397e+04   3.9871792e+03   2.1085971e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.5244457e+04  -6.7243052e+05
   167.60   7.2416748e+05   5.9574025e+05   2.2012330e+07   5.4326005e+06  -5.4851848e+06   0.0000000e+00  -4.7814190e+01   9.6857440e+02  -8.3607380e+01   9.1800075e+02  -1.2243766e+02   8.5318348e+02  -2.7811354e+02   1.1546301e+03  -4.0161124e+00   1.2598032e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0629875e+04   3.3534827e+04   5.6229215e+04   3.5826382e+04   6.2649943e+04   3.8599941e+04   1.1366020e+05   6.7513872e+04   1.5085332e+03   8.8130923e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.1705912e+04  -7.0263701e+05
   167.70   7.6950391e+05   6.0322454e+05   2.1987934e+07   5.1892999e+06  -5.7349191e+06   0.0000000e+00  -6.4238685e+00   1.0231590e+03  -3.9603728e+01   9.7370648e+02  -7.5904830e+01   9.0930734e+02  -1.9407283e+02   1.2093429e+03  -1.4300670e-01   6.4178302e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4730778e+04   3.6235516e+04   6.1011342e+04   3.9609524e+04   6.8205767e+04   4.3639859e+04   1.2070162e+05   7.6337450e+04   7.7915435e+01   4.9108547e+01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.8348775e+04  -7.3038978e+05
   167.80   8.0708531e+05   6.0663266e+05   2.1965843e+07   4.9266178e+06  -5.9377365e+06   0.0000000e+00   4.0551897e+01   1.0854598e+03   1.0617093e+01   1.0393534e+03  -2.2932201e+01   9.8232195e+02  -1.0204426e+02   1.2629082e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8257198e+04   3.8634581e+04   6.5135558e+04   4.3031895e+04   7.3415089e+04   4.8519612e+04   1.2360335e+05   8.2223244e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.5197678e+04  -7.5563200e+05
   167.90   8.3631315e+05   6.0492669e+05   2.1946083e+07   4.6382125e+06  -6.0889308e+06   0.0000000e+00   9.3400587e+01   1.1556147e+03   6.7612432e+01   1.1153245e+03   3.8456392e+01   1.0861965e+03  -5.8472790e+00   1.3116912e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1154176e+04   4.0639119e+04   6.8539539e+04   4.5985606e+04   7.9322566e+04   5.3915127e+04   1.2260578e+05   8.5005338e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.2277293e+04  -7.7831214e+05
   168.00   8.5671450e+05   5.9717755e+05   2.1928677e+07   4.3181460e+06  -6.1844696e+06   0.0000000e+00   1.5231678e+02   1.2334643e+03   1.3186159e+02   1.2016557e+03   1.1301347e+02   1.2253907e+03   9.0895441e+01   1.3499521e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3375051e+04   4.2162924e+04   7.1170488e+04   4.8370615e+04   8.5916750e+04   5.9844172e+04   1.1789026e+05   8.4585261e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.6121650e+03  -7.9838400e+05
   168.10   8.6794034e+05   5.8257460e+05   2.1913639e+07   3.9610538e+06  -6.2210846e+06   0.0000000e+00   2.1733440e+02   1.3185115e+03   2.0366260e+02   1.2979738e+03   2.0574713e+02   1.4030414e+03   1.8347784e+02   1.3711731e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4882018e+04   4.3127758e+04   7.2985764e+04   5.0096181e+04   9.2924026e+04   6.6110379e+04   1.0989299e+05   8.1119225e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -7.2264940e+03  -8.1580692e+05
   168.20   8.6976423e+05   5.6043378e+05   2.1900983e+07   3.5621934e+06  -6.1962335e+06   0.0000000e+00   2.8826328e+02   1.4098930e+03   2.8303484e+02   1.4034513e+03   3.2118550e+02   1.6206336e+03   2.6645315e+02   1.3692975e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5646580e+04   4.3464488e+04   7.3953388e+04   5.1082173e+04   9.9888839e+04   7.2341573e+04   9.9291129e+04   7.5021454e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -5.1438328e+03  -8.3054590e+05
   168.30   8.6207936e+05   5.3020299e+05   2.1890714e+07   3.1175283e+06  -6.1081307e+06   0.0000000e+00   3.6463731e+02   1.5063647e+03   3.6963929e+02   1.5167796e+03   4.6256484e+02   1.8771128e+03   3.3443079e+02   1.3399616e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.5649868e+04   4.3114103e+04   7.4052405e+04   5.1260212e+04   1.0623373e+05   7.8028534e+04   8.6929026e+04   6.6914233e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -3.3867289e+03  -8.4257180e+05
   168.40   8.4489427e+05   4.9146498e+05   2.1882835e+07   2.6238026e+06  -5.9557693e+06   0.0000000e+00   4.4567962e+02   1.6063033e+03   4.6272404e+02   1.6361623e+03   6.3101902e+02   2.1682066e+03   3.8307825e+02   1.2815733e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4882839e+04   4.2028569e+04   7.3273094e+04   5.0574657e+04   1.1133937e+05   8.2589630e+04   7.3723058e+04   5.7548983e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -1.9763047e+03  -8.5186154e+05
   168.50   8.1832750e+05   4.4393805e+05   2.1877343e+07   2.0786038e+06  -5.7389340e+06   0.0000000e+00   5.3028819e+02   1.7077243e+03   5.6109942e+02   1.7593299e+03   8.2497843e+02   2.4861794e+03   4.1004494e+02   1.1959589e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.3346339e+04   4.0171528e+04   7.1617036e+04   4.8983397e+04   1.1463094e+05   8.5449730e+04   6.0559418e+04   4.7710860e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -9.3178943e+02  -8.5839828e+05
   168.60   7.8260154e+05   3.8747495e+05   2.1874231e+07   1.4804148e+06  -5.4582059e+06   0.0000000e+00   6.1704316e+02   1.8083184e+03   6.6314356e+02   1.8835760e+03   1.0399728e+03   2.8201716e+03   4.1553540e+02   1.0883868e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.1051045e+04   3.7518829e+04   6.9097032e+04   4.6458444e+04   1.1565578e+05   8.6118461e+04   4.8200916e+04   3.8122813e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -2.7001201e+02  -8.6217168e+05
   168.70   7.3803624e+05   3.2206045e+05   2.1873490e+07   8.2865362e+05  -5.1149581e+06   0.0000000e+00   7.0423563e+02   1.9055036e+03   7.6683720e+02   2.0058171e+03   1.2689470e+03   3.1571409e+03   4.0235692e+02   9.6691699e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.8017270e+04   3.4058885e+04   6.5736880e+04   4.2986337e+04   1.1413846e+05   8.4252665e+04   3.7217225e+04   2.9365321e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00  -4.8707932e+00  -8.6317812e+05
   168.80   6.8504184e+05   2.4780765e+05   2.1875399e+07   1.2370068e+05  -4.7113436e+06   0.0000000e+00   7.8991613e+02   1.9964958e+03   8.6982490e+02   2.1226730e+03   1.5030619e+03   3.4832550e+03   3.7541986e+02   8.4119950e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.4274650e+04   2.9792847e+04   6.1570997e+04   3.8568330e+04   1.1000421e+05   7.9691025e+04   2.7948591e+04   2.1824786e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4679361e+02  -8.6142089e+05
   168.90   6.2411188e+05   1.6495357e+05   2.1880464e+07  -6.3308627e+05  -4.2502731e+06   0.0000000e+00   8.7196032e+02   2.0783937e+03   9.6949881e+02   2.2305688e+03   1.7328060e+03   3.7854378e+03   3.4083339e+02   7.2100564e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.9861711e+04   2.4734600e+04   5.6643925e+04   3.3220376e+04   1.0336760e+05   7.2454934e+04   2.0506430e+04   1.5677450e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0220622e+02  -8.5691047e+05
   169.00   5.5581590e+05   7.3853942e+04   2.1888681e+07  -1.4393712e+06  -3.7353841e+06   0.0000000e+00   9.4814832e+02   2.1482767e+03   1.0631004e+03   2.3258544e+03   1.9491360e+03   4.0526851e+03   3.0486353e+02   6.1487269e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.4825323e+04   1.8910582e+04   5.1009689e+04   2.6972906e+04   9.4491080e+04   6.2717459e+04   1.4806790e+04   1.0907729e+04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.6730273e+03  -8.4966468e+05
   169.10   4.8079191e+05  -2.5022688e+04   2.1900020e+07  -2.2918529e+06  -3.1710005e+06   0.0000000e+00   1.0162539e+03   2.2033137e+03   1.1478351e+03   2.4049391e+03   2.1443386e+03   4.2767865e+03   2.7306305e+02   5.2923308e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.9220049e+04   1.2359418e+04   4.4731046e+04   1.9870402e+04   8.3724343e+04   5.0750069e+04   1.0625939e+04   7.3518850e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0562086e+03  -8.3970895e+05
   169.20   3.9973886e+05  -1.3110136e+05   2.1914440e+07  -3.1862933e+06  -2.5620820e+06   0.0000000e+00   1.0741392e+03   2.2408761e+03   1.2209934e+03   2.4644346e+03   2.3123760e+03   4.4522326e+03   2.4982277e+02   4.6826995e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.3107394e+04   5.1313998e+03   3.7878625e+04   1.1970783e+04   7.1439811e+04   3.6862704e+04   7.6628855e+03   4.7518819e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.8433397e+03  -8.2707643e+05
   169.30   3.1340883e+05  -2.4370780e+05   2.1931885e+07  -4.1175606e+06  -1.9141635e+06   0.0000000e+00   1.1198499e+03   2.2586538e+03   1.2800743e+03   2.5013016e+03   2.4486430e+03   4.5753262e+03   2.3844270e+02   4.3451254e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.6554982e+04  -2.7122154e+03   3.0529968e+04   3.3445905e+03   5.7980555e+04   2.1355129e+04   5.5925202e+03   2.8016982e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.0203351e+03  -8.1180820e+05
   169.40   2.2259900e+05  -3.6207614e+05   2.1952287e+07  -5.0796889e+06  -1.2332854e+06   0.0000000e+00   1.1517069e+03   2.2547663e+03   1.3229032e+03   2.5129942e+03   2.5492668e+03   4.6427901e+03   2.4162173e+02   4.2991623e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.9635643e+04  -1.1100041e+04   2.2768488e+04  -5.9259811e+03   4.3633993e+04   4.4953746e+03   4.0959240e+03   1.1703744e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.5672211e+03  -7.9395335e+05
   169.50   1.2814361e+05  -4.8535723e+05   2.1975562e+07  -6.0659529e+06  -5.2591404e+05   0.0000000e+00   1.1683901e+03   2.2278650e+03   1.3477400e+03   2.4975924e+03   2.6102691e+03   4.6503940e+03   2.6208113e+02   4.5694842e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2426450e+04  -1.9951546e+04   1.4682356e+04  -1.5748229e+04   2.8638258e+04  -1.3465726e+04   2.8606888e+03  -5.0732702e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2458038e+04  -7.7356915e+05
   169.60   3.0905685e+04  -6.1262751e+05   2.2001613e+07  -7.0689561e+06   2.0114365e+05   0.0000000e+00   1.1690093e+03   2.1772220e+03   1.3533713e+03   2.4539201e+03   2.6270116e+03   4.5922157e+03   3.0293674e+02   5.1910699e+02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0077077e+03  -2.9178162e+04   6.3633415e+03  -2.6020222e+04   1.3219314e+04  -3.2245167e+04   1.5528647e+03  -2.6715878e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.5660868e+04  -7.5072102e+05
